"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"91","2020-11-19 10:23:28-03","CPAP","CPAP","5711","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","A. Pott; V. J. Pott","Pott, A.","4496","1988","11","22",NA,"Brasil","MS","Fazenda Acurizal; Sub-região do Nabileque; Pantanal - invernada Volta Grande","-56.766667","-19.166667",NA,"Erva ereta 05-12 m de altura. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Vazante em paratudal (savana alagável de Tabebuia caraiba). SUBSTRATO: solo arenoso, superfície limosa-orgânica. RELEVO: plano com mur",NA,"Corumbá","90","90",NA,"56°46' W","19°10' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-11-19 10:23:28-03","CPAP","CPAP","7077","PreserverdSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"Pott, A.","5233","1989","10","13",NA,"Brasil","MT","Mata do rio Alegre, Base de Pesquisa do IBDF (Ibama), Sub-região de Poconé, Pantanal","-56.916667","-17.083333",NA,"Erva ereta 08 m de altura. FLOR: . FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Esparsa. AMBIENTE: Beira de estrada, pouco alagável, em mata semidecídua. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"Poconé","90","90",NA,"56°55' W","17°05' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-07-02 14:01:42-03","JBP","HPL","2861","S","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","H.B. & K.","E.R. Salviani & H. Lorenzi","E.R. Salviani & H. Lorenzi","1362","2000","04","25",NA,"Brasil","SP","Coletada na Fazenda Santa Helena.","-45.3","-22.89",NA,NA,NA,"Roseira",NA,NA,NA,NA,NA,"2000","04","25","15110","auto",NA,NA,NA,NA,NA
"94","2019-02-15 11:39:23-02","IPA","IPA","32999","S","Plantae","Plantae",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","GLRB","Harley, R.M.","21988","1980","05","01","Southern America","Brasil","Bahia","Chapadão ocidental da Bahia. 5Km to the Norht of Tabocas, Which is 10Km NW of Serra Dourada. Disturbed deciduos forest, cultivation and marshy area with rice filds. Alt. Ca. 500m.","-44.333333","-12.65",NA,"Herb to 50m with pale green leaves. Flowers creamy","IPA0032999",NA,NA,NA,NA,"-44.333333","-12.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-02-15 11:39:23-02","IPA","IPA","7619","S","Plantae","Plantae",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Frey, R.","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","16510","1954","07","06","Southern America","Brasil","Maranhão","Perizes, Campo.",NA,NA,NA,"Erva robusta. Planta c/ aspecto de urticante.","IPA0007619",NA,NA,NA,NA,NA,NA,"1990","03",NA,NA,NA,NA,NA,NA,NA,NA
"96","2019-02-15 11:39:23-02","IPA","IPA","44839","S","Plantae","Plantae",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Alves, M.","Ataíde, M.","303","1978","05","10","Southern America","Brasil","Pernambuco",NA,"-34.8810997009277","-8.05389022827148",NA,NA,"IPA0044839","Recife",NA,NA,NA,NA,NA,"1998","03",NA,"18865","auto",NA,NA,NA,NA,NA
"97","2019-02-15 11:39:23-02","IPA","IPA","6757","S","Plantae","Plantae",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","Frey, R.","Pickel, B.","2437","1930","08","19","Southern America","Brasil","Pernambuco","Tapera, Valla úmida, na baixa do cercado.","-35.0182991027832","-8.00222015380859",NA,NA,"IPA0006757","São Lourenço da Mata",NA,NA,NA,NA,NA,NA,NA,NA,"21764","auto",NA,NA,NA,NA,NA
"98","2020-10-20 14:17:19-03","UFOPA","HSTM","2905","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Suemitsu, C.","Suemitsu, C.","1476","2012","04",NA,NA,"Brasil","Pará","Lago Grande do Curuai.","-55.475833","-2.271944",NA,NA,"HSTM002905","Santarém","18","18","HSTM002905","55º28'33''W","2º16'19''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0027335","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","M. de Poropert","R. Vanni; S. Caceres, G. Lopez, A. Radovancich","1626","1990","2","28",NA,"Argentina","Corrientes","Dep. San Miguel. 12 km NE de San Miguel. Ea. Curuzu Laurel.","-57.588829","-27.993261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0027334","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","W. Punt","G. Hatschbach","24457","2069","7","11",NA,"Brazil","Mato Grosso","Rod. BR-267 (Mun. Bataguaçu).","-52.428","-21.7124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-15 19:26:19-03","UFJF","CESJ","36913","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","V.J.Pott","M.O.D. Pivari; M.A.N.Pivari","CESJ14","2002","01","04","América do Sul","Brasil","Minas Gerais","Lagoa Silvana","-42.1391983032227","-19.7896995544434",NA,"Erva ca. 0,5m, flores amarelas. Presente em ilha flutuante, local de muita luminosidade, a 4m das margens da lagoa. Pouco frequente.","CESJ036913","Caratinga",NA,NA,NA,NA,NA,"2003","04",NA,"49886","auto",NA,NA,NA,NA,NA
"102","2019-11-21 14:35:34-03","UFJF","CESJ","47506","PreservedSpecimen","Plantae","Angiosperma",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St.-Hil.","W.Punt","G. Hatschbach","24457","1969","07","11","América do Sul","Brasil","Mato Grosso","BR-267. Vargedo ao longo do Rio Paraná.",NA,NA,NA,"Flor alva.","CESJ047506","Bataguaçu",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-04-07 11:43:14-03","UFMS","CGMS","34137","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","M. Rocha; C.C.S. Júnior; C.P. Teixeira","254","2011","09","23",NA,"Brasil","Mato Grosso do Sul","Próximo a BR-262.","-56.9538889","-19.4611111",NA,"Flor branca. Fruto verde. Área inundável, porém encontrava-se seca. Habitat: Borda de pirizal (Comunidade com dominância de Cyperus giganteus). Habito: Erva - subarbusto.","CGMS1063538","Miranda","95","95",NA,"-56,9538889","-19,4611111","2011","10","07",NA,NA,NA,NA,NA,NA,NA
"104","2021-04-07 11:43:14-03","UFMS","CGMS","7743","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","22","1998","10","12",NA,"Brasil","São Paulo","Usina de Jupiá, estrada para Estação de Piscicultura da CESP. 300m da margem do Rio Paraná.","-51.6138889","-20.7866666",NA,"Frutos verdes. Habitat: Brejo.","CGMS1012991","Castilho",NA,NA,NA,"-51,6138889","-20,7866666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-04-07 11:43:14-03","UFMS","CGMS","62166","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","V.J. Pott; E. Scremin-Dias; A. Pott","8430","2005","12","08",NA,"Brasil","Mato Grosso do Sul","Fazenda Laudejá, 1Km próximo a ponte do rio Perdido, rodovia MS-382, entorno do Parque Nacional da Serra da Bodoquena.","-56.7697223","-21.1191667",NA,"Flor branca. Fruto verde. Habitat: Brejo de capim-navalha. Solo argiloso. Relevo plano em vale. Frequente. Habito: Erva ereta aquática, anfíbia, 50-60cm de altura.","CGMS1095162","Porto Murtinho","525","525",NA,"-56,7697223","-21,1191667","2006","07","30",NA,NA,NA,NA,NA,NA,NA
"106","2021-04-07 11:43:14-03","UFMS","CGMS","8253","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","295","1999","04","09",NA,"Brasil","São Paulo","Margem esquerda do Rio Paraná. Margem direita do Rio Aguapeí.","-51.7458333","-21.0638889",NA,"Flores amarelo-claro. Caule oco. Habitat: Dentro da água. Habito: Erva.","CGMS1018853","Castilho",NA,NA,NA,"-51,7458333","-21,0638889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-04-07 11:43:14-03","UFMS","CGMS","48941","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"J.P.S.P. Bento; A.L.B. Sartori; M. Rocha; M.G. Pereira","30","2014","12","11",NA,"Brasil","Mato Grosso do Sul","Margem da Estrada MS-243, próximo ao entroncamento com a Rodovia BR-262, às margens da ferrovia.","-56.7638889","-20.0802778",NA,"Frutos verdes escuros. Habitat: Beira de trilha do trem. Habito: Subarbusto. 0,25 m de altura.","CGMS1078888","Miranda","126","126",NA,"-56,7638889","-20,0802778","2015","02","11",NA,NA,NA,NA,NA,NA,NA
"108","2021-04-07 11:43:14-03","UFMS","CGMS","53547","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","V.J. Pott; A. Pott","8697","2006","02","07",NA,"Brasil","Mato Grosso do Sul","Fazenda Taboco, 8 km da Rodovia MS-419, sentido Taboco - Cipolândia.","-55.5586111","-20.0994444",NA,"Flor branca. Fruto verde. Habitat: Brejo temporário em mata de galeria. Solo siltoso. Relevo plano. Ocasional. Habito: Erva aquática anfíbia, 50 - 70 cm de altura.","CGMS1083512","Aquidauana","160","160",NA,"-55,5586111","-20,0994444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-07 11:43:14-03","UFMS","CGMS","8952","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Josimar Külkamp","U.M. Resende; V.F. Kinupp",NA,"2002","03","05",NA,"Brasil","Mato Grosso","Reserva do Cabaçal. Margem do rio Cabaçal.",NA,NA,NA,"Fruto verde com saliências arrocheadas. Habitat: Heliófito. Pastagem. Habito: Subarbusto.","CGMS1013495","Mato Grosso",NA,NA,NA,NA,NA,"2018","08","22",NA,NA,NA,NA,NA,NA,NA
"110","2021-04-07 11:43:14-03","UFMS","CGMS","62165","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Josimar Külkamp","V.J. Pott; E. Scremin-Dias; A. Pott","8191","2005","09","09",NA,"Brasil","Mato Grosso do Sul","Fazenda Princesinha, banhados do rio Perdido, próximo a MS-382, borda oeste do Parque Nacional Serra da Bodoquena.","-56.8391666","-21.0608333",NA,"Flor branca. Fruto verde, imaturo. Habitat: Campo paludoso graminoso ao longo de brejo com Cladium jamaicense. Solo hidromórfico, muita matéria orgânica. Relevo plano. Ocasional. Habito: Erva aquática anfíbia, 50-70cm de altura.","CGMS1095161","Bonito","565","565",NA,"-56,8391666","-21,0608333","2018","08","22",NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:43:14-03","UFMS","CGMS","62164","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"V.J. Pott; A. Pott","4755","2001","07","04",NA,"Brasil","Mato Grosso do Sul","Fazenda Uruba, planície de inundação do Rio Paraguai, Pantanal.","-57.3525","-19.0730556",NA,"Flor branca. Habitat: Campo arbustivo, alagável, em vazante, (canal de drenagem). Solo argiloso. Relevo plano deprimido. Esparsa. Habito: Erva aquática emergente ou anfíbia, 80cm de altura.","CGMS1095160","Ladário",NA,NA,NA,"-57,3525","-19,0730556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:43:14-03","UFMS","CGMS","55183","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","V.J. Pott; A. Pott","11051","2011","02","11",NA,"Brasil","Mato Grosso do Sul","Fazenda Buriti, ao longo do Córrego São Pedro.","-54.1288889","-20.0272223",NA,"Flor branca. Fruto verde. Habitat: Brejo arbustivo, alagável, antropizado ao longo de estrada, com buriti. Solo arenoso. Relevo plano. Habito: Erva aquática emergente. Mancha ocasional.","CGMS1085154","Inocência","315","315",NA,"-54,1288889","-20,0272223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:43:14-03","UFMS","CGMS","74582","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"F. Mereles","3063","1989","04","25",NA,"Paraguai",NA,"Departamento Pte. Hayes, Km 120, Ruta - Trans-Chaco.",NA,NA,NA,"Flores brancas. CPAP 9072. Habitat: Em Pântanos. Habito: Erva aquática.","CGMS1107448","Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-04-07 11:43:14-03","UFMS","CGMS","47235","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","C.H. Simão; B.H.S. Ferreira; K.C.R. Arruda; N.F. Silva; T.F.C. Viana; V.J. Pott","12","2014","11","25",NA,"Brasil","Mato Grosso do Sul","Remanescente de campo inundado. Campus da UEMS-Aquidauana.","-55.6641667","-20.44",NA,"Flor branca. Fruto verde. Presença de tricomas e estipulas na base do pecíolo. Fruto do tipo tricoca. Habitat: Remanescente de campo inundado. Solo argilo arenoso Habito: Erva anfíbia.","CGMS1077197","Aquidauana","191","191",NA,"-55,6641667","-20,44","2014","11","25",NA,NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:43:14-03","UFMS","CGMS","14691","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Josimar Külkamp","V.J. Pott; A.C.M. Cristaldo; A. Pott; O.A. Corsino Jr.","7266","2004","11","09",NA,"Brasil","Mato Grosso do Sul","Fazenda Mimoso, Rio Sucuriú, próximo à Usina Hidroelétrica Paraíso.","-52.9888889","-19.0680556",NA,"Flor branca. Fruto ausente. Habitat: Mata ciliar, próximo ao rio. Solo argiloso. Relevo levemente inclinado. Habito: Erva escandente. Mancha ocasional. 2,00 m.","CGMS1044174","Costa Rica","460","460",NA,"-52,9888889","-19,0680556","2018","08","22",NA,NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:43:14-03","UFMS","CGMS","59189","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","C.S. Souza","C.S. Souza; C. Aoki; J.H.F. Dargas; A.C. Araújo","182","2014","10","25",NA,"Brasil","Mato Grosso do Sul","RPPN Neivo Pires Pantanal de Miranda.","-57.0908333","-19.6136111",NA,"Flor branca. Habitat: Cerrado. Pantanal. Formação de Paratudal. Habito: Erva.","CGMS1089105","Miranda","300","300",NA,"-57,0908333","-19,6136111","2016","10","20",NA,NA,NA,NA,NA,NA,NA
"117","2021-04-07 11:43:14-03","UFMS","CGMS","57885","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","V.J. Pott; A. Pott","10103","2008","02","27",NA,"Brasil","Mato Grosso do Sul","Ribeirão Poção, Fazenda Umuarama.","-52.5391666","-20.4866666",NA,"Flor branca. Habitat: Campo graminoso brejoso ao longo de córrego com buriti (vereda) em domínio de Cerrado. Solo arenoso com matéria orgânica. Relevo plano. Habito: Erva aquática anfíbia 40 - 50 cm de altura. Freqüente.","CGMS1087823","Três Lagoas","325","325",NA,"-52,5391666","-20,4866666","2018","05","08",NA,NA,NA,NA,NA,NA,NA
"118","2021-04-07 11:43:14-03","UFMS","CGMS","33110","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","G.A. Damasceno-Junior","D.S. Matos; A.P.T. Pereira; L.C.S. Magalhães; N.C.A. Guimarães; A. Pott","19","2011","06","29",NA,"Brasil","Mato Grosso do Sul","Estação Carandazal.","-57.15","-19.8047222",NA,"Flor branca. Fruto verde imaturo.Inflorescência em ciátio. Habitat: Campo inundável. Habito: Erva.","CGMS1062500","Corumbá","102","102",NA,"-57,15","-19,8047222","2011","06","29",NA,NA,NA,NA,NA,NA,NA
"119","2021-04-07 11:43:14-03","UFMS","CGMS","71768","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","M.R. Oliveira; V.J. Pott, J.P.S.P. Bento","117","2018","11","02",NA,"Brasil","Mato Grosso do Sul","Fazenda Santa Fé. Próximo ao Parque Nacional da Serra da Bodoquena","-56.7575","-21.5105556",NA,NA,"CGMS1104571","Jardim","494","494",NA,"-56,7575","-21,5105556","2018","11","02",NA,NA,NA,NA,NA,NA,NA
"120","2021-04-07 11:43:14-03","UFMS","CGMS","25326","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","Josimar Külkamp","G.A. Damasceno-Junior; J.V. Silva; M.L. Bueno; A. Monteiro","5092","2008","04","03",NA,"Brasil","Mato Grosso do Sul",NA,"-54.5386111","-21.9666667",NA,"Fruto verde. Habitat: Campo inundável Habito: erva ereta de 40cm","CGMS1054745","Dourados",NA,NA,NA,"-54,5386111","-21,9666667","2018","08","22",NA,NA,NA,NA,NA,NA,NA
"121","2021-04-07 11:43:14-03","UFMS","CGMS","62163","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","V.J. Pott; A. Pott; C.N. da Cunha; E.C. de Arruda; M.C.V. Santos; L. Rebellato","6142","2003","04","01",NA,"Brasil","Mato Grosso do Sul","Fazenda Mandioré (lado Norte, próximo a sede), oeste da Serra do Amolar.","-57.6355555","-17.9227778",NA,"Flor branca. Fruto verde, imaturo. Habitat: Brejo temporário. Relevo plano. Frequente. Habito: Erva aquática emergente, 1m de altura.","CGMS1095159","Corumbá","132","132",NA,"-57,6355555","-17,9227778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-04-07 11:43:14-03","UFMS","CGMS","39806","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","A. Pott","J.A. Rotta; D.B. Borges; D.T. Azevedo; S.N. Moraes","33","2013","07","10",NA,"Brasil","Mato Grosso do Sul","Foz do Nabileque; Rio Paraguai.","-57.8166667","-20.9325",NA,"Flor amarela. Fruto imaturo verde claro. Fruto com tricomas. Habitat: Pantanal; corixo abandonado do Rio Paraguai. Habito: Erva submersa.","CGMS1069185","Corumbá",NA,NA,NA,"-57,8166667","-20,9325","2013","07","10",NA,NA,NA,NA,NA,NA,NA
"123","2021-04-07 11:43:14-03","UFMS","CGMS","57307","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","V.J. Pott; A. Pott; L.C.P. Lima","4817","2001","08","14",NA,"Brasil","Mato Grosso do Sul","Anel Viário, cerca de 8 Km do trevo da BR 262, sentido Três Lagoas/ Sidrolândia.","-54.7016667","-20.5355555",NA,"Flor branca. Fruto verde. Rebrota de ramos caídos na água. Habitat: Área inundada de Vereda de Buriti, 20-40 cm de profundidade, represada por estrada. Solo argiloso. Relevo plano. Habito: Erva aquática, emergente, 30-40 cm de altura","CGMS1087231","Campo Grande",NA,NA,NA,"-54,7016667","-20,5355555","2018","05","08",NA,NA,NA,NA,NA,NA,NA
"124","2021-04-07 11:43:14-03","UFMS","CGMS","60176","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott; A. Pott","A. Pott; V.J. Pott","16316","2012","02","13",NA,"Brasil","Mato Grosso do Sul","Arredores da Estação de Tratamento de Esgoto, próximo ao Conjunto Habitacional Mutirão, Bairro Mangueiral.","-57.6005556","-19.0177778",NA,"Flor branca. Fruto verde. Habitat: Vegetação secundária. Solo argiloso mal drenado, sobre rocha calcária. Relevo leve inclinado. Habito: Erva ereta. 0,60 m de altura. Esparsa.","CGMS1093179","Ladário","146","146",NA,"-57,6005556","-19,0177778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-04-07 11:43:14-03","UFMS","CGMS","74581","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V. J. Pott & A. Pott","V.J. Pott; A. Pott","315","1987","05","30",NA,"Brasil","Mato Grosso do Sul","Estrada Ms-228, a 200m do Clube Do Laço, 1O Bueiro.","-57.65","-19.0166667",NA,"Flor branca. CPAP - 3260. Habitat: Beira De Pequeno Lago Temporario. Solo afloramento de rocha calcária preta. Relevo plano. Habito: Erva ereta 1,4m de altura. Esparsa.","CGMS1107447","Corumbá","140","140",NA,"-57,65","-19,0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-04-07 11:43:14-03","UFMS","CGMS","51004","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J. Pott","V.J. Pott; E. Scremin-Dias; A. Pott","8090","2005","09","03",NA,"Brasil","Mato Grosso do Sul","Fazenda Remanso, 8Km sul da sede, Parque Nacional da Serra da Bodoquena.","-56.7358333","-20.8019444",NA,"Flor ausente. Fruto verde. Habitat: Borda úmida de açude, com Hydrocotyle ranunculoides, 20-70cm de profundidade, com pasto cultivado no entorno e remanescente de cerradão. Solo argiloso, calcário. Relevo plano em vale. Habito: Erva","CGMS1080989","Bodoquena","395","395",NA,"-56,7358333","-20,8019444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-04-07 11:43:14-03","UFMS","CGMS","49032","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","W. Punt","G. Hatschbach","24457","1969","07","11",NA,"Brasil","Mato Grosso do Sul","Rodovia BR-267.","-52.4221992492676","-21.7141990661621",NA,"Flor alva.","CGMS1078978","Bataguaçu",NA,NA,NA,NA,NA,"2003",NA,NA,"65610","auto",NA,NA,NA,NA,NA
"128","2021-04-07 11:43:14-03","UFMS","CGMS","27438","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V.J.Pott & A. Pott","G.A. Amador; W.M. Ramos; A. Oliveira; L.T. Oliveira","182","2005","02","17",NA,"Brasil","Mato Grosso do Sul","Fazenda Porto Conceição.","-57.8824996948242","-21.6989002227783",NA,"Flor amarela Habitat: Carandazal. Habito: erva","CGMS1056880","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
"129","2021-04-07 11:43:14-03","UFMS","CGMS","27450","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.",NA,"G.A. Amador; W.M. Ramos; A. Oliveira; L.T. Oliveira","103","2005","02","17",NA,"Brasil","Mato Grosso do Sul","Fazenda Porto Conceição.","-57.8824996948242","-21.6989002227783",NA,NA,"CGMS1056892","Porto Murtinho",NA,NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
"130","2021-04-07 11:43:14-03","UFMS","CGMS","68381","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.-Hil.","V. J. Pott","M. O. D. Pivari; M. A. N. Pivari","14","2002","01","04",NA,"Brasil","Minas Gerais","APA Lagoa Silvana.","-42.1391983032227","-19.7896995544434",NA,"Flores amarelas. Presente em vegetação aquática em local de muita luminosidade.","CGMS1101339","Caratinga",NA,NA,NA,NA,NA,"2003","04","10","49886","auto",NA,NA,NA,NA,NA
"131","2019-11-27 13:48:12-03","UFS","ASE","16869","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.- Hil.","Lucena, MFA","Melo, DS; Sousa, CAS; Santos, LAS","103","2010","03","22","Southern America","Brasil","Sergipe","Mata em frente ao Campus às margens do Rio Poxim.","-37.206389","-11.014722",NA,"Mata Ciliar.","ASE0024020","São Cristóvão","47","47",NA,"-37.206389","-11.014722","2015","11","20",NA,NA,NA,NA,NA,NA,NA
"132","2019-11-27 13:48:12-03","UFS","ASE","36717","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A.St.- Hil.","Matos, GMA","Matos, GMA; Santos, E; Freire, GS; Fonseca, JAR","565","2016","05","16","Southern America","Brasil","Sergipe","Povoado Saúde, Fazenda Mãe Natureza.","-36.38181","-10.15231",NA,"Herbácea com ca. de 70 cm. Inflorescência alva, frutos verdes e pilosos.; Ecotóno: Caatinga e Mata Atlântica.","ASE0037178","Santana do São Francisco",NA,NA,"ASE0037178","-36.38181","-10.15231","2016","05","23",NA,NA,NA,NA,NA,NA,NA
"133","2020-01-07 12:00:36-03","UFRPE","PEUFR","25350","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Caperonia","palustris","Caperonia palustris","(L.) A. St-Hil.","Y. Rossine & B.A. Leal","A. Laurênio","619","1997","10","23",NA,"Brasil","Pernambuco","Engenho Pombal","-35.291389","-8.118333",NA,"Subarbusto ca. de 0,8 m de alt.; flores brancas; frutos verdes brilhantes; coordenadas geográficas do município.","PEUFR025350","Vitória de Santo Antão",NA,NA,NA,"35°17'29W","08°07'06S","2019","12","03",NA,NA,NA,NA,NA,NA,NA
