"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"50","2013-08-03 06:36:00-03","MO","MOBOT","100317732","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Luzmila Arroyo P.|Mary Mendizábal","Arroyo Padilla 4779","South America","Bolivia","Santa Cruz","A 5 km de Vallegrande camino a Casas Viejas.","1922.00000000",NA,NA,NA,NA,"Reissek","2009","9","29","Vallegrande","-64.1463889","-18.4497222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-20","1",NA
"51","2015-12-01 07:54:00-02","MO","MOBOT","100373258","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","G.A. Parada|Luzmila Arroyo P.|M. Betancur|M. Huanca","Parada-Gutierrez 3044","South America","Bolivia","Santa Cruz","Camino entre Vallegrande y Tucumancillo.","1970.00000000",NA,NA,NA,NA,"Reissek","2011","3","2","Vallegrande","-64.1213889","-18.4297223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-27","1",NA
"52","2013-03-18 16:58:00-03","MO","MOBOT","100374353","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","Luzmila Arroyo P.|G.A. Parada|M. Betancur|M. Huanca","Arroyo Padilla 5275","South America","Bolivia","Santa Cruz","Entre el Bello y San Gerónimo, alrededores de una quebrada.","1780.00000000",NA,NA,NA,NA,"Reissek","2011","3","4","Vallegrande","-64.1894444","-18.4319445",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-5","1",NA
"53","2020-11-18 16:44:00-03","MO","MOBOT","100441294","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","det. M. Nee, 2010","Michael H. Nee|Moises Mendoza","Nee 57399","South America","Bolivia","Santa Cruz","1.5 km SW of plaza principal of Vallegrande","2230.00000000",NA,NA,NA,NA,"Reissek","2010","12","29","Vallegrande","-64.1147222","-18.5016667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-1","1",NA
"54","2013-03-18 17:00:00-03","MO","MOBOT","100444307","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 4044","South America","Bolivia","Santa Cruz","Ladera pedregosa.","2343.00000000",NA,NA,NA,NA,"Reissek","2011","12","4","Vallegrande","-64.1191667","-18.5066667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-89","1",NA
"55","2013-03-18 17:00:00-03","MO","MOBOT","100444346","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 4078","South America","Bolivia","Santa Cruz","Entre Agua amarilla y Agua Ibele, zona dedicada a la agricultura.","2275.00000000",NA,NA,NA,NA,"Reissek","2011","12","5","Vallegrande","-64.31","-18.1997222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-90","1",NA
"56","2013-03-18 17:00:00-03","MO","MOBOT","100444459","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","G.A. Parada|Y. Inturias|M. Betancur","Parada-Gutierrez 4173","South America","Bolivia","Santa Cruz","Cerca al Río Chorrillo.","1860.00000000",NA,NA,NA,NA,"Reissek","2011","12","9","Vallegrande","-63.9986111","-18.565",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11-102","1",NA
"57","2013-03-18 17:01:00-03","MO","MOBOT","100482595","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","Luzmila Arroyo P.|Y. Inturias|G.A. Parada|M. Betancur|M. Huanca|M.T. Martinez|C. Roth|H. Fernandez","Arroyo Padilla 6290","South America","Bolivia","Santa Cruz","Comunidad de Mullaguada y Palo Torcido, Camino a Santa Ana","2232.00000000",NA,NA,NA,NA,"Reissek","2012","3","26","Vallegrande","-64.1858333","-18.5952777",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-2","1",NA
"58","2013-03-18 17:01:00-03","MO","MOBOT","100485884","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","Luzmila Arroyo P.|Y. Inturias|G.A. Parada|M. Betancur|M. Huanca|H. Fernandez|C. Roth|M.T. Martinez","Arroyo Padilla 6518","South America","Bolivia","Santa Cruz","Camino entre Vallegrande y Mataral, localidad Abra del Arrayanal, subiendo hacia la propiedad Finca Verde.","1881.00000000",NA,NA,NA,NA,"Reissek","2012","3","28","Vallegrande","-64.1966666","-18.2102778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12-11","1",NA
"59","2018-04-06 12:55:00-03","MO","MOBOT","101038431","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","M. Nee","Michael H. Nee","Nee 58633","South America","Bolivia","Santa Cruz","7.75 km (by air) SE of plaza central of Vallegrande.","2065.00000000",NA,NA,NA,NA,"Reissek","2011","12","20","Vallegrande","-64.0647222","-18.5469444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2018-04-10 12:24:00-03","MO","MOBOT","101038940","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","M. Nee","Michael H. Nee|Ivan Linneo","Nee 56871","South America","Bolivia","Santa Cruz","9.5 km (by road) and 3.9 km (by air) E of the airstrip at Vallegrande, on little-used dirt road toward Postrervalle, beginning the descent into the Río San Blas valley to the east.","2160.00000000",NA,NA,NA,NA,"Reissek","2009","11","16","Vallegrande","-64.0394444","-18.4744445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2018-04-11 15:27:00-03","MO","MOBOT","101039114","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","M. Nee","Michael H. Nee","Nee 58720","South America","Bolivia","Santa Cruz","On gravel road toward Moro Moro, 0.8 km (by air) WSW of San Juan del Chaco, 6.4 km (by road) SW of turnoff from the Trigal-Vallegrande road.","1840.00000000","1860.00000000",NA,NA,NA,"Reissek","2011","12","22","Vallegrande","-64.2097222","-18.3394444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2013-03-19 09:40:00-03","MO","MOBOT","1396487","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R.Liesner (MO)","C. Antezana Valera","Antezana Valera 605","South America","Bolivia","Cochabamba","Bajada de Buena Vista al Río Grande Bosque seco de Neocardenasia herzogiana Schinopsis haenkeana.","2050.00000000",NA,NA,NA,NA,"Reissek","1993","1","27","Campero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2013-03-18 16:53:00-03","MO","MOBOT","1396985","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","Mario Saldias P.|Juan Carlos Montero Castro|et al.","Saldias Paz 6184","South America","Bolivia","Santa Cruz","A 10 km al sur de Postrervalle. Bosque ribereño con Alnus acuminata, Condalia weberbaueri, Podocarpus parlatorei Allophylus edulis y Salix humboldtiana.","1500.00000000",NA,NA,NA,NA,"Reissek","1999","11","13","Vallegrande","-63.8402777","-18.5402777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2013-03-19 09:29:00-03","MO","MOBOT","1437126","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee|Israel G. Vargas C.|Mario Saldias P.","Nee 37432","South America","Bolivia","Santa Cruz","Camino de Vallegrande a Tierras Nuevas, 17 km por avión al ESE de Vallegrande. Grazed slopes and brushland with forest in steep canyons.","2150.00000000",NA,NA,NA,NA,"Reissek","1988","12","30","Vallegrande","-63.9583333","-18.5416666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","1520628","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 47762","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1350.00000000",NA,NA,NA,NA,"Reissek","1998","1","3",NA,"-63.96666","-18.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2009-09-01 18:51:00-03","MO","MOBOT","1523033","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee|Israel G. Vargas C.","Nee 44797","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 7 km (by air), 10.2 km (by road) NNW of Mataral on road to San Juan del Potrero. Arid valley bottom of rio San Juan.","1475.00000000",NA,NA,NA,NA,"Reissek","1994","1","30","Florida","-64.24027","-18.04583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","1524820","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 48008","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1350.00000000","1450.00000000",NA,NA,NA,"Reissek","1998","1","16",NA,"-63.81666","-18.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2013-05-24 05:54:00-03","MO","MOBOT","1525089","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee|G. Coimbra S.|P. Aguilar","Nee 33897","South America","Bolivia","Santa Cruz","Along road from Guadalupe to Piraimiri, 9 km (by air) SSE of Vallegrande. Shrubby and rocky hillsides.","2050.00000000",NA,NA,NA,NA,"Reissek","1987","1","31","Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","1525339","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 46533","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1750.00000000",NA,NA,NA,NA,"Reissek",NA,NA,NA,NA,"-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","1525853","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 46563","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1700.00000000",NA,NA,NA,NA,"Reissek",NA,NA,NA,NA,"-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","1526732","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 46620","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1800.00000000",NA,NA,NA,NA,"Reissek","1995","12","30",NA,"-64.46666","-17.96666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","1527183","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 46648","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","2100.00000000",NA,NA,NA,NA,"Reissek","1995","12","31",NA,"-64.31666","-18.06666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1527600","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Ronald Liesner","Michael H. Nee","Nee 46676","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 0.5 km from main Comarapa-San Isidro highway, on road to Pulguina Arriba. Arrid valley with Harrisia tephracantra, Neoraimondia herzogiana.","1680.00000000",NA,NA,NA,NA,"Reissek","1995","12","31","Manuel Maria Caballero","-64.46666","-17.98333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2009-09-01 18:51:00-03","MO","MOBOT","1529507","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee|Israel G. Vargas C.","Nee 43400","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 0.5 km W of center of Samaipata. Grazed hilltop, sandstone, partly open and partly brushy.","1700.00000000","1820.00000000",NA,NA,NA,"Reissek","1992","12","30","Florida","-63.88333","-18.18333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-09-01 18:51:00-03","MO","MOBOT","1530586","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee|Israel G. Vargas C.","Nee 43464","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour. 4 km N of center of Samaipata. Grazed ridgetop with some remnants of forest in ravines.","2000.00000000","2100.00000000",NA,NA,NA,"Reissek","1992","12","31","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","1532921","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 50571","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour.","2000.00000000",NA,NA,NA,NA,"Reissek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2012-07-09 07:44:00-03","MO","MOBOT","1532970","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 40351","South America","Bolivia","Santa Cruz","Province of Vallegrande","2300.00000000",NA,NA,NA,NA,"Reissek","1990","12","15","Vallegrande","-64.1","-18.5666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","1533178","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee","Nee 38307","South America","Bolivia","Santa Cruz","1 km S of highest point on Mataral to Trigal road, 10 km S of Mataral and 10 km NNW of El Trigal. Subtropical deciduous dry forest on slopes.","1700.00000000",NA,NA,NA,NA,"Reissek","1989","12","24","Vallegrande","-64.2","-18.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2013-03-19 09:28:00-03","MO","MOBOT","1534408","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","Michael H. Nee","Nee 38378","South America","Bolivia","Santa Cruz","2.5 km S of center of Vallegrande, Quebrada del Zorro. Shrubby pastures and slopes, semi-arid, with a small grove of Parajuvaea torallyi.","2040.00000000",NA,NA,NA,NA,"Reissek","1989","12","25","Vallegrande","-64.1","-18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"80","2013-03-19 09:29:00-03","MO","MOBOT","1534773","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee","Nee 36218","South America","Bolivia","Santa Cruz","7 km (by air) E of Guadalupe. Shrubby, grazed hillsides, semiarid valley.","1875.00000000",NA,NA,NA,NA,"Reissek","1988","2","5","Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1535521","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 47658","South America","Bolivia","Santa Cruz",NA,"1750.00000000",NA,NA,NA,NA,"Reissek","1997","12","31",NA,"-63.93333","-18.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","1536304","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 47705","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1800.00000000",NA,NA,NA,NA,"Reissek","1998","1","1",NA,"-63.9","-18.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2008-05-27 22:02:00-03","MO","MOBOT","1536451","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee","Nee 38496","South America","Bolivia","Santa Cruz","SW side of Los Sitanos and along Quebrada Seca, weedy areas on flat valley bottom and along river, former subtropical semi-deciduous forest.","1350.00000000",NA,NA,NA,NA,"Reissek","1989","12","27","Vallegrande","-63.95","-18.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1536618","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 47724","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1450.00000000",NA,NA,NA,NA,"Reissek","1998","1","1",NA,"-63.93333","-18.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2008-05-27 22:02:00-03","MO","MOBOT","1536619","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Michael H. Nee","Nee 37463","South America","Bolivia","Santa Cruz","5.5 km S of Vallegrande, vic. Santa Rosita, Quebrada Huasa Canada. Brushy grazed gentle slopes, hedgerows, and around fruit orchards and houses on side of braod semi-arid valley.","2050.00000000",NA,NA,NA,NA,"Reissek","1988","12","31","Vallegrande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","1536818","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Michael H. Nee","Nee 47736","South America","Bolivia","Santa Cruz","Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","1250.00000000","1300.00000000",NA,NA,NA,"Reissek","1998","1","2",NA,"-64.1","-18.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2013-03-18 16:54:00-03","MO","MOBOT","1720151","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","Israel G. Vargas C.","Vargas Caballero 5415","South America","Bolivia","Santa Cruz","Huasacañada, 5 km al S de la ciudad de Vallegrande. vegetación natural muy intervenida, arbustos de Schinus longifolius, Condalia weberbaueri y Acacia aroma sobre los cercos al margen de campos cultivados.","2050.00000000",NA,NA,NA,NA,"Reissek","2000","11","3","Vallegrande","-64.08555","-18.51805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","174949","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Israel G. Vargas C.|L. Vargas","Vargas Caballero 1247","South America","Bolivia","Santa Cruz","Huasacañada, 5 km al S de la ciudad de Vallegrande. Vegetación muy disturbada, solo queda en las cercas al margen de terrenos cultivados y quebradas.","2050.00000000",NA,NA,NA,NA,"Reissek","1991","3","3","Vallegrande","-64.08555","-18.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"125","5",NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","175521","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Israel G. Vargas C.","Vargas Caballero 9","South America","Bolivia","Santa Cruz","Huasacañada, 5 km al S de Vallegrande.","2050.00000000",NA,NA,NA,NA,"Reissek","1988","10","10","Vallegrande","-64.0975","-18.53166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4",NA
"90","2013-08-21 10:02:00-03","MO","MOBOT","175731","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Leonor Cusato (BAA)","Israel G. Vargas C.","Vargas Caballero 336","South America","Bolivia","Santa Cruz","Huascañada.","2050.00000000",NA,NA,NA,NA,"Reissek","1989","11","5","Vallegrande","-64.0975","-18.5316667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","4",NA
"91","2013-03-19 09:31:00-03","MO","MOBOT","1771898","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","G. A. Parada (USZ), 2013","Luzmila Arroyo P.|et al.","Arroyo Padilla 1920","South America","Bolivia","Santa Cruz","Quebrada Honda, ca 5.5 km nor este de Vallegrande. Bosques xericos interandinos con abundante Schinopsis haenkeana.","1940.00000000",NA,NA,NA,NA,"Reissek","2002","2","28","Vallegrande","-64.1166667","-18.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2013-02-13 05:33:00-02","MO","MOBOT","1941695","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","R. Liesner (MO)","Mario Saldias P.|et al.","Saldias Paz 4941","South America","Bolivia","Santa Cruz","La Yunga, 7,5 km (linea recta) NE de Mairana; Valle humedo con afloramientos de roca madre, presencia de: Condalia weberbaueri, Schinus myrtifolius, Lithraea ternifolia, Dodonea viscosa.","1880.00000000",NA,NA,NA,NA,"Reissek","1997","3","14","Florida","-63.91666","-18.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-01-19 05:16:00-02","MO","MOBOT","2228898","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Cerana, M. M.","M.M. Cerana","Cerana 121","South America","Argentina","La Rioja","El Cantadero: entre Puerto Alegre y Bazán",NA,NA,NA,NA,NA,"Reissek","1981","12","6","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2011-04-06 12:41:00-03","MO","MOBOT","2426971","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Zárate, E.","Renée H. Fortunato|Robert Neumann|S. Soto|Ricardo Micheli","Fortunato 7724","South America","Argentina","Salta","12 km al W de Cachi en direcc. a Pailas.","2820.00000000",NA,NA,NA,NA,"Reissek","2002","12","13","Cachi","-66.21666","-25.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2009-07-17 06:53:00-03","MO","MOBOT","2442765","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Arturo E. Burkart","Burkart 9952","South America","Argentina","La Pampa","La Maruja",NA,NA,NA,NA,NA,"Reissek","1939","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-01-19 05:16:00-02","MO","MOBOT","2442777","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Cerana, M. M.","M.M. Cerana","Cerana 998","South America","Argentina","La Rioja","El Cantadero: Quebrada La Aguadita",NA,NA,NA,NA,NA,"Reissek",NA,NA,NA,"Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2009-08-21 07:12:00-03","MO","MOBOT","2442800","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Santiago Venturi","Venturi 976","South America","Argentina","Tucumán","Barranca Colorada","550.00000000",NA,NA,NA,NA,"Reissek","1920","10","3","Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","3007090","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Santiago Venturi","Venturi 9583","South America","Argentina","Salta","Sierra de la Candelaria. En quebrada.","900.00000000",NA,NA,NA,NA,"Reissek","1929","10","7","Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","3020444","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia",NA,"Lima","Lima 3085","South America","Brazil","Rio de Janeiro","Município de Cabo Frio, estrada que liga Búzios a Rodovia Amaral Peixoto , entroncamento com a estrada para Rasa, Maria Joaquina. Solo arenoso.",NA,NA,NA,NA,NA,"Reissek","1987","7","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2013-03-09 05:41:00-03","MO","MOBOT","3020751","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","Ronald Liesner","G. Navarro","Navarro Sánchez 1441","South America","Bolivia",NA,"Santa Cruz de la Sierra: Río Mizque - Comarapa.",NA,NA,NA,NA,NA,"Reissek","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"101","2009-12-04 16:24:00-02","MO","MOBOT","3092317","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Condalia","buxifolia","Condalia buxifolia","S.F. Smith","Gert G. Hatschbach|J.M. Silva","Hatschbach 52380","South America","Brazil","Santa Catarina","Sao Joaquim, rodovia para Lajes.",NA,NA,NA,NA,NA,"Reissek","1988","10","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
