"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","class","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"47","2008-05-27 22:02:00-03","MO","MOBOT","18038","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|L.B. Holm-Nielsen|N.H. Andreasen|B.B. Larsen|Lars P. Kvist","1982","5","7","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 38353",NA,NA,"(Fée) A.F. Tryon","Morona-Santiago","Trail Alao - Huamboya, eastern slopes above and around La Magdalena. Montane rain forest, partly closed, near forest limit, dominated by Escallonia, Gynoxys and Osteomeles. Soil temperature 9° C.","-78.4","-1.78333","3550.00000000","3700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2008-05-27 22:02:00-03","MO","MOBOT","18047","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|L.B. Holm-Nielsen","1982","5","16","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 38760",NA,NA,"(Fée) A.F. Tryon","Napo","Páramo de Soguillas, near Las Torres de Llanganati. Old crater ridge, covered by dense Neurolepis reed forest. Soil temperature 6.5° C.","-78.25","-1.13333","3850.00000000","4000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2008-05-27 22:02:00-03","MO","MOBOT","18065","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|Simon Lægaard|Karsten Thomsen|J. Korning|Thea Illum","1985","2","28","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 58388",NA,NA,"(Fée) A.F. Tryon","Zamora-Chinchipe","Parque Nacional Podocarpus. The pass on road Yangana Valladolid, (Nudo de Sabanilla). Montane forest and treeless vegetation on mountain ridge.","-79.13333","-4.45","2750.00000000","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2012-04-11 16:53:00-03","MO","MOBOT","18083","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","1973","5","15","South America","Ecuador",NA,NA,NA,NA,"Holm-Nielsen 5472",NA,NA,"(Fée) A.F. Tryon","Carchi","Páramo El Ángel, in the pass on road El Ángel-Tulcán. Very humid Espeletia-paramo.","-77.9","0.6833333","3750.00000000","3850.00000000",NA,NA,NA,"R.G. Stolze",NA,NA,NA,NA,NA,NA,NA,"1","1"
"51","2008-05-27 22:02:00-03","MO","MOBOT","18101","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|Jens E. Madsen","1988","6","11","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 74745",NA,NA,"(Fée) A.F. Tryon","Zamora-Chinchipe","Parque Nacional Podocarpus, at pass on road Loja-Zamora.","-79.11666","-3.96666","2850.00000000","2960.00000000",NA,"Zamora",NA,"A.F. Tryon (QCA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","18110","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","L.B. Holm-Nielsen|et al.","1973","5","19","South America","Ecuador",NA,NA,NA,NA,"Holm-Nielsen 5919",NA,NA,"(Fée) A.F. Tryon","Carchi","Base of Volcán Chiles, km 34-36 on road Tulcán - Maldonado. Paramo, meadow and small lake area in Espeletia-paramo, elfin forest on sheltered places.","-77.95","0.78333","3900.00000000","4050.00000000",NA,NA,NA,"A.F. Tryon (QCA)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","18119","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Jens E. Madsen","1989","11","21","South America","Ecuador",NA,NA,NA,NA,"Madsen 86477",NA,NA,"(Fée) A.F. Tryon","Loja","Parque Nacional Podocarpus. Vicinity of Lagunas de Compadre. c. 6 hours walking from centro de Informacíon. Ridge top vegetation, elfin forest, paramo, lakes.","-79.11666","-4.16666","3000.00000000","3400.00000000",NA,NA,NA,"B. Øllgaard (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2012-04-12 16:35:00-03","MO","MOBOT","18128","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard","1989","3","14","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 91083",NA,NA,"(Fée) A.F. Tryon","Zamora-Chinchipe","Parque Nacional Podocarpus. Road Yangana-Valladolid, just S and E of the pass (Nudo de Sabanilla). Muletrack from pass toward Quebrada Honda.","-79.15","-4.45","2750.00000000","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"55","2008-05-27 22:02:00-03","MO","MOBOT","18137","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|Olaf Øllgaard|Asser Øllgaard","1990","8","9","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 98104",NA,NA,"(Fée) A.F. Tryon","Carchi","Páramo del Angel, km 18 along road El Angel-Tulcán. Páramo del Voladero, around large lakes near the pass. Espeletia páramo.","-77.88333","0.68333","3750.00000000","3650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2008-05-27 22:02:00-03","MO","MOBOT","18146","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard","1990","12","18","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 98519",NA,NA,"(Fée) A.F. Tryon","Carchi","Páramo del Angel, km 18 along road El Angel-Tulcán, around laguna El Voladero, Espeletia-páramo, bogs and tall scrub.","-77.88333","0.68333","3750.00000000","3650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2015-08-12 05:57:00-03","MO","MOBOT","18155","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|H. Balslev","1976","9","16","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 9521",NA,NA,"(Fée) A.F. Tryon","Morona-Santiago","Muletrack Sevilla de Oro - Méndez, eastern slope (at Cerro Negro, El Castillo). Montane forest along muletrack.","-78.56666","-2.78333","3000.00000000","3250.00000000",NA,NA,NA,"A. Tryon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-09 04:37:00-03","MO","MOBOT","18163","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","L.B. Holm-Nielsen|Jaime L. Jaramillo|T. de Vries","1979","5","2","South America","Ecuador",NA,NA,NA,NA,"Holm-Nielsen 17623",NA,NA,"(Fée) A.F. Tryon","Napo","Cerro Sumaco, Quadrant 5-7.","-77.71666","-0.56666","3550.00000000","3700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","1866522","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","B. Herzog","1993","12","22","South America","Bolivia",NA,NA,NA,NA,"Herzog 96",NA,NA,"(Fée) A.F. Tryon","La Paz",NA,NA,NA,"3350.00000000",NA,NA,NA,NA,"Kessler M.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2014-04-04 05:52:00-03","MO","MOBOT","1918196","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","2003","7","17","South America","Peru",NA,NA,NA,NA,"van der Werff 18519",NA,NA,"(Fée) A.F. Tryon","Pasco","Road to Chacos. Cloud forest, partly with low (4 m) forest near the top of the ridge.","-75.1","-10.58333","2400.00000000","2700.00000000",NA,"Oxapampa",NA,"Alan R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"343","16"
"61","2019-01-25 04:35:00-02","MO","MOBOT","1951282","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Luis Valenzuela G.|Efraín Suclli|Isau Huamantupa|A. Carazas","2003","2","21","South America","Peru",NA,NA,NA,NA,"Valenzuela Gamarra 1467",NA,NA,"(Fée) A.F. Tryon","Cusco","Dist. Machu Picchu, Wiñay Wayna. Bosque Primario.","-72.50638","-13.22777","2700.00000000","3923.00000000",NA,"Urubamba",NA,"A. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"6"
"62","2008-05-27 22:02:00-03","MO","MOBOT","2157","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Walter A. Palacios|H. van der Werff","1989","2","6","South America","Ecuador",NA,NA,NA,NA,"Palacios Cuenca 3757",NA,NA,"(Fée) A.F. Tryon","Morona-Santiago","Vía Plan de Milagro-Gualaceo, cerca a Tinajillas. Bosque húmedo Montano Bajo.","-78.55","-3.03333","2100.00000000","2200.00000000",NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"89-36","10"
"63","2008-05-27 22:02:00-03","MO","MOBOT","2371","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Alice Fay|Louis Fay","1990","8","15","South America","Bolivia",NA,NA,NA,NA,"Fay 3025",NA,NA,"(Fée) A.F. Tryon","La Paz","Roadside bank between Cotapata and Chuspipata, south-facing. La Paz-Caranavi road.","-67.83333","-16.28333","3200.00000000",NA,NA,"Nor Yungas",NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,"93","4"
"64","2008-05-27 22:02:00-03","MO","MOBOT","2467","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Alice Fay|Louis Fay","1990","8","15","South America","Bolivia",NA,NA,NA,NA,"Fay 3026",NA,NA,"(Fée) A.F. Tryon","La Paz","Roadside bank between Cotapata and Chuspipata, south-facing. La Paz-Caranavi road.","-67.83333","-16.28333","3200.00000000",NA,NA,"Nor Yungas",NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,"93","4"
"65","2008-05-27 22:02:00-03","MO","MOBOT","2516","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Alice Fay|Louis Fay","1989","8","8","South America","Bolivia",NA,NA,NA,NA,"Fay 2599",NA,NA,"(Fée) A.F. Tryon","La Paz","Cotapata, north on trail on side of mountain.","-67.83333","-16.25","3200.00000000",NA,NA,"Sud Yungas",NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"45","2"
"66","2009-09-16 07:29:00-03","MO","MOBOT","2669207","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Simon Lægaard|Petr Sklenář","1999","6","8","South America","Ecuador",NA,NA,NA,NA,"Lægaard 20268",NA,NA,"(Fée) A.F. Tryon","Loja","El Tiro S of road Loja - Zamora","-79.15","-3.98333","2950.00000000",NA,NA,NA,NA,"Ollgaard, B. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2011-03-22 21:17:00-03","MO","MOBOT","2674923","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard","1992","4","13","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 99911",NA,NA,"(Fée) A.F. Tryon","Napo","Road Baeza-Tena km 28-29, cordillera Huacamayos, at the pass. Scrub and mossy road banks.","-77.86666","-0.65","2230.00000000","2250.00000000",NA,NA,NA,"Arbelaez, A. L. (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2011-03-22 21:17:00-03","MO","MOBOT","2683303","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard","1995","10","22","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 1206",NA,NA,"(Fée) A.F. Tryon","Carchi","Road El Angel-Laguna Voladero, parking lot at lake. Espeletia páramo.","-77.88333","0.68333","3800.00000000",NA,NA,NA,NA,"Arbelaez, A. L. (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2011-03-22 21:17:00-03","MO","MOBOT","2683306","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard","1995","10","22","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 1207",NA,NA,"(Fée) A.F. Tryon","Carchi","Road El Angel-Laguna Voladero, parking lot at lake. Espeletia páramo.","-77.88333","0.68333","3800.00000000",NA,NA,NA,NA,"Arbelaez, A. L. (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2011-03-22 21:15:00-03","MO","MOBOT","2686557","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|Hugo Navarrete","1997","3","15","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 2447",NA,NA,"(Fée) A.F. Tryon","Morona-Santiago","Road Gualaceo-Limón, ca. km 50, E of pass. Road bank and stream ravine in montane forest.","-78.53333","-3.01666","2150.00000000",NA,NA,NA,NA,"Arbelaez, A. L. (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2011-03-22 21:15:00-03","MO","MOBOT","2687535","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|Hugo Navarrete","1998","3","8","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 2829",NA,NA,"(Fée) A.F. Tryon","Loja","Parque Nacional Podocarpus, at Guardianía Cajanuma, ca 6 km S of Loja. Trail to Lagunas Compadre.","-79.18333","-4.11666","2900.00000000","3100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2014-12-27 21:07:00-02","MO","MOBOT","2760442","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","P.L. Keating","1996","7","2","South America","Ecuador",NA,NA,NA,NA,"Keating 40",NA,NA,"(Fée) A.F. Tryon","Loja","In the páramo and shrub páramo above the Refugio de Cajanuma (Centro de información), Podocarpus National Park.","-79.15","-4.11666","3200.00000000","3400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2013-06-19 15:07:00-03","MO","MOBOT","30110","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","James C. Solomon","1987","2","20","South America","Bolivia",NA,NA,NA,NA,"Solomon 16157",NA,NA,"(Fée) A.F. Tryon","La Paz","20.8 km al norte de La Cumbre del Valle del Río Zongo. Bosque bajo (3-5 m), tupido, nuboso, con Chusquea, Solanum, Myrsisne y Barnadesia.","-68.1166667","-16.15","3200.00000000",NA,NA,"Murillo",NA,"Robbin C. Moran (MO)",NA,NA,NA,NA,NA,NA,NA,"87-27","7"
"74","2008-05-27 22:02:00-03","MO","MOBOT","3325118","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Julian A. Steyermark","1944","7","15","South America","Venezuela",NA,NA,NA,NA,"Steyermark 57346",NA,NA,"(Fée) A.F. Tryon","Táchira","Rich moist woods at base of Paramo de Tamá, 4-10 kilometers above Betania.",NA,NA,"2500.00000000","2895.00000000",NA,NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2011-06-09 17:54:00-03","MO","MOBOT","3326106","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","C. Vargas C.","1992","8","5","South America","Peru",NA,NA,NA,NA,"Vargas Calderón s.n.",NA,NA,"(Fée) A.F. Tryon","Cusco","Entre FuyopatamarcaiSayae.",NA,NA,"3600.00000000",NA,NA,"Urubamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2013-06-04 12:04:00-03","MO","MOBOT","3484665","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Abel Monteagudo|Antonio Peña|Valerio Flores","2007","4","26","South America","Peru",NA,NA,NA,NA,"Monteagudo Mendoza 13867",NA,NA,"(Fée) A.F. Tryon","Pasco","Distrito Huancabamba, Parque Nacional Yanachaga-Chemillén, cerca a la cordillera Yanachaga. Bosque húmedo montano primario.","-75.43555","-10.42833","3360.00000000",NA,NA,"Oxapampa",NA,"Alan R, Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,"4"
"77","2010-10-12 12:58:00-03","MO","MOBOT","3484855","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Abel Monteagudo|Antonio Peña|Valerio Flores","2007","4","24","South America","Peru",NA,NA,NA,NA,"Monteagudo Mendoza 13767",NA,NA,"(Fée) A.F. Tryon","Pasco","Distrito Huancabamba, Parque Nacional Yanachaga-Chemillén, cerca a la cordillera Yanachaga. Bosque húmedo montano primario.","-75.4355555","-10.4283334","3330.00000000",NA,NA,"Oxapampa",NA,"Robbin C. Moran (NY)",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"78","2008-05-27 22:02:00-03","MO","MOBOT","38719","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Alice Fay|Louis Fay","1990","8","8","South America","Bolivia",NA,NA,NA,NA,"Fay 2957",NA,NA,"(Fée) A.F. Tryon","La Paz","Off the La Paz-Yolosa Road, along road, about 1 Km east of Cotapata gas station, and on a trail on left (from La Paz), roughly north.","-67.83333","-16.28333","3200.00000000",NA,NA,"Nor Yungas",NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,"88","4"
"79","2008-05-27 22:02:00-03","MO","MOBOT","3946","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Alice Fay|Louis Fay","1989","8","8","South America","Bolivia",NA,NA,NA,NA,"Fay 2615",NA,NA,"(Fée) A.F. Tryon","La Paz","Cotapata, north on trail on side of mountain.","-67.83333","-16.25","3200.00000000",NA,NA,"Sud Yungas",NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"45","6"
"80","2008-05-27 22:02:00-03","MO","MOBOT","4213","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Alice Fay|Louis Fay","1989","6","27","South America","Bolivia",NA,NA,NA,NA,"Fay 2190",NA,NA,"(Fée) A.F. Tryon","La Paz","19.8 km from Yolosa toward Chuspipata.","-67.75","-16.25","2280.00000000",NA,NA,"Nor Yungas",NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"14","3"
"81","2019-12-12 16:51:00-03","MO","MOBOT","4455","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","H. van der Werff|G. Zúñiga|R. Arce|William Pariona","1986","3","6","South America","Peru",NA,NA,NA,NA,"van der Werff 8467",NA,NA,"(Fée) A.F. Tryon","Pasco","San Alberto, Cordillera de Yanachaga. Wet cloud forest with much bamboo, rich in ferns.","-75.3925","-10.5811111","2300.00000000","2500.00000000",NA,"Oxapampa",NA,"A. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"86-10","2"
"82","2008-05-27 22:02:00-03","MO","MOBOT","8255","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","H. van der Werff|et al.","1986","3","7","South America","Peru",NA,NA,NA,NA,"van der Werff 8600",NA,NA,"(Fée) A.F. Tryon","Pasco","border Oxapampa and Pasco. In dwarf forest. Rich in Ericaceae, bamboo and Blechnum, with Sphagnum layer below, San Cotardo.","-75.56666","-10.65","2700.00000000",NA,NA,"Oxapampa",NA,"A. Tryon (HUH)",NA,NA,NA,NA,NA,NA,NA,"86-12","4"
"83","2008-05-27 22:02:00-03","MO","MOBOT","18074","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|Simon Lægaard|Thea Illum","1985","3","4","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 58589",NA,NA,"(Fée) A.F. Tryon","Azuay","Northern road Sigsig - Gualaquiza, at the pass. Paramo and road banks.","-78.73333","-3.15","3250.00000000","3320.00000000",NA,NA,NA,"B. Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","18092","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","Benjamin Øllgaard|S.S. Renner|Lars J. Christensen","1988","5","22","South America","Ecuador",NA,NA,NA,NA,"Øllgaard 74382",NA,NA,"(Fée) A.F. Tryon","Loja","Parque Nacional Podocarpus. Around pass on road Loja-Zamora.","-79.11666","-3.96666","2750.00000000","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2015-10-08 09:31:00-03","MO","MOBOT","3516","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","H. van der Werff|Walter A. Palacios","1989","2","8","South America","Ecuador",NA,NA,NA,NA,"van der Werff 10469",NA,NA,"(Fée) A.F. Tryon","Morona-Santiago","Road Gualaceo-El Limón. From the pass towards El Limón. Paramo or scrub just below paramo.","-78.6666667","-3","3200.00000000","3400.00000000",NA,NA,NA,"van der Werff & Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"7","5"
"86","2015-10-08 09:31:00-03","MO","MOBOT","4432","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","H. van der Werff|Walter A. Palacios","1989","2","8","South America","Ecuador",NA,NA,NA,NA,"van der Werff 10498",NA,NA,"(Fée) A.F. Tryon","Morona-Santiago","Road Gualaceo-El Limón. From the pass towards El Limón. Paramo or scrub just below paramo.","-78.6666667","-3","3200.00000000","3400.00000000",NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"7","8"
"87","2008-05-27 22:02:00-03","MO","MOBOT","2834","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","H. van der Werff|Walter A. Palacios","1989","2","7","South America","Ecuador",NA,NA,NA,NA,"van der Werff 10453",NA,NA,"(Fée) A.F. Tryon","Morona-Santiago","Road Gualaceo-El Limon, on the E side of the pass. Low, disturbed forest or pastures with scattered trees.","-78.66666","-3","2900.00000000","3200.00000000",NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,"6","1"
"88","2017-11-18 05:19:00-02","MO","MOBOT","100169131","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","Iván Jiménez","2008","2","26","South America","Bolivia",NA,NA,NA,NA,"Jiménez Pérez 4827",NA,NA,"(Fée) Christenh.","La Paz","PN Madidi, senda Keara-Mojos, entre Tambo Quemado y Qalla, senda en bosque de Polylepis sericea","-68.9713889","-14.6847222","3520.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"89","2017-11-18 05:19:00-02","MO","MOBOT","100176194","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","Iván Jiménez","2008","2","26","South America","Bolivia",NA,NA,NA,NA,"Jiménez Pérez 4828",NA,NA,"(Fée) Christenh.","La Paz","PN Madidi, senda Keara- Mojos, entre Tambo Quemado y Qalla, senda en Bosque de Polylepis seri.","-68.9713889","-14.6847222","4828.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"90","2016-06-09 10:35:00-03","MO","MOBOT","100242937","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","Alfredo F. Fuentes|H. Huaylla","2009","3","28","South America","Bolivia",NA,NA,NA,NA,"Fuentes Claros 13546",NA,NA,"(Fée) Christenh.","La Paz","Area Natural de Manejo Integrado Apolobamba, Sector Buena Vista, mas allá de Chaka, por el antiguo camino Laji Sorapata-Apolo.","-68.7832778","-14.8808056","3198.00000000",NA,NA,"Bautista Saavedra",NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,"09-25","3"
"91","2016-06-09 10:36:00-03","MO","MOBOT","100246310","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","Alfredo F. Fuentes|Judith Quispe|M. Villalobos","2009","4","4","South America","Bolivia",NA,NA,NA,NA,"Fuentes Claros 13861",NA,NA,"(Fée) Christenh.","La Paz","Area Natural de manejo Integrado Apolobamba, sector Codo, primer campamento para bajar a lavar oro al río, mas allá de Chaka, por el antiguo camino Sorapata-Apolo.","-68.7782778","-14.8849722","3316.00000000",NA,NA,"Bautista Saavedra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-37","2"
"92","2017-11-18 05:19:00-02","MO","MOBOT","1850991","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","Iván Jiménez","2001","10","11","South America","Bolivia",NA,NA,NA,NA,"Jiménez Pérez 977",NA,NA,"(Fée) Christenh.","La Paz",NA,"-68.95","-14.63333","2950.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2017-11-18 05:19:00-02","MO","MOBOT","3357094","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","Iván Jiménez","2003","5","6","South America","Bolivia",NA,NA,NA,NA,"Jiménez Pérez 1870",NA,NA,"(Fée) Christenh.","La Paz","PN-ANMI, Madidi, senda Pelechuco-Mojos, localidad Tambo Quemado (lugar para acampar), bajando por el sendero que va hacia Chunkani, pasando 3 cruces. Ceja de Monte y Paramo Yungueño, borde de sendero.","-68.95","-14.65","3410.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2016-06-09 10:36:00-03","MO","MOBOT","3463979","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","rufescens","Jamesonia rufescens","Alfredo F. Fuentes|Javier Quisbert","2008","3","6","South America","Bolivia",NA,NA,NA,NA,"Fuentes Claros 12355",NA,NA,"(Fée) Christenh.","La Paz","Parque Nacional Madidi, entre Mojos y Queara, sector Chuncani hacia Ichocorpa. Bosque de yungas montano superior pluvial en filo de serranía. Plantas sin alcoholizar.","-68.95583","-14.64305","2850.00000000",NA,NA,"Franz Tamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-41","4"
"95","2020-01-10 16:06:15-03","F","FMNH-PTERIDOPHYTES","C0357324F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","rufescens","Eriosorus rufescens","L. Valenzuela et al.","2003","2","21","South America","Peru",NA,NA,NA,"C0357324F","s.n. 1467","Pteridophyta","Polypodiales","(Fée) A. F. Tryon","Cuzco",NA,"-72.5","-12.5",NA,NA,NA,NA,"Pteridopsida","A. R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA
