"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"201","2020-10-14 10:03:03-03","FURB","FURB","19854","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1262","2010","02","01","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","FURB02297","FURB02297","Epífita IFFSC e226a (Abaixo de 4m). Epífito em Cyathea. Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: hemiepífita; Fruto vermelho;","2010","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-10-14 10:03:03-03","FURB","FURB","19870","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Dreveck, S.; Carneiro, F.E.","1700","2010","02","01","Brasil","Santa Catarina","Jaraguá do Sul","Ano Bom / Braço Esquerdo.","-49.1397222","-26.3680556","-49.1397222","-26.3680556","205","205","FURB30501","FURB30501","Florística IFFSC 994 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; Fruto vermelho;","2010","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-14 10:03:03-03","FURB","FURB","23367","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, FS","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","736","2009","11","23","Brasil","Santa Catarina","Blumenau","Área Virgem do Parque Nacional da Serra do Itajaí.","-49.1394444","-27.0969444","-49.1394444","-27.0969444","660","660","FURB30488","FURB30488","Epífita IFFSC e578a (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: epífita em galho caido;","2010","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-10-14 10:03:03-03","FURB","FURB","23667","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Dreveck, S.; Carneiro, F.E.","2056","2010","04","08","Brasil","Santa Catarina","Araquari","Canudo / WEG Floresta.","-48.6888889","-26.5525","-48.6888889","-26.5525000",NA,NA,"FURB30490","FURB30490","Florística IFFSC 913 (Liana) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Médio; interior do fragmento Habito: liana; Fruto vermelho;","2010","07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-10-14 10:03:03-03","FURB","FURB","23749","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","2293","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","639","639","FURB30489","FURB30489","Florística IFFSC 467 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana; Fruto vermelho; flor vermelha","2010","07","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-10-14 10:03:03-03","FURB","FURB","23828","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","1883","2010","04","07","Brasil","Santa Catarina","Garuva","Sol Nascente.","-48.7272223","-26.055","-48.7272223","-26.0550000","13","13","FURB30495","FURB30495","Epífita IFFSC e8000b (Acima de 4m) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio médio de regeneração Habito: epífita;","2010","05","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-10-14 10:03:03-03","FURB","FURB","40189","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","1545","2013","01","21","Brasil","Santa Catarina","Blumenau","Morro do Sapo (Topo) - Parque Nacional da Serra do Itajaí.","-49.1058333","-27.0691667","-49.1058333","-27.0691667","612","612","FURB30483","FURB30483",NA,"2013","03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-10-14 10:03:03-03","FURB","FURB","24114","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4467","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.3222223","-28.17","-49.3222223","-28.1700000","332","332","FURB30498","FURB30498","Florística IFFSC 143 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; Fruto vermelho;","2010","04","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-10-14 10:03:03-03","FURB","FURB","24274","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","2104","2010","03","17","Brasil","Santa Catarina","São José","Forquilhas.","-48.6894444","-27.5402777","-48.6894444","-27.5402777","135","135","FURB30496","FURB30496","Florística IFFSC 352 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; Fruto branco;","2010","05","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-10-14 10:03:03-03","FURB","FURB","24279","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Korte, A.; Kniess, A.","2197","2010","03","17","Brasil","Santa Catarina","Apiúna","Faxinalzinho.","-49.3936111","-27.1802778","-49.3936111","-27.1802778","793","793","FURB30497","FURB30497","Florística IFFSC 516 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor cálice vermelho","2010","05","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-08 08:53:30-03","FURB","FURB","24856","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Cadorin, T.J.; Uller, H.F. & Oliveira, C.P.L.","1977","2010","05","06","Brasil","Santa Catarina","Joinville",NA,"-49.0477777","-26.1925","-49.0477777","-26.1925000","576","576","FURB30493","FURB30493",NA,"2010","05","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:03:03-03","FURB","FURB","25725","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Cadorin, T.J.; Clemes, S.M. & Oliveira, C.","2267","2010","05","10","Brasil","Santa Catarina","São Bento do Sul","Braço esquerdo.","-49.2355555","-26.365","-49.2355555","-26.3650000","417","417","FURB30491","FURB30491","Forófito 4. Epífita IFFSC e993b (Acima de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita de arbórea; flor brácteas vermelhas","2010","05","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:03:03-03","FURB","FURB","27776","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, FS","Dreveck, S.; Carneiro, F.E.","1829","2010","02","25","Brasil","Santa Catarina","Joinville","Rio Manso.","-49.14","-26.28","-49.1400000","-26.2800000","744","744","FURB30484","FURB30484","Florística IFFSC 1025 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Primário; entorno do fragmento Habito: epífita; Fruto vermelho;","2010","08","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:03:03-03","FURB","FURB","27777","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, FS","Dreveck, S.; Carneiro, F.E.","1809","2010","02","19","Brasil","Santa Catarina","Schroeder","Rancho Bom.","-49.0486111","-26.3694445","-49.0486111","-26.3694445","105","105","FURB30487","FURB30487","Florística IFFSC 995 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: epífita; Fruto lilás; flor sépala vermelha","2010","08","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:03:03-03","FURB","FURB","28145","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Cadorin, TJ","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2289","2010","07","13","Brasil","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","-49.1391666","-27.0969444","660","660","FURB30486","FURB30486","Epífita IFFSC e578b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Primário; beira de riacho Habito: epífita; Fruto vermelho-roxo;","2010","07","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:03:03-03","FURB","FURB","28922","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Korte, A.; Kniess, A.","3490","2010","05","27","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Área Virgem.","-49.14","-27.09","-49.1400000","-27.0900000","803","803","FURB30509","FURB30509","Florística IFFSC 578 (Liana) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: liana;","2010","09","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-10-14 10:03:03-03","FURB","FURB","29936","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Vieira, F.C.S.; Carvalho, R.J. de; Pellens, G.C. & Tomporowisky, H.","2260","2010","06","25","Brasil","Santa Catarina","Garuva","Estrada Bonita, Rio Bonito.","-48.9597222","-26.0994444","-48.9597222","-26.0994444","800","800","FURB30503","FURB30503","Florística IFFSC 1066 (Epífita) Habitat: Floresta Ombrófila Densa Montana; Estágio Primário; interior do fragmento Habito: epífita;","2010","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:03:03-03","FURB","FURB","33568","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Korte, A.","4991","2010","11","18","Brasil","Santa Catarina","Itapoá","Saí Mirim.","-48.69","-26.1","-48.6900000","-26.1000000","18","18","FURB30508","FURB30508","Florística IFFSC 1069 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita;","2011","01","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:03:03-03","FURB","FURB","33993","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Korte, A.; Rigon-Junior, M.J.","5834","2011","02","01","Brasil","Santa Catarina","Garuva","Palmita.","-48.8019444","-26.0302778","-48.8019444","-26.0302778","18","18","FURB30504","FURB30504","Florística IFFSC 8011 (Epífita) Habitat: Floresta Ombrófila Densa de Terras Baixas; Estágio Avançado Habito: epífita; Fruto vermelho;","2011","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:03:03-03","FURB","FURB","34038","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Korte, A.; Rigon-Junior, M.J.","5904","2011","02","04","Brasil","Santa Catarina","Massaranduba","Serra do Jacu.","-49.0505556","-26.5502778","-49.0505556","-26.5502778","617","617","FURB30505","FURB30505","Florística IFFSC 909 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita;","2011","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-08 08:53:30-03","FURB","FURB","35980","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Cadorin, TJ","Cadorin, T.J.; Oliveira, C.P.L.","3127","2011","04","26","Brasil","Santa Catarina","Joinville",NA,"-49.1544444","-26.3","-49.1544444","-26.3000000","644","644","FURB30485","FURB30485",NA,"2011","04","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:03:03-03","FURB","FURB","44148","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Meyer, FS","Meyer, F.S.; Comitti, E.J. & Petry, J.","989","2011","02","19","Brasil","Santa Catarina","São Bento do Sul","Rio Natal, estrada rumo ao Xikavitska (Salto Seco).","-49.2766667","-26.3280556","-49.2766667","-26.3280556",NA,NA,"FURB30482","FURB30482","Coletada sob arvoreta na orla de riacho. Habitat: Floresta Ombrófila Densa Submontana; Habito: epífita;","2011","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-08 08:53:30-03","FURB","FURB","58323","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Gebien, W.","Gebien, W.","91","2018","01","17","Brasil","Santa Catarina","Blumenau","rua Antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100","FURB58323","FURB58323",NA,"2018","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-10-14 10:03:03-03","FURB","FURB","62677","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Bones, F.L.V.","Bones, F.L.V.; Montibeler, M.","191","2019","02","09","Brasil","Santa Catarina","Blumenau","Rua Santa Maria, Nova Rússia. Próximo a cachoeira.","-49.0922222","-27.0116667","-49.0922222","-27.0116667",NA,NA,"FURB62677","FURB62677","Flor vermelha Habitat: Beira de rio. Habito: Arbusto","2019","02","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:03:03-03","FURB","FURB","7476","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Ceolin, L.M.",NA,"2008","04","05","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,"FURB30507","FURB30507","Coletada na 3º vargem do parque. Habitat: Floresta Ombrófila Densa; mata ciliar Habito: epífita;","2011","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:03:03-03","FURB","FURB","19564","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Oliveira, AA de","Stival-Santos, A.; Legal, E. & Silveira, S.","1717","2010","02","18","Brasil","Santa Catarina","Antônio Carlos","Betânia.","-48.7675018310547","-27.5168991088867",NA,NA,NA,NA,"FURB30511","FURB30511","Florística IFFSC as2 (Epífita) Habitat: Floresta Ombrófila Densa; próximo à beira do rio Habito: epífita; Fruto roxo; flor sépalas vermelhas","2010","04","30",NA,NA,NA,NA,"15769","auto",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-08 08:53:30-03","FURB","FURB","5928","PreservedSpecimen","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Vieira, FCS","Vieira, F.C.S.","917","2005","03","26","Brasil","Santa Catarina","Joinville","Castelo dos Bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","FURB30499","FURB30499",NA,"2005","04","30",NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA
"228","2021-03-16 17:53:41-03","UCS","HUCS","6557","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Wurdack, J.J.","Klein; Bresolin, A.","9994","1972","01","17","Brasil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"350","350",NA,NA,"flor branca; mata","1974",NA,NA,"Angiospermae","Myrtales",NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA,NA
"229","2014-10-14 15:56:52-03","BS","M","M-0165380","S","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.",NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis prope Bananal et alibi; Provinciae Sebastianopolitanae et S. Pauli",NA,NA,NA,NA,NA,NA,"M0165380",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,"HOLOTYPE","Magnoliopsida",NA,NA,NA,NA,NA
"230","2021-02-12 18:12:15-03","UFES","VIES","25032","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","R. Goldenberg","Iglesias, D.T.; Silva, L.A.; Cardoso, W.C.; Freitas. J.; Valadares, R.T.","s.n.","2015","02","03","Brasil","Espírito Santo","Vargem Alta",NA,"-40.966667","-20.386111","40º58'W","20º23'10''S","926","926","VIES025032","VIES025032",NA,"2020","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-06-27 10:25:40-03","UFES","VIES","42087","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.",NA,"Dias, H.M.; Castro, K.C.; Caldeira, M.V.W.; Miranda, F.D. & Kunz, S.H.","593","2012","02","05","Brasil","Espírito Santo","Ibitirama","Santa Marta.","-41.6671981811523","-20.5414009094238",NA,NA,NA,NA,"VIES042087","VIES042087",NA,NA,NA,NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA,NA
"232","2021-02-12 18:12:15-03","UFES","VIES","938","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Goldenberg, R.","Santos, G.F.","s.n.","1985","12","27","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"VIES000938","VIES000938",NA,"2013",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA
"233","2019-06-27 10:25:40-03","UFES","VIES","23059","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","Gomes, J. M. L.","Gomes, J. M. L.","4411","1994","05","01","Brasil","Minas Gerais","Barão de Cocais",NA,"-43.4872016906738","-19.94580078125",NA,NA,NA,NA,"VIES023059","VIES023059",NA,NA,NA,NA,NA,NA,NA,NA,"21378","auto",NA,NA,NA,NA,NA,NA,NA
"234","2019-08-16 08:40:05-03","UTFPR","HCF","19845","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.",NA,"M. Augusto-Silva",NA,"2013","03","02","Brasil","PR","Tijucas do Sul","APA de Guaratuba","-49.018333","-25.835278","49°01'06 W","25°50'07 S",NA,NA,NA,NA,"FOM/FOD. Epífita com frutos vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-08-16 08:40:05-03","UTFPR","HCF","10343","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","R. Goldenberg","M.G. Caxambu","3796","2012","02","04","Brasil","PR","Guaratuba","Rio São João - estrada Castelhanos","-48.913889","-25.810861","48°54'50 W","25°48'39,1 S","272","272",NA,NA,"erva epífita, semi-ciófila. Frutos vermelhos. Flores alvo-rosadas.","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-08-16 08:40:05-03","UTFPR","HCF","13831","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","F.S. Meyer","M.G. Caxambu","5097","2014","03","24","Brasil","PR","Guaraqueçaba","Agropecuária Bananal. Propriedade do Sr.","-48.385361","-25.180556","48°23'07,3 W","25°10'50 S","73","73",NA,NA,"subarbusto ciófilo, escandente, com as raízes em volta do tronco de uma arvoreta. Frutoas gríseo-violáceos, com ápice vermelho.","2017","08","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-06-29 09:31:08-03","UFRRJ","RBR","46222","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","J.F.A. Baumgratz, M.R. Moutinho","M.R. Moutinho; J. Külkamp, M.E. Lopes, L.F. Gonçalves, M.P. Morim","39","2019","02","19","Brasil","Rio de Janeiro","Guapimirim","Em Floresta ombrófila densa sub-montana. Em Floresta ombrófila densa sub-montana. Próxima a estrada principal da sede de Guapimirim. Parque Nacional da Serra dos Órgãos.","-42.998889","-22.493889","42º59'56''W","22º29'38''S","345","345","RBR00046222",NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-06-29 09:31:08-03","UFRRJ","RBR","46223","S","Plantae","Melastomataceae","Pleiochiton","blepharodes","Pleiochiton blepharodes","(DC.) Reginato et al.","J.F.A. Baumgratz, M.R. Moutinho","M.R. Moutinho; J. Külkamp, M.E. Lopes, L.F. Gonçalves, M.P. Morim","34","2019","02","18","Brasil","Rio de Janeiro","Teresópolis","Trilha Poço dos Irmãos, Teresópolis. Em floresta ombrófila densa sub-montana. Trilha Poço dos Irmãos, Teresópolis. Em floresta ombrófila densa sub-montana. Margem do Rio Paquequer. Parque Nacional da Serra dos Órgãos.","-42.988333","-22.448333","42º59'18''W","22º26'54''S","967","967","RBR00046223",NA,NA,"2019","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:34:04-03","MBM","MBM","223096","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Goldenberg, R.","Silva, J.M.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.; Barboza, E.","2273",NA,NA,NA,"Brazil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM223096","MBM223096",NA,NA,NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:34:04-03","MBM","MBM","5507","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Reginato, M.","Hatschbach, G.","18100",NA,NA,NA,"Brazil","Paraná","Antonina","Ribeirão Bica da Cobra","-48.7118988037109","-25.4286003112793",NA,NA,"30","50","MBM005507","MBM005507","Epífita, flor alva denum rósea, anteras e estames amarelos","2008",NA,NA,NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:34:04-03","MBM","MBM","8791","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Reginato, M.","Hatschbach, G.","20366",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"30","30","MBM008791","MBM008791","Epífita, pendente. Pétalas aalvas, estames e anteras amarelas. Mata pluvial, às margens de rio","2008",NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:34:04-03","MBM","MBM","248590","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Goldenberg, R.","Hatschbach, G.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","70524",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Sebuí","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"MBM248590","MBM248590",NA,NA,NA,NA,NA,NA,"Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:34:04-03","MBM","MBM","8793","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Wurdack, J.J.","Hatschbach, G.","20629",NA,NA,NA,"Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM008793","MBM008793",NA,NA,NA,NA,NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:34:04-03","MBM","MBM","224898","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Dombrowski, L.T.","Dombrowski, L.T.","10955",NA,NA,NA,"Brazil","Paraná","Morretes","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM224898",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:34:04-03","MBM","MBM","251736","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Reginato, M.","Dittrich, VA de O","574",NA,NA,NA,"Brazil","Paraná","Morretes","Parque Estadual do Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"680","680","MBM251736","MBM251736","Holoepífito preferencial a aproximadamente 5m de altura na Floresta Ombrófila Densa Montana, vertente oriental da Serra do Mar. Pétalas brancas, estames amarelos","2008",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:34:04-03","MBM","MBM","40845","PreservedSpecimen","Plantae","Melastomataceae","Clidemia","blepharodes","Clidemia blepharodes","DC.","Reginato, M.","Imaguire, N.","1701","1949","12","31","Brazil","Paraná","Morretes","Picada entre estações Engenheiro Lange e Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM040845","MBM040845","Pétalas brancas, epífita","2008",NA,NA,NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
