"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"772","2021-04-07 11:46:24-03","UFMS","CGMS","60476","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","A. Pott; V.J. Pott; S.N. Moreira; E.B. Souza","16352","2012","06","11",NA,"Brasil",NA,NA,"Flor ausente. Fruto ausente. Habitat: Floresta ripária paludosa com Mauritia flexuosa (buriti). Relevo plano. Habito: Arvoreta. 3,50 m de altura. Freqüente.","CGMS1093479",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.","A. Pott","Córrego Pindaivão, Ponte Pindaivão.",NA,"Rio Verde de Mato Grosso","176","176","-55.0713889","-18.7883333",NA,NA,NA,NA,"-55,0713889","-18,7883333",NA,NA,NA,NA,NA,NA
"773","2021-04-07 11:46:24-03","UFMS","CGMS","67690","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","V.J. Pott; A. Pott","5113","2002","03","01",NA,"Brasil",NA,NA,"Flor ocre. Fruto ausente. Ao redor de ilhotas de vegetação lenhosa 1,5-5m de altura. Habitat: Campo úmido (brejo) de nascente (mirador de água). Solo hidromórfico, argilo-turfoso. Relevo plano deprimido. Habito: Arvoreta 3m de altura","CGMS1100649",NA,"Mato Grosso",NA,NA,NA,"Aubl.",NA,"Nascente do Rio Taquari, entre ferrovia Ferro-Norte e a cidade de Alto Taquari.",NA,"Alto Taquari",NA,NA,"-53.2780556","-17.8558333",NA,NA,NA,NA,"-53,2780556","-17,8558333",NA,NA,NA,NA,NA,NA
"774","2021-04-07 11:46:24-03","UFMS","CGMS","64250","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","A. Pott; V.J. Pott; A.L.B. Sartori ; L.C.P. Lima","9743","2002","04","22",NA,"Brasil",NA,NA,"Flor ausente. Fruto ferruginoso. Folhas e ramos com indumento ferruginoso(hipofilo) Habitat: Cerradão distrófico. Solo arenoso. Relevo encosta suave. Frequente. Habito: Arvoreta 5m de altura.","CGMS1097218",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.",NA,"Rodovia MS-276 Km 04, entre Bataguassu e Anaurilândia.",NA,"Bataguassu",NA,NA,"-52.4394444","-21.7575",NA,NA,NA,NA,"-52,4394444","-21,7575",NA,NA,NA,NA,NA,NA
"775","2021-04-07 11:46:24-03","UFMS","CGMS","6488","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","A. Amaral-Júnior; J.O. Mendonça; O. Dias","112","1998","10","13",NA,"Brasil",NA,NA,"Estéril. Habitat: Mata de galeria. Habito: Árvore. 5,00m de altura","CGMS1018829",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.",NA,"Margem do Rio Verde.",NA,"Três Lagoas",NA,NA,"-51.9697223","-21.1722223",NA,NA,NA,NA,"-51,9697223","-21,1722223",NA,NA,NA,NA,NA,NA
"776","2021-04-07 11:46:24-03","UFMS","CGMS","39105","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J.E. Paula","956","1977","12","06",NA,"Brasil",NA,NA,"Doação UB. Habitat: Cerradão. Habito: Árvore. 8,00m de altura.","CGMS1068489",NA,"Distrito Federal",NA,NA,NA,"Aubl.",NA,"Próximo à Escola Fazendária Distrito Federal.",NA,"Brasília",NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2021-04-07 11:46:24-03","UFMS","CGMS","39104","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J.E. Paula","953","1977","12","05",NA,"Brasil",NA,NA,"Doação UB. Habitat: Cerradão. Habito: Árvore pequena resultante, provavelmete de brotamento de raiz.","CGMS1068488",NA,"Distrito Federal",NA,NA,NA,"Aubl.",NA,"Próximo à Escola Fazendária Distrito Federal.",NA,"Brasília",NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"778","2021-04-07 11:46:24-03","UFMS","CGMS","12034","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","M.C. Nascimento",NA,"2002","09","17",NA,"Brasil",NA,NA,"Frutos marroms devido aos tricomas. Frequente no cerradão. UTM 8286287. Habitat: Cerradão/mata. Solo arenoso/fértil. Campo verde. Habito: Árvore.","CGMS1041424",NA,"Mato Grosso",NA,NA,NA,"Aubl.","U.M. Resende",NA,NA,"Chapada dos Guimarães",NA,NA,"-55.749698638916","-15.460599899292","107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2021-04-07 11:46:24-03","UFMS","CGMS","67691","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","A. Pott; A. Book","8893","2001","05","07",NA,"Brasil",NA,NA,"Flor ausente. Habitat: Borda de floresta perturbada de nascente, em região de cerrado. Solo argiloso. Relevo inclinado. Habito: Árvore (rebrota) 3m de altura. Frequente.","CGMS1100650",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.",NA,"Área militar do Córrego Segredo, rua Marques de Herval de frente ao n° 500, pr#?#ximo a saída de Cuiabá.",NA,"Campo Grande",NA,NA,"-54.6464004516602","-20.4428005218506","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2021-04-07 11:46:24-03","UFMS","CGMS","3085","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","C.A. Conceição","1866","1986","05","26",NA,"Brasil",NA,NA,"Inflorescência definida dicásio. Habitat: Cerrado. Solo arenoso. Terrestre. Habito: Árvore. 6,00-8,00m de altura, cônica.","CGMS1018834",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.","U.M. Resende","Bairro Coopharádio.",NA,"Campo Grande",NA,NA,"-54.6464004516602","-20.4428005218506","161190","auto","1990","06",NA,NA,"25",NA,NA,NA,NA,NA
"781","2021-04-07 11:46:24-03","UFMS","CGMS","5170","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","W. Garcez","20","1996","06","03",NA,"Brasil",NA,NA,"Ocorrendo na borda e interior de mata. Habitat: Cerrado (seco). Habito: Árvore (Média).","CGMS1018831",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.","W.S. Garcez","Bairro Rita Vieira.",NA,"Campo Grande",NA,NA,"-54.6464004516602","-20.4428005218506","161190","auto","1996","12",NA,NA,"04",NA,NA,NA,NA,NA
"782","2021-04-07 11:46:24-03","UFMS","CGMS","3150","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","T.C.S. Paggoto; et al.","38","1989","10","11",NA,"Brasil",NA,NA,"Frutos verdes recobertos por uma pilosidade marrom. Fruto tipo cápsula deiscente, sementes vermelhas. Habitat: Mata (cerradão fechado). Habito: Arbusto.","CGMS1018833",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.",NA,"Fazenda Santa Inês.",NA,"Campo Grande",NA,NA,"-54.6464004516602","-20.4428005218506","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"783","2021-04-07 11:46:24-03","UFMS","CGMS","5173","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","C.A. Conceição","2928","1995","05","26",NA,"Brasil",NA,NA,NA,"CGMS1018830",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.","C.A. Conceição","Jardim Botânico de Campo Grande.",NA,"Campo Grande",NA,NA,"-54.6464004516602","-20.4428005218506","161190","auto","1996","12",NA,NA,"05",NA,NA,NA,NA,NA
"784","2021-04-07 11:46:24-03","UFMS","CGMS","2753","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","C.A. Conceição","2353","1988","08","25",NA,"Brasil",NA,NA,"Flores pouco vistosas congestas. Filotaxia alterna. Habitat: Cerrado devastado. Solo arenoso. Habito: Árvore. 3,00-4,00m de altura.","CGMS1018835",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.",NA,"Loteamento Rita Vieira.",NA,"Campo Grande",NA,NA,"-54.6464004516602","-20.4428005218506","161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785","2021-04-07 11:46:24-03","UFMS","CGMS","5081","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","C.A. Conceição","2939","1995","06","26",NA,"Brasil",NA,NA,NA,"CGMS1018832",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.","U.M. Resende","Rita Vieira.",NA,"Campo Grande",NA,NA,"-54.6464004516602","-20.4428005218506","161190","auto","1996","11",NA,NA,"05",NA,NA,NA,NA,NA
"786","2021-04-07 11:46:24-03","UFMS","CGMS","17485","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","V.R.B. Maria","695","2006","10","25",NA,"Brasil",NA,NA,NA,"CGMS1046782",NA,"Mato Grosso do Sul",NA,NA,NA,"Aubl.","A. Pott","Microbacia do Córrego Café.",NA,"Rio Negro",NA,NA,"-54.9869003295898","-19.4493999481201","35127","auto","2010","03",NA,NA,"02",NA,NA,NA,NA,NA
"787","2021-04-07 11:46:24-03","UFMS","CGMS","22882","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J.M. Siqueira",NA,"2008","08","29",NA,"Brasil",NA,NA,"Fruto marrom. Habitat: Cerrado. Habito: Arbusto.","CGMS1052301",NA,"Minas Gerais",NA,NA,NA,"Aubl.","A. Pott","Camups UFSJ. São João del-Rei.",NA,"Divinópolis",NA,NA,"-44.8838996887207","-20.1389007568359","24731","auto","2008","10",NA,NA,"10",NA,NA,NA,NA,NA
"788","2021-04-07 11:46:24-03","UFMS","CGMS","6801","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","M.P. Manara; J.B. de F. Santos; V.B. de Lima","71","1998","06","26",NA,"Brasil",NA,NA,"Com frutos.","CGMS1018828",NA,"São Paulo",NA,NA,NA,"Aubl.",NA,"Destilaria abandonada.",NA,"Castilho",NA,NA,"-51.4799995422363","-20.8700008392334","37464","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"789","2021-04-07 11:46:24-03","UFMS","CGMS","7141","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","M.P. Manara; J.B. de F. Santos; V.B. de Lima","71","1998","06","26",NA,"Brasil",NA,NA,"Presença de frutos.","CGMS1018827",NA,"São Paulo",NA,NA,NA,"Aubl.",NA,"Destilaria abandonada.",NA,"Castilho",NA,NA,"-51.4799995422363","-20.8700008392334","37464","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2019-11-27 13:50:39-03","UFS","ASE","29264","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Paula, JE","956","1977","10","06","Southern America","Brasil",NA,NA,"Arvore 8x0,12m; Solo arenoso","ASE0000748",NA,"Distrito Federal","Magnoliophyta",NA,NA,"Aubl.",NA,"Cerradão das proximidades da Escola Fazendária.","ASE0000748","Brasília",NA,NA,"-47.929444","-15.779722",NA,NA,NA,NA,"-47.929444","-15.779722",NA,NA,NA,NA,NA,NA
"791","2019-11-27 13:50:39-03","UFS","ASE","29265","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Paula, JE","953","1977","10","05","Southern America","Brasil",NA,NA,"Arvore pequena resultante, provavelmente de brotamento de raiz.; Solo arenoso","ASE0000749",NA,"Distrito Federal","Magnoliophyta",NA,NA,"Aubl.",NA,"Cerradão das proximidades da Escola Fazendária.","ASE0000749","Brasília",NA,NA,"-47.5546","-15.4647",NA,NA,NA,NA,"-47.5546","-15.4647",NA,NA,NA,NA,NA,NA
"792","2019-11-27 13:50:39-03","UFS","ASE","37328","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Lucas, FCA","1868","2017","04","24","Southern America","Brasil",NA,NA,"Árvore de 6 m de altura com botões florais marrons","ASE0040358",NA,"Pará","Magnoliophyta",NA,NA,"Aubl.","Lucas, FCA","Area da Pirelli",NA,"Marituba",NA,NA,"-48.2033","-1.2135",NA,NA,"2017","04","-48.2033","-1.2135","24",NA,NA,NA,NA,NA
"793","2021-03-01 16:35:58-03","UNICAMP","UEC","111442","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Nascimento, JR","559","1994","08","08",NA,"Brazil",NA,NA,"Próximo a estação metereológica. Floresta de Vertente. Árvore. Solo argiloso. 26mx28cm. Tronco circular com sapopemas pequenas (15cm) na base. Ritidoma fissurado, distanciadas de ca. 5mm, rígida. Ao corte casca morta de 1,5mm, marrom, rígida; casca v",NA,NA,"Amazonas","Magnoliopsida",NA,NA,"Aubl.","Rodrigues, WA","Reserva Florestal Ducke, km 26",NA,"Manaus",NA,NA,"-59.966667","-2.883333",NA,NA,"1998","03","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"794","2021-03-01 16:35:58-03","UNICAMP","UEC","11551","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Leitão Filho, HF; et al.","7364","1978","02",NA,NA,"Brazil",NA,NA,"Árvore até 4m.; flores ferruginosas.; Cerrado.",NA,NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.","Rodrigues, WA","Fazenda Campininha, Em reserva do Instituto de Botânica.",NA,"Mogi Guaçu",NA,NA,"-47.166111","-22.250833",NA,NA,"1997","03","-47.166111","-22.250833",NA,NA,NA,NA,NA,NA
"795","2021-03-01 16:35:58-03","UNICAMP","UEC","185107","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Brito, DS; Gomes, BM; Guimarães, PJF; Mendes, VC","171","2001","01","25",NA,"Brazil",NA,NA,"Árvore 3m. Flor castanha-ferrugínea. Flores perfumadas com aroma de desinfetante; anteras brancas.","UEC011157",NA,"Distrito Federal","Magnoliopsida",NA,NA,"Aubl.","Proença, C","Pq. Recreativo e Reserva Ecológica do Gama. Cerrado de encosta.","UEC011157","Brasília",NA,NA,"-48.101944","-16.082222",NA,NA,"2001","06","-48.101944","-16.082222","06",NA,NA,NA,NA,NA
"796","2021-03-01 16:35:58-03","UNICAMP","UEC","123175","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Ivanauskas, NM","4285","2000","04","04",NA,"Brazil",NA,NA,"ÁRvore de 5m. Flores amarelas, frutos jovens.",NA,NA,"Mato Grosso","Magnoliopsida",NA,NA,"Aubl.","Ivanauskas, NM","Área Urbana, Borda de Floresta Ombrófila Aberta, na estrada ao lado do sítio de Adolar Maccari.",NA,"Gaúcha do Norte",NA,NA,"-55.25","-13.166667",NA,NA,NA,NA,"-55.25","-13.166667",NA,NA,NA,NA,NA,NA
"797","2021-03-01 16:35:58-03","UNICAMP","UEC","125714","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Kinoshita, LS; Bombo, AB; Costa, FM; Costa, SM; Martins, MV; Souza, MP; et al.","38","2011","02","18",NA,"Brazil",NA,NA,"Árvore, ca. 3 m. Inflorescência castanho-avermelhada; flores unissexuadas masculinas.","UEC087045",NA,"Minas Gerais","Magnoliopsida",NA,NA,"Aubl.",NA,"Serra da Canastra.","UEC087045","Delfinópolis",NA,NA,"-46.527636","-20.487333",NA,NA,NA,NA,"-46.527636","-20.487333",NA,NA,NA,NA,NA,NA
"798","2021-03-01 16:35:58-03","UNICAMP","UEC","129376","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Gomes, BZ","63","2002","08","06",NA,"Brazil",NA,NA,"Frutos com arilo rosado.; Transição cerradão mata ciliar",NA,NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.","Gomes, BZ","Horto Santa Fé 1",NA,"Brotas",NA,NA,"-48.042222","-22.265",NA,NA,NA,NA,"-48.042222","-22.265",NA,NA,NA,NA,NA,NA
"799","2021-03-01 16:35:58-03","UNICAMP","UEC","133100","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Thomas, WW; Ackerly, DD; Guedes, J; Ramos, J; Lima, RP","4699","1985","10","30",NA,"Brazil",NA,NA,"Tree 10-12m. REsin watery & reddish, becoming redder leaves shiny green above; pubescent and pale yellowish-green beneath. Flowers past- sepals pale yellowish. Fruit puberulent, greensh.; Gallery forest and adjacent cerrado and campo.",NA,NA,"Mato Grosso","Magnoliopsida",NA,NA,"Aubl.","Rodrigues, WA","BR-174 to Cáceres, 38km SE of Pontes e Lacerda",NA,"Jauru",NA,NA,"-59.066667","-15.45",NA,NA,"1998",NA,"-59.066667","-15.45",NA,NA,NA,NA,NA,NA
"800","2021-03-01 16:35:58-03","UNICAMP","UEC","133213","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Amaral, MCE; Bittrich, V","200404","2004","02","19",NA,"Brazil",NA,NA,"Arboreta ca. 5m, flores ferrugineas, odoríferas, interior da flor creme.; Mata Baixa, próxima ao cerrado.",NA,NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.",NA,"Fazenda Campininha, Bairro Martinho Prado, REserva Biológica",NA,"Mogi Guaçu",NA,NA,"-47.166111","-22.250833",NA,NA,NA,NA,"-47.166111","-22.250833",NA,NA,NA,NA,NA,NA
"801","2021-03-01 16:35:58-03","UNICAMP","UEC","156953","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Kinoshita, LS; Kotovski, ER; Galvão, JC; Braga, KRR; et al.","11-201","2011","02","19",NA,"Brazil",NA,NA,"Árvore, 12 m de altura.","UEC015132",NA,"Minas Gerais","Magnoliopsida",NA,NA,"Aubl.",NA,"Região da Serra da Canastra, Trilha do Macaco, Floresta Estacional Semidecidual.","UEC015132","Delfinópolis","926","926","-46.540278","-20.488889",NA,NA,NA,NA,"-46.540278","-20.488889",NA,NA,NA,NA,NA,NA
"802","2021-03-01 16:35:58-03","UNICAMP","UEC","162522","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Kinoshita, LS; Bombo, AB; Costa, FM; Costa, SM; Martins, MV; Souza, MP; et al.","38","2011","02","18",NA,"Brazil",NA,NA,"Árvore, ca. 3 m. Inflorescência castanho-avermelhada; flores unissexuadas masculinas.","UEC092901",NA,"Minas Gerais","Magnoliopsida",NA,NA,"Aubl.",NA,"Serra da Canastra.","UEC092901","Delfinópolis",NA,NA,"-46.527636","-20.487333",NA,NA,NA,NA,"-46.527636","-20.487333",NA,NA,NA,NA,NA,NA
"803","2021-03-01 16:35:58-03","UNICAMP","UEC","184090","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Philcox, D; Ferreira, A","4415","1968","03","05",NA,"Brazil",NA,NA,"Shrub 2m tall. Flowers pale brownish-yellow.; Cerrado.","UEC106190",NA,"Mato Grosso","Magnoliopsida",NA,NA,"Aubl.",NA,"KM. 264, Xavantina-Cachimbo road. Royal Society Royal Geographical Society Expedition 1967-1969","UEC106190",NA,NA,NA,"-51.766667","-12.816667",NA,NA,"2015","03","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA
"804","2021-03-01 16:35:58-03","UNICAMP","UEC","185582","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Kinoshita, LS; Leite, FB; Simões, JC; Carreira, JYO; Vilarta, MR; Brito, VLG","11/242","2011","05","27",NA,"Brazil",NA,NA,"Árvore, fruto verde com manchas amarelas, botões ferrugíneos, face adaxial foliar aveludada, ambas as faces marrons","UEC116048",NA,"Minas Gerais","Magnoliopsida",NA,NA,"Aubl.",NA,"Região da Serra da Canastra","UEC116048","Delfinópolis","908","908","-46.5375","-20.489167",NA,NA,NA,NA,"-46.5375","-20.489167",NA,NA,NA,NA,NA,NA
"805","2021-03-01 16:35:58-03","UNICAMP","UEC","195978","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Coelho, RLG; Colletta, GD; Flores, TB","668","2016","02","11",NA,"Brazil",NA,NA,"Árvore de 8m alt. Botões florais ferrugíneos.","UEC134214",NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.",NA,"Estrada para Buritizal a partir da BR-330 e a direita na estrada da antena da Embratel.","UEC134214","Buritizal","820","820","-47.738889","-20.203889",NA,NA,NA,NA,"-47.738889","-20.203889",NA,NA,NA,NA,NA,NA
"806","2021-03-01 16:35:58-03","UNICAMP","UEC","20192","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Pires, JM; Rodrigues, WA; Ranzani, G; Nelson-Rosa, A","16954","1979","03","11",NA,"Brazil",NA,NA,"Árvore de 4-8m de alt. Folhas e inflorescências ferrugíneas-terrosas. Frequente.",NA,NA,"Roraima","Magnoliopsida",NA,NA,"Aubl.","Rosa, NA","Rio Uraricoera, Serra Cura-ci-ha",NA,NA,"600","600",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2021-03-01 16:35:58-03","UNICAMP","UEC","24977","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Leitão Filho, HF; Martins, FR; Mantovani, W","12281","1981","02","06",NA,"Brazil",NA,NA,"ÁRvore até 6m, flores ferrugíneas aromáticas.",NA,NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.",NA,"Fazenda Campininha, Nativo na ReservaBiológica de Cerrado",NA,"Mogi Guaçu",NA,NA,"-47.166111","-22.250833",NA,NA,NA,NA,"-47.166111","-22.250833",NA,NA,NA,NA,NA,NA
"808","2021-03-01 16:35:58-03","UNICAMP","UEC","32181","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Oliveira, PEAM","92","1982","09","29",NA,"Brazil",NA,NA,"Árvore de 8-10, com frutos jovens cobertos por pilosidade ferruginea.",NA,NA,"Distrito Federal","Magnoliopsida",NA,NA,"Aubl.",NA,"Reserva Biológica de águas Emendadas, ca. de 40km a NE de Brasília",NA,"Brasília","1000","1150","-47.55","-15.533333",NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA
"809","2021-03-01 16:35:58-03","UNICAMP","UEC","32381","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Heringer, AES","422","1978","03","27",NA,"Brazil",NA,NA,"Árvore com 18m de alt. e 30cm de diam.; casca áspera, fissurada; inflorescência ferrugínea; indivíduo masculino.",NA,NA,"Distrito Federal","Magnoliopsida",NA,NA,"Aubl.","Heringer, EP","Reserva Ecológica do IBGE",NA,"Brasília",NA,NA,"-47.877778","-15.947222",NA,NA,"1980",NA,"-47.877778","-15.947222",NA,NA,NA,NA,NA,NA
"810","2021-03-01 16:35:58-03","UNICAMP","UEC","40847","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Webster, CG; Pereira, BAS","25248","1984","08","20",NA,"Brazil",NA,NA,"Shrubby tree 5high, at edges of woods; past flowering.",NA,NA,"Distrito Federal","Magnoliopsida",NA,NA,"Aubl.","GLW","Mata da Escola Administração Fazendaria",NA,"Brasília","1100","1100","-47.883333","-15.866667",NA,NA,NA,NA,"-47.883333","-15.866667",NA,NA,NA,NA,NA,NA
"811","2021-03-01 16:35:58-03","UNICAMP","UEC","85168","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Grecco, MDN; Cardamone, RB; Sartori, A; Stranghetti, V; Taroda, N; Rosa, AM; et al.","33","1995","08","22",NA,"Brazil",NA,NA,"Mata de planalto. Árvore de 5m; frutos ferrugíneos.",NA,NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.",NA,"Fazenda São João",NA,"Onda Verde",NA,NA,"-48.191389","-20.526111",NA,NA,NA,NA,"-48.191389","-20.526111",NA,NA,NA,NA,NA,NA
"812","2021-03-25 09:28:14-03","UNICAMP","UEC","67099","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Tamashiro, JY; Vieira, AOS; Ivanauskas, NM; Stranghetti, V; Galvão, JC; Belinello, R","T293","1994","06","29",NA,"Brazil",NA,NA,"Árvoe de 5m, frutos imaturos verdes com indumento acastanhado.",NA,NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.",NA,"Faz. São João (Grupo Fischer)",NA,"Onda Verde",NA,NA,"-48.191389","-20.526111",NA,NA,NA,NA,"-48.191389","-20.526111",NA,NA,NA,NA,NA,NA
"813","2021-03-01 16:35:58-03","UNICAMP","UEC","74869","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Pereira, BAS; Alvarenga, D; Oliveira, FCA","2678","1995","03","14",NA,"Brazil",NA,NA,"Árvore ca. 5m alt; flores amarelas. Mata ciliar.",NA,NA,"Goiás","Magnoliopsida",NA,NA,"Aubl.","Pereira, BAS","km 30 da rodovia Brazilandia/Padre Bernardo",NA,"Padre Bernado",NA,NA,NA,NA,NA,NA,"1995","03",NA,NA,NA,NA,NA,NA,NA,NA
"814","2021-03-01 16:35:58-03","UNICAMP","UEC","92756","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Pastore, JFB; Custódio-Filho, A; Castellani, ED","777","1997","03","19",NA,"Brazil",NA,NA,"Árvore 6-8m alt; frutos ferrugíneos.; Cerradão",NA,NA,"São Paulo","Magnoliopsida",NA,NA,"Aubl.","Franco, GADC","Ribeirão Anhumas",NA,"Barretos",NA,NA,"-48.833333","-20.433333",NA,NA,"1997","03","-48.833333","-20.433333",NA,NA,NA,NA,NA,NA
"815","2021-03-01 16:35:58-03","UNICAMP","UEC","153055","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Silveira, ALP","106","2007","07","23",NA,"Brazil",NA,NA,"Árvore com 7,0m.",NA,NA,"Amazonas","Magnoliopsida",NA,NA,"Aubl.","Mello, PPAC","Cerrado",NA,"Canutama",NA,NA,"-64.3831024169922","-6.53388977050781","272541","auto","2007","07",NA,NA,NA,NA,NA,NA,NA,NA
"816","2021-03-01 16:35:58-03","UNICAMP","UEC","39633","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Silva, ASL; Bahia, RP; Rosa, NA","386","1980","06","27",NA,"Brazil",NA,NA,"Árvore de 12m alt., fruto imaturo de cor marrom.; Mata aberta de terra firme. Solo Argiloso.",NA,NA,"Amazonas","Magnoliopsida",NA,NA,"Aubl.","Silva, ASL","Noroeste do Rio Juruá. Poço NEJ I. Capoeira.",NA,"Carauari",NA,NA,"-66.8957977294922","-4.88278007507324","202344","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2021-03-01 16:35:58-03","UNICAMP","UEC","41907","S","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Heringer, EP","17223","1979","03","09",NA,"Brazil",NA,NA,"Arvore com flore ferugíneas.; Mata Ciliar.",NA,NA,"Distrito Federal","Magnoliopsida",NA,NA,"Aubl.",NA,NA,NA,"Brasília",NA,NA,"-47.9296989440918","-15.7797002792358","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
