"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","identifiedBy","scientificNameAuthorship","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","typeStatus","coordinatePrecision","geoFlag","individualCount"
"110","2021-03-15 16:37:00-03","NY","NYBG","3832441","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Diphasium","jussiaei","Diphasium jussiaei","R. S. Williams","1387","1902","02","12","South America","Bolivia",NA,"Near Cortez","1829","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4113114' target='other'> <mi>dwc_moreinfo</mi></a>","NY03832441",NA,NA,NA,NA,"NY03832441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","3832493","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Diphasium","jussiaei","Diphasium jussiaei","D. H. Knight","72","1965","04","03","South America","Ecuador","Loja","ca. 6 Km. southwest of Loja along footpath.","2700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4113166' target='other'> <mi>dwc_moreinfo</mi></a>","NY03832493",NA,"-79.05","-4.0056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2016-11-07 16:43:00-02","NY","NYBG","2609211","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","J. L. Clark","11656","2010","05","29","South America","Peru","Cusco","Trek de Las Tres Cruces, Parque Nacional Manu","3020","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2899663' target='other'> <mi>dwc_moreinfo</mi></a>","NY02609211","Paucartambo","-71.6072","-13.1117","3380","NY02609211_01","R. C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","788970","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","F. Tamandaré","6513","1913","06","04","South America","Brazil","Rio de Janeiro","Serra do Itatiaya.","2400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795212' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788970",NA,"-44.617038","-22.371537","2400","NY00788970_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","02701916","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","A. L. Monteagudo Mendoza","15501","2007","09","14","South America","Peru","Pasco","Distrito Chontabamba. Zona de amortiguamiento del Parque Nacional Yanachaga-Chemillén, Sector la Suiza Vieja.","2060","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2989783' target='other'> <mi>dwc_moreinfo</mi></a>","NY02701916","Oxapampa","-75.505","-10.6472",NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","1746861","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","J. C. Betancur","16173","2012","02","05","South America","Colombia","Antioquia","Parque Nacional Natural Las Orquídeas, cumbres de la cuchilla de Morro Pelao, accediendo por La Mina. Vegetación de páramo dominada por Espeletia occidentalis, Puya antioquensis, Guzmania mosquerae, Paepalanthus alpinus, Vaccinum floribundum, Calamagrostis effusa, y Arcytophyllum.","3480","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1793409' target='other'> <mi>dwc_moreinfo</mi></a>","NY01746861","Abriaquí","-76.16272","6.61531",NA,"NY01746861_01","R. C. Moran","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","02701911","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","R. Vásquez Martínez","33687","2008","02","29","South America","Peru","Pasco","Dist. Huancabamba. Parque Nacional Yanachaga-Chemillén, sector San Daniel","2192","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2989778' target='other'> <mi>dwc_moreinfo</mi></a>","NY02701911","Oxapampa","-75.4531","-10.4375",NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","00788971","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","L. R. Landrum","4523","1982","04","19","South America","Chile","Los Lagos","Valdivia. Cordillera Pelada ca. 60km W of La Unión.","900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795216' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788971",NA,"-73.58","-40.17","1000","NY00788971_01","J. M. Beitel","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","02701914","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","I. Huamantupa Chuquimaco","9213","2007","06","05","South America","Peru","Cusco","Distrito Yanatile, Colca, Huaca Huiscana","2700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2989781' target='other'> <mi>dwc_moreinfo</mi></a>","NY02701914","Calca","-72.0358","-12.9794","2800",NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","788972","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","H. H. van der Werff","15694","1998","03","25","South America","Peru","San Martín","Along road Rioja-Pedro Ruiz, ceja de la montaña. El Mirador.","1850","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795218' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788972","Rioja","-77.7736111","-5.6747222","1850","NY00788972_01","A. R. Smith","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2016-11-07 16:43:00-02","NY","NYBG","2609248","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","J. L. Clark","11681","2010","05","29","South America","Peru","Cusco","Trek de Las Tres Cruces, Parque Nacional Manu","2500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2899712' target='other'> <mi>dwc_moreinfo</mi></a>","NY02609248","Paucartambo","-71.5783","-13.0992","2700","NY02609248_01","R. C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","01535445","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","R. Callejas Posada","7890(4)","1989","04","09","South America","Colombia","Antioquia","Vereda El Chuscal, Inspección Jaiperá, colecciones del Sitio El Morro al sitio El 15.","3200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1773130' target='other'> <mi>dwc_moreinfo</mi></a>","NY01535445","Urrao","-76.77","6.45","2600","NY01535445_02","B. Øllgaard","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 16:37:00-03","NY","NYBG","788973","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","J. L. Luteyn","10181","1984","05","06","South America","Colombia","Cauca","Ca. 28km E of Totoró.","3075","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=795220' target='other'> <mi>dwc_moreinfo</mi></a>","NY00788973",NA,"-76.17","2.55","3075","NY00788973_01","J. T. Mickel","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 16:37:00-03","NY","NYBG","02576626","PreservedSpecimen","Plantae","Lycopodiophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","N. Y. Paniagua Zambrana","8625","2012","11","02","South America","Peru","La Libertad","Dist. Uchumarca. Cloud forest, east of Laguna Huayllabamba","3140","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2828073' target='other'> <mi>dwc_moreinfo</mi></a>","NY02576626","Bolívar","-77.7186","-6.9917",NA,NA,NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-04-05 09:58:46-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","08923","S","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Alice","2971","1990","08","10","América do Sul","Bolívia","La Paz","cotapata",NA,NA,"GEOGRAFIA: all along on drier north faces, fairly high;",NA,"Nor Yungas Province",NA,NA,NA,NA,"A. Fay","Desv.","Lycopodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-04-05 09:58:46-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","02906","S","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","B. Ollgaard et Windisch","2433","1979","07","28","América do Sul","Bolívia","La Paz","70 km sentido Coroico",NA,NA,"GEOGRAFIA: mata nebular, terrestre, sobre barranco;",NA,"Nor Yungas Province",NA,NA,NA,NA,NA,"Desv.","Lycopodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-04-05 09:58:46-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","02905","S","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","B. Ollgaard et Windisch","2465","1979","07","28","América do Sul","Bolívia","La Paz","72 km sentido Coroico",NA,NA,"GEOGRAFIA: mata nebular, terrestre, sobre barranco;",NA,"Nor Yungas Province",NA,NA,NA,NA,NA,"Desv.","Lycopodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-04-05 09:58:46-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","04976","S","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","B. Ollgaard et Windisch","5664","1990","04","10","América do Sul","Bolívia","La Paz","vizinhanças do Hostal Sol y Luna",NA,NA,"GEOGRAFIA: matinha de baixo porte, rica em briófitas sobre o solo;",NA,"Nor Yungas Province",NA,NA,NA,NA,NA,"Desv.","Lycopodiopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-02-08 08:41:53-03","NBC","NL-BOTANY","L.3485052","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Hamilton AC; Holligan PM",NA,"1965","01","01","Southern America","Peru",NA,"Peru: depto. San Martin, Disto. Huallaga. Valley of Rio Apisoncho, 30 km above Juscusbamba. Flora of Northern Peru.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3485052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3485052",NA,"-77.166667","-7.916667",NA,"NL-L3485052",NA,"Desv. ex Poir.","Lycopsida","-77.166667","-7.916667",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-02-08 08:41:53-03","NBC","NL-BOTANY","L.3485054","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Herzog T",NA,"1911","04","01","Southern America","Bolivia",NA,"Plantae in itinere secundo per Boliviam lectae. Im Krummholz auf einem Berggrat uber Comarapa.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3485054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3485054",NA,NA,NA,NA,"NL-L3485054",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018190","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Cleef AM",NA,"1972","03","31","Southern America","Colombia",NA,"Flora Colombiana. Cauca: Volcan Purace, Laguna de San Rafael y alrededores. Aprox. 2 km al S de la Laguna.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018190",NA,NA,NA,NA,"NL-U1018190",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018192","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Tryon RM; Tryon AF",NA,"1956","09","11","Southern America","Peru",NA,"Ferns of Peru. Dept. Huanuco. Prov. Huanuco. Within 5 km of Carpish, pass on the Huanuco-Tingo Maria road, about half way between Acomayo and Chinchao, 35 km NE of Huanuco.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018192 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018192",NA,NA,NA,NA,"NL-U1018192",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018193","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Cleef AM",NA,"1972","04","12","Southern America","Colombia",NA,"Flora Colombiana. Cundinamarca: Paramo de Cruz Verde. Alto de La Viga, flanco N. Limite sub-paramo y paramo prop. diche.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018193 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018193",NA,NA,NA,NA,"NL-U1018193",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018194","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Cleef AM; Cuatrecasas J; Jaramillo Mejía R",NA,"1973","03","31","Southern America","Colombia",NA,"Flora of Colombia. Boyaca: vado Hondo, subparamo. 1 km al E de Vado Hondo. Valle Rio Cusiana.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018194 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018194",NA,NA,NA,NA,"NL-U1018194",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018196","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Steinbach RF",NA,"1966","12","16","Southern America","Bolivia",NA,"Km. 104 P.v Chapare Dpto. Cochabamba.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018196 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018196",NA,NA,NA,NA,"NL-U1018196",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018197","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Cuatrecasas J; Lopez-Figueiras M; Willard L",NA,"1965","02","02","Southern America","Colombia",NA,"Valle: Cord. Central. hoya del rio Amayme: La Albania.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018197 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018197",NA,NA,NA,NA,"NL-U1018197",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018199","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Schultes RE",NA,"1951","02","14","Southern America","Colombia",NA,"Plantae Colombianae. Cundinamarca. Paramo de Guasca.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018199 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018199",NA,NA,NA,NA,"NL-U1018199",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018200","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Brooke WMA",NA,"1950","04","03","Southern America","Bolivia",NA,"Flora of Bolivia. Unduari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018200 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018200",NA,"-68.833333","-16",NA,"NL-U1018200",NA,"Desv. ex Poir.","Lycopsida","-68.833333","-16.0",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018202","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Cleef AM",NA,"1971","09","11","Southern America","Colombia",NA,"Flora Colombiana. Cundinamarca: Torca, bosque alto-andino humedo, vertiente W, terricola.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018202 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018202",NA,NA,NA,NA,"NL-U1018202",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018204","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Farenholtz H",NA,"1934","07","20","Southern America","Venezuela",NA,"Sierra Nevada de Merida, weg nach Los Nevados. Weg von ''Lourdes'''nach d. Aguada-Hutte.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018204",NA,NA,NA,NA,"NL-U1018204",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1018205","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","jussiaei","Lycopodium jussiaei","Cuatrecasas J; Schultes RE; Smith E",NA,"1941","10","15","Southern America","Colombia",NA,"Cordillera Oriental, Departamento Norte de Santander; Paramo de Fontibon.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1018205 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1018205",NA,NA,NA,NA,"NL-U1018205",NA,"Desv. ex Poir.","Lycopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:02:26-03","FURB","FURB","46911","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Diphasium","jussiaei","Diphasium jussiaei","Cordeiro, J.; Barboza, E. & Brotto, M.L.","5223","2014","08","12",NA,"Brasil","Paraná","Pico Pedra Branca de Araraquara, cume.","1160",NA,NA,"FURB09018","Guaratuba","-48.8727778","-25.9397222","1160","FURB09018","Barboza, E","(Desv. ex Poir.) C. Presl ex Rothm.",NA,"-48.8727778","-25.9397222","2014","08","21",NA,NA,NA,NA,NA
"142","2021-03-16 17:56:25-03","UCS","HUCS","51539","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Diphasium","jussiaei","Diphasium jussiaei","Gonzatti, F.","5349","2019","12","10",NA,"Brasil","São Paulo","Serra dos Marins, trilha para o Pico dos Marins a partir do acampamento base.","1580",NA,"Erva rizomatosa, eixos eretos, em solo turfoso de vegetação nebular.","HUCS007638","Cruzeiro","-45.147778","-22.508611","1580",NA,"Gonzatti, F.","(Desv., Poir.) Rothm.",NA,"-45.147778","-22.508611","2021","01",NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:32:02-03","MBM","MBM","391622","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Diphasium","jussiaei","Diphasium jussiaei","Cordeiro, J.; Barboza, E.; Brotto, M.L.; Barboza, E.; Brotto, M.L.","5223","2014","08","12","Southern America","Brazil","Paraná","Pico Pedra Branca de Araraquara, cume","1160",NA,"Terrícola.; Refúgio Vegetacional Altomontano (campo de altitude).","MBM391622","Guaratuba","-48.872778","-25.939722","1160","MBM391622","Barboza, E.","(Desv. ex Poiret) Presl ex Rothmaler",NA,"-48.872778","-25.939722","2014","08","21",NA,NA,NA,NA,NA
"144","2015-09-03 16:06:12-03","MNHN","RECOLNAT_MNHN_P","P01230338","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01230338' target='other'> <mi>dwc_moreinfo</mi></a>","P01230338",NA,NA,NA,NA,"P01230338_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,"7036",NA,NA,NA,NA
"145","2015-09-03 16:06:12-03","MNHN","RECOLNAT_MNHN_P","P01230339","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Glaziou, A.",NA,"1873","1","23",NA,"Brasil",NA,"Campos de l´Itatiaia, acosté aux roches.","2200","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01230339' target='other'> <mi>dwc_moreinfo</mi></a>","P01230339",NA,NA,NA,NA,"P01230339_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2016-03-29 15:25:32-03","MNHN","RECOLNAT_MNHN_P","P00559077","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Jussieu, J. de",NA,NA,NA,NA,NA,"Peru",NA,"s.l.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00559077' target='other'> <mi>dwc_moreinfo</mi></a>","P00559077",NA,NA,NA,NA,"P00559077_01","Desvaux","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"147","2015-10-06 18:26:59-03","MNHN","RECOLNAT_MNHN_P","P00669221","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,NA,NA,"[Equateur]",NA,"s.loc. [Nov. gen. sp. : Crescit locis scopulosis, umbrosis, temperatis Peruviae inter Gonzanama et Loxa]","1060","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00669221' target='other'> <mi>dwc_moreinfo</mi></a>","P00669221",NA,NA,NA,NA,"P00669221_01","Kunth","Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2013-12-11 17:55:57-02","MNHN","RECOLNAT_MNHN_P","P00671204","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Jussieu, J. de",NA,NA,NA,NA,NA,"Peru",NA,"s.l.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671204' target='other'> <mi>dwc_moreinfo</mi></a>","P00671204",NA,NA,NA,NA,"P00671204_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,"type",NA,NA,NA
"149","2013-12-11 17:55:57-02","MNHN","RECOLNAT_MNHN_P","P00671205","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Jussieu, J. de",NA,NA,NA,NA,NA,"Peru",NA,"s.l.",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671205' target='other'> <mi>dwc_moreinfo</mi></a>","P00671205",NA,NA,NA,NA,"P00671205_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA
"150","2015-09-03 16:06:12-03","MNHN","RECOLNAT_MNHN_P","P01230343","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Glaziou",NA,"1873","1","23",NA,"Brasil","Rio de Janeiro",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01230343' target='other'> <mi>dwc_moreinfo</mi></a>","P01230343","Itatiaia","-44.5633010864258","-22.4960994720459",NA,"P01230343_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,"7036",NA,"19648","auto",NA
"151","2015-09-03 16:06:12-03","MNHN","RECOLNAT_MNHN_P","P01230342","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Glaziou, A.",NA,"1873","1","23",NA,"Brasil","Rio de Janeiro","Brésil. R.J. Rochers du Haut Itatiaia",NA,"hb","Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01230342' target='other'> <mi>dwc_moreinfo</mi></a>","P01230342","Itatiaia","-44.5633010864258","-22.4960994720459",NA,"P01230342_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,"7036",NA,"19648","auto",NA
"152","2015-09-03 16:06:12-03","MNHN","RECOLNAT_MNHN_P","P01230341","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Lycopodium","jussiaei","Lycopodium jussiaei","Glaziou, A.",NA,"1873","1","23",NA,"Brasil","Rio de Janeiro","entre las rochas",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01230341' target='other'> <mi>dwc_moreinfo</mi></a>","P01230341","Itatiaia","-44.5633010864258","-22.4960994720459",NA,"P01230341_01",NA,"Desv. ex Poir.",NA,NA,NA,NA,NA,NA,"7036",NA,"19648","auto",NA
