"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"362","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684365","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Leprieur",NA,"1835","1","1",NA,"Guiana",NA,NA,"Cayenne. Guiana , América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684365' target='other'> <mi>dwc_moreinfo</mi></a>","P01684365","P01684365_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684366","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sagot",NA,"1859","3","1",NA,"Guyane française",NA,NA,". Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684366' target='other'> <mi>dwc_moreinfo</mi></a>","P01684366","P01684366_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1328",NA,NA,NA
"364","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684367","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","s.c.",NA,"1859",NA,NA,NA,"Guyane française",NA,NA,"Guyane Française. Roura. Guiana Francesa",NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684367' target='other'> <mi>dwc_moreinfo</mi></a>","P01684367","P01684367_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684368","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Schomburgk",NA,"1841","1","1",NA,"British guiana",NA,NA,". Guiana Inglesa",NA,NA,"hb",". 1868. (158) Nº 33 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684368' target='other'> <mi>dwc_moreinfo</mi></a>","P01684368","P01684368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"194",NA,NA,NA
"366","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684369","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sagot",NA,"1858","3","1",NA,"Guyane française",NA,NA,"Guyane Française. Guiana Francesa",NA,NA,"hb",". . Donné par sa veuve en 1888 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684369' target='other'> <mi>dwc_moreinfo</mi></a>","P01684369","P01684369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684370","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Melinon",NA,"1842","1","1",NA,"Guyane française",NA,NA,". Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684370' target='other'> <mi>dwc_moreinfo</mi></a>","P01684370","P01684370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"335",NA,NA,NA
"368","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684371","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Melinon",NA,"1842","1","1",NA,"Guyane française",NA,NA,". Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684371' target='other'> <mi>dwc_moreinfo</mi></a>","P01684371","P01684371_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"335",NA,NA,NA
"369","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684372","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Mélinon",NA,"1876","11","1",NA,"Guyane française",NA,NA,"Maroni. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684372' target='other'> <mi>dwc_moreinfo</mi></a>","P01684372","P01684372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353",NA,NA,NA
"370","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684373","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Mélinon",NA,"1876","1","1",NA,"Guyane française",NA,NA,"Guyane Française, Maroni. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684373' target='other'> <mi>dwc_moreinfo</mi></a>","P01684373","P01684373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353",NA,NA,NA
"371","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684374","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Benoist, R.",NA,"1913","9","30",NA,"Guyane française",NA,NA,"Guyane Française. Ile de Cayenne. Guiana Francesa",NA,NA,"hb","Mission R. Benoist 1913-14. . Reçu 29 jun 1914 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684374' target='other'> <mi>dwc_moreinfo</mi></a>","P01684374","P01684374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA
"372","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684375","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Benoist, R.",NA,"1914","3","30",NA,"Guyane française",NA,NA,"Guyane Française, St Jean. Guiana Francesa",NA,NA,"hb",". . Reçu 1914 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684375' target='other'> <mi>dwc_moreinfo</mi></a>","P01684375","P01684375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1049",NA,NA,NA
"373","2015-09-03 20:56:46-03","MNHN","RECOLNAT_MNHN_P","P01684376","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Wachenheim, G.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"Guyane Française. Maroni. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01684376' target='other'> <mi>dwc_moreinfo</mi></a>","P01684376","P01684376_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"273",NA,NA,NA
"374","2015-09-03 21:41:46-03","MNHN","RECOLNAT_MNHN_P","P01727302","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Davidse, G.|González, A.",NA,"1978","2","9",NA,"Venezuela",NA,NA,"Apure: Distrito San Fernando, ca. 4.5 airlines miles ESE of San Carlos del Meta along the banks of the Rio Meta. Venezuela","-67.83333","6.31667","hb","Plants of Venezuela. . Distributed by the Missouri Botanical Garden and the Instituto Botanico (Ministerio del Ambiente y los Recursos Naturales Renovables). Field work supported by NSF (United States) and CONICIT (Venezuela) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727302' target='other'> <mi>dwc_moreinfo</mi></a>","P01727302","P01727302_01","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13902",NA,NA,NA
"375","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744224","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Béna, P.",NA,"1946","4","1",NA,"Guyane française",NA,NA,"Cayenne. Guiana Francesa",NA,NA,"hb","Plantes de la Guyane Française - 1946. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744224' target='other'> <mi>dwc_moreinfo</mi></a>","P01744224","P01744224_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2434",NA,NA,NA
"376","2015-09-03 21:41:46-03","MNHN","RECOLNAT_MNHN_P","P01727304","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Cuatrecasas, J.",NA,"1945","11","13",NA,"Colômbia",NA,NA,"Departamento del Valle. Cordillera Ocidental, vertiente occidental; Hoya del rio Anchicayá: Sabaletas. Colômbia, América do Sul",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727304' target='other'> <mi>dwc_moreinfo</mi></a>","P01727304","P01727304_01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19801",NA,NA,NA
"377","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744207","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Espírito Santo",NA,"Brésil, province. Espírito Santo, Sudeste, Brasil, América do Sul",NA,NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744207' target='other'> <mi>dwc_moreinfo</mi></a>","P01744207","P01744207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2ªp 388",NA,NA,NA
"378","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744208","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Glaziou, A.",NA,"1880","6","8",NA,"Brasil",NA,NA,"Brésil: (Minas), Rio Manso. Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744208' target='other'> <mi>dwc_moreinfo</mi></a>","P01744208","P01744208_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12250",NA,NA,NA
"379","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744209","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Spruce, R.",NA,"1850","12","1",NA,"Brasil","Amazonas",NA,"Brésil. In vicinibus Barra, Prov. Rio Negro. Amazonas, Norte, Brasil, América do Sul",NA,NA,"hb",". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744209' target='other'> <mi>dwc_moreinfo</mi></a>","P01744209","P01744209_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744211","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil. Brasil, América do Sul",NA,NA,"hb",". s.d. Herbier de A. Glaziou, donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744211' target='other'> <mi>dwc_moreinfo</mi></a>","P01744211","P01744211_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1554",NA,NA,NA
"381","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744212","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Espírito Santo",NA,"Brésil. Province de Espiritu Santo. Espírito Santo, Sudeste, Brasil, América do Sul",NA,NA,"hb",". . Voyage d´Auguste de Saint-Hilaire, de 1816 à 1821. Catal B2, 2a part., No 388 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744212' target='other'> <mi>dwc_moreinfo</mi></a>","P01744212","P01744212_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B2 388",NA,NA,NA
"382","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744214","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Raynal, A.",NA,"1976","3","18",NA,"Guyane française",NA,NA,"Guyane, Savane matiti, env. 3 km WNW du bac de Macouria, à 1´W de Cayenne. Lieu-dit la Briquetterie. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744214' target='other'> <mi>dwc_moreinfo</mi></a>","P01744214","P01744214_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18705",NA,NA,NA
"383","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744215","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Raynal, A.",NA,"1976","3","15",NA,"Guyane française",NA,NA,"Guyane Française. Saül, petite savane incluso, prés du village. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744215' target='other'> <mi>dwc_moreinfo</mi></a>","P01744215","P01744215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18636",NA,NA,NA
"384","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744216","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Granville, J.J.|Allorge, L.|Hahn, W.J.|Hoff, M.|Weitzman",NA,"1987","9","6",NA,"Guyane française",NA,NA,"Guyane Française. Monpé Soula. Bassin du Haut-Marouini. Autour du saut. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744216' target='other'> <mi>dwc_moreinfo</mi></a>","P01744216","P01744216_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10074",NA,NA,NA
"385","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744217","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Granville, J.J.|Tostain, O.",NA,"2007","5","11",NA,"Guyane française",NA,NA,"Savanas de Karouabo, région littorale. Guiana Francesa","-52.81667","5.25","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744217' target='other'> <mi>dwc_moreinfo</mi></a>","P01744217","P01744217_01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17441",NA,NA,NA
"386","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744218","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Prevost, M.F.",NA,"1984","4","11",NA,"Guyane française",NA,NA,"À Petit Saut sur la Sinnamary; sur rocher, au confluent avec la Crique Coeur-Maroni. Guiana Francesa",NA,NA,"hb",". . Réference couleurs: Exotica Horticultural Color Guide <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744218' target='other'> <mi>dwc_moreinfo</mi></a>","P01744218","P01744218_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1504",NA,NA,NA
"387","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744219","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Granville, J.J.",NA,"1984","4","13",NA,"Guyane française",NA,NA,"Plaine de Kaw: crique Angélique. Guiana Francesa",NA,NA,"hb",". . Référence couleurs: Exotica horticultural color guide <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744219' target='other'> <mi>dwc_moreinfo</mi></a>","P01744219","P01744219_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6819",NA,NA,NA
"388","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744220","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Leblond",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"Guyane Française. Cayenne. Guiana Francesa",NA,NA,"hb",". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744220' target='other'> <mi>dwc_moreinfo</mi></a>","P01744220","P01744220_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"546",NA,NA,NA
"389","2015-09-03 21:11:51-03","MNHN","RECOLNAT_MNHN_P","P01744221","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Skog, L.|Feuillet, C.|Rossman, A.",NA,"1986","11","16",NA,"Guyane française",NA,NA,"French Guiana. St. Laurent region: Piste de Paul Isnard, along road, in cane field, or in pine plantation. Guiana Francesa","-54","5.43333","hb","Flora of the Guianas. . United States National Herbarium (US). Centre ORSTOM - Cayenne (CAY) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744221' target='other'> <mi>dwc_moreinfo</mi></a>","P01744221","P01744221_01","5","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7414",NA,NA,NA
"390","2015-09-03 21:11:19-03","MNHN","RECOLNAT_MNHN_P","P01744223","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Feuillet, C.",NA,"1983","1","17",NA,"Guyane française",NA,NA,"Montagne Cacao, sud est de Cayenne. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01744223' target='other'> <mi>dwc_moreinfo</mi></a>","P01744223","P01744223_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"547",NA,NA,NA
"391","2015-09-03 20:55:25-03","MNHN","RECOLNAT_MNHN_P","P01762526","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Leprieur",NA,"1834","1","1",NA,"Guyane française",NA,NA,". Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01762526' target='other'> <mi>dwc_moreinfo</mi></a>","P01762526","P01762526_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"222",NA,NA,NA
"392","2017-09-06 10:28:19-03","MNHN","RECOLNAT_MNHN_P","P01762527","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Leprieur",NA,"1834","1","1",NA,"Guyane française",NA,NA,"Guiane. Guiana Francesa",NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01762527' target='other'> <mi>dwc_moreinfo</mi></a>","P01762527","P01762527_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"111",NA,NA,NA
"393","2015-09-03 21:27:55-03","MNHN","RECOLNAT_MNHN_P","P01879485","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Sastre, C.",NA,"1971","2","23",NA,"Colômbia",NA,NA,"Colombie, Dépt. Boyaca. 13 km S de Mani, 4 km W Hato Yarumito, cabecera Biyumena.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01879485' target='other'> <mi>dwc_moreinfo</mi></a>","P01879485","P01879485_01",NA,NA,"Chagas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"822",NA,NA,NA
"394","2015-09-03 21:21:14-03","MNHN","RECOLNAT_MNHN_P","P01641927","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Maas, P.J.M.|Maas, H.",NA,"1971","10","22",NA,"Brasil","Amazonas","Manaus","Near Parque 10. Manaus, Amazonas, Norte, Brasil, América do Sul","-60.0250015258789","-3.10193991661072","hb","Flora Brasiliensis. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641927' target='other'> <mi>dwc_moreinfo</mi></a>","P01641927","P01641927_01",NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,"511",NA,NA,NA
"395","2015-09-03 21:21:14-03","MNHN","RECOLNAT_MNHN_P","P01641931","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Berg, C.C.|Steward, W.C.|Ramos, J.F.|Monteiro, O.P.|Lima, J.F.",NA,"1973","10","12",NA,"Brasil","Mato Grosso",NA,"Rio Aripuanã, forest along Baihia, near Humboldt Centre. Mato Grosso, Centro-oeste, Brasil, América do Sul","-59.35","-10.2","hb",". . Field work supported in greater part by the National Science Foundation and coordinated by G.T. Prance. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641931' target='other'> <mi>dwc_moreinfo</mi></a>","P01641931","P01641931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P 18451",NA,NA,NA
"396","2015-09-03 21:20:20-03","MNHN","RECOLNAT_MNHN_P","P01641863","PreservedSpecimen",NA,NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Smith, A.C.",NA,"1937","10","3",NA,"British guiana",NA,NA,"Bassin of Essequibo Riverm Kurupukari. Guiana Inglesa",NA,"4.66667","hb",". . Collected under the auspices of the Maerican Museum of Natural History Terry-Holden Exepdition, with the collaboration of the New York Botanical Garden <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01641863' target='other'> <mi>dwc_moreinfo</mi></a>","P01641863","P01641863_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2181",NA,NA,NA
"397","2020-10-01 14:26:39-03","JBB","HEPH","34351","S","Plantae","Monocotyledon","Poales","Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Echternacht, L; Viana, PL; Mota, NF","1598","2008","01","24","Southern America","Brasil","Roraima","Caracaraí","Estrada perdida (Parque Nacional Viruá)","-60.5811","1.154",NA,NA,NA,NA,"55","55","Echternacht, L",NA,NA,NA,NA,"2008","02",NA,"-60.5811","1.154",NA,NA,NA,NA,NA,NA
"398","2020-12-11 11:44:10-03","UFMG","BHCB","33978","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-12-11 11:44:10-03","UFMG","BHCB","86702","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5978","2004","03","10","Southern America","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha partindo da casa do administrador","-40.05","-16.4",NA,"Borda de curso d'água sobre afloramento de granito. Erva, inflorescências verdes e castanhas. Coordenadas originais: ca. 16°24'S; 40°03'W",NA,NA,"750","750",NA,NA,NA,NA,NA,NA,NA,NA,"-40.05","-16.4",NA,NA,NA,NA,NA,NA
"400","2020-12-11 11:44:10-03","UFMG","BHCB","115658","PreservedSpecimen","Plantae","Monocotyledon",NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Echternacht, LA; Viana, PL; Mota, NFO","1598","2008","01","24","Southern America","Brasil","Roraima","Caracaraí","Parque Nacional Viruá, Estrada perdida","-61.128101348877","1.81611001491547",NA,"Capítulos esverdeados. Erva aquática submersa.",NA,NA,NA,NA,NA,NA,NA,"365858","auto","2008","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-03-11 09:00:44-03","URCA","HCDAL","1266","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Loiola, M.I.B.; Laurêncio, A.; Gomes, A.P.S.","328","1997","09","19",NA,"Brasil","Pernambuco","Recife","Mata de dois Irmãos, Arredores do açude do Prata.","-34.8810997009277","-8.05389022827148",NA,"Erva ca. de 30 cm de altura; frequente.",NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-05-25 15:13:54-03","FSU","FSU","000072146","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Manuel Rimachi Y., Sidney McDaniel","16543",NA,NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2009-07-13 12:29:00-03","MO","MOBOT","3047313","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Anibal Castillo","Castillo 1351","1981","7","25","South America","Venezuela","Amazonas",NA,"Dpto Atures. Puerto Ayacucho. Bosque húmedo del rio Cataniapo. Sector Puente.","-67.41666","6.41666",NA,NA,NA,NA,"37.00000000",NA,"J. Velasques",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2010-02-09 16:13:00-02","MO","MOBOT","3048536","PreservedSpecimen","Plantae",NA,NA,"Eriocaulaceae","Tonina","fluviatilis","Tonina fluviatilis","Aubl.","Enrique Forero|Roberto Jaramillo M.","Forero 4482","1979","4","2","South America","Colombia","Chocó",NA,"Hoya del Río San Juan. Al frente de Palestina.","-77.16666","4.16666",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
