"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"45","2021-04-08 20:48:51-03","UNESP-IBILCE","SJRP-PTERIDOPHYTA","15266","S","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Custódio, A.M.G.","042","1996","11","10","América do Sul","Brasil",NA,NA,"GEOGRAFIA: mata ciliar com capão de mata seca semi-decídua;",NA,"Tracheophyta","Polypodiales",NA,"M.R. Pietrobom-Silva","São Paulo","Monte Aprazível","sítio santo antonio","-49.7099990844727","-20.7700004577637",NA,NA,NA,"Polypodiopsida","24807","auto",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:51:06-03","EAO","IAN","129725","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Irwin, HS; Souza, R","11943a","1966","01","21","Southern America","Brasil",NA,NA,"Leaves to ca. 1m tall.","IAN129725","Fern",NA,"Wild.","Pietrobom, MR","Goiás",NA,"Wet creek bank. Gallery forest, lower slopes of Serra Dourada, ca. 30km SE of Goiás Velho.",NA,NA,"650","650",NA,NA,NA,NA,"2016","07","20",NA,NA,NA,NA
"47","2020-02-27 20:28:30-03","PUCPR","HUCP","18508","S","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Kersten, RA","1195","2007","08","03",NA,"Brasil",NA,NA,NA,"HUCP00002402","Monilofita",NA,"Willd.","Kersten, RA","Parana","Morretes","Anhanha","-48.834400177002","-25.476900100708",NA,NA,"HUCP00002402",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-02-27 20:28:30-03","PUCPR","HUCP","18509","S","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Kersten, RA","1198","2007","08","03",NA,"Brasil",NA,NA,NA,"HUCP00002297","Monilofita",NA,"Willd.","Kersten, RA","Parana","Morretes","Anhanha","-48.834400177002","-25.476900100708",NA,NA,"HUCP00002297",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:26:22-03","PUCPR","HUCP","22424","S","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Kersten, RA","1517","2011","01","10",NA,"Brasil",NA,NA,NA,"HUCP00002250","Monilofita",NA,"Willd.","Kersten, RA","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,"HUCP00002250",NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-02-08 10:45:29-03","NBC","NL-BOTANY","L.3635915","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Landsberge van",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635915",NA,"Polypodiales","(Willd.) Proctor",NA,NA,NA,"!",NA,NA,NA,NA,"NL-L3635915","Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:45:29-03","NBC","NL-BOTANY","L.3635916","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Linden J",NA,"1843","12","01","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635916",NA,"Polypodiales","(Willd.) Proctor",NA,NA,NA,"prov de barnboka hteur Gotoizes. *.",NA,NA,NA,NA,"NL-L3635916","Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:45:29-03","NBC","NL-BOTANY","L.3635919","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Smith HH",NA,"1898","07","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635919 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635919",NA,"Polypodiales","(Willd.) Proctor",NA,NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,"NL-L3635919","Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:45:29-03","NBC","NL-BOTANY","L.3635920","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Landsbergen",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3635920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3635920",NA,"Polypodiales","(Willd.) Proctor",NA,NA,NA,NA,NA,NA,NA,NA,"NL-L3635920","Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1039322","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Schunke Vigo J",NA,"1984","08","03","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039322",NA,"Polypodiales","(Willd.) Proctor",NA,NA,NA,"Dept San Martin. Prov. Mariscal Caceres.",NA,NA,NA,NA,"NL-U1039322","Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1039323","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Smith HH",NA,"1898","07","01","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039323 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039323",NA,"Polypodiales","(Willd.) Proctor",NA,NA,NA,"Santa Marta, United States of Colombia.",NA,NA,NA,NA,"NL-U1039323","Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:45:29-03","NBC","NL-BOTANY","U.1039325","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Mexia YEJ",NA,"1951","11","25","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039325 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039325",NA,"Polypodiales","(Willd.) Proctor",NA,NA,NA,"Depart. de Loreto. Above Pongo de Manseriche. Right bank ofRio Santiago.",NA,NA,NA,NA,"NL-U1039325","Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:21:18-03","ESALQ","ESA","132305","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Paula-Souza, J.; Polisel, R.T.; Gonçalves, L.N.","11613.0","2013","02","11",NA,"Brasil",NA,NA,"Em paredão na margem do rio","ESA132305","Pteridophyta",NA,"(Willd.) Proctor",NA,"Mato Grosso","Alto Araguaia","Margens do rio Ariranha. Floresta de galeria","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:36:33-03","IAP","PACA-AGP","103963","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Regina Wels Windisch","324","1975","06","28",NA,"Brasil",NA,NA,"Habitat: Entre Rochas Beira do Rio","PACA103963","Pteridophyta","Polypodiales","(Willd.) Proctor","Kieling- Rubio, M. A.","MG","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242","1300","1300",NA,"Filicopsida","37503","auto","2008","06","24",NA,NA,NA,NA
"59","2019-08-27 13:36:33-03","IAP","PACA-AGP","99656","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","A.P. Cruz & C.S. Souza","5","2003","06","15",NA,"Brasil",NA,NA,"freqüente&nf;Herbário NX Habitat: ripária, ciófita, hidrófita,","PACA099656","Pteridophyta","Polypodiales","(Willd.) Proctor",NA,"MT","Nova Xavantina","Gleba dos Piaus, margem direita do córrego baixinho, próximo à ponte.","-52.353099822998","-14.6732997894287",NA,NA,NA,"Filicopsida","79739","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:36:33-03","IAP","PACA-AGP","102452","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","E. Fragas","s/n°","2003","11","15",NA,"Brasil",NA,NA,"Habitat: OBS.: Interior de mata de galeria, em solo arenoso, terrícola","PACA102452","Pteridophyta","Polypodiales","(Willd.) Proctor","Kieling-Rubio, M. A.","MT","Novo São Joaquim","Fazemda surí, córrego Taperão.","-53.0182991027832","-14.9057998657227",NA,NA,NA,"Filicopsida","122080","auto","2007","07",NA,NA,NA,NA,NA
"61","2019-08-27 13:36:33-03","IAP","PACA-AGP","99654","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","F. P. F. Athayde","1393","2003","08","24",NA,"Brasil",NA,NA,"herbário NX Habitat: vereda junto à nascente","PACA099654","Pteridophyta","Polypodiales","(Willd.) Proctor","F.P.F Athayde & Kieling-Runio, M. A.","MT","Barra das Garças","Fazenda Novo Horizonte, estrada de terra para Toricueije, nascente do Rio pindaíba, riacho Taquaral.","-52.390383","-15.740278",NA,NA,NA,"Filicopsida",NA,NA,"2007","06",NA,"52°23'423W","15°44'25S",NA,NA
"62","2019-08-27 13:36:33-03","IAP","PACA-AGP","107574","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","B. M. T. Walter et al.","4354","1999","06","24",NA,"Brasil",NA,NA,"Soros com coloração marom. Planta vegeta nas pedras dentro do estrito córrego. Área de influêcnia do AHE Serra da MEsa. Habitat: Mata de Galeria não inundável, estreita. córrego permanente.","PACA107574","Pteridophyta","Polypodiales","(Willd.) Proctor","Kieling- Rubio, M. A.","GO","Colinas do Sul","Estrada Colinas - serra da Mesa. 41 km de colinas, cerca de 7 km apés Vila Borba.","-48.122222","-13.897222","650","650",NA,"Filicopsida",NA,NA,"2008","05",NA,"48°07'20''W","13°53'50''S",NA,NA
"63","2019-08-27 13:36:33-03","IAP","PACA-AGP","105173","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Neiva, S. Z","148","2005","12","27",NA,"Brasil",NA,NA,"Habitat: terrícola, encontrada em grota, a cerca de 10 abaixo da ponte do rio, no lado esquerdo.","PACA105173","Pteridophyta","Polypodiales","(Willd.) Proctor","Kieling- Rubio, M. A.","RO","Colorado do Oeste","linha 1, km 35/5, Rio Escondido","-60.5416984558105","-13.1167001724243",NA,NA,NA,"Filicopsida","29532","auto","2008","05",NA,NA,NA,NA,NA
"64","2019-11-21 14:54:45-03","UFJF","CESJ","3424","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Duarte","s.n.","1950","08","31","América do Sul","Brasil",NA,NA,"À margem do rio.","CESJ003424","Polypodiopsida",NA,"Willd.","A. Salino","Minas Gerais","Cascata","Patos de Minas",NA,NA,"700","700",NA,NA,NA,NA,"2017","10",NA,NA,NA,NA,NA
"65","2021-04-07 11:49:02-03","UFMS","CGMS","37226","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","F.M. Leme; G. Catian; M.S. Sazan; R.B. Caboco","91","2008","11","27",NA,"Brasil",NA,NA,"Coordenadas originais: 20°27#?#22,70'S 55°29#?#86,10'W Habitat: Mata Ciliar, Região do vale. Habito: Terrestre.","CGMS1066636",NA,NA,"Willd.",NA,"Mato Grosso do Sul","Piraputanga","Trilha perto ao acampamento ACAMBAPI.","-55.4833333","-20.4563889",NA,NA,NA,NA,NA,NA,"2020",NA,NA,"-55,4833333","-20,4563889",NA,NA
"66","2021-04-07 11:49:02-03","UFMS","CGMS","4314","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Yander; et al.",NA,"1992","03","03",NA,"Brasil",NA,NA,"Amostra 34","CGMS1011528",NA,NA,"Willd.",NA,"Mato Grosso do Sul","Aquidauana","Piraputanga.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"212961","auto","2020",NA,NA,NA,NA,NA,NA
"67","2021-04-07 11:49:02-03","UFMS","CGMS","6340","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","A.A. Almeida; et al.",NA,"1992","03","08",NA,"Brasil",NA,NA,NA,"CGMS1012513",NA,NA,"Willd.",NA,"Mato Grosso do Sul","Aquidauana","Vale das bruxas.","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"212961","auto","2020",NA,NA,NA,NA,NA,NA
"68","2021-04-07 11:49:02-03","UFMS","CGMS","17620","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","C.R. Lehn","1204","2007","03","20",NA,"Brasil",NA,NA,"Em rocha no leito de pequeno regato; Durante o período de chuvas alguns indivíduos permanecem submersos por várias horas. Habitat: Cerrado, mata semidecídua; Entre paredões de arenito, Muita umidade.. Solo arenoso. levemente acidenta","CGMS1046921",NA,NA,"(Willd.) Proctor","C.R. Lehn","Mato Grosso do Sul","Aquidauana","Distrito de Piraputanga, junto ao ACAMBAPI.","-55.4980555","-20.4552778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55,4980555","-20,4552778",NA,NA
"69","2021-04-07 11:49:02-03","UFMS","CGMS","38567","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","V.J. Pott; A. Pott","6417","2003","08","16",NA,"Brasil",NA,NA,"Duplicata BHCB. Habitat: Afloramento rochoso em córrego. Solo areno-siltoso. Relevo íngreme em canion. Habito: Erva rizomatosa. Muito frequente. 0,30-0,40m de altura.","CGMS1067956",NA,NA,"(Willd.) Proctor","A. Salino","Mato Grosso do Sul","Aquidauana","Aldeia Indígena Terena, Limão Verde, Córrego da Nascente, 100m próximo ao Buritizal.","-55.6666667","-20.3261111","300","300",NA,NA,NA,NA,NA,NA,NA,"-55,6666667","-20,3261111",NA,NA
"70","2021-03-01 16:44:05-03","UNICAMP","UEC","155883","S","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Prado, J; Hirai, RY; Vasconcellos-Neto, J","2080","2009","12","19",NA,"Brazil",NA,NA,"Terrestre.","UEC060501","Pteridophyta",NA,"(Wildd.) Proctor","Prado, J; Hirai, RY","São Paulo","Jundiaí","Serra do Japi, Subindo para o mirante (observatório)","-46.946389","-23.235278","996","996","UEC060501",NA,NA,NA,NA,NA,NA,"-46.946389","-23.235278",NA,NA
"71","2021-03-01 16:44:05-03","UNICAMP","UEC","199575","S","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Piassa, G; Scatigna, AV; Carmo, JAM","9","2014","07","08",NA,"Brazil",NA,NA,"Ca. 80cm alt., soros imaturos verdes claros e maduros pretos. Escamas marrons.","UEC161123","Pteridophyta",NA,"(Wildd.) Proctor","Zorzetti, LW","Minas Gerais","Joaquim Felício","Parque Estadual da Serra do Cabral. Próxima a marg","-44.225","-17.671806",NA,NA,"UEC161123",NA,NA,NA,"2014","08","06","-44.225","-17.671806",NA,NA
"72","2021-03-01 16:44:05-03","UNICAMP","UEC","163272","S","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Nóbrega, GA","426","2008","05","23",NA,"Brazil",NA,NA,"Planta de hábito terrestre.","UEC019208","Pteridophyta",NA,"(Wildd.) Proctor","Nóbrega, GA","São Paulo","Ubatuba","Parque Estadual da Serra do Mar Núcleo Picinguaba, casa da Farinha, trilha.","-45.0699996948242","-23.4300003051758","80","80","UEC019208",NA,"34265","auto","2009",NA,NA,NA,NA,NA,NA
"73","2019-08-16 08:41:20-03","UTFPR","HCF","23353","S","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","R. Kersten","1195","2007","08","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Willd.","R. Kersten","PR","Morretes","Anhaia","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:46:20-03","MBM","MBM","383128","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Barboza, E.; Cordeiro, J.; Brotto, M.L.; Vaz, J.; Cordeiro, J.; Brotto, M.L.; Vaz, J.","3629","2013","04","14","Southern America","Brazil",NA,NA,"Erva terrícola.; Beira de rio encachoeirado, Floresta Ombrófila Densa.","MBM383128",NA,NA,"(Willd.) Proctor","Dittrich, V.A.O.","Goiás","Cavalcante","RPPN Serra do Tombador, trilha da cachoeira","-47.842778","-13.63425","776","776","MBM383128",NA,NA,NA,"2013","09",NA,"-47.842778","-13.63425",NA,NA
"75","2020-12-21 16:46:20-03","MBM","MBM","31492","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Hatschbach, G.; Kummrow, R.; Kummrow, R.","35078","1974","09","22","Southern America","Brazil",NA,NA,NA,"MBM031492",NA,NA,"(Willd.) Proctor",NA,"Mato Grosso","Alto Araguaia","Ribeirão Claro","-53.2153015136719","-17.3146991729736",NA,NA,"MBM031492",NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:46:20-03","MBM","MBM","11541","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Hatschbach, G.","22073","1989","07","21","Southern America","Brazil",NA,NA,NA,"MBM011541",NA,NA,"(Willd.) Proctor","Sehnem, A.","Mato Grosso do Sul","Aquidauana","Serra de Maracaju","-55.7872009277344","-20.4710998535156",NA,NA,"MBM011541",NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:46:20-03","MBM","MBM","200625","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Pietrobom da Silva, M.R.; et al.; et al.","2482","1995","11","11","Southern America","Brazil",NA,NA,NA,"MBM200625",NA,NA,"(Willd.) Proctor","Pietrobom da Silva, M.R.","Mato Grosso do Sul","Cassilândia","Cassilândia","-51.7341995239258","-19.1133003234863",NA,NA,"MBM200625",NA,"87985","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-09-29 14:53:50-03","UFPR","UPCB","58230","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Silva, M.O.","5","2006","12","19",NA,"Brasil",NA,NA,"Terrestre no interior da mata. Ambientes próximos à cachoeira..","UPCB0010213","Polypodiophyta",NA,"Willd.","Matos, F.B. & Hoffmann, I.K.","Rondônia","Alto Alegre dos Parecis","Fazenda Santa Rita; a 10 km da cidade.",NA,NA,NA,NA,"UPCB0010213",NA,NA,NA,"2017","06",NA,NA,NA,NA,NA
"79","2020-09-29 14:53:50-03","UFPR","UPCB","83567","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Labiak, P.H | Mickel, J.T.","5319","2011","01","20",NA,"Brasil",NA,NA,"Epipetric, on river banks.","UPCB0010212","Polypodiophyta",NA,"Willd.","Matos, F.B. & Hoffmann, I.K.","Goiás","Pirenópolis","Fazenda Vagafogo","-48.995","-15.822","800","800","UPCB0010212",NA,NA,NA,"2017","06",NA,"-48.995","-15.822",NA,NA
"80","2020-09-29 14:53:50-03","UFPR","UPCB","7987","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Hatschbach, G.","22073","1969","07","21",NA,"Brasil",NA,NA,"Sobre pedras ao longo de córrego encachoeirado..","UPCB0010214","Polypodiophyta",NA,"Willd.","Matos, F.B. & Hoffmann, I.K.","Mato Grosso do Sul","Aquidauana","Serra de Maracaju","-55.7872009277344","-20.4710998535156",NA,NA,"UPCB0010214",NA,"212961","auto","2017","06",NA,NA,NA,NA,NA
"81","2017-09-13 13:08:00-03","MO","MOBOT","2056839","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Ynés Mexia","Mexia 6167","1931","11","25","South America","Peru",NA,NA,NA,NA,NA,NA,"Willd.","R.S. Fernandes (BHCB)","Loreto",NA,"Above Pongo de Manseriche. Right bank of Río Santiago.",NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"82","2017-08-17 16:43:00-03","MO","MOBOT","3380344","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Richard H. Warner","Warner 250","1974","8","5","South America","Colombia",NA,NA,NA,NA,NA,NA,"Willd.","R.S. Fernandes (BHCB)","Chocó",NA,"Edge of Río Jurubidá by hot springs; one day's walk upstream from last indigenous household.",NA,NA,"200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"83","2017-09-13 13:09:00-03","MO","MOBOT","3383024","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Guillermo Klug","Klug 4035","1935","3",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"Willd.","R.S. Fernandes (BHCB)","San Martín",NA,"Chazuta, Río Huallaga.",NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2019-06-16 04:36:00-03","MO","MOBOT","801318","PreservedSpecimen","Plantae","Thelypteridaceae","Meniscium","angustifolium","Meniscium angustifolium","Carlos Aulestia|Milton Aulestia|Cantincuz, Carlos","Aulestia 887","1993","1","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Willd.","R.S. Fernandes (BHCB)","Esmeraldas","San Lorenzo","Parroquia Ricaurte. Centro Pambilar. Bosque Pluvial Tropical. Bosque primario.","-78.6","1.13333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2011-06-18 05:22:00-03","MO","MOBOT","7839","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","John S. Brandbyge|Eduardo Asanza C.","Brandbyge 32720","1980","8","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith","Napo",NA,"Río Wai si ayá, a northern tributary to Río Aguarico. A small path going in the direction E-SE. The path situated about 6 km upriver from San Pablo. Inundated primary forest dominated by palms.","-76.35","-0.25","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","13336","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Alice Fay|Louis Fay","Fay 2053","1989","6","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Robbin C. Moran","Beni","Gral. Ballivian","Ravine and roadside, 138 km N of Caranavi.","-67.2","-15.33333","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3"
"87","2014-04-04 05:49:00-03","MO","MOBOT","1105308","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Rodolfo Vásquez","Vásquez Martínez 20872","1996","5","15","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A. Smith (UC)","Cajamarca","San Ignacio","Huarango - San Martin, Quebrada agua colorada. Bosque de Ribera de quebrada.","-78.5","-5.36666","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"88","2016-09-19 05:25:00-03","MO","MOBOT","100165038","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Alba L. Arbeláez|S. P. Churchill|Edgar L. Linares|Miriam Devia","Arbeláez Álvarez 563","1992","7","20","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A. Smith","Magdalena",NA,"Vereda La Tagua, sitio Alta Mira, colecciones realizadas en los alrededores de la quebrada Julepia.",NA,NA,"1100.00000000","1545.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2020-12-16 18:37:00-03","MO","MOBOT","100401170","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","S. P. Churchill|Wilson Rengifo M.","Churchill 18315","1991","1","12","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","R. S. Fernandes (BHCB)","Cauca","Popayán","Ca. 8 km E de Popayán. Bosque montano (de Quercus), orilla de quebradita. <17311-17385>","-76.5166667","2.4333333","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","91-7"
"90","2017-10-25 05:23:00-02","MO","MOBOT","1062683","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Eric F. Rodríguez Rodríguez","Rodríguez Rodríguez 605","1995","10","21","South America","Peru",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Alan R. Smith (UC)","Amazonas","Bagua","Dist. Imaza, Comunidad de KampaensaBosque primario, borde rio Shimutaz.","-78.31666","-4.91666","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"91","2012-05-15 05:10:00-03","MO","MOBOT","1063385","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","John L. Clark|Claire Watt","Clark 891","1995","5","16","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","Alan R. Smith (UC)","Esmeraldas","Quinindé","Bilsa Biological Station. Montañas de Mache, 35 km W of Quinindé, 5 km W of Santa Isabel. Premontane Wet Forest. Mature and disturbed forest behind Manuel's house.","-79.73333","0.35","400.00000000","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-08-03 05:22:00-03","MO","MOBOT","1198132","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","Philip A. Silverstone-Sopkin|Néstor Paz Z.","Silverstone-Sopkin 7353","1995","1","4","South America","Colombia",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith (UC)","Risaralda","Pereira","Hacienda Córcega, extremo norte de parte ancha del Valle del Río Cauca, 7 km al oeste de carretera Cerritos-La Virginia por camino hacia El Trapiche, lomas bajas, bosque.","-75.88333","4.83333","970.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2012-02-17 05:05:00-02","MO","MOBOT","1220462","PreservedSpecimen","Plantae","Thelypteridaceae","Thelypteris","angustifolia","Thelypteris angustifolia","F. Bredemeyer","Bredemeyer s.n.",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"(Willd.) Proctor","A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
