"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","order","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber","sex"
"44","2015-04-08 06:31:50-03","MICH","MICH","533466","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21029","1977","9","4",NA,"Brazil","Santa Catarina",NA,"North of Curitibanos. Km. 215.3 of BR 116. 24 km. north of junction with SC 453 to Lebon Regis.",NA,NA,"1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"45","2015-04-08 06:31:50-03","MICH","MICH","533497","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","J. P. Frahm","1835","1977","8","27",NA,"Brazil","Sao Paulo",NA,"Via Anchieta km 43, s-exponierter",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"46","2015-04-08 06:31:50-03","MICH","MICH","533479","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21507","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,"2320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"47","2015-04-08 06:31:50-03","MICH","MICH","533507","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","11577","1977","9","4",NA,"Brazil","Santa Catarina",NA,"North of Curitibanos. Km 215.3 of BR 116. 24 km north of junction with SC 453 to Lebon Regis.",NA,NA,"1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"48","2015-04-08 06:31:50-03","MICH","MICH","533503","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","H. S. Osorio","OM/3","1985","7","18",NA,"Uruguay","Canelones",NA,"Bañado del Negro (Ruta Interbalnearia: km 27.5).",NA,NA,NA,NA,NA,"Dupl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"49","2015-04-08 06:31:50-03","MICH","MICH","533493","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21543","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.2 km NE of Uniao.",NA,NA,"2350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"50","2015-04-08 06:31:50-03","MICH","MICH","533498","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","11100","1977","8","28",NA,"Brazil","Sao Paulo",NA,"2 km north of north border of Peruibe on S.P. 165, km 121; ca 1 km east towards ocean.",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"51","2015-04-08 06:31:50-03","MICH","MICH","533499","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","A. Sehnem","4800","1950","1","18",NA,"Brazil",NA,NA,"Serra do Rounda, Bom Jesus - R.S.",NA,NA,"1000",NA,NA,"Duplicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"52","2015-04-08 06:31:50-03","MICH","MICH","533513","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","W.R. Buck","27048","1994","10","31",NA,"Brazil","Minas Gerais",NA,"Parque Nacional do Caparaó, along trail from Tronqueira to Terreirão.",NA,NA,"1970","2350",NA,"Also S. magellanicum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"53","2015-04-08 06:31:50-03","MICH","MICH","533471","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","11578","1977","9","4",NA,"Brazil","Santa Catarina",NA,"North of Curitibanos. Km. 215.3 of BR 116. 24 km. north of junction with SC 453 to Lebon Regis.",NA,NA,"1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"54","2015-04-08 06:31:50-03","MICH","MICH","533501","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","J. P. Frahm","1863","1977","7","17",NA,"Brazil","Sao Paulo",NA,"Regenwaldhänge nö Santos an der Straße nach Bertioga.",NA,NA,"40","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"55","2015-04-08 06:31:50-03","MICH","MICH","533509","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21528","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,"2320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"56","2015-04-08 06:31:50-03","MICH","MICH","533515","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","G. L. Smith","H. S. Irwin, R. M. Harley, G. L. Smith","32378","1971","2","17",NA,"Brazil",NA,NA,"18 km E of Morro do Chapéu.",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"57","2015-04-08 06:31:50-03","MICH","MICH","533506","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","A. Sehnem","5312","1950","12","19",NA,"Brazil","Rio Grande do Sul","San Francisco de Paula","Saimb?",NA,NA,"1000",NA,NA,"Duplicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"58","2015-04-08 06:31:50-03","MICH","MICH","533473","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21024","1977","9","4",NA,"Brazil","Santa Catarina",NA,"North of Curitibanos. Km. 215.3 of BR 116. 24 km. north of junction with SC 453 to Lebon Regis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"59","2015-04-08 06:31:50-03","MICH","MICH","533491","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","J. P. Frahm","1863","1977","7","17",NA,"Brazil","Sao Paulo",NA,"Regenwalfhänge nö Santos an der Staße nach Bertioga.",NA,NA,"40","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"60","2015-04-08 06:30:59-03","MICH","MICH","533500","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","J. P. Frahm","1838","1977","7","25",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"61","2015-04-08 06:31:50-03","MICH","MICH","533489","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","12154","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 12.4 km NE of Uniao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"62","2015-04-08 06:31:50-03","MICH","MICH","533508","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","11583","1977","9","4",NA,"Brazil","Santa Catarina",NA,"North of Curitibanos. Km 215.3 of BR 116. 24 km north of junction with SC 453 to Lebon Regis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"63","2015-04-08 06:31:50-03","MICH","MICH","533488","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21542","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.2 km NE of Uniao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"64","2015-04-08 06:31:50-03","MICH","MICH","533483","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","12102","1977","9","14",NA,"Brazil",NA,NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,"2320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"65","2015-04-08 06:31:50-03","MICH","MICH","533484","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","12077","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"66","2015-04-08 06:31:50-03","MICH","MICH","533496","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","J. P. Frahm","1834","1977","7","24",NA,"Brazil","Rio de Janeiro",NA,"Parque Nacional Itatiaia, Agulhas Negras, waldfreie Höhenkamps",NA,NA,"2300","2800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"67","2015-04-08 06:31:50-03","MICH","MICH","533478","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21513","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,"2320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"68","2015-04-08 06:31:50-03","MICH","MICH","533517","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","Daniel M. Vital","2247","1973","4","20",NA,"Brazil","Sao Paulo",NA,"Along road ca 23 km NE from town of Apiaí, Mpio. De Apiaí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"69","2015-04-08 06:31:50-03","MICH","MICH","533516","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","A. Sehnem","6773","1954","12","14",NA,"Brazil",NA,NA,"Sorres - R.S.",NA,NA,"2",NA,NA,"Duplicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"70","2015-04-08 06:31:50-03","MICH","MICH","533475","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","12155","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 12.4 km NE of Uniao.",NA,NA,"2320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"71","2015-04-08 06:31:50-03","MICH","MICH","533485","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D.M. Vital & W.R. Buck","19814","1991","7","6",NA,"Brazil","Rio de Janeiro",NA,"Parque Nacional do Itatiaia, Vale dos Lírios, along entry road near border with Minas Gerais near Km 15.",NA,NA,"2400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"72","2015-04-08 06:31:50-03","MICH","MICH","533511","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","A. Schäfer-Verwimp & I. Verwimp","13577","1990","12","31",NA,"Brazil","Santa Catarina",NA,"Serra do Rastro, Urubici.",NA,NA,"1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"73","2015-04-08 06:31:50-03","MICH","MICH","533502","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","A. Schäfer-Verwimp & I. Verwimp","13575/A","1990","12","31",NA,"Brazil","Santa Catarina",NA,"Serra do Rio do Rastro, Urubici.",NA,NA,"1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"74","2015-04-08 06:31:50-03","MICH","MICH","533470","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21543","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.2 km NE of Uniao.",NA,NA,"2350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"75","2015-04-08 06:31:50-03","MICH","MICH","533495","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","A. Sehnem","4801","1950","1","18",NA,"Brazil",NA,NA,"Serra da Ronda, Bom Jesus - R. S.",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"76","2015-04-08 06:31:50-03","MICH","MICH","533504","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","H. S. Osorio","OM/1","1985","7","18",NA,"Uruguay","Canelones",NA,"Bañado del Negro (Ruta Interbalnearia: km 27.5).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"77","2015-04-08 06:31:50-03","MICH","MICH","533487","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21029","1977","9","4",NA,"Brazil","Santa Catarina",NA,"North of Curitibanos. Km. 215.3 of BR 116. 24 km. north of junction with SC 453 to Lebon Regis.",NA,NA,"1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"78","2015-04-08 06:31:50-03","MICH","MICH","533494","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","O. Yano","2432","1980","4","16",NA,"Brazil","Sao Paulo",NA,"Porto Belo, junto do trevo para a cidade de Porto Belo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"79","2015-04-08 06:31:50-03","MICH","MICH","533474","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21515","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,"2320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"80","2015-04-08 06:31:50-03","MICH","MICH","533482","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","O. Kühnemann","551","1947","11","10",NA,"Uruguay","Canelones",NA,"Pando, Bañado del Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"81","2015-04-08 06:31:50-03","MICH","MICH","533481","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","12162","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 10.4 km NE of Uniao.",NA,NA,"2230",NA,NA,"Elevation may be typo- 2320 m on others.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"82","2015-04-08 06:31:50-03","MICH","MICH","533472","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","11581","1977","9","4",NA,"Brazil","Santa Catarina",NA,"North of Curitibanos. Km. 215.3 of BR 116. 24 km. north of junction with SC 453 to Lebon Regis.",NA,NA,"1010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"83","2015-04-08 06:31:50-03","MICH","MICH","533465","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. Griffin III; D.M. Vital & O. Yano","395","1974","7",NA,NA,"Brazil","Amazonas",NA,"Rio Lages, km. 130 along the Manaus-Caracarai road.",NA,NA,"50",NA,NA,"dupl. examined, C. Manville, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"84","2015-04-08 06:31:50-03","MICH","MICH","533476","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. G. Horton","12101","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"85","2015-04-08 06:31:50-03","MICH","MICH","533480","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D. H. Vitt","21505","1977","9","14",NA,"Brazil","Rio de Janeiro",NA,"Parque National de Itatiaia. Pico das Agulhas Negras. N of Engo Passos and 16.8 km NE of Uniao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"86","2015-04-08 06:31:50-03","MICH","MICH","533514","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","W.R. Buck","27076","1994","10","31",NA,"Brazil","Minas Gerais",NA,"Parque Nacional do Caparaó, along trail from Tronqueira to Terreirão.",NA,NA,"1970","2350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"87","2015-04-08 06:31:50-03","MICH","MICH","533510","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","W.R. Buck","26853","1994","10","27",NA,"Brazil","Bahia","Rio de Contas","Chapada Diamantina, lower slopes of Pico das Almas, ca 15 km NW of Rio de Contas on road to Brumadinho.","-41.8114013671875","-13.5789003372192","1250","1510",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"88","2015-04-08 06:30:59-03","MICH","MICH","533463","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D.M. Vital","7618","1977","8","1",NA,"Brazil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"89","2015-04-08 06:30:59-03","MICH","MICH","533469","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D.M. Vital","7616","1977","8","1",NA,"Brazil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"90","2015-04-08 06:31:50-03","MICH","MICH","533464","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D.M. Vital","7621","1977","8","1",NA,"Brazil","Minas Gerais","Itambé do Mato Dentro","Ca. 7 km NNW of the town of Itambé do Mato Dentro.","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"91","2015-04-08 06:31:50-03","MICH","MICH","533468","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D.M. Vital & W.R. Buck","11929","1984","9","19",NA,"Brazil","Minas Gerais","Sao Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","1200",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"92","2015-04-08 06:31:50-03","MICH","MICH","533467","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D.M. Vital & W.R. Buck","11939","1984","9","19",NA,"Brazil","Minas Gerais","Sao Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688","1000",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"93","2015-04-08 06:31:50-03","MICH","MICH","533462","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","aciphyllum","Sphagnum aciphyllum","Müll. Hal.","H. Crum","D.M. Vital","7726","1977","12","2",NA,"Brazil","Sao Paulo","Cananéia","Near Itapetingui village.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
"94","2015-04-07 13:09:41-03","MICH","MICH","526388","PreservedSpecimen","Plantae","Bryophyta","Sphagnaceae","Sphagnum","triporosum","Sphagnum triporosum","H.A. Crum",NA,"Frahm,","1834","1977","7","24",NA,"Brazil","Rio de Janeiro",NA,"Agulhas Negras",NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,"Sphagnopsida","Sphagnales",NA,NA,NA,NA,NA,NA
