"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"228","2008-05-27 22:02:00-03","MO","MOBOT","230970","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Tetsuo M. Koyama|Getulio Agostini","Koyama 7308",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2009-07-10 12:17:00-03","MO","MOBOT","100199970","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","S. Gonzalez","D. Sabatier|J.F. Molino","Sabatier 5228","2007","4","1","South America","French Guiana",NA,NA,"Inselbergs de la Haute Wanapi. Parcelle Wanapi 2.","-53.8222223","2.5166667",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","215833","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","S. Lægaard (AAU)","A.S. Barfod|et al.","Barfod 48096","1983","10","11","South America","Ecuador","Esmeraldas",NA,"Zapallo Grande, a mixed black and Cayapa Amerindian community along Río Cayapa. Second growth vegetation and disturbed rain forests close to village.","-78.9","0.8",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-18 04:38:00-03","MO","MOBOT","100251813","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","V. Uliana|Daniela Guimarães Simão","Uliana 1026","2004","1","21","South America","Brazil","São Paulo",NA,"Mun. de Ilha Bela; Parque Estadual da Serra do Mar-próximo a praia de Castelhanos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"232","2010-02-17 14:03:00-02","MO","MOBOT","100252554","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","C. Delnatte","C. Delnatte","Delnatte 1628","2008","9","27","South America","French Guiana",NA,NA,"Montagne d'Argent, région littorale.","-51.7","4.4",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"233","2010-03-19 11:05:00-03","MO","MOBOT","100262216","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Sidney McDaniel","Manuel Rimachi Y.","Rimachi Y. 4567","1979","8","15","South America","Peru","Loreto","Maynas","Dtto. Las Amazonas. Rio Amazonas, Baradero de Santa Elena, Isla del caserio de Sapo Playa, upland forest over clay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"234","2014-05-16 10:56:00-03","MO","MOBOT","100707462","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse","Douglas C. Daly|I.S. Rivero|P. C. Mitoso|J.E.S. Lima|A. Balbino","Daly 11060","2001","10","25","South America","Brazil","Acre","Santa Rosa do Purus","Rio Purus, left bank, Colocacão Santa Helena; trail to Rio Envira.","-70.1770278","-9.1301389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"235","2020-01-17 04:33:00-03","MO","MOBOT","100787132","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","Luis Valenzuela G.|Jaime Flores|Gerry Shareva M.|Eduardo Cruz Ortíz|Cindy Barboza","Valenzuela Gamarra 26964","2013","11","18","South America","Peru","Junín","Satipo","Distrito Rio Tambo. Comunidad Nativa Parijaro. Parque Nacional Otishi.","-73.6608333","-11.9641667",NA,NA,NA,NA,"786.00000000","1086.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"101","2",NA,NA
"236","2017-09-25 15:15:00-03","MO","MOBOT","100998977","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","S. McDaniel","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 23255","1979","11","9","South America","Peru","Loreto","Maynas","Dtto. Mazán. Río Amazonas, 3 km below Baradero de Mazán mature upland forest over clay.",NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"237","2014-04-04 05:49:00-03","MO","MOBOT","1105384","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Rodolfo Vásquez","Vásquez Martínez 20946","1996","5","23","South America","Peru","Amazonas","Bagua","Dist. Imaza - Yamayakat. Bosque Transicional.","-78.31666","-4.91666",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"238","2014-04-30 13:22:00-03","MO","MOBOT","1121750","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","J.R. Stehmann","Stehmann 20330","1991","1","11","South America","Brazil",NA,NA,"Faz. Montes Claros, Caratinga, MG. Mata-sub-bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"239","2017-10-25 05:23:00-02","MO","MOBOT","1158974","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Eric F. Rodríguez Rodríguez|et al.","Rodríguez Rodríguez 1425","1997","2","6","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque. Bosque primario, arriba de la quebrada Saása.","-78.22944","-4.61888",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","1192241","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","D.A. Folli","Folli 2676","1995","12","19","South America","Brazil","Espírito Santo",NA,"Reserva Florestal de Linhares-Linhares-ES. Brasil. Bomba d'Agua, Km 1,5.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","1210082","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","José Schunke V.","Schunke Vigo 11004","1979",NA,NA,"South America","Peru","San Martín","Mariscal Cáceres","Distrito de Tocache Nuevo. Vicinity of Tocache. [fieldbook information lost].","-76.5125","-8.18416",NA,NA,NA,NA,"400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"114","5",NA,NA
"242","2018-06-26 12:29:00-03","MO","MOBOT","101052440","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","W. Wayt Thomas|J.L. Viana|F.O. Silva|L.A. Pereira","Thomas 15617","2012","2","8","South America","Brazil","Paraíba","Sapé","RPPN Fazenda Pacatuba: of the Usina Japungu.","-35.2805556","-7.0833333",NA,NA,NA,NA,"50.00000000","75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"243","2013-06-02 05:37:00-03","MO","MOBOT","1231069","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Efraín Freire|John L. Clark|M. Omen","Freire Mayorga 2553","1997","12","3","South America","Ecuador","Sucumbíos","Shushufindi","Parroquia Pañacocha, Pozo exploratorio de la petrolera Occidental. Comunidad Sani Isla. Bosque primario. Parcela temporal de inventario de bosque, 0.25 ha.","-76.35","-0.45",NA,NA,NA,NA,"215.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,NA
"244","2014-04-04 05:49:00-03","MO","MOBOT","1239289","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 24801","1997","11","10","South America","Peru","Amazonas","Bagua","Dtto. Imaza, Comunidad de Yamayakat. Bosque primario.","-78.33805","-5.05666",NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"245","2014-04-04 05:49:00-03","MO","MOBOT","1239463","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 24975","1997","11","23","South America","Peru","Loreto","Alto Amazonas","Dtto. Manseriche, Pongo de Manseriche. Bosque primario.","-77.55472","-4.45027",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"246","2014-04-04 05:50:00-03","MO","MOBOT","1254181","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 24389","1997","7","20","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino. Bosque primario.","-78.215","-4.55138",NA,NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"247","2012-01-18 05:06:00-02","MO","MOBOT","1279388","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Tatsuyuki Ohba|César E. Barbosa","Ohba 1005","1992","1","24","South America","Colombia","Santander","Charala","Virolín.","-73.19777","6.10722",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2013-10-05 06:32:00-03","MO","MOBOT","1321090","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","E.Judziewicz (FVG 2004)","Ronald L. Liesner|Ángel C. González","Liesner 11468","1981","4","10","South America","Venezuela","Bolívar",NA,"7 km northeast of Ciudad Piar. Savanna, river, forest and forest on steep slopes","-63.23333","7.46666",NA,NA,NA,NA,"350.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"103",NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","1336444","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","John L. Clark|et al.","Clark 4162","1997","4","4","South America","Ecuador","Manabí","Pedernales","Reserva Ecologica Mache-Chindul. Comunidad Ambache (vía marginal de la costa-Chindul). Premontane Wet Forest.","-79.8","0.25",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","3",NA,NA
"250","2008-05-27 22:02:00-03","MO","MOBOT","1337757","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse, 1999 (MO)","John L. Clark","Clark 4734","1998","3","16","South America","Ecuador","Esmeraldas","Quinindé","Reserva Ecológica Mache-Chindul. Comunidad Caña Braval. Cabaceras del Río Viche, estero Sabaleta. Tropical Wet Forest.","-79.75","0.41666",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","4",NA,NA
"251","2012-06-21 05:16:00-03","MO","MOBOT","1440404","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Alwyn H. Gentry|José Schunke V.|James Aronson","Gentry 25589","1979","3","12","South America","Peru","San Martín","Mariscal Cáceres","12 km W of Tocache Nuevo on Carretera Marginal, hills overlooking Río Tocache.","-76.6058333","-8.2136111",NA,NA,NA,NA,"500.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1780","5",NA,NA
"252","2008-11-19 09:42:00-02","MO","MOBOT","1453662","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Alwyn H. Gentry","Gentry 27427","1979","11","4","South America","Peru","Loreto","Maynas","Quebrada Yanomono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo, mature non-inundated forest on laterite.","-72.8536111","-3.4497222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1858","1",NA,NA
"253","2011-06-11 05:54:00-03","MO","MOBOT","1483657","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Judziewicz","Alwyn H. Gentry|et al.","Gentry 31365","1981","2","18","South America","Peru","Loreto","Maynas","Yanomono, Explorama Tourist Camp between Indiana and Mouth of Río Napo, non-inudated forest on lateritic soil.","-72.8","-3.46666",NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2000","4",NA,NA
"254","2008-05-27 22:02:00-03","MO","MOBOT","1519860","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Alwyn H. Gentry|et al.","Gentry 37110","1982","6","24","South America","Peru","Loreto",NA,"Yanomono Explorama Tourist Camp, Rio Amazonas above mouth of Rio Napo, upland forest on lateritic soil.",NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1474",NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","1531430","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","T. Killeen","Michael H. Nee","Nee 36009",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2018-07-26 07:52:00-03","MO","MOBOT","1695442","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","Calaway H. Dodson","Dodson 14718","1984","7",NA,"South America","Ecuador",NA,NA,"La Independencia. Puerto Quito.",NA,NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"257","2016-06-06 14:08:00-03","MO","MOBOT","1749902","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","T. Miranda","D. De la Quintana|Alfredo F. Fuentes|Vicente Lipa","De la Quintana 138","2002","1","27","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, cerca de la embocadura del río Quendeque, proximidades del campamento de guardaparques.","-67.7897222","-14.9797223",NA,NA,NA,NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-02","3",NA,NA
"258","2012-04-12 05:10:00-03","MO","MOBOT","1750711","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","T. Miranda (LPB)","Alfredo F. Fuentes|et al.","Fuentes Claros 3796","2002","2","8","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Quendeque, campamento de guardaparques, senda hacia el S. Bosque amazónico pluviestacional húmedo, con Pentaplaris davidsmithii, Moraceae spp, Burseraceae spp, Annonaceae spp; en partes con elementos de bosques semideciduos como Anadenanthera colubrina. Terreno ondulado","-67.74194","-15.01944",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-10","3",NA,NA
"259","2012-04-12 05:10:00-03","MO","MOBOT","1751743","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Alfredo F. Fuentes","Fuentes Claros 4268","2002","4","3","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro. Bosque amazónico estacional húmedo con Pentaplaris davidsmithii, Annonaceae, Moraceae y Lauraceae; en terraza","-67.7944444","-14.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-17","4",NA,NA
"260","2011-06-09 16:54:00-03","MO","MOBOT","1759179","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse, 2005 (MO)","Carlos E. Cerón","Cerón Martínez 18505","1992","3","3","South America","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Sendero Guarderia del M.A.G. Cerro Mate - Laguna del Canclón. Topografía colinada.","-79.61666","-2.45",NA,NA,NA,NA,"40.00000000","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"176","2",NA,NA
"261","2020-03-05 17:15:00-03","MO","MOBOT","1826142","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Alwyn H. Gentry|L.E. Aguirre","Gentry 15224","1975","7","17","South America","Colombia","Chocó",NA,"Vicinity of Río Tigre base camp, base of Serranía del Darién, W of Unguia, forest dominated by Cavanillesia and Anacardium.","-77.1166667","8.05",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4025","1",NA,NA
"262","2013-10-05 06:33:00-03","MO","MOBOT","1844853","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Gerrit Davidse|Ángel C. González|R.A. León","Davidse 18479","1980","6","23","South America","Venezuela","Zulia",NA,"Distrito Perijá; Quebrada Tayaya, 1 km W of Los Angeles de Tucuco, foothills of Cerro Yurmuto (Serrania de Perijá). Very tall forest being partially cleared at the understory for coffee.","-72.81666","9.85",NA,NA,NA,NA,"280.00000000","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1410",NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","1849658","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Alwyn H. Gentry|Enrique Rentería A.","Gentry 20018","1977","9","29","South America","Colombia","Santander",NA,"Magadalena Valley, Campo Capote, 30 km E of Carare; mature forest. (With Curso Nacional Taxonomia Avanzado).","-73.91444","6.61888",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4181",NA,NA,NA
"264","2020-08-16 06:51:00-03","MO","MOBOT","1867288","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Héctor Cabrera|Alejandro Araujo M.|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","Cabrera Condarco 74A","2002","10","9","South America","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el río Tuichi.","-67.9708334","-14.3488889",NA,NA,NA,NA,"349.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-03","2",NA,NA
"265","2013-10-05 06:35:00-03","MO","MOBOT","1945297","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","E.Judziewicz (FVG 2004)","Ronald L. Liesner|Ángel C. González","Liesner 5683","1978","7","26","South America","Venezuela","Bolívar",NA,"Near Macarapato on Río Paragua. Forest along river and savannah.","-63.16666","6.81666",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"489",NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","1947616","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse, 2004 (MO)","W. Wayt Thomas","Thomas 12355","2001","3","18","South America","Brazil","Bahia",NA,"Mun. Itanhém: Fazenda Pedra Grande, 16.2 km W of Itanhém on road to Batinga, then 0.6 km N to Fazenda (owner Otevaldo Resende da Silva). Southern Bahian Moist Forest transitional to Mesophyllous forest","-40.42138","-17.1325",NA,NA,NA,NA,"260.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2010-11-21 04:48:00-02","MO","MOBOT","1947667","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse, 2004 (MO)","Ramiro Fonnegra G.","Fonnegra G. 7899","2003","6","10","South America","Colombia","Córdoba","Tierralta","Instalaciones de la Represa de Urrá",NA,NA,NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2016-12-02 05:30:00-02","MO","MOBOT","1948056","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse, 2004 (MO)","José Schunke V.|J.G. Graham","Schunke Vigo 14749","2002","2","12","South America","Peru","Ucayali","Purus","Dtto. Purús: Río la Novia, margen derecha del caserio de la comunidad nativa San José. Bosque alto, terreno húmedo","-70.95","-10.2",NA,NA,NA,NA,"189.00000000","189.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2010-04-16 09:47:00-03","MO","MOBOT","2076120","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Ronald L. Liesner|Vilealdo Medina","Liesner 13651","1982","4","14","South America","Venezuela","Carabobo",NA,"Ca. 15 km S of Puerto Cabello. Ca. 6 km S of San Estaban on old trail to Valencia. South of dam for drinking water for San Estaban.","-68.0666667","10.4",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","1",NA,NA
"270","2008-05-27 22:02:00-03","MO","MOBOT","211064","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","Edgar Gudiño|Guillermo Grefa","Gudiño Jara 1790","1992","9","14","South America","Ecuador","Napo","La Joya de los Sachas","Pompeya. Planicie de bosque primario. Bosque húmedo Tropical.","-76.61666","-0.41666",NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-11","2",NA,NA
"271","2008-05-27 22:02:00-03","MO","MOBOT","212630","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.",NA,"Cesar Del Carpio|Juan Ruiz C.","Del Carpio 1758","1992","11","17","South America","Peru","Loreto","Loreto","Distrito Nauta. Reserva Nacional Pacaya - Samiria. Rio Yanayacu, Chingana.","-74.06305","-4.82138",NA,NA,NA,NA,"90.00000000","95.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","1",NA,NA
"272","2011-10-12 04:59:00-03","MO","MOBOT","213766","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","W. Wayt Thomas|Montserrat Ríos","Thomas 6722","1989","4","12","South America","Ecuador","Los Ríos","Vinces","Pedro Franco Davila Biological Station, Jauneche, 40 km S of Quevedo on road towards Palenque via Mocache.","-79.58333","-1.33333",NA,NA,NA,NA,"50.00000000","70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","215032","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","Thomas B. Croat","Croat 51077","1980","11","5","South America","Peru","Ucayali","Coronel Portillo","Along new road from Parque National Alexander von Humbolt to Puerto Inca, ca. 5 km east of main Pucalpa Tingo Maria Road at km 86.","-74.96666","-8.28333",NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"440","1",NA,NA
"274","2012-01-03 05:17:00-02","MO","MOBOT","215037","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse (MO)","Walter H. Lewis|Memory Elvin-Lewis|Carlos E. Cerón|E. J. Kennelly|M. C. Gnerre","Lewis 13765","1988","7","21","South America","Ecuador","Pastaza",NA,"Captaine Chiriboga, río Pastaza. Vicinity of army base in secondary and primary forests.","-76.8166667","-2.5333333",NA,NA,NA,NA,"235.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","2",NA,NA
"275","2018-02-08 16:21:00-02","MO","MOBOT","215124","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Walter H. Lewis|Memory Elvin-Lewis|José Campos de la Cruz|Daniel Fast","Lewis 12561","1986","12","5","South America","Peru","Loreto",NA,"Kapawari, Río Pastaza.","-76.6","-2.6833333",NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-21","3",NA,NA
"276","2011-04-27 13:12:00-03","MO","MOBOT","215421","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","G. Davidse","Walter H. Lewis|Memory Elvin-Lewis|Camilo Díaz S.","Lewis 11574","1986","7","3","South America","Peru","Loreto","Alto Amazonas","Old Andoas, Río Pastaza. Low rainforest, mostly terra firma, including ruderal and cultivated areas. Quichua","-76.4166667","-2.9166667",NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-8","3",NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","215552","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","Gerrit Davidse (MO)","Thomas B. Croat","Croat 72539","1992","2","29","South America","Ecuador","Napo","Orellana","Along road between Coca (Pto. Francisco de Orellana) and E to Yuca, 7.5 km E of junction with Coca-Río Tigüino Road. (departing main road 14.2 km S of bridge over Río Napo (center).","-76.83333","-0.56666",NA,NA,NA,NA,"355.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","2",NA,NA
"278","2011-06-08 17:18:00-03","MO","MOBOT","215642","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Pharus","latifolius","Pharus latifolius","L.","E.J. Judziewicz","L.B. Holm-Nielsen|et al.","Holm-Nielsen 19882","1979","8","25","South America","Ecuador","Napo",NA,"Río Yasuní, 3-4 km from Río Napo. Rain forest.","-75.41666","-0.95",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
