"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","decimalLongitude","decimalLatitude","imagecode","day","minimumElevationInMeters","county","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"47","2009-11-27 00:08:00-02","MO","MOBOT","3064191","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Julian A. Steyermark|George S. Bunting","Steyermark 102663","South America","Venezuela","Amazonas","Along Río Pacimoni, near Pueblo Viejo savanna over ligneous laja",NA,NA,NA,NA,NA,NA,"Sm.","1968","4",NA,NA,NA,"15","125.00000000",NA,"Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2009-09-24 11:05:00-03","MO","MOBOT","3064280","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 119039","South America","Venezuela","Táchira","Primary forest over sandstone substrate, Cerro Las Minas, bordering Quebrada Las Minas, 18-20km SE of Santa Ana",NA,NA,NA,NA,NA,NA,"Sm.","1979","7","-72.21666","7.6",NA,"29","1150.00000000",NA,"P. taylor 8/","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-14 05:18:00-03","MO","MOBOT","3064456","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Paul J. M. Maas|L. Y. T. Westra","Maas 4254","South America","Guyana",NA,"pakaraima Mts., Mt. Membaru",NA,NA,NA,NA,NA,NA,"Sm.","1979","11","-60.55","5.95",NA,"12","450.00000000",NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"50","2008-05-27 22:02:00-03","MO","MOBOT","498015","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner","Liesner 18587","South America","Venezuela","Amazonas","Atabapo. Below Salto Los Monos on tributary of headwaters of Río Iguapo. 3º35'N, 65º23'W, elev. 1500 m to 1650 m.",NA,NA,NA,NA,NA,NA,"Sm.","1985","3","-65.38333","3.58333",NA,"12","1500.00000000",NA,"P. Taylor","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"85-29","2",NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","498037","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner","Liesner 19053","South America","Venezuela","Bolívar","17 km E of El Pauji by road and 64 km W of Santa Elena by road. 4 km N of highway. Río Las Ahallas. Elev. 850 m, ca. 4º30'N, 61º30'W.",NA,NA,NA,NA,NA,NA,"Sm.","1985","10","-61.5","4.5",NA,"28","850.00000000",NA,"P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-41","4",NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","498084","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner","Liesner 19431","South America","Venezuela","Bolívar","Near El Puaji, Río Cabass and salto. Forest, scrub forest, savannah, waterfall and river edge. Elev. 800 to 900 m, 4º30'N, 61º35'W.",NA,NA,NA,NA,NA,NA,"Sm.","1985","11","-61.58333","4.5",NA,"3","800.00000000",NA,"P.Taylor","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"85-47","2",NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","498113","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner|Bruce K. Holst","Liesner 20179","South America","Venezuela","Bolívar","Piar, Río Aparamán, affluent of Río Acanán near Yuray-merü rapids. 1.5 km S of SW corner of Amaruay-tepui. Elev. 500 m. 5º54'N, 62º15'W.",NA,NA,NA,NA,NA,NA,"Sm.","1986","4","-62.25","5.9",NA,"22","500.00000000",NA,"P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-5","2",NA
"54","2018-06-29 11:58:00-03","MO","MOBOT","498247","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner","Liesner 24927","South America","Venezuela","Amazonas","ATABAPO Cerro Marahuaca. Slopes. Sima area.",NA,NA,NA,NA,NA,NA,"Sm.","1988","10","-65.5","3.7166667",NA,"16","1200.00000000",NA,"P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-50","3",NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","498319","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner|Germán Carnevali","Liesner 22565","South America","Venezuela","Amazonas","RIO NEGRO: Cerro Aracamuni, summit. Proa camp. Medium height, semi-open forest.",NA,NA,NA,NA,NA,NA,"Sm.","1987","10","-65.81666","1.53333",NA,"28","1400.00000000",NA,"P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-50","3",NA
"56","2014-04-24 09:18:00-03","MO","MOBOT","498330","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Gerrit Davidse","Davidse 27685","South America","Venezuela","Amazonas","Lower part of the Río Baria.",NA,NA,NA,NA,NA,NA,"Sm.","1984","7","-66.3833333","1.45",NA,"22","80.00000000","Río Negro","P. Taylor (K)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-67","3",NA
"57","2012-03-15 16:03:00-03","MO","MOBOT","498391","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner","Liesner 23213","South America","Venezuela","Bolívar","Kukenan Tepui, summit, large open rocky areas, boggy areas, small patches of shrubs, and small patches of forest.",NA,NA,NA,NA,NA,NA,"Sm.","1988","4","-60.8333333","5.2166667",NA,"12","2550.00000000",NA,"P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-4","3",NA
"58","2011-06-10 12:53:00-03","MO","MOBOT","498539","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Bruce K. Holst|Julian A. Steyermark|Bruno J. Manara","Holst 2100","South America","Venezuela","Bolívar","La Escalera, 107-118 kms al S de El Dorado; 61º30'W, 5º50'N. Alt. 950 m. Bosque montano.",NA,NA,NA,NA,NA,NA,"Sm.","1985","4","-61.5","5.83333",NA,"2","950.00000000",NA,"P. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-39","3",NA
"59","2018-06-29 11:58:00-03","MO","MOBOT","498567","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner","Liesner 24930","South America","Venezuela","Amazonas","ATABAPO Cerro Marahuaca. Slopes. Sima area.",NA,NA,NA,NA,NA,NA,"Sm.","1988","10","-65.5","3.7166667",NA,"16","1200.00000000",NA,"P.G.Taylor(FVG)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-50","3",NA
"60","2014-09-16 12:31:00-03","MO","MOBOT","498617","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Ronald L. Liesner","Liesner 25758","South America","Venezuela","Amazonas","Cerro Huachamacarí, E slope.",NA,NA,NA,NA,NA,NA,"Sm.","1988","11","-65.7","3.8166667",NA,"3","600.00000000","Atabapo","P. Taylor","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"88-68","2",NA
"61","2020-08-31 08:59:17-03","INPA","INPA","132878","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Prance, GT","29242","Southern America","Brasil","Amazonas","Serra do Aracá, North summit of Araca; cloud forest; growing in damp moss covered rocks.",NA,NA,NA,"INPA0132878","Dicotyledon Asterids","Lamiales","Sm.","1984","02","-63.356111","0.865833",NA,"22","1600","Barcelos","Taylor, PG","1600",NA,NA,NA,NA,NA,NA,"-63.356111","0.865833",NA,NA,NA
"62","2020-08-31 08:59:17-03","INPA","INPA","26932","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Prance, GT","9798","Southern America","Brasil","Roraima","Auaris, Upper slopes of Serra Parima, S. of Auaris; scrub forest; in water seepage on rock.",NA,NA,NA,"INPA0026932","Dicotyledon Asterids","Lamiales","Sm.","1969","02","-64.366667","4.05",NA,"10","1520","Amajari","Taylor, PG","1520","1970",NA,NA,NA,NA,NA,"-64.366667","4.05",NA,NA,NA
"63","2020-08-31 08:59:17-03","INPA","INPA","45495","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Prance, GT","21559","Southern America","Brasil","Roraima","Serra Parima, south of Auaris airstrip, Near summit of Serra Parima, south of auaris airstrip, territorio do Roraima; cloud forest; wet places on open rocks.",NA,NA,NA,"INPA0045495","Dicotyledon Asterids","Lamiales","Sm.","1974","07","-64.1","3.5","INPA0045495 INPA0045495_e","30","1200",NA,"Taylor, PG","1200","1976",NA,NA,NA,NA,NA,"-64.1","3.5",NA,NA,NA
"64","2020-08-31 08:59:17-03","INPA","INPA","50415","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Prance, GT","23585","Southern America","Brasil","Amazonas","BR 174, km 115, Rio Urubu, Rio Urubu, Manaus-Caracaraí Km 115; growing in seepage on rock face.",NA,NA,NA,"INPA0050415","Dicotyledon Asterids","Lamiales","Sm.","1975","08","-60.029168","-1.980996","INPA0050415 INPA0050415_d INPA0050415_e","04",NA,NA,"Taylor, PG",NA,"1976",NA,NA,NA,NA,NA,"-60.029168","-1.980996",NA,NA,NA
"65","2020-08-31 08:59:17-03","INPA","INPA","86715","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Maia, LA","481","Southern America","Brasil","Amazonas","Rio Marié, Rio Marié, cachoeira Imé, perto d'água.",NA,NA,NA,"INPA0086715","Dicotyledon Asterids","Lamiales","Sm.","1979","07","-67.08","-0.11","INPA0086715 INPA0086715_d INPA0086715_e INPA0086715_e1","06",NA,"São Gabriel da Cachoeira","Taylor, PG",NA,"1981",NA,NA,NA,NA,NA,"-67.08","-0.11",NA,NA,NA
"66","2020-08-31 08:59:17-03","INPA","INPA","89722","S","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Poole, JM","1892","Southern America","Brasil","Amazonas","Rio Marié at Manauná",NA,NA,NA,"INPA0089722","Dicotyledon Asterids","Lamiales","Sm.","1979","07","-66.75","-0.67",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-66.75","-0.67",NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","2142861","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"F. R. Fosberg","19112","South America - Neotropics","Colombia","Norte de Santander","Cordillera Oriental, Slope w. of lower part of Río Colorado, just above its confluence with Río Valegra, Con. Chucarima, Mun. de Chitagá, Dept. Del Norte De Santander.",NA,NA,NA,"US03216408",NA,"Scrophulariales","Sm.","1942","11",NA,NA,NA,"15","1940",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","3474500","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"P. Mutchnick, T. Henkel & R. Williams","91","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mtns; upper Ireng watershed, Sukabi River, adjacent forest and base of Andu Falls",NA,NA,NA,"US00825896",NA,"Scrophulariales","Sm.","1994","10","-59.9667","5.1","US00825896_01","19","625",NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2672999","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"J. T. Baldwin","9799","South America - Neotropics","French Guiana",NA,"Macenta.",NA,NA,NA,"US03217201",NA,"Scrophulariales","Sm.","1947","10",NA,NA,NA,"14","610",NA,NA,"762",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","3420379","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"C. L. Kelloff, K. David & D. Naraine","1412","South America - Neotropics","Guyana","Potaro-Siparuni","Amatuk Falls, Potaro R.",NA,NA,NA,"US00652890",NA,"Scrophulariales","Sm.","2000","3","-59.3136","5.3025",NA,"18",NA,NA,"Kelloff, Carol L., (US), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","2678004","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"R. S. Cowan & T. R. Soderstrom","2024","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur Plateau, trail from Kaieteur Plateau to Tukeit",NA,NA,NA,"US00706331",NA,"Scrophulariales","Sm.","1962","3","-59.46","5.18","US00706331_01","2","213",NA,"Taylor, P.","396",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","3307800","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"L. J. Gillespie & D. R. Smart","2744","South America - Neotropics","Guyana","Cuyuni-Mazaruni","0-2 km S of Maipuri Falls, Karowrieng River",NA,NA,NA,"US00474824",NA,"Scrophulariales","Sm.","1989","12","-60.2333","5.68333","US00474824_01","17","650",NA,"Taylor, P.","770",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","3478522","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"B. Hoffman & G. Marco","2322","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mountains, Meamu River at foot of Marali Falls",NA,NA,NA,"US00873214",NA,"Scrophulariales","Sm.","1992","8","-60.4347","6.25556","US00873214_01","6","150",NA,"Taylor, P.","200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","3373975","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"P. Mutchnick, T. Henkel & R. Williams","65","South America - Neotropics","Guyana","Potaro-Siparuni","Pakaraima Mtns; upper Ireng watershed, Sukabi River, base of Andu Falls",NA,NA,NA,"US00601482",NA,"Scrophulariales","Sm.","1994","10","-59.9667","5.1",NA,"18","625",NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","2622262","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"J. A. Steyermark & G. S. Bunting","102663","South America - Neotropics","Venezuela","Amazonas","Rio Pacimoni, near Pueblo Viejo",NA,NA,NA,"US00796194",NA,"Scrophulariales","Sm.","1970","4",NA,NA,"US00796194_01","15","125",NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","3285753","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"T. McDowell & A. Stobey","3962","South America - Neotropics","Guyana","Cuyuni-Mazaruni","N bank, W branch of Eping River",NA,NA,NA,"US00455972",NA,"Scrophulariales","Sm.","1991","2","-60.2167","5.96667",NA,"7","396",NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","2621781","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"J. A. Steyermark","97909","South America - Neotropics","Venezuela","Bolívar","Meseta del Jaua: Cerro Jáua, cumbre de la porcion Central-Occidental de la Meseta, 36 millas nauticas o 60 km NO de la mision de Campamento Sanidad del Río Kanarakuni",NA,NA,NA,"US00796195",NA,"Scrophulariales","Sm.","1967","3","-64.43","4.75","US00796195_01","22","1922",NA,"Taylor, P.","2100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","3478524","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"B. Hoffman & G. Marco","2277","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mountains, Meamu River headwaters, 1.5 km W of Marali Falls, riverside trail",NA,NA,NA,"US00873216",NA,"Scrophulariales","Sm.","1992","8","-60.45","6.25833",NA,"4","150",NA,"Taylor, P.","200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","2197612","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"R. E. Schultes, R. E. D. Baker & I. Cabrera","18259","South America - Neotropics","Colombia","Vaupés","Río Guainía: Caño del Caribe (between Isla del Venado and San José) and vicinity.",NA,NA,NA,"US03216405",NA,"Scrophulariales","Sm.","1952","11","-67.83","2.75","US03216405_01","2","259",NA,NA,"274",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","3435435","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5501","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 12 km W; between Ararata scrub area and Waukauyengtipu",NA,NA,NA,"US00699093",NA,"Scrophulariales","Sm.","1997","7","-61.1667","5.825","US00699093_01","8","850",NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"81","2020-09-12 05:00:02-03","US","US","2583532","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92698","South America - Neotropics","Venezuela","Bolívar","Cerro Venamo, a lo largo del afluente Este del Río Venamo",NA,NA,NA,"US00796196",NA,"Scrophulariales","Sm.","1964","1","-61.4","5.93",NA,"3","1400",NA,"Taylor, P.","1450",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"82","2020-09-12 05:00:02-03","US","US","2439010","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"R. E. Schultes, R. E. D. Baker & I. Cabrera","18130","South America - Neotropics","Colombia","Vaupés","Río Negro: San Felipe and vicinity (below confluence of Río Guainía and Río Casiquiare).",NA,NA,NA,"US03216407",NA,"Scrophulariales","Sm.","1952","10","-67","1.83",NA,"28","183",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"83","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"W. Hahn, E. J. Judziewicz, S. Tiwari & D. Gopaul","4053","South America - Neotropics","Guyana","Potaro-Siparuni","Kaieteur Falls National Park",NA,NA,NA,NA,NA,"Scrophulariales","Sm.","1988","4","-59.4833","5.2",NA,"2","500",NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","3307791","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"L. J. Gillespie & D. R. Smart","2827","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Maipuri Falls, Karowrieng River",NA,NA,NA,"US00474833",NA,"Scrophulariales","Sm.","1989","12","-60.2333","5.68333","US00474833_01","20","570",NA,"Taylor, P.","600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","2055646","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"A. Macedo","2855","South America - Neotropics","Brazil","Minas Gerais","Audenuibus [interpreted], Municipio O. Preto. Estado Minas.",NA,NA,NA,"US03216406",NA,"Scrophulariales","Sm.","1951","1",NA,NA,"US03216406_01","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","1463332","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"E. P. Killip & A. C. Smith","30163","South America - Neotropics","Brazil","Amazonas","(Falls of Taruma). Manáos.",NA,NA,NA,"US03216409",NA,"Scrophulariales","Sm.","1929","10",NA,NA,"US03216409_01","17","25",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","200861","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","regnellii","Utricularia regnellii","Isotype","A. F. Regnell","Iii-841","South America - Neotropics","Brazil","São Paulo","Serra da Lagem.",NA,NA,NA,"US00136390",NA,"Scrophulariales","Sylvén","1849","2",NA,NA,"US00136390_01","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","1743646","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","sciaphila","Utricularia sciaphila","Isotype","T. G. Tutin","646","South America - Neotropics","Guyana",NA,"Kaietuk, Potaro River; alt. 1100 ft.",NA,NA,NA,"US00136371",NA,"Scrophulariales","Tutin","1933","8","-59.4812","5.18076",NA,"28","335",NA,NA,"335",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"89","2019-11-13 11:23:30-03","USP","SPF","135514","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","firmula","Utricularia firmula",NA,"Rivadavia, F","735",NA,"África do Sul","Gauteng",NA,NA,NA,NA,"SPF00135514",NA,NA,"Welw. ex Oliv.","1997","09",NA,NA,"SPF00135514","30",NA,"Pretoria","Rivadavia, F",NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-13 11:23:35-03","USP","SPF","158120","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1328",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,NA,NA,"SPF00158120",NA,NA,"Sm.","2001","11","-43.52425","-21.40229","SPF00158120","24","1450","Lima Duarte","Rivadavia, F","1450","2001",NA,NA,NA,NA,NA,"-43.52425","-21.40229",NA,NA,NA
"91","2019-11-13 11:23:35-03","USP","SPF","135540","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","780",NA,"Brasil","Amazonas","Serra do Aracá",NA,NA,NA,"SPF00135540",NA,NA,"Sm.","1999","01","-63.26374","0.54482","SPF00135540","14","1050","Barcelos","Rivadavia, F","1050","1999",NA,NA,NA,NA,NA,"-63.26374","0.54482",NA,NA,NA
"92","2019-11-13 11:23:35-03","USP","SPF","135541","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","810","Southern America","Venezuela","Bolívar","Kavanayen, Estrada para Liworiwo, Quebrada Perupó.",NA,NA,NA,"SPF00135541",NA,NA,"Sm.","1999","01",NA,NA,"SPF00135541","20","1300","Gran Sabana","Rivadavia, F","1300","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-13 11:23:35-03","USP","SPF","157258","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1508","Southern America","Venezuela","Amazonas","Cerro Duida: pico ao extremo NW do maciço, vizinho à aldeia de Culebra.",NA,NA,NA,"SPF00157258",NA,NA,"Sm.","2003","01","-65.45914","3.43093","SPF00157258","04","875",NA,"Rivadavia, F","875","2003",NA,NA,NA,NA,NA,"-65.45914","3.43093",NA,NA,NA
"94","2019-11-13 11:23:35-03","USP","SPF","169950","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1907","Southern America","Venezuela","Amazonas","Platô no alto do Cerro Aracamuni.",NA,NA,NA,"SPF00169950",NA,NA,"Sm.","2004","11","-65.49993","1.28188","SPF00169950","11","1390",NA,"Rivadavia, F","1390","2004",NA,NA,NA,NA,NA,"-65.49993","1.28188",NA,NA,NA
"95","2019-11-13 11:23:35-03","USP","SPF","169951","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1926","Southern America","Venezuela","Bolívar","Platô central da Messeta de Jaua.",NA,NA,NA,"SPF00169951",NA,NA,"Sm.","2004","11","-64.33486","4.43806","SPF00169951","15","2000",NA,"Rivadavia, F","2000","2004",NA,NA,NA,NA,NA,"-64.33486","4.43806",NA,NA,NA
"96","2019-11-13 11:23:35-03","USP","SPF","169952","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","1930","Southern America","Venezuela","Bolívar","Extremidade sul do Cerro Ada, ao nordeste de Messeta de Jaua.",NA,NA,NA,"SPF00169952",NA,NA,"Sm.","2004","11","-64.21712","4.50916","SPF00169952","16","1780",NA,"Rivadavia, F","1780","2004",NA,NA,NA,NA,NA,"-64.21712","4.50916",NA,NA,NA
"97","2019-11-13 11:23:35-03","USP","SPF","184605","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","2594",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"SPF00184605",NA,NA,"Sm.","2007","06","-44.645083","-21.464333","SPF00184605","09","1170","Carrancas","Rivadavia, F","1170","2007",NA,NA,NA,NA,NA,"-44.645083","-21.464333",NA,NA,NA
"98","2019-11-13 11:23:35-03","USP","SPF","201194","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Gonella, PM","138",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"SPF00201194",NA,NA,"Sm.","2008","07","-43.696917","-19.263278","SPF00201194","21","1324","Santana do Riacho","Gonella, PM","1324","2008",NA,NA,NA,NA,NA,"-43.696917","-19.263278",NA,NA,NA
"99","2019-11-13 11:23:35-03","USP","SPF","171994","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pubescens","Utricularia pubescens",NA,"Rivadavia, F","2128",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos",NA,NA,NA,"SPF00171994",NA,NA,"Sm.","2005","11","-43.01611","-22.27536","SPF00171994","13","2120","Teresópolis","Rivadavia, F","2120","2005",NA,NA,NA,NA,NA,"-43.01611","-22.27536",NA,NA,NA
