"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","monthIdentified","typeStatus","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount"
"49","2020-11-04 12:18:35-03","ESALQ","ESA","70218","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flügge) Kuhlmann","Valls, J.F.M.",NA,"UFJF Embrapa","1988","03","28","Brasil","Minas Gerais","São João Del Rey","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"ESA070218",NA,"Magnoliophyta",NA,"21953.0",NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"50","2020-11-04 12:18:35-03","ESALQ","ESA","120481","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius",NA,"Marchi, M.M.","2005","Duarte, A.P.","1962","01","01","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"ESA120481",NA,"Magnoliophyta",NA,"6256.0",NA,"Antigo Estado do Guanabara. Restinga de Jacarepaguá.",NA,NA,"06",NA,"14","57442","auto",NA,NA,NA,NA,NA
"51","2019-12-19 08:15:27-03","FPS","FPS","2261","MachineObservation","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Fluggüe) Kuhlm.","Funez, L.A.","2017","Schwirkowski, P.","2016","05","26","Brasil","Santa Catarina","São Bento do Sul","-49.306505","-26.341356","-49.306505","-26.341356",NA,NA,"FPS02261,FURB51829","FPS02261_v01 FPS02261_v02 FPS02261_v03 FPS02261_v04 FURB51829",NA,NA,"1723",NA,"Rio Natal. Ao longo da estrada de ferro, antes da igreja de Rio Natal.",NA,"<ll>dwc_commonname:</ll> Capim-imperial","03",NA,"03",NA,NA,NA,"voucher","FURB 51829, HUCS 46176",NA,NA
"52","2019-02-15 11:47:27-02","IPA","IPA","10861","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Black, G.A.","1957","Morais, J.C.","1956","08","20","Brasil","Paraíba","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"IPA0010861",NA,"Plantae",NA,"1777","Southern America","Forrageira cultivada.",NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA
"53","2019-02-15 11:47:27-02","IPA","IPA","8853","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Chase","1946","Pickel, B.","1942","05","04","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IPA0008853",NA,"Plantae",NA,"5814","Southern America","Chácara dos RP. de Steyl",NA,NA,"07",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"54","2019-08-27 13:25:45-03","IAP","PACA-AGP","113438","PreservedSpecimen","Plantae","Gramineae","Axonopus","scoparius","Axonopus scoparius","(Fluegge) Hitchk.",NA,NA,"A. Rohr SJ","1934","11","10","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,"PACA113438",NA,"Magnoliophyta","Cyperales",NA,NA,"Morro Sapucaia.",NA,"Habitat: in cultis",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"55","2020-12-20 21:18:55-03","UFV","VIC","1312","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Kuhlmann, J.G.","1934","12","22","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC001312","VIC001312",NA,NA,"s.n.",NA,"E. S. A. V.",NA,"Planta muito cultivada.",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"56","2020-12-20 21:18:55-03","UFV","VIC","2943","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.",NA,NA,"Chase, A.","1929","11","15","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002943","VIC002943",NA,NA,"10212",NA,"E. S. A. V.",NA,"Com estolões.",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"57","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0007723","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Lyman B. Smith",NA,"J. Brinker;","1990","12","26","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Poales","7473",NA,"Rainha do Mar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-11-21 14:42:09-03","UFJF","CESJ","21955","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","J.M. Valls","1992","UFJF; EMBRAPA","1988","03","28","Brasil","Minas Gerais","São Sebastião da Vitória",NA,NA,NA,NA,NA,NA,"CESJ021955",NA,"Angiosperma",NA,"CESJs.n.","América do Sul","São João Del Rey",NA,"Variedade roxa, cultivada em brejo, atinge 2 m, com folhas e caule arroxeados.","05",NA,"21",NA,NA,NA,NA,NA,NA,NA
"59","2019-11-21 14:42:08-03","UFJF","CESJ","1322","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Ger.Kuhlmann",NA,"L. Krieger","1949","09","10","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"CESJ001322",NA,"Angiosperma",NA,"CESJ1322","América do Sul",NA,NA,"Cultivada para forragem.",NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"60","2019-11-21 14:42:08-03","UFJF","CESJ","21953","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","J.M. Valls","1992","UFJF; EMBRAPA","1988","03","28","Brasil","Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"CESJ021953",NA,"Angiosperma",NA,"CESJs.n.","América do Sul","para São Sebastião da Vitória",NA,"Variedade verde. Cultivado em brejo para corte, em touceiras, robusto, inflorescência roxa. Fornecido ao gado após desintegrado.","05",NA,"21","39093","auto",NA,NA,NA,NA,NA
"61","2021-04-07 11:47:13-03","UFMS","CGMS","65776","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","A. Pott","2018","A. Pott; I. Cordeiro; O.L.M. Silva; J.R. Fabri","2016","03","08","Brasil","Mato Grosso do Sul","Corguinho","-55.2686111","-19.8494444","-55,2686111","-19,8494444","265","265","CGMS1098737",NA,NA,NA,"17198",NA,"Rodovia MS-352, 16 Km Sul de Taboco.",NA,"Habitat: Regeneração de cerrado em área arada há 1 ano. Solo arenoso. Relevo encosta superior de ondulado. Habito: Erva cespitosa.","10",NA,"23",NA,NA,NA,NA,NA,NA,NA
"62","2019-08-20 10:01:10-03","UNICAMP","UEC","41235","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Garcia, CA","2004","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Salles, AEH","1979","06","18","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Liliopsida",NA,"1558",NA,"Área de inundação, margem do Rio Taboquinha",NA,"Capim cespitoso, folhas verdes, inflorescências arroxeadas. Ocasional.","10",NA,"12","70570","auto",NA,NA,NA,NA,NA
"63","2019-08-20 10:01:10-03","UNICAMP","UEC","42846","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Chagas e Silva, F; Salles, AEH","1979","06","19","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC071621","UEC071621","Liliopsida",NA,"1594",NA,"Bacia do R.S. Bartolomeu, Margem do córrego Taboquinha.",NA,"Planta em moita com inflorescência de cor roxa.",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"64","2019-08-20 10:01:10-03","UNICAMP","UEC","42031","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","1981","03","25","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC071622","UEC071622","Liliopsida",NA,"6573",NA,"Bacia do R.S. Bartolomeu, Proximidades do Rio Taboca.&nf;Solo de mata transformado em pastagem.",NA,"Capim apresentando folhas tosadas; pêlos brancos na base da bainha; inflorescências algumas verdes e outras marrons.",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"65","2019-08-20 10:01:10-03","UNICAMP","UEC","33492","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS","1981","11","20","Brazil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC071625","UEC071625","Liliopsida",NA,"916",NA,"São Bartolomeu Margem de córrego.",NA,"Forrageira.",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"66","2019-11-19 14:08:46-03","UFRPE","PEUFR","35315","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Z.M.J.S. de Freitas","1988","Euripedes","1986","05","20","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"PEUFR035315",NA,NA,NA,"20",NA,"Estação Ecológica de Tapacurá",NA,NA,"06",NA,"20","21764","auto",NA,NA,NA,NA,NA
"67","2020-10-14 10:04:54-03","FURB","FURB","21881","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Funez, L.A.","2017","Dreveck, S.; Carneiro, F.E.","2010","02","19","Brasil","Santa Catarina","Schroeder","-49.0486111","-26.3694445","-49.0486111","-26.3694445","105","105","FURB38791","FURB38791",NA,NA,"1825",NA,"Rancho Bom.",NA,"Florística IFFSC 995 (Erva Terrícola) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; entorno do fragmento Habito: erva terrícola; Fruto marrom;","03",NA,"03",NA,NA,NA,NA,NA,NA,NA
"68","2020-10-14 10:04:54-03","FURB","FURB","40508","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Funez, L.A.","2014","Funez, L.A.","2013","02","25","Brasil","Santa Catarina","Blumenau","-49.1113889","-27.0141667","-49.1113889","-27.0141667","290","290","FURB38785","FURB38785",NA,NA,"1794",NA,"Parque Ecológico Spitzkopf.",NA,NA,"06",NA,"10",NA,NA,NA,NA,NA,NA,NA
"69","2020-10-14 10:04:54-03","FURB","FURB","43514","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Funez, L.A.","2014","Gasper, A.L. de; Funez, L.A. & Kemmelmeier, K.","2014","01","31","Brasil","Santa Catarina","Blumenau","-49.0394444","-26.7713889","-49.0394444","-26.7713889","400","400","FURB04616","FURB04616",NA,NA,"3428",NA,"Morro do Cachorro, parte de baixo.",NA,"Projeto REFLORA FAPESC 14843/2011-1 Habitat: Floresta Ombrófila Densa; Estágio Secundário; borda da estrada Habito: herbácea;","02",NA,"19",NA,NA,NA,NA,NA,NA,NA
"70","2020-10-14 10:04:54-03","FURB","FURB","43584","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Funez, L.A.","2014","Gasper, A.L. de; Funez, L.A.","2014","02","14","Brasil","Santa Catarina","Luiz Alves","-48.9947222","-26.7822223","-48.9947222","-26.7822223","200","200","FURB38784","FURB38784",NA,NA,"3496",NA,"Morro do Belchior.",NA,"Projeto REFLORA FAPESC 14843/2011-1 Habitat: Floresta Ombrófila Densa; Estágio Inicial a Médio; mata ciliar Habito: herbácea;","06",NA,"10",NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 10:04:54-03","FURB","FURB","51829","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Funez, L.A.","2017","Schwirkowski, P.","2016","05","26","Brasil","Santa Catarina","São Bento do Sul","-49.3063889","-26.3413889","-49.3063889","-26.3413889","346","346","FURB51829","FURB51829",NA,NA,"1723",NA,"Rio Natal. Ao longo da estrada de ferro, antes da igreja de Rio Natal.",NA,"Heliófita, terrícola.","03",NA,"03",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-16 17:54:27-03","UCS","HUCS","46176","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Scribn.","Funez, L.A.","2017","Schwirkowski, P.","2016","05","26","Brasil","Santa Catarina","São Bento do Sul","-49.306389","-26.341389","-49.306389","-26.341389","34","34",NA,NA,"Angiospermae","Poales","1723",NA,"Rio Natal. Ao longo da estrada de ferro, antes da igreja de Rio Natal.",NA,"Heliófita, terrícola.","03",NA,"03",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-16 17:54:27-03","UCS","HUCS","7473","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Scribn.","Smith, L.B.","1991","Brinker, J.","1990","12","26","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Poales","s.n.",NA,"Rainha do Mar",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-19 17:20:36-03","UFSM","SMDB","17095","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Flüggé Kuhlm.","Scherer, HJ","2016","Scherer, HJ","2015","03","04","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB017095",NA,NA,NA,"112",NA,"Morro Pedra do Lagarto, Distrito de Santo Antão",NA,"Espiguetas curtas e vilosas. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer. Orientadora: Profa. Dra. Liliana Essi","04",NA,"29","37819","auto",NA,NA,NA,NA,NA
"75","2020-11-19 17:20:35-03","UFSM","SMDB","17094","S","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Flüggé Kuhlm.","Scherer, HJ","2016","Scherer, HJ","2015","03","04","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB017094",NA,NA,NA,"110",NA,"Morro Pedra do Lagarto, Distrito de Santo Antão",NA,"Espiguetas de 2,5 a 3 mm de comprimento. Material testemunho de trabalho de Conclusão do Curso de Ciências Biológicas / Bacharelado - UFSM. Aluna: Hulia J. Scherer. Orientadora: Profa. Dra. Liliana Essi","04",NA,"29","37819","auto",NA,NA,NA,NA,NA
"76","2020-12-21 16:40:05-03","MBM","MBM","140933","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.",NA,NA,"Escobar, L.A. de; et al.; et al.",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM140933","MBM140933",NA,NA,"6985A","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:40:05-03","MBM","MBM","142236","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Smith, L.B.",NA,"Brinker, J.",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"MBM142236","MBM142236",NA,NA,"7473","Southern America","Rainha do Mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:40:05-03","MBM","MBM","61796","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Davidse, G.",NA,"Eiten, G.; et al.; et al.",NA,NA,NA,"Brazil","Rio de Janeiro","Itaitiaia",NA,NA,NA,NA,NA,NA,"MBM061796","MBM061796",NA,NA,"7387","Southern America","Itaitiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:40:05-03","MBM","MBM","254353","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Krieger, L.",NA,"UFJF-Embrapa",NA,NA,NA,"Brazil","Minas Gerais","São João del Rey","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"MBM254353","MBM254353",NA,NA,"21953","Southern America","São Sebastião da Vitória",NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA
"80","2020-12-21 16:40:05-03","MBM","MBM","197083","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Renvoize, S.A.",NA,"Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM197083",NA,NA,NA,"5883","Southern America","Capão da Imbuia",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"81","2020-12-21 16:40:05-03","MBM","MBM","313493","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Longhi-Wagner, H.","2009","Sonehara, J.","2004","01","31","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"MBM313493",NA,NA,NA,"18","Southern America","Parque Estadual do Rio do Onça",NA,"Restinga; solo brejoso","11",NA,"25","15275","auto",NA,NA,NA,NA,NA
"82","2020-12-21 16:40:05-03","MBM","MBM","197084","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Hatschbach, G.",NA,"Hatschbach, G.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM197084",NA,NA,NA,"s.n.","Southern America","Serra do Mar",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"83","2020-12-21 16:40:05-03","MBM","MBM","25823","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Swallen, J.R.",NA,"Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM025823","MBM025823",NA,NA,"2949","Southern America","Estrada da Graciosa, Alto da Serra",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"84","2020-12-21 16:40:05-03","MBM","MBM","208946","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flugge) Kuhlm.","Filgueiras, T.",NA,"Silva, M.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM208946","MBM208946",NA,NA,"1","Southern America","EPAGRI",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA
"85","2015-10-02 10:40:57-03","MNHN","RECOLNAT_MNHN_P","P00128924","PreservedSpecimen",NA,"Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Chase",NA,"Bonpland, A.J.A.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"P00128924","P00128924_01",NA,NA,NA,NA,"Crescit in valle temperata Caripensi, alt. 450 hexap. (Prov. de la Nueva Andalusia)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128924' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-10-02 10:41:23-03","MNHN","RECOLNAT_MNHN_P","P00128925","PreservedSpecimen",NA,"Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Chase",NA,"Bonpland, A.J.A.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"P00128925","P00128925_01",NA,NA,NA,NA,"Crescit in valle temperata Caripensi, alt. 450 hexap. (Prov. de la Nueva Andalusia)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128925' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2015-09-04 12:53:30-03","MNHN","RECOLNAT_MNHN_P","P00128926","PreservedSpecimen",NA,"Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Chase",NA,"Bonpland, A.J.A.",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"P00128926","P00128926_01",NA,NA,NA,NA,"Crescit in valle temperata Caripensi, alt. 450 hexap. (Prov. de la Nueva Andalusia)","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00128926' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:21:16-03","UFPR","UPCB","1224","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Kuhlm.","Hatschbach, G.",NA,"Hatschbach, G.","1958","04","24","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"UPCB0037907","UPCB0037907",NA,NA,NA,NA,"Alto da Serra",NA,"Margem da estrada de rodagem..",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"89","2021-02-11 17:21:16-03","UFPR","UPCB","16720","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Kuhlm.","Hatschbach, G.",NA,"Hatschbach, G.","1958","04","24","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alto da Serra",NA,"Margem da estrada de rodagem..",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"90","2021-02-11 17:21:16-03","UFPR","UPCB","30313","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Kuhlm.","Filgueiras, T.S.","1997","Silva, M.A.da","1997","04",NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"UPCB0037905","UPCB0037905",NA,NA,"1",NA,"EPAGRI",NA,"N.V.: gramão, capim imperial, venezuela.","04",NA,"15","27253","auto",NA,NA,NA,NA,NA
"91","2021-02-11 17:21:16-03","UFPR","UPCB","30316","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Kuhlm.","Filgueiras, T.S.","1997","Silva, M.A.da","1996","03",NA,"Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"UPCB0037902","UPCB0037902",NA,NA,"3",NA,"EPAGRI",NA,NA,"04",NA,"15","27253","auto",NA,NA,NA,NA,NA
"92","2021-02-11 17:21:16-03","UFPR","UPCB","30317","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Kuhlm.","Filgueiras, T.S.","1997","Silva, M.A.da","1997","01","06","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"UPCB0037912","UPCB0037912",NA,NA,"8",NA,"EPAGRI",NA,"N.V.: gramão..","04",NA,"15","27253","auto",NA,NA,NA,NA,NA
"93","2021-02-11 17:21:16-03","UFPR","UPCB","30318","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","Kuhlm.","Filgueiras, T.S.","1997","Silva, M.A.da","1997","01","06","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"UPCB0037904","UPCB0037904",NA,NA,"4",NA,"EPAGRI",NA,"Cespitosa.","04",NA,"15","27253","auto",NA,NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","248092","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","Gerrit Davidse (MO)",NA,"David N. Smith","1984","3","27","Peru","Junín","Satipo","-74.38333","-10.75",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,"Smith 6526","South America","Gran Pajonal, Chequitavo. Anthropogenic grassland.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-196","8"
"95","2008-05-27 22:02:00-03","MO","MOBOT","1008101","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Kuhlm.","G. Davidse (MO)",NA,"Manuel Rimachi Y.","1987","9","24","Peru","Loreto","Maynas",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,"Rimachi Y. 8306","South America","Dtto. Iquitos. Carretera de Iquitos-Nauta, km 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2011-06-09 16:54:00-03","MO","MOBOT","1066215","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.",NA,NA,"Carlos E. Cerón","1991","3","27","Ecuador","Morona-Santiago",NA,"-78.38333","-2.65",NA,NA,"1050.00000000","1600.00000000",NA,NA,NA,NA,"Cerón Martínez 13839","South America","Parroquia Copal. Cuenca del Río Paute. Sendero Río Bomboiza-El Carmen. Bosque húmedo Pre-Montano. Bosque primario y potreros. Topografía muy colinada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2010-01-11 18:12:00-02","MO","MOBOT","2624386","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Laegaard, S. (AAU)",NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","9","Ecuador","Pichincha",NA,"-78.68333","0.13333",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"Filskov 37049","South America","Nanegalito, 2 km along the road to Nanegal. Grassfields for dairy cattle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2010-01-11 18:12:00-02","MO","MOBOT","2624387","PreservedSpecimen","Plantae","Poaceae","Axonopus","scoparius","Axonopus scoparius","(Flüggé) Hitchc.","Laegaard, S. (AAU)",NA,"Filskov, Per|Søndergaard, Martin|Gregersen, I.","1981","11","9","Ecuador","Pichincha",NA,"-78.68333","0.13333",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,"Filskov 37050","South America","Nanegalito, 2 km along the road to Nanegal. Grassfields for dairy cattle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
