"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount"
"43","2020-02-08 08:41:40-03","NBC","NL-BOTANY","U.1016658","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Feuillet CPGA",NA,"1985","12","03","Southern America","French Guiana","Cayenne",NA,"Montagne de Kaw, Piste Roura/Kaw PK 38.","-52.15","4.55",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1016658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1016658","Øllgaard B",NA,"NL-U1016658",NA,NA,NA,NA,NA,"Lycopsida","U 0111302","-52.15","4.55",NA,NA,NA
"44","2020-02-08 08:41:40-03","NBC","NL-BOTANY","U.1016659","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Ek RC; Montfoort D",NA,"1986","10","01","Southern America","French Guiana","Saint-Laurent-du-Maroni",NA,NA,"-53.2","3.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1016659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1016659","Øllgaard B",NA,"NL-U1016659",NA,NA,NA,NA,NA,"Lycopsida","U 0111303","-53.2","3.533333",NA,NA,NA
"45","2020-02-08 08:41:40-03","NBC","NL-BOTANY","U.1016660","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Granville J-J de; Feuillet CPGA; Hollenberg L; Poncy O; Sangrey M",NA,"1986","01","18","Southern America","French Guiana",NA,NA,NA,"-53.283333","3.6",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1016660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1016660","Øllgaard B",NA,"NL-U1016660",NA,NA,NA,NA,NA,"Lycopsida","U 0157548","-53.283333","3.6",NA,NA,NA
"46","2020-02-08 08:41:40-03","NBC","NL-BOTANY","U.1016661","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Lanjouw J; Lindeman JC",NA,"1949","03","11","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1016661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1016661","Øllgaard B",NA,"NL-U1016661",NA,NA,NA,NA,NA,"Lycopsida","U 0111304",NA,NA,NA,NA,NA
"47","2020-02-08 08:41:40-03","NBC","NL-BOTANY","U.1017401","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Wolf J",NA,"1986","07","16","Southern America","Colombia","Risaralda",NA,NA,"-75.566667","4.85",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1017401 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1017401","Øllgaard B",NA,"NL-U1017401",NA,NA,NA,NA,NA,"Lycopsida","U 0095307","-75.566667","4.85",NA,NA,NA
"48","2020-02-08 08:41:40-03","NBC","NL-BOTANY","U.1017402","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Croat TB",NA,"1984","11","29","Southern America","Venezuela",NA,NA,"Amazonas: Cerro Neblina; south slopes of Canon Grande, 1900m. Epiphyte; Pendent.","-66","0.916667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1017402 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1017402",NA,NA,"NL-U1017402",NA,NA,NA,NA,NA,"Lycopsida",NA,"-66.0","0.916667",NA,NA,NA
"49","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1017399","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","Flora Falcon",NA,"1979","01","10","Southern America","Venezuela",NA,NA,"Del Estado Falcon. Sierra de San Luis, arriba de Sat Maria.Bosque nublada. Epifito colgants. Tallo verde-amarillento.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1017399 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1017399",NA,NA,"NL-U1017399",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"50","2020-02-08 08:41:53-03","NBC","NL-BOTANY","U.1017400","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium","Sw.","Plowman TC; Davis EW",NA,"1974","05","09","Southern America","Colombia",NA,NA,"Depto Cesar: Sierra Nevada de Santa Marta, South-e stern slopes. Moist rocks along Rio Donachui, between Sogrome and Sacarecunguel.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1017400 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1017400",NA,NA,"NL-U1017400",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"51","2020-02-08 08:41:53-03","NBC","NL-BOTANY","L.3491306","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Urostachys","taxifolius","Urostachys taxifolius","(Sw.) Herter","Landsberge van",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"Caracas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3491306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3491306",NA,NA,"NL-L3491306",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"52","2020-02-08 08:41:53-03","NBC","NL-BOTANY","L.3491307","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Urostachys","taxifolius","Urostachys taxifolius","(Sw.) Herter","Landsberge van",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3491307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3491307",NA,NA,"NL-L3491307",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"53","2020-02-08 08:41:53-03","NBC","NL-BOTANY","L.3491308","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Urostachys","taxifolius","Urostachys taxifolius","(Sw.) Herter","Landsbergen",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,"Caracas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3491308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3491308",NA,NA,"NL-L3491308",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"54","2020-02-08 08:41:53-03","NBC","NL-BOTANY","L.3491309","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Urostachys","taxifolius","Urostachys taxifolius","(Sw.) Herter","Unknown",NA,NA,NA,NA,"Southern America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3491309 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3491309",NA,NA,"NL-L3491309",NA,NA,NA,NA,NA,"Lycopsida",NA,NA,NA,NA,NA,NA
"55","2019-11-19 14:08:15-03","UFRPE","PEUFR","6001","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Andrade-Lima",NA,"1974","12","28",NA,"Brasil","Pernambuco","Taquaritinga do Norte",NA,"-36.0442008972168","-7.90305995941162",NA,NA,"Epífita","PEUFR006001","I.C. Leão Barros",NA,NA,"1994","10","18","25558","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:32:03-03","MBM","MBM","126171","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevisan","Sneidern, K. von","1696","1938","02",NA,"Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"MBM126171",NA,NA,"MBM126171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:32:03-03","MBM","MBM","126571","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevisan","Holmes, W.C.","4441","1983","05","01","Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM126571",NA,NA,"MBM126571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:32:03-03","MBM","MBM","74348","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevisan","Valdivia, P.E.","2183","1976","03","29","Northern America","Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"MBM074348","Valdivia, P.E.",NA,"MBM074348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:32:03-03","MBM","MBM","187678","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevisan","Labiak, P.","242","1994","11","12","Southern America","Brazil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,"MBM187678","Labiak, P.",NA,"MBM187678",NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:32:06-03","MBM","MBM","18696","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Lycopodium","taxifolium","Lycopodium taxifolium nitens","Poepp. ex Nessel & Hoehne","Hatschbach, G.","317","1946","07","31","Southern America","Brazil","Paraná","Piraquara","Rio Taquari","-49.0633010864258","-25.4416999816895",NA,NA,NA,"MBM018696","Brade, A.C.",NA,"MBM018696",NA,NA,NA,"12577","auto",NA,NA,NA,NA,"nitens",NA,NA
"61","2020-12-21 16:32:08-03","MBM","MBM","395063","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Ariati, V.; Lozano, E.D.; Kersten, R.; Lozano, E.D.; Kersten, R.","1053","2009",NA,NA,"Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Caratuva","-48.832306","-25.239225",NA,NA,"Epífita.; Floresta Ombrófila Densa Altomontana.","MBM395063","Ariati, V.",NA,"MBM395063","2009",NA,NA,NA,NA,NA,NA,"-48.832306","-25.239225",NA,NA,NA
"62","2020-12-21 16:32:08-03","MBM","MBM","393759","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á. Löve & D. Löve","Canestraro, B.K.; Lozano, E.D.; Ariati, V.; Felitto, G.; Lozano, E.D.; Ariati, V.; Felitto, G.","712","2014","07","12","Southern America","Brazil","Paraná","Piraquara","Parque Estadual do Pico Marumbi, Trilha para o Morro Torre Amarela","-49.0633010864258","-25.4416999816895",NA,NA,"Rupícola, ciófila.; Floresta Ombrófila Densa, interior de floresta.","MBM393759","Canestraro, B.K.",NA,"MBM393759","2014",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"63","2015-09-03 19:29:37-03","MNHN","RECOLNAT_MNHN_P","P00371884","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Herb. Dorfler",NA,NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371884' target='other'> <mi>dwc_moreinfo</mi></a>","P00371884",NA,NA,"P00371884_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1213",NA
"64","2020-09-29 14:53:04-03","UFPR","UPCB","56973","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Matos, F.B. et al.","552","2005","05","01",NA,"Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Corvo.","-48.666667","-25.316667","100",NA,"Epífita a 1,80m do solo, no interior da mata. Floresta Ombrófila Densa.","UPCB0011017","Matos, F.B.","100","UPCB0011017","2005","01","01",NA,NA,NA,NA,"-48.666667","-25.316667",NA,NA,NA
"65","2020-09-29 14:53:04-03","UFPR","UPCB","30787","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Cervi, A.C.","3698","1992","05","11",NA,"Brasil","Paraná","Quatro Barras","Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,"Epífita. Copa superior das árvores..","UPCB0010993","Labiak, P.H.",NA,"UPCB0010993","1997","06",NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-09-29 14:53:04-03","UFPR","UPCB","47994","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Kersten, R.","644","2003","07","01",NA,"Brasil","Paraná","Campina Grande do Sul","Morro Capivari Grande","-49.0553016662598","-25.3055992126465","1500",NA,"Epífita em vegetação altomontana..","UPCB0011013","Kersten, R.","1500","UPCB0011013","2003","01","01","55154","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-09-29 14:53:04-03","UFPR","UPCB","69338","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Michelon, C. et al.","598","2009","10","30",NA,"Brasil","Paraná","Piraquara","Parque Estadual Pico do Marumbi - Morro do Canal","-49.0633010864258","-25.4416999816895","1350",NA,"Epífita na trilha para a Torre do Vigia..","UPCB0011014","Michelon, C.","1350","UPCB0011014","2009","11","15","12577","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-09-29 14:53:04-03","UFPR","UPCB","69324","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Michelon, C. et al.","602","2009","10","30",NA,"Brasil","Paraná","Piraquara","Parque Estadual Pico do Marumbi - Torre do Vigia","-49.0633010864258","-25.4416999816895","1300",NA,"Florsta Ombrófila Densa Altomontana. Epífita no interior da floresta..","UPCB0011019","Michelon, C.","1300","UPCB0011019","2009","11","02","12577","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-09-29 14:53:04-03","UFPR","UPCB","25838","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Labiak, P.H.","242","1994","11","12",NA,"Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,"Epífita. Estrato médio da floresta..","UPCB0011018","Labiak, P.H.",NA,"UPCB0011018","1994","12",NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-09-29 14:53:04-03","UFPR","UPCB","7349","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Hatschbach, G.","19493","1968","07","11",NA,"Brasil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637","50",NA,"Epífita, pendente. Mata pluvial, encosta de morro..","UPCB0011020","Labiak, P.H.","100","UPCB0011020","2013","04",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-09-29 14:53:04-03","UFPR","UPCB","25969","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Hatschbach, G.","4822","1958","07","08",NA,"Brasil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596","950",NA,"Epífita, pendente. Mata higrófila..",NA,"Labiak, P.H.","950",NA,"2013","04",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-09-29 14:53:04-03","UFPR","UPCB","51039","PreservedSpecimen","Plantae","Lycophyta",NA,"Lycopodiaceae","Phlegmariurus","taxifolius","Phlegmariurus taxifolius","(Sw.) Á.Löve & D.Löve","Ribas, O.S. et al.","6553","2004","12","27",NA,"Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666","1000",NA,"Epífita, pendente. Floresta ombrófila densa..","UPCB0010991","Labiak, P.H.","1000","UPCB0010991","2006","05",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"73","2009-11-27 00:39:00-02","MO","MOBOT","3324727","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Julian A. Steyermark|Bruce K. Holst","Steyermark 131068","1985","3","24","South America","Venezuela","Nueva Esparta",NA,"Isla de Margarita: Cerro Copey. South of Santa Ana.","-63.91666","11.03416","800.00000000",NA,NA,NA,"B. Øllgaard","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2009-10-30 10:37:00-02","MO","MOBOT","3325100","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Grady L. Webster","Webster 22862","1978","7","29","South America","Ecuador","Pichincha",NA,"Banks of Río Palenque, estacion Biologica Río Palenque.","-79.36666","0.55","150.00000000",NA,NA,NA,"GLW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","4663","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Galo A. Tipaz|Edgar Gudiño","Tipaz 1179","1992","6","18","South America","Ecuador","Imbabura","Cotacachi","Plaza Gutierrez. Sector Tabla Chupa. Bosque primario, pendientes accidentadas. Bosque muy húmedo Montano.","-78.41666","0.21666","3000.00000000",NA,NA,NA,"B. Øllgaard (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-18","8"
"76","2016-10-17 11:40:00-02","MO","MOBOT","100934377","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Brian M. Boom|William R. Buck|Charles Brewer-Carías","Boom 6006","1985","2","26","South America","Venezuela","Amazonas","Río Negro","Neblina Massif, Camp 12. Venezuelan-Brazilian frontier.",NA,NA,NA,NA,NA,NA,"R.C. Moran (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"77","2013-06-02 05:36:00-03","MO","MOBOT","12229","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","H. van der Werff|Bruce Gray|Efraín Freire|Milton Tirado","van der Werff 13051","1994","2","15","South America","Ecuador","Zamora-Chinchipe",NA,"Hill about 2 km downstream from Campamento Shaime along Rio Nangaritza. Upper parts with mossy forest growing in humus layer over rocks, without soil visible.","-78.66666","-4.31666","900.00000000",NA,NA,NA,"A.R. Smith (UC)","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137","3"
"78","2012-08-16 05:10:00-03","MO","MOBOT","1427458","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Carlos Espinoza|et al.","Espinoza 33","1999","11","8","South America","Ecuador","Pichincha","Quito","Reserva Orquideológica El Pahuma, carretera Calacalí-Los Bancos, km 22. Bosque muy húmedo montano bajo.","-78.63055","0.02833","2000.00000000",NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2011-06-09 16:54:00-03","MO","MOBOT","1759580","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Carlos E. Cerón","Cerón Martínez 18591","1992","3","18","South America","Ecuador","Pichincha","Quito","Reserva Geobotánica del Pululahua. Cerro Los Reales. Topografía muy colinada, aspecto noblado, muy húmedo, abundante herbaceas y musgos en los árboles. Transectos de 50 x 2 m x 10 (0 Ha). ssp. +2.5 de DAP.","-78.5","0.08333","2200.00000000",NA,NA,NA,"C. Cerón (QAP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"179","1"
"80","2014-02-05 20:40:00-02","MO","MOBOT","1812200","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Francisco J. Roldán|Julio C. Betancur B.|A. Betancur","Roldán 614","1986","10","4","South America","Colombia","Antioquia","Mutatá","Vereda Oquendo. Mutatá-Pavarandó Grande. Orilla de la carretera. Km. 4.","-76.45","7.23333","170.00000000",NA,NA,NA,"W. Rodriguez (JAUM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2010-10-02 12:59:00-03","MO","MOBOT","2454142","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Paulo H. Labiak","Labiak 242","1994","11","12","South America","Brazil","Santa Catarina",NA,"Itapoá",NA,NA,NA,NA,NA,NA,"Labiak, P. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","25856","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Carlos E. Cerón|Crizón, Mónica|Carlos Iguago","Cerón Martínez 8780","1990","2","16","South America","Ecuador","Napo","Tena","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque primario, cerca al riachuelo Chinguipino. Parcela Permanente 03.","-77.6","-1.06666","400.00000000",NA,NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-8","2"
"83","2009-10-20 16:39:00-02","MO","MOBOT","2623543","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Bente Eriksen","Eriksen 59297","1985","9","8","South America","Ecuador","Imbabura",NA,"Railroad between Ibarra and San Lorenzo, near Lita. Soil temp.: 20° C.","-78.45","0.83333","600.00000000",NA,NA,NA,"B. Ollgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2015-06-18 06:28:00-03","MO","MOBOT","2659449","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","Holm-Nielsen 26408","1980","9","20","South America","Ecuador","Napo",NA,"Ravine 5 km NW of Borja. Montane forest.","-77.85","-0.38333","1950.00000000",NA,NA,NA,"Ollgaard, B. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2009-06-27 16:39:00-03","MO","MOBOT","2660595","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Simon Lægaard","Lægaard 53167","1984","10","15","South America","Ecuador","Napo",NA,"S of the pass on the road Baeza - Tena, Cordillera de Huacamayos. Roadside.","-77.86666","-0.68333","2000.00000000",NA,NA,NA,"Ollgaard, B. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2011-03-22 21:15:00-03","MO","MOBOT","2676137","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 105565","1994","11","11","South America","Ecuador","Pastaza",NA,"Road N of Mera, toward Río Anzu, km 6.7. Disturbed forest remnant and open Solanum quitense plantation.","-78.08333","-1.43333","1480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2009-09-13 06:37:00-03","MO","MOBOT","2682442","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Benjamin Øllgaard|Hugo Navarrete|Christina Kragelund|H. Ankersen","Øllgaard 932","1995","2","28","South America","Ecuador","Pichincha",NA,"Reserva Maquipucuna, ca. 5 km (airline) ESE of Nanegal, Hda. El Carmen, trail along Río Umachaca, just W of research station.","-78.63333","0.11666","1250.00000000",NA,NA,NA,"Ollgaard, B. (AAU)","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2009-09-13 06:37:00-03","MO","MOBOT","2682655","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Benjamin Øllgaard|Hugo Navarrete|Christina Kragelund|H. Ankersen","Øllgaard 996","1995","2","28","South America","Ecuador","Pichincha",NA,"Reserva Maquipucuna, ca. 5 km (airline) ESE of Nanegal, Hda. El Carmen, trail along Río Umachaca, just W of research station.","-78.63333","0.11666","1250.00000000",NA,NA,NA,"Ollgaard, B. (AAU)","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2009-09-15 17:17:00-03","MO","MOBOT","2685794","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","taxifolia","Huperzia taxifolia","(Sw.) Trevis.","Benjamin Øllgaard|Bente B. Klitgaard|N. Aquirre|Pablo Lozano|Bolívar Merino","Øllgaard 2136","1996","11","23","South America","Ecuador","Loja",NA,"Reserva Natural El Tundo, km 8 along road from Sozoranga.","-79.81666","-4.31666","1650.00000000",NA,NA,NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
