X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,recordNumber,stateProvince,county,locality,decimalLongitude,decimalLatitude,year,month,day,typeStatus,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.138599395752,-23.8544006347656,"135",2019-11-13 16:04:15-03,UNISANTA,HUSC,"2088",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Martins, S.E.","Martins, S.E.; Sampaio, P.S.P.",NA,Brasil,NA,"Árvore 7m alt.,flores avermelhadas.; Floresta de restinga úmida.",NA,NA,"544",São Paulo,Bertioga,"São Lourenço. Rod. SP-55, km 211,5. Fazneda da Família Pinto.",-46.138599395752,-23.8544006347656,"1999","09","02",NA,"1999","09",NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"136",2019-05-06 12:02:22-03,UFU,HUFU,"15361",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Anunciação, E.A.","Handro, O.",NA,Brasil,NA,"Árvore com flores masculinas verde-amareladas.; Mata.",HUFU00024666,HUFU00024666,"867",São Paulo,Salesópolis,Boraceia,-45.8400001525879,-23.5300006866455,"1959","06","10",NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"137",2019-05-06 12:02:22-03,UFU,HUFU,"37629",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, R.B.","Ribeiro, J.E.L.S.; Furlan, A.",NA,Brasil,NA,"Árvore, ca. 12 m. Caule com espinhos grossos e ocos. Flores masculinas com corola rósea e estames amarelos.",HUFU00024665,HUFU00024665,"402",São Paulo,Ubatuba,"Picinguaba, Trilha do morro do Canário em direção ao mangue.",-45.0699996948242,-23.4300003051758,"1988","08","06",NA,"2001","02","15","34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"138",2020-08-20 14:57:30-03,UFSC,FLOR,"43220",PreservedSpecimen,Plantae,NA,Malpighiales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Zipparro, V.B.",NA,Brasil,NA,"árvore, Fruto Imaturo, verde a verde-amarelados; maduros são vermelhos a vinho, 9m altura",FLOR0043220,NA,"1807",São Paulo,Sete Barras,"Parque Intervales-Base Saibadela, trilha do Quilombo, prá cima do Ponto 23.",-47.9199981689453,-24.3799991607666,"1999","10","17",NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633611,-23.420556,"140",2021-03-04 15:46:15-03,IF,SPSF,"40071",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,G.A.D.C. Franco,M. Delbel & R.T. Polisel & R.L.R.Santos,América do Sul,Brasil,NA,"COLETA: árvore, 7m alt., espinhos no tronco; GEOGRAFIA: Plano de Manejo da Cantareira - Núcleo Águas Claras&nf;Subosque de reflorestamento de araucárias&nf;Marcelo Delbel;",NA,NA,"10",SP,Mairiporã,"P.E.Cantareira, regiao de Aguas Claras",-46.633611,-23.420556,"2008","06","04",NA,"2008","07","10",NA,NA,NA,NA,Magnoliopsida,NA,NA,"1077",NA,NA,"35",São Paulo,SP,Sudeste
-44.366111,-22.806389,"141",2021-03-04 15:46:15-03,IF,SPSF,"42329",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.T.Polisel,R.T.Polisel & N.M.Ivanauskas & M.C.Assis,América do Sul,Brasil,NA,"COLETA: Arvoreta de 2 m. Flores verdes e estames amarelos.; GEOGRAFIA: Na área do estudo fitossociológico em Floresta Ombrófila Mista.;",NA,NA,"735",SP,Bananal,Estação Ecológica de Bananal,-44.366111,-22.806389,"2008","05","31",NA,"2008","06","30",NA,NA,NA,NA,Magnoliopsida,NA,"1115","1115",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"142",2021-03-04 15:46:15-03,IF,SPSF,"01858",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,R.B.Torres,A. Rodrigues,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,"1943","09","15",NA,"2004","10","31","53584",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"144",2021-03-04 15:46:15-03,IF,SPSF,"07890",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,R.B.Torres,J.B.Baitello,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cachoeira do Engenho&nf;;",NA,NA,"16",SP,Cananéia,Parque Estadual da Ilha do Cardoso,-47.9199981689453,-25.0100002288818,"1981","11","10",NA,"2004","10","31","37574",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"145",2021-03-04 15:46:15-03,IF,SPSF,"24076",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,NA,L.Rossi,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"657",SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,"1990","08","15",NA,NA,NA,NA,"55628",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"146",2021-03-04 15:46:15-03,IF,SPSF,"24077",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,NA,L.Rossi,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"734",SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,"1990","10","18",NA,NA,NA,NA,"55628",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"147",2021-03-04 15:46:15-03,IF,SPSF,"32703",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,J.A.Pastore,F.T.Rocha & O.T. Aguiar & J.B.Baitello,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8,5m altura; 9,8cm ao nível do DAP. Frutos.&nf;Na mata; GEOGRAFIA: trilha da Agua Branca;",NA,NA,"121",SP,Ilhabela,Parque Estadual da Serra do Mar,-45.3499984741211,-23.7700004577637,"2000","06","28",NA,"2003","11","26","23719",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"148",2021-03-04 15:46:15-03,IF,SPSF,"02153",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B.Torres,D.Bento Pickel,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo&nf;Na mata;",NA,NA,NA,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,"1945","05","29",NA,"2004","09","30","53584",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"149",2021-03-04 15:46:15-03,IF,SPSF,"06186",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,R.B.Torres,M.A. Cunha,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,SP,São Paulo,Vila Amália,-46.6300010681152,-23.5400009155273,"1947","10","06",NA,"2004","10","31","53584",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"150",2021-03-04 15:46:15-03,IF,SPSF,"30036",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,NA,F.C.P.Garcia,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"107",SP,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"1988","09","03",NA,NA,NA,NA,"34265",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"151",2021-03-04 15:46:15-03,IF,SPSF,"30032",PreservedSpecimen,Plantae,Magnoliophyta,Salicales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,NA,J.E.L.S. Ribeiro,América do Sul,Brasil,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"412",SP,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"1988","08","06",NA,NA,NA,NA,"34265",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"153",2021-03-23 11:32:07-03,MCN-FZBRS,HAS,"80839",PreservedSpecimen,Plantae,Magnoliophyta,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,Sleumer,"Loefgren, A.",NA,Brasil,NA,Herbário Joáo Mattos,HAS0080839,NA,s.n,São Paulo,Cubatão,NA,-46.4199981689453,-23.8899993896484,"1885","08",NA,NA,"1952",NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"154",2020-12-21 09:54:36-03,MCN-FZBRS,HAS,"42794",PreservedSpecimen,Plantae,Magnoliophyta,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Anunciação, E.A.","Handro, O.",NA,Brasil,NA,Árvore pequena da mata. Flores masculinas verde-amareladas. SP,HAS0042794,NA,"867",São Paulo,Salesópolis,Boracéia,-45.8400001525879,-23.5300006866455,"1959","06",NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"157",2020-10-08 08:53:41-03,IBt,SP,"337838",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Martins, SE",NA,Brasil,NA,NA,NA,NA,"544",São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,"1999","09","02",NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"158",2020-10-08 08:53:41-03,IBt,SP,"337837",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Sampaio, PSP",NA,Brasil,NA,NA,NA,NA,"341",São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,"1999","09","02",NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"159",2019-11-21 10:18:52-03,IBt,SP,"200946",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB","Barros, F",NA,Brasil,NA,NA,NA,NA,"945",São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,"1983","09","15",NA,"2007",NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"160",2020-05-07 17:16:20-03,IBt,SP,"258841",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB","Baitello, JB",NA,Brasil,NA,NA,NA,NA,"16",São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,"1981","11","10",NA,"1996","09","10","37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"161",2020-10-08 08:53:41-03,IBt,SP,"337114",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Simão Bianchini, R",NA,Brasil,NA,NA,NA,NA,"831",São Paulo,Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,"1995","10","26",NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"162",2019-11-21 10:18:52-03,IBt,SP,"14150",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Sleumer, H","Loefgren, A",NA,Brasil,NA,"Arbol, fr. rubro.",SP006091,SP006091,CGG2658,São Paulo,Iguape,Beira do rio Una da Aldeia.,-47.5499992370605,-24.7000007629395,"1894","09","29",NA,"1977","01",NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"163",2019-11-21 10:18:52-03,IBt,SP,"309104",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Rossi, L","Fávero, OA; Prado, DM",NA,Brasil,NA,"Árvore espontânea, fruto isolado e avermelhado, brejo",NA,NA,"620",São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Beira da Cachoeira do Guilherme",-47.5499992370605,-24.7000007629395,"1992","10","11",NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"164",2019-11-21 10:18:52-03,IBt,SP,"285657",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB","Pirani, JR; et al.",NA,Brasil,NA,"Arbusto escandente com frutos imaturos verdes, folhagem lustrosa",NA,NA,"822",São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Mata pluvial tropical -Orla",-47.5499992370605,-24.7000007629395,"1983","08","27",NA,"1997","03",NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"165",2019-11-21 10:18:52-03,IBt,SP,"247275",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB","Rossi, L; et al.",NA,Brasil,NA,"Árvore ca. 6,0m alt., espinhos ramificados no caule frutos imaturos verdes, no interior da mata de encosta",NA,NA,"734",São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha do Imperador",-47.5499992370605,-24.7000007629395,"1990","10","18",NA,"1997","03",NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"166",2019-11-21 10:18:52-03,IBt,SP,"249872",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB","Ferreira, S; et al.",NA,Brasil,NA,Flores pequenas esverdeadas,NA,NA,"188",São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha do morro próximo ao alojamento",-47.5499992370605,-24.7000007629395,"1990","08","16",NA,"1997","03",NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"167",2021-02-18 08:31:31-03,IBt,SP,"245460",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB","Rossi, L; et al.",NA,Brasil,NA,"Árvore ca. 10m alt., espinhos ramificados nos caules, flores esverdeada, anteras creme",NA,NA,"657",São Paulo,Iguape,"Reserva Ecológica Juréia-Itatins, Trilha em direção ao Pocinho",-47.5499992370605,-24.7000007629395,"1990","08","15",NA,"1997","03",NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"168",2019-11-21 10:18:52-03,IBt,SP,"14149",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Sleumer, H","Loefgren, A",NA,Brasil,NA,NA,SP006093,SP006093,CGG1679,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,"1891","12","06",NA,"1977","01",NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-21.5499992370605,"169",2020-11-05 09:52:42-03,IBt,SP,"357347",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Nicolau, SA",NA,Brasil,NA,NA,NA,NA,"2444",São Paulo,Luís Antônio,NA,-47.7000007629395,-21.5499992370605,"1998","02","23",NA,NA,NA,NA,"26872",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-21.5499992370605,"170",2020-11-05 09:52:42-03,IBt,SP,"357352",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Nicolau, SA",NA,Brasil,NA,NA,NA,NA,"2440",São Paulo,Luís Antônio,NA,-47.7000007629395,-21.5499992370605,"1998","02","23",NA,NA,NA,NA,"26872",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"171",2020-11-05 09:52:42-03,IBt,SP,"357426",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Nicolau, SA",NA,Brasil,NA,NA,NA,NA,"3038",São Paulo,Mogi das Cruzes,NA,-46.1883010864258,-23.5228004455566,"2001","05","23",NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"172",2020-04-15 17:20:36-03,IBt,SP,"252187",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Rossi, L",NA,Brasil,NA,NA,NA,NA,"988",São Paulo,Mogi Guaçu,NA,-46.9421997070312,-22.372200012207,"1989","11","23",NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"173",2020-04-15 17:20:36-03,IBt,SP,"248477",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Romaniuc Neto, S; et al.",NA,Brasil,NA,NA,NA,NA,"1088",São Paulo,Mogi Guaçu,"Fazenda Campininha, Martinho Prado",-46.9421997070312,-22.372200012207,"1988","03","14",NA,NA,NA,NA,"39309",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"174",2020-06-04 11:03:57-03,IBt,SP,"272312",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Nicolau, SA",NA,Brasil,NA,NA,NA,NA,"425",São Paulo,Pindamonhangaba,NA,-45.4599990844727,-22.9200000762939,"1992","06","20",NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"175",2021-02-18 08:31:31-03,IBt,SP,"3394",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Gehrt, A",NA,Brasil,NA,NA,NA,NA,s.n.,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,"1919","07","19",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"176",2021-02-18 08:31:31-03,IBt,SP,"245",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Hoehne, FC",NA,Brasil,NA,NA,NA,NA,s.n.,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,"1917","06","22",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"177",2021-02-18 08:31:31-03,IBt,SP,"795",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Hoehne, FC",NA,Brasil,NA,NA,NA,NA,s.n.,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,"1917","10",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"178",2019-11-21 10:18:52-03,IBt,SP,"14140",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Sleumer, H","Hammar, A",NA,Brasil,NA,NA,SP006094,SP006094,CGG5745,São Paulo,São Paulo,Horto Botânico,-46.6300010681152,-23.5400009155273,"1898","06","15",NA,"1977","01",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"179",2019-11-21 10:18:52-03,IBt,SP,"33522",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Sleumer, HO","Handro, O",NA,Brasil,NA,NA,SP000739,SP000739,s.n.,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,"1935","06","16",Holotype,"1952",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"180",2021-01-07 09:34:37-03,IBt,SP,"454726",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Kondrat, H",NA,Brasil,NA,NA,NA,NA,"93",São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,"2013","01","21",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"181",2019-11-21 10:18:52-03,IBt,SP,"490517",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Aragaki, S; Petri, L","Petri, L; Pou, HV",NA,Brasil,NA,NA,NA,NA,"242",São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,"2016","03","31",NA,"2016","12","19","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"182",2020-10-22 10:13:53-03,IBt,SP,"344421",S,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Zipparro, VB",NA,Brasil,NA,NA,NA,NA,"1807",São Paulo,Sete Barras,Parque Intervales,-47.9199981689453,-24.3799991607666,"1999","10","17",NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
