X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,occurrenceRemarks,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,fieldNumber,typeStatus,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.076944,-24.335278,"845",2021-02-08 12:43:39-03,UFRGS,ICN,"184403",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Tamashiro, JY","1997","12",NA,"Elias, SI; et al.","1997","12","13",Brasil,SP,Apiaí,Estrada Pinhalzinho,-49.076944,-24.335278,"-49.076944","-24.335278",NA,NA,NA,NA,"138","Doação ESA - 37678; Arbusto, 1m, frutos imaturos verdes; Floresta Ombrófila Mista",Dicotyledon,NA,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.407361,-23.388472,"851",2019-11-21 10:10:52-03,IBt,SP,"487816",S,Plantae,Monimiaceae,Mollinedia,blumenaviana,Mollinedia blumenaviana,Perkins,"Almeida Scabbia, RJ","2012","11","29","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Shirasuna, RT","2012","10","26",Brasil,São Paulo,Guarulhos,Área próxima à empresa Cumulus.,-46.407361,-23.388472,"-46.407361","-23.388472","813","813",NA,NA,"775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7865,-23.959583,"854",2019-11-21 10:10:53-03,IBt,SP,"295964",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lírio, EJ","2016",NA,NA,"Souza, VC; et al.","1996","01","26",Brasil,São Paulo,Itapevi,Rodovia Itararé - Itapeva. Fazenda Águas Claras.,-48.7865,-23.959583,"-48.7865","-23.959583","700","700",SP048076,SP048076,"10586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3400001525879,-24,"864",2019-11-21 10:10:53-03,IBt,SP,"102600",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL","1978","08","17","Mattos, J","1966","10","18",Brasil,São Paulo,Capão Bonito,Estação Experimental. 7km ao sul de Capão Bonito.,-48.3400001525879,-24,NA,NA,NA,NA,SP048063,SP048063,"13936",NA,NA,NA,NA,NA,"39505",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"865",2019-11-21 10:10:53-03,IBt,SP,"298990",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL","2002",NA,NA,"Tamashiro, JY; et al.","1994","09","29",Brasil,São Paulo,Itapeva,Estrada de terra Taquarituba-Itapeva.,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,SP048064,SP048064,"723",NA,NA,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"866",2019-11-21 10:10:53-03,IBt,SP,"115744",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lírio, EJ","2016",NA,NA,"Mattos, J; Moura, C","1965","10",NA,Brasil,São Paulo,Itararé,Perto da Ponte do rio Itararé.,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,SP048079,SP048079,"12944",NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"867",2019-11-21 10:10:53-03,IBt,SP,"115474",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lírio, EJ","2016",NA,NA,"Mattos, J; Moura, C","1965","10",NA,Brasil,São Paulo,Itararé,Perto da Ponte do rio Itararé.,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,SP048080,SP048080,"12866",NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6100006103516,-23.1000003814697,"868",2019-11-21 10:10:53-03,IBt,SP,"298991",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL","2002",NA,NA,"Tamashiro, JY; et al.","1994","09","26",Brasil,São Paulo,Itatinga,"Estrada para Avaré km 6, estrada para a fazenda Aratinga.",-48.6100006103516,-23.1000003814697,NA,NA,NA,NA,SP048061,SP048061,"607",NA,NA,NA,NA,NA,"28219",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"869",2019-11-21 10:10:53-03,IBt,SP,"340671",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Nicolau, SA",NA,NA,NA,"Nicolau, SA; Espírito Santo, CE","1996","02","19",Brasil,São Paulo,Pindamonhangaba,Fazenda São Sebastião do Ribeirão Grande.,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,SP048074,SP048074,"2198",NA,NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"870",2019-11-21 10:10:53-03,IBt,SP,"114118",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lírio, EJ","2016",NA,NA,"Mattos, J","1967","03","30",Brasil,São Paulo,São Paulo,"Serra da Cantareira, Horto Florestal",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP048075,SP048075,"14563",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"871",2020-12-03 09:40:45-03,IBt,SP,"298989",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lírio, EJ","2016",NA,NA,"Aguiar, OT","1994","06","22",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual Morro do Diabo, Região da Mina da Serra.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,SP048078,SP048078,"485",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"872",2020-12-03 09:40:45-03,IBt,SP,"298987",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lírio, EJ","2016",NA,NA,"Baitello, JB","1994","06","22",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual Morro do Diabo, Região da Mina da Serra.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,SP048077,SP048077,"680",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"873",2020-12-03 09:40:45-03,IBt,SP,"287845",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL","1997","05",NA,"Baitello, JB","1994","06","21",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual Morro do Diabo, Região do Caldeirão.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,SP048072,SP048072,"656",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"874",2020-12-03 09:40:45-03,IBt,SP,"298988",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lírio, EJ","2016",NA,NA,"Baitello, JB","1994","06","21",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual Morro do Diabo, Região do Caldeirão.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,SP048073,SP048073,"688",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"875",2020-12-03 09:40:45-03,IBt,SP,"277700",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL","2003",NA,NA,"Kirizawa, M; Lopes, EA","1995","05","18",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual Morro do Diabo, Rodovia Arlindo Beril, ca. 13.5km da cidade. Mina da Serra.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,SP048071,SP048071,"3165",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
