X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,identifiedBy,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,recordNumber,continentOcean,preparationType,previousCatalogNumber,phylum,order,class,infraspecificEpithet,relatedCatalogItem,individualCount,fieldNumber,typeStatus,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"536",2020-11-04 12:18:52-03,ESALQ,ESA,"9647",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Souza, V.C. et al.","1993","02","20",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA009647,ESA009647,NA,NA,NA,NA,referido em Longhi-Wagner (2001),NA,NA,NA,"27729",auto,"2473.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"537",2020-11-04 12:18:52-03,ESALQ,ESA,"9070",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poiret) Kerguélen,"Scaramuzza, C.A.M. ; Souza, V.C.","1989","04","09",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA009070,ESA009070,NA,NA,NA,NA,"Boldrini, I.",NA,NA,NA,"27729",auto,"207.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"538",2020-11-04 12:18:52-03,ESALQ,ESA,"27486",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Hanada, L.C. ; Dechandt, L.G.",NA,NA,NA,Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA027486,ESA027486,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"44778",auto,"1.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"539",2020-11-04 12:18:52-03,ESALQ,ESA,"2419",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poiret) Kerguélen,"Hoehne, W.","1933","01","24",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA002419,ESA002419,NA,NA,NA,NA,"Boldrini, I.",NA,NA,NA,"53584",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.116667,-21.75,"565",2020-11-19 10:24:59-03,CPAP,CPAP,"13087",PreserverdSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Campos, Z.","1994","09","13",Brasil,MS,Presidente Epitácio,-52.116667,-21.75,52°07' W,21°45' S,NA,NA,"Área de inundação do rio Paraná; Porto Primavera",NA,NA,Erva. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Bacero com ninho de jacaré (Caiman latirostris) (bacero = ilha flutuante). SUBSTRATO: . RELEVO: .,NA,NA,NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"629",2019-02-15 11:48:27-02,IPA,IPA,"9072",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Pickel, B.","1942","10","26",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,IPA0009072,NA,"Santana, na rua Carandiru.",NA,NA,NA,"Costa; Silva, M.B.","2001","11",NA,"53584",auto,"5815",Southern America,NA,NA,Plantae,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"702",2020-12-20 21:19:04-03,UFV,VIC,"051129",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Sendulsky, T.","1967","11","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,VIC051129,VIC051129,"Instituto de Botânica, Parque do Estado.",NA,NA,NA,NA,NA,NA,NA,"53584",auto,"743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"744",2019-11-21 14:43:00-03,UFJF,CESJ,"70074",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,G. Garbin,"2009","01","22",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,CESJ070074,NA,"Mandaqui, rua Dr. Orlando Z. Mamanna, 61",NA,NA,"Espontânea no jardim, meia sombra. Erva decumbente,, ereta; espigas verdes em frutificação nova. Projeto Levantamento preliminar de gramíneas e outras ruderais que oferecem alimento à avifauna silvestre. (DEPAVE-3).",S. Honda,"2009","06","08","53584",auto,"1",América do Sul,NA,NA,Angiosperma,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.414889,-24.962361,"846",2021-03-01 16:20:39-03,UNICAMP,UEC,"177624",S,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Leitão Filho, HF; Rodrigues, RR","1995","02","14",Brazil,São Paulo,NA,-48.414889,-24.962361,"-48.414889","-24.962361",UEC100285,UEC100285,P.E. Jacupiranga - Núcleo Cedro.,NA,NA,Herbácea. Altura de 50 a 80 centímetros.,NA,NA,NA,NA,NA,NA,"33265",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"862",2021-03-01 16:20:39-03,UNICAMP,UEC,"109226",S,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Freitas, L","1999","03","20",Brazil,São Paulo,São José do Barreiro,-44.5699996948242,-22.6399993896484,NA,NA,UEC056672,UEC056672,"Fazenda Invernadinha, Estrada para o Bairro dos Macacos.",NA,NA,"Erva. Ca. 50cm.; Campo de Altitude ao lado de afloramento rochoso.","Oliveira, RC",NA,NA,NA,"30784",auto,"635",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2999992370605,-21.2700004577637,"878",2021-03-01 16:20:39-03,UNICAMP,UEC,"59056",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Sciamarelli, A; Coffani-Nunes, JV","1990","01","17",Brazil,São Paulo,Cajuru,-47.2999992370605,-21.2700004577637,NA,NA,UEC056642,UEC056642,Faz. Santa Carlota,NA,NA,Cerrado 2.,"Boldrini, IJ","1997","03","03","21243",auto,"423",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"879",2021-03-01 16:20:39-03,UNICAMP,UEC,"21855",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Vannucci, AL; Freitas Filho, F","1978","05","01",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC056644,UEC056644,Barão de Geraldo,NA,NA,Terreno úmido. Herbácea.,"Boldrini, IJ","1997","03","03","23900",auto,s.n.,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"880",2021-03-01 16:20:39-03,UNICAMP,UEC,"21817",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Freitas Filho, F; Gabrielli, AC","1978","05","09",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC056647,UEC056647,"Barão de Geraldo, Fazenda Santa Genebra.",NA,NA,Mata.,"Boldrini, IJ","1997","03","03","23900",auto,"8078",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"881",2021-03-01 16:20:39-03,UNICAMP,UEC,"25852",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Tozzi, AMGA","1981","12","17",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC056643,UEC056643,Em terreno baldio.,NA,NA,Erva. Gramineae.,"Boldrini, IJ","1997","03","03","23900",auto,"13237",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"882",2021-03-01 16:20:39-03,UNICAMP,UEC,"40273",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Klein, A","1984","03","01",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC056645,UEC056645,"Faz. Santa Genebra, Cul. em campo de algodão.",NA,NA,"Capim, inflorescência em espigas.","Boldrini, IJ","1997","03","03","23900",auto,"16030",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"883",2021-03-01 16:20:39-03,UNICAMP,UEC,"105868",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Ahn, YJ; Kinoshita, LS; Torres, RB; Spinelli, T; Constâncio, SS","1999","03","19",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,UEC056639,UEC056639,Sítio São Francisco,NA,NA,"Erva (60cm), local aberto, próximo ao milharal.",NA,NA,NA,NA,"23900",auto,"46",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2099990844727,-23.0900001525879,"884",2021-03-01 16:20:39-03,UNICAMP,UEC,"33322",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Filgueiras, TS","1983","02","02",Brazil,São Paulo,Indaiatuba,-47.2099990844727,-23.0900001525879,NA,NA,UEC056650,UEC056650,"Itaici, No terreno dos padres jesuítas.",NA,NA,Planta com 2 racemos.,"Boldrini, IJ","1997","03","03","17640",auto,"14546",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"885",2021-03-01 16:20:39-03,UNICAMP,UEC,"86179",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Longhi-Wagner, HM; Boechat, SC; Araújo, AC","1996","01","27",Brazil,São Paulo,Itirapina,-47.8199996948242,-22.25,NA,NA,UEC056637,UEC056637,NA,NA,NA,Baixada úmida. Estolonífera.,"Boldrini, IJ","1998","03","25","22843",auto,"3325",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7799987792969,-20.3299999237061,"886",2021-03-01 16:20:39-03,UNICAMP,UEC,"109916",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Aona, LYS; Faria, AD; Matsumoto, K; Galvão, JC; Belinello, R","1997","01","14",Brazil,São Paulo,Ituverava,-47.7799987792969,-20.3299999237061,NA,NA,UEC012422,UEC012422,"Pista no sentido Ituverava_Jeriquara, Brejo do lado esquerdo da pista no sentido Ituverava_Jeriquara",NA,NA,"Estames bege, anteras pink.","Boldrini, IJ","1998","01","07","25831",auto,97/09,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"887",2021-03-01 16:20:39-03,UNICAMP,UEC,"17134",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Andrade, JB","1976","11","09",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,UEC056641,UEC056641,Ao redor do Hotel das Flores,NA,NA,"Herbáceo até 20cm, espigas esverdeadas com pelos castanhos.; Campo brejoso.","Boldrini, IJ","1997","03","03","34265",auto,"3479",NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"938",2020-12-04 13:19:38-03,UDESC,LUSC,"5338",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"R.J.F.Garcia; V.A.S.Teixeira","2005","02","16",Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,LUSC083331,NA,Indústria COPEBRÁS.,"10","10",";espiguetas verdes;;. Habitat: Campo antrópico Habito: erva ereta",NA,NA,NA,NA,"15123",auto,"2416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8699989318848,-22.9699993133545,"1126",2020-12-21 16:41:00-03,MBM,MBM,"208124",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) Beauv. X Setaria lutescens?,"Clayton, W.D.",NA,NA,NA,Brazil,São Paulo,Ourinhos,-49.8699989318848,-22.9699993133545,NA,NA,MBM208124,NA,Ourinhos,NA,NA,NA,NA,NA,NA,NA,"14099",auto,"4529",Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.4099998474121,"1170",2020-12-21 16:41:00-03,MBM,MBM,"208117",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) Beauv. X Setaria lutescens?,"Clayton, W.D.",NA,NA,NA,Brazil,São Paulo,Paraguaçu Paulista,-50.5699996948242,-22.4099998474121,NA,NA,MBM208117,NA,Estação Florestal de Paraguaçu Paulista,NA,NA,NA,NA,NA,NA,NA,"36102",auto,"4555",Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"1171",2020-12-21 16:41:00-03,MBM,MBM,"175987",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) Beauv. X Setaria lutescens?,"Silva, T.S. da",NA,NA,NA,Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,MBM175987,MBM175987,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,NA,NA,NA,NA,"53584",auto,"215",Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6166667,-23.6333333,"1359",2015-05-21 11:14:00-03,MO,MOBOT,"1791906",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,P. Beauv.,Gerrit Davidse,"1976","2","21",Brazil,São Paulo,São Paulo,-46.6166667,-23.6333333,NA,NA,NA,NA,Grounds of the Instituto Botânico.,"860.00000000",NA,NA,Gerrit Davidse,NA,NA,NA,NA,NA,Davidse 10477,South America,NA,NA,NA,NA,NA,NA,NA,"1","1101",NA,NA,"35",São Paulo,SP,Sudeste
-48.41666,-22.75,"1423",2011-04-08 13:05:00-03,MO,MOBOT,"2987877",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,P. Beauv.,Ilse S. Gottsberger,"1971",NA,NA,Brazil,São Paulo,NA,-48.41666,-22.75,NA,NA,NA,NA,"Município de Botucatu: 18 km north of Botucatu, (14km east of São Manuel). Along the S. Manuel Piraciacaba highway. Near ex-RR station, 13 de Maio.","550.00000000",NA,NA,G. Davidse,NA,NA,NA,NA,NA,Gottsberger 103081r6571,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.11944,-22.18833,"1484",2009-07-31 07:05:00-03,MO,MOBOT,"2986410",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,George Eiten|Liene T. Eiten,"1961","4","18",Brazil,São Paulo,NA,-47.11944,-22.18833,NA,NA,NA,NA,"Municipio de Moji-Guacu: Campos das Sete Lagôas. Fazenda Campininha, just north of Ro Moji-Guacu. Ca. 8.5 km NNE of Padua Sales. (About 27 km. NW of city of Moji-Mirim.) General vetetation: campo cerrado (a type of scrubby woodland originally) on upland, or very rarely forest. Open march or dense secondary forest (mata) along the streams.",NA,NA,NA,G. Davidse,NA,NA,NA,NA,NA,Eiten 2665,South America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"1984",2020-08-01 18:19:43-03,UNESP-IBILCE,SJRP,"01736",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Yune Tsuda,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.3699989318848,-20.8199996948242,NA,NA,NA,NA,arredores,NA,NA,NA,I. Boldrini,NA,NA,NA,"20305",auto,NA,América do Sul,NA,NA,Tracheophyta,Poales,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"1985",2020-08-01 18:19:43-03,UNESP-IBILCE,SJRP,"00042",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Giorgio de Marinis,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.3699989318848,-20.8199996948242,NA,NA,NA,NA,arredores,NA,NA,NA,I. Boldrini,NA,NA,NA,"20305",auto,NA,América do Sul,NA,NA,Tracheophyta,Poales,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"1986",2020-08-01 18:19:43-03,UNESP-IBILCE,SJRP,"00035",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Giorgio de Marinis,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.3699989318848,-20.8199996948242,NA,NA,NA,NA,arredores,NA,NA,"Capim até 70 cm;",I. Boldrini,NA,NA,NA,"20305",auto,NA,América do Sul,NA,NA,Tracheophyta,Poales,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"1989",2020-08-01 18:19:43-03,UNESP-IBILCE,SJRP,"00991",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Marina Coleman,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,-49.3699989318848,-20.8199996948242,NA,NA,NA,NA,Est. Exp. Zootec.,NA,NA,NA,I. Boldrini,NA,NA,NA,"20305",auto,NA,América do Sul,NA,NA,Tracheophyta,Poales,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5200004577637,-20.8099994659424,"1992",2020-08-01 18:19:43-03,UNESP-IBILCE,SJRP,"00979",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Giorgio de Marinis,NA,NA,NA,Brasil,São Paulo,Mirassol,-49.5200004577637,-20.8099994659424,NA,NA,NA,NA,faz. três barras,NA,NA,NA,I. Boldrini,NA,NA,NA,"18310",auto,NA,América do Sul,NA,NA,Tracheophyta,Poales,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"2129",2019-07-15 13:20:40-03,UPF,RSPF,"834",S,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,P. Beauv.,M. Muntanola,NA,NA,NA,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,NA,NA,NA,Gramineae,NA,NA,NA,NA,"23900",auto,NA,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.7299995422363,-21.9200000762939,"2199",2019-07-31 14:33:15-03,CPATSA,HTSA,"3960",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Paulo Yoshinobu Ueya,"1986","11","15",Brasil,São Paulo,Bastos,-50.7299995422363,-21.9200000762939,NA,NA,NA,NA,Granja Ueyama,NA,NA,Herbácea 50cm.,NA,NA,NA,NA,"13977",auto,"4311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.205277,-24.268333,"2293",2020-09-02 16:37:48-03,Cenargen,CEN,"65482",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,João Luís Sanches Tannus,"2005","12","21",Brasil,SP,ITARARE,-49.205277,-24.268333,"-49.205277","-24.268333",CEN00065482,CEN00065482,"Unidade de Pesquisa e Desenvolimento de Itararé, campo altimontano",NA,NA,Ecossintema: campo altimontano. Inflorescência verde. Doação do Herbarium Rioclarense - HRCB. Rio Claro - São Paulo.,J. F. M. Valls,"2016","02",NA,NA,NA,"1056",NA,Exsicatas,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"2349",2020-09-02 16:37:47-03,Cenargen,CEN,"21518",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Lídio Coradin,"1987","08","22",Brasil,SP,ARARAQUARA,-48.1699981689453,-21.7900009155273,"-4811667.0","-2186667.0",CEN00021518,CEN00021518,"Ribeirão Preto - Chibarro, próximo à rodovia Washington Luiz, entre Araraquara e São Carlos.","490","490",NA,J. F. M. Valls,"2016","02",NA,"29178",auto,"8164",NA,Exsicatas,NA,NA,NA,NA,NA,NA,"5",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"2350",2020-09-02 16:37:48-03,Cenargen,CEN,"35518",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Leandro Freitas,"1999","03","20",Brasil,SP,SAO JOSE DO BARREIRO,-44.5699996948242,-22.6399993896484,NA,NA,CEN00035518,CEN00035518,Estrada para o Bairro dos Macacos. Fazenda Invernadinha.,NA,NA,Doação do Herbário UEC - Flora do Parque Nacional da Serra da Bocaina.,J. F. M. Valls,"2016","02",NA,"30784",auto,"635",NA,Exsicatas,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"2361",2020-09-02 16:37:50-03,Cenargen,CEN,"99224",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Ahmés Pinto Viegas,"1938","08","10",Brasil,SP,CAMPINAS,-47.060001373291,-22.8999996185303,NA,NA,CEN00099224,CEN00099224,Rua Rafael Sampaio.,NA,NA,Doação do Herbário IAC 5177,B. M. T. Walter,"2017","07",NA,"23900",auto,NA,NA,Exsicatas,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5699996948242,-20.8799991607666,"2363",2020-06-05 10:41:17-03,UFG,HJ,"3941",S,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Diniz, J.L.M.","1977","03","12",Brasil,São Paulo,Jaci,-49.5699996948242,-20.8799991607666,NA,NA,HJ00003941,NA,Fazenda Arizona,NA,NA,NA,Benedito Antônio Duarte Oliveira,"1977","12","28","16340",auto,"97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-22.033333,"2369",2019-11-13 11:29:03-03,USP,SPF,"109854",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Aragaki, S","1994","06","27",Brasil,São Paulo,Pirassununga,-47.5,-22.033333,"-47.5","-22.033333",SPF00109854,SPF00109854,Cerrado de Emas,NA,NA,NA,"Batalha, MA",NA,NA,NA,NA,NA,"109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2375",2019-11-13 11:29:03-03,USP,SPF,"93061",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Hell, KG","1968","01","04",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00093061,SPF00093061 SPF00093061_1 SPF00093061_2,NA,NA,NA,NA,Anônimo,NA,NA,NA,"53584",auto,"2270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2376",2019-11-13 11:29:03-03,USP,SPF,"10109",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Hoehne, W","1932","12","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00010109,NA,cidade Jardim.,NA,NA,NA,"Hoehne, W",NA,NA,NA,"53584",auto,"99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2377",2019-11-13 11:29:03-03,USP,SPF,"137929",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Zanin, A","1999","08","25",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00137929,SPF00137929,Cidade Universitária Armando de Salles Oliveira,NA,NA,NA,"Zanin, A",NA,NA,NA,"53584",auto,"796",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2378",2019-11-13 11:29:03-03,USP,SPF,"12833",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Hoehne, W","1948","06","29",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00012833,SPF00012833,Parque do Estado,NA,NA,NA,"Hoehne, W",NA,NA,NA,"53584",auto,"2611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"2379",2019-11-13 11:29:03-03,USP,SPF,"105392",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Silva, TS","1975","11","05",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,SPF00105392,SPF00105392,Parque Estadual das Fontes do Ipiranga,NA,NA,NA,Anônimo,NA,NA,NA,"53584",auto,"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
