"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"102","2019-10-09 11:24:42-03","UFBA","ALCB","15351","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Acevedo-Rodríguez, P","Miranda Silva, EB; Leite, KRB; Silva, BM","250","1999","09","27","Southern America","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, estrada de terra para o Morro da Torre, 6 km do entroncamento","-41.1561012268066","-11.5500001907349",NA,"folíolo subcoriáceo, discolor. Fruto imaturo vermelho-esverdeado. Fruto com látex branco.","ALCB065370",NA,NA,NA,"2008","09",NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA
"103","2020-02-08 10:32:58-03","NBC","NL-BOTANY","L 0421596","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Schenck JHR",NA,"1887","04","20","Southern America","Brazil","Rio de Janeiro",NA,"Brazil, Rio de Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200421596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0421596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"104","2020-02-08 10:32:58-03","NBC","NL-BOTANY","U.1595090","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Harley RM",NA,"1977","01","25","Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1595090 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1595090","NL-U1595090",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0038982",NA,NA,NA
"105","2020-02-08 10:32:58-03","NBC","NL-BOTANY","U.1595091","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Kallunki JA","Prance GT",NA,"1974","03","22","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1595091 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1595091","NL-U1595091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0135916",NA,NA,NA
"106","2020-11-04 11:19:29-03","ESALQ","ESA","95660","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk.","Acevedo, P.","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","5982.0","2006","07","15",NA,"Brasil","Rio de Janeiro","Cabo Frio","Restinga de Massambaba",NA,"-22.94",NA,"Trepadeira, frutos vermelhos","ESA095660","ESA095660","3","3",NA,NA,NA,"-42,238,611","-22.94",NA,NA,NA,NA,NA,NA,NA
"107","2020-11-04 12:16:08-03","ESALQ","ESA","136265","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk.","Acevedo, P.","E.N. Matos","138.0","2011","05","29",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"ESA136265",NA,NA,NA,"2020","04","18",NA,NA,"36070","auto",NA,NA,NA,NA,NA
"108","2020-11-04 11:19:29-03","ESALQ","ESA","87628","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk.","Acevedo, P.","Gomes, J.C.","3629.0","1965","04","03",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ESA087628","ESA087628",NA,NA,"2018","04","01",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"109","2020-11-04 11:19:29-03","ESALQ","ESA","120457","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk.","Acevedo, P.","Flores, T.B.","1274.0","2012","08","01",NA,"Brasil","Espírito Santo","Conceição da Barra","Floresta Nacional do Rio Preto - trilha da Suzano.","-39.7322006225586","-18.5932998657227",NA,"Trepadeira, frutos rosa.","ESA120457","ESA120457",NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA
"110","2020-11-04 11:19:29-03","ESALQ","ESA","96011","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk","Acevedo, P.","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","6333.0","2006","07","21",NA,"Brasil","Bahia","Utinga","Estrada para Morro do Chapéu, a 98km da BR-242","-41.0943984985352","-12.0817003250122",NA,"Trepadeira, frutos vermelhos","ESA096011","ESA096011","950","950","2018","04","01","-41,225,556","-11,835,833","24937","auto",NA,NA,NA,NA,NA
"111","2020-11-04 11:19:29-03","ESALQ","ESA","27289","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa",NA,NA,"Leitão Filho, H.F. et al.","34478.0","1996","02","05",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA027289","ESA027289",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"112","2020-11-04 11:19:29-03","ESALQ","ESA","27290","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa",NA,NA,"Leitão Filho, H.F. et al.","34479.0","1996","02","05",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA027290","ESA027290",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"113","2021-01-14 15:33:33-03","MN","R","186357","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Sommer, G.V.","Freire Allemão, F. 228; Cysneiros, M.",NA,NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010053491","R010053491_001 R010053491_002 R010053491_003",NA,NA,"2001","10","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-01-14 15:33:33-03","MN","R","8266","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Glaziou, A.F.M.","3901","1870","01","20",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000008266","R000008266_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-06-28 12:17:18-03","IPA","IPA","79118","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Araujo, D.","Melo, A.; Alves-Araújo, A.; Marques, J.S.; Alves-Araújo, A.; Marques, J.S.","03","2007","04",NA,"Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata da Piedade.","-38.1375","-8.256944",NA,"Trepadeira, flores alvas e manchas amarelas. Odorífera.; Mata Atlântica.","IPA0079118",NA,"178","178","2008","07","07","-38.1375","-8.256944",NA,NA,NA,NA,NA,NA,NA
"116","2019-02-15 11:50:13-02","IPA","IPA","13733","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Somner, G.V.","Andrade-Lima","65-4366","1965","12","30","Southern America","Brasil","Pernambuco","Goiana","Usina Santa Tereza.","-35.002498626709","-7.56056022644043",NA,"Cipó sobre arv. Flor alvacenta.; Mata.","IPA0013733",NA,NA,NA,"1998","01","26",NA,NA,"22853","auto",NA,NA,NA,NA,NA
"117","2019-02-15 11:50:13-02","IPA","IPA","78023","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Marques, J.S.","Albuquerque, N.A.; Albuquerque, N.A.; Albuquerque, N.A.","217","2007","02","22","Southern America","Brasil","Pernambuco","Igarassu","Mata da Zambana, Borda da mata, na trilha do gasoduto.","-34.9063987731934","-7.83416986465454",NA,"Trepadeira, flores brancas.","IPA0078023",NA,NA,NA,"2007","03","05",NA,NA,"24709","auto",NA,NA,NA,NA,NA
"118","2019-07-26 11:41:16-03","IPA","IPA","43281","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Somner, G.V.","Bocage, A.; et al.; et al.","43281","1983","05","11","Southern America","Brasil","Pernambuco","Paulista","Granja Pitiguari.","-34.8731002807617","-7.94083023071289",NA,NA,"IPA0043281",NA,NA,NA,"1998","01","26",NA,NA,"17375","auto",NA,NA,NA,NA,NA
"119","2019-07-26 11:41:16-03","IPA","IPA","61861","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Cano, O.","Eugênio, C.; Marcondes; Sandro; Marcondes; Sandro","61861",NA,NA,NA,"Southern America","Brasil","Pernambuco","Paulista","Reserva Ecológica de Caetés","-34.8731002807617","-7.94083023071289",NA,"Arbusto ca. 2m de altura; flores brancas.","IPA0061861",NA,NA,NA,"2004","03","09",NA,NA,"17375","auto",NA,NA,NA,NA,NA
"120","2019-02-15 11:50:13-02","IPA","IPA","79014","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Araújo, D.","Melo, A.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Alves-Araújo, A.; Araújo, D.; Marques, J.S.","69","2007","06","14","Southern America","Brasil","Pernambuco","Igarassu","Usina São José, Mata dos Macacos, borda da mata.","-35.015556","-7.788333",NA,"Arbusto escandente com frutos vermelhos.; Mata Atlântica.","IPA0079014",NA,"141","141","2008","07","07","-35.015556","-7.788333",NA,NA,NA,NA,NA,NA,NA
"121","2019-02-15 11:50:13-02","IPA","IPA","15272","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Somner, G.V.","Lira, O.C.","186","1968","02","09","Southern America","Brasil","Pernambuco",NA,"Pontas de Pedra, Córrego do Bispo.",NA,NA,NA,NA,"IPA0015272",NA,NA,NA,"1998","01","26",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-02-15 11:50:13-02","IPA","IPA","32950","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Harley, R.M.","18244","1977","01","25","Southern America","Brasil","Bahia",NA,"Coastal Zone. 3km North of Comandatuba, SE of Una. Flooded restinga forest by small river. Alt. sea level.","-39","-15.333333",NA,"Tree to 5m. Leaves with leaflets pale bright green. Young flowers greenish-white.","IPA0032950",NA,NA,NA,NA,NA,NA,"-39","-15.333333",NA,NA,NA,NA,NA,NA,NA
"123","2019-02-15 11:50:13-02","IPA","IPA","54374","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Ferrucci, M.S.","Harley, R.M.","221223","1980","05","15","Southern America","Brasil","Bahia",NA,"Coastal zone. Just S. of Maraú. High forest on sand with occasional wet areas and small streams. This plant growing in forest margin.","-39","-14.166667",NA,"Woody climber to 12m. Leves strongly coriaceous rather daek glossy green above, paler below. Fruit pale yellow green, glossy with bright red mottling above.","IPA0054374",NA,"50","50","1997",NA,NA,"-39","-14.166667",NA,NA,NA,NA,NA,NA,NA
"124","2019-07-26 11:41:16-03","IPA","IPA","56532","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Thomas, W.W.; Carvalho, A.; Amorim, A.M.; Sant'Ana, S.; Jardim, J.G.; Carvalho, A.; Amorim, A.M.; Sant'Ana, S.; Jardim, J.G.","56532","1992","05","01","Southern America","Brasil","Bahia","Ilhéus","Road from Olivença to Maruim, 6.1 km W of Olivença. Forest on N side of road. Restinga forest in valleys.","-39.05","-14.983333",NA,"Vine in trees and forest edge; leaves green above, yellow-green beneath. Inflorescences and calyces brown; fruits magenta on margins, greenish white towards middle.","IPA0056532",NA,NA,NA,NA,NA,NA,"-39.05","-14.983333",NA,NA,NA,NA,NA,NA,NA
"125","2019-07-26 11:41:16-03","IPA","IPA","56726","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Thomas, W.W.; Jardim, J.; Sant'Ana, S.; Jardim, J.; Sant'Ana, S.","56726","1993","05","05","Southern America","Brasil","Bahia","Uruçuca","7.3km North of Serra Grande on road to Itacaré. Fazenda Lagoa do conjunto Fazenda Santa Cruz. Transect study site. Southern Bahiar wet forest.","-39.016667","-14.416667",NA,"Liana 1230, leaves subcoriaceous, discolored; fruit pale green becoming magenta-pink.","IPA0056726",NA,NA,NA,NA,NA,NA,"-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA
"126","2019-02-15 11:50:13-02","IPA","IPA","68564","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Oliveira, M.","Cabral, J.; Félix, L.P.; Oliveira, J.B.S.; Siqueira-Filho, J.A.; Félix, L.P.; Oliveira, J.B.S.; Siqueira-Filho, J.A.","155","2003","07","31","Southern America","Brasil","Alagoas","Ibateguara","Usina Serra Grande / Akidabam.","-35.904694","-8.979361",NA,"Liana. Frutos avermelhados, sementes pretas com arilo branco.; Mata Atlântica.","IPA0068564",NA,NA,NA,NA,NA,NA,"-35.904694","-8.979361",NA,NA,NA,NA,NA,NA,NA
"127","2019-02-15 11:50:13-02","IPA","IPA","86321","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Cano, O.","Pessoa, L.M.; Souza, T.M.S.; Medeiros, D.P.W.; Souza, T.M.S.; Medeiros, D.P.W.","404","2007","06","19","Southern America","Brasil","Pernambuco","Paulista","Estação Ecológica de Caetés","-34.122222","-7.970833",NA,"Arbusto com ca de 1,70m; inflorescência axilar com flores passadas; fruto roxo.; Vegetação Arbórea-arbustiva, Mata Atlântica. Borda do fragmento. Freqüente.","IPA0086321",NA,NA,NA,"2010","03","25","-34.122222","-7.970833",NA,NA,NA,NA,NA,NA,NA
"128","2019-02-15 11:50:13-02","IPA","IPA","87522","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Garcia G., J.D.","1483","2010","04","20","Southern America","Brasil","Pernambuco","Igarassu","Mata de Piedade","-35.004722","-7.830278",NA,"Liana crescendo na borda do açude. Frutos entre verdes e vermelhos.; Mata Atlântica Semidecidual.","IPA0087522",NA,"58","58",NA,NA,NA,"-35.004722","-7.830278",NA,NA,NA,NA,NA,NA,NA
"129","2019-07-26 11:41:16-03","IPA","IPA","61682","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Ferreira, M.C.","Alcina Viana; Ferreira, C.; Ferreira, C.","61682","1998","06","24","Southern America","Brasil","Pernambuco","Paulista","Reserva Ecológica de Caetés","-34.8731002807617","-7.94083023071289",NA,NA,"IPA0061682",NA,NA,NA,"2002","10","14",NA,NA,"17375","auto",NA,NA,NA,NA,NA
"130","2019-02-15 11:50:13-02","IPA","IPA","49766","S","Plantae","Plantae",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Somner, G.V.","Barreto, R.","120","1984","04","11","Southern America","Brasil","Pernambuco","Paulista",NA,"-34.8731002807617","-7.94083023071289",NA,NA,"IPA0049766",NA,NA,NA,"1998","01","26",NA,NA,"17375","auto",NA,NA,NA,NA,NA
"131","2020-12-20 21:19:24-03","UFV","VIC","041595","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra",NA,"Bovini, M.G.; et al.","s.n.","2012","03","06",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Monumento natural das Ilhas Cagarras","-41.9449996948242","-22.5268993377686",NA,"Escandente semi heliófila, folhas cartáceas, discolores, botões alvacentos,muito freguente no local.","VIC041595","VIC041595",NA,NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA
"132","2019-11-27 13:52:53-03","UFS","ASE","14019","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Pereira, LA","Gomes, C; Ribeiro, L; Landim, M; Santos, E","15","2007","01","22","Southern America","Brasil","Sergipe","Indiaroba","Fazenda Sabão","-37.0341","-11.311",NA,"Trepadeira lenhosa.; Trepadeira lenhosa.; Mata Atlântica (área aberta, borda).","ASE0021433","ASE0021433",NA,NA,"2012","10","26","-37.0341","-11.311",NA,NA,NA,NA,NA,NA,NA
"133","2019-11-27 13:52:53-03","UFS","ASE","6026","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Pereira, LA","Souza, MFL","287","1995","04","07","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Estrada para o Crasto, - entrada á direita","-37.424278","-11.378056",NA,"trepadeira. Com gavinhas. Presença de frutos imaturos verde-amarelados.; trepadeira. Com gavinhas. Presença de frutos imaturos verde-amarelados.; Mata","ASE0016541","ASE0016541",NA,NA,"2012","10","26","-37.424278","-11.378056",NA,NA,NA,NA,NA,NA,NA
"134","2019-11-27 13:52:53-03","UFS","ASE","6077","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Ferrucci, MS","Souza, MFL","339","1995","05","03","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto, Borda da mata","-37.425861","-11.385528",NA,"trepadeira. Presença de frutos alados (vermelhos).; trepadeira. Presença de frutos alados (vermelhos).; Mata","ASE0016587","ASE0016587",NA,NA,"2010","11",NA,"-37.425861","-11.385528",NA,NA,NA,NA,NA,NA,NA
"135","2019-11-27 13:52:53-03","UFS","ASE","7278","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Pereira, LA","Viana, G; Umbelino, PC","14","2000","08","03","Southern America","Brasil","Sergipe","Malhador","Jacarecica, Área de enchimento do lago.","-37.304444","-10.658056",NA,"Trepadeira; Frutos vermelhos.; Trepadeira; Frutos vermelhos.; Mata Atlântica.","ASE0026064","ASE0026064",NA,NA,"2012","10","26","-37.304444","-10.658056",NA,NA,NA,NA,NA,NA,NA
"136","2019-11-27 13:52:53-03","UFS","ASE","7841","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Marcondes Oliveira","Landim, M","1275","1997","05","23","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.425861","-11.385528",NA,"Árvore. 5. metro. Frutos maduros, vermelhos, abundantes.; Árvore. 5. metro. Frutos maduros, vermelhos, abundantes.; Borda da Mata","ASE0017773","ASE0017773",NA,NA,"2010","07","01","-37.425861","-11.385528",NA,NA,NA,NA,NA,NA,NA
"137","2019-11-27 13:52:53-03","UFS","ASE","7948","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Pereira, LA","Landim, M","1377","1998","01","23","Southern America","Brasil","Sergipe","São Cristóvão","Próximo povoado/ João Bebe Àgua","-37.206389","-11.014722",NA,"trepadeira. Com gavinhas. Botões esverdeados e flores com pétalas brancas.; trepadeira. Com gavinhas. Botões esverdeados e flores com pétalas brancas.; Borda da trilha","ASE0017855","ASE0017855",NA,NA,"2012","10","26","-37.206389","-11.014722",NA,NA,NA,NA,NA,NA,NA
"138","2019-11-27 13:52:53-03","UFS","ASE","36938","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Andrade, RS","Andrade, RS; Farias, MCV; Figueiredo, MAM; Santos, E; Mota, AC","195","2015","08","28","Southern America","Brasil","Sergipe","Itabaianinha","Fazenda Glória","-37.4045","-11.1641",NA,"Trepadeira lenhosa.; Mata Atlântica","ASE0039690",NA,NA,NA,"2017","02","22","-37.4045","-11.1641",NA,NA,NA,NA,NA,NA,NA
"139","2019-11-27 13:52:53-03","UFS","ASE","36252","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Silva, BD","Silva, BD; Santos, E","64","2016","03","04","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Mata do Crasto","-37.2654","-11.2103",NA,"Trepadeira","ASE0036696","ASE0036696",NA,NA,"2016","03","23","-37.2654","-11.2103",NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:40:51-03","UNICAMP","UEC","41661","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk.",NA,"Harley, RM","17053","1974","03","17",NA,"Brazil","Bahia","Santa Cruz Cabrália","11 km of Santa Cruz Cabrália. Restinga by the sea, with strand vegetation progressively developing into scrub and low forest further inland. Sea level.","-39.016667","-16.366667",NA,"Climbing shrub to 1.5m. Leaves coriaceous, bright green on both sides. Flowers creamy white. Fruit immature, green.","UEC054730","UEC054730",NA,NA,NA,NA,NA,"-39.016667","-16.366667",NA,NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:40:51-03","UNICAMP","UEC","171435","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk.",NA,"Demuner, V; Magnago, LFS; Belisário, M; Bausen, E","1662","2006","01","18",NA,"Brazil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruziero), prop.: Aguilar A. Lovucini.","-40.551","-19.34825",NA,"Escandente 4m, botões florais, flores brancas.; Solo raso, sobre rochas (cruzeiro a gruta).","UEC041262","UEC041262","500","500",NA,NA,NA,"-40.551","-19.34825",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:40:51-03","UNICAMP","UEC","171505","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","pseudota","Paullinia pseudota","Radlk.",NA,"Magnago, LFS; Demuner, V; Bausen, E; Cruz, TA","964","2006","05","16",NA,"Brazil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro Agudo), lado esquerdo, propr.: Israel Elias Ramos.","-40.437778","-20.0975",NA,"Liana 9m, frutos vermelhos. Mata em estágio de regeneração.","UEC041312","UEC041312","375","375",NA,NA,NA,"-40.437778","-20.0975",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:40:51-03","UNICAMP","UEC","126651","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Rodriguez, PA","Noblick, LR; Lemos","3982","1985","07","05",NA,"Brazil","Bahia","Dom Macedo Costa","Fazenda Mocambo","-39.166667","-12.933333",NA,"Trepadeira com gavinhas. Frutos verdes ficando vermelho quando maduros; Mata Higrófila","UEC081884","UEC081884",NA,NA,"1987","02",NA,"-39.166667","-12.933333",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:40:51-03","UNICAMP","UEC","131857","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Ferrucci, MS","Melo, E; França, F; Carneiro Torres, DS; Rios, L","2848","1999","08","27",NA,"Brazil","Bahia","Jaguaquara","Estrada para Ituruçu, ca. 6km da BR 116. Área do EBDA.","-41.083333","-13.526667",NA,"Liana, folíolo coriáceo discolor. Fruto imaturo verde, maduro vermelho.; Orla da mata","UEC081879","UEC081879","730","730","2000","08",NA,"-41.083333","-13.526667",NA,NA,NA,NA,NA,NA,NA
"145","2019-08-20 10:25:52-03","UNICAMP","UEC","139944","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Silva, KF","Costa, IR; Urbanetz, C; Verola, CF; Pires, JA","593","2005","07","20",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","Praia de Grumari., Restinga em frente à Praia de Grumari. Floresta de encosta.","-43.532306","-23.043583",NA,"Liana. Frutos vermelhos e maduros fixados em FAA e FNT.","UEC099383","UEC099383",NA,NA,"2010",NA,NA,"-43.532306","-23.043583",NA,NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:40:51-03","UNICAMP","UEC","131885","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Somner, GV","Queiroz, LP; Palacios, WA; Melo, G","6283","2000","06","16",NA,"Brazil","Bahia","Santa Teresinha","Serra da Jibóia, cerca de 4km de Pedra Branca.","-39.475278","-12.253056",NA,"Liana com gavinhas. Folhas cartáceas. Frutos passando a vermelhos.; Mata higrófila","UEC081881","UEC081881","760","760","2001","06",NA,"-39.475278","-12.253056",NA,NA,NA,NA,NA,NA,NA
"147","2019-08-20 10:25:52-03","UNICAMP","UEC","153162","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Urdampilleta, JD","Urdampilleta, JD; Gonçalves, AP","320","2006","07","22",NA,"Brazil","Bahia","Porto Seguro","Rod BA001 Porto Seguro/ Belmonte, a 10km de Porto Seguro, 7 msm.","-39.010028","-16.366833",NA,NA,"UEC081883","UEC081883",NA,NA,NA,NA,NA,"-39.010028","-16.366833",NA,NA,NA,NA,NA,NA,NA
"148","2019-08-20 10:25:52-03","UNICAMP","UEC","153294","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Urdampilleta, JD","Urdampilleta, JD; Obando, S","342","2007","04","17",NA,"Brazil","Bahia","Morro do Chapéu","Rodovia Morro do Chapeu/ Bonito.","-41.178028","-11.800333",NA,NA,"UEC081886","UEC081886",NA,NA,NA,NA,NA,"-41.178028","-11.800333",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:40:51-03","UNICAMP","UEC","171436","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Obando, S","Demuner, V; Magnago, LFS; Belisário, M; Bausen, E","1771","2006","02","14",NA,"Brazil","Espírito Santo","Santa Leopoldina","Serra do Ramalhete, Fazenda Caioaba, propr.: Cláudio Virloni, trilha da divisa, lado direito.","-40.470639","-20.058556",NA,"Liana 6m, botões florais e frutos verdes.; Borda de mata.","UEC041263","UEC041263","375","375","2012","12",NA,"-40.470639","-20.058556",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:40:51-03","UNICAMP","UEC","171441","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Paullinia","racemosa","Paullinia racemosa","Wawra","Obando, S","Demuner, V; Magnago, LFS; Cruz, TA; Bausen, E","2569","2006","07","12",NA,"Brazil","Espírito Santo","Colatina","Alto Moacir. prop.: Lalau.","-40.552972","-19.339167",NA,"Escandente 4m, frutos vermelhos, latex branco.; Ambiente rupestre.","UEC041268","UEC041268","350","350","2012","12",NA,"-40.552972","-19.339167",NA,NA,NA,NA,NA,NA,NA
