"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","maximumElevationInMeters","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","previousCatalogNumber"
"109","2021-03-15 16:37:00-03","NY","NYBG","3270667","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"J. M. Schunke-Vigo","5189","1971","11","26","South America","Peru","Huanuco","Dtto: Rupa Rupa; Al este de Tingo Maria.",NA,NA,"700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583451' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270667",NA,"Leoncio Prado","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 16:37:00-03","NY","NYBG","3270636","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"H. Garcia-Barriga","13953","1951","12","01","South America","Colombia",NA,"Amazonas-Vaupés. Rio Apaporis, entre los ríos Kananari y Pacoa",NA,NA,"250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583301' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270636",NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","3270624","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"I. Loza","245","2006","06","02","South America","Bolivia","La Paz","Parque Nacional Madidi, NW de Apolo, senda Azariamas - San Fermin.","-68.7408","-14.1608","1580","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583287' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270624",NA,"Franz Tamayo","1580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","3270680","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"J. A. Steyermark","92762","1964","01","06","South America","Venezuela","Bolivar","Cerro Venamo, entre le base de la ladera principal escarpada de arenisca y el salto en el Rio Venamo.",NA,NA,"1220","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583464' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270680",NA,NA,"1275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","03919143","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"D. Cárdenas-López","46203","2016","03","16","South America","Colombia","Caquetá","Camino Andaqui via que comunica el municipio de Acevedo con Belen, sector bocana las verdes.",NA,NA,"500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4378466' target='other'> <mi>dwc_moreinfo</mi></a>","NY03919143",NA,"Belén de los Andaquies","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","00749461","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","P. Fiaschi","2044","2004","03","18","South America","Brazil","Bahia","Estrada de Serra Grande para Uruçuca. Area do inventário do plano de manejo","-39.115","-14.4997","380","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=898558' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749461","NY00749461_01","Uruçuca","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","03270614","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"O. Buchtien","1721","1907","11","01","South America","Bolivia","La Paz","Charopampa b. Mapiri",NA,NA,"570","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583214' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270614",NA,NA,"570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","3270615","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"F. T. Grifo","795","1988","01","24","South America","Bolivia","La Paz","3.2 kilometers from Tipuani.",NA,NA,"700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583278' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270615",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","3676800","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","F. Almeda","F. Almeda","10408","2012","01","28","South America","Colombia","Chocó","Corregimiento Pacurita. Camino Quebrada Río Claro. Corregimiento La Molana. Comunidad La Molana. Quebrada de El Cañuzal",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2789962' target='other'> <mi>dwc_moreinfo</mi></a>","NY03676800","NY03676800_01","Quibdó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-15 16:37:00-03","NY","NYBG","1599104","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack","B. M. Boom","10306","1992","03","06","South America","Venezuela","Bolívar","Majawana village along the Río Majagua, tributary of the Río Erebato","-65.03333333","5.116666667","530","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1910073' target='other'> <mi>dwc_moreinfo</mi></a>","NY01599104","NY01599104_01","Cedeño","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-15 16:37:00-03","NY","NYBG","3270664","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"B. Maguire","32414","1951","10","29","South America","Guyana",NA,"Membaru-Kurupung Trail. In Cunuria forest. Pakaraima Mountains",NA,NA,"1000","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583448' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270664",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-15 16:37:00-03","NY","NYBG","02678612","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","K. Ruokolainen","K. Ruokolainen","9961","1996","03","05","South America","Peru","Loreto","Rio Itaya, Ca. 3 - 7 km S from the village of Carbajal","-73.58","-4.32","100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946416' target='other'> <mi>dwc_moreinfo</mi></a>","NY02678612","NY02678612_01","Maynas","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-15 16:37:00-03","NY","NYBG","1487963","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","Z. Cordero P.","D. Cárdenas-López","41459","2011","06","22","South America","Colombia","Caquetá","camino entre Los Ángeles-vereda Las Verdes","-75.86861111","1.589166667","588","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2352711' target='other'> <mi>dwc_moreinfo</mi></a>","NY01487963","NY01487963_01","Belén de Los Andaquíes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-15 16:37:00-03","NY","NYBG","3270672","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"L. W. Williams","7605","1930","01",NA,"South America","Peru","Amazonas","Central Cordilleras of the Andes",NA,NA,"2700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583456' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270672",NA,NA,"3300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-15 16:37:00-03","NY","NYBG","3270656","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"W. W. Thomas","5476","1987","07","19","South America","Colombia","Antioquia","ca 10 km SSW of Remedios on road to Yolombó, ca 4 km SSW of Otú","-75.33","6.98",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583321' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270656",NA,"Remedios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-15 16:37:00-03","NY","NYBG","3270631","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"P. C. D. Cazalet","7522","1962","01","26","South America","Ecuador","Morona-Santiago",NA,NA,NA,"457","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583296' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270631",NA,"Taisha","457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-15 16:37:00-03","NY","NYBG","02098385","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","F. A. Michelangeli","F. A. Michelangeli","2301","2014","03","18","South America","Guyana","Potaro-Siparuni","Potaro River, left margin on portage trail on second set of rapids above Chenapau","-59.6395","5.01114","430","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2362634' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098385","NY02098385_01",NA,"490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-15 16:37:00-03","NY","NYBG","3270651","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"G. T. Prance","28028","1982","04","22","South America","Colombia","Chocó","Rio Quito, 5 km above junction with Rio Atrato",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583316' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-15 16:37:00-03","NY","NYBG","00521305","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack","G. T. Prance","9597","1969","02","05","South America","Brazil","Roraima","Vicinity of Auaris","-64.366667","4.05","760","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273488' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521305","NY00521305_01",NA,"760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-15 16:37:00-03","NY","NYBG","1599106","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","S. S. Renner","H. Balslev","97086","1990","03","11","South America","Ecuador","Sucumbíos","Reserva Faunistica Cuyabeno. Laguna Grande and surroundings, including Río Cuyabeno from Pto. Bolívar to above Laguna Cañangueno.","-76.17",NA,"265","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1910076' target='other'> <mi>dwc_moreinfo</mi></a>","NY01599106","NY01599106_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-15 16:37:00-03","NY","NYBG","1722196","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack","D. A. Bell","88-68","1988","03","09","South America","Peru",NA,"Tambopata Reserved Zone. Plot #6.","-69.28","-12.83",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1042008' target='other'> <mi>dwc_moreinfo</mi></a>","NY01722196","NY01722196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-15 16:37:00-03","NY","NYBG","3270642","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"R. E. Schultes","13363","1951","08","04","South America","Colombia","Vaupes","Río Kanakari, Cerro Isibukuri",NA,NA,"250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583307' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270642",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-15 16:37:00-03","NY","NYBG","3270637","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"M. T. Duque","1073","1989","09","01","South America","Colombia","Caquetá","Araracuara. Margem Izq. río Caquetá. Trocha al Yarí. Terraza baja mal arenada",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583302' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270637",NA,"Solano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-15 16:37:00-03","NY","NYBG","1599113","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack","J. C. Solomon","6552","1981","12","15","South America","Bolivia","La Paz","6 km N (below) Consata.","-68.52","-15.33","1300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1910113' target='other'> <mi>dwc_moreinfo</mi></a>","NY01599113","NY01599113_01","Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2016-09-27 01:40:00-03","NY","NYBG","1652893","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma",NA,"F. Almeda; D. S. Penneys","P. A. Mutchnick","975","1995","02","27","South America","Guyana","Potaro-Siparuni","Iwokrama Reserve. Essequibo watershed; Georgetown/Lethem Road, Mount Daniel transect","-58.78472222","4.473888889","100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1159664' target='other'> <mi>dwc_moreinfo</mi></a>","NY01652893","NY01652893_01",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-15 16:37:00-03","NY","NYBG","3270668","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"J. M. Schunke-Vigo","4786","1971","04","03","South America","Peru","San Martin","Tocache Nuevo. Isla de Pucunuchu (margen izquierda del rio Huallaga)",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583452' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270668",NA,"Mariscal Caceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-15 16:37:00-03","NY","NYBG","02678517","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","K. Ruokolainen","K. Ruokolainen","10412","1997","04","07","South America","Ecuador","Napo","Km 36.6 of the road traversing Yasuni National Park.","-76.47","-0.63","200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2940395' target='other'> <mi>dwc_moreinfo</mi></a>","NY02678517","NY02678517_01",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","3270641","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"R. E. Schultes","16178","1952","04","10","South America","Colombia","Vaupes","Río Apaporis, Jinogojé",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583306' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","00749964","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","P. Fiaschi","1735","2003","10","23","South America","Brazil","Bahia","Rodovia Ilhéus-Itacaré, entrada à esquerda, na rotatória de acesso à Uruçuca, ca. 9,5 km, ramal à esq. Parque Estadual Serra do Conduru","-39.1","-14.48",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=912476' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749964","NY00749964_01","Uruçuca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-15 16:37:00-03","NY","NYBG","3270646","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"G. A. Galeano","889","1986","04","18","South America","Colombia","Amazonas","Corregimianeto de Araracuara, Torcha al río Yarí, al NE del corregimiento, en pie de monte",NA,NA,"250","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583311' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270646",NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","3270694","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"M. Fariñas","398","1969","01",NA,"South America","Venezuela","Amazonas","Alto Orinoco, La Esmeralda",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583478' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","886479","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","A. M. V. de Carvalho","7074","2002","03","16","South America","Brazil","Alagoas","Bananeiras.","-35.8797","-9.2244","572","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886479","NY00886479_01","Murici","572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","229083","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"Martii Herbar. Florae Brasil.","498","1839",NA,NA,"South America","Brazil",NA,"Prope Ilheos",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596091' target='other'> <mi>dwc_moreinfo</mi></a>","NY00229083","NY00229083_01",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","1599102","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack","R. L. Liesner","11598","1981","04","30","South America","Venezuela","Táchira","10 (airline) km E of La Fundación, 13 to 23 km by road, around Represa Dorada.","-71.775","7.792","600","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1910058' target='other'> <mi>dwc_moreinfo</mi></a>","NY01599102","NY01599102_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","01421273","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","R. Seidel","8378","1999","09","16","South America","Bolivia","La Paz","Alto beni, territorio Moseten de Santa Ana.","-67.499402","-15.51747","1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1669466' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421273","NY01421273_01","Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","02678606","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","K. Ruokolainen","K. Ruokolainen","9998","1996","04","07","South America","Peru","Loreto","SW from the village of Carbajal, Rio Itaya.","-73.58","-4.32","150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2946389' target='other'> <mi>dwc_moreinfo</mi></a>","NY02678606","NY02678606_01","Maynas","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","03270659","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"H. D. Clarke","8573","1999","09","14","South America","Guyana","Upper Takutu-Upper Essequibo","Wassarai Mts, summit of unnamed peak, 12.5 km S of Kassikaityu R.","-59.2511","1.5386","915","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583324' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270659",NA,NA,"915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","3270660","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"B. Hoffman","2323","1992","08","06","South America","Guyana","Cuyuni-Mazaruni","Pakaraima Mtns, Meamu River at foot of Marali Falls","-60.43","6.25","150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583444' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270660",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","00835931","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","W. W. Thomas","13425","2003","03","19","South America","Brazil","Bahia","23 km N of Itamarati on BR 101, then 6.8 km E on road to Embratel Tower. Reserva Municipal Cachoeira do Pau","-39.4592","-13.8908","690","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=536912' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835931","NY00835931_01","Ibirapitanga","690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","3270643","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"J. Cuatrecasas","1740217402-A","1944","05","05","South America","Colombia","Valle del Cauca","Costa del Pacifico, río Cajambre",NA,NA,"5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583308' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270643",NA,NA,"80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","3270619","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"O. Buchtien","1144","1926","12","01","South America","Bolivia","La Paz","Mapiri Region, S. Carlos",NA,NA,"850","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583282' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270619",NA,"Larecaja","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","3270635","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"J. Triana","4030","1905","01","24","South America","Colombia","Cesar","Nouvelle Grenade; Cienegueta",NA,NA,"2150","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583300' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270635",NA,"Bosconia","2150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","1075530","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","R. Goldenberg","R. Goldenberg","983","2007","11","13","South America","Brazil","Acre","Parque Nacional da Serra do Divisor, Serra do Moa, Trilha para a cachoeira do Formoso (Igarapé do Anil).","-72.8958","-7.61417",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1317601' target='other'> <mi>dwc_moreinfo</mi></a>","NY01075530","NY01075530_01","Mâncio Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","521295","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin","J. J. Wurdack","M. A. Baker","5406","1985","03","03","South America","Ecuador","Pastaza","Hacienda San Antonio del Barón Von Humboldt, 2 km al NE de Mera","-78.1","-1.45","1050","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=596089' target='other'> <mi>dwc_moreinfo</mi></a>","NY00521295","NY00521295_01",NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","3270662","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Miconia","centrodesma","Miconia centrodesma","Naudin",NA,"J. J. Pipoly","11230","1987","03","13","South America","Guyana","Cuyuni-Mazaruni","Mt Ayanganna, gorge N of central-eastern side","-59.95","5.42","650","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3583446' target='other'> <mi>dwc_moreinfo</mi></a>","NY03270662",NA,NA,"700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
