"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","minimumElevationInMeters","maximumElevationInMeters","locality","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"146","2021-03-16 17:54:38-03","UCS","HUCS","35053","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Setubal, R.","2006","04","02","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Setubal, R.",NA,"160","160","Morro São Pedro - Espaço de Conservação Econsciência","banhado de topo de morro","543","Angiospermae","Poales",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"147","2021-03-16 17:54:38-03","UCS","HUCS","26363","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.","1992","01","21","Brasil","Goiás","Niquelândia","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Renvoize, S.A.","2003",NA,NA,"Rod. GO-327, 19 Km a leste de Niquelândia","Herbário MBM; campo cerrado de solo rochoso, encosta de colina","56279","Angiospermae","Poales",NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA
"148","2021-03-16 17:54:38-03","UCS","HUCS","3101","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.","1984","12","27","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Renvoize, S.A.","1987",NA,NA,"Serra S. Luis","Herbário - MBM; borda dqa Cuesta Devoniana, campo entre afloramentos de arenito","48818","Angiospermae","Poales",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"149","2019-08-16 08:40:39-03","UTFPR","HCF","5191","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","G. Hatschbach","1992","01","21","Brasil","GO","Niquelândia","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"S.A. Renvoize","2003",NA,NA,"Rod. GO-327, 19 Km a leste de","campo cerrado de solo rochoso; encosta de colina.","56279",NA,NA,NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA
"150","2019-08-16 08:40:39-03","UTFPR","HCF","10942","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","L.T. Dombrowski","1965","01","23","Brasil","PR","Campo Magro","-49.4514007568359","-25.3686008453369",NA,NA,NA,NA,"W.D. Clayton","1965",NA,NA,"Rodovia do Café, Km 50","em campo, freqüente.","1392",NA,NA,NA,NA,NA,"24260","auto",NA,NA,NA,NA,NA,NA
"151","2021-02-03 11:08:10-03","UFSM","SMDB","17512","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Longhi-Wagner, HM; Garcia, R","2001","01","20","Brasil","Santa Catarina","São José dos Ausentes",NA,NA,NA,NA,"SMDB017512",NA,"Longhi-Wagner, HM",NA,NA,NA,"5 km após Silveira para São Joaquim.","ICN 134088","7324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-01-07 14:11:05-03","UFSM","SMDB","12436","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Guimarães, TB; Grippa, CR","2009","02","20","Brasil","Rio Grande do Sul","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"SMDB012436",NA,"Canto-Dorow, T.",NA,NA,NA,"rio Leão.","Erva de 0,3m de altura. Beira-de-rio","1343",NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA
"153","2019-11-25 12:12:30-03","UFSM","SMDB","4020","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Canto-Dorow, T,S","1993","03","23","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB004020",NA,"Canto-Dorow, T,S",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"154","2019-11-25 12:12:30-03","UFSM","SMDB","4872","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Canto-Dorow, T,S; et al.","1993","02","27","Brasil","Rio Grande do Sul","Xangrilá","-50.0435981750488","-29.8008003234863",NA,NA,"SMDB004872",NA,"Canto-Dorow, T,S",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"7917","auto",NA,NA,NA,NA,NA,NA
"155","2019-11-25 12:12:30-03","UFSM","SMDB","17983","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Longhi-Wagner, HM; Zanin, A; Araujo, A.C.","1997","12","08","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"SMDB017983",NA,"Longhi-Wagner, HM",NA,NA,NA,"Serra do Cipó, Alto palácio km 115,2","ICN 126747","4143",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"156","2020-06-24 11:39:37-03","UFSM","SMDB","12372","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Kozera, C; Kozera, OP","2006","01","12","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"SMDB012372",NA,"Canto-Dorow, T","2007",NA,NA,"Ponte dos Arcos.","Herbácea com inflorescências avermelhadas, solo hidromórfico, transição campo/várzea","2890",NA,NA,NA,NA,"03","27346","auto",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:40:48-03","MBM","MBM","63119","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Pedersen, T.M.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM063119","MBM063119","Pedersen, T.M.",NA,NA,NA,NA,NA,"10843",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:40:48-03","MBM","MBM","28079","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Macedo, A.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"MBM028079","MBM028079","Oliveira, R.C.",NA,NA,NA,"Lavras Novas",NA,"5225",NA,NA,"Southern America",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:40:48-03","MBM","MBM","12897","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.; Ravenna, P.; Ravenna, P.",NA,NA,NA,"Brazil","Paraná","Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,"MBM012897","MBM012897","Renvoize, S.A.",NA,NA,NA,"Rio Imbituvinha",NA,"23077",NA,NA,"Southern America",NA,NA,"24222","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:40:48-03","MBM","MBM","222891","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Schneider, H.","1990",NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM222891","MBM222891","Longhi-Wagner, H.","2008",NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,"10","46557","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:40:48-03","MBM","MBM","73504","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"MBM073504","MBM073504","Davidse, G.",NA,NA,NA,"Serra do Bromado",NA,"44546",NA,NA,"Southern America",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:40:48-03","MBM","MBM","207475","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"MBM207475",NA,"Swallen, J.R.",NA,NA,NA,"Fazenda Morungava, Rio do Funil",NA,"5299",NA,NA,"Southern America",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:40:48-03","MBM","MBM","41220","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM041220","MBM041220","Renvoize, S.A.",NA,NA,NA,"Rodovia do Café, Rio Capivari",NA,"38061",NA,NA,"Southern America",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:40:48-03","MBM","MBM","207476","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,"MBM207476",NA,"Clayton, W.D.",NA,NA,NA,"Rodovia do Café, km 50",NA,"1392",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:40:48-03","MBM","MBM","31467","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Quarín, C.; et al.; et al.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM031467","MBM031467","Quarín, C.",NA,NA,NA,NA,NA,"1848",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:40:48-03","MBM","MBM","83172","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Pedersen, T.M.",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,"MBM083172","MBM083172","Pedersen, T.M.",NA,NA,NA,NA,NA,"12497",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:40:48-03","MBM","MBM","207482","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"MBM207482",NA,NA,NA,NA,NA,"Araucária",NA,"2923",NA,NA,"Southern America",NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:40:48-03","MBM","MBM","207464","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"MBM207464",NA,"Renvoize, S.A.",NA,NA,NA,"Araucária",NA,"2919",NA,NA,"Southern America",NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:40:48-03","MBM","MBM","207472","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207472",NA,"Renvoize, S.A.",NA,NA,NA,"Capão da Imbuia",NA,"5449",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:40:48-03","MBM","MBM","207473","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207473",NA,"Renvoize, S.A.",NA,NA,NA,"Capão da Imbuia",NA,"6226",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:40:48-03","MBM","MBM","207480","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207480",NA,"Renvoize, S.A.",NA,NA,NA,"Capão da Imbuia",NA,"5888",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:40:48-03","MBM","MBM","207481","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207481",NA,"Renvoize, S.A.",NA,NA,NA,"Capão da Imbuia",NA,"5590",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:40:48-03","MBM","MBM","155585","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Silva, J.M.; Silva, I.S. da; Silva, I.S. da",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM155585","MBM155585","Canto-Dorow, T.S.",NA,NA,NA,"Jardim Petrópolis",NA,"1184",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:40:48-03","MBM","MBM","207478","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM207478",NA,"Dombrowski, L.T.",NA,NA,NA,"Lapa",NA,"14181",NA,NA,"Southern America",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:40:48-03","MBM","MBM","207477","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM207477",NA,"Dombrowski, L.T.",NA,NA,NA,"Lapa",NA,"14284",NA,NA,"Southern America",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:40:48-03","MBM","MBM","207465","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM207465",NA,"Renvoize, S.A.",NA,NA,NA,"Palmeira",NA,"2332",NA,NA,"Southern America",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:40:48-03","MBM","MBM","207483","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Mallowski, A.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM207483",NA,"Araujo, A.A.",NA,NA,NA,"Parque Florestal",NA,"55",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:40:48-03","MBM","MBM","207470","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM207470",NA,"Renvoize, S.A.",NA,NA,NA,"Próximo de Vila Velha",NA,"6967",NA,NA,"Southern America",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:40:48-03","MBM","MBM","24901","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,"MBM024901","MBM024901","Swallen, J.R.",NA,NA,NA,"Fazenda Morungava",NA,"5299",NA,NA,"Southern America",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:40:48-03","MBM","MBM","33018","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.; Anderson, W.R.; Gates, B.; Anderson, W.R.; Gates, B.",NA,NA,NA,"Brazil","Mato Grosso","Cuiabá","-56.0966987609863","-15.5960998535156",NA,NA,"MBM033018","MBM033018","Renvoize, S.A.",NA,NA,NA,"Rod. BR-364, km 71",NA,"36051",NA,NA,"Southern America",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:40:48-03","MBM","MBM","28078","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Macedo, A.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"MBM028078","MBM028078","Canto-Dorow, T.S.",NA,NA,NA,"Itacolmi",NA,"5185",NA,NA,"Southern America",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:40:48-03","MBM","MBM","25455","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.; Smith, L.B.; Klein, R.; Smith, L.B.; Klein, R.",NA,NA,NA,"Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"MBM025455","MBM025455","Valls, J.F.M.",NA,NA,NA,"Estrada Jaguariaíva - Arapoti",NA,"12237",NA,NA,"Southern America",NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:40:48-03","MBM","MBM","319301","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Kozera, C.; Kozera, O.P.; Kozera, O.P.","2006","02","14","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBM319301","MBM319301","Longhi-Wagner, H.","2008",NA,NA,"Ponte dos Arcos.","Herbácea em campo seco.","3040",NA,NA,"Southern America",NA,"10","27346","auto",NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:40:48-03","MBM","MBM","319970","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Kozera, C.; Kozera, O.P.; Kozera, O.P.","2006","01","12","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBM319970","MBM319970","Longhi-Wagner, H.","2008",NA,NA,"Ponte dos Arcos.","Herbácea com inflorescências avermelhadas, solo hidromórfico, transição campo/várzea.","2890",NA,NA,"Southern America",NA,"10","27346","auto",NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:40:48-03","MBM","MBM","97618","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBM097618","MBM097618","Renvoize, S.A.",NA,NA,NA,"Serra São Luís",NA,"48818",NA,NA,"Southern America",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:40:48-03","MBM","MBM","24900","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"MBM024900","MBM024900","Clayton, W.D.",NA,NA,NA,"Serra São Luís",NA,"12093",NA,NA,"Southern America",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:40:48-03","MBM","MBM","61763","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Ramamoorthy, T.P.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM061763","MBM061763","Davidse, G.",NA,NA,NA,"13km NE of Atuba",NA,"10965",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:40:48-03","MBM","MBM","68670","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Kummrow, R.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM068670","MBM068670","Davidse, G.",NA,NA,NA,"Bacacheri",NA,"1467",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:40:48-03","MBM","MBM","207467","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207467",NA,"Renvoize, S.A.",NA,NA,NA,"Capão da Imbuia",NA,"5751",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:40:48-03","MBM","MBM","224719","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.","1977","01","03","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM224719","MBM224719","Longhi-Wagner, H.","2008",NA,NA,"Capão da Imbuia.","Em campo alto, seco. Frequente.","6813",NA,NA,"Southern America",NA,"10","25180","auto",NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:40:48-03","MBM","MBM","207468","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207468",NA,"Renvoize, S.A.",NA,NA,NA,"Colônia Orleans",NA,"5719",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:40:48-03","MBM","MBM","207469","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207469",NA,"Dombrowski, L.T.",NA,NA,NA,"Umbará",NA,"13207",NA,NA,"Southern America",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:40:48-03","MBM","MBM","207479","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM207479",NA,"Dombrowski, L.T.",NA,NA,NA,"Chapada Santo Antônio",NA,"12902",NA,NA,"Southern America",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:40:48-03","MBM","MBM","118721","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Cordeiro, J.; Hatschbach, G.; Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM118721","MBM118721","Renvoize, S.A.",NA,NA,NA,"Colônia Witmarsum",NA,"466",NA,NA,"Southern America",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:40:48-03","MBM","MBM","33011","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Hatschbach, G.; Pedersen, T.M.; Pedersen, T.M.",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM033011","MBM033011","Renvoize, S.A.",NA,NA,NA,"Córrego da Anta",NA,"35865",NA,NA,"Southern America",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:40:48-03","MBM","MBM","207471","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM207471",NA,"Dombrowski, L.T.",NA,NA,NA,"Fazenda Santa Rita",NA,"14476",NA,NA,"Southern America",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:40:48-03","MBM","MBM","207474","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM207474",NA,"Dombrowski, L.T.",NA,NA,NA,"Fazenda Santa Rita",NA,"14472",NA,NA,"Southern America",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:40:48-03","MBM","MBM","207466","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Sacco, J.C.",NA,NA,NA,"Brazil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"MBM207466",NA,"Parodi, L.R.",NA,NA,NA,"Instituto Agronômico do Sul",NA,"277",NA,NA,"Southern America",NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"199","2019-11-01 15:28:35-03","PUC-RIO","FCAB","1455","PreservedSpecimen","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","P.E. Leite S.J.","1946","02",NA,"Brasil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"001455",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Angiospermae",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"200","2017-11-08 10:01:25-02","MNHN","RECOLNAT_MNHN_P","P00868657","PreservedSpecimen",NA,"Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Glaziou","1895","2","10","Brésil","Goiás",NA,NA,NA,NA,NA,"P00868657","P00868657_01",NA,NA,NA,NA,"Rapadinha a S. Bartholomea","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00868657' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"22465",NA,NA
"201","2020-10-01 14:27:02-03","JBB","HEPH","30297","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Martins, RC; Chacon, RG","2013","12","11","Brasil","Distrito Federal","Guará","-47.970833","-15.812778","-47.970833","-15.812778",NA,NA,"Chacon, RG","2013","1090","1090","Rebio do Guará",NA,"1248","Monocotyledon","Poales","Southern America",NA,"12",NA,NA,NA,"11",NA,NA,NA,NA
"202","2020-10-01 14:27:02-03","JBB","HEPH","13226","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Oliveira, RC","1997","09","12","Brasil","Goiás","Colinas do Sul","-48.1275","-13.893611","-48.1275","-13.893611",NA,NA,"Oliveira, RC","1997","500","500","Aproximadamente 2,5km Colinas do Sul Canteiro da AHE Serra da Mesa","Unica touceira em final de floracao","827","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-10-01 14:27:02-03","JBB","HEPH","13580","S","Plantae","Poaceae","Paspalum","maculosum","Paspalum maculosum","Trin.","Munhoz, CBR","1997","05","30","Brasil","Goiás","Alto Paraíso de Goiás","-47.509167","-14.0725","-47.509167","-14.0725",NA,NA,"Munhoz, CBR","1997",NA,NA,"Fazenda do Dr. Brasil em Água Fria Projeto WWF/ASFLO",NA,"371","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
