"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"104","2020-12-21 16:40:48-03","MBM","MBM","409515","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Barboza, E.","Barboza, E.","2016","12","05","Brazil","Paraná","Curitiba","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611","-49.2375","-25.443611","MBM409515",NA,NA,NA,"4536","Southern America",NA,"Planta formando touceira.; Estepe gramíneo-lenhosa (Campos de Curitiba).","920","920","2017","06",NA,NA,NA,"05",NA,NA,NA,NA
"105","2020-12-21 16:40:48-03","MBM","MBM","60338","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Anderson, W.R.",NA,NA,NA,"Brazil","Goiás","Alto Paraíso","Chapada dos Veadeiros, ca. 8km N de Alto Paraíso",NA,NA,NA,NA,"MBM060338","MBM060338",NA,NA,"6428","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:40:48-03","MBM","MBM","80923","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná",NA,"Rod. BR-153, ca. 45km do trevo para Palmas",NA,NA,NA,NA,"MBM080923","MBM080923",NA,NA,"12167","Southern America",NA,"= 116725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:40:48-03","MBM","MBM","81051","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Filgueiras, T.S.",NA,NA,NA,"Brazil","Goiás",NA,"s",NA,NA,NA,NA,"MBM081051","MBM081051",NA,NA,"404","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:40:48-03","MBM","MBM","24899","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Capivari","-49.1150016784668","-25.2061004638672",NA,NA,"MBM024899","MBM024899",NA,NA,"2636","Southern America",NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:40:48-03","MBM","MBM","207553","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207553","MBM207553",NA,NA,"5456","Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:40:48-03","MBM","MBM","207571","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207571","MBM207571",NA,NA,"5411","Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:40:48-03","MBM","MBM","24923","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"MBM024923","MBM024923",NA,NA,"5059","Southern America",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:40:48-03","MBM","MBM","207447","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Palmeira","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM207447","MBM207447",NA,NA,"6535","Southern America",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:40:48-03","MBM","MBM","24873","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,"MBM024873","MBM024873",NA,NA,"2072","Southern America",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:40:48-03","MBM","MBM","24922","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha, Arroio Quebra Perna","-50.1618995666504","-25.0949993133545",NA,NA,"MBM024922","MBM024922",NA,NA,"8969","Southern America",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:40:48-03","MBM","MBM","25424","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","São Jerônimo da Serra","Fazenda Nho Ó","-50.7411003112793","-23.7275009155273",NA,NA,"MBM025424","MBM025424",NA,NA,"3571","Southern America",NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:40:48-03","MBM","MBM","25484","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Tibagi","Fazenda Rancho Queimado","-50.4136009216309","-24.5093994140625",NA,NA,"MBM025484","MBM025484",NA,NA,"11816","Southern America",NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:40:48-03","MBM","MBM","61792","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Davidse, G.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Lages","Rod. BR-116, ca. 5km N de Lages","-50.326099395752","-27.8160991668701",NA,NA,"MBM061792","MBM061792",NA,NA,"11117","Southern America",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:40:48-03","MBM","MBM","19110","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.; Pelanda, P.; Pelanda, P.",NA,NA,NA,"Brazil","Minas Gerais","Gouveia","Serra do Espinhaço","-43.7407989501953","-18.4543991088867",NA,NA,"MBM019110","MBM019110",NA,NA,"27763","Southern America",NA,NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:40:48-03","MBM","MBM","28081","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Macedo, A.",NA,NA,NA,"Brazil","Minas Gerais","Ouro Preto","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"MBM028081","MBM028081",NA,NA,"5107","Southern America",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:40:48-03","MBM","MBM","80963","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Rodovia do Café, km 37","-49.6356010437012","-25.5839004516602",NA,NA,"MBM080963","MBM080963",NA,NA,"12053","Southern America",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:40:48-03","MBM","MBM","116726","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Klein, R.; et al.; et al.",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Rodovia do Café, km 37","-49.6356010437012","-25.5839004516602",NA,NA,"MBM116726","MBM116726",NA,NA,"12053","Southern America",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:40:48-03","MBM","MBM","207561","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Campo Comprido","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207561","MBM207561",NA,NA,"13284","Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:40:48-03","MBM","MBM","207549","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Dombrowski, L.T.",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM207549","MBM207549",NA,NA,"5414","Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:40:48-03","MBM","MBM","155561","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Renvoize, S.A.","Cordeiro, J.; Barboza, E.; Barboza, E.",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Náutico","-49.2731018066406","-25.4277992248535",NA,NA,"MBM155561","MBM155561",NA,NA,"971","Southern America",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:40:48-03","MBM","MBM","75874","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Araujo, A. de",NA,NA,NA,"Brazil","Paraná","Lapa","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM075874","MBM075874",NA,NA,"215","Southern America",NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:40:48-03","MBM","MBM","72726","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.; Hirzinker, F.; Hirzinker, F.",NA,NA,NA,"Brazil","Paraná","Palmas","Ca. de 2km O de Horizonte","-51.9906005859375","-26.4841995239258",NA,NA,"MBM072726","MBM072726",NA,NA,"44425","Southern America",NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:40:48-03","MBM","MBM","4824","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Araujo, A.",NA,NA,NA,"Brazil","Paraná","Palmas","Fazenda Santa Terezinha","-51.9906005859375","-26.4841995239258",NA,NA,"MBM004824","MBM004824",NA,NA,"11","Southern America",NA,NA,NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:40:48-03","MBM","MBM","78214","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","Ponta do Papagaio","-50.0064010620117","-25.4293994903564",NA,NA,"MBM078214","MBM078214",NA,NA,"45447","Southern America",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:40:48-03","MBM","MBM","25454","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,"MBM025454","MBM025454",NA,NA,"11884","Southern America",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:40:48-03","MBM","MBM","16351","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Brazil","Paraná","Piraí do Sul","Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"MBM016351","MBM016351",NA,NA,"25429","Southern America",NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:40:48-03","MBM","MBM","18732","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Renvoize, S.A.","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Piraí do Sul","Rod. PR-11, próximo a Joaquim Murtinho","-49.948600769043","-24.5261001586914",NA,NA,"MBM018732","MBM018732",NA,NA,"51682","Southern America",NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:40:48-03","MBM","MBM","7600","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, R.C.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,"MBM007600","MBM007600",NA,NA,"17376","Southern America",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"133","2015-09-04 03:35:22-03","MNHN","RECOLNAT_MNHN_P","P00745881","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chase","Glaziou, A.","1892","5","9","Brésil",NA,NA,"Rodrigo Silva, près d'Ouro Poeto, Minas",NA,NA,NA,NA,"P00745881","P00745881_01",NA,NA,NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00745881' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,"20130",NA
"134","2015-09-03 22:53:04-03","MNHN","RECOLNAT_MNHN_P","P01780864","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Saint-Hilaire, A. de","1816","1","1","Brésil",NA,NA,"Brésil: Province de Minas Geraes. Brasil, América do Sul",NA,NA,NA,NA,"P01780864","P01780864_01",NA,NA,NA,NA,"hb","Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . Nº m.39 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780864' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 336",NA
"135","2015-09-03 22:53:04-03","MNHN","RECOLNAT_MNHN_P","P01780866","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Saint-Hilaire, A. de","1816","1","1","Brésil","Minas Gerais",NA,"Brésil - Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P01780866","P01780866_01",NA,NA,NA,NA,"hb",". . No m.39 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780866' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 336",NA
"136","2015-09-03 22:53:04-03","MNHN","RECOLNAT_MNHN_P","P01780867","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Gaudichaud, C.","1833","1","1","Brasil","São Paulo",NA,"Brésil. Province de San-Paolo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P01780867","P01780867_01",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780867' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",NA
"137","2015-09-03 22:53:04-03","MNHN","RECOLNAT_MNHN_P","P01780868","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Gaudichaud, C.",NA,NA,NA,"Brasil","São Paulo",NA,"Brésil. Province de San-Paolo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P01780868","P01780868_01",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780868' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA
"138","2015-09-03 22:53:05-03","MNHN","RECOLNAT_MNHN_P","P01780870","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Gaudichaud, C.","1833","1","1","Brasil","São Paulo",NA,"Brésil: Province de San-Paolo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P01780870","P01780870_01",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780870' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90",NA
"139","2015-09-03 22:53:05-03","MNHN","RECOLNAT_MNHN_P","P01780871","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Gaudichaud, C.","1833","1","1","Brasil","São Paulo",NA,"Brésil. Province de San-Paolo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,"P01780871","P01780871_01",NA,NA,NA,NA,"hb","Herbier Impérial du Brésil . . No 91 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01780871' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2016-11-29 13:25:07-02","MNHN","RECOLNAT_MNHN_P","P02213050","PreservedSpecimen",NA,"Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Saint-Hilaire","1816","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"P02213050","P02213050_01",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02213050' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 336",NA
"141","2016-05-31 08:35:24-03","JBB","HEPH","13902","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, RC","Munhoz, CBR","1998","01","17","Brasil","Goiás","Alto Paraíso de Goiás","12km à direita de Alto Paraíso de Goiás p/ São Jorge","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,"Monocotyledon","Poales","634","Southern America",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-01 14:27:01-03","JBB","HEPH","23656","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, RC","Chacon, RG","2008","01","31","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - beira de estrada ca. 500m após a mata da área de lazer, do lado direito","-47.854722","-15.888889","-47.854722","-15.888889",NA,NA,"Monocotyledon","Poales","278","Southern America",NA,"Erva cespitosa",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-01 14:27:01-03","JBB","HEPH","23912","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Chacon, RG","2008","05","23","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, área do Cristo, depois do morro do urubu","-47.894722","-15.918889","-47.894722","-15.918889",NA,NA,"Monocotyledon","Poales","394","Southern America",NA,"Ramos amarelos","781","781","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-01 14:27:01-03","JBB","HEPH","24319","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Amaral, AG","2008","07","03","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,"Monocotyledon","Poales","1982","Southern America",NA,"Levantamento realizado para o Plano de Manejo",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-01 14:27:01-03","JBB","HEPH","29100","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Chacon, RG","2013","03","19","Brasil","Goiás","Cristalina","RPPN- Linda Serra dos Topázios, beira do Rio Topázio.","-47.686111","-16.732222","-47.686111","-16.732222",NA,NA,"Monocotyledon","Poales","1012","Southern America",NA,NA,"1045","1045","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-01 14:27:01-03","JBB","HEPH","32610","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Chacon, RG; Soares, ACA; Oliveira, JAS","2017","04","18","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Próximo á nascente do Córrego Tapera","-47.882778","-15.914306","-47.882778","-15.914306",NA,NA,"Monocotyledon","Poales","1427","Southern America",NA,NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-01 14:27:01-03","JBB","HEPH","30292","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Martins, RC; Chacon, RG","2013","12","11","Brasil","Distrito Federal","Guará","Rebio do Guará","-47.978333","-15.807778","-47.978333","-15.807778",NA,NA,"Monocotyledon","Poales","1243","Southern America",NA,NA,"1090","1090","2013","12",NA,NA,NA,"11",NA,NA,NA,NA
"148","2020-10-01 14:27:01-03","JBB","HEPH","1248","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, RC","Heringer, EP","1961","04","06","Brasil","Distrito Federal","Brasília","Cerrado","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Monocotyledon","Poales","8141","Southern America",NA,NA,NA,NA,"1961",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"149","2020-10-01 14:27:01-03","JBB","HEPH","23561","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Azevedo, INC de","2008","04","02","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - área do Cristo Redentor, campo antes do morro do urubu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Monocotyledon","Poales","410","Southern America",NA,"Erva perene, cespitosa",NA,NA,"2008",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"150","2020-10-01 14:27:01-03","JBB","HEPH","23975","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Chacon, RG","2008","07","01","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Campo à esquerda da estrada na subida após a area de lazer","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Monocotyledon","Poales","433","Southern America",NA,NA,"1013","1013","2008",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"151","2020-10-01 14:27:01-03","JBB","HEPH","24008","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Chacon, RG","2008","07","01","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - campo na estrada à esquerda da área de lazer","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Monocotyledon","Poales","465","Southern America",NA,NA,"1013","1013","2008",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"152","2020-10-01 14:27:01-03","JBB","HEPH","24007","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Chacon, RG","2008","07","01","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - campo na estrada à esquerda da área de lazer","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Monocotyledon","Poales","464","Southern America",NA,NA,"1013","1013","2008",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:27:01-03","JBB","HEPH","24009","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Chacon, RG","Chacon, RG","2008","07","01","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - campo na estrada à esquerda da área de lazer","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Monocotyledon","Poales","467","Southern America",NA,NA,"1013","1013","2008",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"154","2020-10-01 14:27:01-03","JBB","HEPH","23268","S","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.","Oliveira, RC","Chacon, RG","2007","01","20","Brasil","Goiás","Alto Paraíso de Goiás","Trilha para a Cachoeira Vale da Lua na Chapada dos Veadeiros","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Monocotyledon","Poales","125","Southern America",NA,NA,NA,NA,"2007",NA,"44724","auto",NA,NA,NA,NA,NA,NA
"155","2020-12-11 11:45:16-03","UFMG","BHCB","181857","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Brina, AE","2015","01","28","Brasil","Minas Gerais","Itabirito",NA,"-43.927583","-20.426056","-43.927583","-20.426056",NA,NA,"Monocotyledon",NA,"s.n.","Southern America",NA,"Erva; Savana Gramíneo-Lenhosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-11 11:45:16-03","UFMG","BHCB","168615","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Longhi-Wagner, HM; Coelho, C","2006","01","10","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, Área 2.","-43.662247","-20.500303","-43.662247","-20.500303","BHCB012438",NA,"Monocotyledon",NA,"10074","Southern America",NA,"Touceiras +/- densas; 1,20 m - 1,40 m de altura.; Campo graminoso em latossolo.","1360","1360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-11 11:45:16-03","UFMG","BHCB","117317","PreservedSpecimen","Plantae","Poaceae","Paspalum","glaucescens","Paspalum glaucescens","Hack.",NA,"Rezende, SG; Medens, MS","2006","01","25","Brasil","Minas Gerais","Ouro Preto","Gambá. Mina Ferteco - CVRD.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Monocotyledon",NA,"1974","Southern America",NA,"Habitat: campo sujo, herbáceo","1200","1200",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
