"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","relatedCatalogItem","sex"
"45","2020-10-24 04:40:00-03","MO","MOBOT","2941778","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","K.J. Wurdack","Grady L. Webster|Bijan Dehgan|L. P. de Queiroz","Webster 25788","1986","11","19","South America","Brazil","Bahia",NA,"Mun. Morro de Chapeu: campos rupestres and scrub woods on pink igneous rocks, 2 km SE of Morro do Chapeu, common succulent of flat rocks.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"46","2019-08-02 10:21:21-03","CPATSA","HTSA","879","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Carneiro-Torres, D.S.","Fotius, G.; Sá, I.B. & Wanderley, M.G.L. das","4130","1985","09","25",NA,"Brasil","Bahia","Morro do Chapéu","20 Km Morro do Chapéu - Salvador.","-41.035278","-12.059167",NA,NA,NA,"Erva perene; Fl 2; Fr 2; Alt.: 15 - 25 cm; Planta áfila, galhos sulcados verde mais ou menos claro ou mais ou menos avermelhados; Flor amarelo claro com basse vermelha. Látex branco, pegajoso, abundante.; Lajes de arenito da cachoeira do Ferro Doido.",NA,NA,NA,NA,NA,"-41.035278","-12.059167","2010","11","11",NA,NA,NA
"47","2019-07-31 14:32:33-03","CPATSA","HTSA","4806","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"Oliveira, R.P.; Jardim, J.","809","2002","09","28",NA,"Brasil","Bahia","Morro do Chapéu","Parque Estadual de Morro do Chapéu. Cidade das Pedras (Lages), Lagoa da Velha.","-41.556111","-11.838333",NA,NA,NA,"Arbusto cactiforme até 2 m de altura. Látex branco. Cladódios verdes. Cátio vermelho.",NA,NA,NA,NA,NA,"-41.556111","-11.838333",NA,NA,NA,NA,NA,NA
"48","2020-09-12 05:00:02-03","US","US","3679889","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"F. Hurbath, N. Roque, T. Vieira, A. Stadnik & M. Alves","522","2013","4","19","South America - Neotropics","Brazil","Bahia",NA,"Chapada Diamantina, Morro do Chapeu. Monumento da Cachoeira doFerro Doido","-41.0006","-11.6278","869",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"49","2020-09-12 05:00:02-03","US","US","3679516","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"F. Hurbath, N. Roque, T. Vieira, A. Stadnik & M. Alves","469","2013","2","22","South America - Neotropics","Brazil","Bahia",NA,"Chapada Diamantina, Morro do Chapeu. Monumento da Cachoeira do Ferro Doido","-41.0006","-11.6278","869",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"50","2020-09-12 05:00:02-03","US","US","2930621","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"R. M. Harley","19202","1977","3","1","South America - Neotropics","Brazil","Bahia",NA,"19.5 km SE of Morro do Chapeu on the BA 052 road to Mundo Novo by the Rio Ferro Doido","-41.03","-11.63","900",NA,NA,NA,"US01283224","US01283224_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"51","2020-09-12 05:00:02-03","US","US","2843077","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"H. S. Irwin, R. M. Harley & G. L. Smith","32288","1971","2","16","South America - Neotropics","Brazil","Bahia",NA,"Summit of Morro do Chapeu, ca. 7km S. of the toen of Morro do Chapeu",NA,NA,"1150",NA,NA,NA,"US01283223","US01283223_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"52","2020-09-12 05:00:02-03","US","US","2962800","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"R. M. Harley","22752","1980","5","30","South America - Neotropics","Brazil","Bahia",NA,"Summit of Morro do Chapeu. c. 8 km. SW of the town of Morro do Chapeu to the west of the road to Utinga.","-41.2","-11.58","1000",NA,NA,NA,"US01283225","US01283225_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"53","2021-03-15 18:27:07-03","USP","SPF","106280","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Silva, OLM","Freire-Fierro, A","2068","1990","10","23",NA,"Brasil","Bahia","Jacobina","Hotel Serra de Ouro. Coleções no morro contiguo ao hotel. Campo rupestre, solo pedregoso quartzítico.","-40.083333","-10.083333","600","600",NA,"Erva suculenta, abundante látex, flores amarelas.","SPF00106280","SPF00106280",NA,NA,NA,"-40.083333","-10.083333","2012","05",NA,NA,NA,NA
"54","2021-03-15 18:27:07-03","USP","SPF","117032","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Steinmann, VW","Hind, DJN","PCD3148","1996","06","28",NA,"Brasil","Bahia","Morro do Chapéu","12 km na estrada Morro do Chapéu-Ferro Doido. Campo rupestre. Afloramentos rochosos.","-41.1","-11.581944","1000","1000",NA,"Erva carnosa, verde-acinzentada, áfila, ramos com ápices vináceos, látex branco. Flores amarelas.","SPF00117032","SPF00117032",NA,NA,NA,"-41.1","-11.581944","2000",NA,NA,NA,NA,NA
"55","2021-03-15 18:27:07-03","USP","SPF","128968","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Steinmann, VW","Giulietti, AM","PCD3267","1996","06","29",NA,"Brasil","Bahia","Morro do Chapéu","Estrada Morro do Chapéu-Jacobina. Campo rupestre. Arbusto e pequenas árvores perenifólias, agrupadas densamente e ervas anuais. Substrato arenoso.","-41.084444","-11.482778","950","950",NA,"Erva até 15 cm de alt., carnosa, látex branco copioso. Flores com ciatio glândulas cremes; estile avermelhado.","SPF00128968","SPF00128968",NA,NA,NA,"-41.084444","-11.482778","2000",NA,NA,NA,NA,NA
"56","2021-03-15 18:27:07-03","USP","SPF","128969","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Steinmann, VW","Gasson, P","PCD5936","1997","03","02",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.207222","-11.590556","1151","1151",NA,"Erva ca. 20 cm, crassa, viscosa, entre as fendas das rochas, látex branco. Nós avermelhados. Brácteas involucrais verde amareladas. Fruto imaturo verde-avermelhado.; Campo rupestre.","SPF00128969","SPF00128969",NA,NA,NA,"-41.207222","-11.590556","2000",NA,NA,NA,NA,NA
"57","2021-03-15 18:27:07-03","USP","SPF","137295","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Carneiro-Torres, DS","França, F","2789","1999","05","01",NA,"Brasil","Bahia","Morro do Chapéu","Rio Ferro Doido. 22 km L de Morro do Chapéu. Vegetação herbáceo-arbustiva, com raras árvores no leito seco do rio.","-41.001944","-11.626667","880","880",NA,"Erva crassa até 30 cm. Ereta. Nectários branco amarelados. Fruto imaturo verde.","SPF00137295","SPF00137295",NA,NA,NA,"-41.001944","-11.626667","1999","05","01",NA,NA,NA
"58","2021-03-15 18:27:07-03","USP","SPF","156025","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Cordeiro, I","Mello-Silva, R","2153","2003","02","05",NA,"Brasil","Bahia","Morro do Chapéu","Alto do Morro do Chapéu, 6.7 km da estrada Morro do Chapéu - Utinga, próximo à torre repetidora de tv.","-41.2075","-11.591389","1210","1210",NA,"Grande população sobre rochas. Ciáteos amarelo-claros.","SPF00156025","SPF00156025",NA,NA,NA,"-41.2075","-11.591389","2003",NA,NA,NA,NA,NA
"59","2021-03-15 18:27:07-03","USP","SPF","20578","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Cordeiro, I","Harley, RM","19202","1977","03","01",NA,"Brasil","Bahia","Morro do Chapéu","19.5 km SE of Morro do Chapéu on the BA 052 road to Mundo Novo by the rio Ferro Doido, with wter-worm, horizontally-bedded sandstone at soil surface, with damp sand, sedge marsh, exposed rock and waterfall. Vegetatio open scrub to closed low woodland","-41.033333","-11.633333","900","900",NA,"Succulent herb with viscid white latex and many grey-green, often purple tinged stems from single stout taproot.","SPF00020578","SPF00020578",NA,NA,NA,"-41.033333","-11.633333","1996","10",NA,NA,NA,NA
"60","2021-03-15 18:27:07-03","USP","SPF","37812","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Cordeiro, I","Harley, RM","22752","1980","05","30",NA,"Brasil","Bahia","Morro do Chapéu","Summit of Morro do Chapéu. C. 8 km SW of the town of Morro do Chapéu to the west of the road to Utinga. Sandstone rocks, with open sand in flatter areas. Open scrub in exposed sites to scattered low woodland & marsh. This plant growing on rocks.","-41.2","-11.583333","1000","1000",NA,"Succulent multicaulous herb with thite latex, stems erect or ascending, forming compact clumps from gnaerled brown rootstock. Stems pale togreying green, often tinged reddish pink, especially at nodes. Cyathial glands dull yellow.","SPF00037812","SPF00037812",NA,NA,NA,"-41.2","-11.583333","1996","10",NA,NA,NA,NA
"61","2021-03-15 18:27:07-03","USP","SPF","46452","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Steinmann, VW","Harley, RM","22868","1980","05","31",NA,"Brasil","Bahia","Morro do Chapéu","Rio do Ferro Doido, 19.5 km SE of Morro do Chapéu on the BA 052 highway to Mundo Novo, with water-worn, horizontally bedded sandstone at surfface, with damp sand, sedge marsh, exposed rocks & waterfall. Vegetation open scrub to closed low woodland in","-41.033333","-11.633333","900","900",NA,"Succulent-stemmed herb with white latex. Stems dull reddish with greyish bloom.","SPF00046452","SPF00046452",NA,NA,NA,"-41.033333","-11.633333","2000","10",NA,NA,NA,NA
"62","2021-03-15 18:27:07-03","USP","SPF","79025","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Cordeiro, I","Harley, RM","27386","1988","12","24",NA,"Brasil","Bahia","Morro do Chapéu","19 km ao leste da cidada na rod. BA 052. Lajedo de rochas cristalinas.","-41.033333","-11.65","900","900",NA,"Planta articulada, ca. 15 cm alt., verde-acinzentada, ciátios creme. Frutos avermelhados.","SPF00079025","SPF00079025",NA,NA,NA,"-41.033333","-11.65","1989",NA,NA,NA,NA,NA
"63","2021-03-15 18:27:07-03","USP","SPF","85155","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Magenta, MAG","Arbo, MM","5371","1992","11","28",NA,"Brasil","Bahia","Morro do Chapéu","Morrão ao sur de Morro do Chapéu. Campo rupestre. Sobre rocas.","-41.216667","-11.583333","1100","1100",NA,"Ejes verdes, nudos rojizos, flores blanco-verdosas.","SPF00085155","SPF00085155",NA,NA,NA,"-41.216667","-11.583333","1996","10","18",NA,NA,NA
"64","2021-03-15 18:27:07-03","USP","SPF","85628","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Magenta, MAG","Freire-Fierro, A","1741","1990","10","03",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.033333","-11.1",NA,NA,NA,"Planta suculenta, brácteas vermleho forte, pétalas vermelhas com ápice amarelo, ovário cor-de-rosa. Abundante látex branco, crescendo sobre areia e encostada em rocha.; Vegetação sobre grandes pranchas de pedra. Presença de Vellozia,","SPF00085628","SPF00085628",NA,NA,NA,"-41.033333","-11.1","1996","10","18",NA,NA,NA
"65","2021-03-15 18:27:07-03","USP","SPF","136601","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Silva, OLM","Forzza, RC","1289","1999","04","23",NA,"Brasil","Bahia","Jacobina","Estrada para torre nova. Campo rupestre.","-40.5182991027832","-11.1806001663208",NA,NA,NA,"Planta entre rochas. Flores creme. Frutos imaturos verdes.","SPF00136601","SPF00136601",NA,"62396","auto",NA,NA,"2012","05",NA,NA,NA,NA
"66","2021-03-15 18:27:07-03","USP","SPF","18149","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","Cordeiro, I","Furlan, A","CFCR267","1980","11","28",NA,"Brasil","Bahia","Morro do Chapéu","Estrada do Feijão.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Erva de 20 cm, entre pedras, ciátio amarelo.","SPF00018149","SPF00018149",NA,"98143","auto",NA,NA,"1996","10",NA,NA,NA,NA
"67","2019-10-07 09:31:01-03","UEFS","HUEFS","35129","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Carneiro-Torres, D.S.","53","1998","11","11",NA,"Brasil","Bahia","Morro do Chapéu","Lado esquedo da torre.","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Campo rupestre.","HUEFS0035129","HUEFS0035129","Rosanae","98143","auto",NA,NA,"1999","03",NA,NA,NA,NA
"68","2019-10-07 09:31:01-03","UEFS","HUEFS","17719","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Queiroz, L.P.de","4036","1994","06","19",NA,"Brasil","Bahia","Morro do Chapéu","Morrão, em torno da estação retransmissora da Telebahia,ca. 6km W da Ba 046 (Morro do Chapéu-Utinga), entrando a ca. 1,5km do entroncamento para Morro do Chapéu com a BA 052 (estrada do feijão).","-41.1561012268066","-11.5500001907349",NA,NA,NA,"Campo rupestre com afloramenos de arenito e cerrado gerais.","HUEFS0017719","HUEFS0017719","Rosanae","98143","auto",NA,NA,"1997","05",NA,NA,NA,NA
"69","2019-10-07 09:31:01-03","UEFS","HUEFS","101904","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","França, F.","5226","2005","05","28",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.024444","-11.691111","865","865",NA,"Afloramento de arenito vermelho com pinturas rupestres","HUEFS0101904","HUEFS0101904","Rosanae",NA,NA,"41W1'28''","11S41'28''","2006","03",NA,NA,NA,NA
"70","2019-10-07 09:31:01-03","UEFS","HUEFS","103519","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","França, F.","5337","2005","12","16",NA,"Brasil","Bahia","Morro do Chapéu","Morrão","-41.2075","-11.590833","1270","1270",NA,NA,"HUEFS0103519","HUEFS0103519","Rosanae",NA,NA,"41W12'27''","11S35'27''","2006","05",NA,NA,NA,NA
"71","2019-10-07 09:31:01-03","UEFS","HUEFS","103547","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","França, F.","5365","2005","12","17",NA,"Brasil","Bahia","Morro do Chapéu","Ventura, Toca da Pintura","-41.023889","-11.690278","850","900",NA,NA,"HUEFS0103547","HUEFS0103547","Rosanae",NA,NA,"41W1'26''","11S41'25''","2006","05",NA,NA,NA,NA
"72","2019-10-07 09:31:01-03","UEFS","HUEFS","125879","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"Tavares, P.","31","2007","05","06",NA,"Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido.","-41.000278","-11.6275","905","905",NA,NA,"HUEFS0125879","HUEFS0125879","Rosanae",NA,NA,"41W0'1''","11S37'39''",NA,NA,NA,NA,NA,NA
"73","2019-10-07 09:31:01-03","UEFS","HUEFS","125951","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Rodrigues, L.","40","2007","05","06",NA,"Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido","-41.000278","-11.6275","905","905",NA,NA,"HUEFS0125951","HUEFS0125951","Rosanae",NA,NA,"41W0'1''","11S37'39''","2007","11",NA,NA,NA,NA
"74","2019-10-07 09:31:01-03","UEFS","HUEFS","126000","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","F.Hurbath","Freitas, M.","43","2007","05","06",NA,"Brasil","Bahia","Morro do Chapéu","Cahoeira do Ferro Doido","-41.000278","-11.616667","905","905",NA,NA,"HUEFS0126000","HUEFS0126000","Rosanae",NA,NA,"41W0'1''","11S37'","2014","08",NA,NA,NA,NA
"75","2019-10-07 09:31:01-03","UEFS","HUEFS","150150","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"Caruzo, M.B.R.","138","2009","02","10",NA,"Brasil","Bahia","Morro do Chapéu","top of the Morrao, on sandstone outcrops around the tv anthen tower.","-41.180278","-11.5725","1144","1144",NA,NA,"HUEFS0150150","HUEFS0150150","Rosanae",NA,NA,"41W10'49''","11S34'21''",NA,NA,NA,NA,NA,NA
"76","2019-10-07 09:31:01-03","UEFS","HUEFS","150158","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"Caruzo, M.B.R.","146","2009","02","11",NA,"Brasil","Bahia","Morro do Chapéu","Top of the Morrao, on sandstone outcrops around the tv anthen tower.","-41.180556","-11.5725","1144","1144",NA,NA,"HUEFS0150158","HUEFS0150158","Rosanae",NA,NA,"41W10'50''","11S34'21''",NA,NA,NA,NA,NA,NA
"77","2019-10-07 09:31:01-03","UEFS","HUEFS","25641","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Giulietti, A.M.","PCD3267","1996","06","29",NA,"Brasil","Bahia","Morro do Chapéu","Estrada Morro do Chapéu-Jacobina.","-40.084444","-11.482778","950","950",NA,"Substrato arenoso.","HUEFS0025641","HUEFS0025641","Rosanae",NA,NA,"40W5'4''","11S28'58''","1999","03",NA,NA,NA,NA
"78","2019-10-07 09:31:01-03","UEFS","HUEFS","25758","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Hind, D.J.N.","PCD3148","1996","06","28",NA,"Brasil","Bahia","Morro do Chapéu","12 km na estrada Morro do Chapéu-Ferro Doido.","-41.1","-11.581944","1000","1000",NA,"Afloramentos rochosos.","HUEFS0025758","HUEFS0025758","Rosanae",NA,NA,"41W6'0''","11S34'55''","1999","03",NA,NA,NA,NA
"79","2019-10-07 09:31:01-03","UEFS","HUEFS","28643","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Gasson, P.","PCD5936","1997","03","02",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.207222","-11.590556","1151","1151",NA,NA,"HUEFS0028643","HUEFS0028643","Rosanae",NA,NA,"41W12'26''","11S35'26''","1999","03",NA,NA,NA,NA
"80","2019-10-07 09:31:01-03","UEFS","HUEFS","37446","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"França, F.","2789","1999","05","01",NA,"Brasil","Bahia","Morro do Chapéu","Rio Ferro Doido. 22km L de Morro do Chapéu.","-41.001944","-11.626667","880","880",NA,"Vegetação herbáceo-arbustiva, com raras árvores no leito seco do rio.","HUEFS0037446","HUEFS0037446","Rosanae",NA,NA,"41W0'7''","11S37'36''",NA,NA,NA,NA,NA,NA
"81","2019-10-07 09:31:01-03","UEFS","HUEFS","4304","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Noblick, L.R.","3531","1984","11","16",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.15","-11.55",NA,NA,NA,NA,"HUEFS0004304","HUEFS0004304","Rosanae",NA,NA,"41W9'","11S33'","1997","05",NA,NA,NA,NA
"82","2019-10-07 09:31:01-03","UEFS","HUEFS","46655","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini",NA,"Cordeiro, I.","2216","2000","04","09",NA,"Brasil","Bahia","Morro do Chapéu","Morrão (antena de TV), afloramento rochoso.","-41.207222","-11.591111","1275","1275",NA,"Solo arenoso entre rochas areníticas.","HUEFS0046655","HUEFS0046655","Rosanae",NA,NA,"41W12'26''","11S35'28''",NA,NA,NA,NA,NA,NA
"83","2019-10-07 09:31:01-03","UEFS","HUEFS","52522","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Lemos, M.J.S.","176","2001","04","12",NA,"Brasil","Bahia","Morro do Chapéu","Descida da Cachoeira do Ferro Doido.","-41.003056","-11.627778","968","968",NA,NA,"HUEFS0052522","HUEFS0052522","Rosanae",NA,NA,"41W0'11''","11S37'40''","2001","05",NA,NA,NA,NA
"84","2019-10-07 09:31:01-03","UEFS","HUEFS","67013","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Oliveira, R.P.","809","2002","09","28",NA,"Brasil","Bahia","Morro do Chapéu","Parque Estadual de Morro do Chapéu. Cidade das Pedras (Lages), Lagoa da Velha.","-41.332222","-11.497778",NA,NA,NA,"Afloramento rochoso. Área de transição entre caatinga e cerrado.","HUEFS0067013","HUEFS0067013","Rosanae",NA,NA,"41W19'56''","11S29'52''","2004","07",NA,NA,NA,NA
"85","2019-10-07 09:31:01-03","UEFS","HUEFS","68969","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","França, F.","4064","2003","01","29",NA,"Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido.","-41.000833","-11.628056","920","949",NA,"Campo rupestre.","HUEFS0068969","HUEFS0068969","Rosanae",NA,NA,"41W0'3''","11S37'41''","2003","11",NA,NA,NA,NA
"86","2019-10-07 09:31:01-03","UEFS","HUEFS","6954","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Queiroz, L.P.de","1255","1986","11","19",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.133333","-11.55","1000","1000",NA,NA,"HUEFS0006954","HUEFS0006954","Rosanae",NA,NA,"41W8'","11S33'","1997","05",NA,NA,NA,NA
"87","2019-10-07 09:31:01-03","UEFS","HUEFS","19695","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana","Rizzini","D.S.Carneiro-Torres","Queiroz, L.P.de","4277","1995","03","14",NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUEFS0019695","HUEFS0019695","Rosanae","98143","auto",NA,NA,"1997","05",NA,NA,NA,NA
"88","2019-07-09 13:28:55-03","F","FMNH-SEEDPLANTS","V0195567F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,NA,"H. S. Irwin et al.","32288","1971","2","16","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0195567F","V0195567F_01","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-07-23 12:06:15-03","CEPLAC","CEPEC","73034","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"V. W. Steirmann","L. P. de Queiroz","4277","1995","11","14",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Morrão, em torno da Estação retransmissora da Telebahia, a ca. 6Km ao W da BA-046 Morro do Chapéu/Utinga, entr. a ca. 1Km do entroncamento p/ Morro do Chapéu com a BA-052 (estrada do feijão).","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA,"30/12/1998",NA
"90","2020-07-23 12:06:15-03","CEPLAC","CEPEC","43918","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","G. C. P. Pinto","383","1983","11","15",NA,"Brasil","Bahia","seabra","Serra do Bebedor, a 40Km de Seabra.","-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,NA,NA,NA,"57155","auto",NA,NA,NA,NA,NA,NA,"30/03/2004",NA
"91","2020-07-23 12:06:15-03","CEPLAC","CEPEC","10148","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","R. M. Harley","17011","1974","03","08",NA,"Brasil","Bahia","SENTO SÉ","16Km ao NW Lagoinha (5.5Km SW Delfino), Rod. p/ Minas do Mimoso.","-41.333333","-10.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W20'0","10S22'0",NA,NA,NA,NA,"30/03/2004",NA
"92","2020-07-23 12:06:15-03","CEPLAC","CEPEC","31743","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Euphorbia","appariciana","Euphorbia appariciana",NA,"D. S. Carneiro-Torres","R. M. Harley","22752","1980","05","30",NA,"Brasil","Bahia","MORRO DO CHAPÉU","Topo do Morro do Chapéu. Ca. 8Km ao SW da cidade, ao W da Rod. p/ Utinga.","-41.2","-11.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41W12'0","11S35'0",NA,NA,NA,NA,"30/10/1999",NA
