"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"110","2020-12-21 16:41:06-03","MBM","MBM","84848","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Anderson, W.R.","6603","Southern America","Brazil","Ca. 3km E of Alto Paraíso",NA,NA,"MBM084848","MBM084848","(Trin.) Chase","Burman, A.G.",NA,NA,NA,"Goiás","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:41:06-03","MBM","MBM","84849","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Anderson, W.R.","11010","Southern America","Brazil","Alto Tapajós, Rio Cururu",NA,NA,"MBM084849","MBM084849","(Trin.) Chase","Burman, A.G.",NA,NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:41:06-03","MBM","MBM","68761","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Hatschbach, G.","43831","Southern America","Brazil","Rod. BR-040, Lajeado",NA,NA,"MBM068761","MBM068761","(Trin.) Chase","Renvoize, S.A.",NA,NA,NA,"Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:41:06-03","MBM","MBM","29351","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Hatschbach, G.","34002","Southern America","Brazil","Coxim,arredores",NA,NA,"MBM029351","MBM029351","(Trin.) Chase","Renvoize, S.A.",NA,NA,NA,"Mato Grosso do Sul","Coxim","-54.7599983215332","-18.5067005157471",NA,NA,NA,NA,NA,NA,"102528","auto",NA,NA,NA,NA,NA,NA,NA
"114","2020-10-01 14:27:09-03","JBB","HEPH","19073","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Rodrigues Silva, R","797","Southern America","Brasil","Jardim Botânico de Brasília",NA,NA,NA,NA,"(Trin.) Chase","Rodrigues Silva, R","2003","01","01","Distrito Federal","Brasília","-45.840833","-15.866667","1090","1090","-45.840833","-15.866667","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-10-01 14:27:09-03","JBB","HEPH","12956","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Oliveira, RC","708","Southern America","Brasil","Projeto Geral de Balsas 12km da Vila Carli",NA,"Touceiras isoladas.",NA,NA,"(Trin.) Chase","Filgueiras, TS","1997","03","23","Maranhão","Balsas","-46.083333","-3.583333","300","300","-46.083333","-3.583333","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-10-01 14:27:09-03","JBB","HEPH","15747","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Nóbrega, MGG","1202","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília próximo a área de lazer",NA,NA,NA,NA,"(Trin.) Chase","Rodrigues Silva, R","2000","07","03","Distrito Federal","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-10-01 14:27:09-03","JBB","HEPH","16775","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Rodrigues Silva, R","54","Southern America","Brasil","ARIE do Santuário de Vida Silvestre do Riacho Fundo",NA,"Planta perene, rara no local",NA,NA,"(Trin.) Chase","Rodrigues Silva, R","1998","03","25","Distrito Federal","Brasília","-47.947222","-15.847222","1000","1000","-47.947222","-15.847222","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-10-01 14:27:09-03","JBB","HEPH","18594","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Rodrigues Silva, R","727","Southern America","Brasil","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor",NA,"Perene, cespitosa",NA,NA,"(Trin.) Chase","Chacon, RG","2002","11","01","Distrito Federal","Brasília","-47.85","-15.866667","1020","1020","-47.85","-15.866667","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-10-01 14:27:09-03","JBB","HEPH","18162","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Rodrigues Silva, R","542","Southern America","Brasil","DF 003 EPIA entre a Granja do Torto e o Parque Nacional",NA,NA,NA,NA,"(Trin.) Chase","Rodrigues Silva, R","2002","03","19","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2002",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"120","2020-10-01 14:27:09-03","JBB","HEPH","5886","S","Plantae","Monocotyledon","Poales","Poaceae","Thrasya","petrosa","Thrasya petrosa","Equipe do Jardim Botânico de Brasília","960","Southern America","Brasil","FAL Fazenda Água Limpa",NA,NA,NA,NA,"(Trin.) Chase","Filgueiras, TS","1987","06","17","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1987",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:45:16-03","UFMG","BHCB","158246","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Arruda, AJ; Silva, LVC; Mota, NFO","664","Southern America","Brasil","Serra da Bocaina",NA,"Campo graminoso sobre canga.","BHCB021548",NA,"S.Denham",NA,"2012","03","09","Pará","Parauapebas","-49.880278","-6.308056","742","742","-49.880278","-6.308056","2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:45:16-03","UFMG","BHCB","157867","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Viana, PL; Marino, F; Arruda, AJ; Jorge, TB; Meyer, PB","5287","Southern America","Brasil","Floresta Nacional de Carajás, N8.",NA,NA,"BHCB021545",NA,"S.Denham",NA,"2012","03","22","Pará","Parauapebas","-50.130556","-6.186111","710","710","-50.130556","-6.186111","2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-11 11:45:16-03","UFMG","BHCB","157915","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Viana, PL; Marino, F; Arruda, AJ; Jorge, TB; Meyer, PB","5335","Southern America","Brasil","Floresta Nacional de Carajás, N3.",NA,NA,"BHCB021546",NA,"S.Denham",NA,"2012","03","27","Pará","Parauapebas","-50.207778","-6.041667","694","694","-50.207778","-6.041667","2013","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-11 11:45:16-03","UFMG","BHCB","160511","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Silva, LVC; Arruda, AJ; Mota, NFO","1374","Southern America","Brasil","Serra da Bocaina",NA,"Campo brejoso.","BHCB021550",NA,"S.Denham",NA,"2012","03","10","Pará","Canaã dos Carajás","-49.910556","-6.310556","500","500","-49.910556","-6.310556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-11 11:45:16-03","UFMG","BHCB","201049","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Harley, RM; Viana, PL; Giulietti, AM; Cruz, APO; Cardoso, A","57151","Southern America","Brasil","Serra dos Carajás, FLONA de Carajás, Serra Norte, N3.",NA,"Erva na beira da lagoa. Folhas e pedúnculos glaucos, raque passando de verde a purourea.; Lagoa","BHCB201049","BHCB201049","S.Denham",NA,"2015","03","29","Pará","Parauapebas","-50.207222","-6.041667","702","702","-50.207222","-6.041667","2016","07",NA,NA,NA,NA,"12",NA,NA,NA,NA
"126","2020-12-11 11:45:16-03","UFMG","BHCB","201084","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Viana, PL; Giulietti, AM; Watanabe, MTC; Maurity, CW","6128","Southern America","Brasil","Serra de Campos, Platô SF1",NA,"ITV 1803; Erva cespitosa em área brejosa. Inflorescência com alas do racemo verdes.; Vegetação de Canga","BHCB201084","BHCB201084","S.Denham",NA,"2016","05","01","Pará","São Félix do Xingu","-51.850833","-6.398611","620","620","-51.850833","-6.398611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-11 11:45:16-03","UFMG","BHCB","201088","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Viana, PL; Giulietti, AM; Watanabe, MTC; Maurity, CW","6165","Southern America","Brasil","Serra de Campos, Platô SF1",NA,"ITV 1833; Erva cespitosa em canga. Racemos com alas verdes e espiguetas cremes.; Vegetação em canga","BHCB201088","BHCB201088","S.Denham",NA,"2016","05","02","Pará","São Félix do Xingu","-51.881667","-6.391389","656","656","-51.881667","-6.391389","2016","05",NA,NA,NA,NA,"02",NA,NA,NA,NA
"128","2020-12-11 11:45:16-03","UFMG","BHCB","158211","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Arruda, AJ; Silva, LVC; Mota, NFO","629","Southern America","Brasil","Serra da Bocaina",NA,"Campo graminoso sobre canga.","BHCB021547",NA,"S.Denham",NA,"2012","03","08","Pará","Parauapebas","-49.911667","-6.314722","742","742","-49.911667","-6.314722","2012","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-11 11:45:16-03","UFMG","BHCB","158314","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Mota, NFO; Silva, LVC; Arruda, AJ;","2552","Southern America","Brasil","Serra da Bocaina",NA,"Campo graminoso sobre canga.","BHCB021549",NA,"S.Denham",NA,"2012","03","08","Pará","Parauapebas","-49.894167","-6.310556","650","650","-49.894167","-6.310556","2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:45:21-03","UFMG","BHCB","6063","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa",NA,"s.n.","Southern America","Brasil",NA,NA,"Campo rupestre;capim alto raquis verde formando touceirão;",NA,NA,"(Trin.) Chase",NA,"1980","02","26","Goiás","Santo Antônio do Descoberto","-48.2550010681152","-15.9397001266479",NA,NA,NA,NA,NA,NA,"42587","auto",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-11 11:45:21-03","UFMG","BHCB","117103","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Mendes, MS","s.n.","Southern America","Brasil",NA,NA,"Campo sujo. Herbáceo",NA,NA,"(Trin.) Chase",NA,"2007","02","02","Minas Gerais","Itabirito","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-11 11:45:21-03","UFMG","BHCB","93763","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Thrasya","petrosa","Thrasya petrosa","Wagner, ZL; Viana, PL","9632","Southern America","Brasil","Biribiri.",NA,NA,NA,NA,"(Trin.) Chase",NA,"2005","03","16","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA
"133","2018-06-19 08:22:00-03","MO","MOBOT","2993079","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Jason R. Swallen","Swallen 3873","South America","Brazil",NA,NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1934","3","18","Maranhão","Carolina","-47.4693984985352","-7.33277988433838",NA,NA,NA,NA,NA,NA,"99438","auto",NA,NA,NA,"1",NA,NA,NA
"134","2018-06-19 08:11:00-03","MO","MOBOT","233013","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Julian A. Steyermark|G.C.K.|E. Dunsterville","Steyermark 112278","South America","Venezuela","Vecindades de Matacuchillo, 22-25 km oeste-suroeste del aeropuerto de Santa Elena, cerca de los límites entre Venezuela y Brazil.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1976","8","23","Bolívar",NA,"-61.3333333","4.4166667","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"135","2018-06-19 10:57:00-03","MO","MOBOT","1847200","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Ángel C. González","Davidse 19910","South America","Venezuela","Cerro Peonía, above Los Pajaritos; 31 airline km NE of Bergantín and N of Mundo Nuevo, Serranía de Turimiquire.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1981","12","2","Anzoátegui","Pedro María Freites","-64.1","10.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1440",NA,NA
"136","2018-06-19 11:34:00-03","MO","MOBOT","1916538","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8517","South America","Brazil","Conceição de Araguaia. Range of low hills 20 km west of Redencão, near Corrego São João and Troncamento Santa Teresa. [Coordinates on original label: 8º3'S, 50º10'W]",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1980","2","8","Pará","Conceição do Araguaia","-50.1819445","-8.0722223","350.00000000","620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10",NA,NA
"137","2018-06-19 11:32:00-03","MO","MOBOT","1916541","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy C. Plowman|Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|M.R. dos Santos","Plowman 8961","South America","Brazil","Municipio Conceigao de Araguaia. Redenção, area of cerrado on outskirts west of town about 4 km from center of Redençcão along PA-150.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1980","2","20","Pará","Conceição do Araguaia","-50.0666667","-8.0333333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","19",NA,NA
"138","2018-06-19 08:20:00-03","MO","MOBOT","2992949","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","M.A. da Silva|A.D. dos Santos|A. Pires da Silva|N.R. Oliveira|N.Goulart Sousa|Roberta C. de Mendonça|E. Cardoso","Silva 4011","South America","Brazil","Ilha do Bananal. Parque Nacional do Araguaia. Área ca. 4 km da Sede do Parque.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1999","3","20","Tocantins","Lagoa da Confusão","-50.4830556","-10.4711111","240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"139","2018-06-19 09:36:00-03","MO","MOBOT","2992736","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","S.A. Renvoize","Renvoize 5391","South America","Colombia","Carimagua.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1992","9","18","Meta",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"140","2018-06-19 10:31:00-03","MO","MOBOT","1091630","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Timothy J. Killeen|M. Toledo G.","Killeen 7867","South America","Bolivia","Cerro Don Mario, 120 km al NE de San José de Chiquitos; concesión minera. Paisaje onudulado del Escudo Brasilero.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1996","5","1","Santa Cruz","Chiquitos","-60.6825","-17.3383333","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"141","2018-06-19 07:30:00-03","MO","MOBOT","1110244","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Teodoro Rojas","Rojas 3699","South America","Paraguay","Río Verde, alto Paraguay.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1921","5",NA,"San Pedro",NA,"-56.33333","-23.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"142","2018-06-19 10:49:00-03","MO","MOBOT","1151331","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Lupita Sánchez A.|E. Gutiérrez|Juan Surubí","Sánchez Acebo 257","South America","Bolivia","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1997","3","14","Santa Cruz","Velasco","-60.8402777","-14.5869444","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA,NA
"143","2018-06-19 10:48:00-03","MO","MOBOT","1152579","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Silvia Jiménez|E. Gutiérrez","Jiménez 1310","South America","Bolivia","Parque Nacional Noel Kempff Mercado; Campamento Huanchaca II a 5 km hacia la antigua pista.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1997","3","8","Santa Cruz","Velasco","-60.7444444","-14.5241667","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"144","2018-06-19 11:27:00-03","MO","MOBOT","1269203","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","F.C.A. Oliveira|et al.","Oliveira 635","South America","Brazil","Ca. 40 Km da cidade. CODEMIN. Estrada para Rosariana.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1996","6","28","Goiás","Niquelândia","-48.3444444","-14.1888889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"145","2018-06-19 08:24:00-03","MO","MOBOT","1589832","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Jean Petitbon","Petitbon 332","South America","Suriname","A quelques km d'Albina.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","2001","8","30","Marowijne",NA,"-54.25","5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"146","2018-06-19 10:59:00-03","MO","MOBOT","1726310","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse","Davidse 3054","South America","Venezuela","10 km SE of Rancho Grande along road to Maracay; mountain savanna.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1971","11","14","Aragua",NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","599",NA,NA
"147","2018-06-19 08:47:00-03","MO","MOBOT","1734480","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse","Davidse 3069","South America","Venezuela","12 km south of Alto de Choroní (the highest pt. along road) on road to Maracay; mountain savanna with Axonopus dominant but being invaded by Melinis with a very low gallery forest along streamlet.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1971","11","14","Aragua",NA,NA,NA,"670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","600",NA,NA
"148","2018-06-19 11:36:00-03","MO","MOBOT","1824545","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 12271","South America","Brazil","26-31 km S of Goiânia along Highway BR-153. Cerrado, heavily grazed.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1976","4","10","Goiás",NA,NA,NA,"810.00000000","860.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1247",NA,NA
"149","2018-06-19 11:03:00-03","MO","MOBOT","1845536","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Ángel C. González","Davidse 19098","South America","Venezuela","Distrito Sucre: 8 km directly S of Santa Fe by road. Rocky hill savanna with Trachypogon, Byrsonima and Curatella.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1981","11","19","Sucre",NA,"-64.4","10.2666667","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1429",NA,NA
"150","2018-06-19 11:12:00-03","MO","MOBOT","1845945","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Ángel C. González","Davidse 19339","South America","Venezuela","Distrito Bolívar: Rocky mountain savanna, just S of El Zamuro, Fila El Purgatorio, 9 airline km NE of Bergantín.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1981","11","24","Anzoátegui",NA,"-64.2833333","10.0333333","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1434",NA,NA
"151","2018-06-19 10:17:00-03","MO","MOBOT","1847020","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Ángel C. González","Davidse 19813","South America","Venezuela","Burro trail between San Durrial and Los Pajaritos, 30 airline km ENE of Bergantín and N of Mundo Nuevo.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1981","12","1","Anzoátegui","Pedro María Freites","-64.1","10.05","1200.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1439",NA,NA
"152","2018-06-19 11:01:00-03","MO","MOBOT","1872666","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Ángel C. González","Davidse 21318","South America","Venezuela","La Gran Parada, 15 airline km ESE of Sanare, Parque Nacional Yacambú.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1982","10","28","Lara","Jiménez","-69.5333333","9.7","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1509",NA,NA
"153","2018-06-19 09:40:00-03","MO","MOBOT","1873646","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Gerrit Davidse|Fany Llanos","Davidse 5107","South America","Colombia","43 km NEE of Puerto López along road to Puerto Gaitán. Trachypogon vestitus savanna with just a few small clumps of trees here and there.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1973","12","24","Meta",NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","905",NA,NA
"154","2018-06-19 10:35:00-03","MO","MOBOT","1916195","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Stephan G. Beck","Beck 14940","South America","Bolivia","Cerca de Coroico, arriba de la propiedad del Bel Jardín.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1989","5","13","La Paz","Nor Yungas",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"155","2018-06-19 08:35:00-03","MO","MOBOT","1916196","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Osvaldo Morrone|José F. Pensiero","Morrone 462","South America","Paraguay","Parque Nacional Cerro Corá, próximo al Río Aquidabán Nigüí.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1992","4","30","Amambay",NA,"-56.0833333","-22.6666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"156","2018-06-19 09:32:00-03","MO","MOBOT","1916197","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Fernando O. Zuloaga|Osvaldo Morrone|José F. Pensiero","Zuloaga 4793","South America","Brazil","Entre Andaraí y Mucugê, 17 km N de Mucugê.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1994","2","12","Bahia","Mucugê","-41.4666667","-12.9166667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"157","2018-06-19 10:58:00-03","MO","MOBOT","1916198","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Baltasar Trujillo","Trujillo 7568","South America","Venezuela","Carretera Maracay-Choroní, alrededores de Agua Caliente.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1966","11",NA,"Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"158","2018-06-19 11:00:00-03","MO","MOBOT","1916199","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Giovanna Ferrari","Ferrari 584","South America","Venezuela","Carretera San Carlos-Acariua.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1968","9","5","Cojedes",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"159","2018-06-19 11:05:00-03","MO","MOBOT","1916201","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Miriam Colella|V. Morales","Colella 1025","South America","Venezuela","Cercanos a El Hatillo.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1985","8","1","Miranda",NA,"-66.8","10.45","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"160","2012-04-30 13:19:00-03","MO","MOBOT","1958276","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Diego Giraldo-Cañas|et al.","Giraldo-Cañas 3302","South America","Colombia",NA,NA,NA,NA,NA,"S. Denham","D. Giraldo (COL)",NA,NA,NA,"Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2018-06-19 08:58:00-03","MO","MOBOT","217130","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","foliiforme","Paspalum foliiforme","Ronald L. Liesner","Liesner 23727","South America","Venezuela","Gran Sabana; ca 10 km SW of Karaurin Tepui at junction of Río Karaurin and Río Asadon (Río Sanpa). Patch of wet savanna.",NA,NA,NA,NA,"S. Denham","Gerrit Davidse (MO)","1988","4","23","Bolívar",NA,"-61.05","5.3166667","900.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","88-16",NA,NA
