"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","imagecode","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","807852","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","C. Spannagel","182","1907",NA,NA,"South America","Brazil","Santa Catarina",NA,"-49.9317","-28.2942",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807852",NA,"Sao Joaquim","NY00807852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","807854","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","C. Spannagel","s.n.","1912","01",NA,"South America","Brazil","Santa Catarina",NA,"-50.3258","-27.8161",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807854",NA,"Lages","NY00807854_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2016-09-29 18:52:00-03","NY","NYBG","807859","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans angusta","Rosenst.","A. C. Brade","9991","1929","10",NA,"South America","Brazil","Rio de Janeiro","Sa. Cavallo.","-42.9656","-22.4122",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=801829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00807859",NA,"Teresópolis","NY00807859_01",NA,"angusta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","03955709","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans minor","C.V.Morton","E. P. Killip","15334","1926","12","11","South America","Colombia","Santander","Mesa de los Santos.","-73.035785","6.942517","1500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4244169' target='other'> <mi>dwc_moreinfo</mi></a>","NY03955709",NA,NA,"NY03955709_01",NA,"minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","03955710","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans minor","C.V.Morton","W. H. Camp","E1381","1944","11","17","South America","Ecuador",NA,"Prov. Santaigo-Zamora (Oriente): Cordillera Cutucú. Ridge just west and south of río Itzintza.","-78","-2.67","1798","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4244170' target='other'> <mi>dwc_moreinfo</mi></a>","NY03955710",NA,NA,NA,"1829","minor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:50:55-03","EAO","IAN","112500","PreservedSpecimen","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Brade, AC","9491","1929","09","28","Southern America","Brasil","Rio de Janeiro","Estrada de Ferro.","-42.9655990600586","-22.4122009277344",NA,NA,NA,"IAN112500","Rosenstock","Teresópolis",NA,NA,NA,NA,"1930","02","38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:26:14-03","PUCPR","HUCP","19966","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Selusniaki, M; Moledo, R","2163","2008","07","12",NA,"Brasil","Paraná",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Michelon, C","Balsa Nova",NA,NA,NA,NA,"2009","03","27346","auto","30",NA,NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:26:14-03","PUCPR","HUCP","20301","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Michelon, C","453","2009","05","22",NA,"Brasil","Paraná",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Michelon, C","Piraquara",NA,NA,NA,NA,"2009","05","12577","auto","25",NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:26:14-03","PUCPR","HUCP","24407","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Michelon, C; Lozano, E","1341","2012","03","26",NA,"Brasil","Paraná",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Michelon, C","Telêmaco Borba",NA,NA,NA,NA,"2012","03","35037","auto","26",NA,NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:26:14-03","PUCPR","HUCP","24067","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Michelon, C","925","2010","08","21",NA,"Brasil","Paraná","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625","870",NA,"Formando grande população.",NA,"Michelon, C","Tibagi",NA,"870",NA,NA,"2010","08","56988","auto","30",NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:26:14-03","PUCPR","HUCP","20991","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Michelon, C","572","2009","10","23",NA,"Brasil","Paraná",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Michelon, C","Balsa Nova",NA,NA,NA,NA,"2009","10","27346","auto","28",NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:26:14-03","PUCPR","HUCP","20300","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Michelon, C","322","2008","09","24",NA,"Brasil","Paraná",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Michelon, C; Matos, F","Piraquara",NA,NA,NA,NA,"2008","10","12577","auto","17",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:26:14-03","PUCPR","HUCP","20848","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Michelon, C; Selusniaki, M","496","2009","08","15",NA,"Brasil","Paraná","Morro do Canal","-49.0633010864258","-25.4416999816895","1370",NA,NA,NA,"Michelon, C","Piraquara",NA,"1370",NA,NA,"2009","08","12577","auto","17",NA,NA,NA,NA,NA,NA,NA
"55","2020-11-26 18:08:31-03","CPAN-UFMS","COR","13326","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","E.L.M. Assis; C.K. Perez; P. Schwartsburd; L. Von Linsenge; L. Wolf; L. Grokovisk","661","2005","10","19",NA,"Brasil","Paraná","Parque Estadual de Vila Velha. Mata; ; Formações areníticas - morro.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"E.L.M. Assis","Ponta Grossa",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:41:36-03","NBC","NL-BOTANY","U.1025766","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Werff HH van der; Wingfield RC",NA,"1979","04","29","Southern America","Venezuela",NA,"Estado Falcon. Sierra de San Luis, Montana de Paraguariba.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1025766 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1025766",NA,NA,"NL-U1025766",NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:41:36-03","NBC","NL-BOTANY","U.1025767","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Steyermark JA; Huber O; Carreño Espinoza V",NA,"1983","02","02","Southern America","Venezuela",NA,"Estado Bolivar, Distrito Piar: Macizo del Chimanta. Pequenas altiplanicies en la base septentrional de los farallones superores del Amuri-tepui (Sector W del Acopan-tepui).","-62.116667","5.166667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1025767 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1025767",NA,NA,"NL-U1025767",NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida","-62.116667","5.166667",NA,NA,NA,NA
"58","2020-02-08 10:41:36-03","NBC","NL-BOTANY","U.1025768","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Steyermark JA; Huber O; Carreño Espinoza V",NA,"1983","02","02","Southern America","Venezuela",NA,"Estado Bolivar, Distrito Piar: Macizo del Chimanta. Pequenas altiplanicies en la base septentrional de los farallones superores del Amuri-tepui (Sector W del Acopan-tepui).","-62.116667","5.166667",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1025768 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1025768",NA,NA,"NL-U1025768",NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida","-62.116667","5.166667",NA,NA,NA,NA
"59","2020-02-08 10:41:36-03","NBC","NL-BOTANY","U.1025769","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Schultes RE",NA,"1951","01","06","Southern America","Colombia",NA,"Meta: Cordillera La Macarena (extremo nordeste), macizo Renjifo, cumbre y airdedores.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1025769 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1025769",NA,NA,"NL-U1025769",NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA
"60","2020-02-08 10:41:36-03","NBC","NL-BOTANY","WAG.1735724","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1735724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1735724",NA,NA,"NL-WAG1735724",NA,NA,NA,NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA
"61","2020-02-08 10:41:36-03","NBC","NL-BOTANY","U 0007410","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans amplum","C.V.Morton","Steyermark JA",NA,"1944","04","26","Southern America","Venezuela","Mérida","Mérida; between Hacienda Agua Blanca above La Azualita and Río Capaz",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200007410 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0007410","Morton CV",NA,"NL-U0007410",NA,"amplum","isotype",NA,NA,NA,NA,NA,"Pteropsida",NA,NA,"51976 B",NA,NA,NA
"62","2020-11-04 11:21:14-03","ESALQ","ESA","114184","PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans",NA,"Breier, T.B.","684.0","2002","09","27",NA,"Brasil","São Paulo",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,"ESA114184","Gonzatti, F.","Sete Barras",NA,NA,NA,NA,"2017","12","34059","auto","14",NA,NA,NA,NA,NA,NA,NA
"63","2016-02-02 14:38:19-02","BGBM","B","B 20 0083887","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","F. Sellow",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B200083887 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200083887",NA,NA,"B200083887 B200083887_1",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-02-02 14:38:19-02","BGBM","B","B 20 0083890","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","F. Sellow",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B200083890 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200083890",NA,NA,"B200083890",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-02-02 14:38:19-02","BGBM","B","B 20 0083894","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","F. Sellow",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B200083894 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200083894",NA,NA,"B200083894",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-02-02 14:38:19-02","BGBM","B","B 20 0083888","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","F. Sellow",NA,NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B200083888 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200083888",NA,NA,"B200083888",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-02-02 14:38:19-02","BGBM","B","B 20 0083891","S","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","F. Sellow","186",NA,NA,NA,"Middle and South America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B200083891 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200083891",NA,NA,"B200083891",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:40:26-02","IPA","IPA","2530","S","Plantae","Plantae",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Brade, A.C.","9491","1929","09","28","Southern America","Brasil","Rio de Janeiro","sobre rochas úmidas.","-42.9655990600586","-22.4122009277344",NA,NA,"Rupícola.","IPA0002530","Brade, A.C.","Teresópolis",NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:35:33-03","IAP","PACA-AGP","74789","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Hatschbach, G.","19245","1968","05","28",NA,"Brasil","PR","Rio Cambara","-48.5092010498047","-25.5200004577637",NA,NA,NA,"PACA074789","Sehnem","Paranaguá",NA,NA,NA,NA,"1968","08","24916","auto",NA,"Filicopsida",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:35:33-03","IAP","PACA-AGP","99200","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Sehnem, A.","5440","1951","01","10",NA,"Brasil","SC",NA,"-50.326099395752","-27.8160991668701","950",NA,"Habitat: ad rupem","PACA099200","A. Sehnem","Lages",NA,"950",NA,NA,"1951",NA,"70701","auto",NA,"Filicopsida",NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:37:35-03","IAP","PACA-AGP","104946","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Brade, A.C.","8358","1925","09",NA,NA,"Brasil","SP","Serra Paranapiacaba, Felswand, am Salto do Rio Temivel.","-47.5499992370605","-24.7000007629395",NA,NA,"HASU 9262.","PACA104946","Rosenstock","Iguape",NA,NA,NA,NA,NA,NA,"55628","auto",NA,"Filicopsida",NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:37:35-03","IAP","PACA-AGP","104947","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Brade, A.C.","6618","1913","08",NA,NA,"Brasil","SP","Urwald epiphyt.","-46.6300010681152","-23.5400009155273",NA,NA,"HASU 9261.","PACA104947","A. C. Brade","São Paulo",NA,NA,NA,NA,NA,NA,"53584","auto",NA,"Filicopsida",NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:52:47-03","UFJF","CESJ","67893","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","T.B. Breier; V.A.O. Dittrich","684","2002","09","27","América do Sul","Brasil","São Paulo","Parque Estadual Carlos Botelho, Núcleo Sete Barras.","-47.916667","-24.166667",NA,NA,"Epífita a 1-2 m.","CESJ067893","F. Gonzatti","Sete Barras",NA,NA,NA,NA,"2017","02",NA,NA,NA,NA,"-47.916667","-24.166667",NA,NA,NA,NA
"74","2020-06-30 18:33:21-03","UFJF","CESJ","26247","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","R.F. Novelino","1273","1992","08","20","América do Sul","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"Na mata a leste da Ponte de Pedra, sobre a rocha, junto ao córrego, local muito úmido. (1200 msm).","CESJ026247","A. Salino","Lima Duarte",NA,NA,NA,NA,"2002","12","30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:52:44-03","UFJF","CESJ","24119","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","L. Krieger; R.F. Novelino; Jorge","CESJ24119","1989","09","19","América do Sul","Brasil","Minas Gerais","Rupícola, na mata, formando relva.","-43.4160995483398","-20.377799987793",NA,NA,NA,"CESJ024119","V.A.O. Dittrich","Mariana",NA,NA,NA,NA,"2014","03","33524","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:52:44-03","UFJF","CESJ","46563","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","F.S. Souza; C.N. Matozinhos; K. Antunes","101","2005","11","10","América do Sul","Brasil","Minas Gerais","Serra Negra, Cânion do Funil","-43.8278007507324","-22.0891990661621",NA,NA,"Rupícola em interior de mata. Barranco.","CESJ046563","F.S. Souza","Rio Preto",NA,NA,NA,NA,"2008","04","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:52:44-03","UFJF","CESJ","49021","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","P.L. Viana; F.M. Ferreira; G. Hermann","2012","2006","04","01","América do Sul","Brasil","Minas Gerais","Serra Negra, Ninho da Égua","-43.8278007507324","-22.0891990661621",NA,NA,"Planta rupícola em beira de riacho.","CESJ049021","F.S. Souza","Rio Preto",NA,NA,NA,NA,"2006","08","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:52:44-03","UFJF","CESJ","64768","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","J.M. Silva; J. Cordeiro","7775","2011","05","10","América do Sul","Brasil","Paraná","Rio Iguaçu, antiga Ponte de Ferro","-49.7158012390137","-25.7696990966797",NA,NA,"Rupícola, local sombrio. Beira de rio encachoeirado.","CESJ064768","V.A.O. Dittrich","Lapa",NA,NA,NA,NA,"2013","12","49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:52:44-03","UFJF","CESJ","21101","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","L. Krieger","CESJ21101","1985","01","27","América do Sul","Brasil","Paraná","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,"CESJ021101","F. Gonzatti","Ponta Grossa",NA,NA,NA,NA,"2017","02","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:52:44-03","UFJF","CESJ","24568","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","R.F. Novelino; L. Krieger; Jorge","CESJ754","1989","09","18","América do Sul","Brasil","Minas Gerais","Camarinhas, Na mata, associada a <em>Hymenophyllum plumosum</em> Kaulf.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"CESJ024568","A. Salino; T.E. Almeida","Ouro Preto",NA,NA,NA,NA,"2005","07","44599","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:52:44-03","UFJF","CESJ","46533","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","F.S. Souza; C.N. Matozinhos; K. Antunes","71","2005","11","10","América do Sul","Brasil","Minas Gerais","Serra Negra, Cânion do Funil","-43.8278007507324","-22.0891990661621",NA,NA,"Rupicola em beira de riacho. Interior de mata","CESJ046533","F.S. Souza","Rio Preto",NA,NA,NA,NA,"2006","09","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:52:47-03","UFJF","CESJ","65099","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","J. Cordeiro; L. Fracaro; T. Tuleski","2953","2008","06","10","América do Sul","Brasil","Paraná","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"Sobre afloramento rochoso.","CESJ065099","F. Gonzatti","Lapa",NA,NA,NA,NA,"2017","02","49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-11-06 10:17:17-03","UFOP","OUPR","30444","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Badia, C.C.V.; Echternacht, L.","74","2017","12","14",NA,"Brasil","Minas Gerais","Serra das Camarinhas, Morro São Sebastião. A trilha se inicia na antiga pedreira e termina na nascente do Rio das Velhas, próxima à Rua das Camarinhas.","-43.506422","-20.389194",NA,NA,"Pecíolo não alado. Fronde pilosa. Saxícola.; Coletada na parte florestal, em área sombreada e úmida.",NA,"Badia, C.C.V.","Ouro Preto",NA,NA,NA,NA,"2018","01",NA,NA,"10",NA,"-43.506422","-20.389194",NA,NA,NA,NA
"84","2021-03-16 17:56:20-03","UCS","HUCS","47977","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","3632","2017","07","26",NA,"Brasil","Santa Catarina","Morro dos Três Picos","-49.509411","-27.282064","937",NA,"Erva rastejante em barrancos úmidos,rochas e húmus. Interior da mata de encosta, subida para o Pico","HUCS005218","Gonzatti, F.","Rio do Sul","HUCS005218","937",NA,NA,"2018","06",NA,NA,NA,NA,"-49.509411","-27.282064",NA,NA,NA,NA
"85","2021-03-16 17:56:20-03","UCS","HUCS","47869","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","3633","2017","07","26",NA,"Brasil","Santa Catarina","Morro dos Três Picos","-49.509411","-27.282064","937",NA,"Erva rastejante formando relvas amplas em solo humoso da mata, recorte de barranco, à sombra","HUCS005244","Gonzatti, F.","Rio do Sul","HUCS005244","937",NA,NA,"2018","06",NA,NA,NA,NA,"-49.509411","-27.282064",NA,NA,NA,NA
"86","2021-03-16 17:56:20-03","UCS","HUCS","47999","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","2914","2016","11","13",NA,"Brasil","Paraná","Parque Estadual de Vila Velha","-49.957639","-26.020028","870",NA,"Erva rizomatosa sobre rochas sombreadas em bordo de trilha, rizomas longos, mesclados entre os musgos nas rochas úmidas","HUCS005257","Gonzatti, F.","Ponta Grossa","HUCS005257","870",NA,NA,"2018","06",NA,NA,NA,NA,"-49.957639","-26.020028",NA,NA,NA,NA
"87","2021-03-16 17:56:20-03","UCS","HUCS","47994","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","3634","2017","07","26",NA,"Brasil","Santa Catarina","Morro dos Três Picos","-49.509411","-27.282064","937",NA,"Erva pendente em barranco humoso, na sombra, junto à H. pulchellum","HUCS005283","Gonzatti, F.","Rio do Sul","HUCS005283","937",NA,NA,"2018","06",NA,NA,NA,NA,"-49.509411","-27.282064",NA,NA,NA,NA
"88","2021-03-16 17:56:20-03","UCS","HUCS","47861","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","2962","2016","11","14",NA,"Brasil","Paraná","Pico Camapuã","-48.863722","-25.262611","1423",NA,"Erva rupícola e epifítica em base de troncos em decomposição, barrancos úmidos na mata nebular altomontana","HUCS005270","Gonzatti, F.","Campina Grande do Sul","HUCS005270","1423",NA,NA,"2018","06",NA,NA,NA,NA,"-48.863722","-25.262611",NA,NA,NA,NA
"89","2021-03-16 17:56:20-03","UCS","HUCS","47958","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Hymenophyllum","elegans","Hymenophyllum elegans","Spreng.","Gonzatti, F.","3875","2017","11","10",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.489361","-20.432333","1613",NA,"Erva rizomatosa em barranco úmido de vale com regato, à sombra, junto à musgos, campo rupestre nebular","HUCS005231","Gonzatti, F.","Ouro Preto","HUCS005231","1613",NA,NA,"2018","06",NA,NA,NA,NA,"-43.489361","-20.432333",NA,NA,NA,NA
