"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","sex"
"96","2008-05-27 22:02:00-03","MO","MOBOT","1200653","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Richard E. Schultes","Schultes 13711","1951","8","24","South America","Colombia","Rio Apaporis: entre el Río Pacoa y el río Kananarí.",NA,NA,NA,"L.E. Skog (US)","Vaupés",NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","1200658","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"José J. Triana","Triana 462","1851",NA,NA,"South America","Colombia","Forest du Quindío?.",NA,NA,NA,"L.E. Skog (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2008-05-27 22:02:00-03","MO","MOBOT","1219170","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Enrique Forero|et al.","Forero 5975","1979","4","27","South America","Colombia","Carretera Tutunendo-El Carmen. Alrededores del campamento El 12. Margen izquierda del Río Atrato.",NA,NA,NA,"L.P. Kvist (US)","Chocó",NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","1219173","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Enrique Forero|Alwyn H. Gentry|et al.","Forero 3110","1977","2","22","South America","Colombia","Vereda Llanadas. Ladera norte del Cerro Torrá. Filo al oeste del Río Durama. Camino al Alto del Oso.",NA,NA,NA,"L.P. Kvist (US)","Chocó","Novita",NA,NA,"600.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","1219175","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Honora Murphy","Murphy 451","1982","5","21","South America","Colombia","Along Carretera Campo Alegre.",NA,NA,NA,"L.P. Kvist (US)","Valle del Cauca","Darien","-76.4308334","3.9363889","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","1248066","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Julio C. Betancur B.|et al.","Betancur B. 959","1988","10","14","South America","Colombia","Vereda Barroblanco, 5-10 km de Caramanta a Barroblanco, Cordillera Central, bosques nublados e intervenidos, bmh-MB.",NA,NA,NA,"L.E. Skog (US)","Antioquia","Caramanta","-75.66666","5.56666","2350.00000000","2410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2017-09-12 10:06:00-03","MO","MOBOT","1306237","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ronald L. Liesner|Ángel C. González|Basil Stergios|Gerardo Aymard","Liesner 12838","1982","3","16","South America","Venezuela","13 km east south east of Bocono. 1 km west of Guaramecal.",NA,NA,NA,"Skog","Trujillo",NA,"-70.15","9.1833333","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","1",NA
"103","2013-10-05 06:32:00-03","MO","MOBOT","1340464","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ronald L. Liesner|Ángel C. González","Liesner 10771","1981","3","19","South America","Venezuela","La Buenana, 6-12 km W of Quebrada Colorado, ca. 35 km SSE of San Cristóbal; primary forest.",NA,NA,NA,"L.Skog(US)","Táchira",NA,"-72.15","7.46666","600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115",NA,NA
"104","2013-10-05 06:32:00-03","MO","MOBOT","1345209","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ronald L. Liesner|Ángel C. González","Liesner 10023","1980","4","4","South America","Venezuela","Sierra de Aroa. 9 km W of San Felipe air distance. On road 0-3 km NE of road between Cocorote and Aroa. 15 km NW of Cocorote and 1 km SW of Los Cruceros. Cloud forest.",NA,NA,NA,"L.Skog(US)","Yaracuy",NA,"-68.81666","10.35","1100.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"140",NA,NA
"105","2015-12-04 15:31:00-02","MO","MOBOT","1346686","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ronald L. Liesner|Ángel C. González","Liesner 10180","1981","3","10","South America","Venezuela","10 km E of La Fundación (13-23 km by road), around Represa Dorada.",NA,NA,NA,"Skog","Táchira",NA,"-71.6666667","7.8","600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108","1",NA
"106","2011-11-08 05:06:00-02","MO","MOBOT","1451936","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ricardo Callejas|et al.","Callejas Posada 3805","1987","6","8","South America","Colombia","Vía Jardín-Riosucio, 4-5 km de Jardín, bosques a margen izquierda sobre quebrada que alimenta el acueducto. Vereda quebrada Bonita.",NA,NA,NA,"L.P. Kvist (US)","Antioquia","Jardín","-75.83333","5.5","1800.00000000","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2013-08-23 04:12:00-03","MO","MOBOT","1943151","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ricardo Callejas","Callejas Posada 3279","1987","3","26","South America","Colombia","Vía Santa Helena, km 8-12. bh-P",NA,NA,NA,"L. Skog","Antioquia","Medellín","-75.33333","6.16666","1520.00000000","1680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2009-08-23 06:44:00-03","MO","MOBOT","2112512","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 1814","1987","3","6","South America","Colombia","Carretera Mutatá-Pavarnadó, entre Haciendas La Esperanza y Mocarí.",NA,NA,NA,"L.E. Skog (US)","Antioquia",NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2012-04-12 05:10:00-03","MO","MOBOT","2719374","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Alfredo F. Fuentes|Tatiana B. Miranda|Juana Colque|Evert Cuevas","Fuentes Claros 9735A","2005","7","10","South America","Bolivia","Area natural de Manejo Integrado Madidi, Crucero, entre Pata y Santa Cruz. Bosque de yungas subandino superior pluvial con Dictyocaryum lamarckianum, Hedyosmum sp. y Chaetocarpus myrsinites. Inventario fitosociologico Madidi 66. Plantas sin alcoholizar.",NA,NA,NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","-68.61333","-14.65138","1876.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-103","1",NA
"110","2012-04-12 05:10:00-03","MO","MOBOT","2761520","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Alfredo F. Fuentes|Evert Cuevas|Ramiro Cuevas","Fuentes Claros 9083","2005","6","29","South America","Bolivia","Parque Nacional Madidi, Fuertecillo, entre Tokoake y Carjata Bosque subandino superior pluvial transicionando a estacional con poco Dictyocaryum lamarckianum, Cedrela sp, Lauraceas y Moraceas. Inventario fitosociologico Madidi 50. Plantas alcoholizadas.",NA,NA,NA,"A. Fuentes (LPB)","La Paz","Franz Tamayo","-68.9294445","-14.5977777",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-84","6",NA
"111","2012-12-10 14:59:00-02","MO","MOBOT","2957044","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121533","1980","2","21","South America","Venezuela","Distrito Cagigal (near border with Distrito Arismendi): Peninsula de Paria: Cloud forest of uppermost slopes tributary to headwater tributaries of Río Cumaná, below trail between El Paujil and El Brasil.",NA,NA,NA,"Laurence E. Skog","Sucre",NA,"-62.7166667","10.65","850.00000000","890.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","2957110","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"J. de Bruijn","Bruijn 1375","1967",NA,NA,"South America","Venezuela","'Parque Nacional Henry Pittier.' +/- 25 km N.W. of Maracay, along the road Maracay-Ocumare de la Costa. Moist shady site in cloudy forest.",NA,NA,NA,"Laurence E. Skog","Aragua",NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2013-10-05 06:35:00-03","MO","MOBOT","2957222","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 119929","1979","11","11","South America","Venezuela","Deforested area with Iriartea palm in pasture on ridge, cloud forest, Cerro Las Minas, bordering Quebrada Las Minas, 18 km southeast of Santa Ana.",NA,NA,NA,"Laurence E. Skog","Táchira",NA,"-72.21666","7.6","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-05 04:12:00-03","MO","MOBOT","3053456","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Rodrigo Bernal G.|Gloria A. Galeano|Luz E. Tobón|L.G. Henao","Bernal González 974","1986",NA,NA,"South America","Colombia","Río Taibá",NA,NA,NA,"L.E.Kvist","Risaralda","Pueblo Rico","-76.037354","5.23991","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-07-17 07:37:00-03","MO","MOBOT","3053717","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 118893","1979",NA,NA,"South America","Venezuela","Primary wet forest, sandy soil, vicinity of Las minas, north of La Laguna, 16 km SE of Santa Ana.",NA,NA,NA,"Laurence E.Skog","Táchira",NA,"-72.21666","7.6","1150.00000000","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2012-01-04 14:33:00-02","MO","MOBOT","3053799","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"José Bono","Bono 3965","1984",NA,NA,"South America","Venezuela","Páramo de La Laja; Dtto, Capacho Edo Táchira",NA,NA,NA,"Laurence E.Skog","Táchira",NA,NA,NA,"1600.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-07-17 07:37:00-03","MO","MOBOT","3053986","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Julian A. Steyermark|Ronald L. Liesner","Steyermark 118674","1979",NA,NA,"South America","Venezuela","Forested slopes, vicinity of Mata Mula, north of Delicias on road to Bramon.",NA,NA,NA,"Laurence E.Skog","Táchira",NA,"-72.43333","7.63333","1750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-09-04 04:40:00-03","MO","MOBOT","3054208","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Herbert H. Smith","Smith 1395","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Laurence E.Skog",NA,NA,NA,NA,"4500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","3054383","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Leandro Aristeguieta","Aristeguieta 3844","1959","3",NA,"South America","Venezuela","Pico Periquito; Parque Nacional H.Pittier.",NA,NA,NA,"Laurence E.Skog","Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-01-11 17:15:00-02","MO","MOBOT","3054410","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Nidia Cuello|Basil Stergios|N. Niño|Pedro Tovar|Enrique Cuello","Cuello A. 1879","2000","1","21","South America","Venezuela","Mpio. Sucre. Alto de la Vicisoria de la Concepción. Vertiente Sur del Parque Nacional Guaramacal. Parcela de estudio fitosociológico No. 15. Coord. UTM 19367038E; 1022723N.",NA,NA,NA,"N. Cuello","Portuguesa",NA,NA,NA,"1880.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"121","2009-10-21 21:11:00-02","MO","MOBOT","3054631","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121610","1980",NA,NA,"South America","Venezuela","Districto Arismendi: Peninsula de Paria: between Tacarigua and headwaters of Río Tacarigua, east of Verr Humo, north of Río Grande Arriba.",NA,NA,NA,"Laurence E.Skog","Sucre",NA,"-62.61027","10.695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2009-11-20 17:15:00-02","MO","MOBOT","3055338","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","Bunting 12263","1982",NA,NA,"South America","Venezuela","Dtto. mara: alrededores del Puesto El Bosque de la Guardia Nacional, en bosque nublado húmedo.",NA,NA,NA,"Laurence E.Skog","Zulia",NA,"-72.66666","10.79305","1450.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2009-12-27 08:25:00-02","MO","MOBOT","3055906","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Hans J. Wiehler","Wiehler 79373","1979",NA,NA,"South America","Venezuela","Rancho Grande: on path to Paraiso Trail, about 100 m from highway. Live cuttings from the coll. Wiehler 72351, grown under the acc. #W-1819 at BUS and SEL.",NA,NA,NA,"Laurence E.Skog","Aragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2017-02-03 05:18:00-02","MO","MOBOT","3055990","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Dairon Cárdenas L.","Cárdenas López 1731","1988","4","19","South America","Colombia","Zona de Urabá. Cerros del Cuchillo. Camino La Eugenia (nova) a la cumbre sureste. Bosque primario. bmh-T.",NA,NA,NA,"D. Cárdenas, 10-","Chocó","Riosucio","-76.84995","7.458176","50.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2017-02-03 05:18:00-02","MO","MOBOT","3057216","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Dairon Cárdenas L.","Cárdenas López 1778","1988","4","20","South America","Colombia","Mpio. de Riosucio. Zona de Urabá. Cerros del Cuchillo. Camino del brillante a la Cumbre Noroeste. Bosque primario medianamente perturbado. bmh-T. 50-520 m.s.n.m.",NA,NA,NA,"D. Cárdenas, Octubre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2014-02-19 06:40:00-03","MO","MOBOT","3057510","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Enrique Forero|Roberto Jaramillo M.|Josefina Espina Z.|Pablo A. Palacios H.","Forero 6466","1980",NA,NA,"South America","Colombia","Hoya del Rio Torito (afluente del Rio Hábitat), declive occidental, Finca Los Guaduales",NA,NA,NA,"L.E.Kvist","Chocó","San José del Palmar","-76.282103","4.889107","730.00000000","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2008-05-27 22:02:00-03","MO","MOBOT","3382688","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Clark, *","Clark 6851","2002","8","7","South America","Bolivia","Valle de Zongo; 35 km below (north) of dam at Lago Zongo.",NA,NA,NA,"J. L. Clark","La Paz","Murillo","-68.05722","-16.09888","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2014-04-05 06:07:00-03","MO","MOBOT","3452142","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ricarda Riina","Riina 290","1996","11","30","South America","Venezuela","Cerro La Chapa, al N de Nirgua. Bosque nublado con alto predominio de palmas. Lugar muy intervenido.",NA,NA,NA,"W. Meier","Yaracuy",NA,"-68.56666","10.20833","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-01-28 05:27:00-02","MO","MOBOT","3589212","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Jorge Brand|Álvaro Cogollo P.","Brand Mesa 62","1981","7","8","South America","Colombia","12 km después de Barranquillita. Suelo muy húmedo.",NA,NA,NA,"L. E. Skog (US)","Antioquia","Turbo",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","489371","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Thomas B. Croat","Croat 70021","1990","1","26","South America","Colombia","Along road between Jericó and Tamesis ca. 5 mi NW of Tamesis; along stream below huge outcrop.",NA,NA,NA,"L.P. Kvist (US)","Antioquia",NA,"-75.73333","5.7","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","2",NA
"131","2008-10-24 03:33:00-02","MO","MOBOT","490641","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"James C. Solomon","Solomon 17387","1987","11","12","South America","Bolivia","1 km al O de Yolosa por el camino a Unduavi. Vado del Río Cedro. Resto de bosque húmedo. Muy tocado.",NA,NA,NA,"L. Dorr (US)","La Paz","Nor Yungas","-67.75","-16.21666","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-98","6",NA
"132","2012-04-20 12:03:00-03","MO","MOBOT","491051","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"John M. MacDougal|Francisco J. Roldán","MacDougal 3542","1989","1","29","South America","Colombia","Mpio. de Jardín: road between Jardín and Río Sucio, ca. 9 km from Jardín; bosque primario o poco perturbado, muy húmedo, y a orillas del bosque. Specimen treated with ethanol.",NA,NA,NA,"L.E. Skog (US)","Antioquia",NA,"-75.8166667","5.55","2300.00000000","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25","5",NA
"133","2018-03-27 12:01:00-03","MO","MOBOT","491054","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"James C. Solomon","Solomon 12950","1984","12","23","South America","Bolivia","45.5 km below the dam at Lago Zongo, Zongo Valley. Vicinity of Cahua hydroelectric plant.",NA,NA,NA,"L. Dorr (US)","La Paz","Murillo","-68.0166667","-16.05","1200.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-128","4",NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","492567","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ramiro Fonnegra G.|et al.","Fonnegra G. 2178","1987","5","5","South America","Colombia","Fincas Puentiadero-La Palma, margen izquierda del Rio Mutata",NA,NA,NA,"L. E. Skog (US)","Antioquia","Mutatá",NA,NA,"150.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","492677","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"William J. Hahn|Francesca T. Grifo","Hahn 3333","1987","1","23","South America","Venezuela","Canagua, along stream, disturbed montane forest, dry pockets frequent just below clouds.",NA,NA,NA,"L.E.Skog (US)","Mérida",NA,"-71.45","8.16666","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-2","3",NA
"136","2012-03-06 14:23:00-03","MO","MOBOT","493339","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. van der Werff|Basil Stergios|Raúl Rivero|Francisco J. Ortega|Gerardo Aymard","van der Werff 7585","1985","10","24","South America","Venezuela","Distr. Sucre. La Divisoria de la Concepción. Cloud forest.",NA,NA,NA,"L.E.Skog (US)","Portuguesa",NA,"-70.1","9.3","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-31","5",NA
"137","2012-02-24 05:06:00-02","MO","MOBOT","493532","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"H. van der Werff|Rafael E. Ortiz","van der Werff 5508","1983","7","22","South America","Venezuela","Lobatera; La Cazadora; In 20- 25 m tall forest, with increaing humidity & elevation. Finally a tall cloud forest with many palms & few tree ferns. Not many epiphytic ferns, many bromeliads. Herb cover sparse - in drier parts many spreading grasses. Elev. to 200 m. where forest is cut.",NA,NA,NA,"L.E.Skog (US)","Táchira",NA,"-72.2466666","7.9333333","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-16","2",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","493877","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Thomas B. Croat","Croat 60511","1985","3","16","South America","Venezuela","Along road between Colonia Tovar and Portachuelo, ca. 5 km beyond border of Aragua and arched gate for Colonia Tovar. 10º16'N, 67º14'W; elev. 2020 m.",NA,NA,NA,"L.E.Skog (US)","Aragua",NA,"-67.23333","10.26666","2020.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-20","1",NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","493884","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Thomas B. Croat","Croat 60522","1985","3","16","South America","Venezuela","Along road from Maracay to Choroní; vicinity of Km 22 (via Choroní), S facing slopes of Cordillera Costal, 22 km N of Maracay. 10º19'N, 67º34'W; elev. ca. 1500 m.",NA,NA,NA,"L.E.Skog (US)","Aragua",NA,"-67.56666","10.31666","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-22","2",NA
"140","2015-06-16 11:26:00-03","MO","MOBOT","494514","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Bruce K. Holst|Ronald L. Liesner","Holst 3160","1987","2","24","South America","Venezuela","ATURES: Río Coro-Coro, W of Serrania de Yutaje, 8 km N of settlement of Yutaje. Along small, rocky forested tributary, E of river.",NA,NA,NA,"C. Feuillet (US)","Amazonas",NA,"-66.1333333","5.6958333","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-12","4",NA
"141","2015-08-23 05:45:00-03","MO","MOBOT","495871","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ronald L. Liesner|B.L. Stannard","Liesner 16931","1984","3","21","South America","Venezuela","Río Negro. Cerro de La Neblina Camp V. Valley north base of Pico Cardona. Elev. 1250 m. 0º49'N, 66º0'W.",NA,NA,NA,"C. Feuillet (US)","Amazonas",NA,"-66.1666667","0.8166667","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-61","8",NA
"142","2015-06-16 13:00:00-03","MO","MOBOT","496033","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Columnea","sanguinea",NA,"Columnea sanguinea","(Pers.) Hanst.",NA,"Ronald L. Liesner","Liesner 17777","1985","2","21","South America","Venezuela","Atabapo. Slope of Cerro de Marahuaca, Río Yameduaka arriba; 3º38'N, 65º28'W, elev. 1225 m.",NA,NA,NA,"C. Feuillet (US)","Amazonas",NA,"-65.4666667","3.6333333","1225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-8","2",NA
