"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"164","2019-12-02 11:49:49-03","UNICAMP","UEC","97371","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Nave, AG; Carneiro, PHM; Dário, FR; Lopes, RF","1130","1997","02","21",NA,"Brazil",NA,NA,"flor, Árvore com altura 2 m, gamossépala, fruto cor verde e flor branca","UEC085432","Mato Grosso","Magnoliopsida",NA,"(Pohl) D.J.Rogers & Appan","Orlandini, P","Chapada dos Guimarães","Estrada Chapada dos Guiamarães - Cuiabá","-55.72","-15.5325",NA,NA,"UEC085432 UEC085432_01",NA,NA,NA,NA,"2014","04","23","-55.72","-15.5325",NA,NA,NA,NA
"165","2019-08-20 10:11:33-03","UNICAMP","UEC","42101","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE","5958","1981","01","13",NA,"Brazil",NA,NA,"flor, Arbusto variando de 1 a 4 m de altura, folhas pilosas, flores e botões amarelo esverdeados, frutos imaturos cor verde, raizes tuberosas, poderosas e aquosas, mandioca de indio, mata","UEC114115","Distrito Federal","Magnoliopsida",NA,"(Pohl) D.J.Rogers & Appan","Mendoza, M","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC114115",NA,NA,"70570","auto","2015","10","01",NA,NA,NA,NA,NA,NA
"166","2021-03-01 16:29:41-03","UNICAMP","UEC","111594","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala cujabensis","Amorozo, MCM","191","1993","01","25",NA,"Brazil",NA,NA,"Pecíolo e caule verde-grena. Látex branco. N. V. mandioca do mato.","UEC154173","Mato Grosso","Magnoliopsida",NA,"(Müll.Arg.) D.J.Rogers & Appan","Cordeiro, I","Santo Antônio do Leverger","Morro Grande, Roça.","-56.0766983032227","-15.8655996322632",NA,NA,"UEC154173","cujabensis",NA,"183847","auto","1995","09",NA,NA,NA,NA,NA,NA,NA
"167","2019-08-20 10:11:33-03","UNICAMP","UEC","63407","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Damasceno Junior, GA","150","1991","11","05",NA,"Brazil",NA,NA,NA,"UEC114117","Mato Grosso do Sul","Magnoliopsida",NA,"(Pohl) D.J.Rogers & Appan","Mendoza, M","Corumbá","Morro Bocaina","-57.6533012390137","-19.0091991424561",NA,NA,"UEC114117",NA,NA,"295160","auto","2015","10","01",NA,NA,NA,NA,NA,NA
"168","2019-08-20 10:11:33-03","UNICAMP","UEC","73809","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Heringer, EP; Rizzini, CT","17614","1980","01","29",NA,"Brazil",NA,NA,"flor","UEC154176","Minas Gerais","Magnoliopsida",NA,"(Pohl) D.J.Rogers & Appan","Webster, GL","Paracatu","Arbustinho da mata na margem do rio escu","-46.874698638916","-17.2222003936768",NA,NA,"UEC154176",NA,NA,"72344","auto","1984","09","21",NA,NA,NA,NA,NA,NA
"169","2019-08-20 10:11:33-03","UNICAMP","UEC","72195","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","883","1994","01","30",NA,"Brazil",NA,NA,"flor, Arbusto ca. 2,5 m alt. Látex leitoso, botões esverdeados","UEC114071","São Paulo","Magnoliopsida",NA,"(Pohl) D.J.Rogers & Appan","Mendoza, M","Magda","Fazenda São Francisco (CFM), margem do rio São José dos Dourados, mata com elementos de cerrado. Mata ribeirinha e mata semidecídua","-50.2200012207031","-20.6399993896484",NA,NA,"UEC114071",NA,NA,"20042","auto","2015","10","01",NA,NA,NA,NA,NA,NA
"170","2019-08-20 10:11:33-03","UNICAMP","UEC","68773","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Bernacci, LC","25710","1992","02","19",NA,"Brazil",NA,NA,"flor, Subarbusto latescente ca. 1 m altura. Flores em botão verdes","UEC045786","São Paulo","Magnoliopsida",NA,"(Pohl) D.J.Rogers & Appan","Orlandini, P","Monte Alto","Serra da água Limpa, remanescente de veg","-48.4900016784668","-21.2600002288818",NA,NA,"UEC045786",NA,NA,"21949","auto","2012","06","11",NA,NA,NA,NA,NA,NA
"171","2019-08-20 10:11:33-03","UNICAMP","UEC","82818","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Stranghetti, V","232","1993","09","23",NA,"Brazil",NA,NA,"flor, Arbsuto, ca 2,50 m, latescente, flor branca, fruto. Beira de mata, lado esquerdo. (Estação de coleta 1)","UEC045782","São Paulo","Magnoliopsida",NA,"(Pohl) D.J.Rogers & Appan","Orlandini, P","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"UEC045782",NA,NA,"29574","auto","2012","06","11",NA,NA,NA,NA,NA,NA
"172","2020-04-22 16:19:30-03","UFPB","JPB","29568","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","caricaefolia","Manihot caricaefolia","Barbosa, MR; Lima, R; Lima, IB; Cunha, JP; Pessoa, MC","2420","2002","04","14","Southern America","Brasil",NA,NA,"; DESC: Arbusto ca. 40 cm de alt., decumbente, folhas carnosas, frutos verdes imaturos, com látex abundantes, sobre o lajedo.","JPB0029568","Paraíba","Angiosperma","Dicotyledon","Pohl",NA,"Araruna","Parque Estadual da Pedra da Boca","-35.680278","-6.453889","300","300",NA,NA,NA,NA,NA,NA,NA,NA,"-35.680278","-6.453889",NA,NA,NA,NA
"173","2020-04-22 16:19:30-03","UFPB","JPB","30032","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","caricaefolia","Manihot caricaefolia","Agra, MF; Baracho, GS; Pontes, RA; Leal, CKA; Abrantes, L","5691","2002","03","08","Southern America","Brasil",NA,NA,"; DESC: Terrestre. Árvore lactescente ca. 3 m de alt,; folhas 3-5 lobadas, flores esverdeadas com interior vináceo. As folhas são forrageiras e também usadas como medicinais.",NA,"Paraíba","Angiosperma","Dicotyledon","Pohl","Agra, MF","Serra Branca","Base da pedra da serra.","-36.665","-7.483333","493","493",NA,NA,NA,NA,NA,"2002",NA,NA,"-36.665","-7.483333",NA,NA,NA,NA
"174","2020-05-09 17:17:21-03","UFPB","JPB","1960","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","caricaefolia","Manihot caricaefolia","Carneiro, J","JPB1960","1953","02","03","Southern America","Brasil",NA,NA,NA,NA,"Paraíba","Angiosperma","Dicotyledon","Pohl",NA,"Pombal",NA,"-37.801700592041","-6.77027988433838",NA,NA,NA,NA,NA,"28929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-30 21:03:18-03","UFPB","JPB","20948","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","caricaefolia","Manihot caricaefolia","Agra, MF; et al.","2802","1994","06","29","Southern America","Brasil",NA,NA,NA,NA,"Paraíba","Angiosperma","Dicotyledon","Pohl",NA,"Sumé",NA,"-36.8800010681152","-7.67166996002197",NA,NA,NA,NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-16 17:53:20-03","UCS","HUCS","12264","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.","60347","1994","02","11",NA,"Brasil",NA,NA,"arbusto - 2 m - flor alvescente",NA,"Tocantins","Angiospermae","Malpighiales","Pohl","Allem, A.C.",NA,"Rodovia Campos Belos - Taguatinga 5 km N de Novo Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-03-16 13:31:02-03","UNEMAT","HERBAM","7919","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Soares, C.R.A.; Petini-Benelli, A.; Rocha, A.C.R. & Piva, J.H.","Triag. 1495521","2012","03","14",NA,"Brasil",NA,NA,NA,"HERBAM007919","Mato Grosso",NA,NA,"Pohl","Piva, JH","Paranaíta","Afloramento Rochoso.","-56.7825","-9.347222","212","212",NA,NA,NA,NA,NA,"2012","03","14","-56.7825","-9.347222",NA,NA,NA,NA
"178","2019-02-23 13:15:00-03","UNEMAT","HERBAM","4855","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Simão, S.S.; Almeida, E.A.; Pedroga, J.A. & Rodrigues, L.","1","2010","01","17",NA,"Brasil",NA,NA,NA,"HERBAM004855","Mato Grosso",NA,NA,"Pohl","Silva, DR","Alta Floresta","Fazenda Viviane, Afloramento rochoso.","-56.143611","-9.87","293","293",NA,NA,NA,NA,NA,"2012","11","17","-56.143611","-9.87",NA,NA,NA,NA
"179","2019-02-26 12:19:52-03","UNEMAT","HERBAM","16173","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Manna; Toledo; Da Silva, D.R.; Benetti, E.; De Oliveira, V.L. & Pereira, R.N.R.","38","2013","11","27",NA,"Brasil",NA,NA,NA,"HERBAM016173","Mato Grosso",NA,NA,"Pohl","D.R. da Silva","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Formação de cerrado sobre afloramento rochoso, com média declividade, solo vermelho. Grande abundancia de Rutaceae e Salicaceae. Representantes herbáceos são principalmente samambaias.","-55.416167","-10.997833","279","279",NA,NA,NA,NA,NA,"2015","03","02","-55.416167","-10.997833",NA,NA,NA,NA
"180","2019-02-21 19:34:09-03","UNEMAT","HERBAM","1181","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Sasaki, D.; Camargo, A.C.; Rosa, S.A. & Piva, J.H.","1189","2006","12","13",NA,"Brasil",NA,NA,NA,"HERBAM001181","Mato Grosso",NA,NA,"Pohl","Lucena, MFA","Novo Mundo","Parque Estadual Cristalino, Afloramento rochoso com ilhas de solo. Presença de: gravatás, Costus, Spondias.","-55.918889","-9.584167","301","301",NA,NA,NA,NA,NA,NA,NA,NA,"-55.918889","-9.584167",NA,NA,NA,NA
"181","2019-03-16 15:27:06-03","UNEMAT","HERBAM","16173","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Manna; Toledo; Da Silva, D.R.; Benetti, E.; De Oliveira, V.L. & Pereira, R.N.R.","38","2013","11","27",NA,"Brasil",NA,NA,NA,"HERBAM016173","Mato Grosso",NA,NA,"Pohl","D.R. da Silva","Itaúba","APP da UHE Colider, estrada de acesso a Pousada An, Formação de cerrado sobre afloramento rochoso, com média declividade, solo vermelho. Grande abundancia de Rutaceae e Salicaceae. Representantes herbáceos são principalmente samambaias.","-55.416167","-10.997833","279","279",NA,NA,NA,NA,NA,"2015","03","02","-55.416167","-10.997833",NA,NA,NA,NA
"182","2020-04-27 16:09:39-03","UFES","VIES","13230","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Melo, E.; França, F.","1902","1996","12","15",NA,"Brasil",NA,NA,NA,"VIES013230","Bahia",NA,NA,"Pohl","Melo, E.","Itatim","Morro da Quixaba.","-39.6981010437012","-12.7118997573853",NA,NA,"VIES013230",NA,NA,"24374","auto","1996","12",NA,NA,NA,NA,NA,NA,NA
"183","2019-08-16 08:39:17-03","UTFPR","HCF","26791","S","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","G. Hatschbach","74334","2002","11","18",NA,"Brasil",NA,NA,"arbusto, 1,50 m. Base paredões de calcário.",NA,"MS",NA,NA,"Pohl","A.S. Rodrigues","Bodoquena","Rodovia Bodoquena-Morraria do Sul,","-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,NA,"47684","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"184","2021-03-21 19:34:27-03","UFC","EAC","55645","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Sartori, A.L.B.; Araújo, F.S.; Tabatinga F°, G.; Silva, F.K.G.; Flores, L.","1142","2014","02","21","Southern America","Brasil",NA,NA,"Árvore, 8m; fruto imaturo verde; flor verde-arroxeada, pecíolo avermelhado, estigma branco; látex branco, leitoso; galhas na folha (Ponto 17).; Caatinga.","EAC0055645","Ceará","Dicotyledon",NA,"Pohl","Loiola, M.I.B.","Aiuaba",NA,"-40.143056","-6.605278","452","452","EAC0055645",NA,NA,NA,NA,"2014","05","15","-40.143056","-6.605278",NA,NA,NA,NA
"185","2021-03-21 19:34:27-03","UFC","EAC","34018","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Araújo, F.S.; Girão, L.C.","1318","2002","02","26","Southern America","Brasil",NA,NA,"Arbusto, fanerófito, autocórico; Carrasco","EAC0034018","Ceará","Dicotyledon",NA,"Pohl","Girão, L.C.","Crateús","RPPN Serra das Almas","-40.6775016784668","-5.1783299446106","650","700","EAC0034018",NA,NA,"43216","auto","2002","03","20",NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:24:38-03","MBM","MBM","184922","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63914","1995","10","26","Southern America","Brazil",NA,NA,"Arbusto 1,30m, flor alvescente.; Gerais, solo arenoso.","MBM184922","Mato Grosso",NA,NA,"Pohl","Mendoza, M.","Reserva do Cabaçal","Rod. MT-175, Reserva do Cabaçal a Chapada dos Parecis, entre km 35 e Fazenda Santiago","-58.4664001464844","-15.0797004699707",NA,NA,NA,NA,NA,"28332","auto","2018","09","21",NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:24:38-03","MBM","MBM","157610","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58990","1993","02","13","Southern America","Brazil",NA,NA,NA,"MBM157610","Mato Grosso do Sul",NA,NA,"Pohl","Schinini, A.","Aquidauana","Serra de Maracaju, 10km L de Piraputanga","-55.7872009277344","-20.4710998535156",NA,NA,"MBM157610",NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:24:38-03","MBM","MBM","19912","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.","26174","1971","01","27","Southern America","Brazil",NA,NA,NA,"MBM019912","Mato Grosso",NA,NA,"Pohl","Allem, A.C.","Rio Brilhante","Rio Brilhante",NA,NA,NA,NA,"MBM019912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:24:38-03","MBM","MBM","176433","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62369","1995","05","06","Southern America","Brazil",NA,NA,NA,"MBM176433","Mato Grosso",NA,NA,"Pohl","Punt, W.",NA,"Rod. BR-174, 15-20km N do trevo para Porto Esperidião",NA,NA,NA,NA,"MBM176433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:24:38-03","MBM","MBM","162086","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Krapovickas, A.; et al.; et al.","44224","1992","12","07","Southern America","Paraguay",NA,NA,NA,"MBM162086",NA,NA,NA,"Pohl","Schinini, A.",NA,NA,NA,NA,NA,NA,"MBM162086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:24:38-03","MBM","MBM","224823","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Pott, V.J.; Pott, A.; Pott, A.","1240","1990","01","06","Southern America","Brazil",NA,NA,"Arbusto 2m, flor esverdeada, fruto ainda verde.; Vegetação secundária de cerrado. solo argiloso-arenoso, relevo plano.","MBM224823","Mato Grosso do Sul",NA,NA,"Pohl","Mendoza, M.","Aquidauana","Serra de Maracaju, BR262; km 466; beira de estrada","-55.39","-20.3","370","370",NA,NA,NA,NA,NA,"2018","09","25","-55.39","-20.3",NA,NA,NA,NA
"192","2020-12-21 16:24:38-03","MBM","MBM","224828","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Pott, V.J.; Pott, A.; Pott, A.","1146","1989","11","05","Southern America","Brazil",NA,NA,"Arbusto 1,80, flor branca.; Vegetação secundária de cerrado, solo argilo-arenoso, relevo plano.","MBM224828","Mato Grosso do Sul",NA,NA,"Pohl","Mendoza, M.","Aquidauana","Serra de Maracaju, BR-262; km 466; indo para Campo Grande","-55.39","-20.3","370","370",NA,NA,NA,NA,NA,"2018","09","25","-55.39","-20.3",NA,NA,NA,NA
"193","2020-12-21 16:24:38-03","MBM","MBM","231199","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Schinini, A.; et al.; et al.","33822","1997","12","14","Southern America","Paraguay",NA,NA,NA,"MBM231199",NA,NA,NA,"Pohl","Schinini, A.",NA,NA,NA,NA,NA,NA,"MBM231199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:24:38-03","MBM","MBM","254932","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Casas, J.E.; et al.; et al.","6018","1982","02","07","Southern America","Paraguay",NA,NA,NA,"MBM254932",NA,NA,NA,"Pohl","Liesner, R.",NA,NA,NA,NA,NA,NA,"MBM254932",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:24:38-03","MBM","MBM","254933","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Casas, J.F.; et al.; et al.","6286","1982","02","12","Southern America","Paraguay",NA,NA,NA,"MBM254933",NA,NA,NA,"Pohl","Liesner, R.",NA,NA,NA,NA,NA,NA,"MBM254933",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:24:38-03","MBM","MBM","300466","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78778","2004","12","03","Southern America","Brazil",NA,NA,"Ereta 60cm, flor creme-esverdeada.; Lajeado.","MBM300466","Minas Gerais",NA,NA,"Pohl","Mendoza, M.","Macambinho","Estrada para o Porto da Balsa do Rio São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","09","21",NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:24:38-03","MBM","MBM","300989","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Neffa, S.; et al.; et al.","1113","2004","01","22","Southern America","Bolivia",NA,NA,NA,"MBM300989",NA,NA,NA,"Pohl","Schinini, A.",NA,NA,NA,NA,NA,NA,"MBM300989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:24:38-03","MBM","MBM","306140","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Pott, A.","6693","1994","02","28","Southern America","Brazil",NA,NA,"Cerrado, solo lotoloco (arenito), relevo ondulado a acidentado. Esparsa.","MBM306140","Mato Grosso do Sul",NA,NA,"Pohl","Cordeiro, I.","Rio Verde","Acesso a fazenda paraiso, km 587 da rodovia BR 163",NA,NA,"600","600","MBM306140",NA,NA,NA,NA,"2009","04",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:24:38-03","MBM","MBM","202353","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Kummrow, R.; Kummrow, R.","56258","1992","01","19","Southern America","Brazil",NA,NA,NA,"MBM202353","Goiás",NA,NA,"Pohl","Allem, A.C.","Niquelândia","Ca. 17km da rodovia para Colinas","-48.4597015380859","-14.4738998413086",NA,NA,"MBM202353",NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:24:38-03","MBM","MBM","33106","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; et al.; et al.","33282","1973","11","16","Southern America","Brazil",NA,NA,NA,"MBM033106","Mato Grosso",NA,NA,"Pohl","Allem, A.C.","Alto Araguaia","Rio Araguaia","-53.2153015136719","-17.3146991729736",NA,NA,"MBM033106",NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:24:38-03","MBM","MBM","203462","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65376","1996","11","07","Southern America","Brazil",NA,NA,NA,"MBM203462","Mato Grosso",NA,NA,"Pohl","Punt, W.","Cáceres","Rod. BR-070, Serra do Mangabal","-57.6789016723633","-16.0706005096436",NA,NA,"MBM203462",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:24:38-03","MBM","MBM","202359","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65483","1996","11","09","Southern America","Brazil",NA,NA,NA,"MBM202359","Mato Grosso",NA,NA,"Pohl","Allem, A.C.","Pontes e Lacerda","Torre Repetidora","-59.3353004455566","-15.2260999679565",NA,NA,NA,NA,NA,"110136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:24:38-03","MBM","MBM","268422","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","França, F.; et al.; et al.","2187","1997","03","16","Southern America","Brazil",NA,NA,"Cf.","MBM268422","Bahia",NA,NA,"Pohl",NA,"Milagres","Morro Pé de Serra","-39.8588981628418","-12.8699998855591",NA,NA,"MBM268422",NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:24:38-03","MBM","MBM","300462","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","78476","2004","11","23","Southern America","Brazil",NA,NA,"Ereta 70cm, flor creme-esverdeada.; Carrascal.","MBM300462","Bahia",NA,NA,"Pohl","Mendoza, M.","Urandi","Arredores","-42.6549987792969","-14.7714004516602",NA,NA,NA,NA,NA,"28091","auto","2018","09","21",NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:24:38-03","MBM","MBM","43573","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.","38163","1976","01","29","Southern America","Brazil",NA,NA,NA,"MBM043573","Goiás",NA,NA,"Pohl","Allem, A.C.","Pirenópolis","Rodovia Belém - Brasília","-48.9592018127441","-15.852499961853",NA,NA,"MBM043573",NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:24:38-03","MBM","MBM","39574","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.","37673","1975","11","17","Southern America","Brazil",NA,NA,NA,"MBM039574","Mato Grosso",NA,NA,"Pohl","Allem, A.C.","Cuiabá","Parque Águas Quentes","-56.0966987609863","-15.5960998535156",NA,NA,"MBM039574",NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:24:38-03","MBM","MBM","202363","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Silva, J.M.; Deodato, F.; Silva, J.M.; Deodato, F.","65400","1996","11","08","Southern America","Brazil",NA,NA,NA,"MBM202363","Mato Grosso",NA,NA,"Pohl","Allem, A.C.","Porto Esperidião","Rod. BR-174, próximo ao Córrego Caetê","-58.4603004455566","-15.8528003692627",NA,NA,"MBM202363",NA,NA,"113725","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:24:38-03","MBM","MBM","132486","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Krapovickas, A.; et al.; et al.","43040","1989","01","18","Southern America","Brazil",NA,NA,NA,"MBM132486","Mato Grosso",NA,NA,"Pohl","Schinini, A.","Santo Antônio do Leverger","Rod. BR-163, 16km W de São Vicente","-56.0766983032227","-15.8655996322632",NA,NA,"MBM132486",NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:24:38-03","MBM","MBM","277029","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","74334","2002","11","18","Southern America","Brazil",NA,NA,NA,"MBM277029","Mato Grosso do Sul",NA,NA,"Pohl","Rodrigues, A.S.","Bodoquena","Rodovia Belém - Brasília, km 92","-56.7150001525879","-20.5386009216309",NA,NA,"MBM277029",NA,NA,"47684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:24:38-03","MBM","MBM","156439","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","58422","1992","12","05","Southern America","Brazil",NA,NA,NA,"MBM156439","Minas Gerais",NA,NA,"Pohl","Allem, A.C.","Araguari","Rod. BR-050, próximo a entrada para Emborcação","-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:24:38-03","MBM","MBM","149861","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","56512","1992","04","03","Southern America","Brazil",NA,NA,NA,"MBM149861","Minas Gerais",NA,NA,"Pohl","Allem, A.C.","Capitão Enéas","Rod. BR-122, 5km ao norte do trevo para Capitão Enéas","-43.7106018066406","-16.3243999481201",NA,NA,"MBM149861",NA,NA,"60323","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:24:38-03","MBM","MBM","135908","PreservedSpecimen","Plantae","Euphorbiaceae","Manihot","anomala","Manihot anomala","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54014","1990","02","15","Southern America","Brazil",NA,NA,NA,"MBM135908","Tocantins",NA,NA,"Pohl","Allem, A.C.","Arraias","Rio Bezerra","-46.9383010864258","-12.9314002990723",NA,NA,"MBM135908",NA,NA,"66446","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
