"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","infraspecificEpithet","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"45","2020-11-04 11:06:43-03","ESALQ","ESA","107263","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2108.0","1905","06",NA,"Brasil","Bahia","Caeté-Açú (Vale do Capão)","Parque Nacional Chapada Diamantina, trilha para a Cachoeira da Fumaça, pouco antes do planalto.",NA,NA,NA,"Arbusto 80cm alt.; flores rosadas. Poucos indivíduos esparsamente situados. Entre rochas sobre lageado.","ESA107263","ESA107263","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 10:55:25-03","ESALQ","ESA","135284","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","G.O. Romão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA135284",NA,NA,NA,"(Pohl) Sleum",NA,NA,"2011",NA,NA,NA,NA,NA,"10","30",NA,NA,NA,NA
"47","2020-11-04 11:06:43-03","ESALQ","ESA","80001","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","868.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA080001","ESA080001","28",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:06:43-03","ESALQ","ESA","80000","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","867.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA080000","ESA080000","28",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:06:43-03","ESALQ","ESA","79998","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","878.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA079998","ESA079998","28",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:06:43-03","ESALQ","ESA","92112","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","1113.0","2004","12",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA092112","ESA092112","05",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:06:43-03","ESALQ","ESA","79997","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","879.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA079997","ESA079997","28",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:06:43-03","ESALQ","ESA","76681","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Kawasaki, M.L. et al.",NA,"1981","10",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA076681","ESA076681","07",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:06:43-03","ESALQ","ESA","107227","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2012.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 30-50cm alt.; bastante ramificado, corola branca, tubuloso-urceolada; frutos imaturos verdes. Muitos indivíduos adensados. Sobre solo areno-pedregoso úmido.","ESA107227",NA,"29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-04 11:06:43-03","ESALQ","ESA","107245","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2037.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 20-30cm alt.; ereto, bastante ramificado, folhas verde-claras com bordos avermelhados; corola rosada, tubuloso-urceolada; frutos imaturos verde-avermelhados. Muitos indivíduos adensados. Em campo arenoso seco.","ESA107245","ESA107245_1 ESA107245_2","29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-04 11:06:43-03","ESALQ","ESA","107232","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2024.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 30-50cm alt.; bastante ramificado, corola branca, tubuloso-urceolada; frutos imaturos verdes. Muitos indivíduos adensados. Sobre solo arenoso seco.","ESA107232","ESA107232","29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:06:43-03","ESALQ","ESA","107243","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2035.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 20cm alt.; corola branca, campanulada, frutos imaturos verdes. Sobre solo areno-pedregoso seco.","ESA107243","ESA107243_1 ESA107243_2","29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:06:43-03","ESALQ","ESA","107244","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2036.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 20-30cm alt.; ereto, bastante ramificado, folhas verde-claras com bordos avermelhados; corola rosada, tubuloso-urceolada; frutos imaturos verde-avermelhados. Muitos indivíduos adensados. Em campo arenoso seco.","ESA107244","ESA107244_1 ESA107244_2","29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:06:43-03","ESALQ","ESA","107247","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2039.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 20-30cm alt.; ereto, bastante ramificado, folhas verde-claras com bordos avermelhados; corola rosada, tubuloso-urceolada; frutos imaturos verde-avermelhados. Muitos indivíduos adensados. Em campo arenoso seco.","ESA107247",NA,"29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:06:43-03","ESALQ","ESA","107229","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. ; Dantas, A.P.T.","2021.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 30-50cm alt.; bastante ramificado, corola branca, tubuloso-urceolada; frutos imaturos verdes. Muitos indivíduos adensados. Sobre solo areno-pedregoso úmido.","ESA107229","ESA107229","29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:06:43-03","ESALQ","ESA","107246","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2038.0","1905","06",NA,"Brasil","Bahia","Rio de Contas","Pico das Almas, trecho da trilha entre o início até o Campo de Queiroz; 1400-1900m.s.m.","-41.8114013671875","-13.5789003372192",NA,"Subarbusto 20-30cm alt.; ereto, bastante ramificado, folhas verde-claras com bordos avermelhados; corola rosada, tubuloso-urceolada; frutos imaturos verde-avermelhados. Muitos indivíduos adensados. Em campo arenoso seco.","ESA107246","ESA107246","29",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:06:43-03","ESALQ","ESA","107315","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2262.0","1905","06",NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade, Santuário da Piedade. 1746m.","-43.6697006225586","-19.8799991607666",NA,"Subarbusto 30cm alt.; bastante ramificado; folhas jovens com bordos avermelhados; inflorescências velhas com brácteas castanhas. Poucos indivíduos observados, adensados. Topo de barranco pedregoso na beira da estrada em direção ao cume","ESA107315","ESA107315","29",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:06:43-03","ESALQ","ESA","107314","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2261.0","1905","06",NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade, Santuário da Piedade. 1746m.","-43.6697006225586","-19.8799991607666",NA,"Subarbusto 60cm alt.; bastante ramificado; folhas jovens com bordos avermelhados; frutos velhos castanhos. Espécie de Ericaceae mais comum na serra. Muito indivíduos adensados, em populações esparsas. Beira da estrada em direção ao cum","ESA107314","ESA107314","29",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:06:43-03","ESALQ","ESA","107311","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O. ; Dantas, A.P.T.","2258.0","1905","06",NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade, Santuário da Piedade. Trilha entre o cume e o estacionamente principal. 1746m.","-43.6697006225586","-19.8799991607666",NA,"Subarbusto 60cm alt.; bastante ramificado; folhas jovens com bordos avermelhados; frutos velhos castanhos. Espécie de Ericaceae mais comum na serra. Muito indivíduos adensados, em populações esparsas. Solo pedregoso seco, com afloramen","ESA107311","ESA107311","29",NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:06:43-03","ESALQ","ESA","117144","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Romão, G.O.; Souza, V.C.; Latvis, M.; Gissi, D.S.; Santinati, M.A.","2442.0","2010","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, rodovia MG-10. Fazenda Cachoeira da Capivara. Campo rupestre","-43.7144012451172","-19.1688995361328",NA,"Subarbusto, 50cm alt.; frutos imaturos verde-rosados, folhas jovens avermelhadas nos bordos.","ESA117144","ESA117144","01",NA,"var. montana",NA,NA,"2010","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:06:43-03","ESALQ","ESA","91637","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Hoehne, F.C.",NA,"1915","11",NA,"Brasil","Minas Gerais","Serra da Piedade",NA,NA,NA,NA,NA,"ESA091637","ESA091637","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 10:55:25-03","ESALQ","ESA","135367","PreservedSpecimen","Plantae",NA,NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","G.O. Romão","G.O. Romão","2107.0","2007","04",NA,"Brasil","Bahia","Caeté- Açú",NA,NA,NA,NA,NA,"ESA135367",NA,"04",NA,"(Pohl) Sleum",NA,NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:06:43-03","ESALQ","ESA","91660","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Handro, O.","1039.0","1913","11",NA,"Brasil","São Paulo","Paranapiacaba",NA,NA,NA,NA,NA,"ESA091660","ESA091660","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:06:43-03","ESALQ","ESA","120664","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Delfini, C.","236.0","2012","05",NA,"Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, rodovia MG 10, km 120 a 121.","-43.54745","-19.26862",NA,"Subarbusto, ca. 20cm alt., entre pedriscos.","ESA120664","ESA120664","01",NA,NA,"1253","1253",NA,NA,NA,NA,NA,NA,NA,NA,"-43.54745","-19.26862",NA,NA
"69","2020-11-04 11:06:43-03","ESALQ","ESA","91669","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Hensold, N. et al.","2850.0","1982","01",NA,"Brasil",NA,"Serra Cabeça de Boi",NA,NA,NA,NA,NA,"ESA091669","ESA091669","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:06:43-03","ESALQ","ESA","131992","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Miranda-Silva, E. et al.","294.0","1999","10",NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,"ESA131992","ESA131992","23",NA,NA,NA,NA,"2009","26531","auto",NA,NA,NA,"12","19",NA,NA,NA,NA
"71","2020-11-04 11:06:43-03","ESALQ","ESA","131809","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Martens, L.A.","122.0","1989","09",NA,"Brasil","Minas Gerais","Brumadinho",NA,"-44.1996994018555","-20.1432991027832",NA,NA,"ESA131809","ESA131809","10",NA,NA,NA,NA,"2011","26639","auto",NA,NA,NA,"10","30",NA,NA,NA,NA
"72","2020-11-04 11:06:43-03","ESALQ","ESA","52319","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Kinoshita-Gouvêa, L.S.","Semir, J. et al.",NA,"1974","10",NA,"Brasil","Minas Gerais","Jaboticatubas",NA,"-43.7449989318848","-19.513599395752",NA,NA,"ESA052319","ESA052319","29",NA,"(Pohl) Sleum.",NA,NA,"1979","31264","auto",NA,NA,NA,"01","01",NA,NA,NA,NA
"73","2020-11-04 11:06:43-03","ESALQ","ESA","91670","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Salimena, F.R. et al.","1350.0","2004","05",NA,"Brasil","Minas Gerais","Rio Preto",NA,"-43.8278007507324","-22.0891990661621",NA,NA,"ESA091670","ESA091670","21",NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:06:43-03","ESALQ","ESA","76764","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","547.0","2000","11",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA076764","ESA076764","02",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:06:43-03","ESALQ","ESA","131960","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Pereira, M. ; Lucca, M.","877.0","1992","08",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA131960","ESA131960","16",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:06:43-03","ESALQ","ESA","92061","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","899.0","2003","01",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA092061","ESA092061","10",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:06:43-03","ESALQ","ESA","92101","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","1099.0","2004","12",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA092101","ESA092101","04",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:06:43-03","ESALQ","ESA","92062","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","904.0","2003","01",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA092062","ESA092062","10",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:06:43-03","ESALQ","ESA","92105","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","1106.0","2004","12",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA092105","ESA092105","05",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:06:43-03","ESALQ","ESA","76825","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Semir, J. et al.","5226.0","1974","10",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA076825","ESA076825","27",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:06:43-03","ESALQ","ESA","76770","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","548.0","2000","11",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA076770","ESA076770","02",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:06:43-03","ESALQ","ESA","80002","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","880.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA080002","ESA080002","28",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:06:43-03","ESALQ","ESA","52318","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Kinoshita, L.S. ; Matsumoto, K.",NA,"2000","11",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA052318","ESA052318","23",NA,"(Pohl) Sleum.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:06:43-03","ESALQ","ESA","79999","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","866.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA079999","ESA079999","28",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 11:06:43-03","ESALQ","ESA","76761","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","541.0","2000","11",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA076761","ESA076761","02",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:06:43-03","ESALQ","ESA","76758","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Romão, G.O. et al.","546.0","2000","11",NA,"Brasil","Minas Gerais","Santana do Riacho",NA,"-43.7144012451172","-19.1688995361328",NA,NA,"ESA076758","ESA076758","02",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:06:43-03","ESALQ","ESA","78064","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana",NA,"Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28566.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 117.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto, ca. 30 cm alt.; frutos imaturos vinho. Entre rochas.","ESA078064","ESA078064","28",NA,NA,"1150","1150",NA,"26557","auto",NA,NA,NA,NA,NA,"-43,547,778","-19,271,111",NA,NA
"88","2020-11-04 11:06:43-03","ESALQ","ESA","78050","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28552.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 117.","-43.7144012451172","-19.1688995361328",NA,"Subarbusto, ca. 30 cm alt.; frutos imaturos vinho. Entre rochas.","ESA078050","ESA078050","28",NA,NA,"1150","1150","2002","26557","auto",NA,NA,NA,NA,NA,"-43,547,778","-19,271,111",NA,NA
"89","2020-11-04 11:06:43-03","ESALQ","ESA","78135","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","Romão, G.O.","Souza, V.C.; Romão, G.O.; Sampaio, D.; Araújo, A.O.; Elias, S.I.","28637.0","2002","02",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. Rodovia Belo Horizonte - Conceição do Mato Dentro, km 121. Próximo à sede do IBAMA. Campo rupestre. 1300 m.s.m.","-43.7144012451172","-19.1688995361328",NA,"Arbusto, até 30 cm alt.; frutos imaturos avermelhados, maduros negros.","ESA078135","ESA078135","28",NA,NA,NA,NA,"2002","26557","auto",NA,NA,NA,NA,NA,"-43,527,222","-19,253,611",NA,NA
"90","2019-11-21 14:35:09-03","UFJF","CESJ","49635","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana","S.A. Roman","S.A. Roman; F.S. Souza; J.A. Oliveira; L. Menini Neto; I.C.Almeida; T. Mota; S.M. Dutra; F.","40","2007","12","América do Sul","Brasil","Minas Gerais","Rio Preto","R.P.P.N. São Lourenço do Funil, 18º36'01,6 S, 43º57'04,2 W. 1139 m.s.m.","-43.8278007507324","-22.0891990661621",NA,"Frutos verdes","CESJ049635",NA,"09",NA,"(Pohl) Sleumer",NA,NA,"2008","20815","auto",NA,NA,NA,"06",NA,NA,NA,NA,NA
"91","2019-11-21 14:35:09-03","UFJF","CESJ","42337","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana angustifolia","G.O.Romão","F.R.G. Salimena; K. Antunes; C.N. Matozinhos; O.J. Bastos Neto; P.H. Nobre","1350","2004","05","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil.","-43.8278007507324","-22.0891990661621",NA,"Arbusto, no interior da mata. Flores rosadas.","CESJ042337",NA,"21","angustifolia","(Meisn) Sleumer",NA,NA,"2004","20815","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-11-21 14:35:09-03","UFJF","CESJ","43111","PreservedSpecimen","Plantae","Angiosperma",NA,"Ericaceae","Gaylussacia","montana","Gaylussacia montana angustifolia","C.N. Matozinhos","C.N. Matozinhos; B.F.Mello; F.S. Souza","158","2004","11","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Vilarejo do Funil, acima da Gruta do Funil. Aproximadamente 1300 m alt.","-43.8278007507324","-22.0891990661621",NA,"Arbusto ca. 1m alt., em campo rupestre. Flores brancas.","CESJ043111",NA,"13","angustifolia","(Meisn) Sleumer",NA,NA,"2005","20815","auto",NA,NA,NA,"01","11",NA,NA,NA,NA
