"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","county","infraspecificEpithet","sex"
"44","2020-08-31 08:53:10-03","INPA","INPA","27051","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F.Blake",NA,"Prance, GT","9918","1969","02","14","Southern America","Brasil","Roraima","Serra dos Surucucus, Savanna on large plateau.","1800","1800",NA,NA,"INPA0027051","INPA0027051 INPA0027051_e INPA0027051_e1","Pruski, JF","-63","2.7","1987","09","-63","2.7",NA,NA,"18",NA,NA,"Alto Alegre",NA,NA
"45","2020-08-31 08:53:10-03","INPA","INPA","182463","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F.Blake",NA,"Huber, O","12888","1988","11","22","Southern America","Venezuela",NA,"Terr. Fed. Amazonas: Dpto. Atures: Serranía Uasadi, Sector nor-occidental. Cumbres Montanosas ubicadas en las cabeceras orientales del Río Asita, afluente derecho del Río Ventuari",NA,NA,NA,NA,"INPA0182463","INPA0182463 INPA0182463_e","Pruski, JF","-65.2","5.35","1989","11","-65.2","5.35",NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-06-15 15:28:54-03","UNESP-RC","HRCB","51997","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F.Blake",NA,"Lombardi","7657","2009","12","14",NA,NA,"Cuyuni-Mazaruni","Rio Kako","2583","2583",NA,"Arvoreta ca. 3m, folhas coriáceas, verde-claras na face abaxial, brácteas externas marrons, internas brancas, corola branca, ápice lilás, tudo das anteras verde, estilete rosado.",NA,NA,"Teles, A.M.","-60.731889","5.207556","2012","07","60º43'54.8W","05º12'27,2N",NA,NA,NA,NA,NA,"Monte Roraima",NA,NA
"47","2020-09-12 05:00:02-03","US","US","USw39777","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","affinis","Stenopadus affinis","Maguire et al.",NA,"B. Maguire","53667",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,"Wood Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"48","2020-09-12 05:00:02-03","US","US","2407747","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","affinis","Stenopadus affinis","Maguire et al.","Isotype","J. A. Steyermark","75110","1953","4","18","South America - Neotropics","Venezuela","Bolivar","Abacapa-tepui. Chimanta Massif.",NA,NA,NA,NA,"US00119550",NA,NA,"-62.3493","5.18887",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"49","2020-09-12 05:00:02-03","US","US","1857860","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","cardonae","Stenopadus cardonae","Maguire & Lasser","Isotype","F. Cardona","1181","1945","4",NA,"South America - Neotropics","Venezuela","Bolivar","Cerro Arepuchi, Rio Caroni.","600","800",NA,NA,"US00119552",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"50","2020-09-12 05:00:02-03","US","US","1544505","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","eurylepis","Stenopadus eurylepis","S.F. Blake in Gleason","Isotype","G. H. H.Tate","935","1928",NA,NA,"South America - Neotropics","Venezuela",NA,"Mt. Duida, Aguita.","945","945",NA,NA,"US00119558",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"51","2020-09-12 05:00:02-03","US","US","2279354","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","neblinensis","Stenopadus neblinensis","Maguire & Wurdack","Isotype","B. Maguire","42516","1957","12","25","South America - Neotropics","Venezuela","Amazonas","Canon Grande.",NA,NA,NA,NA,"US00119564","US00119564_01",NA,"-65.9769","0.944453",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"52","2020-09-12 05:00:02-03","US","US","USw25208","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","neblinensis","Stenopadus neblinensis","Maguire & Wurdack",NA,"B. Maguire","42516",NA,NA,NA,"South America - Neotropics","Venezuela","Mérida",NA,NA,NA,"Wood Sample",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"53","2020-09-12 05:00:02-03","US","US","2583634","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","steyermarkii","Stenopadus steyermarkii","Aristeg.","Isotype","J. A. Steyermark","93808","1964","5","12","South America - Neotropics","Venezuela","Bolivar","Rio Churun.",NA,NA,NA,NA,"US00119566",NA,NA,"-62.5162","5.83536",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"54","2020-09-12 05:00:02-03","US","US","3493479","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11389","2004","6","5","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Wayalayeng Village, Falls of the Ataro River above first escarpment of Mount Maringma","628",NA,NA,NA,NA,NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-60.5161","5.24039",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"55","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"H. D. Clarke, K. David, C. Chin & C. Perry","5775","1997","7","17","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 17 km W; 3 km W of eastern summit of Waukauyengtipu","1430",NA,NA,NA,NA,NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-61.2211","5.83083",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"56","2020-09-12 05:00:02-03","US","US","3482969","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","1770","2004","2","10","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mts., Mazaruni River. Base Camp 6","501",NA,NA,NA,"US00866191",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-60.6517","6.04444",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"57","2020-09-12 05:00:02-03","US","US","3393469","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"H. D. Clarke, K. David, C. Chin & C. Perry","5750","1997","7","16","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 15 km W; 1.5 km W of camp near eastern summit of Waukauyengtipu","1525",NA,NA,NA,"US00646145",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-61.2","5.8325",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US","1441497","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake in Gleason","Isotype","G. H. H.Tate","759","1928","8",NA,"South America - Neotropics","Venezuela",NA,"Mt. Duida, Savanna Hills.","1341","1341",NA,NA,"US00119568",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"59","2020-09-12 05:00:02-03","US","US","2583808","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"B. Maguire, J. A. Steyermark & C. K. Maguire","53572","1962","9","3","South America - Neotropics","Venezuela","Bolívar","Alto Río Cuyuni, Cerro Pitón, Cordillera Epicara","400",NA,NA,NA,"US00750952",NA,NA,"-61.91","6.36",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"60","2020-09-12 05:00:02-03","US","US","3066542","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"B. K. Holst, J. A. Steyermark & B. Manara","2239","1985","4","5","South America - Neotropics","Venezuela","Bolívar","Gran Sabana, Mareman-Parú, 50 km N of Kama-Meru","1300",NA,NA,NA,"US00750960",NA,NA,"-61.41","5.66",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"61","2020-09-12 05:00:02-03","US","US","3134104","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"R. L. Liesner","16621","1984","3","15","South America - Neotropics","Venezuela","Amazonas","Cerro de La Neblina Camp IV, 15 km NNE of Pico Phelps","780",NA,NA,NA,"US00750957","US00750957_01","Pruski, J. F.","-65.95","0.85",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Río Negro",NA,NA
"62","2020-09-12 05:00:02-03","US","US","2583551","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"J. A. Steyermark, G. C. K. Dunsterville & E. Dunsterville","92411","1963","12","29","South America - Neotropics","Venezuela","Bolívar","Cerro Venamo, SW part, Río Venamo, descendiendo el río desde el campamento cerca de la unión con el afluente Este. Cerca de los limites con la Guayana inglesa","950","1150",NA,NA,"US00750956",NA,NA,"-61.4","5.93",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"63","2020-09-12 05:00:02-03","US","US","2964529","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","9918","1969","2","14","South America - Neotropics","Brazil","Roraima","Braziliam Amazonia. Territory of Roraima. Serra dos Surucucus","1800",NA,NA,NA,"US01622164","US01622164_01",NA,"-63.575","2.742",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"64","2020-09-12 05:00:02-03","US","US","1908051","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"F. Tamayo","3119","1946","3",NA,"South America - Neotropics","Venezuela","Bolívar","Gran Sabana, Río Uarí",NA,NA,NA,NA,"US00750856",NA,"Steyermark, J. A., (VEN)","-61.5","5.5",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"65","2020-09-12 05:00:02-03","US","US","1932175","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius magnifolius","Steyerm.","Holotype","F. Cardona","2190","1947","9",NA,"South America - Neotropics","Venezuela","Bolivar","Cerro Arepuchi.",NA,NA,NA,NA,"US00119569",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,"magnifolius",NA
"66","2020-09-12 05:00:02-03","US","US","3393463","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"H. D. Clarke, T. Hollowell, K. David, C. Chin & C. Perry","5459","1997","7","7","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Paruima, 11 km W; between Ararata scrub area and Waukauyengtipu","850",NA,NA,NA,"US00646140",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-61.1553","5.82667",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"67","2020-09-12 05:00:02-03","US","US","3364033","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"O. Huber & J. Rosales","13418","1992","12","5","South America - Neotropics","Venezuela","Amazonas","Sierra de Maigualida, sector centro-norte","1700",NA,NA,NA,"US00750949",NA,"Pruski, J. F.","-65.16","5.53",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Atures",NA,NA
"68","2020-09-12 05:00:02-03","US","US","1901272","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"F. Cardona Puig","2095","1947","3","17","South America - Neotropics","Venezuela","Bolívar","Río Surukun (Río Caroní), campamento Perai-tepuí, Guayana","900",NA,NA,NA,"US00750951",NA,NA,"-60.9","4.98",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","2950987","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"J. A. Steyermark","90227","1961","12","27","South America - Neotropics","Venezuela","Bolívar","Sierra Ichún, N del Salto María Espuma (Salto Ichún) del Río Ichún (tributary of río Paragua)","625","725",NA,NA,"US00750959",NA,NA,"-63.3","4.76",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","2173456","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"H. García Barriga","14288","1952","8","28","South America - Neotropics","Colombia","Vaupés","Rio Piraparana, cuenca del rio Apaporis, Loma Buc-chia","250","600",NA,NA,"US01622165",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","2583633","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"J. A. Steyermark","93318","1964","5","3","South America - Neotropics","Venezuela","Bolívar","Auyan-tepuí, cumbre de la parte norte de la seccion sur (division occidental del cerro); Río Churún, vic del campamento sur, SE del Second Wall","1690",NA,NA,NA,"US00750854",NA,NA,"-62.55","5.83",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","3374278","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"H. D. Clarke","1018","1996","2","5","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Waleliwatipu (Aymatoi), N of Paruima; in vic. of camp","1090",NA,NA,NA,"US00612805",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-61.0203","5.89472",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","3337267","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"O. Huber","12888","1988","11","22","South America - Neotropics","Venezuela","Amazonas","Serrania Uasadi, sector nor-occidental; cabeceras orientales del Río Asita, afluente derecho del Río Ventuari","1850",NA,NA,NA,"US00750950",NA,"Pruski, J. F.; Funk, V. A.","-65.2","5.35",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Atures",NA,NA
"74","2020-09-12 05:00:02-03","US","US","2486333","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"J. A. Steyermark & S. Nilsson","60 401","1960","4","20","South America - Neotropics","Venezuela","Bolívar","Cerro Uei, vic. road campamento 125, betw. Luepa & Cerro Venamo","1100",NA,NA,NA,"US00750955",NA,NA,"-61.4","5.86",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","3482988","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"K. M. Redden, R. Williams & C. Paul","1570","2004","1","26","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mts., Imbaimadai, Karowrieng River. Base of tepui at rock paintings. 1.39 mi N. of Base Camp 2","552",NA,NA,NA,"US00866171",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-60.2245","5.66778",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","3276422","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"O. Huber & L. Izquierdo","12777","1988","11","18","South America - Neotropics","Venezuela","Bolívar","Sierra de Maigualida, sector nor-oriental, cabeceras del Río Chajura, afluente occidental del Río Erebato, aprox. 100 km al SW del Campamento EntreRíos","2100",NA,NA,NA,"US00750948",NA,"Pruski, J. F.; Funk, V. A.","-65.21","5.55",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Cedeño",NA,NA
"77","2020-09-12 05:00:02-03","US","US","3185524","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"B. M. Boom","12893","1989","5","13","South America - Neotropics","Colombia","Narino","Volcan Cumbal, ca. 6.5-9 km W of Cumbal","3300","3790",NA,NA,"US00622973","US00622973_01",NA,"-77.83","0.92",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Cumbal",NA,NA
"78","2020-09-12 05:00:02-03","US","US","3275454","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"O. Huber","13269","1991","11","18","South America - Neotropics","Venezuela","Amazonas","Río Matakuní, aprox. 50 km al NE de su desembocadura en el Río Orinoco","1050",NA,NA,NA,"US00750954","US00750954_01","Pruski, J. F.","-64.75","3.18",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Atabapo",NA,NA
"79","2020-09-12 05:00:02-03","US","US","3267864","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"B. K. Holst","3803","1987","3","30","South America - Neotropics","Venezuela","Bolívar","Auyan-tepuí, summit, south-central region, headwaters of Río Churún","1700","1800",NA,NA,"US00750855",NA,"Pruski, J. F.","-62.53","5.85",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1","Piar",NA,NA
"80","2020-09-12 05:00:02-03","US","US","3493421","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","12204","2004","6","28","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Ataro River, landing below falls at Wayalayeng Village","488",NA,NA,NA,NA,NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-60.5103","5.23553",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","3478482","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"K. M. Redden, R. Williams, C. Perry, C. Paul & M. Lyle","1957","2004","2","18","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Pakaraima Mts., E bank of Mazaruni River. 1.14 miles SW of Base Camp 6 towards ABC Falls","492",NA,NA,NA,"US00808104",NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-60.6596","6.05889",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"K. M. Redden, K. J. Wurdack, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","6580","2009","5","15","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Kako River, top of waterfall","687",NA,NA,NA,NA,NA,"Funk, V. A., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","-60.847","5.48078",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","2435823","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"B. Maguire, J. A. Steyermark & C. K. Maguire","53667","1962","9","9","South America - Neotropics","Venezuela","Bolívar","Alto Río Cuyuni, Cerro Pitón, Cordillera Epicara","400",NA,NA,NA,"US00750953",NA,NA,"-61.91","6.36",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","3174352","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"B. M. Boom & D. Gopaul","7649","1987","4","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Karowtipu Mt., upper Mazaruni R. region, eastern end of Mt.","1000",NA,NA,NA,"US00617603","US00617603_01","Pruski, J. F.","-60.58","5.75",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US","2814219","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"J. A. Steyermark, V. Carreño E. & C. Brewer-Carias","109189","1974","2","16","South America - Neotropics","Venezuela","Bolívar","Meseta del Jaua: Cerro Sarisariñama, summit","1400",NA,NA,NA,"US00750958",NA,NA,"-64.22","4.69",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","3265523","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"T. McDowell, D. Hughs & D. Gopaul","2964","1990","5","30","South America - Neotropics","Guyana","Cuyuni-Mazaruni","7 km N of Paruima Village; after descent from south face of Mt. Waleliwatipu","980","1060",NA,NA,"US00617852",NA,"Pruski, J. F.","-61.0333","5.9",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","2170432","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius","S.F. Blake",NA,"B. Maguire & D. B. Fanshawe","32484","1951","11","10","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Samwarakna-tipu (Holi-tipu), Kamarang River - Wenamu Trail, Pakaraima Mts.","1100",NA,NA,NA,"US00751596","US00751596_01","Pruski, J. F.","-61.1","5.95",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","1932175","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius magnifolius","Steyerm.","Holotype","F. Cardona","2190","1947","9",NA,"South America - Neotropics","Venezuela","Bolivar","Cerro Arepuchi.",NA,NA,NA,NA,"US00119569",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,"magnifolius",NA
"89","2019-01-22 20:43:29-02","F","FMNH-SEEDPLANTS","V0051459F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenopadus","affinis","Stenopadus affinis",NA,"Holotype","J. A. Steyermark","75110","1953","4","18","South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0051459F","V0051459F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"90","2019-01-23 13:04:28-02","F","FMNH-SEEDPLANTS","V0051460F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenopadus","cardonae","Stenopadus cardonae",NA,"Paratype","F. Cardona P.","2095","1947","3","15","South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0051460F","V0051460F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"91","2019-09-05 16:31:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenopadus","eurylepis","Stenopadus eurylepis",NA,"Type [status unknown]","G. H. H. Tate","935",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"92","2019-01-23 12:04:40-02","F","FMNH-SEEDPLANTS","V0051467F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenopadus","eurylepis","Stenopadus eurylepis",NA,"Isotype","G. H. H. Tate","935",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0051467F","V0051467F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"93","2019-01-23 12:04:41-02","F","FMNH-SEEDPLANTS","V0051472F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenopadus","neblinensis","Stenopadus neblinensis",NA,"Isotype","B. Maguire & et al.","42516","1957","12","25","South America","Venezuela",NA,NA,NA,NA,NA,NA,"V0051472F","V0051472F_01",NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"94","2019-09-05 16:31:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius",NA,"Type [status unknown]","G. H. H. Tate","759",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"95","2019-09-05 16:31:18-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenopadus","talaumifolius","Stenopadus talaumifolius",NA,"Type [status unknown]","G. H. H. Tate","759","1928",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
