"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","class","typeStatus","relatedCatalogItem"
"50","2009-12-05 05:17:00-02","MO","MOBOT","2834518","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Gert G. Hatschbach|Maria M. Hatschbach|J.M. Silva","Hatschbach 55512","1991","6","15","South America","Brazil","Minas Gerais","Parque Nacional do Caparaó, caminho ao Pico da Bandeira (mun. Caparaó).",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2017-04-17 14:39:00-03","MO","MOBOT","2839195","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Lynn G. Clark (ISC)","L. Krieger|L.T. Souza|M.C. Brügger","Krieger 14194","1976","7","7","South America","Brazil","Minas Gerais","Serra do Caparaó.",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"52","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","02761","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","da Silveira",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,"Campo de altitude, this species seen as high as ...;",NA,NA,"Caparaó",NA,NA,NA,"15056","auto",NA,NA,NA,"Liliopsida",NA,NA
"53","2020-08-01 18:19:29-03","UNESP-IBILCE","SJRP","04455","PreservedSpecimen","Plantae","Tracheophyta","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","da Silveira",NA,"L. Clark",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Serra do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Bamboo in mata de altitude on steep cliffs above the river.;",NA,NA,"Lima Duarte",NA,NA,NA,"30417","auto",NA,NA,NA,"Liliopsida",NA,NA
"54","2019-06-10 10:11:27-03","FZB-BH","BHZB","9491","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera",NA,"Pedro Viana","Fernandes, F.M.",NA,"2012","09","28",NA,"Brasil","ES","Serra Caparaó, Margem direita Rio José Pedro, 100-200m abaixo Terreirão,Divisa dos estados MG e ES.",NA,NA,NA,NA,NA,"Municipio: Iuna",NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-09-12 05:00:02-03","US","US","1257148","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A. Chase","9695","1925","4","30","South America - Neotropics","Brazil","Minas Gerais","Trail to pico de bandeira, minas, serra do caparao",NA,NA,"2400","2500",NA,NA,"US00010028","US00010028_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"56","2020-09-12 05:00:02-03","US","US","2463822","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A. A. Silveira","Herb. Silv. 600","1911","9",NA,"South America - Neotropics","Brazil","Minas Gerais","Serra do Caparao.",NA,NA,NA,NA,NA,NA,"US00028294","US00028294_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae","Type fragment",NA
"57","2020-09-12 05:00:02-03","US","US","1257147","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A. Chase","9695","1925","4","30","South America - Neotropics","Brazil","Minas Gerais","Trail to pico de baudeira, minas, serra do caparao",NA,NA,"2400","2500",NA,NA,"US00010029","US00010029_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"58","2020-09-12 05:00:02-03","US","US","1516770","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Y. Mexia","4018","1929","11","25","South America - Neotropics","Brazil","Espírito Santo","Serra da caparao",NA,NA,"2650","2650",NA,NA,"US00010031","US00010031_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"59","2020-09-12 05:00:02-03","US","US","3289638","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"L. G. Clark & M. Morel","702","1990","2","23","South America - Neotropics","Brazil","Minas Gerais","Parque nacional de caparao, trail to pico de bandeira","-41.8167","-20.45","2110","2110",NA,NA,"US00452371","US00452371_01","Caparaó",NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"60","2020-09-12 05:00:02-03","US","US","3289637","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"L. G. Clark & M. Morel","702","1990","2","23","South America - Neotropics","Brazil","Minas Gerais","Parque nacional de caparao, trail to pico de bandeira","-41.8167","-20.45","2110","2110",NA,NA,"US00452370","US00452370_01","Caparaó",NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"61","2020-09-12 05:00:02-03","US","US","1255436","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A. A. Silveira","Herb. Silv. 600","1911","9",NA,"South America - Neotropics","Brazil","Minas Gerais","Serra do Caparao.",NA,NA,NA,NA,NA,NA,"US00028293","US00028293_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae","Type fragment",NA
"62","2020-09-12 05:00:02-03","US","US","1501491","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A. Chase","10095","1929","11","26","South America - Neotropics","Brazil","Minas Gerais","Serra do caparao, minas",NA,NA,"2280","2425",NA,NA,"US00010027","US00010027_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"63","2020-09-12 05:00:02-03","US","US","1257146","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A. Chase","9722","1925","4","30","South America - Neotropics","Brazil",NA,"Serra do caparao",NA,NA,"2000","2100",NA,NA,"US00010406","US00010406_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"64","2020-09-12 05:00:02-03","US","US","1501498","PreservedSpecimen","Plantae",NA,"Cyperales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A. Chase","10088","1929","11","25","South America - Neotropics","Brazil","Espírito Santo","Serra do caparao",NA,NA,"2280","2425",NA,NA,"US00010030","US00010030_01",NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA,NA
"65","2020-09-02 16:36:23-03","Cenargen","CEN","36911","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L. Krieger","Leopoldo Krieger","15749","1977","09","28",NA,"Brasil",NA,"Parque Nacional da Serra do Caparaó",NA,NA,NA,NA,"Exsicatas","A altitude de 2400 msm ou mais, em touceiras de 3 a 4 m de altura, colmo macisso. Doação do herbário da Universidade Federal de Juiz de Fora.","CEN00036911","CEN00036911",NA,"1989","05",NA,NA,NA,NA,NA,"1",NA,NA,NA
"66","2020-09-02 16:36:23-03","Cenargen","CEN","36951","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","G. Davidson","Márcio Caetano Brügger","335","1988","10","15",NA,"Brasil",NA,"MG - Parque Nacional do Caparaó - Cachoeira Bonita.",NA,NA,NA,NA,"Exsicatas","Na beira da mata, no riacho, entre outras plantas. Doação do Herbário UFJF - Juiz de Fora - MG - Brasil.","CEN00036951","CEN00036951",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"67","2019-11-13 11:28:42-03","USP","SPF","148837","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Krieger, L","Krieger, L","CESJ15107","1977","09","29",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,"2000","2000",NA,NA,"SPF00148837","SPF00148837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-13 11:28:42-03","USP","SPF","150766","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Ferreira, FM","Krieger, L","FPNC273","1988","09","17",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,"2700","2700",NA,NA,"SPF00150766","SPF00150766",NA,"2007","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-13 11:28:42-03","USP","SPF","189282","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Viana, PL","Viana, PL","2538","2006","12","22",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.8","-20.416667","2440","2440",NA,NA,"SPF00189282","SPF00189282","Alto Caparaó","2007","02",NA,NA,NA,"-41.8","-20.416667",NA,NA,NA,NA
"70","2019-11-13 11:28:42-03","USP","SPF","75744","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, LG","Mesquita, HN","s.n.","1992","07","26",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Perto do Pico da Bandeira.",NA,NA,"3000","3000",NA,NA,"SPF00075744","SPF00075744",NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-07 09:21:45-03","UEFS","HUEFS","158906","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G.Clark","Burman, A.G.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Serra do Caparaó.",NA,NA,NA,NA,NA,NA,"HUEFS0158906","HUEFS0158906",NA,"2014","10",NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA
"72","2019-10-07 09:21:45-03","UEFS","HUEFS","237011","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G.Clark","Manhães, V.C.","401","2013","08","30",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó: trilha Terreirão-Cruz do Negro.","-41.868333","-20.433333",NA,NA,NA,NA,"HUEFS0237011","HUEFS0237011 HUEFS0237011_e1","Alto Caparaó","2018","10",NA,NA,NA,"41W52'6''","20S25'60''",NA,"Lilianae",NA,NA
"73","2019-10-07 09:21:45-03","UEFS","HUEFS","238695","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G.Clark","Drummond, O.A.","VIC3315","1941","07","10",NA,"Brasil",NA,"Pico do Calçado- Alto da Serra.",NA,NA,NA,NA,NA,"Campo rochoso.","HUEFS0238695",NA,NA,"2002","03",NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA
"74","2019-10-07 09:21:45-03","UEFS","HUEFS","241998","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","P.L.Viana","Lima, H.C.de","6645","2007","07","23",NA,"Brasil","Espírito Santo","Parque Nacional do Caparaó. Picada para o Pico da Bandeira, entre Casa Queimada e Duas Irmãs.","-41.800833","-20.455278","2400","2500",NA,"Campo rupestre.","HUEFS0241998","HUEFS0241998","Dores do Rio Preto","2008","07",NA,NA,NA,"41W48'3''","20S27'19''",NA,"Lilianae",NA,NA
"75","2019-10-07 09:21:45-03","UEFS","HUEFS","241999","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Clarck, L.G.","702","1990","02","23",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó. Trail do Pico da Bandeira.","-41.816667","-20.45","2110","2110",NA,"Campo de altitude.","HUEFS0241999","HUEFS0241999","Caparaó",NA,NA,NA,NA,NA,"41W49'0''","20S27'0''",NA,"Lilianae",NA,NA
"76","2019-10-07 09:21:45-03","UEFS","HUEFS","238704","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G.Clark","Coons, M.P.","1217","1977","09","29",NA,"Brasil","Minas Gerais","Serra do Caparao. Parque Nacional do Caparaó, Pico do Cristal.",NA,NA,NA,NA,NA,NA,"HUEFS0238704",NA,NA,"2002","02",NA,NA,NA,NA,NA,NA,"Lilianae",NA,NA
"77","2019-10-07 09:21:45-03","UEFS","HUEFS","238714","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M.Pianissola","Schwartsburd, P.B.","3137","2014","03","12",NA,"Brasil","Minas Gerais","Parque Nacional Serra do Caparaó. Casa queimada sentido Pico da Bandeira.","-41.801667","-20.450278","2600","2600",NA,"Floresta Atlântica, matas nebulares e campos de altitude. Entrada ES.","HUEFS0238714","HUEFS0238714 HUEFS0238714_e1","Alto Caparaó","2019","05",NA,NA,NA,"41W48'6''","20S27'1''",NA,"Lilianae",NA,NA
"78","2019-10-07 09:21:45-03","UEFS","HUEFS","241995","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.S.Leoni","Leoni, L.S.","7238","2008","09","13",NA,"Brasil","Minas Gerais","Parque Nacional.","-41.8683013916016","-20.4333000183105","2570","2570",NA,"Campo de altitude.","HUEFS0241995","HUEFS0241995","Alto Caparaó","2008",NA,NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"79","2019-10-07 09:21:45-03","UEFS","HUEFS","242004","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G.Clark","Lima, H.C.de","2567","1985","02","07",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó. Caminho para o Pico da Bandeira, entre Terreirão e o Pico da Bandeira.","-41.9043998718262","-20.523099899292",NA,NA,NA,"Ocasionalmente nos campos de altitude.","HUEFS0242004","HUEFS0242004","Caparaó","1991","09",NA,"15056","auto",NA,NA,NA,"Lilianae",NA,NA
"80","2019-10-07 09:21:45-03","UEFS","HUEFS","241997","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","S.G.Clark","Lima, H.C.de","2561","1985","02","06",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó. Caminho para o Pico da Bandeira, entre Terreirão e Pico da Bandeira.","-41.8683013916016","-20.4333000183105","2800","2800",NA,"Campo de altitude.","HUEFS0241997","HUEFS0241997","Alto Caparaó","1994","02",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"81","2019-10-07 09:21:45-03","UEFS","HUEFS","238700","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M.Pianissola","Campos, P.V.","VIC46327","2015","02","20",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, em Terreirão e o Pico da Bandeira.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Campos de altitude.","HUEFS0238700",NA,"Alto Caparaó","2016","05",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"82","2019-10-07 09:21:45-03","UEFS","HUEFS","237014","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G.Clark","Assis, A.M.","848","2000","09","10",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó. Entre os municípios de Alto caparaó (MG) e Dores do Rio Preto/Ibitirama (ES). Coleta realizada no trecho que leva ao Pico da Bnadeira.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Campo de altitude.","HUEFS0237014","HUEFS0237014 HUEFS0237014_e1","Alto Caparaó","2018","10",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"83","2019-10-07 09:21:45-03","UEFS","HUEFS","238703","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M.Pianissola","Campos, P.V.",NA,"2015","02","20",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, entre Terreirão e o Pico da Bandeira.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Campo de altitude.","HUEFS0238703",NA,"Alto Caparaó","2016","05",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"84","2019-10-07 09:21:45-03","UEFS","HUEFS","238698","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M.Pianissola","Pianissola, E.M.","64","2014","08","11",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude próxima a afloramento rochoso.","HUEFS0238698",NA,"Alto Caparaó","2016","05",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"85","2019-10-07 09:21:45-03","UEFS","HUEFS","238699","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Pianissola, E.M.","58","2014","08","09",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Campos de altitude.","HUEFS0238699",NA,"Alto Caparaó",NA,NA,NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"86","2019-10-07 09:21:45-03","UEFS","HUEFS","238697","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Pianissola, E.M.","57","2014","08","09",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Ocorrrendo em vegetação de campos de altitude.","HUEFS0238697",NA,"Alto Caparaó",NA,NA,NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"87","2019-10-07 09:21:45-03","UEFS","HUEFS","238702","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M.Pianissola","Pianissola, E.M.","63","2014","08","11",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude.","HUEFS0238702",NA,"Alto Caparaó","2016","05",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"88","2019-10-07 09:21:45-03","UEFS","HUEFS","238696","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M.Pianissola","Pianissola, E.M.","65","2014","08","11",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude próxima a afloramento rochoso.","HUEFS0238696",NA,"Alto Caparaó","2016","05",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"89","2019-10-07 09:21:45-03","UEFS","HUEFS","238701","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M.Pianissola","Pianissola, E.M.","60","2014","08","09",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, trilha ao lado das Dunas Irmãos.","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude.","HUEFS0238701",NA,"Alto Caparaó","2016","05",NA,"21645","auto",NA,NA,NA,"Lilianae",NA,NA
"90","2019-10-07 09:21:45-03","UEFS","HUEFS","241990","PreservedSpecimen","Plantae","Angiospermae","Poales","Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G.Clark","Lima, H.C.de","2559","1985","02","05",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó. Troqueira.","-41.9043998718262","-20.523099899292","1900","1900",NA,"Campos de altitude.","HUEFS0241990","HUEFS0241990","Caparaó","1994","02",NA,"15056","auto",NA,NA,NA,"Lilianae",NA,NA
"91","2020-07-23 12:18:23-03","CEPLAC","CEPEC","92520","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera",NA,"P. L. Krieger","P. L. Krieger","15107","1977","09","29",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1977"
"92","2021-03-10 11:38:52-03","UNILA","EVB","3302","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Bolson, H.","85","2007","12","19",NA,"Brasil","Paraná",NA,"-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"EVB003302","EVB003302","Foz do Iguaçu",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"93","2019-11-01 15:16:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Krieger, PL","Krieger, PL","15107","1977","09","29","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó",NA,NA,"2000","2000",NA,"Em touceiras. Colmo maciço, amarelo. Até 4 a 5m; Em vales úmidos","UB0016447","UB0016447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-23 13:22:59-03","MN","R-TIPOS","116279a","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Silveira, A.A.","HS - s.n.","1911","09",NA,NA,"Brasil","Minas Gerais","Serra do Caparaó",NA,NA,"2800","2800",NA,NA,"R000116279a","R000116279a_001",NA,"1990","02","08",NA,NA,NA,NA,NA,NA,"Isotypus",NA
"95","2021-02-23 13:22:59-03","MN","R-TIPOS","116279b","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Silveira, A.A.","HS - s.n.","1911","09",NA,NA,"Brasil","Minas Gerais","Serra do Caparaó",NA,NA,"2800","2800",NA,NA,"R000116279b","R000116279b_001",NA,"1990","02","08",NA,NA,NA,NA,NA,NA,"Isotypus",NA
"96","2021-02-23 13:22:59-03","MN","R-TIPOS","116279","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Silveira, A.A.","HS - s.n.","1911","09",NA,NA,"Brasil","Minas Gerais","Serra do Caparaó",NA,NA,"2800","2800",NA,NA,"R000116279","R000116279_001",NA,"1990","02","08",NA,NA,NA,NA,NA,NA,"Holotypus",NA
"97","2021-02-23 13:22:59-03","MN","R-TIPOS","116279c","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Silveira, A.A.","HS - s.n.","1911","09",NA,NA,"Brasil","Minas Gerais","Serra do Caparaó",NA,NA,"2800","2800",NA,NA,"R000116279c","R000116279c_001",NA,"1990","02","08",NA,NA,NA,NA,NA,NA,"Isotypus",NA
"98","2021-02-08 12:53:13-03","UFRGS","ICN","133290","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Krieger, L","Krieger, L","15749","1977","09","28","América do Sul","Brasil","MG","Serra do Caparaó",NA,NA,"2400","2400",NA,"doação UFJF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-08 12:53:13-03","UFRGS","ICN","133184","S","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Krieger, PL","Krieger, PL; et al.","15107","1977","09","29","América do Sul","Brasil","MG","Parque Nacional do Caparaó",NA,NA,"2000","2000",NA,"doação UFJF.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-11-21 10:15:06-03","IBt","SP","238299","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Clark, L; Morel, M","702","1990","02","23",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trail to Pico de Bandeira","-41.816667","-20.45","2110","2110",NA,NA,NA,NA,"Caparaó",NA,NA,NA,NA,NA,"-41.816667","-20.45",NA,NA,NA,NA
"101","2019-11-21 10:15:06-03","IBt","SP","235150","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, LG","Brade, AC","17009","1941","09","24",NA,"Brasil","Minas Gerais","Serra do Caparaó, Pico dos Cristais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","01","14",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-21 10:15:06-03","IBt","SP","249476","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Ferreira, FM","Lima, HC; et al.","2561","1985","02","06",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Caminho para o Pico da Bandeira, entre Terreirão e Pico da Bandeira",NA,NA,"2800","2800",NA,NA,"SP042453","SP042453",NA,"2007","04","09",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:15:06-03","IBt","SP","249477","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Ferreira, FM","Lima, HC; et al.","2559","1985","02","05",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Tronqueira",NA,NA,"1900","1900",NA,NA,NA,NA,NA,"2007","04","09",NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:15:06-03","IBt","SP","249478","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Ferreira, FM","Lima, HC; et al.","2567","1985","02","07",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Caminho para o Pico da Bandeira, entre Terreirão e Pico da Bandeira",NA,NA,"2800","2800",NA,NA,"SP042325","SP042325",NA,"2007","04","09",NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-21 10:15:06-03","IBt","SP","249478a","Extra","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Ferreira, FM","Lima, HC; et al.","2567","1985","02","07",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Caminho para o Pico da Bandeira, entre Terreirão e Pico da Bandeira",NA,NA,"2800","2800",NA,NA,"SP042328","SP042328",NA,"2007","04","09",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-21 10:15:06-03","IBt","SP","258039","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, LG","Mesquita Jr, HN","s.n.","1992","07","26",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, perto do Pico da Bandeira",NA,NA,"3000","3000",NA,NA,"SP042327","SP042327",NA,"1994","01","14",NA,NA,NA,NA,NA,NA,NA,NA
