"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","yearIdentified","monthIdentified","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"302","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763848","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Jansen-Jacobs MJ","Jansen-Jacobs MJ",NA,"2002","04","16","Southern America","Surinam","Saramacca",NA,NA,"-56.183333","4.683333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763848","NL-U1763848",NA,NA,NA,"-56.183333",NA,NA,"4.683333",NA,"Magnoliopsidae","U 0068040",NA,NA,NA,NA
"303","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763786","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Jansen-Jacobs MJ","Jansen-Jacobs MJ; Welle BJH ter; Haripersaud PP; Muller O; Zee M van der",NA,"1999","09","15","Southern America","Guyana","Upper Essequibo Region",NA,NA,"-58.533333","3.133333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763786","NL-U1763786",NA,NA,NA,"-58.533333",NA,NA,"3.133333",NA,"Magnoliopsidae","U 0082897",NA,NA,NA,NA
"304","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763785","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Jansen-Jacobs MJ","Jansen-Jacobs MJ; Welle BJH ter; Haripersaud PP; Muller O; Zee M van der",NA,"1999","09","15","Southern America","Guyana","Upper Essequibo Region",NA,NA,"-58.533333","3.133333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763785 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763785","NL-U1763785",NA,NA,NA,"-58.533333",NA,NA,"3.133333",NA,"Magnoliopsidae","U 0082898",NA,NA,NA,NA
"305","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763845","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","longifolia","Amphirrhox longifolia","(A.St.-Hil.) Spreng.","Hekking WHAM","Acevedo-Rodríguez P; Feuillet CPGA; McDowell T; Tiwari S",NA,"1990","02","20","Southern America","Guyana","Upper Takutu - Upper Essequibo",NA,NA,"-59.066667","4.133333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763845 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763845","NL-U1763845",NA,NA,NA,"-59.066667",NA,NA,"4.133333",NA,"Magnoliopsidae","U 0097358",NA,NA,NA,NA
"306","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083735","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Smith AC",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083735","NL-L1083735",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw21692",NA,NA,NA,NA
"307","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083738","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Heyligers PC",NA,"1956","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083738","NL-L1083738",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6658",NA,NA,NA,NA
"308","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083736","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Donselaar J van",NA,"1966","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083736","NL-L1083736",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12109",NA,NA,NA,NA
"309","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L 0693467","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Forest Department (Guyana)",NA,"1949","01","01","Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200693467 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0693467",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"310","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083732","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Cowan RS",NA,"1954","01","01","Southern America","Guyana",NA,NA,"Northwest Territory",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083732","NL-L1083732",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw4858",NA,NA,NA,NA
"311","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083733","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Forest Department British Guiana",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083733","NL-L1083733",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1157",NA,NA,NA,NA
"312","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083734","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Cowan RS",NA,"1954","01","01","Southern America","Guyana",NA,NA,"Northwest Territory",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083734","NL-L1083734",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0056287 | Uw 4858",NA,NA,NA,NA
"313","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083737","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Cowan RS",NA,"1954","01","01","Southern America","Guyana",NA,NA,"Northwest Territory",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083737","NL-L1083737",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw4858",NA,NA,NA,NA
"314","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.1083739","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Heyligers PC",NA,"1956","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1083739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1083739","NL-L1083739",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw6658",NA,NA,NA,NA
"315","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.2456738","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Ule EHG",NA,"1902","01","01","Southern America","Brazil",NA,NA,"Bl. bass violett, Sav Joaguim, Rio Negro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2456738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2456738","NL-L2456738",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"316","2020-02-08 09:57:35-03","NBC","NL-BOTANY","L.2456739","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Revilla J",NA,"1977","01","19","Southern America","Peru",NA,NA,"Provincia: Maynas. Río Yavari, puerto Amelia, cerca a Atalaya, Pueblo Brazilero; boca del Río Atacauai, trocha anterior al Caserio Amelia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2456739 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2456739","NL-L2456739",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"317","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U 0056288","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Cowan RS",NA,"1954","01","01","Southern America","Guyana",NA,NA,"Northwest Territory",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200056288 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0056288",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 4858",NA,NA,NA,NA
"318","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763651","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Colella M; Velazco J",NA,"1991","02","01","Southern America","Venezuela",NA,NA,"Terr. Feder. Amazonas. Dpto. Casiquiare, Rio Casiquiare, Capihuara.","-66.3","2.583333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763651 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763651","NL-U1763651",NA,NA,NA,"-66.3",NA,NA,"2.583333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"319","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763652","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Guanchez F",NA,"1980","11","11","Southern America","Venezuela",NA,NA,"Territorio Federal Amazonas, Dpto. Atures, bosque alto denso, a orillas del río Cataniapo, a unos 10 km aguast abajo del caserio San Pedro de Cataniapo, a aporx. 40 km al sureste de Puerto Ayacucho.","-67.333333","5.533333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763652 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763652","NL-U1763652",NA,NA,NA,"-67.333333",NA,NA,"5.533333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"320","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763653","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Liesner RL; Morillo GN",NA,"1982","05","08","Southern America","Venezuela",NA,NA,"Estado Bolivar. Caño Pablo, tributary of Río Caura, ca 6 km east south east of Las Pavas (Salto Para).","-64.4","6.233333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763653 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763653","NL-U1763653",NA,NA,NA,"-64.4",NA,NA,"6.233333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"321","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763654","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Zarucchi JL; Davis EW",NA,"1975","04","13","Southern America","Colombia",NA,NA,"Vaupes. Mitú and vicinity; lower Río Kubiyú forest.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763654 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763654","NL-U1763654",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"322","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763655","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Holst BK; Liesner RL",NA,"1984","10","24","Southern America","Venezuela",NA,NA,"Estado Bolivar. Dist. Roscio. Slopes just below the El Abismo'' wall, N of Rio Samay.","-61.616667","4.416667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763655 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763655","NL-U1763655",NA,NA,NA,"-61.616667",NA,NA,"4.416667",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"323","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763656","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Delascio F; Liesner RL",NA,"1978","07","01","Southern America","Venezuela",NA,NA,"Estado Bolivar: Distrito Piar. Calcate Larga. Vía San Pedro de las Bocas. Nor-Oeste de El Manteco.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763656 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763656","NL-U1763656",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"324","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763657","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Vásquez Chávez R; Jaramillo N",NA,"1983","10","16","Southern America","Peru",NA,NA,"Dpto. Loreto: Maynas; Recreo (Maniti).","-72.833333","-3.7",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763657","NL-U1763657",NA,NA,NA,"-72.833333",NA,NA,"-3.7",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"325","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763658","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Guanchez F",NA,"1980","11","05","Southern America","Venezuela",NA,NA,"Territorio Federal Amazonas, Dpto. Atures estacíon de hidrología en Gavilám, a orillas del río Cataniapo, a unos 40 km al sur-este de Puerto Ayacucho.","-67.216667","5.533333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763658","NL-U1763658",NA,NA,NA,"-67.216667",NA,NA,"5.533333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"326","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763710","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler","Andel TR van","Andel TR van; Behari-Ramdas J; Ramharakh S; Wewe K; Vreedzaam A",NA,"2003","11","23","Southern America","Surinam","Brokopondo",NA,"Near Ark building","-55.183333","4.95",NA,NA,NA,"Disturbed primary forest on laterite soil<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763710","NL-U1763710",NA,NA,NA,"-55.183333","2005","03","4.95","09","Magnoliopsidae","U 0121904",NA,NA,NA,NA
"327","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763711","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler","Andel TR van","Andel TR van; Behari-Ramdas J; Ramharakh S; Wewe K; Vreedzaam A",NA,"2003","11","23","Southern America","Surinam","Brokopondo",NA,"Near Ark building","-55.183333","4.95",NA,NA,NA,"Disturbed primary forest on laterite soil<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763711","NL-U1763711",NA,NA,NA,"-55.183333","2005","03","4.95","09","Magnoliopsidae","U 0121903",NA,NA,NA,NA
"328","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763712","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Rodal MJN",NA,"2000","01","04","Southern America","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763712","NL-U1763712",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0138092",NA,NA,NA,NA
"329","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763713","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler","Sothers CA","Assunção PACL",NA,"1996","09","12","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763713","NL-U1763713",NA,NA,NA,NA,"1996","10",NA,"01","Magnoliopsidae","U 0020822",NA,NA,NA,NA
"330","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763715","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Milliken W",NA,"1987","03","24","Southern America","Brazil",NA,NA,"Territory of Roraima. SEMA Ecological Reserve, Ilha de Maraca, Roraima. Terra firme forest on picada S from the Ilha de Fumaca.","-61.733333","3.5",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763715 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763715","NL-U1763715",NA,NA,NA,"-61.733333",NA,NA,"3.5",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"331","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763716","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Sothers CA; Pereira EC; Silva CF da",NA,"1995","09","29","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke, Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763716 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763716","NL-U1763716",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"332","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763717","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Miralha JMS; Maas PJM; Maas-van de Kamer H",NA,"1995","10","06","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke, Amazonas. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763717 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763717","NL-U1763717",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"333","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763718","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Assunção PACL; Pereira EC",NA,"1995","11","23","Southern America","Brazil",NA,NA,"Flora de Reserva Ducke, Amazonas. Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763718 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763718","NL-U1763718",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"334","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763719","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Gentry AH; Nelson BW",NA,"1990","01","14","Southern America","Brazil",NA,NA,"Amazonas. Ducke Reserve, Km 26 Manaus-Itacoatiara Hwy. Transect 2.","-59.966667","-3",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763719 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763719","NL-U1763719",NA,NA,NA,"-59.966667",NA,NA,"-3.0",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"335","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763721","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Silva M; Souza R",NA,"1969","08","31","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. State of Para. Para, Santarem, Km 35 da estrada do Palhao, arredores do Acampamento do Igarape Curupira, mata, terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763721 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763721","NL-U1763721",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"336","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763740","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Lleras E; et al.",NA,"1973","07","29","Southern America","Brazil",NA,NA,"Plants of Brazilian Amazonia. Estado de Amazonas. Rio Solimoes and Rio Javari.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763740 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763740","NL-U1763740",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"337","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763741","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Miralha JMS; Maas PJM; Maas-van de Kamer H",NA,"1995","10","09","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke. Amazonas. Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763741","NL-U1763741",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"338","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763742","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Teixeira LOA; et al.",NA,"1982","04","30","Southern America","Brazil",NA,NA,"Planta da Amazonas. Municipio de Humaita, estrada Humaita-Porto Velho km 60, beira do igarape Sao Joao de Agua Clara.","-63","-8",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763742","NL-U1763742",NA,NA,NA,"-63.0",NA,NA,"-8.0",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"339","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763744","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Mori S; Cardoso R; Souza R",NA,"1985","01","04","Southern America","Brazil",NA,NA,"Amapa: Municipio de Macapa, vicinity of Serra do Navio, 8 km NNW of village of Serra do Navio on road to Agua Branca.","-52.066667","1.05",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763744","NL-U1763744",NA,NA,NA,"-52.066667",NA,NA,"1.05",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"340","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763745","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Assunção PACL; Souza MAD de; Pereira E da C",NA,"1995","11","14","Southern America","Brazil",NA,NA,"Flora da Reserva Ducke. Amazonas. Manaus-Itacoatiara, km 26.","-59.966667","-2.883333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763745 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763745","NL-U1763745",NA,NA,NA,"-59.966667",NA,NA,"-2.883333",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"341","2020-02-08 09:57:35-03","NBC","NL-BOTANY","U.1763748","PreservedSpecimen","Plantae",NA,"Malpighiales","Violaceae","Amphirrhox","surinamensis","Amphirrhox surinamensis","Eichler",NA,"Rosa NA; Santos MR",NA,"1977","06","20","Southern America","Brazil",NA,NA,"Plantas da Amazonia. Mato Grosso, margem direita do R. Juruana, fio renta mista com cipoal, primoxo a fazenda Ariel.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1763748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1763748","NL-U1763748",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
