"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"201","2021-03-01 16:27:02-03","UNICAMP","UEC","197040","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Souza, VC; et al.","39926",NA,"Brazil","Estrada para Formosa, cerca de 25km de Brasília. Saída secundária, em direção a Taguatinga.",NA,NA,"Subarbusto, ca. 1,5m alt; corola amarela.; Cerrado","UEC142476","2015","12","18","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Souza, VC","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"UEC142476","70570","auto",NA,NA,NA,"2015","12","19",NA,NA,NA,NA,NA
"202","2021-03-01 16:27:02-03","UNICAMP","UEC","071351","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Silva, MA; Santos, JB; et al.","2122",NA,"Brazil","Chapada dos Veadeiros, 09km d Alto paraíso/ Terezina d Goiás.&nf;Coord.: 14º 03' 01'' S 47º 30' 86'' W.Alt.: 1520m.",NA,NA,"Erva ca. 0,4m de altura, flores amarelas. ocasinal.; margem daRod. GO-118.&nf;Campo limpo.","UEC085847","1994","07","28","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"UEC085847","44724","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"203","2021-03-01 16:27:02-03","UNICAMP","UEC","071350","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Silva, MA; et al.","2088",NA,"Brazil","chapada dos Veadeiros, 7km de Alto Paraíso de O/ Terezina de GO.&nf;Rodov. GO-118, km 198. alt: 1540m.",NA,NA,"Erva ca. 0,4m de altura, flores amarelas. Ocasional, campo limpo.","UEC078814","1994","05","25","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"UEC078814","44724","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"204","2021-03-01 16:27:02-03","UNICAMP","UEC","1060","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Shepherd, GJ; et al.","3766",NA,"Brazil","Estrada Alto Paraíso a Campo Belo, km 35.",NA,NA,"Herbácea, flores amarelas.","UEC085679","1976","11","28","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"UEC085679","44724","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"205","2021-03-01 16:27:02-03","UNICAMP","UEC","124201","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Rodrigues, RS; et al.","1435",NA,"Brazil","Rod. GO 118, ca. 41km da cidade, em direção a Teresina De Goiás, 13º 54' 105''S 47º 21' 590''W.&nf;1250msm.",NA,NA,"Subarbusto ereto, corola amarela, em beira de estrada.","UEC085851","2002","02","11","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"UEC085851","44724","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:27:02-03","UNICAMP","UEC","124256","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Flores, AS; et al.","827",NA,"Brazil","Distrito de Pires Belo, BR 050, km 237,em direção a Cristalina, 17º 51' 631''S ; 47º 46' 923'' W.&nf;870msm.",NA,NA,"Subarbusto decumbente,corola amarela.; Em cerrado na beira da rodovia.","UEC085852","2002","02","06","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Catalão","-47.9463996887207","-18.1658000946045",NA,NA,"UEC085852","94621","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"207","2021-03-01 16:27:02-03","UNICAMP","UEC","32509","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Heringer, EP; Rizzini, CT","17605",NA,"Brazil",NA,NA,NA,"Planta de campo limpo, úmido, flores amarelas.","UEC085670","1980","01","29","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"UEC085670","85457","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"208","2021-03-01 16:27:02-03","UNICAMP","UEC","124248","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Flores, A; et al.","834",NA,"Brazil","BR 040, 30km N da cidade, em direção a Brasília, 16º 34' 426''S 47º 47' 210''W , 860 msm.",NA,NA,"Subarbusto ereto, corola amarela.; em cerrado na beira da rodovia.","UEC085848","2002","02","07","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"UEC085848","85457","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"209","2021-03-01 16:27:02-03","UNICAMP","UEC","1061","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Gibbs, PE; et al.","2704",NA,"Brazil",NA,NA,NA,"arbusto até 60cm, flores amarelo - ouro, nativo em pastagens.; nativo em pastagens.","UEC078810","1976","09","07","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Inhumas","-49.4961013793945","-16.3577995300293",NA,NA,"UEC078810","22031","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"210","2021-03-01 16:27:02-03","UNICAMP","UEC","49484","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Semir, J; et al.","20514",NA,"Brazil","Alt.: 1350m.",NA,NA,"erva 20cm, flores amarelas.; Campo Rupestre.","UEC078809","1987","12","07","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"UEC078809","40887","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"211","2021-03-01 16:27:02-03","UNICAMP","UEC","49711","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Semir, J; et al.","20469",NA,"Brazil","Serra dos Pirineus.&nf;Alt.: 1350m.",NA,NA,"Erva com 30cm, flores amarelas.; Campo rupestre.","UEC085677","1987","12","07","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"UEC085677","40887","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"212","2021-03-01 16:27:02-03","UNICAMP","UEC","52311","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Pereira, BAS","1344",NA,"Brazil","Estação florestal Experimental.&nf;próximo ao viveiro de mudas.&nf;48º 39' W 16º 36' S.",NA,NA,"Erva prostada, pilosa, flores amarelas, sem formigueiro destivado.; Cerradão.","UEC085674","1989","01","12","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Goiás","Silvânia","-48.6081008911133","-16.658899307251",NA,NA,"UEC085674","46044","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"213","2021-03-01 16:27:02-03","UNICAMP","UEC","1072","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Hatschbach, G","23681",NA,"Brazil","Entroncamento muni.Rio Brilhante.",NA,NA,"Flor amarela do campo cerrado.; Cerrado.","UEC085667","1970","02","16","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Mato Grosso do Sul","Rio Brilhante","-54.5463981628418","-21.8019008636475",NA,NA,"UEC085667","65544","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"214","2021-03-01 16:27:02-03","UNICAMP","UEC","96276","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Lemos, JR","05",NA,"Brazil","Centro de Apicultura (UFRPE)",NA,NA,"Erva ca. 60cm de altura, inflorescência alvo-amarelda.; Margem de rio.","UEC085854","1997","09","30","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,"UEC085854","18865","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"215","2021-03-01 16:27:02-03","UNICAMP","UEC","43934","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Sobral, M; et al.","5308",NA,"Brazil",NA,NA,NA,"Erva rastejante, à beira da estrada Tup.- Jaguari, em campo; flores amarelas.","UEC085675","1986","12",NA,"Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"UEC085675","59498","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"216","2021-03-01 16:27:02-03","UNICAMP","UEC","140552","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Sobral, M; et al.","5308",NA,"Brazil",NA,NA,NA,"Erva rastejante, à beira da estrada Tup.- Jaguari, em campo; flores amarelas.","UEC085671","1986","12",NA,"Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","Rio Grande do Sul","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,"UEC085671","59498","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"217","2021-03-01 16:27:02-03","UNICAMP","UEC","105853","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Ahn, YJ; et al.","38",NA,"Brazil","Sítio São Francisco.",NA,NA,"Erva, 20cm, local aberto, cálice verde e corola branca.","UEC085666","1999","03","19","Magnoliopsida",NA,"(Cham.) J.I.M.Melo & Semir","Melo, JIM","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"UEC085666","23900","auto",NA,NA,NA,"2001","09","17",NA,NA,NA,NA,NA
"218","2019-11-19 14:05:18-03","UFRPE","PEUFR","30500","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"L.P.Queiroz","2655",NA,"Brasil","Ca. 16Km de Mucugê, na estrada para Boninal.",NA,NA,"Erva de 10-30cm; folhas cartáceas, a face inferior verde-acinzentado; flores com cálice verde-acinzentado e corola amarela.","PEUFR030500","1992","02","15",NA,NA,"(Cham.) J.I.M. Melo & Semir","J.I.M. Melo","Bahia","Mucugê","-41.471389","-12.975","1040","1040",NA,NA,NA,NA,"41°28'17''W","12°58'30''S","2006","10",NA,NA,NA,NA,NA,NA
"219","2019-11-19 14:05:18-03","UFRPE","PEUFR","34926","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"M.J.Chaves",NA,NA,"Brasil","Chap. Dos Veadeiros",NA,NA,NA,"PEUFR034926","1968","12","21",NA,NA,"(Cham.) J.I.M. Melo & Semir","J.I.M. Melo","Goiás","Pouso Alto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"220","2019-11-19 14:05:18-03","UFRPE","PEUFR","38700","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"A.Pott; V.J.Pott; A.Arantes; N.C.Bueno","7707",NA,"Brasil","2,5Km na estrada MT-040/361 de Santo Antonio do leverger a Barão do Melgado; Lixeiro ou Savana Alavagel de Curatella.",NA,NA,"Erva ereta ou procumbente; flor amarela; esparsa.","PEUFR038700","1996","02","29",NA,NA,"(Cham.) J.I.M. Melo & Semir","J.I.M. Melo","Mato Grosso","Santo Antonio do Leverger","-56.048611","-15.874167","200","200",NA,NA,NA,NA,"56°02'55''W","15°52'27''S","2006","10",NA,NA,NA,NA,NA,NA
"221","2019-11-19 14:05:18-03","UFRPE","PEUFR","9728","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"A.Miranda; F.Esteves; A.M.Miranda","132",NA,"Brasil","Serra das Eguas, mina cordeiro tamboril.",NA,NA,"Erva com 10cm de altura; flores brancas com sentro amarelado.","PEUFR009728","1990","02","08",NA,NA,"(Cham.) J.I.M. Melo & Semir","J.I.M. Melo","Bahia","Brumado","-41.6652984619141","-14.2035999298096",NA,NA,NA,"38387","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"222","2019-11-19 14:05:18-03","UFRPE","PEUFR","140","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"C.Hatschbach",NA,NA,"Brasil","Vila Velha",NA,NA,"Flor amarela, do campo.","PEUFR000140","1952","12","21",NA,NA,"(Cham.) J.I.M. Melo & Semir","J.I.M. Melo","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,"46557","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"223","2019-11-19 14:05:18-03","UFRPE","PEUFR","16504","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"A.M.Miranda; L.P.Félix; S.C. Rodrigues","1827",NA,"Brasil","Serra de Catimbal",NA,NA,"Subarbusto; ramos verde-acinzentados; flores alvas com fauce amarela.","PEUFR016504","1994","06","19",NA,NA,"(Cham.) J.I.M. Melo & Semir","J.I.M. Melo","Pernambuco","Buique","-37.1557998657227","-8.62306022644043",NA,NA,NA,"38964","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"224","2019-11-19 14:05:18-03","UFRPE","PEUFR","30485","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"F.Barros","2688",NA,"Brasil","Estrada de Upá.",NA,NA,"Crescendo no cerrado; flores com corola amarela.","PEUFR030485","1993","02","13",NA,NA,"(Cham.) J.I.M. Melo & Semir","J.I.M. Melo","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"225","2020-04-22 16:18:11-03","UFPB","JPB","2425","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Chaves, MJ","JPB2425","Southern America","Brasil","Chapada dos Veadeiros, Pouso Alto. Lugar úmido.",NA,NA,"; DESC: Erva de 25-35 cm de altura, com flçores amarelas.",NA,"1968","12","21","Angiosperma","Dicotyledon","(Cham.) J.I.M. Melo & Semir","Costa, FCP","Goiás","São João da Aliança",NA,NA,"1800","1800",NA,NA,NA,NA,NA,NA,"2015","11","30",NA,NA,NA,NA,NA
"226","2019-11-05 16:46:27-03","UFOP","OUPR","31331","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Pedrosa, L.G.","365",NA,"Brasil","Bela Vista",NA,NA,"Erva, ca. 30cm. Flores amarelas. Pasto.",NA,"2018","06","06",NA,NA,"(Cham.) J.I.M.Melo & Semir",NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 09:59:57-03","FURB","FURB","42934","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Azevedo, M.L.; Oliveira, F.C.A.; Fonseca, M.L. & Santos, A.J.V.","1152",NA,"Brasil","CODEMIN, ca. de 40 km de Niquelândia; estrada para Rosariana.",NA,NA,"folhas verdes, pilosas; comum Habitat: Cerrado; orla do Lago da Serra da Mesa Habito: subarbusto heliófito; flor amarela","FURB04487","1997","11","23",NA,NA,"(Cham.) J.I.M.Melo & Semir","Melo, JI","Goiás","Niquelândia","-48.3708334","-14.0925","450","450","FURB04487",NA,NA,NA,"-48.3708334","-14.0925000","2006","10",NA,NA,NA,NA,NA,NA
"228","2019-11-08 08:50:34-03","FURB","FURB","1390","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","salicoides","Heliotropium salicoides",NA,"Sobral, M.",NA,NA,"Brasil","Cerra do Tigre.",NA,NA,NA,"FURB01065","1990","02","01",NA,NA,"Cham.","Sobral, M","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,"FURB01065","89305","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"229","2021-03-16 17:51:19-03","UCS","HUCS","7505","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","salicoides","Heliotropium salicoides",NA,"Wasum, R.A.","s.n.",NA,"Brasil",NA,NA,NA,"Entre rochas, no campo rupestre",NA,"1991","01","27","Angiospermae","Boraginales","Cham.","Smith, S.F.","Goiás","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1991","03",NA,NA,NA,NA,NA,NA
"230","2021-03-16 17:51:19-03","UCS","HUCS","30135","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","salicoides","Heliotropium salicoides",NA,"Hatschbach, G.","75591",NA,"Brasil","Sítio do Conde",NA,NA,"Prostrada, flor alva; Orla do brejo",NA,"2003","06","21","Angiospermae","Boraginales","Cham.","Smith, A.R.","Bahia","Conde","-37.6105995178223","-11.8135995864868",NA,NA,NA,"31737","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"231","2014-10-14 15:56:26-03","BS","M","M-0187994","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Martius, C.F.P. von",NA,NA,"Brasil","Brasilia Provinc. Minarum; in aridis petrosis campium inter Lavras da Pindaiba et St. Domingo et Campum Beato Deos",NA,NA,NA,"M0187994",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2014-10-14 15:56:26-03","BS","M","M-0187995","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Pohl, J.B.E.",NA,NA,"Brasil","Legit in Brasilia / [...?] Serra de Chrys[&?]",NA,NA,NA,"M0187995",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2014-10-14 15:56:26-03","BS","M","M-0187996","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Blanchet, J.S.",NA,NA,"Brasil","In provincia Bahia",NA,NA,NA,"M0187996",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2014-10-14 15:56:26-03","BS","M","M-0187997","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Blanchet, J.S.",NA,NA,"Brasil",NA,NA,NA,NA,"M0187997",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2014-10-14 15:56:26-03","BS","M","M-0187998","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Blanchet, J.S.",NA,NA,"Brasil","Brésil. Province de Bahia (Partie Méridionale)",NA,NA,NA,"M0187998","1844","05","31","Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,"21:00",NA,NA,NA
"236","2014-10-14 15:56:26-03","BS","M","M-0187999","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Blanchet, J.S.",NA,NA,"Brasil","Brésil. Province de Bahia. Jacobina",NA,NA,NA,"M0187999",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2014-10-14 15:56:26-03","BS","M","M-0188000","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Blanchet, J.S.",NA,NA,"Brasil",NA,NA,NA,NA,"M0188000",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2014-10-14 15:56:26-03","BS","M","M-0188001","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Gardner, G.",NA,NA,"Brasil","Brasilia, Goyaz",NA,NA,NA,"M0188001",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2014-10-14 15:56:26-03","BS","M","M-0188002","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Gardner, G.",NA,NA,"Brasil","Brasilia, Goyaz",NA,NA,NA,"M0188002",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2014-10-14 15:56:26-03","BS","M","M-0188003","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Gardner, G.",NA,NA,"Brasil","Brésil. Province de Goyas",NA,NA,NA,"M0188003",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2014-10-14 15:56:26-03","BS","M","M-0188004","S","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides","NOTATYPE","Pohl, J.B.E.",NA,NA,"Brasil","Legit in Brasilia",NA,NA,NA,"M0188004",NA,NA,NA,"Magnoliophyta","Boraginales","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-04-27 16:09:01-03","UFES","VIES","1204","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Nascimento, E.A.; Catharina, B.","82",NA,"Brasil",NA,NA,NA,NA,"VIES001204","1986","02","24",NA,NA,"(Cham.) J.I.M.Melo & Semir","Melo, J.I.M.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"VIES001204","70570","auto",NA,NA,NA,"2006","09",NA,NA,NA,NA,NA,NA
"243","2019-08-16 08:38:50-03","UTFPR","HCF","13291","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"F.C.A. Oliveira","891",NA,"Brasil","ca. 1 Km do córrego Riachão; Fazenda",NA,NA,"subarbusto heliófito ca. 0,60 metros de altura; folhas de cor verde; inflorescência amarela. Comum. Solo com textura arenosa. Vegetação: cerrado.",NA,"1997","11","10",NA,NA,"(Cham.) J.I.M.Melo & Semir","J.I.M. Melo","BA","Formosa do Rio Preto","-45.465556","-11.109167","505","505",NA,NA,NA,NA,"45°27'56 W","11°06'33 S","2006",NA,NA,NA,NA,NA,NA,NA
"244","2019-08-16 08:38:50-03","UTFPR","HCF","27570","S","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"G. Hatschbach","75591",NA,"Brasil","Fazenda do Conde",NA,NA,"prostrada, flor alva. Orla do brejo.",NA,"2003","06","21",NA,NA,"(Cham.) J.I.M.Melo & Semir","A.R. Smith","BA","Conde","-37.6105995178223","-11.8135995864868",NA,NA,NA,"31737","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-21 19:33:19-03","UFC","EAC","2293","PreservedSpecimen","Plantae","Boraginaceae","Euploca","salicoides","Euploca salicoides",NA,"Fernandes, A.","EAC2293","Southern America","Brasil","Inhuçu, Sa. Ibiapaba",NA,NA,NA,"EAC0002293","1971","07","24","Dicotyledon",NA,"(Cham.) J.I.M.Melo & Semir","Melo, J.I.M.","Ceará","São Benedito","-40.8650016784668","-4.0486102104187",NA,NA,"EAC0002293","27894","auto",NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:18:56-03","MBM","MBM","383239","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","salicioides","Heliotropium salicioides",NA,"Cordeiro, J.; Barboza, E.; Brotto, M.L.; Barboza, E.; Brotto, M.L.","4874","Southern America","Brazil","RPPN Serra do Tombador, trilha Mata do Borá",NA,NA,"Erva ereta 30cm; flores amarelas.; Campo Cerrado.","MBM383239","2013","04","16",NA,NA,"Cham.","Picoli, A.C.","Goiás","Cavalcante","-47.809111","-13.68175","836","836","MBM383239",NA,NA,NA,"-47.809111","-13.68175","2013","07","10",NA,NA,NA,NA,NA
"247","2020-12-21 16:18:56-03","MBM","MBM","74252","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","salicoides","Heliotropium salicoides",NA,"Oliveira, P.I.; Anderson, W.R.; Anderson, W.R.","470","Southern America","Brazil","Anápolis, 16km N",NA,NA,NA,"MBM074252","1982","02","26",NA,NA,"Cham.","Kallunki, J.","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"MBM074252","31830","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:18:56-03","MBM","MBM","262968","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","salicoides","Heliotropium salicoides",NA,"Hind, D.H.N.; et al.; et al.","s.n.","Southern America","Brazil","Campo de Ouro Fino",NA,NA,NA,"MBM262968","1992","01","21",NA,NA,"Cham.","Stannard, B.L.","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"MBM262968","26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:18:56-03","MBM","MBM","53500","PreservedSpecimen","Plantae","Boraginaceae","Heliotropium","salicoides","Heliotropium salicoides",NA,"Hatschbach, G.","39592","Southern America","Brazil","Morro do Chapéu, arredores",NA,NA,"Flor alva, campo arenoso","MBM053500","1977","01","14",NA,NA,"Cham.","Miller, J.S.","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,"MBM053500","98143","auto",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
