"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"278","2021-04-07 11:47:44-03","UFMS","CGMS","47840","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","V.J. Pott","2015","04","21","M.M. Morelli; F.M.R. Godoy; P.P. Oliveira; S.R. Ramalho; V.J. Pott","243","2014","12","01","Brasil","Mato Grosso do Sul","Nova Andradina","Fazenda Laranjal. Córrego Baile.","-53.3652778","-22.0766667","-53,3652778","-22,0766667","CGMS1077795",NA,"372","372","Fruto imaturo verde. Habitat: Campo úmido antropizado ao longo do açude em vereda comPresença de Brachiaria. Habito: Erva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-04-07 11:47:44-03","UFMS","CGMS","73771","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","V.J. Pott","2019","08","23","L.C. Costa; U.M. Resende","141","2002","03","06","Brasil","Mato Grosso do Sul","Aquidauana","IPPAN - Base de Pesquisa da UNIDERP.","-55.7872009277344","-20.4710998535156",NA,NA,"CGMS1106578",NA,NA,NA,"Macrófita aquática emergente. Doação HMS (7911). Habitat: Solo arenoso. Relevo plano. Habito: Erva 8 cm de altura. Flor vinho.",NA,NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA
"280","2021-04-07 11:47:44-03","UFMS","CGMS","44005","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone",NA,"2020",NA,NA,"C. Kozera; R. Kersten","2119","2005","04","19","Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,"CGMS1073971",NA,NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"281","2021-04-07 11:47:44-03","UFMS","CGMS","44203","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone",NA,"2020",NA,NA,"C. Kozera; O.P. Kozera","2887","2006","01","12","Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,NA,"CGMS1074172",NA,NA,NA,"Em dreno. Habitat: Várzea. Habito: Erva cespitosa.",NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"282","2019-11-27 13:51:45-03","UFS","ASE","5105","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Filgueiras","2003",NA,NA,"Santos, ML","27","1991","04","17","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana, riacho do coqueiro","-37.2081","-10.4583","-37.2081","-10.4583","ASE0015990","ASE0015990",NA,NA,"Erva. 40. cm. Crescendo em toucheia.; Erva. 40. cm. Crescendo em toucheia.; Mata de galeria ou ciliar","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-08-20 10:01:30-03","UNICAMP","UEC","100554","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Lerina, R","2000","06",NA,"Feres, FR; Belinello, R; Aona, LYS; Matsumoto, K; Pansarin, ER; Faria, AD","97/51","1997","01","24","Brazil","São Paulo","Vargem Grande do Sul","SP 215, km 40., Brejo ao lado da estrada.","-46.833333","-21.816667","-46.833333","-21.816667","UEC088918","UEC088918",NA,NA,"Glumas lilases.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-03-01 16:20:35-03","UNICAMP","UEC","130046","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Viana, PL","2008","11",NA,"Ricarte, JD; Belinello, R; Watanabe, TM","2/2003","2003","01","09","Brazil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-49.57275","-23.910417","-49.57275","-23.910417","UEC088921","UEC088921",NA,NA,"Erva até 10cm, estigmas arroxeados.; Brejo localizado em área de serrado.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 16:20:35-03","UNICAMP","UEC","38981","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Viana, PL","2008","11",NA,"Filgueiras, TS; Sano, SM","464","1979","02","15","Brazil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, 3km do acampamento da base.","-47","-14","-47","-14","UEC088917","UEC088917","1500","1600","Capim delgado com aproximadamente 30cm.&nf;Capim de brejo, crescendo com raís na água corrente. Frequente em área fim de mata de galeria e ínicio de brejo turfoso.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-01 16:20:35-03","UNICAMP","UEC","142806","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Viana, PL","2008","11",NA,"Meireles, JE; Ikemoto, E; Firetti, F; Kubota, U; Obando, S; Furtado, AG; Ávila-Jr, R","349","2005","03","31","Brazil","São Paulo","Cananéia","Parque Estadual de Jacupiranga, Distrito de Santa Maria. Núcleo Cedro","-48.141944","-25.0775","-48.141944","-25.0775","UEC088924","UEC088924","60","60","Erva ereta. Folhas membranáceas. Espiguetas verdes.; Situação ecotonal entre Floresta Ombrófila Densa Baixo Montana e Floresta sobre Restinga muito degradada.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-01 16:20:35-03","UNICAMP","UEC","38931","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Viana, PL","2008","11",NA,"Mendonça, RC","308","1984","01","17","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Brejo próximo à cerca. Divisória entre a reserva e a Fazenda Água Limpa da Universidade de Brasília.","-47.876389","-15.959722","-47.876389","-15.959722","UEC088919","UEC088919",NA,NA,"Erva com inflorescências delicadas de cor verde com pigmentação vinho.; Solo preto, água corrente, frequentemente.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 16:20:35-03","UNICAMP","UEC","38932","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Viana, PL","2008","11",NA,"Mendonça, RC","299","1984","01","16","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Brejo em Local aberto.","-47.876389","-15.959722","-47.876389","-15.959722","UEC088922","UEC088922",NA,NA,"Campim muito delicado, botão floral variando de cor entre verde e vinho; pouco frequente.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-01 16:20:35-03","UNICAMP","UEC","42904","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Viana, PL","2008","11",NA,"Mendonça, RC","622","1986","05","08","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Vereda ao longo do córrego Taquara, próximo ao córrego Escondido.","-47.876389","-15.959722","-47.876389","-15.959722","UEC088920","UEC088920",NA,NA,"Capim próximo a um Burití, inflorescência delicada.; Local úmido sem água aparente.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-08-20 10:01:30-03","UNICAMP","UEC","105864","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.",NA,NA,NA,NA,"Ahn, YJ; Kinoshita, LS; Torres, RB; Spinelli, T; Constâncio, SS","21","1999","03","19","Brazil","São Paulo","Campinas","Sítio São Francisco, Brejo.","-47.060001373291","-22.8999996185303",NA,NA,"UEC088915","UEC088915",NA,NA,"Erva (25 cm), flores esverdeadas.","Liliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"291","2019-08-20 10:01:30-03","UNICAMP","UEC","109219","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Oliveira, RC",NA,NA,NA,"Freitas, L","726","1999","10","16","Brazil","São Paulo","São José do Barreiro","Campo de altitude, Área à direita de guarita do IBAMA, divisa com a fazenda Mariana.","-44.5699996948242","-22.6399993896484",NA,NA,"UEC088916","UEC088916",NA,NA,"Erva cespitosa, 20 cm.","Liliopsida",NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA
"292","2021-03-01 16:20:43-03","UNICAMP","UEC","154472","S","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Rodrigues, RS","2015","05","21","Barbosa, TDM; Costa, SM","11072","2010","07","16","Brazil","Roraima","Caracaraí","Parque Nacional do Viruá","-60.985028","1.420917","-60.985028","1.420917","UEC035053","UEC035053","62","62","Erva ca. 30 cm, parcialmente submersa. Caule vináceo. Inflorescência esverdeada.; Área alagada. Na margem da Estrada Perdida. Solo argiloso.","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-01 16:20:43-03","UNICAMP","UEC","193925","S","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Souza, VF","2015","12","02","Souza, VF","114","2015","12","02","Brazil","Rio Grande do Norte","Nísia Floresta","Lagoa Amarela","-35.161111","-6.004444","-35.161111","-6.004444","UEC160464","UEC160464","45","45","Herbácea decumbante ca. 30cm alt; Restinga","Liliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-11-19 14:08:53-03","UFRPE","PEUFR","26","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","A. Sarmento","1961","02","03","A. Sarmento","262","1959","07","08","Brasil","Alagoas","Igaci","Posto Agropecuário","-36.6335983276367","-9.53693962097168",NA,NA,"PEUFR000026",NA,NA,NA,"Capim de 30-40 cm de altura",NA,NA,NA,NA,"22424","auto",NA,NA,NA,NA,NA
"295","2019-11-19 14:08:53-03","UFRPE","PEUFR","4","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","A. Sarmento","1958",NA,NA,"A. Sarmento","163","1958","12","17","Brasil","Pernambuco","Paulista","Lagoa de Pau Sangue","-34.8731002807617","-7.94083023071289",NA,NA,"PEUFR000004",NA,NA,NA,NA,NA,NA,NA,NA,"17375","auto",NA,NA,NA,NA,NA
"296","2020-04-22 16:26:51-03","UFPB","JPB","24046","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Filgueiras, TS","2003",NA,NA,"Moura, OT","1238","2004","03","21","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,"47","47","; DESC: Herbácea.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-04-22 16:26:51-03","UFPB","JPB","52807","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Moreira, SN","2013","01","29","Araújo, DA; Moreira, SN; Amorim, BS; Pessoa, EM; Costa-Lima, JL; Chagas, MA","2373","2013","01","29","Brasil","Pernambuco","Jaqueira","Próximo ao açude do amarelo.","-35.843889","-8.719722","-35.843889","-8.719722","JPB0052807",NA,"650","650","; DESC: Erva ereta. Espiguetas marrons.","Angiosperma","Monocotyledon","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-10-14 10:05:03-03","FURB","FURB","60299","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gaio, J.","2015","07","22","Gonzatti, F.; Valduga, E.","1728","2015","04","18","Brasil","Rio Grande do Sul","Osório",NA,"-50.2269445","-29.9661111","-50.2269445","-29.9661111","FURB60299","FURB60299","15","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-16 17:54:35-03","UCS","HUCS","35260","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Boldrini, I.O.",NA,NA,NA,"Setubal, R.","617","2006","04","02","Brasil","Rio Grande do Sul","Porto Alegre","Morro São Pedro - Espaço de Conservação Econsciência","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"160","160","banhado de topo de morro","Angiospermae","Poales",NA,NA,"29946","auto",NA,NA,NA,NA,NA
"300","2021-03-16 17:54:43-03","UCS","HUCS","43350","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gaio, J.","2015","07","22","Gonzatti, F.","1740","2015","04","18","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa da Emboaba","-50.226889","-29.966222","-50.226889","-29.966222",NA,NA,"15","15","campo pastejado","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-16 17:54:43-03","UCS","HUCS","43351","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gaio, J.","2015","07","22","Gonzatti, F.","1728","2015","04","18","Brasil","Rio Grande do Sul","Osório","Próximo à Lagoa da Emboaba","-50.226889","-29.966222","-50.226889","-29.966222",NA,NA,"15","15","erva; sub-bosque de mata paludosa","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-16 17:54:43-03","UCS","HUCS","21197","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Gaio, J.","2015","07","23","Scur, L.","1149","2003","03","29","Brasil","Rio Grande do Sul","Caxias do Sul","Nova Palmira","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"780","780","no campo","Angiospermae","Poales",NA,NA,"49662","auto",NA,NA,NA,NA,NA
"303","2020-04-27 16:11:13-03","UFES","VIES","26121","S","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Rodrigues, R.S.","2015","04","22","Martins, M.L.L.","1275","2006","06","27","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES026121","VIES026121 VIES026121_1",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"304","2020-04-27 16:11:13-03","UFES","VIES","26123","S","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Rodrigues, R.S.","2015","04","22","Martins, M.L.L.","1288","2006","06","10","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES026123","VIES026123_1",NA,NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"305","2020-04-27 16:11:13-03","UFES","VIES","13669","S","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Rodrigues, R.S.","2008","04","21","Deus, Y.S. de","3","2008","04","21","Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES013669","VIES013669",NA,NA,NA,NA,NA,NA,NA,"16451","auto",NA,NA,NA,NA,NA
"306","2019-08-16 08:40:39-03","UTFPR","HCF","26760","S","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","H.M. Longhi-Wagner","2003",NA,NA,"G. Hatschbach","59646","1993","10","19","Brasil","PR","Tibagi","Rodovia Castro-Tibagi, Km 24","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"campo limpo, seco.",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"307","2020-06-29 09:31:47-03","UFRRJ","RBR","10807","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","C. Silva","2010","06","02","L.F.T. Menezes","868","2002","01","03","Brasil","Rio de Janeiro","Mangaratiba","Restinga de Marambaia, Brasil, Rio de Janeiro, Mangaratiba, Restinga de Marambaia coletada em área brejosa","-44.040599822998","-22.9596996307373",NA,NA,"RBR00010807",NA,NA,NA,NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"308","2019-11-25 12:12:30-03","UFSM","SMDB","10573","S","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Santos, V","2008","01","25","Santos, V","403","2006","12","20","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Campus Camobi, Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,"SMDB010573",NA,NA,NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA
"309","2020-12-21 16:40:40-03","MBM","MBM","193940","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Sacco, R.",NA,NA,NA,"Sacco, R.; et al.; et al.","145",NA,NA,NA,"Brazil","Pará","Marabá","Serra Norte, km 134","-49.1178016662598","-5.36860990524292",NA,NA,"MBM193940","MBM193940",NA,NA,NA,NA,NA,"Southern America",NA,"262883","auto",NA,NA,NA,NA,NA
"310","2020-12-21 16:40:40-03","MBM","MBM","164715","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Souza, M.L.",NA,NA,NA,"Souza, M.L.; et al.; et al.","521",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Rio Vermelho","-48.5491981506348","-27.596700668335",NA,NA,"MBM164715","MBM164715",NA,NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"311","2020-12-21 16:40:40-03","MBM","MBM","206099","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.",NA,NA,NA,NA,"Clayton, W.D.","4559",NA,NA,NA,"Brazil","São Paulo","Paraguaçu Paulista","Estação Florestal de Paraguaçu Paulista","-50.5699996948242","-22.4099998474121",NA,NA,"MBM206099",NA,NA,NA,NA,NA,NA,"Southern America",NA,"36102","auto",NA,NA,NA,NA,NA
"312","2020-12-21 16:40:40-03","MBM","MBM","115219","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Davidse, G.",NA,NA,NA,"Davidse, G.; Brant, A.E.; Brant, A.E.","32469",NA,NA,NA,"Belize",NA,NA,NA,NA,NA,NA,NA,"MBM115219","MBM115219",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-21 16:40:40-03","MBM","MBM","206097","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Clayton, W.D.",NA,NA,NA,"Dombrowski, L.T.","1341",NA,NA,NA,"Brazil","Paraná",NA,"Estrada do Café, Curitiba - Ponta Grossa",NA,NA,NA,NA,"MBM206097",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-21 16:40:40-03","MBM","MBM","24792","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Pedersen, T.M.",NA,NA,NA,"Pedersen, T.M.","10098",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM024792","MBM024792",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-21 16:40:40-03","MBM","MBM","34747","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Soderstron, T.",NA,NA,NA,"Romero, R.","3679",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,"MBM034747","MBM034747",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-21 16:40:40-03","MBM","MBM","45344","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Rosengurtt, B.",NA,NA,NA,"Pedersen, T.M.","11087",NA,NA,NA,"Brazil","Mato Grosso","Dourados","Dourados",NA,NA,NA,NA,"MBM045344","MBM045344",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-21 16:40:40-03","MBM","MBM","56436","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Zuloaga, F.O.",NA,NA,NA,"Pedersen, T.M.","10098",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,"MBM056436","MBM056436",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-21 16:40:40-03","MBM","MBM","71626","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Davidse, G.",NA,NA,NA,"Davidse, G.","11583",NA,NA,NA,"Brazil","Minas Gerais",NA,"21km N of Medina along of Rod. BR-116",NA,NA,NA,NA,"MBM071626","MBM071626",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-21 16:40:40-03","MBM","MBM","10594","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Lindeman, J.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","875",NA,NA,NA,"Brazil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,"MBM010594","MBM010594",NA,NA,NA,NA,NA,"Southern America",NA,"32009","auto",NA,NA,NA,NA,NA
"320","2020-12-21 16:40:40-03","MBM","MBM","206101","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.",NA,NA,NA,NA,"Clayton, W.D.","4251",NA,NA,NA,"Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM206101",NA,NA,NA,NA,NA,NA,"Southern America",NA,"25180","auto",NA,NA,NA,NA,NA
"321","2020-12-21 16:40:40-03","MBM","MBM","206096","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Imaguire, N.",NA,NA,NA,"Imaguire, N.","3168",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM206096",NA,NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"322","2020-12-21 16:40:40-03","MBM","MBM","489","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Clayton, W.D.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13758",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Vila Santana","-50.3828010559082","-25.8742008209229",NA,NA,"MBM000489","MBM000489",NA,NA,"= 25009",NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA
"323","2020-12-21 16:40:40-03","MBM","MBM","25008","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Clayton, W.D.",NA,NA,NA,"Hatschbach, G.","14320",NA,NA,NA,"Brazil","Paraná","Cianorte","Fazenda Lagoa","-52.6049995422363","-23.6632995605469",NA,NA,"MBM025008","MBM025008",NA,NA,NA,NA,NA,"Southern America",NA,"32009","auto",NA,NA,NA,NA,NA
"324","2020-12-21 16:40:40-03","MBM","MBM","268371","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Imaguire, N.",NA,NA,NA,"Imaguire, N.","3168",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM268371","MBM268371",NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"325","2020-12-21 16:40:40-03","MBM","MBM","206100","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Imaguire, N.",NA,NA,NA,"Imaguire, N.","3168",NA,NA,NA,"Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,"MBM206100",NA,NA,NA,NA,NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA,NA
"326","2020-12-21 16:40:40-03","MBM","MBM","206098","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Parodi, L.R.",NA,NA,NA,"Araujo, A.A.","150",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM206098",NA,NA,NA,NA,NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA
"327","2020-12-21 16:40:40-03","MBM","MBM","25009","PreservedSpecimen","Plantae","Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.","Clayton, W.D.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13758",NA,NA,NA,"Brazil","Paraná","São Mateus do Sul","Vila Santana","-50.3828010559082","-25.8742008209229",NA,NA,"MBM025009","MBM025009",NA,NA,"= 489",NA,NA,"Southern America",NA,"31353","auto",NA,NA,NA,NA,NA
"328","2020-12-21 16:41:06-03","MBM","MBM","321151","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Rodrigues, R.S.","2017","03","19","Kozera, C.; Kersten, R.; Kersten, R.","2119","2005","04","19","Brazil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,"MBM321151","MBM321151",NA,NA,"Herbácea.; Em área de transição campo-várzea.",NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA
"329","2020-12-21 16:41:06-03","MBM","MBM","321269","PreservedSpecimen","Plantae","Poaceae","Trichanthecium","parvifolium","Trichanthecium parvifolium","(Lam.) Zuloaga & Morrone","Rodrigues, R.S.","2017","03","26","Kozera, C.; Kozera, O.P.; Kozera, O.P.","3053","2006","02","14","Brazil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,"MBM321269","MBM321269",NA,NA,"Herbácea.; Crescendo dentro de água acumulada em dreno artificial aberto em área de várzea.",NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA
"330","2015-09-03 21:49:33-03","MNHN","RECOLNAT_MNHN_P","P01726073","PreservedSpecimen",NA,"Poaceae","Panicum","parvifolium","Panicum parvifolium","Lam.",NA,NA,NA,NA,"Sastre, C.",NA,"1968","2","24","Guyane française",NA,NA,"Savane route de Stoupan 1 Km. Avant crique Macrabo jusqu´au carrefour de Cayenne. Guiana Francesa",NA,NA,NA,NA,"P01726073","P01726073_01",NA,NA,"Office de la Recherche Scientifique et Technique Outre-Mer. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01726073' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"23",NA
