"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"51","2008-05-27 22:02:00-03","MO","MOBOT","603392","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|Leongino Guerrero","Zardini 31587","1992","5","18","South America","Paraguay","Central",NA,"2.5 km W from entrance to Tavavory. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"681","3"
"52","2008-05-27 22:02:00-03","MO","MOBOT","603575","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","W. Till","Elsa M. Zardini","Zardini 2769","1987","5","27","South America","Paraguay","Central",NA,"Limpio, Paso Correo. Collected with: I. Basualdo, R. Degen, F. Merelles, M. Ortiz, & N. Soria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-22","5"
"53","2008-05-27 22:02:00-03","MO","MOBOT","603656","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|P. Aquino","Zardini 31796","1992","6","8","South America","Paraguay","Central",NA,"Limpio-Piquete Cué. Inundated savanna and patches of forest.","-57.5","-25.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"686","3"
"54","2008-05-27 22:02:00-03","MO","MOBOT","603807","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|Leongino Guerrero","Zardini 31973","1992","6","8","South America","Paraguay","Central",NA,"Mariano Roque Alonso-Limpio: Surubí|l||4. 4 km NW from entrance to property. Inundated savanna with scattered trees.","-57.53333","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"688","4"
"55","2011-06-09 17:28:00-03","MO","MOBOT","603825","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 31998","1992","6","17","South America","Paraguay","Central",NA,"Estero del Ypoá Pindoty. Inundated savanna and patches of forest. Border of Estero.","-57.53333","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"689","4"
"56","2008-05-27 22:02:00-03","MO","MOBOT","604190","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|P. Aquino","Zardini 30217","1992","2","3","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í, southwestern area around La Rosada. Inundated savanna.","-56.88333","-26.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"650","4"
"57","2011-06-09 17:28:00-03","MO","MOBOT","604281","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|Tulio Tillería","Zardini 32325","1992","7","6","South America","Paraguay","Guairá",NA,"Mbocayaity-Melgarejo. 2 km E of Mbocayaity on Arroyo Gerbasia Gallery Forest.","-56.38333","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698","3"
"58","2008-05-27 22:02:00-03","MO","MOBOT","604379","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|R. Velázquez","Zardini 15881","1989","11","11","South America","Paraguay","Paraguarí",NA,"National Park Ybicu'í. Northern corner of park. Cerrado forest.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"177","2"
"59","2008-05-27 22:02:00-03","MO","MOBOT","604412","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","W. Till","David R. Brunner","Brunner 1234","1985","7","17","South America","Paraguay","Chaco",NA,"Parque Nacional Defensores del Chaco, alrededores de Madrejon. Bosque seco y espinoso de hasta 15 m de altura. Suelo arsilloso con poco drenaje, relieve plano. Agua permanente en tajamares.","-59.83333","-20.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-7","1"
"60","2008-05-27 22:02:00-03","MO","MOBOT","604597","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|C. Velázquez","Zardini 22186","1990","7","21","South America","Paraguay","Cordillera",NA,"Río Piribebuy, 27 km W of Arroyos y Esteros. Gallery forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"390","4"
"61","2008-05-27 22:02:00-03","MO","MOBOT","604918","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|C. Velázquez","Zardini 22382","1990","8","3","South America","Paraguay","Central",NA,"Tavarory, on Río Paraguay. Along tributary of Río Paraguay, Arroyo Abaí. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"398","4"
"62","2008-05-27 22:02:00-03","MO","MOBOT","605197","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|E. Velázquez","Zardini 22573","1990","8","3","South America","Paraguay","Central",NA,"San Antonio, on Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"405","2"
"63","2008-05-27 22:02:00-03","MO","MOBOT","605453","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|U. Velázquez","Zardini 20627","1990","5","26","South America","Paraguay","Cordillera",NA,"5 km SE of Emboscada. Isla Alta. On a hill. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"332","4"
"64","2008-05-27 22:02:00-03","MO","MOBOT","605781","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini","Zardini 22940","1990","8","31","South America","Paraguay","Central",NA,"Tavarory, along Río Paraguay. Forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"417","4"
"65","2008-05-27 22:02:00-03","MO","MOBOT","605880","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|C. Velázquez","Zardini 23008","1990","8","31","South America","Paraguay","Central",NA,"Tavarory, along Arroyo Abaí. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"420","4"
"66","2016-06-16 08:31:00-03","MO","MOBOT","606460","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Blas Pérez","Pérez Maricerich 1057","1991","8",NA,"South America","Paraguay","Central",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3"
"67","2008-05-27 22:02:00-03","MO","MOBOT","884771","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","Bruce Holst (SEL)","Elsa M. Zardini|M. Vera","Zardini 40217","1994","7","28","South America","Paraguay","Paraguarí",NA,"Arroyo Apichapa. Gallery forest.","-57.20888","-26.19277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"928","4"
"68","2008-05-27 22:02:00-03","MO","MOBOT","605460","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","meridionalis","Tillandsia meridionalis","Baker","A. Schinini (CTES)","Elsa M. Zardini|R. Velázquez","Zardini 22701","1990","8","4","South America","Paraguay","Cordillera",NA,"Río Salado basin, on road to Arroyos y Esteros. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"410","4"
"69","2014-11-17 15:25:00-02","MO","MOBOT","1748794","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","E. J. Gouda (U)","Elsa M. Zardini|Leongino Guerrero","Zardini 57796","2002","2","5","South America","Paraguay","Alto Paraguay",NA,"Fortin Teniente Montania. Seasonal forests and swamps on clay soils.","-59.95388","-22.05416",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1250","1"
"70","2015-09-08 09:44:00-03","MO","MOBOT","1391478","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|J. Godoy","Zardini 50177","1999","2","13","South America","Paraguay","Alto Paraguay",NA,"Parque Nacional Defensores del Chaco: Cerro León Area.","-60.0866666","-20.5844444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1168","4"
"71","2008-05-27 22:02:00-03","MO","MOBOT","608286","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 38067","1994","1","21","South America","Paraguay","Boquerón",NA,"(ex Nueva Asunción) Fortin Teniente E. Ochoa. Forest along creek.","-60.9","-21.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"872","2"
"72","2008-05-27 22:02:00-03","MO","MOBOT","3043103","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Fátima Mereles","Mereles H. 5117","1993","5","26","South America","Paraguay","Boquerón",NA,"SO de Rio Verde: en el interior del bosque xerofitico","-59.61222","-23.14944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","608756","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","Zardini 35997","1993","6","1","South America","Paraguay","Cordillera",NA,"Río Salado Basin on road to Arroyos and Esteros. Inundated savanna.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"823","4"
"74","2011-06-09 17:35:00-03","MO","MOBOT","608065","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Bruce Holst (SEL)","Elsa M. Zardini|Tulio Tillería","Zardini 36820","1993","8","5","South America","Paraguay","Paraguarí",NA,"Estero del Ypoá: Trinchera Cué. Gallery forest on clay soil along creek.","-57.38333","-25.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"839","4"
"75","2008-05-27 22:02:00-03","MO","MOBOT","604193","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|R. Velázquez","Zardini 28150","1991","6","27","South America","Paraguay","Central",NA,"Itá Ybaté. Cerrado forest.","-57.53333","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"600","4"
"76","2008-05-27 22:02:00-03","MO","MOBOT","1003918","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","Bruce Holst (SEL)","Elsa M. Zardini|M.R.P. da Silva","Zardini 43124","1995","7","25","South America","Paraguay","Presidente Hayes",NA,"Route to Fortin General Bruguez, between Km 50 and 55. Dry forest and inundated savanna on clay.","-58.33333","-24.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1020","3"
"77","2019-04-30 10:00:00-03","MO","MOBOT","1430740","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|Leongino Guerrero","Zardini 53921","2000","1","16","South America","Paraguay","Concepción",NA,"Around Sargento José E. López (Puentecinho).","-56.8972222","-22.3827778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1201","1"
"78","2008-05-27 22:02:00-03","MO","MOBOT","1477936","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|Leongino Guerrero","Zardini 54752","2000","6","4","South America","Paraguay","Presidente Hayes",NA,"Pilcomayo River Basin. Trail to Fortin General Bruguez. Dry forest and inundated savannas on clay soil.","-58.18527","-24.92361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,"1210","4"
"79","2008-05-27 22:02:00-03","MO","MOBOT","1585174","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|Leongino Guerrero","Zardini 56516","2001","6","23","South America","Paraguay","San Pedro",NA,"Around Antequera. Mosaic of Chaco and Paranense Forest.","-57.20222","-24.08194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234","2"
"80","2008-05-27 22:02:00-03","MO","MOBOT","1585195","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|Leongino Guerrero","Zardini 56537","2001","6","23","South America","Paraguay","San Pedro",NA,"Around Antequera. Mosaic of Chaco and Paranense Forest.","-57.20222","-24.08194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1234","5"
"81","2015-09-08 10:01:00-03","MO","MOBOT","1778650","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","E. J. Gouda (U)","Elsa M. Zardini|Leongino Guerrero","Zardini 58805","2002","6","26","South America","Paraguay","Concepción",NA,"Between Estancias Belo Horizonte and Primavera.","-57.4933333","-22.7138889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1262","2"
"82","2010-04-13 10:59:00-03","MO","MOBOT","1946155","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Christian Vogt","Vogt 38","2003","7","2","South America","Paraguay","Boquerón",NA,"Tunucojai: Bosque xerofitico bajo y abierto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2013-12-09 19:40:00-02","MO","MOBOT","1946583","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Marizza Quintana","Quintana 513","1998","9","4","South America","Paraguay","Alto Paraguay",NA,"Parque Nacional Defensores del Chaco: 23 Km. antes de la entrada, Bosque abierto semideciduo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2014-11-17 15:25:00-02","MO","MOBOT","2191375","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","E. J. Gouda (U)","Osvaldo Morrone|Norma B. Deginani|M. Mónica Ponce|Diego Giraldo-Cañas","Morrone 1364","1996","10","15","South America","Argentina","Misiones","General Manuel Belgrano","Ruta Nac. 101, 8 Km de Bernardo de Irigoyen hacia San Antonio, Salto Andrecito","-53.66666","-26.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"690.00000000",NA,NA,NA,NA,NA
"85","2010-11-13 05:20:00-02","MO","MOBOT","2492924","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Fátima Mereles","Mereles H. 5609","1994","5","19","South America","Paraguay","Boquerón",NA,"picada 500, 60 km E de ruta Transchaco: en bosque xerofitico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2008-05-27 22:02:00-03","MO","MOBOT","2801835","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Walter Till","Till 156","1982","8","5","South America","Bolivia","Santa Cruz",NA,"60 km W of Samaipata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1280.00000000",NA,NA,NA,NA,NA
"87","2009-07-10 17:57:00-03","MO","MOBOT","3013954","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","R.C. Tardivo","Troels M. Pedersen","Pedersen 13361","1982","4","24","South America","Argentina","Corrientes","Concepción","Carambola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3043067","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Fátima Mereles","Mereles H. 579","1986","5","29","South America","Paraguay","Boquerón",NA,"Fortn Tte. Montana: en el bosque xeroftico con bastante iluminacin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","3043081","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Fátima Mereles","Mereles H. 4802","1992","10","20","South America","Paraguay","Alto Paraguay",NA,"Tte. Montanía, Km. 60 NE: en vinalar inundado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","3043090","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Fátima Mereles","Mereles H. 834","1982","6",NA,"South America","Paraguay","Central",NA,"San Lorenzo","-57.48333","-25.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2008-05-27 22:02:00-03","MO","MOBOT","3043091","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Fátima Mereles","Mereles H. 939","1985","2","27","South America","Paraguay","Central",NA,"Aregua, trayecto Patino - Ypacarai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","3043109","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Fátima Mereles","Mereles H. 7987","2000","7","20","South America","Paraguay","Misiones",NA,"Villa Florida, bosque ribereno del Rio Tebicuary.","-57.08333","-26.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2011-04-02 07:54:00-03","MO","MOBOT","3093947","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","J. Teran (BOLV)","Ariel Lliully|R. León|A. Ortega|J. Vedia","Lliully 369","2005","10","17","South America","Bolivia","Chuquisaca","Luis Calvo","Municipio de Villa Vaca Gúzman, Serrania del Incahuasi. Abra del Incahuasi en el límite entre Chuquisaca y Santa Cruz, Bosque húmedo caducifolio con elementos Tucumano-Boliviano, Cedrela lilloi, Inga marginata en el estrato arbóreo, varias especies de Solanaceas y Melastomataceas en el estrato arbustivo.","-63.71944","-19.81444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1540.00000000",NA,NA,NA,NA,NA
"94","2013-05-15 15:46:00-03","MO","MOBOT","3470335","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Roberto Vásquez|et al.","Vásquez C. 4322",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"95","2008-05-27 22:02:00-03","MO","MOBOT","603368","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","W. Till (WU)","Elsa M. Zardini|et al.","Zardini 2591","1987","5","25","South America","Paraguay","Presidente Hayes",NA,"Villa Hayes.","-57.5","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-17","5"
"96","2008-05-27 22:02:00-03","MO","MOBOT","603467","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","R.C. Tardivo(UPCB)","Elsa M. Zardini","Zardini 6819","1988","8","27","South America","Paraguay","Cordillera",NA,"camino entre Emboscada, Arroyos y Esteros. Río Piribebuy. In marginal forest.","-57.25","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-80","2"
"97","2014-12-11 12:42:00-02","MO","MOBOT","603472","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","R.C. Tardivo(UPCB)","Elsa M. Zardini|C. Velázquez","Zardini 27517","1991","6","18","South America","Paraguay","Central",NA,"Tavarory. Avaí River near confluence with Paraguay River.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"585","4"
"98","2008-05-27 22:02:00-03","MO","MOBOT","604677","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","David R. Brunner","Brunner 1702","1986","3","28","South America","Paraguay","Nueva Asuncion",NA,"Parque Nacional Teniente Enciso. Alrededores de la trinchera. Bosque xerofítico bajo de hasta 10-12 m de altura. Sotobosque muy abierto con abundante cactaceas. Suelo arilloso a arenoso.","-61.65","-21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-3","1"
"99","2008-05-27 22:02:00-03","MO","MOBOT","605479","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Elsa M. Zardini|et al.","Zardini 10308","1989","1","27","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Edge of forest, 3 kms N of Salto Cristal.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34","1"
"100","2011-06-09 17:28:00-03","MO","MOBOT","605576","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.",NA,"Elsa M. Zardini|Tulio Tillería","Zardini 31059","1992","3","12","South America","Paraguay","Paraguarí",NA,"National Park Ybycu'í. Northeastern area, Gallery Forest.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"664","2"
"101","2013-10-09 05:41:00-03","MO","MOBOT","605665","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Elsa M. Zardini|Ramón Velásquez","Zardini 12491","1989","6","4","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest 3 kms S of NW corner of the park. 26.00S-26.07S 56.46W-56.53W","-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","4"
"102","2013-10-09 05:41:00-03","MO","MOBOT","605713","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","R.C. Tardivo(UPCB)","Elsa M. Zardini|Ramón Velásquez","Zardini 12524","1989","6","4","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest on NW corner of the park.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97","3"
"103","2008-05-27 22:02:00-03","MO","MOBOT","605792","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","C. Vogt (FCQ)","Elsa M. Zardini","Zardini 12597","1989","6","4","South America","Paraguay","Paraguarí",NA,"Parque Nacional Ybycu'í. Cerrado forest, 5 kms N of administration area. 26.00S-26.07S 56.46W-56.53W","-56.8","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","4"
"104","2008-05-27 22:02:00-03","MO","MOBOT","606001","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Tillandsia","recurvifolia","Tillandsia recurvifolia","Hook.","R.C. Tardivo(UPCB)","Elsa M. Zardini|C. Velázquez","Zardini 21052","1990","6","9","South America","Paraguay","Cordillera",NA,"9 km SE of Emboscada on road to Nueva Colombia. Cerrado forest.","-57.23333","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350","2"
