"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"47","2020-12-21 16:36:53-03","MBM","MBM","215868","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Kawasaki, M.L.","Kawasaki, M.L.; Mello-Silva, R.; Rapini, A.; Mello-Silva, R.; Rapini, A.","1020","1997","09","28","Southern America","Brazil","Minas Gerais","Jacuba, Estrada Cristália-Botumirim, próximo ao Córrego Jacuba","-42.8622016906738","-16.8003005981445",NA,"Arvoreta 1,5m alt., flores brancas.","MBM215868","MBM215868","Cristália","700","700","1997",NA,NA,"30029","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:36:53-03","MBM","MBM","311439","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Mazine, F.F.","Forster, W.; et al.; et al.","743","2000","10","17","Southern America","Brazil","Minas Gerais","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"MBM311439","MBM311439","Alto Caparaó",NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"49","2018-02-15 13:28:56-02","MNHN","RECOLNAT_MNHN_P","P00217955","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Sello",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00217955' target='other'> <mi>dwc_moreinfo</mi></a>","P00217955","P00217955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA
"50","2015-09-04 19:58:01-03","MNHN","RECOLNAT_MNHN_P","P00550472","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Glaziou, A.",NA,"1884","6","13",NA,"Brésil",NA,"Caraça, à la Cachoeira (Minas)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550472' target='other'> <mi>dwc_moreinfo</mi></a>","P00550472","P00550472_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14820",NA,NA,NA
"51","2000-01-19 15:27:35-02","MNHN","RECOLNAT_MNHN_P","P00550473","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Glaziou, A.",NA,"1884","6","13",NA,"Brésil",NA,"Caraça, à la Cachoeira (Minas)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550473' target='other'> <mi>dwc_moreinfo</mi></a>","P00550473","P00550473_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14820",NA,NA,NA
"52","2015-09-04 21:36:48-03","MNHN","RECOLNAT_MNHN_P","P00550474","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Glaziou, A.",NA,"1884","11","11",NA,"Brésil",NA,"Haut de la Serra d'Ouro Branco, près du ruisseau (Minas)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550474' target='other'> <mi>dwc_moreinfo</mi></a>","P00550474","P00550474_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14840",NA,NA,NA
"53","2016-01-12 00:12:20-02","MNHN","RECOLNAT_MNHN_P","P00550475","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Glaziou, A.",NA,"1884","11","11",NA,"Brésil",NA,"Haut de la Serra d'Ouro Branco, près du ruisseau (Minas)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550475' target='other'> <mi>dwc_moreinfo</mi></a>","P00550475","P00550475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14840",NA,NA,NA
"54","2015-10-25 15:31:16-02","MNHN","RECOLNAT_MNHN_P","P00550476","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Glaziou, A.",NA,"1887","1","22",NA,"Brésil",NA,"Serra dos Orgaos (Rio)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550476' target='other'> <mi>dwc_moreinfo</mi></a>","P00550476","P00550476_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16048",NA,NA,NA
"55","2020-12-11 11:39:17-03","UFMG","BHCB","6899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) N.F.Mattos",NA,"Martinelli, G; et al.","11255","1985","07","22","Southern America","Brasil","Minas Gerais","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,"Campo;arbusto;",NA,NA,"Nova Lima",NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:39:17-03","UFMG","BHCB","102747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) N.F.Mattos",NA,"Forster, W; Romão, GO","743","2000","10","17","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Vale Encantado","-41.8683013916016","-20.4333000183105",NA,"Frutos imaturos vermelhos, os maduros negros; Floresta Estacional Semidecidual, com transição para campo de altitude","BHCB050616",NA,"Alto Caparaó","1700","1700","2006",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:39:26-03","UFMG","BHCB","156659","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Carmo, FF","1309","2007","11","03","Southern America","Brasil","Minas Gerais","Marinho da Serra, C1. Coletado em borda de capão. Afloramento de canga.","-43.938056","-20.348333",NA,"coletado em capão, afloramento de canga","BHCB011095","BHCB011095","Moeda","154","154","2019","05",NA,NA,NA,"-43.938056","-20.348333",NA,NA,NA,NA,NA
"58","2020-12-11 11:39:26-03","UFMG","BHCB","106052","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Forzza, RC; Andrade, ACS; Silva, JC; Saavedra, MM","3986","2005","05","26","Southern America","Brasil","Minas Gerais","P.E. de Ibitipoca, Ponte de Pedra","-43.883333","-21.666667",NA,"Arbusto 2m de altura, folhas discolores, frutos verdes passando a vináceo","BHCB050617",NA,"Lima Duarte","1200","1200","2019","05",NA,NA,NA,"-43.883333","-21.666667",NA,NA,NA,NA,NA
"59","2020-12-11 11:39:26-03","UFMG","BHCB","106059","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Forzza, RC; Magenta, M; Aona, LYS; Berman, E; Saavedra, MM; Zappi, DC","3536","2004","07","26","Southern America","Brasil","Minas Gerais","P.E. de Ibitipoca, Gruta dos 3 arcos","-43.883056","-21.678889",NA,"Arvoreta 5m de altura, folhas discolores, frutos vermelhos","BHCB050620",NA,"Lima Duarte","1670","1670","2019","05",NA,NA,NA,"-43.883056","-21.678889",NA,NA,NA,NA,NA
"60","2020-12-11 11:39:26-03","UFMG","BHCB","106064","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Forzza, RC; Pifano, D; Sakuragui, CM; Aona, LYS; Edwards, S; Zappi, DC","3692","2004","11","24","Southern America","Brasil","Minas Gerais","P.E. de Ibitipoca, trilha das três pontinhas para a lagoa Seca","-43.866667","-21.683333",NA,"Arvoreta 3m de altura, cálice vináceo e pétalas creme; borda de capão","BHCB050619",NA,"Lima Duarte","1650","1650","2019","05",NA,NA,NA,"-43.866667","-21.683333",NA,NA,NA,NA,NA
"61","2020-12-11 11:39:26-03","UFMG","BHCB","139962","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Carmo, FF","5095","2009","02","02","Southern America","Brasil","Minas Gerais","Marinho da Serra, C1","-43.938083","-20.348417",NA,"Coletado em canal de drenagem. Afloramento de canga","BHCB032750",NA,"Moeda","1544","1544","2014",NA,NA,NA,NA,"-43.938083","-20.348417",NA,NA,NA,NA,NA
"62","2020-12-11 11:39:26-03","UFMG","BHCB","96065","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Lucas, EJ","263","2004","03","11","Southern America","Brasil","Minas Gerais","Parque Estadual da Serra do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,"Well branched treelet/tree to 4m., bark of trunklets grey, thick and flaking.","BHCB050618",NA,"Lima Duarte",NA,NA,"2019","05",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:39:26-03","UFMG","BHCB","14547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Andrade, PM de; et al.","1042","1987","10","08","Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"Frutos escuros. Arbusto; Campo altimontano. Lombada","BHCB032707",NA,"Lima Duarte",NA,NA,"2014",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:39:26-03","UFMG","BHCB","130071","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"Santos, MF; Paula, CC; Longhi-Wagner, HM","80","2006","01","09","Southern America","Brasil","Minas Gerais","Serra do Ouro Branco, Em borda de mata na área 2.","-43.6918983459473","-20.5207996368408",NA,"Arvoreta, 2,5m alt. Hipanto e cálice externamente ocráceos, corola e estames alvos.","BHCB011096","BHCB011096","Ouro Branco",NA,NA,"2019","05",NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"65","2013-08-23 04:12:00-03","MO","MOBOT","3196955","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","M. Peron","Dimitri Sucre","Sucre 6798","1970",NA,NA,"South America","Brazil","Minas Gerais","Serra de Ibitipoca, Pico do Pião entre 1350-1450msm. Formacões de arenito em serie de Lavras.",NA,NA,NA,NA,NA,NA,NA,"1350.00000000","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-01-01 12:59:00-02","MO","MOBOT","3196976","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","M. Peron","M. Peron","Peron 575","1987",NA,NA,"South America","Brazil","Minas Gerais","Município de Ouro Preto, Parque Estadual do Itacolomi. Campos rupestres.",NA,NA,NA,NA,NA,NA,NA,"1600.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-01-01 12:59:00-02","MO","MOBOT","3197003","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","M. Peron","M. Peron","Peron 575","1987",NA,NA,"South America","Brazil","Minas Gerais","Município de Ouro Preto, Parque Estadual do Itacolomi. Campos rupestres.",NA,NA,NA,NA,NA,NA,NA,"1600.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2013-08-23 04:12:00-03","MO","MOBOT","3197027","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","M. Peron","Dimitri Sucre","Sucre 6798","1970",NA,NA,"South America","Brazil","Minas Gerais","Serra de Ibitipoca, Pico do Pião. Formacões de arenito em serie de Lavras.",NA,NA,NA,NA,NA,NA,NA,"1350.00000000","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","23090",NA,"Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","M. Sobral/2005","L. Kollmann; et al","7172","2004","10","30",NA,"Brasil","Espírito Santo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Arbusto de 1,5m. Flores brancas.","MBML023090","MBML023090","Castelo",NA,NA,NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA
"70","2020-07-10 09:47:57-03","MBML","MBML-HERBARIO","37077",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","M.F. Santos/03-04-2017","W. Forster; et al","743","2000","10","17",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.851944","-20.42",NA,NA,"MBML037077","MBML037077","Alto Caparaó",NA,NA,NA,NA,NA,NA,NA,"41W51'7","20S25'12",NA,NA,NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","3332254","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.",NA,"D. Sucre","6798","1970","5","14","South America - Neotropics","Brazil","Minas Gerais","Serra de Ibitipoca, Pico do Pião.",NA,NA,NA,NA,"US01892298","US01892298_01 US01892298_02",NA,"1350","1450",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"72","2020-09-02 16:33:53-03","Cenargen","CEN","23435","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","M. F. Santos","Dimitri Sucre Benjamin","6798","1970","05","14",NA,"Brasil",NA,"Brasil, Estado de Minas Gerais, Serra de Ibitipoca, Pico do Pião. Formações de arenito em série de Lavras, entre 1350-1450 msm.",NA,NA,"Exsicatas","Arbusto umbrófilo da mata. Frutos maduros roxos. Doação do Jardim Botânico do Rio de Janeiro - RB (168840). Rio de Janeiro.","CEN00023435","CEN00023435",NA,NA,NA,"2010","12",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2019-11-13 11:27:04-03","USP","SPF","122146","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Ferretti, AR","58","1996","12","13",NA,"Brasil","São Paulo","Estação Experimental da Serra do Mar","-45.004722","-23.239444",NA,NA,"SPF00122146",NA,"Cunha",NA,NA,"2014",NA,NA,NA,NA,"-45.004722","-23.239444",NA,NA,NA,NA,NA
"74","2019-11-13 11:27:04-03","USP","SPF","176740","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Forzza, RC","3987","2005","05","26",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.883333","-21.666667",NA,NA,"SPF00176740",NA,"Lima Duarte","1200","1200","2014",NA,NA,NA,NA,"-43.883333","-21.666667",NA,NA,NA,NA,NA
"75","2019-11-13 11:27:04-03","USP","SPF","176739","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Forzza, RC","3692","2004","11","24",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.866667","-21.683333",NA,NA,"SPF00176739",NA,"Lima Duarte","1650","1650","2014",NA,NA,NA,NA,"-43.866667","-21.683333",NA,NA,NA,NA,NA
"76","2019-11-13 11:27:04-03","USP","SPF","67302","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Mattos, J","s.n.","1961","12","05",NA,"Brasil","São Paulo","Estação Campo Grande (via férrea São Paulo-Santos), Estação Biológica.",NA,NA,NA,NA,"SPF00067302",NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-13 11:27:04-03","USP","SPF","154827","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Mazine, FF","152","1999","08","17",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"SPF00154827",NA,"Alto Caparaó","1600","1600","2014",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"78","2019-11-13 11:27:04-03","USP","SPF","173529","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Forster, W","743","2000","10","17",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,"SPF00173529",NA,"Alto Caparaó","1700","1700","2014",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA,NA
"79","2019-11-13 11:27:04-03","USP","SPF","171397","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Santos, MF","52","2005","07","16",NA,"Brasil","Minas Gerais",NA,"-43.793098449707","-21.8425006866455",NA,NA,"SPF00171397",NA,"Lima Duarte",NA,NA,"2014",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"80","2019-11-13 11:27:04-03","USP","SPF","190246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Medeiros, EVSS","348","2004","08","30",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"SPF00190246",NA,"Lima Duarte",NA,NA,"2014",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 18:28:59-03","USP","SPF","214575","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Costa, IR","578","2005","06","24",NA,"Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Lago dos Espelhos","-43.793098449707","-21.8425006866455",NA,"Frutos maduros pretos; arbusto de 2m.","SPF00214575",NA,"Lima Duarte",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"82","2019-11-13 11:27:04-03","USP","SPF","175507","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Santos, MF","80","2006","01","09",NA,"Brasil","Minas Gerais","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00175507",NA,"Ouro Branco",NA,NA,"2014",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-13 11:27:04-03","USP","SPF","175506","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Santos, MF","69","2006","01","09",NA,"Brasil","Minas Gerais","Serra do Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"SPF00175506",NA,"Ouro Branco",NA,NA,"2014",NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-13 11:27:04-03","USP","SPF","199789","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Antunes, K","242","2007","04","10",NA,"Brasil","Minas Gerais","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,"SPF00199789",NA,"Rio Preto",NA,NA,"2014",NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA
"85","2019-11-13 11:27:04-03","USP","SPF","67303","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Santos, MF","Mattos, J","9094","1961","08","30",NA,"Brasil","São Paulo","Paranapiacaba, Estação Ecológica.","-46.5299987792969","-23.6599998474121",NA,NA,"SPF00067303",NA,"Santo André",NA,NA,"2014",NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-13 11:27:04-03","USP","SPF","67304","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis","Kiaersk.","Sobral, M","Mattos, J","s.n.","1960","12","06",NA,"Brasil","São Paulo","Reserva Biológica Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,"SPF00067304",NA,"Santo André",NA,NA,"2018","04",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"87","2019-09-04 19:14:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugeniopsis","angustifolia","Eugeniopsis angustifolia",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"Dicotyledoneae",NA,NA
"88","2015-03-07 08:59:31-03","F","FMNH-SEEDPLANTS","V0105587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0105587F","V0105587F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"89","2015-03-07 08:59:31-03","F","FMNH-SEEDPLANTS","V0105589F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0105589F","V0105589F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"90","2015-03-07 08:59:31-03","F","FMNH-SEEDPLANTS","V0105590F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0105590F","V0105590F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"91","2015-03-07 08:59:31-03","F","FMNH-SEEDPLANTS","V0105591F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0105591F","V0105591F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"92","2015-03-07 08:59:31-03","F","FMNH-SEEDPLANTS","V0105588F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0105588F","V0105588F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"93","2020-07-23 12:15:58-03","CEPLAC","CEPEC","119682","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia",NA,"M. Sobral","R. C. Forzza","3692","2004","11","24",NA,"Brasil","Minas Gerais","Parque Estadual da Serra do Ibitipoca, trilha das Tres Pontinhas para a Lagoa Seca.","-43.866667","-21.683333",NA,NA,NA,NA,"LIMA DUARTE",NA,NA,NA,NA,NA,NA,NA,"43W52'","21S41'",NA,NA,NA,NA,"30/12/2006"
"94","2020-07-23 12:16:13-03","CEPLAC","CEPEC","70345","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis",NA,"M. Peron","D. Sucre","6798","1970","05","14",NA,"Brasil","Minas Gerais","Serra de Ibitipoca, Pico do Piao.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"LIMA DUARTE",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,"23/01/1989"
"95","2020-07-23 12:16:13-03","CEPLAC","CEPEC","69908","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","lenheirensis","Myrcia lenheirensis",NA,"M. Peron","M. Peron","575","1987","12","26",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"OURO PRETO",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,"30/12/1987"
"96","2020-02-17 11:30:03-03","UEG","HUEG","11141","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O. Berg) Mattos","Faria, J.E.Q.","Faria, J.E.Q.","3049","2012","11","22","Southern America","Brasil","São Paulo","Paranapiacaba, reserva biológica do Alto da Serra de Paranapiacaba, estrada para a casa do Naturalista, próximo a esta.","-46.313889","-23.781111",NA,"Arbusto ca. 2,5m de altura, botões florais verdes, flores brancas e frutos imaturos verdes.; Floresta ombrófila densa montanha.","HUEG011141",NA,"Santo André","821","821","2012","11",NA,NA,NA,"-46.313889","-23.781111",NA,NA,NA,NA,NA
"97","2020-11-19 14:06:26-03","Unimontes","MCMG","1282","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos","Santos, R. M.","Bahia, T.O. | Àvila,M.A. | Braga,L.L. | Coutinho,C.A. | Matos,F.S. | Menino,G.C.O. | Mota,G.S. | Nunes,Y.R.F. | Oliveira,M.H. | Santos,P.F. | Santos,R.M. | Silva,M.A.P. | Silva,W.P. |",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","APA do Rio PandeirosVereda Amescla","-44.3616981506348","-15.4881000518799",NA,"Arbóreo",NA,NA,"Januária",NA,NA,NA,NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA
"98","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6632","S","Plantae",NA,NA,"Myrtaceae","Marlierea","angustifolia","Marlierea angustifolia","(O.Berg) Mattos",NA,"Faria, JEQ; Lima, MEL","3049","2012","11","22",NA,"Brasil","São Paulo","Paranapiacaba, reserva Biológica do Alto da Serra de Paranapiacaba, estrada para a casa do Naturalista, próximo a esta","-46.313889","-23.781111",NA,"Arbusto ca. 2,5 m de altura, botões florais verdes, flores brancas e frutos imaturos verdes","HUFSJ006632",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.313889","-23.781111",NA,NA,NA,NA,NA
