"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"182","2019-02-15 11:37:34-02","IPA","IPA","55152","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Maciel, J.R.; Costa; Silva, M.B.","2004","10",NA,"Costa, M.","1993","07","21","Brasil","Pernambuco","Goiana","Engenho Jacaré","-35.002498626709","-7.56056022644043",NA,NA,NA,NA,"Ereta.","IPA0055152",NA,"Plantae",NA,"07","Southern America",NA,"22853","auto",NA,NA,NA,NA,NA
"183","2019-02-15 11:37:35-02","IPA","IPA","58539","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Mendes, A.P.",NA,NA,NA,"Mendes, A.P.; Rocha, E.A.; Rocha, E.A.","1996","10","01","Brasil","Pernambuco","Ipojuca","Porto de Galinhas, estrada de barro à direita da Vila de Porto de Galinhas.","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"IPA0058539",NA,"Plantae",NA,"254","Southern America",NA,"22847","auto",NA,NA,NA,NA,NA
"184","2019-02-15 11:37:34-02","IPA","IPA","45003","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Alves, M.","1997","10",NA,"Ataíde, M.","1983","01","10","Brasil","Alagoas","Penedo",NA,"-36.5863990783691","-10.2903003692627",NA,NA,NA,NA,NA,"IPA0045003",NA,"Plantae",NA,"238","Southern America",NA,"31870","auto",NA,NA,NA,NA,NA
"185","2019-02-15 11:37:35-02","IPA","IPA","78555","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Albuquerque, N.A.","2007","12","04","Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","2007","10","18","Brasil","Pernambuco","Igarassu","Mata da Zambana, Usina São José. Borda com canavial, na estrada.","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Erva.","IPA0078555",NA,"Plantae",NA,"500","Southern America",NA,"24709","auto",NA,NA,NA,NA,NA
"186","2019-02-15 11:37:35-02","IPA","IPA","58347","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Mendes, A.P.",NA,NA,NA,"Mendes, A.P.","1996","10","01","Brasil","Pernambuco","Ipojuca","Porto de Galinhas","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"IPA0058347",NA,"Plantae",NA,"16132","Southern America",NA,"22847","auto",NA,NA,NA,NA,NA
"187","2019-02-15 11:37:34-02","IPA","IPA","55751","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Luceño, M.",NA,NA,NA,"Luceño, M.","1993","12","04","Brasil","Pernambuco","Jaboatão dos Guararapes","próximo da rodoviária.","-35.0147018432617","-8.11277961730957",NA,NA,NA,NA,NA,"IPA0055751",NA,"Plantae",NA,"58","Southern America",NA,"16392","auto",NA,NA,NA,NA,NA
"188","2019-02-15 11:37:34-02","IPA","IPA","31570","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Alves, M.; Luceño, M.","1995","10","06","Fotius, G.","1982","12","15","Brasil","Pernambuco","Petrolina","CODEVASF","-40.5008010864258","-9.39861011505127",NA,NA,NA,NA,"Erva perene, cespitosa, planta verde claro até verde amarelo. Espiguilha castanha. Fenologia : fl -fr.; Planta invasora em pastagens úmidas.","IPA0031570",NA,"Plantae",NA,"3231","Southern America",NA,"90462","auto",NA,NA,NA,NA,NA
"189","2019-02-15 11:37:35-02","IPA","IPA","58497","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Luceño, M.; Alves, M.; Vanzela, A.P.; Mendes, A.P.; et al.; Alves, M.; Vanzela, A.P.; Mendes, A.P.; et al.",NA,NA,NA,"Brasil","Tocantins","Porto Nacional","Praia da Carreira Comprida","-48.466667","-8.066667","-48.466667","-8.066667","220","220","Areias fluviais úmidas. Frequente.","IPA0058497",NA,"Plantae",NA,"653","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-02-15 11:37:35-02","IPA","IPA","79440","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Araújo, D.","2007","07","17","Alves-Araújo, A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.; Araújo, D.; Marques, J.S.; Albuquerque, N.A.","2007","07","17","Brasil","Pernambuco","Igarassu","Usina São José, Usina São José. Borda da mata.","-34.986944","-7.725556","-34.986944","-7.725556","130","130","Erva com inflorescências marrons.; Mata Atlântica.","IPA0079440",NA,"Plantae",NA,"425","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-02-15 11:37:34-02","IPA","IPA","45007","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Alves, M.","1997","10",NA,"Ataíde, M.","1983","01","10","Brasil","Alagoas","Penedo",NA,"-36.5863990783691","-10.2903003692627",NA,NA,NA,NA,NA,"IPA0045007",NA,"Plantae",NA,"237","Southern America",NA,"31870","auto",NA,NA,NA,NA,NA
"192","2019-02-15 11:37:34-02","IPA","IPA","55753","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Luceño, M.",NA,NA,NA,"Mendes, A.P.","1995","10","05","Brasil","Pernambuco","Cabo de Santo Agostinho","Porto de Suape","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"IPA0055753",NA,"Plantae",NA,"2795","Southern America",NA,"25282","auto",NA,NA,NA,NA,NA
"193","2019-02-15 11:37:35-02","IPA","IPA","78617","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Alves-Araújo, A.","2007","12","12","Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","2007","11","28","Brasil","Pernambuco","Igarassu","Mata de Piedade, Usina São José. Borda da mata com canavial, local úmido.","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Erva ca. de 35 cm. Inflorescência marrom.","IPA0078617",NA,"Plantae",NA,"523","Southern America",NA,"24709","auto",NA,NA,NA,NA,NA
"194","2019-02-15 11:37:35-02","IPA","IPA","46838","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Araújo, A.C.","2007","03",NA,"Andrade-Lima; et al.; et al.","1980","03","27","Brasil","Pernambuco","Ribeirão",NA,"-35.377799987793","-8.51443958282471",NA,NA,NA,NA,NA,"IPA0046838",NA,"Plantae",NA,"80-9688","Southern America",NA,"17723","auto",NA,NA,NA,NA,NA
"195","2019-02-15 11:37:35-02","IPA","IPA","83728","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Leite, M.S.","2008","09","14","Leite, M.S.; Wanderley, A.M.; Wanderley, A.M.","2008","09","14","Brasil","Pernambuco","Cabo de Santo Agostinho","Pedra do Cayango, Litoral, entre os Engenhos Magahype e Cayango.","-34.985278","-8.227222","-34.985278","-8.227222","112","112","Erva emergente nas margens do córrego do canavial. Numerosos indivíduos. Plena floração. Estruturas reprodutivas marrons, sem odor.; Afloramento rochoso.","IPA0083728",NA,"Plantae",NA,"874","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-02-15 11:37:35-02","IPA","IPA","85500","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Costa; Silva, M.B.","2006","05","18","Sousa, G.; Barros, R.; Marques, J.; Soares, S.; Oliveira, L.; Barros, R.; Marques, J.; Soares, S.; Oliveira, L.","2005","05","21","Brasil","Piauí",NA,NA,"-41.435833","-4.274167","-41.435833","-4.274167","99","99","Herbáceo, inflorescência castanha.; Aquático.","IPA0085500",NA,"Plantae",NA,"548","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-02-15 11:37:35-02","IPA","IPA","68502","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Araújo, A.C.","2007","03",NA,"Oliveira, M.; Grilo, A.A.; Grilo, A.A.","2002","05","15","Brasil","Alagoas","Ibateguara","Usina Serra Grande, Coimbra, caminho para a Grota da Burra.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Erva aquática; inflorescência marrom. Frequente.; Vegetação herbácea. Solo argilo-arenoso.","IPA0068502",NA,"Plantae",NA,"101","Southern America",NA,"16798","auto",NA,NA,NA,NA,NA
"198","2019-10-25 11:38:13-03","IECOS","HBRA","10421","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","F. Q. Melo, U. Mehlig","2018","01","01","F. Q. Melo","2017","09","05","Brasil","Pará","Bragança","cidade de Bragança, terreno úmido ao nordeste da estrada Bragança-Engenho (BR-308), oposto Olaria Sapucaia, aprox. 300 m ao sudeste da ponte sobre o Rio Caeté","-46.75102778","-1.06286111","-46.75102778","-1.06286111",NA,NA,"Herbácea","HBRA0006133","HBRA0006133",NA,NA,"13","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA
"199","2019-10-25 11:38:13-03","IECOS","HBRA","1564","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","L. Schneider (MG)","2016","10","01","M. P. M. Menezes","2007","07","25","Brasil","Pará","Soure","Praia do Pesqueiro, atrás do cordão de dunas, no lado da estrada de acesso à praia","-48.48777778","-0.65611111","-48.48777778","-0.65611111",NA,NA,"Erva","HBRA0001093","HBRA0001093",NA,NA,"208","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA
"200","2019-10-25 11:38:13-03","IECOS","HBRA","2177","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","L. Schneider (MG)","2016","10","01","E. S. Oliveira","2008","06","15","Brasil","Pará","Tailândia","cidade de Tailândia","-48.95","-2.94277778","-48.95000000","-2.94277778",NA,NA,"Herbácea. Frutos marrons","HBRA0001129","HBRA0001129",NA,NA,"42","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA
"201","2019-10-25 11:38:13-03","IECOS","HBRA","6643","S","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","L. Schneider (MG)","2016","10","01","A. F. S. Souza","2012","10","09","Brasil","Pará","Bragança","Jiquiri, terreno úmido ao nordeste da estrada Bragança-Engenho (BR-308), oposto Olaria Sapucaia, aprox. 300 m ao sudeste da ponte sobre o Rio Caeté","-46.75111111","-1.06222222","-46.75111111","-1.06222222",NA,NA,NA,"HBRA0001081","HBRA0001081",NA,NA,"15","América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA
"202","2020-10-20 14:17:16-03","UFOPA","HSTM","5144","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl",NA,NA,NA,NA,"Suemistu, C.; s.c.","2000","10","26","Brasil","Pará","Altamira",NA,"-52.351111","-3.203333","52º21'4''W","3º12'12''S",NA,NA,NA,"HSTM005144","HSTM005144",NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 14:33:56-03","UFJF","CESJ","12653","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","M.Alves","2000","04","13","L. Krieger; Eliana","1974","01","24","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"Em pequenas moitas na beira do lago, terreno ácido. Folhas duras, angulosas, verde azuladas.","CESJ012653",NA,"Angiosperma",NA,"CESJ12653","América do Sul",NA,"340205","auto",NA,NA,NA,NA,NA
"204","2021-04-07 11:42:50-03","UFMS","CGMS","53910","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,"2021",NA,NA,"M.O. Cordova; R.S. Arruda; J.F. Keffer","2016","03","26","Brasil","Mato Grosso","Sinop","Ribeirão Baixada Morena Na interseção com a estrada BR-163 Fazenda Nova Prata.","-55.3925","-11.5394444","-55,3925","-11,5394444","378","378","Flor marrom. Caule quadrangular. Habitat: Campo graminoso inundável. Frequente. Habito: Erva emergente. 0,5 m de altura.","CGMS1083878",NA,NA,NA,"209",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-04-07 11:42:50-03","UFMS","CGMS","39113","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","M. Alves","2015","05","14","G. Eiten; L.T. Eiten","1962","05","25","Brasil","Maranhão","Loreto","'Ilha de Balsas' region, between the Rios Balsas and Parnaíba. Santa Bárbara, due SSE of Loreto , on shore of Rio Parnaíba. Flat river plain, less than 1 km wide, several meters above river level, covered with dense babaçu palm grove. Property of Dona Luz","-45.5","-7.5","-45,5","-7,5","140","140","Doação UB.","CGMS1068495",NA,NA,NA,"4688",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-04-07 11:42:50-03","UFMS","CGMS","41851","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,"2021",NA,NA,"V.J. Pott; A. Pott","2002","02","28","Brasil","Mato Grosso","Alto Taquari","Nascente do rio Taquari, entre a ferrovia Ferro-Norte e a cidade de Alto Taquari.","-53.2780556","-17.8558333","-53,2780556","-17,8558333",NA,NA,"Duplicata A.C. Habitat: Campo úmido (brejo) de nascente (minador de água). Solo hidromórfico, argilo-turfoso. Relevo plano-deprimido. Habito: Erva cespitosa. Frequente.","CGMS1071840",NA,NA,NA,"5286",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-04-07 11:42:50-03","UFMS","CGMS","40232","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","M. Alves","2015","05","14","D. Gris; A. Pott; S. S. Moura","2013","10","03","Brasil","Mato Grosso do Sul","Corguinho","Pantanal Margem da Rodovia MS-419.","-55.1002778","-19.2988889","-55,1002778","-19,2988889","165","165",NA,"CGMS1070210",NA,NA,NA,"121",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-04-07 11:42:50-03","UFMS","CGMS","30880","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,"2021",NA,NA,"R. Barbieri","2009","03","13","Brasil","Maranhão","Bacabeira","Salvaterra 2.","-44.315601348877","-2.97082996368408",NA,NA,NA,NA,"Habitat: Ocorrência em poça d#?#água, meio de capoeira, área de antigo cerrado degradado.","CGMS1060291",NA,NA,NA,"26",NA,NA,"24472","auto",NA,NA,NA,NA,NA
"209","2019-11-27 13:47:41-03","UFS","ASE","8838","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich","Prata, AP","2006","07",NA,"Silva, AC; Prata, AP; Lemos, IC; Costa, SM; M.Ibrahim","2006","07","19","Brasil","Alagoas","Maceió",NA,"-35.735278","-9.666111","-35.735278","-9.666111",NA,NA,"Erva.; Erva.; Beira de estrada, terra seca","ASE0011571",NA,"Magnoliophyta",NA,"25","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-27 13:47:41-03","UFS","ASE","8943","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich","M. Alves",NA,NA,NA,"Shirley Martins; Alves-Araújo, A; Diogo Amorim","2005","11","23","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica Tapacurá. 140 msm","-35.194444","-8.039722","-35.194444","-8.039722",NA,NA,". material fixado para análise anatômica.; . material fixado para análise anatômica.; Em ambiente antropizado, parcialmente algado, próximo à área cultivada.","ASE0008039","ASE0008039","Magnoliophyta",NA,"167","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-27 13:47:41-03","UFS","ASE","16506","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich","Prata, AP","2010","11","23","Silva, ACC","2010","05","12","Brasil","Sergipe","Canindé de São Francisco","Unid. de Conser. Monumento Natural Grota do Angico, Beira do rio São Francisco.","-37.4721","-9.3936","-37.4721","-9.3936",NA,NA,"Erva, inflorescência com flores marrons.; Erva, inflorescência com flores marrons.; Caatinga.","ASE0008082","ASE0008082","Magnoliophyta",NA,"271","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-27 13:47:41-03","UFS","ASE","13939","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Prata, AP","2008","11",NA,"Pereira-Silva, G; Moreira, GA; Amaral, JP","2007","05","10","Brasil","Tocantins","Palmeirópolis","Margem esquerda do rio Tocantins, (fazenda do Sr. José Martins)","-48.140278","-13.133889","-48.140278","-13.133889","250","250","Erva cespitosa. Área de influência direta (lago). Frequência ocasional.; Erva cespitosa. Área de influência direta (lago). Frequência ocasional.; Mata ciliar do rio Tocantins. Relevo suave ondulado. Solo arenoso.","ASE0008075","ASE0008075","Magnoliophyta",NA,"11717","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-27 13:47:41-03","UFS","ASE","23373","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Alves, M","2010","04","14","Maciel, JR; Ramos, R","2010","01","29","Brasil","Bahia","Umburanas","Rio Murim, Mata ciliar em estado de degradação. Savana estépica, solo litolico.","-41.331389","-10.505278","-41.331389","-10.505278",NA,NA,"Erva ereta, espigueta marron.; Erva ereta, espigueta marron.; Caatinga.","ASE0008099","ASE0008099","Magnoliophyta",NA,"1418","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-27 13:47:41-03","UFS","ASE","23374","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Rocha, EA","1999","06","06","Siqueira-Filho, JA; Baracho, GS","1999","04","10","Brasil","Pernambuco","Maraial","Engenho curtume, Mesorregião da mata pernambucana, micorregião da mata úmida. 170 km de Recife.","-35.833333","-8.8","-35.833333","-8.8",NA,NA,"Indivíduo ca. 20 cm, crescendo em grande população, em alagadiço, próximo ao rio Piranji. Inflorescência umbeliforme.; Indivíduo ca. 20 cm, crescendo em grande população, em alagadiço, próximo ao rio Piranji. Inflorescência umbeliform","ASE0008100","ASE0008100","Magnoliophyta",NA,"899","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-27 13:47:41-03","UFS","ASE","23375","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Alves, M","2010","04","14","Maciel, JR; Ramos, R","2010","01","28","Brasil","Bahia","Sento Sé","Barra do Alegre, Rio da barra, margem do rio. Latossolo vermelho- amarelo. Savana","-41.534444","-10.423611","-41.534444","-10.423611",NA,NA,"Ervas eretas. Folhas verde-claro. Espiguetas marrons.; Ervas eretas. Folhas verde-claro. Espiguetas marrons.; Caatinga.","ASE0008101","ASE0008101","Magnoliophyta",NA,"1396","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-27 13:47:41-03","UFS","ASE","38113","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Freire, GS","2016","11","08","Menezes, IRN; Santos, LAS","2011","03","22","Brasil","Sergipe","Pacatuba","Povoado Atalho","-36.6514","-10.4533","-36.6514","-10.4533",NA,NA,"Herbácea com ca. de 50 cm. inflorescência ferrugínea.; Restinga.","ASE0039319",NA,"Magnoliophyta",NA,"195","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-27 13:47:41-03","UFS","ASE","9548","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Prata, AP","2000","10",NA,"Prata, AP; C.S.Lizidatti; Prata, FL","1998","04","14","Brasil","Roraima","Boa Vista","Caçari, Clube Atlético Telaima (CAT), margem do rio Cauamé","-60.8023","2.4911","-60.8023","2.4911",NA,NA,NA,"ASE0008044","ASE0008044","Magnoliophyta",NA,"466B","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-27 13:47:41-03","UFS","ASE","39762","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Cardoso, A","2017","05","02","Cardoso, A; Silva, SS; Cordeiro, MN","2017","05","02","Brasil","Pará","Conceição do Araguaia","Pequizeiro Oeste. Ferricrete 2","-49.2658","-7.5846","-49.2658","-7.5846",NA,NA,NA,"ASE0041278",NA,"Magnoliophyta",NA,"2280","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-27 13:47:41-03","UFS","ASE","27674","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","miliacea","Fimbristylis miliacea","(L.) Vahl","Prata, AP","2012","11","02","Prata, AP; Barbosa, P; Santos, E","2012","08","30","Brasil","Sergipe","Siriri","Fosso SZ176","-37.0645","-10.3615","-37.0645","-10.3615",NA,NA,"Herbácea. Aprox. 25cm.","ASE0008117","ASE0008117","Magnoliophyta",NA,"3388","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-05-26 14:30:32-03","UFCG","CSTR","6297","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","litorallis","Fimbristylis litorallis","Gaudich.","Torres, C.",NA,NA,NA,"Tores, C.","2012","03","23","Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,"Erva ca de 30 cm, colmo achatado, inflorescência castanho-escura, aquênio creme estriado.; Espinho Branco.",NA,NA,NA,NA,"234",NA,NA,"26419","auto",NA,NA,NA,NA,NA
"221","2020-06-21 13:45:58-03","UFCG","CSTR","6296","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","litorallis","Fimbristylis litorallis","Gaudich.","Torres, C.",NA,NA,NA,"Tores, C.","2012","03","30","Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,NA,NA,NA,"Erva ca de 30 cm, colmo achatado, inflorescência castanho-escura, aquênio creme estriado.; Espinho Branco.",NA,NA,NA,NA,"269",NA,NA,"26419","auto",NA,NA,NA,NA,NA
"222","2021-03-01 16:19:33-03","UNICAMP","UEC","93727","S","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"Krieger, PL; et al.","1974","01","24","Brazil","Amazonas","Tefé","Na beira do lago.","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"Em pequenas moitas na beira do lago. Folhas duras, angulosas, verde azuladas.; Terreno ácido.","UEC017263","UEC017263","Liliopsida",NA,"s.n.",NA,NA,"340205","auto",NA,NA,NA,NA,NA
"223","2019-11-19 14:06:17-03","UFRPE","PEUFR","33565","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"M. Luceño; M.Alves; A.Vanzela; A.P.Mendes; E.A.Rocha. M.B.Costa e Silva; I. Romero","1996","06","30","Brasil","Tocantins","Porto Nacional","Praia da Carrera Comprida","-48.466667","-8.066667","48º28'W","08º04'S","220","220","Frequente.","PEUFR033565",NA,NA,NA,"653",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-19 14:06:17-03","UFRPE","PEUFR","16649","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","A. P. Prata","2000","06",NA,"A.M. Miranda; L. P. Félix","1994","07","10","Brasil","Pernambuco","Tejucupapo",NA,NA,NA,NA,NA,NA,NA,"Erva; segmento vegetativo verde; inlorescência amarronzada.","PEUFR016649",NA,NA,NA,"1922",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-19 14:06:17-03","UFRPE","PEUFR","47911","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Modesto","1996",NA,NA,"M. Falcão","1996","02","29","Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.947778","-7.824167","34º56'52W","07º49'27S",NA,NA,"Erva.","PEUFR047911",NA,NA,NA,"153",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-19 14:06:17-03","UFRPE","PEUFR","52624","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","M. Luceño","1996","03",NA,"M. Falcão","1996","02","29","Brasil","Pernambuco","Igarassu","Refúgio Ecológico Charles Darwin","-34.947778","-7.824167","34º56'52W","07º49'27S",NA,NA,"Erva.","PEUFR052624",NA,NA,NA,"152",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-19 14:06:17-03","UFRPE","PEUFR","52626","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.",NA,NA,NA,NA,"M. Luceño; M.Alves; A.Vanzela; A.P.Mendes; E.A.Rocha. M.B.Costa e Silva; I. Romero","1996","06","30","Brasil","Tocantins","Porto Nacional","Praia da Carrera Comprida","-48.466667","-8.066667","48º28'W","08º04'S","220","220","Frequente.","PEUFR052626",NA,NA,NA,"653",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-19 14:06:17-03","UFRPE","PEUFR","52537","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","A. P. Mendes",NA,NA,NA,"A. P. Mendes; E. A. Rocha","1996","10","01","Brasil","Pernambuco","Ipojuca","Porto de Galinhas","-35.0638999938965","-8.39888954162598",NA,NA,NA,NA,NA,"PEUFR052537",NA,NA,NA,"254",NA,NA,"22847","auto",NA,NA,NA,NA,NA
"229","2020-04-22 16:26:17-03","UFPB","JPB","30671","PreservedSpecimen","Plantae","Cyperaceae","Fimbristylis","littoralis","Fimbristylis littoralis","Gaudich.","Alves, M","2008","06",NA,"Costa-Santos, M","2001","03","23","Brasil","Paraíba","Sapé","Usina Santa. Helena","-35.2325","-7.096389","-35.2325","-7.096389","123","123","; DESC: Erva palustre. Coletada em substrato lamoso; beira de córrego.","JPB0030671","JPB0030671","Angiosperma","Monocotyledon","38","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
