"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"45","2012-10-19 13:15:00-03","MO","MOBOT","3206586","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M.F. Santos","Amorim","Amorim 1388","1993",NA,NA,"South America","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 IIhéus/Una. Região da Mata Higrófila Sul Baiana. Coletas efetuadas na Picada Paralela do Rumo da Reserva.","-39.0833333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"46","2017-10-10 10:45:00-03","MO","MOBOT","101003022","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M.F. Santos","André M. de Carvalho","Carvalho 6829","1999","9","25","South America","Brazil","Bahia","Jussari","Ca. 7.5 km na estrada Jussari/Palmira. RPPN Serra do Teimoso. Região de Mata Higrófila Sul Baiana.","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21386","auto",NA,NA,"1",NA
"47","2020-08-31 09:07:52-03","INPA","INPA","65454","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Sobral, MEG; Souza, MAD de","Nascimento, JR do","37","1976","09","23","Southern America","Brasil","Amazonas",NA,"BR 174, km 57, Estrada Manaus-Caracaraí, km 57","-60.05","-2.802322",NA,NA,NA,NA,"INPA0065454","INPA0065454 INPA0065454_e INPA0065454_e1",NA,"2015","-60.05","-2.802322",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","14773",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M. Sobral/2008","L. Kollmann; et al","4177","2001","07","12",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,NA,NA,"Arvoreto 4m na luz forte. Frutos avermelhados.","MBML014773","MBML014773",NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","8191",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M.F. Santos/2014","L. Kollmann; E. Bausen & W. Pizziolo","644","1998","09","30",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,NA,NA,"Mata de encosta. Árvore 12m. DAP 25cm. Fuste 9m. Flores amarelas.","MBML008191","MBML008191",NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","8908",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M. Sobral/2008","L. Kollmann; E. Bausen & W. Pizziolo","828","1998","10","28",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,NA,NA,"Mata de encosta. Árvore 14m. DAP 30cm. Fuste 8m. Flores velhas amarelas.","MBML008908","MBML008908",NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-07-10 09:47:54-03","MBML","MBML-HERBARIO","12988",NA,"Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M. Sobral/1999","G. Hatschbach; et al","61597","1995","01","17",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Mata Fria","-41.1347007751465","-20.3397006988525",NA,NA,NA,"Árvore, 30m, botões alvos. Mata pluvial. Altitude de 1100m. EX HERB MBM.","MBML012988",NA,NA,NA,NA,NA,NA,NA,"15909","auto",NA,NA,NA,NA
"52","2021-01-26 13:56:42-03","IMA","MAC","23572","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M. L.Kawasaki","N.S.Ávila; L.F.Neves","388","1994","09","14",NA,"Brasil","São Paulo","Centro Paulus","Centro Paulus, Região Sul de São Paulo.","-47.2175","-24.400278",NA,NA,NA,"Árvore ca. de 5 m de altura. Botões verdes; Mata","MAC0023572","MAC0023572",NA,"1997","-47.2175","-24.400278",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-04 10:29:27-03","UFRPE","HST","3488","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M.F.Santos","M.T.Monteiro","21787","1967","10","06",NA,"Brasil","Alagoas","União dos Palmares","Fazenda Ximenes","-36.0318984985352","-9.16277980804443",NA,NA,NA,"Arv. Com flores amareladas, pequenas, pouco perfume","HST003488",NA,NA,"2016",NA,NA,"05","20","22346","auto",NA,NA,NA,NA
"54","2021-02-25 10:13:06-03","CVRD","CVRD","14955","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","kiaersk.","Geovane S. Siqueira","Folli, D.A.","7223","2014","06","10","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096","52","52",NA,"<ll>dwc_commonname:</ll> Batinga da sombra","CVRD014955",NA,NA,"2014",NA,NA,"09","05","48094","auto","Magnoliopsida",NA,NA,NA
"55","2021-02-25 10:13:06-03","CVRD","CVRD","8755","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","kiaersk.","Geovane S. Siqueira","Folli, D.A.","4863","2004","06","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,"<ll>dwc_commonname:</ll> Batinga da sombra","CVRD008755","CVRD008755",NA,"2012",NA,NA,"01","05","48094","auto","Magnoliopsida",NA,NA,NA
"56","2021-02-25 10:13:06-03","CVRD","CVRD","13600","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","kiaersk.","Domingos A. Folli","Folli, D.A.","6805","2011","11","17","América do Sul","BRASIL","ES","Linhares","Aceiro com Bragato","-40.0722007751465","-19.3910999298096","31","31",NA,"<ll>dwc_commonname:</ll> Batinga da sombra","CVRD013600","CVRD013600",NA,"2011",NA,NA,"11","17","48094","auto","Magnoliopsida",NA,NA,NA
"57","2021-02-25 10:13:06-03","CVRD","CVRD","8629","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","kiaersk.","Marcos Sobral","Folli, D.A.","4768","2004","03","17","América do Sul","BRASIL","ES","Linhares","Aceiro com Bragato","-40.0722007751465","-19.3910999298096","31","31",NA,"<ll>dwc_commonname:</ll> Batinga da sombra","CVRD008629",NA,NA,"2006",NA,NA,"08","25","48094","auto","Magnoliopsida",NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US","3312860","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.",NA,"A. M. Amorim, S. C. Sant'Ana, J. Jardim, E. B. Santos & A. Neto","1388","1993","9","14","South America - Neotropics","Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Coletas efetuadas na Picada Paralela do Rumo da Reserva.","-15.08","-15.15",NA,NA,NA,NA,"US01891845","US01891845_01 US01891845_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"59","2020-09-12 05:00:02-03","US","US","1123468","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.",NA,"ex herb. Glaziou","10797","1878","11","20","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Tijuca.",NA,NA,NA,NA,NA,NA,"US00048348","US00048348_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"60","2019-11-13 11:26:57-03","USP","SPF","158730","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Fiaschi, P","1073","2002","09","19",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso","-39.528611","-15.158056",NA,NA,NA,NA,"SPF00158730",NA,NA,"2014","-39.528611","-15.158056",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-13 11:26:57-03","USP","SPF","166065","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Fiaschi, P","2203","2004","04","02",NA,"Brasil","Bahia","Uruçuca",NA,"-39.115","-14.499722","380","380",NA,NA,"SPF00166065",NA,NA,"2014","-39.115","-14.499722",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-17 11:19:33-03","USP","SPF","202744","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Gomes Jr, JC","2658","1965","03","30",NA,"Brasil","São Paulo",NA,"Ilha Vitória",NA,NA,NA,NA,NA,NA,"SPF00202744",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-11-13 11:26:57-03","USP","SPF","204721","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Correia, CMB","121","1990","09","11",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Área de Proteção Ambiental de Macaé de Cima","-42.05","-22","1100","1100",NA,NA,"SPF00204721",NA,NA,"2014","-42.05","-22",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 18:28:59-03","USP","SPF","214579","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Paula-Souza, J","3626","2003","11","06",NA,"Brasil","São Paulo","Caraguatatuba","Estrada da Petrobrás (descendo em direção à Caraguatatuba); km 42. Subida para o morro à esquerda da estrada.","-45.675556","-23.641944",NA,NA,NA,"Arvoreta; ca. 3m alt. Flores creme.","SPF00214579",NA,NA,NA,"-45.675556","-23.641944",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-12-17 11:19:33-03","USP","SPF","41512","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Gomes Jr, JC","2658","1965","03","30",NA,"Brasil","São Paulo",NA,"Ilha Vitória",NA,NA,NA,NA,NA,NA,"SPF00041512",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-12-17 11:19:33-03","USP","SPF","81217","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Gomes Jr, JC","2658","1965","03","30",NA,"Brasil","São Paulo",NA,"Ilha Vitória",NA,NA,NA,NA,NA,NA,"SPF00081217",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-13 11:26:57-03","USP","SPF","97229","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Ávila, NS","388","1994","09","14",NA,"Brasil","São Paulo","São Paulo",NA,"-46.716944","-23.818611",NA,NA,NA,NA,"SPF00097229",NA,NA,"2014","-46.716944","-23.818611",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 18:28:59-03","USP","SPF","214606","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Santos, MF","755","2011","11","26",NA,"Brasil","Bahia","Arataca","Parque Nacional da Serra das Lontras, Na trilha paralela entre a trilha do Mormaço e a trilha do Caçador.","-39.4143981933594","-15.2632999420166",NA,NA,NA,"Arvoreta, 4 m alt. Ramo imaturo verde, maduro amarronzado. Gema ocre-esverdeada. Estéril. Material armazenado em sílica-gel.; No sub-bosque.","SPF00214606",NA,NA,"2015",NA,NA,NA,NA,"19859","auto",NA,NA,NA,NA
"69","2019-11-13 11:26:57-03","USP","SPF","171542","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Sobral, M","Carvalho, AMV","6829","1999","09","25",NA,"Brasil","Bahia","Jussari","RPPN Serra do Teimoso","-39.4953002929688","-15.1913995742798",NA,NA,NA,NA,"SPF00171542",NA,NA,"2003",NA,NA,NA,NA,"21386","auto",NA,NA,NA,NA
"70","2021-03-15 18:28:59-03","USP","SPF","214577","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Lopes, WP","766","1999","05","27",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia, Trilha da Pinguela.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Árvore; 11m. DAP 21cm. Fuste 8m. Frutos imaturos verdes.","SPF00214577",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"71","2021-03-15 18:28:59-03","USP","SPF","214578","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Vervloet, RR","580","2002","07","30",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi, Nova Lombardia. Trilha Mauriti.","-40.6002998352051","-19.9356002807617",NA,NA,NA,"Árvore com 22m; frutos imaturos a maduros de cor verde amarelado.; Fundo de vale; local rochoso.","SPF00214578",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"72","2021-03-15 18:28:59-03","USP","SPF","214580","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Kollmann, L","4177","2001","07","12",NA,"Brasil","Espírito Santo","Santa Teresa","São Antônio; sítio do Boza.","-40.6002998352051","-19.9356002807617","700","700",NA,"Arvoreta; 4m. Frutos.; Na luz forte.","SPF00214580",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"73","2019-11-13 11:26:57-03","USP","SPF","214581","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Kollmann, L","828","1998","10","28",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço. Mata fria. Terreno de Clério Loss.","-40.6002998352051","-19.9356002807617","750","750",NA,NA,"SPF00214581",NA,NA,"2014",NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"74","2019-11-13 11:26:57-03","USP","SPF","196493","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Bovini, MG","1867","2000","06","05",NA,"Brasil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105","950","950",NA,NA,"SPF00196493",NA,NA,"2014",NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA
"75","2019-11-13 11:26:57-03","USP","SPF","204699","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Pessoa, SVA","71","1985","08","08",NA,"Brasil","Rio de Janeiro","Macaé","Pico do Frade","-41.7868995666504","-22.3708000183105","1000","1000",NA,NA,"SPF00204699",NA,NA,"2014",NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA
"76","2019-11-13 11:26:57-03","USP","SPF","196494","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Martinelli, G","12074","1987","05","25",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima","-42.5311012268066","-22.2819004058838","1100","1100",NA,NA,"SPF00196494",NA,NA,"2014",NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA
"77","2019-11-13 11:26:57-03","USP","SPF","204729","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","Santos, MF","Victorio","s.n.","1932","09","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00204729",NA,NA,"2014",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA
"78","2019-10-07 09:35:32-03","UEFS","HUEFS","116498","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","M.Sobral","Cardoso, D.","1663","2007","01","27",NA,"Brasil","Bahia","Amargosa","Serra do Timbó. Área de estudos do Projeto Timbó/Centro Sapucaia.","-39.65","-13.083333","750","900",NA,"Fragmento de floresta ombrófila densa do Domínio da Floresta Atlântica.","HUEFS0116498","HUEFS0116498",NA,"2007","39W39'","13S5'","07",NA,NA,NA,"Rosanae",NA,NA,NA
"79","2019-10-07 09:35:32-03","UEFS","HUEFS","87046","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.",NA,"Sem coletor","173",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087046",NA,"Tipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"80","2019-10-07 09:35:32-03","UEFS","HUEFS","87048","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.",NA,"Glaziou, A.","10797","1878","11",NA,NA,"Brasil","Rio de Janeiro",NA,"Barra da Tijuca.",NA,NA,NA,NA,NA,NA,"HUEFS0087048",NA,"Isótipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"81","2019-10-07 09:35:32-03","UEFS","HUEFS","87049","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.",NA,"Glaziou, A.","10797",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087049",NA,"Isótipo",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"82","2019-09-04 19:42:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,NA,"A. Glaziou","10797",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"83","2019-09-04 17:34:48-03","F","FMNH-SEEDPLANTS","V0065442F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"RRC ID Flag","A. Glaziou","10797","1878",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"V0065442F","V0065442F_01 V0065442F_02","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","10797",NA,NA
"84","2019-01-23 11:00:58-02","F","FMNH-SEEDPLANTS","V0065443F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,NA,"A. Glaziou","10797","1878",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065443F","V0065443F_01","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"85","2020-11-23 11:39:23-03","IAC","IAC","3330","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrcia","bicolor","Myrcia bicolor","Kiaersk.","L.D. MEIRELES.","A.C.O. SOUZA & L.C. BERNACCI.","247","2019","06","12",NA,"Brasil","São Paulo","São Luís do Paraitinga","Santa Virgínia.","-45.3101","-23.2217",NA,NA,NA,NA,NA,NA,NA,"2019","-45.3101","-23.2217","08","07",NA,NA,NA,NA,NA,NA
"86","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88595","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1601","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira,ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 149.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"87","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88305","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1651","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entraca ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 223.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"88","2020-07-23 12:16:06-03","CEPLAC","CEPEC","89576","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1638","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 200.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"89","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88309","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1646","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira.Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RRPN Serra do Teimoso. Árvore 215.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"90","2020-07-23 12:16:06-03","CEPLAC","CEPEC","88356","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1628","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Fza. Teimoso. RPPN Serra do Teimoso. Árvore 190.","-39.583333","-15.166667",NA,NA,NA,NA,NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"91","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88572","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1617","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Ro. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mis 1,7Km at sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 177.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"92","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88597","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1599","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km até sede da Faz. Teimoso. RPPN Serra do Teimos. Árvore 147.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"93","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88582","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1607","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso.Árvore 157.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"94","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88577","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1612","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km até sede Faz. Teimoso. RPPN Serra do Teimoso. Árvore 167.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"95","2020-07-23 12:16:09-03","CEPLAC","CEPEC","88329","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","J. G. Jardim","1634","1998","02","18",NA,"Brasil","Bahia","JUSSARÍ","Rod. Jussari/Palmira. Entrada ca. 7,5Km percorrendo mais 1,7Km ate sede Faz. Teimoso.RPPN Serra do Teimoso. Árvore 196.","-39.583333","-15.166667",NA,NA,NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,NA,NA,"39W35'","15S10'",NA,NA,NA,NA,NA,NA,NA,"30/09/2003"
"96","2020-07-23 12:16:06-03","CEPLAC","CEPEC","101012","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","bicolor","Myrcia bicolor",NA,"M. Sobral","P. Fiaschi","2203","1997","05","02",NA,"Brasil","Bahia","URUÇUCA","Estrada Serra Grande/Uruçuca. Área do inventário do plano de manejo do Parque Estadual da Serra do Condurú. Mata da torre do celular.","-39.115","-14.499722",NA,NA,NA,NA,NA,NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA,"30/12/2007"
