"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","decimalLongitude","decimalLatitude","imagecode","yearIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"42","2020-02-08 10:22:07-03","NBC","NL-BOTANY","U.1546709","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Cleef AM",NA,"Southern America","Colombia",NA,NA,"Meta: Páramo de Sumapaz, Hoya Sitiales, Laguna La Primavera y alrededores Orilla W muy pantanosa.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1546709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1546709","1972","01","25",NA,"Ranunculales","Sm.",NA,NA,NA,"NL-U1546709",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020-02-08 10:22:07-03","NBC","NL-BOTANY","U.1546710","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Cuatrecasas J",NA,"Southern America","Colombia",NA,NA,"Departamento del Valle. Cordillera Central, vertiente occidental; Hoya del río Rugalagrande: Loma de Barragán, entre la población y Albania.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1546710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1546710","1946","04","18",NA,"Ranunculales","Sm.",NA,NA,NA,"NL-U1546710",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020-02-08 10:22:07-03","NBC","NL-BOTANY","U.1546836","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Lindeman JC; Irgang BE",NA,"Southern America","Brazil",NA,NA,"Fazenda do Pôsto, 12km E de Lavras do Sul, na beira úmida da sanga petalas brancas.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1546836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1546836","1971","10","17",NA,"Ranunculales","Sm.",NA,NA,NA,"NL-U1546836",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-02-08 10:22:07-03","NBC","NL-BOTANY","U.1546837","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Lindeman JC; Irgang BE",NA,"Southern America","Brazil",NA,NA,"Fazenda do Pôsto, 12km W de Lavras do Sul, campo com grapos de arbustos numa pequena sanga.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1546837 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1546837","1971","10","16",NA,"Ranunculales","Sm.",NA,NA,NA,"NL-U1546837",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-12-19 08:15:29-03","FPS","FPS","2351","MachineObservation","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","1799",NA,"Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Linha férrea, próximo à Estrada Saraiva",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Aipo-do-banhado, botão-de-ouro","FPS02351,FURB51905","2016","08","06",NA,NA,"Sm.","Scatina, AV","-49.359218","-26.282209","FPS02351_v01 FPS02351_v02 FPS02351_v03 FPS02351_v04 FPS02351_v05 FPS02351_v06 FURB51905","2016",NA,NA,NA,"-49.359218","-26.282209","08","06","voucher","FURB 51905",NA,NA,NA,NA
"47","2019-12-19 08:15:29-03","FPS","FPS","3840","MachineObservation","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","3267",NA,"Brasil","Santa Catarina","São Bento do Sul","Localidade de Sertãozinho",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Aipo-do-banhado, botão-de-ouro","FPS03840,FURB63651","2018","12","17",NA,NA,"Sm.","Schwirkowski, P.","-49.351075","-26.311918","FPS03840_v01 FPS03840_v02 FPS03840_v03 FPS03840_v04 FPS03840_v05 FURB63651","2018",NA,NA,NA,"-49.351075","-26.311918","12","17","voucher","FURB 63651",NA,NA,NA,NA
"48","2019-12-19 08:15:29-03","FPS","FPS","2439","MachineObservation","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","1874",NA,"Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Minas de caulin",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Aipo-do-banhado, botão-de-ouro","FPS02439,FURB51981","2016","09","25",NA,NA,"Sm.","Schwirkowski, P.","-49.220032","-26.28752","FPS02439_v01 FPS02439_v02 FURB51981","2016",NA,NA,NA,"-49.220032","-26.28752","09","25","voucher","FURB 51981",NA,NA,NA,NA
"49","2019-12-19 08:15:29-03","FPS","FPS","2393","MachineObservation","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","1830",NA,"Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Vila Pilz. Estrada de Ferro",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Aipo-do-banhado, botão-de-ouro","FPS02393,FURB51937","2016","09","03",NA,NA,"Sm.","Senna, R.","-49.460167","-26.284167","FPS02393_v01 FPS02393_v02 FPS02393_v03 FPS02393_v04 FPS02393_v05 FPS02393_v06 FPS02393_v07 FPS02393_v08 FPS02393_v09 FPS02393_v10 FPS02393_v11 FPS02393_v12 FPS02393_v13 FURB51937","2016",NA,NA,NA,"-49.460167","-26.284167","09","03","voucher","FURB 51937",NA,NA,NA,NA
"50","2019-08-27 13:32:04-03","IAP","PACA-AGP","53122","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Luiz","Cerro Largo",NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor e fruto","PACA053122","1952","11","20","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo",NA,NA,NA,"1954",NA,NA,"Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:32:04-03","IAP","PACA-AGP","60133","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","SC","Campo dos Padres",NA,NA,NA,NA,NA,"Habitat: In paludosis Fenofase: estéril","PACA060133","1957","01","23","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo",NA,NA,NA,"1957",NA,NA,"Magnoliatae",NA,NA,"05","01",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:32:01-03","IAP","PACA-AGP","31079","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","Caxias do Sul","Vila Oliva",NA,NA,NA,NA,"Habitat: In rivo fluitans Fenofase: flor e fruto","PACA031079","1946","01","05","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-51.1794013977051","-29.1681003570557",NA,"1954","49662","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:32:04-03","IAP","PACA-AGP","57641","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Pivetta","596",NA,"Brasil","RS","Ijuí","Dr. Pestana",NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor Hábito: erva","PACA057641","1953","11","26","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-53.9146995544434","-28.3878002166748",NA,"1957","36807","auto","Magnoliatae",NA,NA,"05","13",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:32:04-03","IAP","PACA-AGP","57612","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Pivetta","625",NA,"Brasil","RS","Ijuí","Dr. Pestana",NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor e fruto Hábito: erva","PACA057612","1953","09","10","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-53.9146995544434","-28.3878002166748",NA,"1957","36807","auto","Magnoliatae",NA,NA,"05","13",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:32:04-03","IAP","PACA-AGP","665","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa",NA,NA,NA,NA,"Habitat: In paludosis herbosis Fenofase: flor e fruto","PACA000665","1933","11","03","Magnoliophyta","Ranunculales","Smith","Lourteig","-51.2299995422363","-30.0331001281738",NA,"1954","29946","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:32:04-03","IAP","PACA-AGP","42699","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","Porto Alegre","Vila Manresa",NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor e fruto","PACA042699","1949","07","25","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-51.2299995422363","-30.0331001281738",NA,"1954","29946","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:32:01-03","IAP","PACA-AGP","36495","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Francisco de Paula","Cambará",NA,NA,NA,NA,"Habitat: In rivulo fluitans Fenofase: flor","PACA036495","1948","02",NA,"Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.5835990905762","-29.4480991363525",NA,"1954","76715","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:32:01-03","IAP","PACA-AGP","36492","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Francisco de Paula","Cambará",NA,NA,NA,NA,"Habitat: In rivula fluitans Fenofase: flor e fruto","PACA036492","1948","02",NA,"Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.5835990905762","-29.4480991363525",NA,"1954","76715","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:32:04-03","IAP","PACA-AGP","58577","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Francisco de Paula","Taimbezinho",NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor e fruto","PACA058577","1956","02","12","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.5835990905762","-29.4480991363525",NA,"1957","76715","auto","Magnoliatae",NA,NA,"05","16",NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:37:26-03","IAP","PACA-AGP","6656.1","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Bruxel, A.",NA,NA,"Brasil","SC","Lages",NA,NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor e fruto","PACA006656-1","1935",NA,NA,"Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.326099395752","-27.8160991668701",NA,"1954","70701","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:32:04-03","IAP","PACA-AGP","48125","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Hatschbach, G.","1053",NA,"Brasil","PR","Piraquara","Florestal","930","930",NA,NA,"Erva hidrofila, fixa, das águas semi-paradas.&nf;Flores creme-esverdeadas. Habitat: In paludosis Fenofase: flor e fruto","PACA048125","1948","10","10","Magnoliophyta","Ranunculales","Smith","L.B. Smith, 949","-49.0633010864258","-25.4416999816895",NA,"1954","12577","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"62","2019-08-27 13:32:04-03","IAP","PACA-AGP","60965","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Camargo, O. R.","1470",NA,"Brasil","RS","Farroupilha","Santa Rita",NA,NA,NA,NA,"Habitat: In humidis herbosis Fenofase: flor","PACA060965","1957","05","18","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-51.3478012084961","-29.2250003814697",NA,"1957","19545","auto","Magnoliatae",NA,NA,"08","19",NA,NA,NA,NA,NA,NA
"63","2019-08-27 13:32:04-03","IAP","PACA-AGP","43321","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","Montenegro","Est. Azevedo",NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor e fruto","PACA043321","1949","09","05","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-51.4611015319824","-29.6886005401611",NA,"1954","21601","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"64","2019-08-27 13:32:04-03","IAP","PACA-AGP","42317","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","Montenegro","Langschneis",NA,NA,NA,NA,"Habitat: In paludosis Fenofase: flor e fruto","PACA042317","1949","07","02","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-51.4611015319824","-29.6886005401611",NA,"1954","21601","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"65","2019-08-27 13:32:01-03","IAP","PACA-AGP","29598","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Henz, E.",NA,NA,"Brasil","RS","Montenegro","Pareci",NA,NA,NA,NA,"Habitat: In humidis herbosis Fenofase: flor e fruto","PACA029598","1945","09","12","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-51.4611015319824","-29.6886005401611",NA,"1954","21601","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:32:04-03","IAP","PACA-AGP","54659","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Francisco de Paula","Faz. Englert",NA,NA,NA,NA,"Sem material Habitat: In rivulo fluitans Fenofase: flor e fruto","PACA054659","1954","01","01","Magnoliophyta","Ranunculales","Smith","B. Rambo SJ","-50.5835990905762","-29.4480991363525",NA,"1954","76715","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:32:01-03","IAP","PACA-AGP","100302","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Mauhs, J.",NA,NA,"Brasil","RS","São Francisco de Paula","FLONA",NA,NA,NA,NA,"HEDU 14126 Habitat: mata com araucária, riacho Hábito: erva rasteira","PACA100302","1994","12","01","Magnoliophyta","Ranunculales","Smith","C. Mondin","-50.5835990905762","-29.4480991363525",NA,"1999","76715","auto","Magnoliatae",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:32:04-03","IAP","PACA-AGP","45582","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Francisco de Paula","Taimbezinho",NA,NA,NA,NA,"Habitat: In rivulo umbroso fluitans Fenofase: flor e fruto","PACA045582","1950","01","30","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.5835990905762","-29.4480991363525",NA,"1954","76715","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:32:04-03","IAP","PACA-AGP","49442","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Francisco de Paula","Taimbezinho",NA,NA,NA,NA,"Habitat: In rivulo umbroso fluitans Fenofase: flor e fruto","PACA049442","1950","12","18","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.5835990905762","-29.4480991363525",NA,"1954","76715","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:32:01-03","IAP","PACA-AGP","2116","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","São Leopoldo",NA,NA,NA,NA,NA,"Habitat: In humidis paludosis Fenofase: flor e fruto","PACA002116","1935","08","23","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-51.1472015380859","-29.7602996826172",NA,"1954","10287","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:32:01-03","IAP","PACA-AGP","34929","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","Vacaria","Faz. da Ronda",NA,NA,NA,NA,"Habitat: In rivulo fluitans Fenofase: flor e fruto","PACA034929","1947","01","10","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.9338989257812","-28.5121994018555",NA,"1954","63451","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:32:04-03","IAP","PACA-AGP","51586","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Rambo, B.",NA,NA,"Brasil","RS","Vacaria","Passo do Socorro",NA,NA,NA,NA,"SEM MATERIAL Habitat: In rivula fluitans Fenofase: flor e fruto","PACA051586","1951","12","27","Magnoliophyta","Ranunculales","Smith","Emrich-Rambo","-50.9338989257812","-28.5121994018555",NA,"1954","63451","auto","Magnoliatae",NA,NA,"09","11",NA,NA,NA,NA,NA,NA
"73","2019-08-20 10:23:46-03","UNICAMP","UEC","128371","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Meireles, LD","1196",NA,"Brazil","Minas Gerais","Camanducaia","Monte Verde, Campo de Altitude Impactado",NA,NA,NA,NA,"Erva prostada submersa, flores creme-esbranquiçadas, em água corrente.","UEC087118","2002","10","20","Magnoliopsida",NA,"Sm.","Meireles, LD","-46.1446990966797","-22.7553005218506","UEC087118","2003","22140","auto",NA,NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"74","2019-08-20 10:23:46-03","UNICAMP","UEC","138010","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Meireles, LD","1325",NA,"Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Mista",NA,NA,NA,NA,"Erva em substrato úmido na margem de curso d'água.","UEC087152","2003","03","29","Magnoliopsida",NA,"Sm.",NA,"-46.1446990966797","-22.7553005218506","UEC087152",NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-08-20 10:23:46-03","UNICAMP","UEC","111637","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Anderson, LO; Faria, AD; Amaral, MCE; Bittrich, V","00/36",NA,"Brazil","São Paulo","Campos do Jordão","Parque Estadual de Campos de Jordão, Último brejo antes da plantação de Eucaliptus (brejo das formigas), dentro do parque.",NA,NA,NA,NA,NA,"UEC024874","2000","04","09","Magnoliopsida",NA,"Sm.",NA,"-45.5900001525879","-22.7299995422363","UEC024874",NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-01-17 11:26:56-02","PUCRS","MPUC","17037","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis",NA,NA,"South America","Brasil","RS","São Francisco de Paula","CPCN Pró-Mata",NA,NA,NA,NA,NA,NA,"2010","09","25",NA,"Ranunculales","Sm.","C.A. Mondin","-50.1744444","-29.4808333",NA,"2010",NA,NA,"Magnoliopsida","-50.1744444000","-29.4808333000","01","01",NA,NA,"1",NA,NA,NA
"77","2019-01-17 11:26:56-02","PUCRS","MPUC","2359","S","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis",NA,NA,"South America","Brasil","RS","Porto Alegre","Morro Santana",NA,NA,NA,NA,NA,NA,"1946","07","26",NA,"Ranunculales","Sm.",NA,"-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Magnoliopsida","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"1",NA,NA,NA
"78","2019-11-08 08:55:47-03","FURB","FURB","44420","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Funez, L.A.","2911",NA,"Brasil","Santa Catarina","Ascurra","Fazenda Cristal, Morro do 80.","854","854",NA,NA,NA,"FURB05044","2014","07","27",NA,NA,"Sm.","Funez, L.A.","-49.4291667","-26.9102778","FURB05044","2014",NA,NA,NA,"-49.4291667","-26.9102778","07",NA,NA,NA,NA,NA,NA,NA
"79","2020-10-14 10:05:51-03","FURB","FURB","50003","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Funez, L.A.","4766",NA,"Brasil","Santa Catarina","Rio dos Cedros","Estrada Palmeiras-Rio Bonito, próximo à Cascata Formosa.","789","789",NA,NA,NA,"FURB50003","2016","04","22",NA,NA,"Sm.","Funez, L.A.","-49.3725","-26.5594444","FURB50003",NA,NA,NA,NA,"-49.3725000","-26.5594444",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:05:51-03","FURB","FURB","51087","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Funez, L.A.; Hassemer, G.","5241",NA,"Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.","1228","1228",NA,NA,NA,"FURB51087","2016","02","10",NA,NA,"Sm.","Funez, L.A.","-49.3677778","-28.055","FURB51087","2016",NA,NA,NA,"-49.3677778","-28.0550000",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:05:51-03","FURB","FURB","51905","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","1799",NA,"Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Linha férrea, próximo à Estrada Saraiva.","830","830",NA,NA,"Herbácea, semi-ciófita, em área úmida, flores esbranquiçadas","FURB51905","2016","08","06",NA,NA,"Sm.","Scatina, AV","-49.3591667","-26.2822223","FURB51905","2016",NA,NA,NA,"-49.3591667","-26.2822223","08","06",NA,NA,NA,NA,NA,NA
"82","2020-10-14 10:05:51-03","FURB","FURB","51937","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","1830",NA,"Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Vila Pilz. Estrada de Ferro.","830","830",NA,NA,"Heliófita, em banhado, flores brancas","FURB51937","2016","09","03",NA,NA,"Sm.","Senna, R.","-49.4605556","-26.2841666","FURB51937","2016",NA,NA,NA,"-49.4605556","-26.2841666","09","03",NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:05:51-03","FURB","FURB","51981","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","1874",NA,"Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho. Minas de caulin.","1000","1000",NA,NA,"Heliófita, flores esbranquiçadas","FURB51981","2016","09","25",NA,NA,"Sm.","Schwirkowski, P.","-49.2202778","-26.2875","FURB51981","2016",NA,NA,NA,"-49.2202778","-26.2875000","09","25",NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:05:51-03","FURB","FURB","62970","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Gonzatti, F.","2564",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criuva, cascata da mulada.","623","623",NA,NA,"flores brancas, submerco junto ao Sphagnum Habitat: lago temporario Habito: aquática","FURB62970","2016","08","25",NA,NA,"Sm.","Gonzatti, F.","-50.9372222","-28.8663889","FURB62970","2018",NA,NA,NA,"-50.9372222","-28.8663889","07",NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:05:51-03","FURB","FURB","63651","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Schwirkowski, P.","3267",NA,"Brasil","Santa Catarina","São Bento do Sul","Localidade de Sertãozinho. Estrada Saraiva, sentido Estrada dos Bugres.","600","600",NA,NA,"Área de transição entre FOM e FOD. Heliófita. Cálice verde, corola creme Habitat: Em vala, solo úmido Habito: Herbácea","FURB63651","2018","12","17",NA,NA,"Sm.","Schwirkowski, P.","-49.3511111","-26.3119444","FURB63651","2018",NA,NA,NA,"-49.3511111","-26.3119444","12","17",NA,NA,NA,NA,NA,NA
"86","2021-03-24 16:38:58-03","FURB","FURB","67144","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Funez, L.A.; Ribeiro-Nardes, W., Comin, M.","9738",NA,"Brasil","Santa Catarina","Urubici","Santa Bárbara, trilha da goiabinha. Parque Nacional de São Joaquim","1364","1364",NA,NA,"Flores brancas","FURB67144","2019","12","17",NA,NA,"Sm.",NA,"-49.6291667","-28.1438889","FURB67144",NA,NA,NA,NA,"-49.6291667","-28.1438889",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-16 17:54:47-03","UCS","HUCS","48329","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Gonzatti, F.","2564",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, Cascata da Mulada","623","623",NA,NA,"aquática em lago temporário, flores brancas,submerso junto a Sphagnum",NA,"2016","08","25","Angiospermae","Ranunculales","Sm.","Gonzatti, F.","-50.93725","-28.866333",NA,"2018",NA,NA,NA,"-50.93725","-28.866333","07",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-16 17:54:47-03","UCS","HUCS","49348","PreservedSpecimen","Plantae","Ranunculaceae","Ranunculus","flagelliformis","Ranunculus flagelliformis","Gonzatti, F.","3119",NA,"Brasil","Rio Grande do Sul","São José dos Ausentes","ca. 2 km da cidade, sentido Silveira, Ponte do Arroio","1197","1197",NA,NA,"Erva aquática flutuante, com base fixa, abundante",NA,"2016","12","09","Angiospermae","Ranunculales","Sm.","Gonzatti, F.","-50.030194","-28.734778",NA,"2018",NA,NA,NA,"-50.030194","-28.734778","03",NA,NA,NA,NA,NA,NA,NA
