"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","locality","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"122","2021-03-02 16:29:10-03","CPAN-UFMS","COR","3040","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Conceição, C. A.","1315",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Guglieri, A.","1983","04","03","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto","2009","05","21",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-26 18:09:16-03","CPAN-UFMS","COR","6648","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Assis,E.M.L.;Arruda,J.A.O.Brandão,M.C.;Silva,P.C.","18",NA,"Brasil","Mato Grosso do Sul",NA,"Com Flor: amarela",NA,NA,"Ao longo do Rio Paraguai. Rio; ;.","A. Guglieri","1999","08","22","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-26 18:09:16-03","CPAN-UFMS","COR","8059","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Timothy L. Walters; Ron Fortney; Brenda Simmers; Johan Gottgens; Michael Benedict.",NA,NA,"Brasil","Mato Grosso do Sul",NA,"Aproximadamente a 0,5 a 1 m de profundidade",NA,NA,"Fazenda Ipiranga. A 14 Km S de Poconé e 123 Km WSW de Barão de Melgaço.","A. Guglieri","2001","08","08","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-26 18:09:16-03","CPAN-UFMS","COR","5375","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Bezerra, M. A. O.","91",NA,"Brasil","Mato Grosso do Sul",NA,"Macrófita aquática. Habitat: Área de inundação Habito: Erva",NA,NA,"Lagoa do Castelo. área de inundação.","Damasceno, Pott e Pott; A. Guglieri","1997","06","20","Corumbá","-57.6533012390137","-19.0091991424561","85","85","295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-26 18:09:16-03","CPAN-UFMS","COR","7933","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","L. F. Barros","8",NA,"Brasil","Mato Grosso do Sul",NA,"Erva aquática. Manchas no caule",NA,NA,"Margem direita do rio Paraguai. Rio Paraguai; ;.",NA,"2001","06","30","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-26 18:09:16-03","CPAN-UFMS","COR","6978","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Moura,M.A.D.","1",NA,"Brasil","Mato Grosso do Sul",NA,"Com Flor: Amarelo-clara",NA,NA,"Parque Marina Gatass. Mata calcária; Argiloso; Inclinado.","A. Guglieri","2000","09","12","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-02 16:29:10-03","CPAN-UFMS","COR","2953","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Gonçalves, F.G.",NA,NA,"Brasil","Mato Grosso do Sul",NA,"Habito: erva flutuante fixa",NA,NA,NA,"A. Guglieri","2003","11","25","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,"23141","auto","2009","05","20",NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-02 16:29:10-03","CPAN-UFMS","COR","3552","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Sanches,A.L. et al.","18",NA,"Brasil","Mato Grosso do Sul",NA,"flutuante fixa Habito: Erva aquática",NA,NA,NA,"A. Guglieri","1994","05","31","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,"23141","auto","2009","05","21",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-02 16:29:10-03","CPAN-UFMS","COR","4484","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Damasceno Jr.,G.A.; Leitão-Filho, H.F.; Semir, J.; Rodrigues, R.","791",NA,"Brasil","Mato Grosso do Sul",NA,"Habito: Aquática flutuante",NA,NA,"Campo inundável a margem do Rio Paraguai.","A. Pott.; A. Guglieri","1995","04","29","Ladário","-57.6016998291016","-19.0046997070312","80","80","23141","auto","2009","05","21",NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-26 18:09:16-03","CPAN-UFMS","COR","10743","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Paspalum","repens","Paspalum repens","P.J.Bergius","Neves, D.R.M.","10",NA,"Brasil","Mato Grosso do Sul",NA,"flutuante em baceiro; Com Flor: verde",NA,NA,"Pousada Tucanos. baceiro; argiloso; plano.","A. Guglieri","2004","10","30","Ladário","-57.6016998291016","-19.0046997070312",NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-10-09 11:29:06-03","UFBA","ALCB","015065","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","repens","Paspalum repens","O.Berg","Sarmento, AC","803","Southern America","Brasil","Rio Grande do Norte",NA,"Hemicriptófita com 40-50 cm.","ALCB019936","ALCB019936","Fazenda São Braz de Cima","Pinto, GCP","1984","07","18","Tenente Ananias","-38.15","-6.05","330","330",NA,NA,"1985","04",NA,"-38.15","-6.05",NA,NA,NA,NA,NA,NA
"133","2019-10-09 11:29:06-03","UFBA","ALCB","005602","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","repens","Paspalum repens","O.Berg","Black, GA","46-16",NA,"Colômbia",NA,NA,"rastejante. Colmos chegando a atingir 3-4 m de altura x 50-70 cm de diêmtro.","ALCB019933","ALCB019933","Em beira de Rio",NA,"1946","08","19","Leticia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-11 00:16:50-03","UFBA","ALCB","01853","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","repens","Paspalum repens","O.Berg","Souza, Padre JP de; Gusmão, EF de","s/n","Southern America","Brasil","Bahia",NA,NA,"ALCB006092","ALCB006092","Piemonte da Diamantina","Rua, GM","1975","06","14","Morro do Chapéu","-41.15","-11.55",NA,NA,NA,NA,"2011","04","29","-41.15","-11.55",NA,NA,NA,NA,NA,NA
"135","2019-10-09 11:29:06-03","UFBA","ALCB","027993","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","repens","Paspalum repens","O.Berg","Brito, ALM de","s/n","Southern America","Brasil","Amazonas",NA,NA,"ALCB019937","ALCB019937","Lago Janauary",NA,"1976","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-10-09 11:29:06-03","UFBA","ALCB","51987","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","repens","Paspalum repens","O.Berg","Silva, EM da","7","Southern America","Brasil","Bahia",NA,"hemicriptófita, 0,60 m.","ALCB019935","ALCB019935","Irecê, Dunas do São Francisco","Guedes, ML; Santana, DL","2000","05",NA,"Gentio do Ouro","-42.5","-11.416667",NA,NA,NA,NA,"2000","05",NA,"-42.5","-11.416667",NA,NA,NA,NA,NA,NA
"137","2019-10-09 11:29:06-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Paspalum","repens","Paspalum repens","O.Berg","Guedes, ML; Santos, JJ dos; Gouveia, EP de","7360","Southern America","Brasil","Bahia",NA,"aquática,hispida, perene.Lâmina foliar lanceolada. Inflorescência piramidal.; área antropizada.","ALCB019934","ALCB019934","Irecê, Margem do Rio São Francisco","Guedes, ML","2000","06","19","Xique-Xique","-42.689167","-10.678889",NA,NA,NA,NA,"2000","06",NA,"-42.689167","-10.678889",NA,NA,NA,NA,NA,NA
"138","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301908","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Schomburgk",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301908 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301908","NL-L1301908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"139","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520341","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Hoock JML",NA,"Southern America","Surinam","Paramaribo",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520341 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520341","NL-U1520341","Suriname, Paramaribo",NA,"1956","03","21",NA,"-55.159049","5.846517",NA,NA,NA,NA,NA,NA,NA,"-55.159049","5.846517","Magnoliopsidae","U 0063147",NA,NA,NA,NA
"140","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301901","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Hatschbach GG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301901 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301901","NL-L1301901","Parana. Mun Guaira. Porto Novo.",NA,"1961","04","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"141","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301902","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Smith HH",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301902 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301902","NL-L1301902","Santa llarta.",NA,"1898","11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"142","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301903","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Parodi LR",NA,"Southern America","Argentina",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301903 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301903","NL-L1301903","Chaná-Mini Delta del Rio Paraná.",NA,"1925","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"143","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301905","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Fiebrig K",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301905","NL-L1301905","Laguna Ipacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"144","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301906","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Leprieur FMR",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301906 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301906","NL-L1301906","Guiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"145","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301907","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Ule EHG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301907 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301907","NL-L1301907","Fentend in Lago, Juruá Midy. Rio Juruá.",NA,"1901","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"146","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301910","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Hitchcock AS",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301910","NL-L1301910","Georgetown: In water of canal.- Upper leaves floating.",NA,"1919","10","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"147","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301913","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Leprieur FMR",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301913 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301913","NL-L1301913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"148","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.1301914","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Balansa B",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1301914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1301914","NL-L1301914",NA,NA,"1878","04","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"149","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.3812032","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Zardini EM; Velázquez C",NA,"Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3812032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3812032","NL-L3812032","Cordillera. Río Salado basin, 7km Northeast of Emboscada.",NA,"1989","11","18",NA,"-57.5","-25.116667",NA,NA,NA,NA,NA,NA,NA,"-57.5","-25.116667","Magnoliopsidae",NA,NA,NA,NA,NA
"150","2020-02-08 10:19:39-03","NBC","NL-BOTANY","L.3877752","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Rua GH; Gróttola MC; Frank LG",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3877752 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3877752","NL-L3877752","Estado Mato Grosso, camino de Pocone a Porto Cercado, a 4 km de Porto Cercado.",NA,"1996","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"151","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520328","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Raynal-Roques AM",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520328 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520328","NL-U1520328",NA,NA,"1979","09","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0249416",NA,NA,NA,NA
"152","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520329","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Pires JM; Silva NT",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520329 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520329","NL-U1520329","Amazonia. EStado do Para. Maicuru Lago Uruxiaca.",NA,"1952","06","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"153","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520331","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Prance GT; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520331","NL-U1520331","Brazilian Amazonia. Estado de Amazonas. Rio Solimoes and Rio Javari. Rio Solimoes, path along bank between Leticia and El MArco.",NA,"1973","07","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"154","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520337","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Prance GT; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520337 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520337","NL-U1520337","Brazilian Amazonia. State of Amazonas. Rio Purus, Rio Ituxi. Rio Purus, LAgo Preto, 2 km North of Labrea.",NA,"1971","06","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"155","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520338","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Prance GT; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520338 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520338","NL-U1520338","Brazilian Amazonia. State of Amazonas. Rio Purus, Rio Ituxi. Rio Purus, LAgo Preto, 2 km North of Labrea.",NA,"1971","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"156","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520339","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Hoock JML",NA,"Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520339 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520339","NL-U1520339",NA,NA,"1956","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0063149",NA,NA,NA,NA
"157","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520340","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Hoock JML",NA,"Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520340","NL-U1520340","Rivière de Kaw, Plaines et Montagnes de Kaw",NA,"1957","12","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0063148",NA,NA,NA,NA
"158","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520343","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Keel S; et al.",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520343 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520343","NL-U1520343","Brazilian Amazonia. Estado do Amazonas. Lago Muru-Muru, region Janauaca.",NA,"1977","11","26",NA,"-60.3","-3.416667",NA,NA,NA,NA,NA,NA,NA,"-60.3","-3.416667","Magnoliopsidae",NA,NA,NA,NA,NA
"159","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520350","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Maas PJM; Maas-van de Kamer H",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520350","NL-U1520350","Hab. Amazonas, varzea along Rio NEgro opposite Manaus, about 3 m above water-level.",NA,"1971","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"160","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1520351","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Lindeman JC; Haas JH de",NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1520351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1520351","NL-U1520351","Hab. Est. Parana. Vicinity of Porto Byington.",NA,"1967","01","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"161","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521027","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Davidse G; González AC",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521027 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521027","NL-U1521027","Apure: Distrito san Fernando, banks of Río Arauca, 5 km directly (in a straight line) ESE of Güirimita.",NA,"1977","05","16",NA,"-66.766667","7.366667",NA,NA,NA,NA,NA,NA,NA,"-66.766667","7.366667","Magnoliopsidae",NA,NA,NA,NA,NA
"162","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521028","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Steyermark JA; Bunting GS; Blanco C",NA,"Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521028 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521028","NL-U1521028","Estado Barinas: Reserva forestal Caparo: bosque tropófito, unidad I, parte norte entre pica 6 y 7, este de El cantón, 18-20 kms. sureste del Campamento Cachicamo.",NA,"1968","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"163","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521029","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Solomon JC",NA,"Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521029","NL-U1521029","Province of vca Diez, Departamento of Beni: Riberalta, inundated areas at edge of river, SW of town.",NA,"1982","05","16",NA,"-66.083333","-11",NA,NA,NA,NA,NA,NA,NA,"-66.083333","-11.0","Magnoliopsidae",NA,NA,NA,NA,NA
"164","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521030","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Smith HH",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521030","NL-U1521030","Santa llarta.",NA,"1898","11","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"165","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521031","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Idrobo JM; Cleef AM",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521031","NL-U1521031","Frecuente pero escaso en esta localidad, Departamento de Córdoba: Ciénaga de Ayapel.",NA,"1973","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"166","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521032","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Idrobo JM; Cleef AM",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521032","NL-U1521032","Departamento de Córdoba: Ciénaga de Ayapel.",NA,"1973","07","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"167","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521033","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Daniel J",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521033","NL-U1521033","Depto. Magdalena, Parque Nacional, isla de Salamanca.",NA,"1972","06","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"168","2020-02-08 10:19:39-03","NBC","NL-BOTANY","U.1521034","PreservedSpecimen","Plantae",NA,"Poales","Gramineae","Paspalum","repens","Paspalum repens","Berg","Idrobo JM; Cleef AM",NA,"Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1521034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1521034","NL-U1521034","Departamento de Córdoba: Ciénaga de Ayapel, la Arenita.",NA,"1973","07","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
