"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"95","2016-03-09 17:11:52-03","MNHN","RECOLNAT_MNHN_P","P02844754","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","coleocalyx",NA,"Arrabidaea coleocalyx","Bureau & K.Schum.",NA,"Mexia, Y.",NA,"11",NA,"Brasil","Viçosa. Fazenda do Deserto; Morro das poças.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02844754' target='other'> <mi>dwc_moreinfo</mi></a>","P02844754","P02844754_01","1930","28","Minas Gerais",NA,NA,NA,"751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5373",NA,NA,NA
"96","2015-09-04 08:10:25-03","MNHN","RECOLNAT_MNHN_P","P02844761","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","coleocalyx",NA,"Arrabidaea coleocalyx","Bureau & K.Schum.",NA,"Balansa|Benjamin",NA,"11",NA,"Paraguay","Guarapi.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02844761' target='other'> <mi>dwc_moreinfo</mi></a>","P02844761","P02844761_01","1882","1",NA,NA,"-57.15064","-25.62423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2018-11-06 11:06:54-02","MNHN","RECOLNAT_MNHN_P","P02844758","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Arrabidaea","coleocalyx",NA,"Arrabidaea coleocalyx","Bureau & K.Schum.",NA,"Balansa|Benjamin",NA,"1",NA,"Paraguay","L'Assomption, dans les haies.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02844758' target='other'> <mi>dwc_moreinfo</mi></a>","P02844758","P02844758_01","1875","1","Asunción - Distrito Capital",NA,"-57.63852","-25.28818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2015-09-04 08:10:25-03","MNHN","RECOLNAT_MNHN_P","P02844759","PreservedSpecimen",NA,NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Balansa, B.",NA,"6",NA,"Paraguay","L'Assomption, dans les haies","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02844759' target='other'> <mi>dwc_moreinfo</mi></a>","P02844759","P02844759_01","1875",NA,NA,NA,NA,NA,NA,NA,"Kaehler",NA,NA,NA,NA,NA,NA,NA,NA,NA,"497",NA,NA,NA
"99","2020-12-11 11:33:57-03","UFMG","BHCB","197335","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Castro, RM; Vasconcelos, FB","14","02","Southern America","Brasil",NA,NA,"Liana; Floresta estacional semidecidual","BHCB197335",NA,"2019","05","Minas Gerais","Mariana","-43.501889","-20.153028",NA,NA,NA,"2019","02",NA,NA,NA,"-43.501889","-20.153028",NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:18:16-03","UFPR","UPCB","37714","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G. Lohmann",NA,"Zardini, E.M.","29001","11",NA,"Paraguai","Paraguari, Parque Nacional Ybycu'i, 5km N of administration",NA,"Liana. Corolla pink. Cerrado forest..",NA,NA,"1991","25",NA,NA,"-56.833333","-26.05",NA,NA,"Kaehler, M.","2019",NA,NA,NA,NA,"-56.833333","-26.05",NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:18:16-03","UFPR","UPCB","37715","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G. Lohmann",NA,"Zardini, E.M.","29651","01",NA,"Paraguai","Paraguari, Acahay Massif, Easternmost Peak",NA,"Liana, corolla pink. Base of peak at eastern part. Gallery forest..",NA,NA,"1992","13",NA,NA,"-57.133333","-25.866667",NA,NA,"Kaehler, M.","2019",NA,NA,NA,NA,"-57.133333","-25.866667",NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:18:16-03","UFPR","UPCB","37716","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G. Lohmann",NA,"Zardini, E.M.","30655","02",NA,"Paraguai","Paraguari, Acahay Massif, Easternmost Peak",NA,"Treelet 3m. Scrub on rocky summit at eastern area..",NA,NA,"1992","26",NA,NA,"-57.133333","-25.866667",NA,NA,"Kaehler, M.","2019",NA,NA,NA,NA,"-57.133333","-25.866667",NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:18:16-03","UFPR","UPCB","79702","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G. Lohmann",NA,"Lombardi, J.A. | Saka, M.N. | Biral, L. | Poli, L.P. | Coan, A.I.","8932","12",NA,"Brasil","Fazenda do Carmo Machado, Santa Maria, divisa Iúna/Ibatiba.",NA,"Amostra em sílica. Capões de mata secundária de encosta, em cafezal. Liana, folíolos cartáceos, cálice verde, corola branca e internamente, restante lilás, filetes brancos, anteras negras..",NA,NA,"2011","15","Espírito Santo","Ibatiba","-41.496111","-20.279167","851","851","Kaehler, M.","2020",NA,NA,NA,NA,"-41.496111","-20.279167",NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:18:16-03","UFPR","UPCB","85568","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S. Moore) L.G.Lohmann",NA,"Kaehler, M. et al.","426","01",NA,"Brasil","Margem da BR-163, entre Cruzeiro do Sul e Cianorte",NA,"Liana ca. 5 m de altura. Gavinhas simples. Flores lilás. Tubo internamente branco. Cálice róseo. Filetes brancos, anteras pretas. Muito abundante..",NA,NA,"2015","05","Paraná","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,"Kaehler, M.",NA,NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:18:16-03","UFPR","UPCB","83608","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Fridericia","caudigera",NA,"Fridericia caudigera","(S.Moore) L.G.Lohmann",NA,"Kaehler, M.","424","01",NA,"Brasil","Margem da BR 272 entre Francisco Alves e Iporã",NA,"Liana ca. 5 m de altura, gavinhas simples, flores lilás, tubo internamente branco, cálice róseo, filetes brancos, anteras pretas, muito abundante.",NA,NA,"2015","05","Paraná","Francisco Alves","-53.8478012084961","-24.0657997131348",NA,NA,"Kaehler, M.",NA,NA,NA,"15132","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2013-10-09 05:41:00-03","MO","MOBOT","487944","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 9912","1","South America","Paraguay","Cerro Mbatoví. Forest along northern slope, in regeneration.",NA,NA,NA,NA,"1989","26","Paraguarí",NA,"-57.11666","-25.41666",NA,NA,"Al Gentry (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18","4",NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","488001","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Elsa M. Zardini|P. Aquino","Zardini 28568","11","South America","Paraguay","Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé Basin. Gallery forest. (northern side of basin)",NA,NA,NA,NA,"1991","11","Paraguarí",NA,"-57.4","-25.61666",NA,NA,"Al Gentry (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"610","5",NA,NA
"108","2008-05-27 22:02:00-03","MO","MOBOT","1016074","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler s.n.",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2008-05-27 22:02:00-03","MO","MOBOT","1029997","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 12438",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-07-10 12:40:00-03","MO","MOBOT","1012419","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Karl Fiebrig","Fiebrig 5023","1","South America","Paraguay",NA,NA,NA,NA,NA,"1919",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"111","2020-07-10 12:41:00-03","MO","MOBOT","1011981","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Karl Fiebrig","Fiebrig 5298a",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"1903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"112","2008-05-27 22:02:00-03","MO","MOBOT","1011987","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Karl Fiebrig","Fiebrig 5298","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2008-05-27 22:02:00-03","MO","MOBOT","1012010","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 12428a","1","South America","Paraguay",NA,NA,NA,NA,NA,"1913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","1012018","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 6142",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1012027","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 8405","1","South America","Paraguay","Bellavista, fluminis Apa",NA,NA,NA,NA,"1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1012041","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 8679","1","South America","Paraguay",NA,NA,NA,NA,NA,"1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","1012050","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 8853","1","South America","Paraguay",NA,NA,NA,NA,NA,"1905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","1012408","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Karl Fiebrig","Fiebrig 3676","2","South America","Paraguay",NA,NA,NA,NA,NA,"1902","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2008-05-27 22:02:00-03","MO","MOBOT","1017183","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"D. Tressens|et al.","Tressens 368",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1012736","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"D. Rodrigues","Rodrigues 621","9","South America","Argentina","Santa Ana.",NA,NA,NA,NA,"1912","18","Misiones",NA,"-55.58333","-27.38333",NA,NA,"Arbo, M. M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2011-02-28 16:32:00-03","MO","MOBOT","1017162","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Gustavo Giberti|O. Ahumada","Giberti 57",NA,"South America","Argentina","Dep. Ituzaingo, 45 km de Ituazingo.",NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"122","2016-11-15 05:15:00-02","MO","MOBOT","1017173","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Antonio C. Krapovickas|et al.","Krapovickas 24092","12","South America","Argentina",NA,NA,NA,NA,NA,"1973","10","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2016-11-15 05:15:00-02","MO","MOBOT","1017193","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Antonio C. Krapovickas|et al.","Krapovickas 24301",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2016-11-15 05:15:00-02","MO","MOBOT","1017202","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Antonio C. Krapovickas|et al.","Krapovickas 23872",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2016-11-15 05:15:00-02","MO","MOBOT","1017211","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Antonio C. Krapovickas|et al.","Krapovickas 25476","7","South America","Argentina",NA,NA,NA,NA,NA,"1974",NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2011-03-24 10:19:00-03","MO","MOBOT","1017364","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"A. Ducke","Ducke s.n.(MG1951)","4","South America","Brazil","Baturite, Estacao Collinas.",NA,NA,NA,NA,"1909","10","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2011-03-24 10:19:00-03","MO","MOBOT","1017374","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"A. Ducke","Ducke s.n.(MG1991)","4","South America","Brazil","Serra de Baturite, portod Tijuca.",NA,NA,NA,NA,"1909","21","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2012-05-08 09:26:00-03","MO","MOBOT","1017417","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"João Geraldo Kuhlmann","Kuhlmann 6575","11","South America","Brazil","Patrimonio, Rio Doce, Colatina.",NA,NA,NA,NA,"1943","30","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2012-04-16 12:07:00-03","MO","MOBOT","1017426","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Spencer Moore","Moore 971","1","South America","Brazil","Curumba.",NA,NA,NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2009-07-09 17:05:00-03","MO","MOBOT","1025864","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Gert G. Hatschbach","Hatschbach 15744A",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-06-22 05:24:00-03","MO","MOBOT","1025882","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 12113",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1026046","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"G.J. Schwarz","Schwarz 1629",NA,"South America","Argentina","San Ignacio, Obraje, E.M.A.",NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2016-11-15 05:15:00-02","MO","MOBOT","1026121","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Antonio C. Krapovickas|et al.","Krapovickas 15315","3","South America","Argentina",NA,NA,NA,NA,NA,"1969","16","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1026132","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"José E. Montes","Montes 14741","1","South America","Argentina","Cainguas, Monte Larlo",NA,NA,NA,NA,"1955","24","Misiones",NA,NA,NA,"205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-28 10:15:00-03","MO","MOBOT","1029900","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Benedict (Benjamin) Balansa","Balansa 294A","9","South America","Paraguay",NA,NA,NA,NA,NA,"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"136","2020-06-28 10:15:00-03","MO","MOBOT","1029909","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Benedict (Benjamin) Balansa","Balansa 494A","9","South America","Paraguay",NA,NA,NA,NA,NA,"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2020-06-28 10:15:00-03","MO","MOBOT","1029920","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Benedict (Benjamin) Balansa","Balansa 497",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"138","2015-09-16 06:16:00-03","MO","MOBOT","1029928","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Benedict (Benjamin) Balansa","Balansa 4949",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1029937","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Karl Fiebrig","Fiebrig 367B","11","South America","Paraguay",NA,NA,NA,NA,NA,"1902","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1029946","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Karl Fiebrig","Fiebrig 6142",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"1907",NA,"Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-05-05 11:56:00-03","MO","MOBOT","1029954","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 1768","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1029962","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 5582","12","South America","Paraguay",NA,NA,NA,NA,NA,"1898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1029978","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 7880","11","South America","Paraguay","Rio Apa, Estrella",NA,NA,NA,NA,"1901",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2008-05-27 22:02:00-03","MO","MOBOT","1030023","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Thomas Morong","Morong 480",NA,"South America","Paraguay",NA,NA,NA,NA,NA,"1888",NA,"Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-12-22 05:01:00-02","MO","MOBOT","1030029","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Teodoro Rojas","Rojas 13835","12","South America","Paraguay",NA,NA,NA,NA,NA,"1945","9","Chaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1033924","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Émile Hassler","Hassler 1732",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2008-05-27 22:02:00-03","MO","MOBOT","1030041","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"A.L. Woolston","Woolston 1040","12","South America","Paraguay","Alto Paraguay, Primavera",NA,NA,NA,NA,"1958","12","San Pedro",NA,"-56.51666","-24.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","1030049","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"A.L. Woolston","Woolston 1215","11","South America","Paraguay","Alto Paraguay, Primavera",NA,NA,NA,NA,"1960","12","San Pedro",NA,"-56.51666","-24.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-06-28 10:17:00-03","MO","MOBOT","1030084","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Arrabidaea","caudigera",NA,"Arrabidaea caudigera","(S. Moore) A.H. Gentry",NA,"Benedict (Benjamin) Balansa","Balansa 494pp","6","South America","Paraguay",NA,NA,NA,NA,NA,"1874",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
