"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"138","2020-02-10 17:54:34-03","UNICAMP","UEC","104371","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Harley, RM; Simão, RC; Fothergill, JM; Hind, DJN","1988","10","31",NA,"Brazil",NA,NA,"flor e fruto, Arbusto até 2 m. Inflorescências patentes a pendentes. Eixo da inflorescência rosa. Hipanto rosa. Pétalas e estames alvos. Frutos vermelhos tornando-se negros quando maduros. Margem do riacho, na sombra das árvores.","UEC161337","25803","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Bahia","Rio de Contas","Pico das Almas, Vertente Leste, Rio perto da Fazenda Brumadinho, a 17 km ao N-O da cidade.","-41.916667","-13.533333","1250","1250","UEC161337",NA,NA,NA,NA,"-41.916667","-13.533333","2001",NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:34:37-03","UNICAMP","UEC","105103","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Pirani, JR; Zappi, DC; Simão-Bianchini, R; Oliveira, AA","1990","06","14",NA,"Brazil",NA,NA,"Arbusto, 2,5m alt., à beira do rio, heliófilo; folhas lustrosas. Flor com pétalas alvas, pedicelo e fruto avermelhado-rosados a carmim.","UEC105103","s.n.","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Minas Gerais","Grão Mogol","Ribeirão das Mortes, próximo da ponte","-42.9","-16.583333","760","760","UEC105103",NA,NA,NA,NA,"-42.9","-16.583333","2001",NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:34:37-03","UNICAMP","UEC","105103","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Pirani, JR; Zappi, DC; Simão-Bianchini, R; Oliveira, AA","1990","06","14",NA,"Brazil",NA,NA,"Arbusto, 2,5m alt., à beira do rio, heliófilo; folhas lustrosas. Flor com pétalas alvas, pedicelo e fruto avermelhado-rosados a carmim.","UEC163903","CFCR12991","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Minas Gerais","Grão Mogol","Ribeirão das Mortes, próximo da ponte","-42.9","-16.583333","760","760","UEC163903",NA,NA,NA,NA,"-42.9","-16.583333","2001",NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:34:37-03","UNICAMP","UEC","105122","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Esteves, GL; Campos, MTVA; Pirani, JR; Silva, TRS","1990","09","07",NA,"Brazil",NA,NA,"Arvoreta do interior de mata ciliar. Folhas discolores, lustrosas. Flores com hipanto verde-rosado, pétalas alvas; frutos vináceos a maduros negros.","UEC163901","s.n.","Magnoliopsida",NA,"Cogn.","Wurdack, JJ","Minas Gerais","Grão Mogol","Córrego da Bonita, subida para o Morro Jambeiro","-42.933333","-16.583333","800","800","UEC163901",NA,NA,NA,NA,"-42.933333","-16.583333","1996",NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:34:37-03","UNICAMP","UEC","115536","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Matsumoto, K; Simões, AO; Jannini, AW","1997","09","13",NA,"Brazil",NA,NA,"Arbusto 1,60 m, pétalas e estames creme.","UEC012810","430","Magnoliopsida",NA,"Cogn.",NA,"Minas Gerais","Carrancas","Poço da Ponte, Borda de mata.","-44.660944","-21.4825",NA,NA,"UEC012810",NA,NA,NA,NA,"-44.660944","-21.4825",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:34:37-03","UNICAMP","UEC","121085","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Fonseca, ML; Cardoso, E; Mendonça, RC","2001","07","05",NA,"Brazil",NA,NA,"fruto, Arvoreta semi-ciófita de cerca de 3 m de altura, folhas discolores, verdes, cartáceas, frutos imaturos vermelhos. Comum. Solo gleizado. Vereda. Relevo levemente ondulado.; Arvoreta semi-ciófita de cerca de 3 m de altura, folha","UEC161343","2849","Magnoliopsida",NA,"Cogn.","Rezende, AR","Bahia","Cocos","Fazenda Trijunção - Estrada para a Sede","-45.957778","-14.920556","730","730","UEC161343",NA,NA,NA,NA,"-45.957778","-14.920556","2010","11","30",NA,NA,NA,NA
"144","2019-08-20 10:19:04-03","UNICAMP","UEC","131631","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Fonseca, ML; Alvarenga, D","2003","05","21",NA,"Brazil",NA,NA,"flor, Arvoreta fina de cerca de 5 m de altura, casca lisa, folhas com fauce abaxial amarelada, adaxial verde escuro, cálice cor verde, botões e flores brancos, frutos imaturos vermelhos. Comum. Pequena mata inundável na vereda. Solo","UEC163829","4793","Magnoliopsida",NA,"Cogn.","Rezende, AR","Distrito Federal","Brasília","APA Gama-Cabeça de Veado, ARIE do Córrego do Cedro. Região Administrativa do Núcleo Bandeirante. Lagoa do Córrego do Cedro. SMPW Q.26, conj. 1. Em frente ao lote 4.","-47.945278","-15.908333","1025","1025","UEC163829",NA,NA,NA,NA,"-47.945278","-15.908333","2010","11","30",NA,NA,NA,NA
"145","2021-03-01 16:34:37-03","UNICAMP","UEC","143910","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Marimon, BS","1999","09","01",NA,"Brazil",NA,NA,"Sub-arbusto, 1,7m de altura. Comum. Margem do córrego. Frutos maduros pretos.","UEC050709","420","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Mato Grosso","Nova Xavantina","Mata de Galeria, ao lado da cachoeira do Oscar, Ilha do Côco. Cerca de 30 km de Nova Xavantina. Relevo acidentado. Solo com afloramento de quartzito.","-52.565833","-14.748889",NA,NA,"UEC050709",NA,NA,NA,NA,"-52.565833","-14.748889","2012",NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:34:37-03","UNICAMP","UEC","145473","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Walter, BMT; Cardoso, E; Oliveira, NR; Medonça, RC","2004","08","10",NA,"Brazil",NA,NA,"Arbusto ca 1,8m altura; frutos maduros atro-purpúreos, imaturos amarelos e/ou alaranjados; filetes alvos, anteras de cor creme.; Interesse: florístico; Solo: arenoso com grossa camada de serapilheira; Relevo: acidentado; Vegetação: m","UEC161332","5258","Magnoliopsida",NA,"Cogn.","Fonseca, ML","Tocantins","Almas","Fazenda Minnehaha, Arredores do Córrego do Cachorro ca 70km a nordeste da Cidade de Almas.","-47.129444","-11.115278","400","400","UEC161332",NA,NA,NA,NA,"-47.129444","-11.115278","2004","09",NA,NA,NA,NA,NA
"147","2021-03-01 16:34:37-03","UNICAMP","UEC","170348","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Almeda, F; Martins, AB; Belinello, R; et al.","2005","10","01",NA,"Brazil",NA,NA,"Tree 3 m tall. Inflorescence and young berries red; mature berries purple-black. Uncommon in wet areas near seepage.","UEC039943","9213","Magnoliopsida",NA,"Cogn.","Almeda, F","Minas Gerais","Conceição do Mato Dentro","Parque Natural do Riberão do Campo (Tabuleiro). 22 Km from the center of Conceição do Mato Dentro. Upslope from the visitor center.&nf;Campo rupestre and campo limpo.","-43.54775","-19.717222","840","950","UEC039943",NA,NA,NA,NA,"-43.54775","-19.717222","2009","01","29",NA,NA,NA,NA
"148","2021-03-01 16:34:37-03","UNICAMP","UEC","150712","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Silva, MG; Rosário, CS","1979","06","18",NA,"Brazil",NA,NA,"Árvore de 4m alt. Flor creme, fruto amarelado.; Campo alagado, beira de um córrego, solo arenoso.","UEC007078","4947","Magnoliopsida",NA,"Cogn.","Rezende, AR","Mato Grosso",NA,"Km 165 da Rod. Cuiaba - Santarém. Entroncamento",NA,NA,NA,NA,"UEC007078",NA,NA,NA,NA,NA,NA,"2010","11","30",NA,NA,NA,NA
"149","2021-03-01 16:34:37-03","UNICAMP","UEC","154897","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Salvador, GJL; Machado, C; Silva, JA; Silva, DV","1998","06","18",NA,"Brazil",NA,NA,"Arbusto 2m alt. Flores brancas. Borda da mata.; Floresta de Galeria.","UEC045480","19","Magnoliopsida",NA,"Cogn.",NA,"Mato Grosso do Sul","Anaurilândia","Córrego Três Barras.","-52.509722","-21.996389",NA,NA,"UEC045480",NA,NA,NA,NA,"-52.509722","-21.996389",NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:34:37-03","UNICAMP","UEC","156898","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Caliente, LD","1993","05","05",NA,"Brazil",NA,NA,"Arbusto, ca. 1,90m, tronco=4 cm, flores brancas, odor suave.","UEC008847","273","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Mato Grosso do Sul","Três Lagoas","Barra da Moeda, Reserva Florestal de Três Lagoas Agroflorestal Ltda. Cerrado.","-51.766667","-20.983333",NA,NA,"UEC008847",NA,NA,NA,NA,"-51.766667","-20.983333","2012",NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:34:37-03","UNICAMP","UEC","157176","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Caliente, LD","1993","06","30",NA,"Brazil",NA,NA,"Arbusto, ca. 3,0m, rebrota; frutos imaturos vermelhos.","UEC008535","694","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Mato Grosso do Sul","Três Lagoas","Barra da Moeda, Reserva Florestal de Três Lagoas Agroflorestal Ltda. Mata-Transição.","-51.783333","-21.016667",NA,NA,"UEC008535",NA,NA,NA,NA,"-51.783333","-21.016667","2012",NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:34:37-03","UNICAMP","UEC","143665","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Almeda, F; Belinello, R; Aranha, JLM; Fritsch, PW","2004","11","27",NA,"Brazil",NA,NA,"Shrub 0,5m tall. Berries purple-black. Local in damp soil.; Cerrado intergrading with campo rupestre.","UEC163830","8963","Magnoliopsida",NA,"Cogn.","Rezende, AR","Minas Gerais","Diamantina","Base and lower slopes of Camelinho just east of km 499 on the road from Presidente Juscelino to Gouveia.","-43.869472","-18.596194","1080","1080","UEC163830",NA,NA,NA,NA,"-43.869472","-18.596194","2010","12","01",NA,NA,NA,NA
"153","2021-03-01 16:34:37-03","UNICAMP","UEC","161370","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Almeda, F; Martins, AB; Fritsch, PW; Belinello, R","2001","10","12",NA,"Brazil",NA,NA,"Tree 5 m tall. No flowers seen. Immature berries red. Mature berries purple-black. Ovary 3-locular. Uncommon in gallery forest.","UEC087977","8439","Magnoliopsida",NA,"Cogn.","Meireles, JE","Minas Gerais","Presidente Kubitscheck","Along the road, Along the road between Presidente Kubitschek and Congonhas do Norte.&nf;Recently burned campo graminoso-pedregoso.","-43.598056","-18.619722","1165","1179","UEC087977",NA,NA,NA,NA,"-43.598056","-18.619722","2012",NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:34:37-03","UNICAMP","UEC","162111","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Guarino, ESG; Salles, PA; Pereira, JB","2000","10","09",NA,"Brazil",NA,NA,"Uso: taxonômico. Fruto: maduros vináceos. Hábito: árvore, cerca de 6 m e dap 3,5 cm. Miconia 3 da fitossociologia da Mata do Riacho Fundo. Indivíduo 2180 da parcela 31.","UEC009021","489","Magnoliopsida",NA,"Cogn.","Walter, BMT","Distrito Federal","Brasília","Fazenda Sucupira, Na mata do riacho Fundo, atrás da churrasqueira.&nf;Ambiente. mata de galeria inundável.&nf;Substrato: solo argiloso com muita serrapilheira.","-48","-15.866667","1100","1100","UEC009021",NA,NA,NA,NA,"-48","-15.866667","2001","01",NA,NA,NA,NA,NA
"155","2021-03-01 16:34:37-03","UNICAMP","UEC","175903","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Rezende, AR; Romero, R; Romero, R; Versiane, AFA; Bacci, LF; Araújo, IM; Machado, A","2011","05","17",NA,"Brazil",NA,NA,"Arbusto (2,0m) Hipanto verde, botões florais brancos.; Campo Úmido","UEC023821","383","Magnoliopsida",NA,"Cogn.","Araújo, IM","Minas Gerais","Diamantina","Parque estadual do Biribiri","-43.618333","-18.222778","1175","1175","UEC023821",NA,NA,NA,NA,"-43.618333","-18.222778","2012",NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:34:37-03","UNICAMP","UEC","177375","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Almeda, F; Martins, AB; Belinello, R; Almeda, MB","2005","09","20",NA,"Brazil",NA,NA,"Shrub 2m tall. Young berries red turning purple-black.; Cerrafo Vegetation near a stream. Uncommon along stream in partial shade.","UEC002942","9105","Magnoliopsida",NA,"Cogn.","Almeda, F","Minas Gerais","Diamantina","3km beyond Mendanha on the dirt road passing through the town of Mendanha.","-43.540694","-19.0525","1000","1000","UEC002942",NA,NA,NA,NA,"-43.540694","-19.0525","2009","01","29",NA,NA,NA,NA
"157","2021-03-01 16:34:37-03","UNICAMP","UEC","178259","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Sampaio, AB","1996","07","04",NA,"Brazil",NA,NA,"Frequência: Frequentel no local;&nf;Flor: Botões ferrúgíneos;&nf;Hábito: arbusto 3,5m;; Barragem de captação da água para o pivô central do serviço SPSB-Serviço de Semeste Básica da Embrapa, para o lado esquerdo, margem direita do córrego,","UEC099296","34","Magnoliopsida",NA,"Cogn.",NA,"Distrito Federal","Brasília","Local: Borda Mata do Açudinho, porção central, Fazenda Sucupira.","-48.033333","-15.924167","1080","1080","UEC099296",NA,NA,NA,NA,"-48.033333","-15.924167",NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:34:37-03","UNICAMP","UEC","178281","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Sampaio, AB; Westenberger, SJ","1998","08","01",NA,"Brazil",NA,NA,"Frequência: Ocasional no local;&nf;Fruto: vermelho&nf;Hábito: Árvore de 3m de altura.; Ambiente: Mata de galeria Inundável;&nf;Substrato: hidromórfico;&nf;Relevo: Plano.","UEC099293","244","Magnoliopsida",NA,"Cogn.",NA,"Distrito Federal","Brasília","Local: Mata de Galeria do Corrego Acampamento, Parque Nacional de Brasília..&nf;Coletada nas parcelas de clareira da Fitossociologia.","-48.166667","-15.583333",NA,NA,"UEC099293",NA,NA,NA,NA,"-48.166667","-15.583333",NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:34:37-03","UNICAMP","UEC","178284","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Sampaio, AB; Pereira, JB","1996","09","03",NA,"Brazil",NA,NA,"frequência: frequente no local. Hábito: Arbusto; Fruto: Vinho. Obs: Fruto maduro preto.; Ambiente: Mata de Galeria; Substrato: Hidromórfico; Relevo: Declive suave. Calreira próximo a córrego.","UEC099312","54","Magnoliopsida",NA,"Cogn.","Sampaio, AB","Distrito Federal","Brasília","Mata do Açudinho, cabeceira da mata, Fazenda Sucupira (CENARGEN/EMBRAPA).&nf;Lugar de clareira, próximo a córrego, mergem direita.","-48.033333","-15.924167","1080","1080","UEC099312",NA,NA,NA,NA,"-48.033333","-15.924167",NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:34:37-03","UNICAMP","UEC","176659","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Almeda, F; Martins, AB; Belinello, R; Almeda, MB","2005","09","17",NA,"Brazil",NA,NA,"Shrub 2m tall. Berries reddish turning purple-black. Uncommon near stream.","UEC049331","9065","Magnoliopsida",NA,"Cogn.","Almeda, F","Minas Gerais","Milho Verde","The lajeado(white sand over quartzite that becomes seasonally flooded) adjoining rocky cerrado vegetation)","-0.498056","-18.468194","1600","1600","UEC049331",NA,NA,NA,NA,"-0.498056","-18.468194","2009","01","29",NA,NA,NA,NA
"161","2021-03-01 16:34:37-03","UNICAMP","UEC","42662","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Cordeiro, I; Mello-Silva, R","1986","09","03",NA,"Brazil",NA,NA,"Arvoreta, 5m alt., entre rochas, à beira do riacho. Inflorescência e cálice vermelho. Pétalas, androceu e gineceu rosados.","UEC042662","s.n.","Magnoliopsida",NA,"Cogn.","Wurdack, JJ","Minas Gerais","Grão Mogol","Vale do Riacho Ribeirão","-42.9","-16.583333","900","900","UEC042662",NA,NA,NA,NA,"-42.9","-16.583333","1996",NA,NA,NA,NA,NA,NA
"162","2021-03-01 16:34:37-03","UNICAMP","UEC","43628","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Pirani, JR; Mello-Silva, R","1987","05","24",NA,"Brazil",NA,NA,"Arbusto robusto, ca. 3,5m alt., à sombra de grande rocha, à beira do riacho. Folhas rígido cartáceas, discolores, verde-brilhante na face adaxial, verde-claro com nervuras pálido-ocráceas na face abaxial. Anteras alvo-rosadas. Estigm","UEC163899","s.n.","Magnoliopsida",NA,"Cogn.","Wurdack, JJ","Minas Gerais","Grão Mogol","Vale do Riacho Ribeirão, Capoeira ciliar aberta, entre as escarpas do riacho.","-42.916667","-16.6","900","900","UEC163899",NA,NA,NA,NA,"-42.916667","-16.6","1996",NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:34:37-03","UNICAMP","UEC","43659","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Kawasaki, ML; Mello-Silva, R; Cavalcanti, TB; Zappi, DC; Pirani, JR","1985","09","03",NA,"Brazil",NA,NA,"Arbusto à beira do córrego, 2m alt. Inflorescência e cálice avermelhados. Pétalas alvas, estames e estilete rosados. Fruto vermelho rosado.","UEC163898","SPF39614","Magnoliopsida",NA,"Cogn.","Wurdack, JJ","Minas Gerais","Grão Mogol","Córrego das Mortes","-42.933333","-16.583333",NA,NA,"UEC163898",NA,NA,NA,NA,"-42.933333","-16.583333","1996",NA,NA,NA,NA,NA,NA
"164","2021-03-01 16:34:37-03","UNICAMP","UEC","43662","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Cordeiro, I; Mello-Silva, R","1986","09","03",NA,"Brazil",NA,NA,"Arvoreta, 5m alt., entre rochas, à beira do riacho. Inflorescência e cálice vermelho. Pétalas, androceu e gineceu rosados.","UEC163902","s.n.","Magnoliopsida",NA,"Cogn.","Wurdack, JJ","Minas Gerais","Grão Mogol","Vale do Riacho Ribeirão","-42.9","-16.583333","900","900","UEC163902",NA,NA,NA,NA,"-42.9","-16.583333","1996",NA,NA,NA,NA,NA,NA
"165","2019-08-20 10:19:04-03","UNICAMP","UEC","51027","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Alvarenga, D","1988","08","30",NA,"Brazil",NA,NA,"flor e fruto, Árvore de cerca de 3 m de altura, flores de cor branca, frutos imaturos de cor vinho. Mata ciliar.","UEC163909","68","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Distrito Federal","Brasília","Área do Cristo Redentor","-47.896111","-15.915",NA,NA,"UEC163909",NA,NA,NA,NA,"-47.896111","-15.915","1992","10",NA,NA,NA,NA,NA
"166","2019-08-20 10:19:04-03","UNICAMP","UEC","52440","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Silva, SS; Freire, EC; Dambrós, LA","1990","05","08",NA,"Brazil",NA,NA,"fruto, Arbusto de 3 m de altura, folhas grandes, frutos vermelhos, inflorescência creme, freqüência densa entre várzea e a mata. Floresta de galeria, solo hidromórfico.","UEC161331","2585","Magnoliopsida",NA,"Cogn.","Rezende, AR","Goiás","Mambaí","Estrada Rodovilândia-Mambaí, Entre os Rios Piracanjuba e Buritis.","-46.183333","-14.333333",NA,NA,"UEC161331",NA,NA,NA,NA,"-46.183333","-14.333333","2010","12","01",NA,NA,NA,NA
"167","2019-08-20 10:19:04-03","UNICAMP","UEC","75468","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Barreto, KD; Fernandes, GD; Vitti, FX","1993","10","07",NA,"Brazil",NA,NA,"fruto, Arvoreta de 3 m de altura, sub-bosque, sadia, tronco liso, sem látex, flor ausente, fruto roxo. Mata de brejo.","UEC163834","1392","Magnoliopsida",NA,"Cogn.","Goldenberg, R","São Paulo","Itirapina","Rodovia Washington Luiz","-47.787778","-23.591667",NA,NA,"UEC163834",NA,NA,NA,NA,"-47.787778","-23.591667","1995","11",NA,NA,NA,NA,NA
"168","2019-08-20 10:19:04-03","UNICAMP","UEC","82221","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Mendonça, RC; Cardoso, E; Fonseca, ML","1995","08","27",NA,"Brazil",NA,NA,"flor e fruto, Arbusto com 6 m de altura, semi-ciófila; inflorescência com haste de cor vinho. Flores de corola alva, cálice verde. Frutos imaturos vermelhos. Folhas discolores, verdes, superfície abaxial opaca. Floresta de galeria, R","UEC161335","2406","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Bahia","Correntina","Velha da Galinha, A 3,2 km abaixo da cachoeira da Fumaça em direção à Correntina.","-45.328889","-13.52","689","689","UEC161335",NA,NA,NA,NA,"-45.328889","-13.52","1998",NA,NA,NA,NA,NA,NA
"169","2019-08-20 10:19:04-03","UNICAMP","UEC","82222","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Mendonça, RC; Cardoso, E; Fonseca, ML","1995","08","27",NA,"Brazil",NA,NA,"flor e fruto, Arbusto com 7 cm de altura; semi-ciófila, folhas discolores verdes, superfície abaxial verde-claro, opaca e superfície adaxial verde-escuro, reluzente. Frutos imaturos de cor vermelha, flores com corola alvacenta, cálic","UEC161340","2412","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Bahia","Correntina","Velha da Galinha, A 12 km abaixo da Cachoeira da Fumaça, Rio Corrente.","-45.29","-13.553333","709","709","UEC161340",NA,NA,NA,NA,"-45.29","-13.553333","1998",NA,NA,NA,NA,NA,NA
"170","2019-08-20 10:19:04-03","UNICAMP","UEC","82223","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Mendonça, RC; Cardoso, E; Fonseca, ML","1995","08","27",NA,"Brazil",NA,NA,"fruto, Arbusto de cerca de 5 m de altura; folhas discolores verde-claro na superfície abaxial e verde-escuro na adaxial. Frutos imaturos de cor verde-amarelado. Ecótono Vereda-Floresta de galeria. Solo arenoso cor cinza.","UEC163831","2413","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Bahia","Correntina","Velha da Galinha, A 12 km abaixo da Cachoeira da Fumaça, Rio Corrente.","-45.29","-13.553333","709","709","UEC163831",NA,NA,NA,NA,"-45.29","-13.553333","1998",NA,NA,NA,NA,NA,NA
"171","2019-08-20 10:19:04-03","UNICAMP","UEC","90354","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Munhoz, C","1995","08","16",NA,"Brazil",NA,NA,"flor e fruto, Arvoreta de cerca de 3,0 m de altura. Ramo da inflorescência avermelhado, frutos jovens concolores. Hipanto e lacíneos verde-claros, pétalas e estames brancos. Abundante. Mata de galeria.","UEC161336","288","Magnoliopsida",NA,"Cogn.","Munhoz, C","Distrito Federal","Brasília","Parque Nacional de Brasília, Mata próxima da piscina nova, na Trilha da Capivara.","-47.933333","-15.883333",NA,NA,"UEC161336",NA,NA,NA,NA,"-47.933333","-15.883333","1995",NA,NA,NA,NA,NA,NA
"172","2019-08-20 10:19:04-03","UNICAMP","UEC","90364","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Munhoz, C","1995","04","26",NA,"Brazil",NA,NA,"flor e fruto, Arbusto com cerca de 1,0 m de altura. Hipanto vináceo, lacíneos concoloers; pétalas (5) e estames (10) brancos. Frutos vermelhos à atro-purpúreos. vereda em borda de Floresta de Galeria.","UEC161338","246","Magnoliopsida",NA,"Cogn.","Munhoz, C","Distrito Federal","Brasília","Reserva Ecológica de Águas Emendadas, A 6 km da entrada principal.","-47.583333","-15.583333",NA,NA,"UEC161338",NA,NA,NA,NA,"-47.583333","-15.583333","1995",NA,NA,NA,NA,NA,NA
"173","2019-08-20 10:19:04-03","UNICAMP","UEC","96706","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Barreto, KD; Fernandes, GD; Gouveia, J","1994","08","05",NA,"Brazil",NA,NA,"flor, Arvoreta de 2 m de altura, flores alvas. Borda. Mata de brejo.","UEC163833","2813","Magnoliopsida",NA,"Cogn.","Goldenberg, R","São Paulo","São Pedro","Alpes das Águas","-47.958611","-22.565556",NA,NA,"UEC163833 UEC163833_01 UEC163833_02",NA,NA,NA,NA,"-47.958611","-22.565556","1998",NA,NA,NA,NA,NA,NA
"174","2019-08-20 10:19:04-03","UNICAMP","UEC","73210","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Amorim, AMA; Carvalho, AM; Santos, TS; Jardim, JG; Sant'Ana, SC","1992","06","12",NA,"Brazil",NA,NA,"flor, Arbusto com cerca de 4 m de altura. Folhas verdes, algo discolores. Flores com hipanto verde, pétalas alvas. Mata de galeria.","UEC163832","565","Magnoliopsida",NA,"Cogn.","Goldenberg, R","Bahia","Barreiras","Estrada para Brasília - BR-242, Estrada no km 70 a partir da sede do município, cerca de 23 km em direção à Coopertaiva de Cotia. Cachoeira do Acaba Vida no Rio de Janeiro.","-44.9900016784668","-12.1527996063232",NA,NA,"UEC163832","152720","auto",NA,NA,NA,NA,"1995","06",NA,NA,NA,NA,NA
"175","2019-08-20 10:19:04-03","UNICAMP","UEC","10781","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","1978","06","16",NA,"Brazil",NA,NA,"flor e fruto, Árvore pequena, botão floral vermelho, pétalas alvas, folha coriácea. Mata de galeria inundada contígua ao Seminário Diocesano.","UEC161347","546","Magnoliopsida",NA,"Cogn.","Chiea, SAC","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"UEC161347_01 UEC161347_02","70570","auto",NA,NA,NA,NA,"1983","08",NA,NA,NA,NA,NA
"176","2021-03-01 16:34:37-03","UNICAMP","UEC","165302","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Guarino, ESG; Salles, PA","2000","08","02",NA,"Brazil",NA,NA,"Arbusto com 2 m, flor alva, frutos imaturos vináceos.; Mata de Galeria inundável. Solo argiloso.","UEC036422","344","Magnoliopsida",NA,"Cogn.","Walter, BMT","Distrito Federal","Brasília","Mata de Galeria do Bananal, lado direito do córrego Bananal, abaixo do CENARGEN.","-47.9296989440918","-15.7797002792358",NA,NA,"UEC036422","70570","auto",NA,NA,NA,NA,"2001","01",NA,NA,NA,NA,NA
"177","2019-08-20 10:19:04-03","UNICAMP","UEC","35604","S","Plantae","Melastomataceae","Miconia","elegans","Miconia elegans","Heringer, EP; Mendonça, RC; Paula, JE; Heringer-Salles, AE","1977","09","13",NA,"Brazil",NA,NA,"fruto, Arbusto de 4 m. Inflorescência avermelhada, fruto no início da maturação avermelhado e no término preto. Mata ciliar apresentando brusca mudança para cerrado.","UEC163904","40","Magnoliopsida",NA,"Cogn.",NA,"Distrito Federal","Brasília","Reserva Ecológica do Roncador, Picada M-","-47.9296989440918","-15.7797002792358",NA,NA,"UEC163904","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
