"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","stateProvince","county","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-30 12:50:56-03","EAO","IAN","43995","PreservedSpecimen","Plantae","Fern",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Drew, WB","E-376","1944","07","25","Southern America","Equador","Cordillera Oriental. Prov. Imbabura. Above Laguna de La Virgen, east of Volcan de Cayembe. In wet rainforest.","8900","8900",NA,"Pendent epiphyte. Fronds rusty hairy beneath, on rachis and pinnse.","IAN043995",NA,NA,NA,NA,NA,"Morton, CV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:50:56-03","EAO","IAN","43998","PreservedSpecimen","Plantae","Fern",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Drew, WB","E-235","1944","05","13","Southern America","Equador","Cordillera Oriental. Alegria, East of Volcan de Cayambe.","9400","9400",NA,"Pinnae rusty beneath. Pendent epiphyte.","IAN043998",NA,NA,NA,NA,NA,"Morton, CV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:26:15-03","PUCPR","HUCP","21382","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Michelon, C; Selusniaki, M","659","2010","03","23",NA,"Brasil","Morro do Canal","1200","1200",NA,"Local sombreado.","HUCP00000885","HUCP00000885","-49.0633010864258","-25.4416999816895","Paraná","Piraquara","Michelon, C",NA,"12577","auto","2010","03","26",NA,NA,NA,NA,NA
"48","2019-12-04 15:26:15-03","PUCPR","HUCP","21804","S","Plantae","Monilofita",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Selusniaki, M; Michelon, C","2907/627","2009","11","07",NA,"Brasil","Morro do Canal",NA,NA,NA,NA,"HUCP00000822","HUCP00000822","-49.0633010864258","-25.4416999816895","Paraná","Piraquara",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-02-08 10:41:59-03","NBC","NL-BOTANY","U.1022540","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Echeverri DL; et al.",NA,"1991","04","24","Southern America","Colombia",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1022540 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1022540","NL-U1022540","-75.533333","6.583333","Antioquia",NA,"Moran RC","Pteropsida",NA,NA,NA,NA,NA,"-75.533333","6.583333","U 0159512",NA,NA
"50","2020-02-08 10:41:59-03","NBC","NL-BOTANY","L.3648088","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Hartweg KT",NA,NA,NA,NA,"Southern America","Colombia","S Fé de Bogota.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3648088 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3648088","NL-L3648088",NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-02-08 10:41:59-03","NBC","NL-BOTANY","U.1022539","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Liesner RL",NA,"1988","10","12","Southern America","Venezuela","TERR. FED. AMAZONAS, Dpto. Atabapo: Cerro Marahuaca. Summit on SE corner open rocky plateau and ravines.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1022539 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1022539","NL-U1022539","-65.35","3.616667",NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,"-65.35","3.616667",NA,NA,NA
"52","2020-02-08 10:41:59-03","NBC","NL-BOTANY","U.1022542","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Ewan JA",NA,"1944","10","27","Southern America","Colombia","Rio Guamues near the confluence of Rio Estero, reg. of Volcán de Cerro Patascoy.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1022542 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1022542","NL-U1022542",NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:41:59-03","NBC","NL-BOTANY","WAG.1729905","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Hooker JD",NA,"1842","01","01","Southern America","French Guiana","Cayenne.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1729905 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1729905","NL-WAG1729905",NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:41:59-03","NBC","NL-BOTANY","WAG.1729908","PreservedSpecimen","Plantae",NA,"Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Leprieur FMR",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1729908 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1729908","NL-WAG1729908",NA,NA,NA,NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:35:37-03","IAP","PACA-AGP","75187","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","A.C. Brade","19166","1948","08","07",NA,"Brasil","Braco do Sul.",NA,NA,NA,"Herbario RB 63956&nf;ASSL 11168 Habitat: Na mata. Hábito: epífito","PACA075187",NA,"-41.184700012207","-20.6035995483398","ES","Castelo","Brade","Filicopsida","23588","auto","1948",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:35:37-03","IAP","PACA-AGP","116124","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.",NA,NA,NA,NA,NA,NA,"Brasil","Alto da Serra",NA,NA,NA,"Habitat: Fragmento.","PACA116124",NA,NA,NA,"SP",NA,NA,"Filicopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:35:37-03","IAP","PACA-AGP","116123","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Brade","10169",NA,NA,NA,NA,"Brasil","Serrado itatiaia",NA,NA,NA,"Habitat: Em fragmento","PACA116123",NA,"-44.5633010864258","-22.4960994720459","RJ","Itatiaia","A. Sehnem","Filicopsida","19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:43:44-03","UNICAMP","UEC","187376","S","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Gasper, AL","3082","2013","03","02",NA,"Brazil","parque ecologico do spitzkopf","828","828",NA,"epífeta; floresta ombrófila densa, borda da trilha","UEC116914","UEC116914","-49.129167","-27.025833","Santa Catarina","Blumenau","Gasper, AL",NA,NA,NA,"2013","03","19","-49.129167","-27.025833",NA,NA,NA
"59","2020-10-14 10:01:59-03","FURB","FURB","40735","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Gasper, A.L. de","3082","2013","03","02",NA,"Brasil","Parque Ecológico do Spitzkopf.","828","828",NA,NA,"FURB04023","FURB04023","-49.1291667","-27.0258334","Santa Catarina","Blumenau","Gasper, AL de",NA,NA,NA,"2013","03","19","-49.1291667","-27.0258334",NA,NA,NA
"60","2021-03-16 17:56:25-03","UCS","HUCS","46821","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Gonzatti, F.","2938","2016","11","14",NA,"Brasil","Pico Camapuã","1423","1423",NA,"erva rosetada rizomatosa; pendente em base de tronco na mata nebulosa, pouco frequente","HUCS001990","HUCS001990 HUCS001990_01","-48.863722","-25.279278","Paraná","Campina Grande do Sul","Gonzatti, F.",NA,NA,NA,"2018","03",NA,"-48.863722","-25.279278",NA,NA,NA
"61","2020-06-29 09:30:33-03","UFRRJ","RBR","34465","S","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","J.P.S. Condack; E.D. Ribeiro, L.S. Sylvestre, V. Silva","609","2009","11","26",NA,"Brasil","Parque Nacional do Itatiaia, Trilha Rui Braga. S22°25#?#06.4' W44°38#?#32.9'.",NA,NA,NA,NA,"RBR00034465",NA,"-44.5633010864258","-22.4960994720459","Rio de Janeiro","Itatiaia",NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:29:35-03","MBM","MBM","320174","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Cordeiro, J.; Barboza, E.; Marinero, F.; Barboza, E.; Marinero, F.","2363","2006","07","20","Southern America","Brazil","Serra Ibitiraquire, Trilha ao Morro Siririca",NA,NA,NA,"Epífita.; Mata atlântica.","MBM320174","MBM320174","-49.0553016662598","-25.3055992126465","Paraná","Campina Grande do Sul","Smith, A.R.",NA,"55154","auto","2008",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:29:35-03","MBM","MBM","340642","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","6509","2008","04","20","Southern America","Brazil","Serra dos Mulatos",NA,NA,NA,"Rupícola.; Alto do morro.","MBM340642",NA,"-50.9494018554688","-24.2082996368408","Paraná","Ortigueira","Braga, A.G.V.",NA,"46016","auto","2019","09",NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:29:35-03","MBM","MBM","352966","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Silva, J.M.; Poliquesi, C.B.; Poliquesi, C.B.","7157","2009","03","27","Southern America","Brazil","Cachoeira da Mariquinha",NA,NA,NA,"Rupícola.; Sobre fendas de paredões rochosos.","MBM352966",NA,"-50.1618995666504","-25.0949993133545","Paraná","Ponta Grossa","Braga, A.G.V.",NA,"46557","auto","2019","09",NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:29:35-03","MBM","MBM","362825","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Barboza, E.; Cordeiro, J.; Von Lisingen, L.; Costa, E.F.; Cordeiro, J.; Von Lisingen, L.; Costa, E.F.","2694","2010","08","21","Southern America","Brazil","Rio do Funil",NA,NA,NA,"Rupícola.; Afloramento de calcário.","MBM362825",NA,"-49.4636001586914","-24.1128005981445","Paraná","Sengés","Braga, A.G.V.",NA,"55682","auto","2019","09",NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:29:35-03","MBM","MBM","368846","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","7776","2011","05","10","Southern America","Brazil","Rio Iguaçu, Antiga ponte de ferro",NA,NA,NA,"Rupícola.; Beira de rio encachoeirado. Local sombrio.","MBM368846",NA,"-49.8903007507324","-25.5447006225586","Paraná","Porto Amazonas","Braga, A.G.V.",NA,"14684","auto","2019","09",NA,NA,NA,NA,NA,NA
"67","2019-11-01 15:28:46-03","PUC-RIO","FCAB","0063","PreservedSpecimen","Plantae",NA,"Pteridophyta","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P.E. Leite S.J.","s.n.","1948",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"000063",NA,NA,NA,"Espírito Santo",NA,"Dr. Brade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-01 15:28:46-03","PUC-RIO","FCAB","0069","PreservedSpecimen","Plantae",NA,"Pteridophyta","Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","P. Capell S.J.","s.n.","1951","09","25",NA,"Brasil","Gávea, Gavea, ex saxis torrentis circa domus exerciciorum",NA,NA,NA,NA,"000069",NA,"-43.2075004577637","-22.9027996063232","Rio de Janeiro","Rio de Janeiro","P. Capell S.J.",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2015-09-21 19:49:08-03","MNHN","RECOLNAT_MNHN_P","P00623928","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Hartweg",NA,NA,NA,NA,NA,"Colombie","Santa Fé de Bogata au Chimborasso ?",NA,NA,"hb","Collection Hartweg 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623928' target='other'> <mi>dwc_moreinfo</mi></a>","P00623928","P00623928_01",NA,NA,NA,NA,"Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1531",NA
"70","2015-09-05 07:49:09-03","MNHN","RECOLNAT_MNHN_P","P00623929","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Hartweg",NA,NA,NA,NA,NA,"Colombie","Santa Fé de Bogata au Chimborasso ?",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623929' target='other'> <mi>dwc_moreinfo</mi></a>","P00623929","P00623929_01",NA,NA,NA,NA,"Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1531",NA
"71","2015-09-05 07:49:09-03","MNHN","RECOLNAT_MNHN_P","P00623930","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Hartweg",NA,NA,NA,NA,NA,"Colombie","Santa Fé de Bogata au Chimborasso ?",NA,NA,"hb","Herbier de Bory de St Vincent, 1847. Fougères catal. n°36,60 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623930' target='other'> <mi>dwc_moreinfo</mi></a>","P00623930","P00623930_01",NA,NA,NA,NA,"Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1531",NA
"72","2015-09-05 07:49:09-03","MNHN","RECOLNAT_MNHN_P","P00623931","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Glaziou, A.",NA,"1868","7","12",NA,"Brésil","Rio de Janeiro, Alto Macahé. Chez Trannin",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623931' target='other'> <mi>dwc_moreinfo</mi></a>","P00623931","P00623931_01",NA,NA,NA,NA,"Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2465",NA
"73","2015-09-21 12:14:34-03","MNHN","RECOLNAT_MNHN_P","P00623932","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Glaziou, A.",NA,"1868","7","12",NA,"Brésil","Rio de Janeiro, Alto Macahé. Chez Trannin",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623932' target='other'> <mi>dwc_moreinfo</mi></a>","P00623932","P00623932_01",NA,NA,NA,NA,"Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2465",NA
"74","2015-09-03 16:53:17-03","MNHN","RECOLNAT_MNHN_P","P01304287","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Glaziou, A.",NA,"1877","2",NA,NA,"Brésil","Sommet du Retiro, à Petropolis. R.J.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01304287' target='other'> <mi>dwc_moreinfo</mi></a>","P01304287","P01304287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9065",NA
"75","2015-09-03 16:52:54-03","MNHN","RECOLNAT_MNHN_P","P01304294","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Glaziou, A.",NA,"1877","6","6",NA,"Brésil","Haut du Tingua. R.J.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01304294' target='other'> <mi>dwc_moreinfo</mi></a>","P01304294","P01304294_01",NA,NA,NA,NA,"Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-09-03 16:53:05-03","MNHN","RECOLNAT_MNHN_P","P01304295","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Glaziou, A.",NA,"1877","2",NA,NA,"Brésil","Sommet du Retiro, à Petropolis. R.J.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01304295' target='other'> <mi>dwc_moreinfo</mi></a>","P01304295","P01304295_01",NA,NA,NA,NA,"Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9065",NA
"77","2015-09-03 16:53:12-03","MNHN","RECOLNAT_MNHN_P","P01304300","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Moeller",NA,"1893",NA,NA,NA,"Brasil","Blumenau, S Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01304300' target='other'> <mi>dwc_moreinfo</mi></a>","P01304300","P01304300_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-03 16:52:05-03","MNHN","RECOLNAT_MNHN_P","P01304302","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Schwacke, C.A.W.",NA,"1879","9",NA,NA,"Brésil","Sao Paulo, Serra da Bocagna",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01304302' target='other'> <mi>dwc_moreinfo</mi></a>","P01304302","P01304302_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-04 02:49:44-03","MNHN","RECOLNAT_MNHN_P","P01626723","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","lucens","Trichomanes lucens","Sw.","Glaziou, A.",NA,"1868","7","12",NA,"Brésil","Rio de Janeiro, Alto Macahé. Chez Trannin",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01626723' target='other'> <mi>dwc_moreinfo</mi></a>","P01626723","P01626723_01 P01626723_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2465",NA
"80","2020-09-29 14:53:29-03","UFPR","UPCB","57748","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Labiak, P.H.","4254","2007","10","15",NA,"Brasil","Morro do Vigia","1200","1200",NA,"Rupícola sobre matacões de rocha no interior da mata nebular, entre musgos. Floresta Atlântica..","UPCB0005749","UPCB0005749","-48.986389","-25.575","Paraná","Piraquara","Labiak, P.H.",NA,NA,NA,"2007","10",NA,"-48.986389","-25.575",NA,NA,NA
"81","2020-09-29 14:53:29-03","UFPR","UPCB","68042","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Pereira, J.B.S.","402","2008","12","20",NA,"Brasil","Parque Estadual Pico Paraná. Morro Camapuã","1250","1350",NA,"Epífita em mata nebular..","UPCB0005748","UPCB0005748","-48.866667","-25.25","Paraná","Campina Grande do Sul","Pereira, J.B.S.",NA,NA,NA,"2008","01","01","-48.866667","-25.25",NA,NA,NA
"82","2020-09-29 14:53:29-03","UFPR","UPCB","81825","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Matos, F.B.","2140","2013","01","29",NA,"Costa Rica","Reserva Bosque Nuboso Santa Elena, Sendero Caño Negro Cloud Forest",NA,NA,NA,"Epiphytic on the canopy of a fallen tree.","UPCB0005746","UPCB0005746","-84.751563","10.915076","Alajuela","Monteverde","Matos, F.B.",NA,NA,NA,"2013","06",NA,"-84.751563","10.915076",NA,NA,NA
"83","2020-09-29 14:53:29-03","UFPR","UPCB","51002","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Matos, F.B.","23","2004","08","31",NA,"Brasil","Mananciais da Serra, próx. à Represa do Carvalho",NA,NA,NA,"Epífita, próx. ao solo no interior da floresta e em local bastante úmido e sombreado. Floresta ombrófila. Alt.: 1100m s.n.m..","UPCB0005747","UPCB0005747","-49.0633010864258","-25.4416999816895","Paraná","Piraquara","Matos, F.B.",NA,"12577","auto","2004","01","01",NA,NA,NA,NA,NA
"84","2015-06-02 14:33:00-03","MO","MOBOT","100561931","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Narel Paniagua Zambrana|Rainer W. Bussmann|Carlos Vega Ocaña","Paniagua Zambrana 8740","2012","11","4","South America","Peru","Dist. Uchumarca. Polylepis - Axinaea forest east of Laguna Huayllabamba.","3040.00000000",NA,NA,NA,NA,NA,"-77.7228334","-6.9860555","La Libertad",NA,"Carolina Romero (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23","1"
"85","2015-08-12 05:58:00-03","MO","MOBOT","2636120","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","H. Balslev|James L. Luteyn|Brian M. Boom","Balslev 2566","1982","5","17","South America","Ecuador","Carretera Santa Barbara - La Bonita km 2. Bosque montano disturbado.","2750.00000000",NA,NA,NA,NA,NA,"-77.58333","0.66666","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2016-10-13 06:01:00-03","MO","MOBOT","3471802","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","David A. Neill|Wilson Quizhpe","Neill 16209","2008","3","15","South America","Ecuador","Cordillera del Cóndor. Machinaza plateau summit area. Adjacent to obelisk-shaped border marker, at end of trail from upper Paquisha military post, precisely at Ecuador-Peru border. Nearly level sandstone plateau with low scrub vegetation; charred stems and regrowth indicate that area was burned about 15 years previously.","2420.00000000",NA,NA,NA,NA,NA,"-78.4802778","-3.8972222","Zamora-Chinchipe","Centinela del Cóndor","H. van der Werff (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"436","4"
"87","2018-03-12 16:21:00-03","MO","MOBOT","100204744","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rainer W. Bussmann|Carlos Vega Ocaña|Ashley Glenn|Jennifer Gruhn|R. Wagter","Bussmann 15618","2009","6","18","South America","Peru","Distrito Leymebamba. Cordillera Yasgolga, East of peak, close to Refugio Laurel.","2789.00000000",NA,NA,NA,NA,NA,"-77.6901333","-6.6955","Amazonas","Chachapoyas","Blanca León",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","5"
"88","2015-06-08 12:04:00-03","MO","MOBOT","100294508","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Sw.","Rainer W. Bussmann|Ashley Glenn|G. Chait|Carlos Vega Ocaña","Bussmann 16578","2010","7","1","South America","Peru","Distrito Leymebamba. Path from last hut at Laguna de los Cóndores.","2775.00000000",NA,NA,NA,NA,NA,"-77.6725","-6.8386667","Amazonas","Chachapoyas","Carolina Romero (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","6"
"89","2014-06-03 11:28:00-03","MO","MOBOT","3386173","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Hook. & Grev.","Julian A. Steyermark","Steyermark 58906","1944","9","28","South America","Venezuela","Summit of Mount Roraima, on southern half of the summit between Summit Camp, Great Central Rift, Central Swamp and pond at southern end.","2700.00000000","2740.00000000",NA,NA,NA,NA,NA,NA,"Bolívar",NA,"Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"90","2009-09-24 10:56:00-03","MO","MOBOT","3386467","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Hook. & Grev.","Julian A. Steyermark|Bruce K. Holst","Steyermark 130813","1985","2","26","South America","Venezuela","Departmento Atabapo: Cerro Marahuaca: summit o undulating plateau with islands of shrubs and Marahuacaea with stream branch leading to Salto de Monos and southeastern edge to Caño Iguapo, south and southweast of Summit Camp.","2520.00000000","2650.00000000",NA,NA,NA,NA,"-65.38333","3.61666","Amazonas",NA,"Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2013-11-19 13:29:00-02","MO","MOBOT","3386661","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Hook. & Grev.","Julian A. Steyermark|Franciso Delascio C.","Steyermark 129299","1983","3","30","South America","Venezuela","Departmento Atabapo: Cerro Marahuaca, cumbre, extremop noreste.","2580.00000000","2600.00000000",NA,NA,NA,NA,"-65.4666667","3.8333333","Amazonas",NA,"Lellinger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"92","2009-12-01 06:21:00-02","MO","MOBOT","3386976","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Hook. & Grev.","Julian A. Steyermark|E. Dunsterville","Steyermark 98771","1967","5","20","South America","Venezuela","Subpáramo y bosque enano, faldas inmediatamente debajo de Paramo de Tamá, cerca de la frontera Colo,bo-Venezolana.","2750.00000000","2950.00000000",NA,NA,NA,NA,NA,NA,"Táchira",NA,"Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2010-01-27 09:09:00-02","MO","MOBOT","3387224","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","lucens","Trichomanes lucens","Hook. & Grev.","Franciso Delascio C.|Steven E. Clemants","Delascio Chitty 11858","1982","9",NA,"South America","Venezuela","Cima del Roraima.","2810.00000000",NA,NA,NA,NA,NA,NA,NA,"Bolívar",NA,"Smith, 1986/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
