"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","county","coordinatePrecision","geoFlag","fieldNumber","minimumElevationInMeters","individualCount","maximumElevationInMeters","previousCatalogNumber","sex"
"47","2011-03-21 08:54:00-03","MO","MOBOT","1794353","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau","Type","Thomas Morong","Morong 699","South America","Paraguay",NA,NA,NA,NA,"Ronald Liesner","1888",NA,NA,NA,"Pilcomayo River, Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"48","2020-06-27 10:58:00-03","MO","MOBOT","2515475","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Pastor Arenas Rodríguez","Arenas Rodríguez 1415","South America","Paraguay",NA,NA,NA,NA,NA,"1976","1",NA,"Alto Paraguay","Pto. Diana, a 5 km de Bahia Negra","-58.1666667","-20.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"49","2009-12-23 06:59:00-02","MO","MOBOT","2516574","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Karl Fiebrig","Fiebrig 4237","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Concepción","Nördl. Paraguay, zwischen Rio Apa u. Aquidaban, Centurión",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2018-01-27 05:29:00-02","MO","MOBOT","3226225","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu|Charlyn W. Crow","Ritter 4580","South America","Bolivia",NA,NA,NA,NA,"John Janovec (BRIT)","1998","7","17","Santa Cruz","Small arroyo along the western edge of Laguna Mandioré. On the border with Brazil.","-57.59361","-18.22111",NA,NA,NA,NA,NA,NA,"Angel Sandoval",NA,NA,NA,"90.00000000",NA,NA,NA,NA
"51","2013-05-24 05:54:00-03","MO","MOBOT","3226454","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Michael H. Nee|G. Coimbra S.","Nee 40149","South America","Bolivia",NA,NA,NA,NA,"R. Howard","1990","12","2","Santa Cruz","Along road from Colonia Okinawa 1 to San Ramon, 2 km SW of Los Troncos. Low scrub forest and adjacent pasture, flat, seasonally inundated, on alluvial plain of E side of Rio Grande. Crataeva tapia, Rauvolfia, Neea","-62.6666667","-17.0833333",NA,NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,NA,"250.00000000","1",NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","3226455","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Pedro Jörgensen","Jörgensen 1985","South America","Argentina",NA,NA,NA,NA,"Richard A. Howard","1918","5",NA,"Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","3226457","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Stephan G. Beck","Beck 5950","South America","Bolivia",NA,NA,NA,NA,"St. G. Beck","1986","9","10","Beni","Prov. Ballivian, Espíritu, en la zona de influencia del río Yacuma. Sabana húmeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","3226466","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"H. Maturo|J. de Egea Juvinel|D. Prado","Maturo 25","South America","Argentina",NA,NA,NA,NA,"H. Maturo","2004","9","20","Formosa","Estancia Guaycolec. Madrejon.","-58.215","-25.93055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","731949","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|S. Velázquez","Zardini 17272","South America","Paraguay",NA,NA,NA,NA,"J. Brandbyge (B)","1989","12","23","Cordillera","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros. Gallery forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"232",NA,"4",NA,NA,NA
"56","2015-10-22 15:00:00-02","MO","MOBOT","732278","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|G. Garcete","Zardini 29506","South America","Paraguay",NA,NA,NA,NA,"Ronald Liesner (MO)","1991","12","16","Central","Tavarory, 2.5 km from administration on the direction to Arroyo Abai. Gallery forest along Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"633",NA,"5",NA,NA,NA
"57","2017-03-16 11:21:00-03","MO","MOBOT","732555","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|Ru. Velázquez","Zardini 27690","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1991","6","18","Central","Tavarory. Acosta Ñu. Paraguay River.","-57.5833333","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"587",NA,"4",NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","732896","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|C. Velázquez","Zardini 19790","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","3","3","Cordillera","Western side of Río Piribebuy basin. 27 km W of Arroyos y Esteros. Gallery forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"307",NA,"4",NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","732906","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|C. Velázquez","Zardini 19801","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","3","3","Cordillera","Western side of Río Piribebuy basin. 27 km W of Arroyos y Esteros. Gallery forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"307",NA,"4",NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","733203","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|C. Velázquez","Zardini 22188","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","7","21","Cordillera","Río Piribebuy, 27 km W of Arroyos y Esteros. Gallery forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"390",NA,"4",NA,NA,NA
"61","2008-05-27 22:02:00-03","MO","MOBOT","733314","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|C. Velázquez","Zardini 22376","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","8","3","Central","Tavarory, on Río Paraguay. Along tributary of Río Paraguay, Arroyo Abaí. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"398",NA,"4",NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","733420","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|M. Velázquez","Zardini 22463","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","8","3","Central","Tavarory, on Río Paraguay. Along Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"402",NA,"4",NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","733511","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|E. Velázquez","Zardini 22533","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","8","3","Central","San Antonio, on Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"405",NA,"4",NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","733642","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|S. Velázquez","Zardini 16553","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1989","11","18","Cordillera","Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros. Cerrado forest.","-57.3","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"196",NA,"4",NA,NA,NA
"65","2008-05-27 22:02:00-03","MO","MOBOT","733931","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|E. Velázquez","Zardini 19030","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","2","10","Central","Paraguay River around San Antonio. Gallery forest.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"289",NA,"4",NA,NA,NA
"66","2013-01-28 05:13:00-02","MO","MOBOT","965658","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"René Guillén V.|V. Roca","Guillén Villarroel 2939","South America","Bolivia",NA,NA,NA,NA,"R. Liesner (MO)","1995","1","20","Santa Cruz","Reserva Ecológica El Refugio, a 300 m al S del campamento; en un bosque pionero (cordón externo), dominado por Sapium sp., Croton sp., y Machaerium (Bosque pionero, subcaducifolio, anegado varios meses).","-61.03638","-14.76916",NA,NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,"150.00000000","6",NA,NA,NA
"67","2013-01-28 05:13:00-02","MO","MOBOT","966142","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"René Guillén V.|V. Roca","Guillén Villarroel 3096","South America","Bolivia",NA,NA,NA,NA,"R. Liesner (MO)","1995","1","28","Santa Cruz","Reserva Ecológica El Refugio; a 1,30 hrs. al NO del campamento; hacia Toledo, en la Bahía Las Trancas; la vegetación es flotante como islas.","-61.06138","-14.75333",NA,NA,NA,NA,NA,NA,"Velasco",NA,NA,NA,"210.00000000","6",NA,NA,NA
"68","2012-04-12 05:10:00-03","MO","MOBOT","968971","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Alfredo F. Fuentes","Fuentes Claros 1168","South America","Bolivia",NA,NA,NA,NA,"A. Fuentes","1995","10","26","Santa Cruz","Estancia San Miguelito, 200 km NE de la ciudad de Santa Cruz campamento Pascana WCS. Bosque semideciduo de transición; 1 km al O del campamento.","-61.78333","-17.08333",NA,NA,NA,NA,NA,NA,"Nuflo de Chavez",NA,NA,NA,"260.00000000","5",NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","3226456","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Stephan G. Beck","Beck 5032","South America","Bolivia",NA,NA,NA,NA,"R.A. Howard","1980","10","13","Beni","Prov. Ballivian, Espiritu en la zona de influencia del rio Yacuma. Sabana húmeda","-66.615833","-14.200278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","1056200","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"T. Rojas","Rojas 1772","South America","Paraguay",NA,NA,NA,NA,NA,"1916","10",NA,"Central","Trinidad. (Asunción).","-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","731958","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|R. Velázquez","Zardini 21581","South America","Paraguay",NA,NA,NA,NA,"J. Brandbyge (B)","1990","6","23","Cordillera","Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Gallery forest.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"370",NA,"4",NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","732634","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|M. Velázquez","Zardini 17424","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1989","12","23","Cordillera","Río Salado basin, 7 km NE of Emboscada. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"238",NA,"4",NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","733283","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|E. Velázquez","Zardini 22314","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","7","21","Cordillera","Río Salado basin on road to Arroyos y Esteros. Gallery forest.","-57.5","-25.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"395",NA,"4",NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","809712","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|G. Garcete","Zardini 28671","South America","Paraguay",NA,NA,NA,NA,"Ronald Liesner (MO)","1991","11","11","Paraguarí","Estero del Ypoá, northern part, 10 km E of Nueva Italia. Arroyo Cañabé basin. Southern side of basin, on Arroyo Cañabé. Gallery forest.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"614",NA,"4",NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","732715","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Elsa M. Zardini|C. Velázquez","Zardini 21660","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge (B)","1990","6","23","Paraguarí","Estero del Ypoá, northern part, 10 km E of Nueva Italia on Arroyo Cañabe. Gallery forest.","-57.4","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"372",NA,"4",NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","1165901","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Stephan G. Beck","Beck 5742","South America","Bolivia",NA,NA,NA,NA,"St. G. Beck","1986","8","28","Beni","Espiritu, en la zona de influencia del Río Yacuma.","-66.616667","-14.2",NA,NA,NA,NA,NA,NA,"Gral. Ballivian",NA,NA,NA,"200.00000000",NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","3226219","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"Stephan G. Beck","Beck 5492","South America","Bolivia",NA,NA,NA,NA,"St. G. Beck","1981","7","27","Beni","Espiritu en la zona de influencia del rio Yacuma. Sabana húmeda. Isla con plantas espinosas y palmeras","-66.38333","-14.13333",NA,NA,NA,NA,NA,NA,"Gral. Ballivian",NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","731706","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis",NA,"Coccoloba paraguariensis","Lindau",NA,"James C. Solomon","Solomon 14787","South America","Bolivia",NA,NA,NA,NA,"R. Howard (A)","1985","11","18","Beni","Estancia El Porvenir, 50 km E of the Río Maniqui (San Borja) on the road to Trinidad. Forest islands and savannas.","-66.41666","-14.81666",NA,NA,NA,NA,NA,NA,"Gral. Ballivian",NA,NA,"85-162","250.00000000","9",NA,NA,NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","3431612","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","paraguariensis","ovatifolia","Coccoloba paraguariensis ovatifolia","Herzog",NA,"T. Herzog","Herzog 1070","South America","Bolivia",NA,NA,NA,NA,"Foster's 1958 catalog notes file","1910","11",NA,NA,"Camoteras (Gran Chaco), on Rio Pilcamayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2014-05-08 13:59:00-03","MO","MOBOT","100706292","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Reinilda Duré","Duré Rodas 484","South America","Paraguay",NA,NA,NA,NA,NA,"1984","11","26","Chaco","Chaco. Parque Nacional Defensores del Chaco. Cerro León. Misión Tribu Nueva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"81","2019-07-31 04:35:00-03","MO","MOBOT","100869652","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"María T. Florentín P.|Lidia Pérez de Molas|Marizza Quintana|Aníbal Aguayao","Florentín Peña 511","South America","Paraguay",NA,NA,NA,NA,NA,"1990","1","10","Boquerón","Km 412. Ruta IX Carlos A. Lopez. 2 km del Cruce Loma Plata. Camino a Newland. Lugar abierto, alterado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"82","2009-10-08 10:22:00-03","MO","MOBOT","1436746","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Martín Cárdenas","Cárdenas Hermosa 2529","South America","Bolivia",NA,NA,NA,NA,"fide T. J. Killeen",NA,NA,NA,"Tarija","Cururenda",NA,NA,NA,NA,NA,NA,NA,NA,"Gran Chaco",NA,NA,NA,NA,"1",NA,NA,NA
"83","2011-03-21 08:54:00-03","MO","MOBOT","1794309","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong","Type","Thomas Morong","Morong 882","South America","Paraguay",NA,NA,NA,NA,NA,"1888",NA,NA,NA,"Pilcomayo River, Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1847868","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Fátima Mereles|Rosa Degen","Mereles H. 4554","South America","Paraguay",NA,NA,NA,NA,NA,"1992","7","23","Boquerón","Tyto Neuland - Campo Aceval. Bosque xerofítico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2011-10-05 10:08:00-03","MO","MOBOT","2425422","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Renée H. Fortunato|Robert Neumann|Ricardo Micheli","Fortunato 7573","South America","Argentina",NA,NA,NA,NA,"Fortunato, R. H.","2002","3","4","Salta","Banda Norte: Camino a 100 m del desvío a San Matías, 1,5 km del desvío a Hito 1 en direcc. E.","-62.86666","-22.11666",NA,NA,NA,NA,NA,NA,"Rivadavia",NA,NA,NA,"300.00000000",NA,NA,NA,NA
"86","2015-10-21 14:38:00-02","MO","MOBOT","2516589","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Fátima Mereles","Mereles H. 4779","South America","Paraguay",NA,NA,NA,NA,"Degen, R.","1992","10","17","Boquerón","picada a Palmar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"87","2016-11-15 05:15:00-02","MO","MOBOT","2516603","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 44271","South America","Paraguay",NA,NA,NA,NA,"Schinini, A., //","1992","12","9","Boquerón","Salida SE de Loma Plata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","3231916","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Aurelio Schinini|Ramón A. Palacios","Schinini Cacace 25593","South America","Paraguay",NA,NA,NA,NA,NA,"1987","12","11","Nueva Asuncion","Tte. Ochoa","-60.91666","-21.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","3231917","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Reinilda Duré","Duré Rodas 445","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1984","11","21","Chaco","Parque Nacional Defensores del Chaco. Cerro León. Misión Tribu Nueva. Se encuentra al costado del sendero hacia la zona pelada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2008-05-27 22:02:00-03","MO","MOBOT","3231918","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas FC 4416","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1980","10","22","Chaco","Parque Nacional Defensores del Chaco, al pie del Cerro León Misión Tribu, en bosquete espinoso ralo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2012-03-02 10:05:00-03","MO","MOBOT","3231919","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Lidia Pérez de Molas","Pérez de Molas 1413","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1986","10","25","Boquerón","Espartillar. Lines 118 hasta su cruce con la linea 10. A 60 km de la 7a. División de Infantería",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","3231920","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"F. Javier Fernández Casas|J. Molero","Fernández Casas FC 4332","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1980","10","20","Chaco","Parque Nacional Defensores del Chaco, cerca de la casa forestal de Aguadulce, en bosquete ralo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","3231921","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Aurelio Schinini|Eugenia Bordas","Schinini Cacace 16513","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1979","3","12","Nueva Asuncion","Ruta Trans-Chaco","-61.25","-21.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","3231922","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"T. Rojas","Rojas 13757","South America","Paraguay",NA,NA,NA,NA,"Ronald Liesner (MO)","1946","11","15","Chaco","Bahia Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2013-01-30 10:49:00-02","MO","MOBOT","3231923","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"R. Chávez de Michel","Michel 2673","South America","Bolivia",NA,NA,NA,NA,NA,"1999","5","22","Santa Cruz","Ibasiriri Izozog. Alrededor del pueblo de la Brecha. Vegetación abierta con Bromelia sp.",NA,NA,NA,NA,NA,NA,NA,NA,"Cordillera",NA,NA,NA,NA,"1",NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","3231924","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"T. Rojas","Rojas 137572","South America","Paraguay",NA,NA,NA,NA,"Ronald Liesner (MO)","1946","12","2","Chaco","Bahia Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2013-03-09 05:41:00-03","MO","MOBOT","3231925","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"G. Navarro","Navarro Sánchez 1600","South America","Bolivia",NA,NA,NA,NA,"G. Navarro","1993","1","5","Santa Cruz","Estancia Cachari (Bañados del Izozog). Algarrobal freatófito de Prosopis chilensis",NA,NA,NA,NA,NA,NA,NA,NA,"Cordillera",NA,NA,NA,"400.00000000",NA,NA,NA,NA
"98","2009-08-25 17:41:00-03","MO","MOBOT","3231926","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","spinescens",NA,"Coccoloba spinescens","Morong",NA,"Luciano Bernardi","Bernardi 20344","South America","Paraguay",NA,NA,NA,NA,"John Brandbyge","1980","3","27","Alto Paraguay","In collinis Tres Marias, Fuerte Olimpo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
