"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","class","typeStatus","relatedCatalogItem","fieldNumber"
"48","2020-12-21 16:46:51-03","MBM","MBM","170171","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","phalocarpa","Vellozia phalocarpa","Pohl","Mello-Silva, R.",NA,NA,NA,"Braga, P.; et al.; et al.",NA,NA,NA,"Brazil","Minas Gerais","Caeté","Serra da Piedade",NA,NA,NA,NA,NA,"-43.6697006225586","-19.8799991607666","22051",NA,"auto","7082","Southern America",NA,"MBM170171","MBM170171",NA,NA,NA,NA
"49","2015-09-03 19:25:48-03","MNHN","RECOLNAT_MNHN_P","P02081638","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Minas Gerais",NA,"Brésil. Province de Minas Geraes",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081638' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","P02081638","P02081638_01",NA,NA,NA,"B1 900"
"50","2015-09-03 19:25:48-03","MNHN","RECOLNAT_MNHN_P","P02081639","PreservedSpecimen",NA,NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Weddell, H.A.","1844","1","1","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02081639' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"hb","P02081639","P02081639_01",NA,NA,NA,"1233"
"51","2020-12-11 11:45:29-03","UFMG","BHCB","117352","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,"2010",NA,NA,"Viana, PL; Mota, NFO; Giorni, VT; Ramalho, AJ","2008","03","28","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto., Chapada","-43.666667","-18.3","1410","1410","Planta dracenóide com flores passadas.; Ocasional Campo rupestre.","-43.666667","-18.3",NA,NA,NA,"3495","Southern America",NA,"BHCB048042",NA,NA,NA,NA,NA
"52","2020-12-11 11:45:29-03","UFMG","BHCB","123705","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,"2015","12",NA,"Rezende, SG; Dourado, BR","2008","03","07","Brasil","Minas Gerais","Mariana","Mina de Fábrica Nova, Região da Mina","-43.432222","-20.197222","1011","1011","Herbacea&nf;&nf;; Formação ferruginosa de canga","-43.432222","-20.197222",NA,NA,NA,"2597","Southern America",NA,"BHCB035349",NA,NA,NA,NA,NA
"53","2020-12-11 11:45:29-03","UFMG","BHCB","39746","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:45:29-03","UFMG","BHCB","7082","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Grandi, TSM; et al.",NA,NA,NA,"Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667",NA,NA,"Campo;herbáceo;flores rosas;","-43.666667","-19.816667",NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:45:29-03","UFMG","BHCB","92764","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Mota, RC da","2002","03","17","Brasil","Minas Gerais","Diamantina","APA Pau-de-Fruta",NA,NA,NA,NA,"Planta coletada em campo rupestre; perianto arroxeado.","-43.6002998352051","-18.2493991851807","101169",NA,"auto","2885","Southern America",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:45:29-03","UFMG","BHCB","92751","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Mota, RC da","2001","02","01","Brasil","Minas Gerais","Serro","Milho Verde",NA,NA,NA,NA,"Planta coletada em campo rupestre; perianto arroxeado.","-43.3793983459473","-18.604700088501","37754",NA,"auto","2872","Southern America",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:45:29-03","UFMG","BHCB","92722","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Mota, RC da","2002","11","08","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.",NA,NA,NA,NA,"Planta coletada em borda de mata de galeria; perianto arroxeado.","-43.4249992370605","-19.0372009277344","60318",NA,"auto","2843","Southern America",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:45:29-03","UFMG","BHCB","92727","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Mota, RC da","2002","12","24","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.",NA,NA,NA,NA,"Planta coletada em campo rupestre; perianto arroxeado.","-43.4249992370605","-19.0372009277344","60318",NA,"auto","2848","Southern America",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:45:29-03","UFMG","BHCB","92738","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,"Mota, RC da","2003","04","23","Brasil","Minas Gerais","Conceição do Mato Dentro","Parque Natural Municipal do Ribeirão do Campo.",NA,NA,NA,NA,"Planta coletada em campo rupestre; perianto arroxeado.","-43.4249992370605","-19.0372009277344","60318",NA,"auto","2859","Southern America",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:45:29-03","UFMG","BHCB","27263","PreservedSpecimen","Plantae","Monocotyledon",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, parque Nacional da Serra do Cipó, região do Alto Palácio, a cerca de 3 km da casa do IBAMA, alforamentos da Canelas de Ema Gigantes",NA,NA,NA,NA,NA,"-43.7144012451172","-19.1688995361328","26557",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA
"61","2013-05-07 06:03:00-03","MO","MOBOT","3030983","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"Ynés Mexia","1931","5","19","Brazil","Minas Gerais",NA,"Barao; high slopes of Serra do Capao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexia 5873","South America",NA,NA,NA,NA,NA,NA,NA
"62","2009-07-31 17:16:00-03","MO","MOBOT","3031124","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan","L.B. Smith",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","2","14","Brazil","Minas Gerais",NA,"Stony hilltop. Sandy campo with outcrops, Serra do Cipó. ca. km 120 (ca. 145km N. of Belo Horizonte).",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"Irwin 20044","South America",NA,NA,NA,NA,NA,NA,NA
"63","2009-11-04 15:52:00-02","MO","MOBOT","3037423","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","phalocarpa","Vellozia phalocarpa","Pohl",NA,NA,NA,NA,"J.B.E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 18981","South America",NA,NA,NA,NA,NA,NA,NA
"64","2013-05-07 06:03:00-03","MO","MOBOT","3040787","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","phalocarpa","Vellozia phalocarpa","Pohl",NA,NA,NA,NA,"Ynés Mexia","1931","5","19","Brazil","Minas Gerais",NA,"Districto Diamantina. Barao: high slopes of Serra do Capao; crevices between crags.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,"Mexia 5873","South America",NA,NA,NA,NA,NA,NA,NA
"65","2020-09-04 16:38:11-03","FVD","FVD","24","MachineObservation","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan","R. Mello-Silva","2015","09",NA,NA,"2013","04","20","Brasil","Minas Gerais","Morro do Pilar","Velózia gigante, Serra do Cipó","43°30'39W","19°14'56S","1270","1270","Arbusto de 1,7m, estéril. Altitude aproximada; Domínio fitogeográfico: Cerrado; Vegetação: Campo rupestre","-43.510833","-19.248889",NA,NA,NA,NA,NA,NA,"FVD00024","FVD00024_v1 FVD00024_v2 FVD00024_v3",NA,NA,NA,NA
"66","2019-06-10 10:11:45-03","FZB-BH","BHZB","9182","S","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra",NA,NA,NA,NA,NA,"Fernandes, M.G.C. et al.","2012","07","09","Brasil","MG","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo do Gerais","43W 42' 29","19S 02' 47","1285","1285","Ponto 98 (635943, 7893554 1285 m) Mirante do Vale do rio das Pedras perto do Pico do Sol com duplicata","-43.708056","-19.046389",NA,NA,NA,"406",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-06-10 10:11:45-03","FZB-BH","BHZB","7182","S","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra",NA,"R, Mello-Silva","2015","12",NA,"Rezende, S.G et al.","2008","03","07","Brasil","MG","Mariana","Região da Mina de Fabrica Nova","43W 25' 56","20S 11' 50","1011","1011","Doação Sete Soluções Consultoria em Novembro de 2008. BHCB 123705. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S. Lat: 20º 11'50 S, Long: 43º 25' 56 W; Alt: 1011m.anteriormente identificada por V. cf. variabilis por Mendes, M.S.","-43.432222","-20.197222",NA,NA,NA,"2597",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-06-10 10:11:45-03","FZB-BH","BHZB","11882","S","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra",NA,NA,NA,NA,NA,"Assis, L.","2016","07","27","Brasil","MG","Diamantina","Estrada Diamantina /Milho Verde",NA,NA,NA,NA,"unicata. Folhas secas cedo caducas, bainhas aparentes lustrosas, quase laranjadas.","-43.6002998352051","-18.2493991851807","101169",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-09-12 05:00:02-03","US","US","2321202","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"H. S. Irwin","1970","2","25","Brazil","Distrito Federal",NA,"Ca. 15 Km E of Lago Paranoá, DF-6",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"4364","South America - Neotropics",NA,"US01328667","US01328667_01","Monocotyledonae",NA,NA,NA
"70","2020-09-12 05:00:02-03","US","US","2859272","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"N. L. Menezes","1971","12","9","Brazil","Minas Gerais",NA,"km 140, lado direito da estrada Lagoa Santa-Conceição do Mato Dentro, Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"15236","South America - Neotropics",NA,"US01328665","US01328665_01","Monocotyledonae",NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","762701","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"I. Cordeiro & E. Simonis","1983","2","24","Brazil","Minas Gerais",NA,"Região próxima do município de Gouveia.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"20665","South America - Neotropics",NA,"US01328664","US01328664_01","Monocotyledonae",NA,NA,NA
"72","2020-09-12 05:00:02-03","US","US","3653653","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"L. Smith, E. S. Ayensu & G. Hatschbach","1972","1","17","Brazil","Minas Gerais",NA,"Cerra do Cipó. 1km North of Chapéu do Sol.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"145","South America - Neotropics",NA,"US01328672","US01328672_01","Monocotyledonae",NA,NA,NA
"73","2020-09-12 05:00:02-03","US","US","2373415","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"G. Hatschbach","1972","1","17","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó",NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","31264","1","auto","48185","South America - Neotropics",NA,"US01328673","US01328673_01","Monocotyledonae",NA,NA,NA
"74","2020-09-12 05:00:02-03","US","US","2251701","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"B. Maguire, C. K. Maguire & J. M. Pires","1959","12","18","Brazil","Minas Gerais",NA,"Serra Rola Moça, 8 Km outside of Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"10655","South America - Neotropics",NA,"US01328685","US01328685_01","Monocotyledonae",NA,NA,NA
"75","2020-09-12 05:00:02-03","US","US","2821705","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"B. Maguire, C. K. Maguire & J. M. Pires","1959","12","19","Brazil","Minas Gerais",NA,"Serra Cipó. 3 1/2 miles from Hotel Chapéu de Sol",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"18564","South America - Neotropics",NA,"US01328684","US01328684_01","Monocotyledonae",NA,NA,NA
"76","2020-09-12 05:00:02-03","US","US","2221656","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"L. Smith, E. S. Ayensu & G. Hatschbach","1972","1","18","Brazil","Minas Gerais",NA,"14km North of Palacios.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"4787","South America - Neotropics",NA,"US01328671","US01328671_01","Monocotyledonae",NA,NA,NA
"77","2020-09-12 05:00:02-03","US","US","2046889","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","2","14","Brazil","Minas Gerais",NA,"Serra do Cipó. Ca. Km 120 (ca.145 Km N of Belo Horizonte)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"40096","South America - Neotropics",NA,"US01328676","US01328676_01","Monocotyledonae",NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","3034556","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"N. L. Menezes, L. Rossi, N. Hensold, H. L. Wagner, A. Furlan & E. Isejima","1982","4","10","Brazil","Minas Gerais","Diamantina","Estr. p/ Milho Verde, s 8 Km de Diamantina",NA,NA,"3275",NA,NA,"-43.55","-18.3",NA,"1",NA,"46737","South America - Neotropics",NA,"US01328670","US01328670_01","Monocotyledonae",NA,NA,NA
"79","2020-09-12 05:00:02-03","US","US","2641208","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"B. Maguire, G. Magalhaes & C. K. Maguire","1960","8","6","Brazil","Minas Gerais",NA,"Summit of Serra do Cipó, along road from Hotel Chapéu between Km 111 and 120",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"5022","South America - Neotropics",NA,"US01328683","US01328683_01","Monocotyledonae",NA,NA,NA
"80","2020-09-12 05:00:02-03","US","US","2655306","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"Y. Mexia","1931","5","19","Brazil","Minas Gerais","Diamantina","Barão; high slopes of Serra do Capão",NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","1","auto","8172","South America - Neotropics",NA,"US01328680","US01328680_01","Monocotyledonae",NA,NA,NA
"81","2020-09-12 05:00:02-03","US","US","3321342","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","1972","2","12","Brazil","Minas Gerais",NA,"Eastern slopes of Pico do Itambé",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"17685","South America - Neotropics",NA,"US01328679","US01328679_01","Monocotyledonae",NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","3411668","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"H. S. Irwin, R. M. Harley & E. Onishi","1971","1","18","Brazil","Minas Gerais",NA,"Slopes of Serra da Piedade. Ca. 35 Km E of Belo Horizonte, near BR 31",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"840","South America - Neotropics",NA,"US01328681","US01328681_01","Monocotyledonae",NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","3321340","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"E. P. Heringer","1972","3","10","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama",NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358","70570","1","auto","8174","South America - Neotropics",NA,"US01328666","US01328666_01","Monocotyledonae",NA,NA,NA
"84","2020-09-12 05:00:02-03","US","US","3349240","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, L. Dau, Z. Silva, W. T. Ormond & G. Machline","1952","4","29","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó. Chapéu de Sol",NA,NA,NA,NA,NA,"-43.95","-19.67",NA,"1",NA,"18658","South America - Neotropics",NA,"US01328686","US01328686_01","Monocotyledonae",NA,NA,NA
"85","2020-09-12 05:00:02-03","US","US","2655047","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"B. Maguire, G. Magalhaes & C. K. Maguire","1960","8","8","Brazil","Minas Gerais",NA,"Summit of Serra do Cipó, Km 120/140 from Hotel Chapéu do Sol",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"8451","South America - Neotropics",NA,"US01328682","US01328682_01","Monocotyledonae",NA,NA,NA
"86","2020-09-12 05:00:02-03","US","US","2564628","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"N. L. Menezes","1969","12","13","Brazil","Minas Gerais",NA,"Entre os km 95 e 100 da estrada Lagoa Santa-Conceição do Mato Dentro. Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"14613","South America - Neotropics",NA,"US01328674","US01328674_01","Monocotyledonae",NA,NA,NA
"87","2020-09-12 05:00:02-03","US","US","1908193","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"J. H. Haas & R. Belém","1967","9","23","Brazil","Goiás",NA,"Parque Nacional do Tocantins, estrada Veadeiros-Colinas, 15km W de Veadeiros. Beira de riacho.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1709","South America - Neotropics",NA,"US01328668","US01328668_01","Monocotyledonae",NA,NA,NA
"88","2020-09-12 05:00:02-03","US","US","3310944","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"W. R. Anderson, M. T. Stieber & J. H. Kirkbride","1972","2","2","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Ca. 35 Km SW of Gouveia, Km 243 on MG 259",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"18254","South America - Neotropics",NA,"US01328678","US01328678_01","Monocotyledonae",NA,NA,NA
"89","2020-09-12 05:00:02-03","US","US","2655320","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"R. Mello-Silva, W. W. Thomas, J. R. Pirani & T. B. Cavalcanti",NA,NA,NA,"Brazil","Minas Gerais","Diamantina","Estrada para São João da Chapada, perto de Sopa",NA,NA,NA,NA,NA,"-43.6002998352051","-18.2493991851807","101169","1","auto","8016","South America - Neotropics",NA,"US01328669","US01328669_01","Monocotyledonae",NA,NA,NA
"90","2020-09-12 05:00:02-03","US","US","3502873","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"A. B. Joly & N. L. Menezes","1969","3","9","Brazil","Minas Gerais",NA,"km 112-113, Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"9859","South America - Neotropics",NA,"US01328675","US01328675_01","Monocotyledonae",NA,NA,NA
"91","2020-09-12 05:00:02-03","US","US","3020654","PreservedSpecimen","Plantae",NA,"Liliales","Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan",NA,NA,NA,NA,"N. L. Menezes",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"1178","South America - Neotropics",NA,"US01328677","US01328677_01","Monocotyledonae",NA,NA,NA
"92","2021-03-15 18:30:17-03","USP","SPF","210986","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan","Mello-Silva, R","2009","04",NA,"Zappi, DC","2009","03","12","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Trilha da Serra Morena, a Norte da Faz. Inhame.","-43.790177","-18.920175","1197","1197","Plantas 1,5-2 m alt., caule vernicoso, castanho-claro, com bainhas imbricadas, frutos lisos castanho-claros.; Campo com pedregulhos quartzíticos.","-43.790177","-18.920175",NA,NA,NA,"2078",NA,NA,"SPF00210986",NA,NA,NA,NA,NA
"93","2021-03-15 18:30:17-03","USP","SPF","211029","PreservedSpecimen","Plantae",NA,NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C.Mikan","Mello-Silva, R","2010","11",NA,"Milliken, W","2009","11","22","Brasil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Fazenda Toucan Cipó. Área central da fazenda, subindo a serra.","-43.760603","-19.000502","813","813","Plantas ramificadas, 1 m alt., caules cobertos de bainhas foliares castanhas, pétalas e filetes lilases, anteras e estigma amarelos.; Campo de Vellozia em solo de cascalho.","-43.760603","-19.000502",NA,NA,NA,"4144",NA,NA,"SPF00211029",NA,NA,NA,NA,NA
"94","2019-09-04 19:16:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Velloziaceae","Vellozia","phalocarpa","Vellozia phalocarpa",NA,NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae","Type [status unknown]",NA,NA
"95","2019-11-01 15:17:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan","Mello-Silva, R","1987","09",NA,"Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","1969","01","13","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 30km SW of Diamantina on road to Gouveia",NA,NA,"1300","1300","Calyx 1m tall, simple or little branched. Perianth lilac; stamens and pistil yellow. Frequent but few in flower; Rocky slopes",NA,NA,NA,NA,NA,"21823","Southern America",NA,"UB0028256","UB0028256",NA,NA,NA,NA
"96","2019-11-01 15:17:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan","Mello-Silva, R","1988","02","02","Anderson, WR; Stieber, M; Kirkbride Junior, JH","1972","02","12","Brasil","Minas Gerais","Serra do Espinhaço","Eastern slopes of Pico do Itambé",NA,NA,"1550","1550","About 1m tall, in rocks; petals blue; anthers and stigma yellow; Sandstone outcrops with shrubby vegetation, adjacent grassy slopes, and valley of small stream; mostly sandy soil, but with overlying black humus in many places",NA,NA,NA,NA,NA,"35855","Southern America",NA,"UB0028260","UB0028260",NA,NA,NA,NA
"97","2019-11-01 15:17:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan","Mello-Silva, R","1988","02","02","Anderson, WR","1973","04","09","Brasil","Minas Gerais","Serra do Espinhaço","12km by road W of Diamantina on road to Curvelo",NA,NA,"1450","1450","Much-branched, 1m tall; rocky campo abutting campo sujo; Gallery forest, adjacent sedge meadow, and campo sujo and rocky campo on higher drier slopes",NA,NA,NA,NA,NA,"8414","Southern America",NA,"UB0028259","UB0028259",NA,NA,NA,NA
"98","2019-11-01 15:17:30-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,"Velloziaceae","Vellozia","glabra","Vellozia glabra","J.C. Mikan","Mello-Silva, R","1991","08",NA,"Menezes, NL; Simão, R; Souza, VC","1985","12","16","Brasil","Minas Gerais",NA,"Estrada Diamantina-Mendanha. Km 584-585",NA,NA,NA,NA,"Arbusto 1,5m alt. Muito semelhante à V. phalocarpa da Serra do Cipó, mas possui flores menores",NA,NA,NA,NA,NA,"SPF40989","Southern America",NA,"UB0028258","UB0028258",NA,NA,NA,NA
