"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"85","2021-03-01 16:41:19-03","UNICAMP","UEC","111521","S","Plantae","Magnoliopsida",NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Renner, SS","Vicentini, A; Silva, CF","1085","1995","10","18",NA,"Brazil","Amazonas","Floresta de Baixio, Reserva florestal Ducke, Manaus-Itacoara, km 26.","-59.966667","-2.883333",NA,"Árvore. Solo arenoso, 10m x 5cm DAP. Tronco circular de base reta. Ritidoma acinzentado, verrucoso (lenticelas circulares (+/- 1mm), salientesa, dispersas, densamente por todo o tronco). Ao corte casca morta fina; casca viva bege, alburno também. Odo",NA,NA,"Igarapá Do Acará",NA,NA,NA,NA,NA,"1996","05",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA
"86","2019-11-06 09:57:38-03","UFOP","OUPR","23664","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Pereira, M.V.L.","Araújo, A.C.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.125301361084","-21.4575004577637",NA,"Arbusto. Flor esverdeada. Terreno pedregoso. Ex Escola de Pharmacia Ouro Preto No. 1454.",NA,NA,"Rio Novo","14119","auto",NA,NA,NA,"1990","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-06 09:57:38-03","UFOP","OUPR","23665","PreservedSpecimen","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Pereira, M.V.L.","Araújo, A.C.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"-43.125301361084","-21.4575004577637",NA,"Arbusto. Flor esverdeada. Terreno pedregoso. Ex Escola de Pharmacia Ouro Preto No. 1455.",NA,NA,"Rio Novo","14119","auto",NA,NA,NA,"1990","06","04",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-06-27 10:26:55-03","UFES","VIES","31186","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"Curto, R.A.; Martins, L.T.; David, H.C. & Silva, A.E.","172","2010","09","06",NA,"Brasil","Espírito Santo","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"VIES031186","VIES031186","Guaçuí","17884","auto",NA,"650","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-04-27 16:11:44-03","UFES","VIES","29485","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Lírio, E.J.","Giaretta, A.O.; Coelho, R.","1395","2013","06","10",NA,"Brasil","Espírito Santo","Floresta Nacional do Rio Preto.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES029485",NA,"Conceição da Barra","41644","auto",NA,NA,NA,"2013","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-06-29 09:32:35-03","UFRRJ","RBR","10328","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","H.S. Brito; S.G. Vinha","192","1983","03","04",NA,"Brasil","Bahia","Estação Ecológica do Pau-Brasil, cerca de 16km a W de Porto Seguro.Região de Mata Higrófila Sul Baiano. Folha SE-24(16-39c). Leito do rio temporário, atrás do pomar.",NA,NA,NA,NA,"RBR00010328",NA,"Santa Cruz da Cabrália",NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-06-29 09:32:35-03","UFRRJ","RBR","10341","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","P.M. Andrade; M.A. Lopes","672","1985","01","23",NA,"Brasil","Minas Gerais","Estação Biológica de Caratinga",NA,NA,NA,NA,"RBR00010341",NA,"Minas Gerais",NA,NA,NA,NA,NA,"1997","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-06-29 09:32:35-03","UFRRJ","RBR","13193","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"E. Mileski","471","1984","06","06",NA,"Brasil","Goiás","Projeto Radam Brasil.",NA,NA,NA,NA,"RBR00013193",NA,"Araguatins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-06-29 09:32:35-03","UFRRJ","RBR","13242","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","L.A.M. Silva; A.M.V. Carvalho, T.S. Santos","s/nºs.n.","1982","02","16",NA,"Brasil","Bahia","Estrada que liga Olivença á Vila Brasil. 9 Km ao Sudoeste de Olivença. Região de campo natural. Solo arenoso.",NA,NA,NA,NA,"RBR00013242",NA,"Ihéus",NA,NA,NA,NA,NA,"2005","06","17",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-06-29 09:32:35-03","UFRRJ","RBR","14728","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","G.L. Farias","434","1991","04","24",NA,"Brasil","Bahia","Reserva Florestal de Porto Seguro, CVRD/BAHIA. Aceiro com os posseiros, BR 367, Km 600, lado direito.",NA,NA,NA,NA,"RBR00014728",NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-06-29 09:32:35-03","UFRRJ","RBR","14729","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","G.L. Farias","331","1989","11","08",NA,"Brasil","Bahia","Reserva Florestal de Porto Seguro, CVRD/BAHIA. Próx. em Floresta Alta. Aceiro com os posseiros, lado direito.",NA,NA,NA,NA,"RBR00014729",NA,"Bahia",NA,NA,NA,NA,NA,"1995","06","21",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-06-29 09:32:35-03","UFRRJ","RBR","10337","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","R. Guedes","2228","1991","08","28",NA,"Brasil","Rio de Janeiro","Cachoeiras de Macau, Paraiso. ( Coord. 2227/ 22º32#?#S , 4250/42º56#?#W)","-43.040599822998","-22.6527996063232",NA,NA,"RBR00010337",NA,"Magé","20531","auto",NA,NA,NA,"1993","09","26",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-06-29 09:32:35-03","UFRRJ","RBR","10336","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","J.G. Kuhlmann","s/ns.n.","1935","01","25",NA,"Brasil","Minas Gerais","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"RBR00010336",NA,"Viçosa","13937","auto",NA,NA,NA,"1989","12","05",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-06-29 09:32:35-03","UFRRJ","RBR","14730","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"D.A. Folli","3587","2000","03","22",NA,"Brasil","Espírito Santo","Estrada do Flamengo, Km 13.","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00014730",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-06-29 09:32:35-03","UFRRJ","RBR","10343","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","R. Simão-Bianchini; J.R. Pirani, R. Mello-Silva, J.B. Fernandes","208","1989","10","23",NA,"Brasil","Minas Gerais","Fazenda Barra Alegre.","-42.3664016723633","-21.1305999755859",NA,NA,"RBR00010343",NA,"Muriaé","32715","auto",NA,NA,NA,"1990","10","29",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-06-29 09:32:35-03","UFRRJ","RBR","10332","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","A.M. Carvalho","4109","1992","10","25",NA,"Brasil","Bahia","Ilhéus/Olivença. Mata de restinga nos arredores da Estação Hdromineral da Toromba.","-39.0494003295898","-14.7889003753662",NA,NA,"RBR00010332",NA,"Ilhéus","61245","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-06-29 09:32:35-03","UFRRJ","RBR","10329","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","W.W. Thomas; A. Carvalho, A. Amorim, J. Jardim, S. Sant#?#Ana","10131","1993","10","22",NA,"Brasil","Bahia","Reserva Florestal da Brasil Holanda Industrias S.A.; the entrance at Km 18 east of Itamaraju on road to Prado, 16km from entrance. 17º 11#?#S; 39º 20#?#W. Southern Bahian moist forest. 'Tabuleiro'","-39.2207984924316","-17.341100692749",NA,NA,"RBR00010329",NA,"Prado","53161","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-06-29 09:32:35-03","UFRRJ","RBR","14731","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"D.A. Folli","3450","1999","06","23",NA,"Brasil","Espírito Santo","Reserva Florestal de Linhares- CVRD., Estrada do Flamengo, Km 1.2","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00014731",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:32:35-03","UFRRJ","RBR","10335","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","A.P. Duarte","5757","1961","10","00",NA,"Brasil","Rio de Janeiro","Antigo Estado da Guanabara.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00010335",NA,"Rio de Janeiro","57442","auto",NA,NA,NA,"1998","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-06-29 09:32:35-03","UFRRJ","RBR","10330","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","J. Almeida; T.S. Santos","153","1968","10","15",NA,"Brasil","Bahia","Beira-mar.","-38.9967002868652","-14.2775001525879",NA,NA,"RBR00010330",NA,"Itacaré","41230","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-29 09:32:35-03","UFRRJ","RBR","10333","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","W.W. Thomas; A. Carvalho, A. Amorim","9853","1993","04","10",NA,"Brasil","Bahia","Border of Fazenda Maruim and Fazenda Dois de Julho, ca. 2 km from BA-001 (juction BA 001 and road Vila Brasil), ca. 40 Km south of Ilhéus. 15º 08#?#S, 39º 14#?# W. Southern Bahian wet forest.","-39.0752983093262","-15.2932996749878",NA,NA,"RBR00010333",NA,"Una","36070","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-06-29 09:32:35-03","UFRRJ","RBR","10340","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","T.S. Santos","1174","1970","10","22",NA,"Brasil","Bahia","Estrada e algodão.","-39.4866981506348","-13.7439002990723",NA,NA,"RBR00010340",NA,"Gandu","16935","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-06-29 09:32:35-03","UFRRJ","RBR","10338","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","J. Almeida; T.S. Santos","20","1968","09","13",NA,"Brasil","Bahia","Guaratinga","-39.5532989501953","-16.5750007629395",NA,NA,"RBR00010338",NA,"Itabela","33712","auto",NA,NA,NA,"1997","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-06-29 09:32:35-03","UFRRJ","RBR","30184","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"A. Piratininga","108","1994","11","18",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,"RBR00030184",NA,"Silva Jardim","29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-06-29 09:32:35-03","UFRRJ","RBR","10342","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","A. Piratininga","108","1994","11","18",NA,"Brasil","Rio de Janeiro","Reserva Biológica de Poço das Antas, Encosta-área da parcela 8D. Coord. 22º 30/ 22º 33 S, 42º 19 W)","-42.3917007446289","-22.6508007049561",NA,NA,"RBR00010342",NA,"Silva Jardim","29995","auto",NA,NA,NA,"1997","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-29 09:32:35-03","UFRRJ","RBR","10334","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","W.W. Thomas; A. Amorim, J. Jardim, S. Sant#?#Ana","11403","1996","11","24",NA,"Brasil","Bahia","Reserva Biológica de Una, Picada do Marimbondo.15º 10#?# S, 39º 04#?#W. Southern Bahian Wet Forest . Light brown sandy clay.","-39.0752983093262","-15.2932996749878",NA,NA,"RBR00010334",NA,"Una","36070","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:32:35-03","UFRRJ","RBR","10331","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","A.M. Carvalho; A.M. Amorim, S. Sant#?#Ana, P.R. Sicupira, T. Callot, M.C. Farias","6175","1995","12","12",NA,"Brasil","Bahia","Reserva Biológica do Mico-Leão(IBAMA), Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. 15º 09#?# S e 39º 05#?#W.","-39.0752983093262","-15.2932996749878",NA,NA,"RBR00010331",NA,"Una","36070","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-06-29 09:32:35-03","UFRRJ","RBR","14727","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"D.A. Folli","413","1982","11","22",NA,"Brasil","Espírito Santo","Reserva Florestal da CVRD., Linhares Esp. Santo. ACEIRO LASA, ant. G. Santos, Km 0.152, lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,"RBR00014727",NA,"Linhares","48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-06-29 09:32:35-03","UFRRJ","RBR","8116","S","Plantae",NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","M.V.L. Pereira-Moura","L.A. Matos-Silva; J.L. Hage, E.B. Santos","2675","1989","03","31",NA,"Brasil","Bahia","Rodovia Itabela/Guaratinga( BA 089), com 28 km de extensão. Coletas entre os km 20 e 25. Margem da rodovia. Plantação de cacau sob mata raleada. Região de Mata Higrófila Sul Baiana. Solo argiloso.","-39.7827987670898","-16.5839004516602",NA,NA,"RBR00008116",NA,"Guaratinga","55290","auto",NA,NA,NA,"2005","04","29",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-21 19:38:54-03","UFC","EAC","63125","PreservedSpecimen","Plantae","Dicotyledon",NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Miranda, A.M.","Miranda, A.M.; Martins, K.; Figueredo, A.","6815","2017","10","18","Southern America","Brasil","Bahia","distrito de Cabuçu, Fazenda Cabuçu","-38.7686004638672","-12.7375001907349",NA,"Árvore ca. 6 m alt.; caule verde-amarronzado; folhas papiráceas; flores em botões verdes.","EAC0063125","EAC0063125","Saubara","14104","auto",NA,NA,NA,"2017","11","24",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:35:46-03","MBM","MBM","268296","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Siparuna","bahiensis","Siparuna bahiensis","Tolm.","Pignal, M.","Queiróz, L.P. de; et al.; et al.","2054","1987","11","01","Southern America","Brazil","Bahia","Próximo a Cachoeira do Acaba-Vidas","-44.9900016784668","-12.1527996063232",NA,NA,"MBM268296","MBM268296","Barreiras","152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:35:46-03","MBM","MBM","143884","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Siparuna","reginae","Siparuna reginae","A. DC.","Renner, S.S.","Miralha, J.M.S.; et al.; et al.","166","1989","01","23","Southern America","Brazil","Amazonas","Porto Urucu","-63.1413993835449","-4.08500003814697",NA,NA,"MBM143884","MBM143884","Coari","340934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:35:46-03","MBM","MBM","143885","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Siparuna","reginae","Siparuna reginae","A. DC.","Renner, S.S.","Miralha, J.M.S.; et al.; et al.","133","1989","01","22","Southern America","Brazil","Amazonas","Porto Urucu","-63.1413993835449","-4.08500003814697",NA,NA,"MBM143885","MBM143885","Coari","340934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:35:46-03","MBM","MBM","244385","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Siparuna","reginae","Siparuna reginae","A. DC.","Renner, S.","Vicentini, A.; et al.; et al.","1085",NA,NA,NA,"Southern America","Brazil","Amazonas","Reserva Florestal Ducke, Igarapé do Acará","-60.0250015258789","-3.10193991661072",NA,NA,"MBM244385","MBM244385","Manaus","138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:35:46-03","MBM","MBM","309737","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Siparuna","reginae","Siparuna reginae","A. DC.","Sobral, M.","Sobral, M.; et al.; et al.","9846","2005","07",NA,"Southern America","Brazil","Pará","Gleba Curuaé",NA,NA,NA,NA,"MBM309737","MBM309737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:35:46-03","MBM","MBM","270373","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Siparuna","reginae","Siparuna reginae","A. DC.","Lombardi, J.A.","Gomes, J.V.","924","2001","12","03","Southern America","Brazil","Minas Gerais","Estação Biológica","-42.1391983032227","-19.7896995544434",NA,NA,"MBM270373","MBM270373","Caratinga","49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:35:46-03","MBM","MBM","130269","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Siparuna","reginae","Siparuna reginae","A. DC.","Renner, S.S.","Dionizia, F.; et al.; et al.","137","1987","08","13","Southern America","Brazil","Rondônia","Porto Velho","-63.9039001464844","-8.76194000244141",NA,NA,"MBM130269","MBM130269","Porto Velho","333357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2019-11-01 15:33:10-03","PUC-RIO","FCAB","7376","PreservedSpecimen","Plantae",NA,"Angiospermae","Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"A.G. Christo","550","2007","03","13",NA,"Brasil","Rio de Janeiro","Distrito de Peclas, Fazenda Santa Helena.","-42.346111","-22.532222",NA,NA,"007376",NA,"Silva Jardim",NA,NA,NA,NA,NA,NA,NA,NA,"-42.346111","-22.532222",NA,NA,NA,NA,NA,NA
"123","2017-12-14 13:54:19-02","MNHN","RECOLNAT_MNHN_P","P00047290","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","micrantha","Siparuna micrantha","A.DC.","Pignal","Spruce, R.",NA,NA,NA,NA,NA,"Brésil septentrional",NA,"Prope San Carlos, ad Rio Negro Brasilien borealis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047290' target='other'> <mi>dwc_moreinfo</mi></a>","P00047290","P00047290_01","san carlos",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3765",NA,NA,NA
"124","2017-12-14 13:54:47-02","MNHN","RECOLNAT_MNHN_P","P00047291","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","micrantha","Siparuna micrantha","A.DC.",NA,"Spruce, R.",NA,NA,NA,NA,NA,"Brésil septentrional",NA,"Prope San Carlos, ad Rio Negro Brasilien borealis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047291' target='other'> <mi>dwc_moreinfo</mi></a>","P00047291","P00047291_01","san carlos",NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3765",NA,NA,NA
"125","2015-09-05 06:59:22-03","MNHN","RECOLNAT_MNHN_P","P00047085","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Renner","Araujo, P.L.F. de",NA,NA,NA,NA,NA,"Brésil","minas gerais","Rio Novo",NA,NA,"hb","l'étiquette porte la mention Museu national <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047085' target='other'> <mi>dwc_moreinfo</mi></a>","P00047085","P00047085_01","caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2017-12-14 13:55:29-02","MNHN","RECOLNAT_MNHN_P","P00047472","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"Glaziou, A.",NA,"1892","3","27",NA,"Brésil","minas gerais","Serra da Ayurusca, dans les bois",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047472' target='other'> <mi>dwc_moreinfo</mi></a>","P00047472","P00047472_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19857",NA,NA,NA
"127","2015-09-15 16:40:21-03","MNHN","RECOLNAT_MNHN_P","P00047473","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"Glaziou, A.",NA,"1892","3","27",NA,"Brésil","minas gerais","Serra da Ayurusca, dans les bois",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047473' target='other'> <mi>dwc_moreinfo</mi></a>","P00047473","P00047473_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19857",NA,NA,NA
"128","2015-09-15 16:40:18-03","MNHN","RECOLNAT_MNHN_P","P00047474","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"Glaziou, A.",NA,"1892","3","27",NA,"Brésil","minas gerais","Serra da Ayurusca, dans les bois",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047474' target='other'> <mi>dwc_moreinfo</mi></a>","P00047474","P00047474_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19857",NA,NA,NA
"129","2015-09-03 21:58:13-03","MNHN","RECOLNAT_MNHN_P","P00047475","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Kallunki","Prance, G.T.|Hill, R.J.|Pennington, T.D.|Ramos, J.M.",NA,"1976","10","26",NA,"Brésil","amazonas","Rio Javari, Rio Curaça, 8 miles above mouth",NA,NA,"hb","Plants of Brazilian Amazonia <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00047475' target='other'> <mi>dwc_moreinfo</mi></a>","P00047475","P00047475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24118",NA,NA,NA
"130","2015-09-05 11:57:16-03","MNHN","RECOLNAT_MNHN_P","P00053232","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Renner","Lanjouw, J.",NA,"1933","9","14",NA,"Surinam","voltzberg","Coppename River near Raleighfalls. Voltzberg",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00053232' target='other'> <mi>dwc_moreinfo</mi></a>","P00053232","P00053232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"840",NA,NA,NA
"131","2015-09-15 14:37:00-03","MNHN","RECOLNAT_MNHN_P","P00065248","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Renner","Prance, G.T.|Steward, J.R.|Ramos, J.F.|Monteiro, O.P.",NA,"1971","3","16",NA,"Brésil","roraima","Posto Mucujai, Rio Mucujai",NA,NA,"hb","Plants of Brazilian Amazonia, Territory of Roraima <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00065248' target='other'> <mi>dwc_moreinfo</mi></a>","P00065248","P00065248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11027",NA,NA,NA
"132","2017-12-14 13:53:53-02","MNHN","RECOLNAT_MNHN_P","P00065979","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.","Renner","Prance, G.T.|Steward, J.R.|Ramos, J.F.|Monteiro, O.P.",NA,"1971","3","14",NA,"Brésil","roraima","Vicinity of Mucajai airstrip",NA,NA,"hb","Plants of Brazilian Amazonia, Territory of Roraima <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00065979' target='other'> <mi>dwc_moreinfo</mi></a>","P00065979","P00065979_01","mucujai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10969",NA,NA,NA
"133","2017-12-14 13:54:47-02","MNHN","RECOLNAT_MNHN_P","P00080339","PreservedSpecimen",NA,NA,NA,"Siparunaceae","Siparuna","reginae","Siparuna reginae","(Tul.) A.DC.",NA,"Duarte, A.P.",NA,"1959","9","2",NA,"Brésil","Rio de Janeiro","Estrada do Redentor",NA,NA,"hb","RB 109987 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00080339' target='other'> <mi>dwc_moreinfo</mi></a>","P00080339","P00080339_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4993",NA,NA,NA
