"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","phylum","order","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"652","2020-11-04 11:12:34-03","ESALQ","ESA","119124","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"Merlin, B.L.","121.0","2007","09","23","Brasil","Minas Gerais","São Roque de Minas","Cerrado pedregoso ao redor da Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"ESA119124",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"ESA119124","Francener, A.","57119","auto",NA,"2013",NA,NA,NA,NA,NA,NA
"653","2020-11-04 11:12:34-03","ESALQ","ESA","27132","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9870.0","1996","01","09","Brasil","Minas Gerais","Delfinópolis","Estrada para Sacramento, ca. 14 km de Delfinópolis. 20º16'50,4S, 46º54'01,5W. 630 m.s.m. Mata ciliar com cerrado pedregoso adjacente.","-46.8539009094238","-20.343900680542",NA,"-20,280,667",NA,"Arvoreta, ca. 5 m alt.; frutos imaturos verdes.","ESA027132",NA,NA,NA,NA,"630","630","Magnoliophyta",NA,"ESA027132","Francener, A.","41380","auto",NA,"2013","06","19",NA,NA,NA,NA
"654","2020-11-04 11:12:34-03","ESALQ","ESA","119564","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"Sevilha, A.C.","3038.0","2003","08","24","Brasil","Goiás","Alvorada do Norte","Fazenda Estância Paraná. Ponto I.","-46.4921989440918","-14.4807996749878",NA,NA,NA,NA,"ESA119564",NA,NA,NA,NA,"479","479","Magnoliophyta",NA,"ESA119564","Francener, A.","45394","auto",NA,"2013",NA,NA,NA,NA,NA,NA
"655","2020-11-04 11:12:34-03","ESALQ","ESA","119568","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"Sevilha, A.C.","3409.0","2003","09","08","Brasil","Tocantins","Parana","Fazenda São João. Proprietario Aldair Freire.","-47.8830986022949","-12.6153001785278",NA,NA,NA,NA,"ESA119568",NA,NA,NA,NA,"330","330","Magnoliophyta",NA,"ESA119568","Francener, A.","96675","auto",NA,"2013",NA,NA,NA,NA,NA,NA
"656","2021-01-14 15:31:30-03","MN","R","19643","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Freire Allemão, F.",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"R000019643",NA,NA,NA,NA,NA,NA,NA,NA,"R000019643_001 R000019643_002","Niedenzu, F.J.",NA,NA,NA,"1929",NA,NA,NA,NA,NA,NA
"657","2021-01-14 15:31:30-03","MN","R","7850","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Glaziou, A.F.M.","13412","1883","03","25","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007850",NA,NA,NA,NA,NA,NA,NA,NA,"R000007850_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-01-14 15:31:30-03","MN","R","7846","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","fagifolia","Byrsonima fagifolia","Nied.","Glaziou, A.F.M.","4766","1874","02","01","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000007846",NA,NA,NA,NA,NA,NA,NA,NA,"R000007846_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-04-04 23:42:49-03","UFPI","TEPB","30660","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","Silva, W.","19",NA,NA,NA,"Brasil","Manhão","Ilha das Canárias",NA,NA,NA,NA,NA,NA,"Arbusto de 1 m de altura, flores brancas, rosadas. Material-HDELTA 1875. <ll>dwc_commonname:</ll> Murici pitanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lemos, J. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-04-02 11:40:30-03","UFPI","TEPB","6891","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. lat","Warren Douglas Stevens",NA,"1977","09","23","Nicarágua",NA,NA,"Departamento de CHONTALES : along road from juigalpa NE toward La Libertad.","-85.283333","12.2","85°17'W","12°12'N",NA,"ca. 17.4 km NE of Río Mayales, at ford of río el Bizcocho. Ambiente: forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1980","01","01",NA,NA,NA,NA
"661","2021-04-02 11:40:30-03","UFPI","TEPB","5480","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"A. J. CASTRO",NA,"1987","05","01","Brasil","Piauí",NA,"Fazenda Piloto Chapada Grande - Missão Alemã (DNOCS)",NA,NA,NA,NA,NA,"Arvoreta. C6PI. 100. 1026 Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici de Ema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FERNANDES, A.",NA,NA,NA,"1987","05","01",NA,NA,NA,NA
"662","2021-04-02 11:40:30-03","UFPI","TEPB","4787","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. Lat","Pedro P. Moreno","7","1980","04","27","Nicarágua",NA,NA,"Departamento de GRANADA. Laguna de apoyo, 4.5 km SE la estrada de la laguna (camino asfaltado0",NA,NA,NA,NA,NA,"; Arbol de 4 m alto; flores color amarillo. Ambiente: Bosque tropical",NA,NA,NA,NA,NA,"80","80",NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1981","01","01",NA,NA,NA,NA
"663","2021-04-02 11:40:30-03","UFPI","TEPB","5052","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. Lat","Warren Douglas Stevens",NA,"1978","04","18","Nicarágua",NA,NA,"Departamento de ZELAYA : near tala has ande pueto Mango (over Río Kisalaya) ; ca.","-84.05","14.683333","84°03'W","14°41'N",NA,"substrate of quartz gravel; savanna, shrub, flower opening clear yellow, fading to clear dull red. Ambiente: forest",NA,NA,NA,NA,NA,"40","60",NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1980","01","01",NA,NA,NA,NA
"664","2021-04-02 11:40:30-03","UFPI","TEPB","4985","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. lat","Warren Douglas Stevens",NA,"1978","07","16","Nicarágua",NA,NA,"Departamento de BOACO : along hwy 33 from ró Quilan bridge to ca. 0.5 km N of bridge; ca.","-85.533333","12.583333","85°32'W","12°35'N",NA,"tree ca. 10 m tall, fruits green. Ambiente: forest",NA,NA,NA,NA,NA,"300","310",NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1978","01","01",NA,NA,NA,NA
"665","2021-03-12 01:35:28-03","UFPI","TEPB","6439","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","H. B. K.","Figueredo, M. A.","281","1991","07","19","Brasil","Rio Grande do Norte","João Pessoa","Mata Redonda",NA,NA,NA,NA,NA,"Arbusto; 660 m.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. fernandes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-04-05 15:57:23-03","UFPI","TEPB","26978","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","Farias, R. R. S.","12","2008","03","08","Brasil","Piauí","Uruçuí","Barra do Prata","-44.493611","-7.68675","44°29'37W","07°41'12,3S",NA,"árvore, frequente, fruto imaturo, latossolo Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,"401","401",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-04-02 11:40:30-03","UFPI","TEPB","4966","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. Lat","David Neill","3896","1978","05","07","Nicarágua",NA,NA,"Empalme de Limbaika Alamikama",NA,NA,NA,NA,NA,"well-branched tree in full sun of 8-10 m; undersuface of leaf pale green. Ambiente: Pine savanna",NA,NA,NA,NA,NA,"20","20",NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1981","01","01",NA,NA,NA,NA
"668","2021-04-05 15:57:23-03","UFPI","TEPB","26727","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","Sousa, R. S.","21","2008","04","03","Brasil","Piauí","Cajueiro da Praia","Quintal da sra. Francisca Veras, Barra Grande.","-41.417306","-2.928056","41°25'02,3W","02°55'41S",NA,"árvore com inflorescência amarela e frutos amarelos Ambiente: Quintal <ll>dwc_commonname:</ll> murici",NA,NA,NA,NA,NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-04-04 23:42:49-03","UFPI","TEPB","30794","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","D. SILVA","126","2015","07","29","Brasil","Piauí","Buriti dos Lopes","Fazenda Mucambo Velho","-41.713583","-3.356361","041°42'48,9W","03°21'22,9S",NA,"árvore, flor amarela, fruto carnoso amarelado, usado na alimentação Ambiente: Cerrado ecotonal <ll>dwc_commonname:</ll> murici",NA,NA,NA,NA,NA,"96","96",NA,NA,NA,"D. SILVA",NA,NA,NA,"2016","09","21",NA,NA,NA,NA
"670","2021-04-04 23:42:49-03","UFPI","TEPB","29115","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","Sousa, H.B. S.","46","2012","02","03","Brasil","Maranhão","Paulino Neves","Carrapato","-42.587861","-2.837861","42°35'16,3W","02°50'16,3S",NA,"Fruto amarelo; frequência abundante. <ll>dwc_commonname:</ll> murici",NA,NA,NA,NA,NA,"7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2021-04-02 11:40:30-03","UFPI","TEPB","4997","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. Lat","David Neill","3880","1978","05","07","Nicarágua",NA,NA,"Empalme de Limbaika Alamikama",NA,NA,NA,NA,NA,"20 m elev; tree 10 m; pusbesence tan, easily removable from leaf surface. Ambiente: Pine savanna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1981","01","01",NA,NA,NA,NA
"672","2021-04-07 21:46:22-03","UFPI","TEPB","4665","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) H. B. K. Sens. Lat.","M. Araquistain","2253","1980","04","18","Nicarágua","Nueva Segovia","Cerro El Achiote","7 km al N de El Jícaro.","-86.133333","13.766667","86°08'W","13°46'N",NA,"Árbol pubescente, frutos verdes inmaturos.",NA,NA,NA,NA,NA,"700","1000",NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1983","01","01",NA,NA,NA,NA
"673","2021-04-02 11:40:30-03","UFPI","TEPB","5145","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. Lat","J. C. SOLOMON","8595","1982","10","20","Bolívia",NA,NA,"Departamento La Paz prov. Nor Yungas 2.0 km above yolosa on road to coroico.",NA,NA,"67,44'W","16,13'S",NA,"open grassland with scattered trees and shrubs; small tree, 4 m. Petals yellow.",NA,NA,NA,NA,NA,"1500","1500",NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1984","01","01",NA,NA,NA,NA
"674","2021-04-02 11:40:30-03","UFPI","TEPB","5500","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"A. J. CASTRO",NA,"1987","05","01","Brasil","Piauí",NA,"Fazenda Piloto Chapada Grande Missão Alemã (DNOCS)",NA,NA,NA,NA,NA,"Arvoreta. C6PI. 42.325 Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici de Ema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FERNANDES, A.",NA,NA,NA,"1987","07","01",NA,NA,NA,NA
"675","2021-03-22 17:45:58-03","UFPI","TEPB","31537","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Lunan ex Griseb.","Amorim, J.C.","61","2017","05","21","Brasil","Piauí","Castelo do Piauí","Terra dura","-41.509753","-5.05685","41°30'35,11W","5°3'24,66S",NA,"Galhos frágeis, flores e frutos pequenos e alaranjados, caule de cor castanho acinzentado e tronco mais velho mostra ter casca fissuras quadriculadas, folhas são simples. Ambiente: Cerrado <ll>dwc_commonname:</ll> murici",NA,NA,NA,NA,NA,"156","156",NA,NA,NA,"Amorim, J. C.",NA,NA,NA,"2017","12","01",NA,NA,NA,NA
"676","2021-04-04 23:42:49-03","UFPI","TEPB","32444","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","S.R.SOUSA","6","2008","02","23","Brasil","Piauí","Campo Maior","Serra de Santo Antonio","-42.194722","-4.946111","42°11'41W","04°56'46S",NA,"arvoreta; fruto imaturo; flor amarela; solo rochoso e alterado. Geo-8 Ambiente: Cerrado Rupestre <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,"248","248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2021-04-02 11:40:30-03","UFPI","TEPB","4648","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. lat","M. Araquistain","27","1979","08","10","Nicarágua",NA,NA,NA,NA,NA,NA,NA,NA,"Arbol de 6m; de alto, infructiscencia racimosa, frutos coloramarillos cuando maduros, buen sabor y aroma, hojas opuestas simples, los frutos em su ápice tienen 3 pelos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1981","01","01",NA,NA,NA,NA
"678","2021-04-02 11:40:30-03","UFPI","TEPB","5051","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) HBK. Sens. Lat","Warren Douglas Stevens",NA,"1978","08","25","Nicarágua",NA,NA,"Departamento de JINOTEGA : CA. 4.7 KM s OF Jinotega (square) on old road to Hwy. 3 near Matagalpa, then along road to city dump and abandoned mine.","-86","13.033333","86°00'W","13°02'N",NA,"Small tree,one seen, flowers orange, fruits green.",NA,NA,NA,NA,NA,"1150","1250",NA,NA,NA,"W. R. Anderson",NA,NA,NA,"1981","01","01",NA,NA,NA,NA
"679","2021-03-22 17:45:58-03","UFPI","TEPB","6711","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","ROBERTO P. ORLANDO",NA,"1988","02","25","Brasil","Bahia","Rodelas","Dunas de volta do Rio","-38.7667007446289","-8.84556007385254",NA,NA,NA,"<ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"680","2021-03-12 01:35:28-03","UFPI","TEPB","8556","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.)","Figueredo, MA.",NA,"1994","08","11","Brasil","Ceará","Paracuru","Adutora","-39.0306015014648","-3.41000008583069",NA,NA,NA,"<ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19467","auto",NA,NA,NA,NA,NA,NA,NA,NA
"681","2021-04-04 23:42:49-03","UFPI","TEPB","30663","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","Sá, V.","50",NA,NA,NA,"Brasil","Manhão","Araioses",NA,"-41.9030990600586","-2.89000010490417",NA,NA,NA,"Árvore de 2 metros de altura, em plena floração. Material de doação-HDELTA 1895 <ll>dwc_commonname:</ll> Murici pitanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lemos, J. R.","49613","auto",NA,NA,NA,NA,NA,NA,NA,NA
"682","2021-04-04 23:42:49-03","UFPI","TEPB","30659","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","Cunha, C.","30",NA,NA,NA,"Brasil","Manhão","Araioses","Galego","-41.9030990600586","-2.89000010490417",NA,NA,NA,"1,5 metros de altura. Material de Doação - HDELTA 1865 <ll>dwc_commonname:</ll> Murici pitanga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lemos, J. R.","49613","auto",NA,NA,NA,NA,NA,NA,NA,NA
"683","2021-03-23 17:08:49-03","UFPI","TEPB","32024","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) Kunth.","G. M. Conceição","325","1998","11","05","Brasil","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,"Árvore com caule cilindrico e casca rugosa, folhas simples e flores amarelas. <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"176498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"684","2021-03-23 17:08:49-03","UFPI","TEPB","32017","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L. ) Kunth.","G. M. Conceição","101","1998","04","08","Brasil","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,"Arbusto com casca lisa e folhas simples, flores amarelas. <ll>dwc_commonname:</ll> Murici da chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Y. Tamashiro (UEC)","176498","auto",NA,"1999","02","20",NA,NA,NA,NA
"685","2021-03-22 17:45:58-03","UFPI","TEPB","32427","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","L.","SOUSA,H.S.DE","21","2007","09","14","Brasil","Maranhão","Tutóia","Seriema","-42.2743988037109","-2.76194000244141",NA,NA,NA,"Flor amarela; substrato arenoso; frequente Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"686","2021-03-22 17:45:58-03","UFPI","TEPB","2068","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","J. R. VASCONCELOS",NA,"1981","09","17","Brasil","Piauí","Batalha",NA,"-42.0750007629395","-4.02500009536743",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40311","auto",NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-04-04 23:42:49-03","UFPI","TEPB","25697","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","L. Farias","8","2007","10","30","Brasil","Piauí","Brasileira","Baixa do Barreiro, PARNA Sete Cidades","-41.7811012268066","-4.13166999816895",NA,NA,NA,"arbusto de cerca de 2 metros, flores amarelas Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M. E. Alencar","51782","auto",NA,"2007","10","01",NA,NA,NA,NA
"688","2021-04-04 23:42:49-03","UFPI","TEPB","25696","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","L. Farias","3","2007","10","30","Brasil","Piauí","Brasileira","Baixa do Berreiro, P. N. Sete Cidades","-41.7811012268066","-4.13166999816895",NA,NA,NA,"Árvore ca. 2 m, cor da flor flores avermelhadas,estado reprodutivo com frutos imaturos e flores avermelhadas. Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M.E. Alencar","51782","auto",NA,"2007","10","01",NA,NA,NA,NA
"689","2021-03-12 01:35:28-03","UFPI","TEPB","14611","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","H. B. K.","A. Carvalho","37","2001","11","14","Brasil","Piauí","Brasileira","Na estrada que dá acesso ao portão Sul.","-41.7811012268066","-4.13166999816895",NA,NA,NA,"Árvoreta ca. 3 m, flores amarelas e vermelhas, pouco frequente. Substrato arenoso. Ambiente: Cerrado (Típico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51782","auto",NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-03-12 01:35:28-03","UFPI","TEPB","14608","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","H. B. K.","A. Carvalho","29","2001","11","14","Brasil","Piauí","Brasileira","Na estrada que dá acesso ao portão Sul.","-41.7811012268066","-4.13166999816895",NA,NA,NA,"Arbusto ca. 3m. Flores amarelas. Frequência rara. Substrato arenoso. Ambiente: Cerrado (Típico)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51782","auto",NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-04-04 23:42:49-03","UFPI","TEPB","27034","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","M. P. Silva","137","2009","01","15","Brasil","Piauí","Campo Maior","Pau Arrastado","-42.1685981750488","-4.82777976989746",NA,NA,NA,"Árvore Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici-verdadeiro",NA,NA,NA,NA,NA,"23","23",NA,NA,NA,NA,"41673","auto",NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-03-22 17:45:58-03","UFPI","TEPB","2719","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","J. R. VASCONCELOS",NA,"1981","02","15","Brasil","Piauí","Capitão de Campos",NA,"-41.9425010681152","-4.45666980743408",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31683","auto",NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-04-04 23:42:49-03","UFPI","TEPB","2128","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth.","J. R. VASCONCELOS",NA,"1981","10","21","Brasil","Piauí","Elesbão Veloso",NA,"-42.1403007507324","-6.20194005966187",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Muricí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39582","auto",NA,NA,NA,NA,NA,NA,NA,NA
"694","2021-03-22 17:45:58-03","UFPI","TEPB","2671","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","J. R. VASCONCELOS",NA,"1981","12","14","Brasil","Piauí","Elesbão Veloso",NA,"-42.1403007507324","-6.20194005966187",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39582","auto",NA,NA,NA,NA,NA,NA,NA,NA
"695","2021-03-22 17:45:58-03","UFPI","TEPB","2666","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","J. R. VASCONCELOS",NA,"1982","04","22","Brasil","Piauí","Floriano",NA,"-43.0224990844727","-6.76694011688232",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"696","2021-03-22 17:45:58-03","UFPI","TEPB","2621","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","J. R. VASCONCELOS",NA,"1982","04","23","Brasil","Piauí","Itaueira",NA,"-43.0256004333496","-7.60333013534546",NA,NA,NA,"Ambiente: Caatinga <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53080","auto",NA,NA,NA,NA,NA,NA,NA,NA
"697","2021-03-22 17:45:58-03","UFPI","TEPB","2682","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","J. R. VASCONCELOS",NA,"1982","04","29","Brasil","Piauí","Jerumenha",NA,"-43.5097007751465","-7.0877799987793",NA,NA,NA,"Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40196","auto",NA,NA,NA,NA,NA,NA,NA,NA
"698","2021-03-12 01:35:28-03","UFPI","TEPB","28442","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","(L.) Kunth","Lima, A. S.","12","2012","01","07","Brasil","Piauí","Jerumenha","Fazenda Campeira parcela 01","-43.5097007751465","-7.0877799987793",NA,NA,NA,"Flora amarela; fruto verde; solo arenoso Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40196","auto",NA,"2012","12","04",NA,NA,NA,NA
"699","2021-03-22 17:45:58-03","UFPI","TEPB","2692","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia","Steud.","J. R. VASCONCELOS",NA,"1982","05","04","Brasil","Piauí","Marcos Parente",NA,"-43.894401550293","-7.12056016921997",NA,NA,NA,"Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28632","auto",NA,NA,NA,NA,NA,NA,NA,NA
"700","2021-04-02 11:40:30-03","UFPI","TEPB","5597","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","crassifolia","Byrsonima crassifolia",NA,"A. J. CASTRO",NA,"1987","10","01","Brasil","Piauí","Oeiras",NA,"-42.1310997009277","-7.0252799987793",NA,NA,NA,"Arvoreta, cor da flor amarela. CGPI151 FP Ambiente: Cerrado <ll>dwc_commonname:</ll> Murici de Ema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. J. CASTRO","54774","auto",NA,"1988","09","01",NA,NA,NA,NA
