"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","typeStatus","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"47","2019-08-27 13:36:49-03","IAP","PACA-AGP","77323","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","E. D. Castellani","Sehnem, A.",NA,"1961","12","30",NA,"Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,"Det. S. muscosa Spring por A. Sehnem 1981 Habitat: ad rupem ad rivum","PACA077323",NA,"1989",NA,NA,NA,NA,"Lycopodiopsida","76715","auto",NA,NA,NA,NA,NA
"48","2019-08-27 13:36:49-03","IAP","PACA-AGP","77321","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","E. D. Castellani","Sehnem, A.",NA,"1935","10","02",NA,"Brasil","RS","São Leopoldo","Feitoria","-51.1472015380859","-29.7602996826172",NA,NA,NA,"Det. S. muscosa Spring por A. Sehnem Habitat: in declivio terroso","PACA077321",NA,"1989",NA,NA,NA,NA,"Lycopodiopsida","10287","auto",NA,NA,NA,NA,NA
"49","2019-08-27 13:36:49-03","IAP","PACA-AGP","89924","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","A. L. Schneider","J. Terneny",NA,"2001","06","02",NA,"Brasil","RS","Teutônia",NA,"-51.8064002990723","-29.4480991363525",NA,NA,NA,"HASU 13158. Habitat: Barranco úmido.","PACA089924",NA,"2003","08","11",NA,NA,"Lycopodiopsida","13597","auto",NA,NA,NA,NA,NA
"50","2019-11-21 14:50:32-03","UFJF","CESJ","3208","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","A.H.G. Alston","A.C. Brade","19040","1948","05","09","América do Sul","Brasil","Minas Gerais","Passa Quatro","Itaguaré","-44.9667015075684","-22.3903007507324","2000","2000",NA,NA,"CESJ003208","CESJ003208","1949",NA,NA,NA,NA,NA,"17293","auto",NA,NA,NA,NA,NA
"51","2019-11-21 14:50:32-03","UFJF","CESJ","22647","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","R.Y. Hirai","L. Krieger; et al.","CESJ22647","1988","09","18","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Vale Encantado",NA,NA,NA,NA,NA,"Sobre turfa, à beira do ribeirão, aderente ao solo.","CESJ022647","CESJ022647","1999","04","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:50:32-03","UFJF","CESJ","22650","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","L.A.A. Góes-Neto","L. Krieger; et al.","CESJ22650","1988","09","18","América do Sul","Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Cachoeira Bonita",NA,NA,NA,NA,NA,"No barranco, lugar úmido.","CESJ022650",NA,"2016","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:50:32-03","UFJF","CESJ","3207","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","L.A.A. Góes-Neto","s.col.","s.n.",NA,NA,NA,"América do Sul","Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,NA,"CESJ003207","CESJ003207","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-21 14:50:32-03","UFJF","CESJ","56380","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","F.S. Souza","F.S. Souza; V.A.O. Dittrich; L. Menini Neto; F.R.G. Salimena","986","2010","07","24","América do Sul","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Charco alagado. S22 08.279 W44 43.528. 1641 msm.","-44.731333","-22.141083","1641","1641",NA,"Terrestre no charco, próximo ao campo de altitude.","CESJ056380","CESJ056380","2010","07","24","-44.731333","-22.141083",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-21 14:50:32-03","UFJF","CESJ","69348","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","G.B. Oliveira","G.B. Oliveira; G.C. Iote","295","2016","09","26","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Nanofloresta Nebular, Gruta dos Moreiras, 15-20m da entrada da gruta","-43.882222","-21.676667","1650","1650",NA,"Rupícola","CESJ069348",NA,"2017","07",NA,"-43.882222","-21.676667",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-21 14:50:32-03","UFJF","CESJ","50256","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","A. Salino","F.S. Souza; S.A. Roman; T.M. Machado","433","2008","04","29","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Burro de Ouro","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Rupícola em gruta no interior de mata.","CESJ050256","CESJ050256","2008","04","29",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"57","2019-11-21 14:50:32-03","UFJF","CESJ","49269","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","F.S. Souza","T.E. Almeida; F.S. Souza; N.F.O. Mota; P.L. Viana; B. Norderstam; K. Antunes; N.L. Abreu","761","2007","04","10","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Burro de Ouro.","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Rupícola em mata em clarabóia de caverna","CESJ049269","CESJ049269","2008","10","06",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"58","2020-06-30 18:33:08-03","UFJF","CESJ","14581","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","R.Y.Hirai","L. Krieger","CESJ14581","1977","02","25","América do Sul","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,"Beira da água associada com Utriculariaceae.","CESJ014581",NA,"1999","04","19",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"59","2019-11-21 14:50:32-03","UFJF","CESJ","49249","PreservedSpecimen","Plantae","Lycopodiopsida",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","F.S. Souza","T.E. Almeida; F.S. Souza; N.F.O. Mota; P.L. Viana; B. Norderstam; K. Antunes; N.L. Abreu","741","2007","04","09","América do Sul","Brasil","Minas Gerais","Rio Preto","Serra Negra, Ninho da Égua","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Rupícola em paredão de grota","CESJ049249","CESJ049249","2008","10","06",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"60","2021-03-01 16:44:04-03","UNICAMP","UEC","11879","S","Plantae","Pteridophyta",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Hirai, RY","Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","3082","1976","09","30",NA,"Brazil","São Paulo","Campos do Jordão","Reserva do Insituto Florestal, Estrada para Paiol.","-45.5900001525879","-22.7299995422363","1550","1680",NA,"Em barrancos.; Campo limpo.","UEC067157","UEC067157","1999","01",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"61","2019-01-17 11:22:24-02","PUCRS","MPUC","10537","S","Plantae",NA,"Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","M.R. Senna","C.S.A. Martins",NA,"1988","05","28","South America","Brasil","RS","Barracão","Espigão Alto","-51.4506667","-27.6711111",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.4506667000","-27.6711111000","Isoetopsida",NA,NA,NA,"1",NA,NA,NA
"62","2021-03-16 17:57:03-03","UCS","HUCS","48833","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Gonzatti, F.","Gonzatti, F.","3980","2017","11","18",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, PARNASO, Parque Nacional","-43.016306","-22.454028","2034","2034",NA,"Erva rastejante em barranco úmido com Sphagnum, campo rupestre de altitude, quase chegando ao alojamento da Pedra do Sino, ao sol","HUCS004125","HUCS004125","2018","11",NA,"-43.016306","-22.454028",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-16 17:57:03-03","UCS","HUCS","49210","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Gonzatti, F.","Gonzatti, F.","3856","2017","11","10",NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi","-43.489361","-20.432333","1613","1613",NA,"Erva rastejante em depósitos úmicos e entre musgos nas fendas das rochas, no pico, à sombra","HUCS004191","HUCS004191","2019","02",NA,"-43.489361","-20.432333",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-16 17:57:03-03","UCS","HUCS","4274","PreservedSpecimen","Plantae","Pteridophyta","Selaginellales","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Gonzatti, F.","Jürgens, C.","L10","1900",NA,NA,NA,"Brasil","Rio Grande do Sul","Rio Pardo","Serra da Boa Esperança","-52.378101348877","-29.9897003173828",NA,NA,NA,"Referência. Rosenstock, E. Beiträge zur Pteridophytenflora Südbrasiliens.Hedwigia v.43, 210-238, 1904.","HUCS004197","HUCS004197","2016","08",NA,NA,NA,NA,"46320","auto",NA,NA,NA,NA,NA
"65","2020-12-21 16:45:10-03","MBM","MBM","429789","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Canestraro, B.K.","Canestraro, B.K.; Lozano, E.D.; Engels, M.E.; Ariati, V.; Lozano, E.D.; Engels, M.E.; Ariati, V.","1479","2019","01","15","Southern America","Brazil","Paraná","Campina Grande do Sul","Morro Caratuva","-48.833556","-25.238333","1590","1590",NA,"Terrícola e rupícola, semiciófita, rara, prostrada.; Floresta Ombrófila Densa Altomontana.","MBM429789",NA,"2019",NA,NA,"-48.833556","-25.238333",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:45:10-03","MBM","MBM","171853","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Hirai, R.Y.","Imaguire, N.","1023","1973","06","17","Southern America","Brazil","Paraná","Campina Grande do Sul","Pouso da Sorte","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM171853","MBM171853",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"67","2020-12-21 16:45:10-03","MBM","MBM","261297","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Hirai, R.Y.","Silva, J.M.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","3382","2001","08","18","Southern America","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM261297","MBM261297",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"68","2020-12-21 16:45:10-03","MBM","MBM","393707","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Canestraro, B.K.","Canestraro, B.K.; Pereira, J.; Matos, F.B.; Pereira, J.; Matos, F.B.","510","2013","02","11","Southern America","Brazil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, Parte Alta. Trilha para Agulhas Negras","-44.8699989318848","-22.283899307251",NA,NA,NA,"Humícola, heliófita, em declive ao lado trilha.; Campos de Altitude.","MBM393707","MBM393707","2013","02","23",NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"69","2020-12-21 16:45:10-03","MBM","MBM","351380","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Salino, A.","Souza, F.S.; et al.; et al.","433","2008","04","29","Southern America","Brazil","Minas Gerais","Rio Preto","Serra Negra. Burro de Ouro","-43.8278007507324","-22.0891990661621",NA,NA,NA,"Rupícola em gruta no interior de mata","MBM351380","MBM351380","2008","04","29",NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA
"70","2020-12-21 16:45:10-03","MBM","MBM","292365","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Lopes, M.S.","Lopes, M.S.; Pietrobom da Silva, M.R.; Pietrobom da Silva, M.R.","593","2002","05","20","Southern America","Brazil","Pernambuco","Jaqueira","Usina Colônia","-35.7933006286621","-8.72667026519775",NA,NA,NA,NA,"MBM292365","MBM292365",NA,NA,NA,NA,NA,NA,"11830","auto",NA,NA,NA,NA,NA
"71","2019-11-01 15:28:48-03","PUC-RIO","FCAB","0475","PreservedSpecimen","Plantae",NA,"Pteridophyta","Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","A.G. Alston","P.E. Leite S.J.","s.n.","1945","10",NA,NA,"Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"000475",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"72","2015-09-03 16:10:01-03","MNHN","RECOLNAT_MNHN_P","P01242336","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Glaziou, A.",NA,"1870","4","2",NA,"Brasil","Rio de Janeiro",NA,"Grand marécage des Orgnes",NA,NA,NA,NA,"hb","Reçu en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242336' target='other'> <mi>dwc_moreinfo</mi></a>","P01242336","P01242336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4486",NA,NA
"73","2017-12-06 16:50:06-02","MNHN","RECOLNAT_MNHN_P","P01242340","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Schwacke",NA,"1879","1","1",NA,"Brasil","Minas Gerais",NA,"Serra do Picú.",NA,NA,"1900",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242340' target='other'> <mi>dwc_moreinfo</mi></a>","P01242340","P01242340_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1640",NA,NA
"74","2018-08-21 15:48:20-03","MNHN","RECOLNAT_MNHN_P","P01903591","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée","Hieronymus","Silveira, A.A. da",NA,"1897","11",NA,NA,"Brésil",NA,NA,"Minas. Serra do Papagaio",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01903591' target='other'> <mi>dwc_moreinfo</mi></a>","P01903591","P01903591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2755",NA,NA
"75","2015-09-18 09:55:11-03","MNHN","RECOLNAT_MNHN_P","P00573925","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima major","Hieron.","Hieronymus","Dusén, P.",NA,"1902","6","8",NA,"Brasilia",NA,NA,"Serra do Itatiaia",NA,NA,"2100",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00573925' target='other'> <mi>dwc_moreinfo</mi></a>","P00573925","P00573925_01",NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,"539","major",NA
"76","2015-09-03 16:10:01-03","MNHN","RECOLNAT_MNHN_P","P01242339","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima major","Hieron.","Hieronymus","Silveira, A.A. da",NA,"1897","11",NA,NA,"Brésil",NA,NA,"Minas. Serra do Papagaio",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242339' target='other'> <mi>dwc_moreinfo</mi></a>","P01242339","P01242339_01 P01242339_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2603","major",NA
"77","2015-09-03 16:09:58-03","MNHN","RECOLNAT_MNHN_P","P01242335","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242335' target='other'> <mi>dwc_moreinfo</mi></a>","P01242335","P01242335_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4486",NA,NA
"78","2015-09-18 06:13:17-03","MNHN","RECOLNAT_MNHN_P","P00044826","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00044826' target='other'> <mi>dwc_moreinfo</mi></a>","P00044826","P00044826_01 P00044826_02 P00044826_03",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,"4499",NA,NA
"79","2015-09-18 10:50:27-03","MNHN","RECOLNAT_MNHN_P","P00573924","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Glaziou, A.",NA,"1870","3","12",NA,"Brésil",NA,NA,"Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00573924' target='other'> <mi>dwc_moreinfo</mi></a>","P00573924","P00573924_01",NA,NA,NA,NA,NA,NA,NA,NA,"type",NA,"4499",NA,NA
"80","2018-06-28 18:27:54-03","MNHN","RECOLNAT_MNHN_P","P01167604","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée","Bauer","Bauer, D.S.",NA,"2013","2","4",NA,"Brésil","Minas Gerais",NA,"Minas Gerais, Monumento Natural Estadual Várzea do Lageado e Serra do Raio, São Gonçalo do Rio das Pedras","-43.46694","-18.43222",NA,"1139","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167604' target='other'> <mi>dwc_moreinfo</mi></a>","P01167604","P01167604_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DBa 18",NA,NA
"81","2015-09-03 16:10:02-03","MNHN","RECOLNAT_MNHN_P","P01236991","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée","Valdespino","Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01236991' target='other'> <mi>dwc_moreinfo</mi></a>","P01236991","P01236991_01 P01236991_02",NA,NA,NA,NA,NA,NA,NA,NA,"isolectotype",NA,"4499",NA,NA
"82","2016-06-09 13:10:40-03","MNHN","RECOLNAT_MNHN_P","P01242332","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Brésil. Serra dos Orgãos",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242332' target='other'> <mi>dwc_moreinfo</mi></a>","P01242332","P01242332_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4485",NA,NA
"83","2015-09-03 16:09:58-03","MNHN","RECOLNAT_MNHN_P","P01242333","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée","Cremers","Glaziou, A.",NA,"1869","12","12",NA,"Brésil",NA,NA,"Haut des Orgues",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242333' target='other'> <mi>dwc_moreinfo</mi></a>","P01242333","P01242333_01 P01242333_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4485",NA,NA
"84","2015-09-03 16:09:58-03","MNHN","RECOLNAT_MNHN_P","P01242334","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Province de Brésil.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242334' target='other'> <mi>dwc_moreinfo</mi></a>","P01242334","P01242334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4486",NA,NA
"85","2016-06-14 11:23:01-03","MNHN","RECOLNAT_MNHN_P","P01242338","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Selaginella","tenuissima","Selaginella tenuissima","Fée",NA,"Schwacke",NA,"1887","9","11",NA,"Brasil","Minas Gerais","Itabirito","Min. Geraes. Pic Itabira","-43.801399230957","-20.2532997131348",NA,NA,"hb","Herbier Christ 9 Fevrier 1910 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01242338' target='other'> <mi>dwc_moreinfo</mi></a>","P01242338","P01242338_01",NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,"5897",NA,NA
"86","2021-02-11 17:21:47-03","UFPR","UPCB","57115","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Hirai, R.Y.","Matos, F.B.","1161","2006","05","17",NA,"Brasil","Paraná","Guaratuba","Parque Nacional Saint-Hilaire/ Lange (Serra da Prata)","-48.666667","-25.6","1450","1450",NA,"Terrestre reptante, no topo do morro. Campo de altitude..",NA,NA,"2007","11","13","-48.666667","-25.6",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:21:47-03","UFPR","UPCB","61052","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Labiak, P.H.","Labiak, P.H.","4458","2008","01","11",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, subida para o Pico das Agulhas Negras.","-44.663056","-22.38","2350","2350",NA,"Terrestre, sobre solo orgânico. Campos de altitude..",NA,NA,"2008","01",NA,"-44.663056","-22.38",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:21:47-03","UFPR","UPCB","68009","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Pereira, J.B.S.","Pereira, J.B.S.","350","2008","10","24",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná","-48.833333","-25.233333","1500","1600",NA,"Rupícola, local sombreado e úmido..",NA,NA,"2008","01","01","-48.833333","-25.233333",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:21:47-03","UFPR","UPCB","69437","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Pereira, J.B.S.","Pereira, J.B.S.","83","2007","09","29",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná.","-48.833333","-25.25","1600","1600",NA,"Rupícola, próximo ao solo. Campo de Altitude. Floresta Ombrófila Densa Altomontana..",NA,NA,"2008","01","01","-48.833333","-25.25",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:21:47-03","UFPR","UPCB","69487","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Pereira, J.B.S.","Pereira, J.B.S.","251","2008","05","22",NA,"Brasil","Paraná","Campina Grande do Sul","Parque Estadual Pico Paraná. Pico Paraná","-48.816667","-25.233333","1800","1800",NA,"Terrestre, Campo de Altitude, local sombreado abaixo de uma pedra. Floresta Ombrófila Densa Altomontana..",NA,NA,"2010","04","23","-48.816667","-25.233333",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:21:47-03","UFPR","UPCB","75418","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Pereira, J.B.S.","Pereira, J.B.S.","704","2013","02","03",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Próximo a barragem da Peti","-43.381389","-19.829167","700","800",NA,"Em afloramento granítico..",NA,NA,"2013","03","02","-43.381389","-19.829167",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:21:47-03","UFPR","UPCB","75527","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Pereira, J.B.S.","Pereira, J.B.S.","546","2010","02","06",NA,"Brasil","Paraná","Morretes","Parque Estadual do Marumbi.","-48.93","-25.463889","1400","1500",NA,"Rupícola, interior da mata..",NA,NA,"2013","03","02","-48.93","-25.463889",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-09-29 14:53:04-03","UFPR","UPCB","87741","PreservedSpecimen","Plantae","Lycophyta",NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Pereira, J.B.S.","Pereira, J.B.S. | Becari-Viana, I.","845","2014","03","13",NA,"Brasil","Minas Gerais","Fervedouro","Parque Estadual Serra do Brigadeiro","-42.45","-20.733333","1100","1100",NA,"Terrícola à beira do rio..",NA,NA,"2014",NA,NA,"-42.450000","-20.733333",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:21:47-03","UFPR","UPCB","89620","PreservedSpecimen","Plantae",NA,NA,"Selaginellaceae","Selaginella","tenuissima","Selaginella tenuissima","Fée","Grupo verde & Salino, A.","Dinato, D.O. et al.","74","2012","10","25",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha entre o Abrigo 04 e a Pedra do Sino.","-43.016944","-22.277222","2035","2035",NA,"Prensado em álcool. Amostra em sílica. Campo de altitude. Erva terrestre em barranco de trilha..","UPCB0030043","UPCB0030043","2012","10",NA,"-43.016944","-22.277222",NA,NA,NA,NA,NA,NA,NA,NA
