"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","typeStatus","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","relatedCatalogItem"
"50","2020-07-23 12:16:30-03","CEPLAC","CEPEC","27610","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"S. A. Mori","13809","1981","04","29",NA,"Brasil","Bahia","UNA","Arredores das Fazs. Maruim e Dois de Julho, 33KM ao SW de Olivença. Rod. Olivença/Buerarema.","-39.0752983093262","-15.2932996749878",NA,"<ll>dwc_commonname:</ll> Araçá-de-folha-grande",NA,NA,"M. C. Souza",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,"30/09/2006"
"51","2020-07-23 12:16:30-03","CEPLAC","CEPEC","85251","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"S. C. de Sant'Ana","838","2000","05","18",NA,"Brasil","Bahia","URUÇUCA","Parque Estadul Serra do Condurú. Ca. 11,5Km de Serra Grande em direção a Uruçuca, com 500m do ramal a esquerda.","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"M. Sobral",NA,NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2003"
"52","2019-11-01 15:06:43-03","UnB","UB","168125","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sant'Ana, SC","604","1996","07","25","Southern America","Brasil","Bahia","Una","Ent. no km 45 da rod. BA001","-39.083333","-15.163889",NA,"Árvore com 10m de altura e 10 cm de diâmetro. Folhas verdes discolores.Flores com estames e anteras cremes.Frutos imaturos verdes.; Região da mata higrófila sul baiana",NA,NA,"Souza, MC","2009",NA,NA,NA,NA,NA,"-39.083333","-15.163889",NA,NA,NA,NA
"53","2021-02-08 12:44:16-03","UFRGS","ICN","083771","S","Plantae","Dicotyledon",NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sobral, M; Brito, HS; Nascimento, W","5750","1988","12","04","América do Sul","Brasil","BA","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,"Arvoreta 4m, flores brancas, caulinares, casca rugosa; Interior de mata litorânea","ICN00000413","ICN00000413","Sobral, M",NA,NA,"41230","auto",NA,"Paratypus",NA,NA,"60","60",NA,NA
"54","2021-02-08 12:44:16-03","UFRGS","ICN","096154","S","Plantae","Dicotyledon",NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Mattos Silva, LA; Santos, TS; Moraes, ME","2179","1987","04","28","América do Sul","Brasil","BA","Itacaré","Cerca de 1Km ao sul de Itacaré. Aprox. 14º18'S e 39º02'W","-38.9967002868652","-14.2775001525879",NA,"Arvorezinha, 4cm x 8 cm, ramos com ápices pilosos e o restante glabro. Folhas do ápice também com pecíolos pilosos, estéril. Inflorescências antigas presas ao caule.; Mata a beira mar, em solo rochoso.","ICN00000414","ICN00000414 ICN00000414_1","Sobral, M",NA,NA,"41230","auto",NA,"Paratypus",NA,NA,"60","60",NA,NA
"55","2021-02-08 12:44:16-03","UFRGS","ICN","096156","S","Plantae","Dicotyledon",NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Mattos Silva, LA; Santos, TS; Moraes, ME","2194","1987","04","28","América do Sul","Brasil","BA","Itacaré","Rodovia Itacaré/Ubaitaba (BA 654), aprox. 14º18'S - 39º02W","-38.9967002868652","-14.2775001525879",NA,"Arvorezinha, 2,5m, estéril.; Mata Higrófila próxima a antiga barragem","ICN00000415","ICN00000415","Sobral, M",NA,NA,"41230","auto",NA,"Paratypus",NA,NA,"60","60",NA,NA
"56","2019-11-21 10:12:34-03","IBt","SP","271433","S","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sant'Ana, SC; et al.","541","1994","07","05",NA,"Brasil","Bahia","Una","Reserva Biológica do Mico Leão (IBAMA). Entrada no km 46 da rod. BA 001, Ilhéus-Una, Região de mata higrófila sul baiana.","-39.083333","-15.15",NA,"Árvore ca. 12m alt., frutos imaturos esverdeados.",NA,NA,"Souza, MC","2005","07",NA,NA,NA,NA,"-39.083333","-15.15",NA,NA,NA,NA
"57","2019-11-21 10:12:34-03","IBt","SP","271434","S","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sant'Ana, SC; et al.","557","1994","09","06",NA,"Brasil","Bahia","Una","Reserva Biológica do Mico Leão (IBAMA). Entrada no km 46 da rod. BA 001, Ilhéus-Una, Região de mata higrófila sul baiana.","-39.083333","-15.15",NA,"Árvore ca. 13m alt., e 20cm de diam. frutos imaturos verdes.",NA,NA,"Souza, MC","2005","07",NA,NA,NA,NA,"-39.083333","-15.15",NA,NA,NA,NA
"58","2019-11-21 10:12:34-03","IBt","SP","320389","S","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Carvalho, AMV; et al.","4667","1994","09","19",NA,"Brasil","Bahia","Ilhéus","Mata da esperança, entrada a 2km a partir da antiga ponte do Rio Fundão. Mata higrpofila sul baiana.","-39.069167","-14.781944",NA,"Árvore 280, parcela 8, DAP 7,3cm, 10m alt., F. 8m. Flores alvas, frutos imaturos verdes, epífita presente.",NA,NA,"Souza, MC","2005","07",NA,NA,NA,NA,"-39.069167","-14.781944",NA,NA,NA,NA
"59","2019-11-21 10:12:34-03","IBt","SP","274954","S","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Kallunki, JA; Pirani, JR","410","1993","02","01",NA,"Brasil","Bahia","Aurelino Leal","11,2km from Aurelino Leal and BR 101 on road to Lage do Banco, to right on small cabbled roadway. Rochy somewhat disturbed slope forest.","-39.3272018432617","-14.3166999816895",NA,"Tree 8m, infloresc. cauline. petals white, very small, hypanthium white, splitting into lobes, each bearing many white stamens, style white. (photo).",NA,NA,"Kawasaki, ML","1995",NA,"38772","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-11-21 10:12:34-03","IBt","SP","272374","S","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sobral, M; Brito, HS; Nascimento, W","5750","1988","01",NA,NA,"Brasil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,"Arvoreta 4-6 m, em interior de mata. Flores brancas, caulinares","SP001384","SP001384","Sobral, M","1988",NA,"41230","auto",NA,"Paratype",NA,NA,NA,NA,NA,NA
"61","2019-11-21 10:12:34-03","IBt","SP","351053","S","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sant'Ana, SC; et al.","838","2000","05","18",NA,"Brasil","Bahia","Uruçuca","Parque Estadual Serra do Conduru, ca. 11,5km de Serra GRande em direção a Uruçuca, com 500m do ramal a esquerda. Região de mata higrófila sul baiana.","-39.2844009399414","-14.5930995941162",NA,"Árvore ca. 7m alt., folhas verdes discolores. Frutos caulinares, imaturos de cor verde.",NA,NA,"Souza, MC","2005","07","33791","auto",NA,NA,NA,NA,NA,NA,NA,NA
