"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","dayIdentified"
"46","2008-05-27 22:02:00-03","MO","MOBOT","408","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Benjamin Øllgaard|L.B. Holm-Nielsen|N.H. Andreasen|B.B. Larsen|Lars P. Kvist","Øllgaard 38451","1982","5","8","South America","Ecuador","Morona-Santiago",NA,"Trail Alao - Huamboya, around and above El Placer. Montane rain forest.","-78.38333","-1.78333","2850.00000000",NA,NA,NA,NA,"3400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-11-09 04:37:00-03","MO","MOBOT","417","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","L.B. Holm-Nielsen|Jaime L. Jaramillo|T. de Vries","Holm-Nielsen 17393","1979","4","28","South America","Ecuador","Napo",NA,"N side of Cerro Sumaco, loma NW of campsite.","-77.71666","-0.56666","3100.00000000",NA,NA,NA,NA,"3150.00000000","Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-11-09 04:37:00-03","MO","MOBOT","426","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","L.B. Holm-Nielsen|Jaime L. Jaramillo|T. de Vries","Holm-Nielsen 17773","1979","5","3","South America","Ecuador","Napo",NA,"Cerro Sumaco, loma 315 deg. of summit. Montane forest.","-77.71666","-0.56666","3100.00000000",NA,NA,NA,NA,"3300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-06-18 06:28:00-03","MO","MOBOT","436","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","Holm-Nielsen 27174","1980","9","26","South America","Ecuador","Napo",NA,"Upper slopes of Guagra Urcu. SW exposed montane forest.","-77.73333","-0.46666","2760.00000000",NA,NA,NA,NA,NA,"I. Illum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2015-06-18 06:28:00-03","MO","MOBOT","446","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","L.B. Holm-Nielsen|Jaime L. Jaramillo|Flavio Coello|Eduardo Asanza C.","Holm-Nielsen 27619","1980","9","29","South America","Ecuador","Napo",NA,"Guagra Urcu, lomita SE of summit. Jaramillo.","-77.71666","-0.46666","2900.00000000",NA,NA,NA,NA,NA,"I. Illum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2008-05-27 22:02:00-03","MO","MOBOT","456","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 6810","1973","6","5","South America","Ecuador","Napo",NA,"Between Cuyua and Papallacta, 10 km E of Papallacta on road to Baeza. Rocky slope along the road.","-78.01666","-0.35","2800.00000000",NA,NA,NA,NA,"2900.00000000","Øllgaard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2008-05-27 22:02:00-03","MO","MOBOT","467","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Erik Asplund","Asplund 8061","1939","8","5","South America","Ecuador","Tungurahua",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2008-05-27 22:02:00-03","MO","MOBOT","478","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Peter R. Bell","Bell 752","1951","4","28","South America","Ecuador","Tungurahua",NA,NA,NA,NA,"2590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","6113","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","H. van der Werff|Walter A. Palacios","van der Werff 9601","1987","5","24","South America","Ecuador","Pichincha",NA,"Carretera Quito-Sto. Domingo. Disturbed forest.","-78.71666","-0.46666","2500.00000000",NA,NA,NA,NA,NA,"Alan R. Smith",NA,NA,NA,NA,NA,NA,NA,"87-40","5",NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","6780","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","H. van der Werff|Walter A. Palacios","van der Werff 9629","1987","5","28","South America","Ecuador","Napo",NA,"Carretera Quito-Baeza, disturbed forest near Cuyuja.","-78.01666","-0.41666","2400.00000000",NA,NA,NA,NA,"2600.00000000","Alan R. Smith",NA,NA,NA,NA,NA,NA,NA,"87-41","4",NA
"56","2012-01-16 09:54:00-02","MO","MOBOT","965712","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Luzmila Arroyo P.|Martha Serrano|Bruce K. Holst","Arroyo Padilla 913","1995","5","15","South America","Bolivia","Chuquisaca","Sud Cinti","Base oriental del Cerro Bufete, aproximadamente 200 m al este del campamento Rinconada del Bufete. Bosque semideciduo-nublado, 20-30 m de altura, en ladera rocosa (con Siphoneugena, Lauraceae, Juglans, Cedrela, Crinodendron, Viburnum y manchas de helechos arborescentes), epífitas abundantes (musgos colgantes y pteridofitas).","-64.3666667","-20.8333333","2000.00000000",NA,NA,NA,NA,NA,"M. Kessler",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"57","2013-05-07 06:03:00-03","MO","MOBOT","2066705","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Rosángela Núñez C.","Núñez Cabrera 571","2004","3","25","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Bosque Ribereño Yungueno Mesotropical con Alnus acuminata y helechos higrofilos de los generos Blechnum y Polystichum.","-64.75194","-17.83833","2476.00000000",NA,NA,NA,NA,NA,"R. Nunez C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-03-26 09:44:00-03","MO","MOBOT","3292180","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Erika Fernández","Fernández Terrazas ef2084","2003","8","16","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Exposicion SW pendiente de 32º. Mesobosque montano de yunga. Serie Mesotropical pluviestacional húmeda de Blephrocalyx salicfolius-Pummnopitys exigua, especies diferenciales:Alchomea latifolia, Cletjre cf cardenasii, dicksonia sellowiana y Myrcianthes callicoma.","-64.6894444","-17.8238889","2550.00000000",NA,NA,NA,NA,NA,"M. Sundue",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2013-05-07 06:03:00-03","MO","MOBOT","1894108","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Rosángela Núñez C.","Núñez Cabrera 121","2003","4","17","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Pinar Yunguen|5o Pluviestacional húmedo con Blepharocalyx sp, Prumnopitys sp, Myrciantes sp, Pteridophytas & Musgos. Ladera entre Bella Vista y El Empalme con una exposicion S-W.","-64.65444","-17.82416","2700.00000000",NA,NA,NA,NA,NA,"M. Sundue",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","1968088","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Luzmila Arroyo P.|et al.","Arroyo Padilla 2778","2004","4","11","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Siberia, entre El Empalme y Locotal. Bosque humedo con Winmannia, Ericaceas y helechos arboreos.","-64.69166","-17.84388","2100.00000000",NA,NA,NA,NA,"2850.00000000","van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-09-04 16:38:11-03","FVD","FVD","71","MachineObservation","Plantae",NA,NA,"Blechnaceae","Cranfillia","caudata","Cranfillia caudata","(Baker) V.A.O. Dittrich & Gasper",NA,NA,"2015","08","18",NA,"Bolívia","Santa Cruz","Vallegrande","Estrada entre Guadalupe e Loma Larga","-64.043889","-18.575278","2340",NA,"Terrícola à beira de riacho em interior de bosque tucumano-boliviano. Altitude aproximada: 2340m.; Domínio fitogeográfico: Bosque tucumano-boliviano; Vegetação: Floresta","FVD00071","FVD00071_v1 FVD00071_v2 FVD00071_v3 FVD00071_v4 FVD00071_v5 FVD00071_v6","2340","V.A.O. Dittrich",NA,NA,NA,"2015","08","64°02'38W","18°34'31S",NA,NA,NA
"62","2020-09-12 05:00:02-03","US","US","1779102","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","C. W. Penland & R. Summers","346","1939","4","7","South America - Neotropics","Ecuador","Tungurahua",NA,"Province Tungurahua. Edge of forest: Paramo of Minza",NA,NA,NA,NA,NA,"US01527030","US01527030_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"63","2020-09-12 05:00:02-03","US","US","1859982","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","J. Steinbach","9525","1929","3","6","South America - Neotropics","Bolivia","Cochabamba",NA,"Cejaregion, Hantas-Aduana, Prov, Chapare, Depart, Cochabamba. [interpreted]",NA,NA,"3100",NA,NA,"US01527043",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2020-09-12 05:00:02-03","US","US","2421227","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Bro. Adolfo M.","71","1964",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Bolivia",NA,NA,NA,NA,NA,"US01527040",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"65","2020-09-12 05:00:02-03","US","US","2414152","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Bro. Adolfo M.","71","1962","12","28","South America - Neotropics","Bolivia","Cochabamba",NA,"Valle de Montepunco, 140 km. from Cochabamba, Dept. Cochabamba.",NA,NA,NA,NA,NA,"US01527042",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"66","2020-09-12 05:00:02-03","US","US","2728451","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","A. Sodiro","s.n.","1907","7",NA,"South America - Neotropics","Ecuador",NA,NA,"Equateur",NA,NA,NA,NA,NA,"US01527032","US01527032_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2020-09-12 05:00:02-03","US","US","2421226","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Bro. Adolfo M.","71","1964",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Bolivia.",NA,NA,NA,NA,NA,"US01527039",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2020-09-12 05:00:02-03","US","US","1196741","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Sodiro, --","s.n.",NA,"3",NA,"South America - Neotropics","Ecuador","Pichincha",NA,"In sylvis in head. occid.",NA,NA,NA,NA,NA,"US01527028",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"69","2020-09-12 05:00:02-03","US","US","2786225","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","ex herb. L. Castillon","s.n.","1911","7","11","South America","Argentina","Tucuman",NA,"Province de Tucuman. Monteros La Quebrada",NA,NA,"1800",NA,NA,"US01527038","US01527038_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"70","2020-09-12 05:00:02-03","US","US","1120469","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","A. Mille","158",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,"Ecuadorensis. Cresit in silv. suband. orient, et occid. in mont Ataeazo. [interpreted]",NA,NA,NA,NA,NA,"US01527026",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"71","2020-09-12 05:00:02-03","US","US","2254312","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","J. A. Ewan","16416","1944","11","8","South America - Neotropics","Ecuador","Pichincha",NA,"Corazon Peak (n. slope) and Corazon Pass (w. side), Cordillera Occidental. Province of Pichincha.",NA,NA,"2800",NA,NA,"US01527034",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","1779019","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","E. K. Balls","6267","1939","3","16","South America - Neotropics","Bolivia","Cochabamba",NA,"Aduana Lllanta, Colomi, Prov Chapare, dep. Cochabamba, Bolivia.",NA,NA,"3505",NA,NA,"US01527044",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","1694425","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","S. Venturi","4986","1927","3","29","South America","Argentina","Catamarca",NA,"Provincia de Catamarca, (R. A.). Departamento Andalgorta, Localidad Rio del potero",NA,NA,"1600",NA,NA,"US01527036","US01527036_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"74","2020-09-12 05:00:02-03","US","US","3077603","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","B. Øllgaard, L. B. Holm-Nielsen, N. Andreasen, B. Boysen Larsen & et al.","38451","1982","5","8","South America - Neotropics","Ecuador","Morona-Santiago",NA,"Prov. Morona-Santiago: Trail Alao- Huamboya, around and above El Placer. Montane rain forest.","-78.38","-1.78","2850",NA,NA,"US01527029",NA,"3400",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"75","2020-09-12 05:00:02-03","US","US","1694350","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","S. Venturi","2994","1924","3","9","South America","Argentina","Tucuman",NA,"Provincia de Tucuman, Departamento Chicligasta, Esta Las Piavas - Pto Ed Saladillo",NA,NA,"1700",NA,NA,"US01527035","US01527035_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"76","2020-09-12 05:00:02-03","US","US","3481650","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","J. L. Clark, L. Jost & M. Mailloux","7701","2003","4","27","South America - Neotropics","Ecuador","Tungurahua",NA,"Provincia: Tungurahua. Canton:Banos. Rio Vascum Valley; northern slopes of Volcan Tungurahua.","-78.4328","-1.4392","2500",NA,NA,"US01527027","US01527027_01","3200",NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"77","2020-09-12 05:00:02-03","US","US","1192014","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","L. Mille","s.n.",NA,NA,NA,"South America - Neotropics","Ecuador",NA,NA,"In silvis sudandinis frigidis ad Papallacta",NA,NA,"2800",NA,NA,"US01527031","US01527031_01",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"78","2020-09-12 05:00:02-03","US","US","2291808","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","E. Asplund","8061","1939","8","5","South America - Neotropics","Ecuador","Tungurahua",NA,"Flora aequatoriensis. Prov. Tungurahua, vicinity of Patate, hacienda Leito.",NA,NA,"2800",NA,NA,"US01527033",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"79","2020-09-12 05:00:02-03","US","US","2425658","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","E. R. de la Sota","4451","1966","3","17","South America","Argentina","Jujuy",NA,"Dep.: Ledesma, Bbra de es Canas",NA,NA,"1700",NA,NA,"US01527037",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"80","2020-09-12 05:00:02-03","US","US","2421225","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Bro. Adolfo M.","71","1964",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Bolivia",NA,NA,NA,NA,NA,"US01527041",NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,NA,"1",NA
"81","2019-11-07 11:15:31-03","UFMG","BHCB-SL","166881","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Almeida, TE; Salino, A; Schneider, H; Hennequin, S; Câmara, PS; Shaw, AJ","3392","2013","11","19","América","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Região de Pedra Menina. Estrada entre a portaria e a Macieira, Floresta nebular.","-41.821944","-20.4875","1730",NA,"Erva terrestre em barranco a beira da estrada. Prensado em álcool.",NA,NA,"1730","Almeida, TE",NA,NA,NA,"2013","11","-41.821944","-20.4875",NA,NA,"19"
"82","2019-11-07 11:15:31-03","UFMG","BHCB-SL","103580","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11502",NA,NA,NA,"América","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, região de Pedra Menina, Macieira e estrada descendo para a Portaria do Parque. Na divisa com o Espírito Santo. Floresta Ombrófila Densa Montana e Floresta Ombrófila Densa Altomontana (Mata Nebular).","-41.829472","-20.479861","1600",NA,"Terrestre na borda de mata.",NA,NA,"1600","Salino, A",NA,NA,NA,"2006","11","-41.829472","-20.479861",NA,NA,NA
"83","2019-12-19 16:20:33-03","UFMG","BHCB-SL","113905","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Salino, A; Dittrich, VAO; Pivari, MOD","12963","2007","12","11","América","Brasil","Minas Gerais","Alagoa","Parque Estadual da Serra do Papagaio, Subida para o Pico do Garrafão a partir da Pousada Campos de Altitude. Área com Campos de Altitude, Floresta Ombrófila Densa Montana e Alta-Montana (Floresta Nebular)","-44.762722","-22.211806","2100",NA,"PRENSADO EM ÁLCOOL; Terrestre; interior de floresta junto à base do Pico Garrafão","BHCB000626","BHCB000626","2100","Salino, A",NA,NA,NA,NA,NA,"-44.762722","-22.211806",NA,NA,NA
"84","2019-11-07 11:15:31-03","UFMG","BHCB-SL","132759","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Salino, A; Megale, ME; Arruda, AJ","14561",NA,NA,NA,"América","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, entre a portaria de Pedra Menina e Macieira.","-41.826444","-20.484417","1856",NA,"Terrestre em borda de mata",NA,NA,"1856","Salino, A",NA,NA,NA,"2009","08","-41.826444","-20.484417",NA,NA,NA
"85","2019-11-07 11:15:31-03","UFMG","BHCB-SL","147960","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Fernandes, R; Chaves, C; Hattori, EKO; Vale, AA","896","2011","03","19","América","Brasil","Minas Gerais","Delfim Moreira","Serra da Mantiqueira, Fazenda Boa Esperança, trilha dos Romeiros.","-45.313417","-22.590361","1559",NA,"Mata ciliar. Planta terrestre, herbácea, coletada em barranco próximo ao curso d'água a margem da trilha.",NA,NA,"1559",NA,NA,NA,NA,NA,NA,"-45.313417","-22.590361",NA,NA,NA
"86","2020-03-06 11:04:24-03","UNIRIO","HUNI","5836","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Cranfillia","caudata","Cranfillia caudata","(Baker) V.A.O. Dittrich & Gasper","E.R. Damasceno; I.C.G. Campos","844","2014","06","21",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Três Picos, Vales dos Deuses, Trilha para a Cabeça do Dragão","-42.5311012268066","-22.2819004058838",NA,NA,"Habito: Erva terrestre","HUNI00005836",NA,NA,"E.R. Damasceno",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
