"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber"
"150","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363257","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Bell D; Wiser S",NA,"1988","03","06","Southern America","Peru",NA,"Tambopata Reserved Zone, Laguna Cocococha, 5.1 km down main trail from Explorer's Inn.","-69.283333","-12.833333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363257","NL-U1363257",NA,"-69.283333","-12.833333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363259","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Aristeguieta L",NA,"1959","07","01","Southern America","Venezuela",NA,"Trepadora, Cerca de Maturin Edo. Monagas sitios pantanosos.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363259 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363259","NL-U1363259",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"152","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363262","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Solomon JC",NA,"1982","05","29","Southern America","Bolivia",NA,"Departamento of Beni: km 1 & 2 along road to Hamburgo at SW edge of Riberalta.","-66.1","-11.033333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363262 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363262","NL-U1363262",NA,"-66.1","-11.033333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"153","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363263","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Steyermark JA",NA,"1960","11","07","Southern America","Venezuela",NA,"Territorio Deolta Amacuro, between Amacuro and mouth of Deadwater Creek Moat (Agua Muerto). Rio, Amacuro, Venezuela-British Guiana frontier. Sierra Imataca.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363263","NL-U1363263",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"154","2020-02-08 10:01:46-03","NBC","NL-BOTANY","U.1363264","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Meyer G",NA,"1923","12","01","Southern America","Bolivia",NA,"Dept. Beni; Cachuela Esperanza, Rio Beni.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363264","NL-U1363264",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"155","2020-02-08 10:01:46-03","NBC","NL-BOTANY","WAG.1070788","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Pipoly JJ; Lall H",NA,"1986","08","09","Southern America","Guyana",NA,"Barima-Waini Region: Barima River head.","-60.083333","7.633333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1070788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1070788","NL-WAG1070788",NA,"-60.083333","7.633333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"156","2020-02-08 10:01:51-03","NBC","NL-BOTANY","WAG.1070789","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Hatschbach GG",NA,"1977","03","24","Southern America","Brazil",NA,"Parque Nac. 7 Quedas (mun. Guaira) Paraná.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1070789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1070789","NL-WAG1070789",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"157","2020-02-08 10:01:52-03","NBC","NL-BOTANY","L.2478645","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Claussen P",NA,"1837","01","01","Southern America","Brazil",NA,"Brasilia. Curvello (minas geraes), L rio S Francisco.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2478645 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2478645","NL-L2478645",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"158","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1362392","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Kuhlmann JG",NA,"1934","03","03","Southern America","Brazil",NA,"Lagôa do Juparaná, Loinhares Rio Doce, Esprito Santo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362392 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362392","NL-U1362392",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"159","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1362393","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Kuhlmann JG",NA,"1924","03","05","Southern America","Brazil",NA,"Belém: Solimoés, Amazonas.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362393 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362393","NL-U1362393",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"160","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1362394","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Ducke A",NA,"1923","08","14","Southern America","Brazil",NA,"Pará, Rio Tapajoz, Quataguara.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362394 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362394","NL-U1362394",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"161","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1362395","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Black GA",NA,"1952","07","06","Southern America","Brazil",NA,"Amaozonia. estado do Pará. Cacaual Grande; canal do piapó; varzea.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362395 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362395","NL-U1362395",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"162","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1362396","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Krukoff BA",NA,"1934","08","28","Southern America","Brazil",NA,"Region of the lower Amazon. State of Pará: near Bocca do Paru. On varzea land.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1362396 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1362396","NL-U1362396",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"163","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1363260","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Davidse G",NA,"1973","11","24","Southern America","Venezuela",NA,"Bolivar: 36 km E of Rio Cuchivero along Hwy. 19 between Caicara and Ciudad Bolivar.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363260 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363260","NL-U1363260",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"164","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1363261","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze",NA,"Mexia YEJ",NA,"1932","01","21","Southern America","Peru",NA,"Loreto, Distrito de Iquitos. Fundo Indiana; creek side tangle.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363261 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363261","NL-U1363261",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"165","2020-02-08 10:01:52-03","NBC","NL-BOTANY","U.1363382","PreservedSpecimen","Plantae",NA,"Myrtales","Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A.Anderson) Kuntze","Rossi L","Nicolau SA; Uzuele W; Faria VB de",NA,"1999","04","25","Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1363382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1363382","NL-U1363382",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0063270",NA,NA,NA
"166","2020-11-04 11:12:20-03","ESALQ","ESA","103886","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvila","Cuphea melvila",NA,NA,"Paula-Souza, J.; Ferrucci, M.S.; Rando, J.G.; Meza Torres, E.I.","7674.0","2007","01","23",NA,"Argentina","Jujuy","Arredores do Hotel La Comarca",NA,NA,"2545","2545",NA,"Erva glutinosa, ca. 40cm alt. Flores amarelas com a base vermelha","ESA103886","ESA103886","Tumbaya",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-04 11:12:20-03","ESALQ","ESA","86278","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Fernández, A.","Fernández, A.","19586.0","2003","06","01",NA,"Venezuela","Monagas",NA,NA,NA,NA,NA,NA,NA,"ESA086278","ESA086278","Aguasay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 11:12:20-03","ESALQ","ESA","66102","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Hatschbach, G. et al.","62403.0","1995","05","06",NA,"Brasil","Mato Grosso",NA,"-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"ESA066102","ESA066102","Cáceres",NA,NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA
"169","2020-11-04 11:12:20-03","ESALQ","ESA","43984","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Árbocz, G.F.","3829.0","1997","04","25",NA,"Brasil","Mato Grosso",NA,"-57.0539016723633","-14.7399997711182",NA,NA,NA,NA,"ESA043984","ESA043984","Denise",NA,NA,NA,NA,NA,"35831","auto",NA,NA,NA,NA,NA
"170","2020-11-04 11:12:20-03","ESALQ","ESA","24372","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindley","Cavalcanti, T.B.","Souza, V.C. et al.","5061.0","1994","01","14",NA,"Brasil","Minas Gerais",NA,"-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"ESA024372","ESA024372","São Roque de Minas",NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA
"171","2020-11-04 11:12:20-03","ESALQ","ESA","115935","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"Cavalcanti, T.B.","Aona, L.Y.S.",NA,"1997","01","29",NA,"Brasil","São Paulo",NA,"-49.9099998474121","-20.3199996948242",NA,NA,NA,NA,"ESA115935","ESA115935","Alvares Florence",NA,NA,NA,NA,NA,"19227","auto",NA,NA,NA,NA,NA
"172","2020-11-04 11:12:20-03","ESALQ","ESA","43985","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18589.0","1997","07","10",NA,"Brasil","Mato Grosso","Beira do Rio Juruena. Floresta aluvial","-58.3588981628418","-10.3180999755859",NA,NA,NA,"Arbusto, até 3 m alt.; hipanto vermelho-vivo com ápice verde-claro.","ESA043985","ESA043985","Juruena","-58,333,333","-10,316,667","1999","05","01","65163","auto",NA,NA,NA,NA,NA
"173","2020-11-04 11:12:20-03","ESALQ","ESA","43956","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Souza, V.C.; Souza, J.P.; Duarte, A.R.; Mazine, F.F.","14791.0","1997","03","21",NA,"Brasil","Mato Grosso","Estrada para a Vila Pontinópolis. Savana Parque. (cerrado). Beira da estrada","-50.6693992614746","-11.6171998977661",NA,NA,NA,"Subarbusto, até 60 cm alt.; hipanto vermelho-vivo com ápice verde-claro com estrias vinho. Brejo.","ESA043956","ESA043956","São Félix do Araguaia",NA,NA,"1999","05","01","290331","auto",NA,NA,NA,NA,NA
"174","2020-11-04 11:12:20-03","ESALQ","ESA","86196","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","Fernández, A.","Fernández, A.","19410.0","2003","06","01",NA,"Venezuela","Monagas",NA,NA,NA,NA,NA,NA,NA,"ESA086196","ESA086196","Aguasay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-04 11:12:20-03","ESALQ","ESA","43959","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Rozza, A.F.; Ivanauskas, N.M.; Silva, M.M.R.; Vanini, A.","318.0","1997","04","26",NA,"Brasil","Mato Grosso","Estrada de terra em direção ao Rio Arinos. Contato Floresta Estacional/Floresta Ombrófila Aberta. Área brejosa","-56.434","-131.843",NA,NA,NA,"Arbusto de 1.5m. Flores vermelhas com borda superior verde.","ESA043959","ESA043959","São José do Rio Claro","-56,434","-131,843","1999","05","01",NA,NA,NA,NA,NA,NA,NA
"176","2020-11-04 11:12:20-03","ESALQ","ESA","60740","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Hatschbach, G. et al.","36006.0","1975","02","09",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"ESA060740","ESA060740","Coxim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-04 11:12:20-03","ESALQ","ESA","43987","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16789.0","1997","05","21",NA,"Brasil","Mato Grosso","Fazenda Camargo (Arrossensal). Reserva Florestal da Fazenda. 20 Km NNE (em linha reta) de Nortelândia. Transição Floresta Estacional/Floresta Ombrófila.","-56.42","-14.18",NA,NA,NA,"Erva, ca. 1,2 m alt.; hipanto vermelho com ápice amarelo. Local alagável. Borda.","ESA043987","ESA043987","Nortelândia","-56.42","-14.18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-04 11:12:20-03","ESALQ","ESA","28270","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Dubs, B.","1685.0","1994","08","17",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"ESA028270","ESA028270","Rio Teles Pires",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-04 11:12:20-03","ESALQ","ESA","36565","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lind.","Cavalcanti, T.B.","Ziller, S.R.","1200.0","1996","01","03",NA,"Brasil","Paraná",NA,"-53.7277984619141","-23.50830078125",NA,NA,NA,NA,"ESA036565","ESA036565","Vila Alta",NA,NA,NA,NA,NA,"31931","auto",NA,NA,NA,NA,NA
"180","2020-11-04 11:12:20-03","ESALQ","ESA","32071","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindley","Cavalcanti, T.B.","Salmazi, L.B.",NA,"1994","06","04",NA,"Brasil","São Paulo",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"ESA032071","ESA032071","Teodoro Sampaio",NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"181","2021-01-14 15:31:30-03","MN","R","127","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A. Anderson ex Raf.) Kuntze","Diogo, C.","Glaziou, A.F.M.","12683","1882","07","22",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000000127","R000000127_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-04-02 11:40:30-03","UFPI","TEPB","9853","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindley",NA,"T.A.B. Dias","265","1993","02","09",NA,"Brasil","Goiás","Estrada que leva a alternativa 4; cerca de 5.7 km da estrada que liga a obra - UHE Corumbá a Caldas Novas","-48.5","-17.9","460","460",NA,"Subarbusto de 1m, frequencia ocasional Ambiente: Mata galeria antropizada com regeneração",NA,NA,"Caldas Novas","48°30'W","17°54'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2021-04-04 13:43:10-03","UFPI","TEPB","17815","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla",NA,"G. M. Sousa","E. Melo","713","1992","05","25",NA,"Brasil","Distrito Federal","Estrada DF280/Rio Descoberto","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"Brasília",NA,NA,"1996","09","01","70570","auto",NA,NA,NA,NA,NA
"184","2021-04-04 23:42:49-03","UFPI","TEPB","21159","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","E.A. Rocha","MIRANDA, A. M.","4852","2005","01","26",NA,"Brasil","Maranhão","Margem esquerda do rio Parnaíba","-44.5583000183105","-7.22278022766113",NA,NA,NA,"Subarbusto ca. 80 cm altura; caule anguloso, verde-avermelhado; folhas coriáceas; flores vistosas avermelhadas com ápice esverdeado",NA,NA,"Benedito leite",NA,NA,"1999","12","01","54821","auto",NA,NA,NA,NA,NA
"185","2021-03-12 01:35:25-03","UFPI","TEPB","19199","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A. Anderson) Kuntze","Mendes, MMS","CHAVES, E. M. F.","184","2003","03","15",NA,"Brasil","Piauí","Pinga","-41.406667","-3.385556","480","480",NA,"Erva, 20cm, ereto, flores roxas, substrato argiloso com afloramentos rochosos. Ambiente: Carrasco",NA,NA,"Cocal","41°24'24W","03°23'08S","2004","03","10",NA,NA,NA,NA,NA,NA,NA
"186","2021-03-12 01:35:25-03","UFPI","TEPB","19157","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A. Anderson) Kuntze","Mendes, MMS","CHAVES, E. M. F.","238","2003","03","30",NA,"Brasil","Piauí","Laje de baixo","-41.514722","-3.4525","170","170",NA,"Flores roxas, substrato arenoso. Ambiente: Carrasco",NA,NA,"Cocal","41°30'53W","03°27'09S","2004","03","10",NA,NA,NA,NA,NA,NA,NA
"187","2021-03-22 17:45:58-03","UFPI","TEPB","6686","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(Anders.) O. Ktse.",NA,"R.P. Orlandi","694","1984","08","21",NA,"Brasil","Bahia","Serra do Brite","-40.016667","-11.15",NA,NA,NA,"Arbusto áspero com flores tubulosas cor de abóbora Ambiente: Contato Savana/ Floresta Ombrófila",NA,NA,"Jacobina","40°01'W","11°09'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2021-03-31 10:26:29-03","UFPI","TEPB","20055","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","speciosa","Cuphea speciosa","(A. Anderson) Kuntze","CHAVES, E. M. F.","CHAVES, E. M. F.","583","2004","02","21",NA,"Brasil","Piauí","Pirapora","-41.5574989318848","-3.47194004058838","360","360",NA,"Subarbusto, 1m, flores amarelo laranjas, susbtrato arenoso e rochoso. Ambiente: Carrasco",NA,NA,"Cocal",NA,NA,"2004","04","04","30836","auto",NA,NA,NA,NA,NA
"189","2020-11-19 10:24:05-03","CPAP","CPAP","15531","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott","Pott, V. J.","3015","1996","02","28",NA,"Brasil","MT","Fazenda Ipiranga, Pousada Piuval, vazante Birici Km 11 da Transpantaneir; Sub-região de Poconé; Pantanal","-56.616667","-16.360278","120","120",NA,"Erva aquática emergente. FLOR: vermelha. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Borda de vazante e capão. SUBSTRATO: solo siltoso-arenoso. RELEVO: plano.",NA,NA,"Poconé","56°37' W","16°21'37'' S","1996","02",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-19 10:24:05-03","CPAP","CPAP","18020","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott","Pott, V. J.","3657","1998","08","29",NA,"Brasil","MS","Fazenda Taboco; rio Taboco, próximo a ponte da sede; Sub-região de Aquidauana; Pantanal","-55.512778","-20.072778",NA,NA,NA,"Erva aquática emergente, 1m de altura. FLOR: vermelha. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Borda de mata ciliar. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Aquidauana","55°30'46'' W","20°04'22'' S","1998","11",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-11-19 10:24:05-03","CPAP","CPAP","21879","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott","Pott, V. J.","4408","2001","03","24",NA,"Brasil","MT","Rio Alegre, parque Nacional do Pantanal","-57.412778","-17.629444","207","207",NA,"Erva aquática emergente,80-90cm de altura. com flores vermelhas, planta Ornamental. Rara. Ilha de vegetação flutuante (batume ou baceiro) em estágio avançado de sucessão,. Solo: orgânico,. Relevo: plano.",NA,NA,"Poconé","57°24'46'' W","17°37'46'' S","2001","03",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-11-19 10:24:05-03","CPAP","CPAP","22375","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott","Pott, V. J.","7620","2005","03","21",NA,"Brasil","MS","Rodovia MS-162, Km 65,5, Rio Stª Gertrudes, 13 Km de Maracaju a Sidrolândia","-55.15","-21.5",NA,NA,NA,"Erva aquática emergente, 60-70cm de altura. flores de com vermelha, planta Ocasional.. Brejo subarbustivo-herbáceo, 20-50 cm profundidade,. Solo: hidromórfico, argiloso.,. Relevo: várzea.",NA,NA,"Maracaju","55°09' W","21°30' S","2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-11-19 10:24:05-03","CPAP","CPAP","8178","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Pott, A.","5712","1990","11","16",NA,"Brasil","MS","Fazenda Santo Estevão, Sub-região da Nhecolândia, Pantanal - Corixão","-56.833333","-19.066667","88","88",NA,"Erva ereta a escandante, 05 a 13m de altura. folha aspera, pouca flor na época, somente as plantas apoiadas na cerca. FLOR: vermelha. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Abundante. AMBIENTE: Vale de inundação do corixão, com mata cil",NA,NA,"Corumbá","56°50' W","19°04' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-11-19 10:24:05-03","CPAP","CPAP","9666","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.",NA,"Pott, A.","6206","1992","06","29",NA,"Brasil","MS","KM 479 da BR-262, a 500m entrada de Anastácio, próximo rio Taquarussu","-55.8","-20.483333","250","250",NA,"Erva. FLOR: vermelha. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Baixada úmida (banhado), beira de córrego temporário. SUBSTRATO: solo argiloso. RELEVO: quase plano.",NA,NA,"Anastácio","55°48' W","20°29' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-19 10:24:05-03","CPAP","CPAP","9874","PreserverdSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","melvilla","Cuphea melvilla","Lindl.","V. J. Pott; A. Pott","Pott, V. J.","1749","1992","04","12",NA,"Brasil","MS","Rio Novo, fazenda Santa Blanca, próximo rio Paraguai e Porto Esperança, Pantanal","-57.45","-19.616667","85","85",NA,"Erva aquática emergente. FLOR: vermelha. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Manchas esparsas. AMBIENTE: Barranco de corixo (corixo = braço de rio). SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Corumbá","57°27' W","19°37' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
