"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber","sex"
"97","2019-11-27 13:46:17-03","UFS","ASE","12627","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Cabrera, A","Hatschbach, G","44156","1981","10","11","Southern America","Brasil","Bahia",NA,"Rio São Francisco, 2 km acima de Ibotirama.","-38.510833","-12.971389",NA,"Erva flores amarelas, lígulas alvas.; Erva flores amarelas, lígulas alvas.; Barrancos do rio.","ASE0019705","ASE0019705","Lees.",NA,NA,NA,NA,NA,"-38.510833","-12.971389","1984",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-27 13:46:17-03","UFS","ASE","1263","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Andrade-Lima, D de; Carvalho, FA de; Araújo, PF","ASE1263","1971","11","28","Southern America","Brasil","Paraíba","13km após Serra Branca","à margem da estrada para S.José dos Cordeiros","-34.863056","-7.115",NA,"erva. radial-decumbente, cap. Alvocentos, folhas com perfume.; erva. radial-decumbente, cap. Alvocentos, folhas com perfume.; área inundável na época chuvosa (solo pesado)","ASE0013404","ASE0013404","Lees.",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-05-21 10:21:40-03","UFCG","CSTR","3798","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Costa, J.S.","Costa, J.C.; Neto, F.C.","50","2012","11","02",NA,"Brasil","Paraíba","Picuí","Caatinga arbustiva","-36.357333","-6.6265",NA,"Sítio Massapê",NA,NA,"L.",NA,NA,NA,NA,NA,"-36.357333","-6.6265","2012","11","02",NA,NA,NA,NA,NA,NA
"100","2020-05-21 10:21:40-03","UFCG","CSTR","6206","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Torres, C.","Tores, C.","149","2012","01","20",NA,"Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,"Erva ereta a ascendente, ramos pilosos, folhas alternas, flores amarelas.; Assentamento Patativa do Assaré.",NA,NA,"L.",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-05-21 10:21:40-03","UFCG","CSTR","6207","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Torres, C.","Tores, C.","161","2012","02","13",NA,"Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,"Erva ereta a ascendente, ramos pilosos, estriados, folhas alternas, sésseis, flores amarelas.; Sítio D. Elvina.",NA,NA,"L.",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-05-21 10:21:40-03","UFCG","CSTR","6208","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Torres, C.","Tores, C.","204","2012","02","23",NA,"Brasil","Paraíba","Patos","Caatinga arbustiva aberta, com solo raso, arenoso-pedregoso a argiloso.","-37.2799987792969","-7.02443981170654",NA,"Erva ereta a ascendente, ramos pilosos, estriados, folhas alternas, sésseis, flores amarelas.; Assentamento Patativa do Assaré.",NA,NA,"L.",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-05-21 10:21:40-03","UFCG","CSTR","2345","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Guedes, A.F.","Guedes, A.F.; Lucena, D.S. & Arruda, C.","12","2011","06","11",NA,"Brasil","Paraíba","Teixeira","Caatinga arbustiva arbórea densa. Solo Latossolo branco- argiloso.","-37.2541999816895","-7.22278022766113",NA,"Erva ca. 40 cm; folhas membranáceas; flores amarelas; brácteas e sépalas verdes.; Sítio Catolé da Pista. Quintal de um morador.",NA,NA,"L.",NA,NA,"12774","auto",NA,NA,NA,"2011","06","11",NA,NA,NA,NA,NA,NA
"104","2020-02-14 14:01:07-03","UFRPE","PEUFR","53462","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"M.C. Tonizza",NA,"2014","09","20",NA,"Brasil","Pernambuco","Lagoa Grande",NA,"-40.271667","-8.996944",NA,"Coordenadas geográficas do município","PEUFR053462",NA,"(L.) Less. ",NA,NA,NA,NA,NA,"40º16'18W","08º59'49S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-11-19 14:04:53-03","UFRPE","PEUFR","6973","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"D.A. Lima; F.A. Carvalho; P.F. Araújo",NA,"1971","11","28",NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,"Erva decumbente; capítulos alvacentos; folhas com perfumes","PEUFR006973",NA,"(L.) Less. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-11-19 14:04:53-03","UFRPE","PEUFR","9324","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","E. Tavares","A. Klon","41","1976","08","10",NA,"Brasil","Maranhão",NA,NA,NA,NA,NA,"Erva com +/- 30 cm de altura; flores amarelas","PEUFR009324",NA,"(L.) Less. ",NA,NA,NA,NA,NA,NA,NA,"1976",NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-11-19 14:04:53-03","UFRPE","PEUFR","53457","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","C. Torres","C. Torres","204",NA,NA,NA,NA,"Brasil","Paraíba","Patos","Assentamento Patativa do Assaré","-37.2799987792969","-7.02443981170654",NA,"Erva ereta a ascendente; ramos pilosos, estriados; folhas alternas, sésseis; flores amarelas.","PEUFR053457",NA,"(L.) Less. ",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-19 14:04:53-03","UFRPE","PEUFR","8399","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","R. Pereira","M. Sales; M. Rodal",NA,"1986","10","30",NA,"Brasil","Paraíba","Soledade","Fazenda José Nunes","-36.3628005981445","-7.05721998214722",NA,"Erva prostrada; muito perfumada","PEUFR008399",NA,"(L.) Less. ",NA,NA,"21726","auto",NA,NA,NA,"1987","07","30",NA,NA,NA,NA,NA,NA
"109","2019-11-19 14:04:53-03","UFRPE","PEUFR","22220","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","L.C. Gomes","L.C. Gomes","222","1992","10","06",NA,"Brasil","Pernambuco","Igarassu",NA,"-34.9063987731934","-7.83416986465454",NA,"Erva decumbente; flor alvo-amarelado","PEUFR022220",NA,"(L.) Less. ",NA,NA,"24709","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-06-30 21:03:08-03","UFPB","JPB","21232","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Agra, MF; et al.","3032","1994","06","29","Southern America","Brasil","Paraíba","Cabaceiras",NA,"-36.287222","-7.489167",NA,NA,NA,NA,"(L.) Less.","388","388",NA,NA,NA,"-36.287222","-7.489167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-30 21:03:08-03","UFPB","JPB","21387","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Agra, MF; et al.","3083","1994","06","29","Southern America","Brasil","Paraíba","Cabaceiras",NA,"-36.287222","-7.489167",NA,NA,NA,NA,"(L.) Less.","388","388",NA,NA,NA,"-36.287222","-7.489167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-05-20 15:13:55-03","UFPB","JPB","3115","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Xavier, LP","JPB3115","1971","09","01","Southern America","Brasil","Paraíba","Brejo das Freiras",NA,NA,NA,NA,NA,NA,NA,"(L.) Less.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-04-22 16:17:46-03","UFPB","JPB","39289","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa","Roque, AA","Roque, AA","384","2008","01","08","Southern America","Brasil","Rio Grande do Norte","Caicó","Comunidade Rural de Laginhas. Coiletada na parede do açude.","-37.097778","-6.458333",NA,"; HABITAT: Caatinga.; DESC: Erva ereta. flores brancas. Uso medicinal.",NA,NA,"(L.) Less.","151","151",NA,NA,NA,"-37.097778","-6.458333","2008","02","16",NA,NA,NA,NA,NA,NA
"114","2020-05-24 16:41:43-03","UFPB","JPB","4181","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Agra, MF","97","1979","02","24","Southern America","Brasil","Paraíba","Campina Grande",NA,"-35.881111","-7.230833",NA,NA,NA,NA,"(L.) Less.","551","551",NA,NA,NA,"-35.881111","-7.230833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-06-03 21:51:52-03","UFPB","JPB","5298","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Sousa, MA; et al.","1288","1982","08","30","Southern America","Brasil","Paraíba","Sousa",NA,"-38.228056","-6.759444",NA,NA,NA,NA,"(L.) Less.","220","220",NA,NA,NA,"-38.228056","-6.759444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-04-22 16:17:46-03","UFPB","JPB","1241A","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Espínola, MC","JPB1241-A","1942","09","21","Southern America","Brasil","Paraíba","Guarabira",NA,"-35.4900016784668","-6.85472011566162",NA,"; DESC: Herbácea",NA,NA,"(L.) Less.",NA,NA,"13473","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-06-30 21:03:08-03","UFPB","JPB","20515","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Agra, MF; et al.","2449","1994","01","07","Southern America","Brasil","Paraíba","Juazeirinho",NA,"-36.5778007507324","-7.06832981109619",NA,NA,NA,NA,"(L.) Less.",NA,NA,"25381","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-15 18:05:07-03","UFPB","JPB","30185","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Veloso, TMG","119","2000","11","23","Southern America","Brasil","Paraíba","Lagoa Seca",NA,"-35.8535995483398","-7.17082977294922",NA,NA,NA,NA,"(L.) Less.",NA,NA,"10323","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-14 17:17:00-03","UFPB","JPB","28528","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Veloso, TMG; Barbosa, FM","22","1999","11","12","Southern America","Brasil","Paraíba","Monteiro",NA,"-37.1199989318848","-7.88944005966187",NA,NA,NA,NA,"(L.) Less.",NA,NA,"27428","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-04-22 16:17:46-03","UFPB","JPB","63129","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa","Torres, C","Torres, C","149",NA,NA,NA,"Southern America","Brasil","Paraíba","Patos","Assentamento Patativa do Assaré","-37.2799987792969","-7.02443981170654",NA,"; HABITAT: Caatinga arbustiva aberta, solo raso, arenoso pedregoso e argiloso; DESC: Erva ereta a ascendente, ramos pilosos, folhas alternas, flores amarelas",NA,NA,"(L.) Less.",NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-05-09 17:17:20-03","UFPB","JPB","1956","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Carneiro, J","JPB1956","1953","03","10","Southern America","Brasil","Paraíba","Pombal","Caiçara","-37.801700592041","-6.77027988433838",NA,NA,NA,NA,"(L.) Less.",NA,NA,"28929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-26 20:32:21-03","UFPB","JPB","19255","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Agra, MF; Góis, G","JPB19255","1992","08",NA,"Southern America","Brasil","Paraíba","Soledade",NA,"-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"(L.) Less.",NA,NA,"21726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-06-27 18:41:38-03","UFPB","JPB","19550","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Agra, MF; Góis, G","1517","1992","08",NA,"Southern America","Brasil","Paraíba","Soledade",NA,"-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"(L.) Less.",NA,NA,"21726","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-06-06 18:30:28-03","UFPB","JPB","6498","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Silva, AL da","JPB6498","1984","11","27","Southern America","Brasil","Paraíba","Sumé",NA,"-36.8800010681152","-7.67166996002197",NA,NA,NA,NA,"(L.) Less.",NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-06-08 16:55:37-03","UFPB","JPB","6805","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Agra, MF","542","1986","07","28","Southern America","Brasil","Paraíba","Taperoá",NA,"-36.8266983032227","-7.20749998092651",NA,NA,NA,NA,"(L.) Less.",NA,NA,"22273","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-21 19:32:52-03","UFC","EAC","24479","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Fernandes, A.; Nunes, E.","Silveira, E.R.","s.n.","1996","11","16","Southern America","Brasil","Ceará","Acopiara","Margem do açude","-39.4524993896484","-6.09528017044067",NA,"Erva;&nf;Flor amarela.","EAC0024479","EAC0024479","(L.) Less.",NA,NA,"48584","auto",NA,NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA
"127","2021-03-21 19:32:52-03","UFC","EAC","38254","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Castro, A.S.F.","Lemos, J.R.; Matias, P.","242","2004","08","09","Southern America","Brasil","Ceará","Aiuaba","Estação Agrícola de Aiuaba","-40.1236000061035","-6.57360982894897",NA,"Erva de ca. 0,3m, flores violetas; Caatinga","EAC0038254","EAC0038254","(L.) Less.",NA,NA,"68662","auto",NA,NA,NA,"2009","09","28",NA,NA,NA,NA,NA,NA
"128","2021-03-21 19:32:52-03","UFC","EAC","10666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Martins, P.; Nunes, E.","Martins, P.; Oliveira, J.G.","s.n.","1981","08","13","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica","-40.1236000061035","-6.57360982894897",NA,"Subarbusto;&nf;Flor amarela.; Capoeira","EAC0010666","EAC0010666","(L.) Less.",NA,NA,"68662","auto",NA,NA,NA,"1981","08","13",NA,NA,NA,NA,NA,NA
"129","2021-03-21 19:32:52-03","UFC","EAC","15632","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Matos, F.J.A.","Mata, M.F.","s.n.","1989","01","20","Southern America","Brasil","Ceará","Baturité","Serra do Vicente, Próximo ao Olho d'Água.","-38.8847007751465","-4.32860994338989",NA,"Erva;&nf;Flor amarela;&nf;Medicinal.","EAC0015632","EAC0015632","(L.) Less.",NA,NA,"35980","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-21 19:32:52-03","UFC","EAC","24476","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Fernandes, A.; Nunes, E.","Silveira, E.R.","s.n.","1996","11","15","Southern America","Brasil","Ceará","Choró","Margem do Rio Choró","-39.1411018371582","-4.84332990646362",NA,"Erva;&nf;Flor amarela.","EAC0024476","EAC0024476","(L.) Less.",NA,NA,"28393","auto",NA,NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA
"131","2021-03-21 19:32:52-03","UFC","EAC","34685","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Silveira, E.R.","Silveira, E.R.","s.n.","2004","11","26","Southern America","Brasil","Ceará","Chorozinho",NA,"-38.4977989196777","-4.30028009414673",NA,NA,"EAC0034685","EAC0034685","(L.) Less.",NA,NA,"14499","auto",NA,NA,NA,"2004","11","26",NA,NA,NA,NA,NA,NA
"132","2021-03-21 19:32:52-03","UFC","EAC","2125","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Barroso, G.","Fernandes, A.","EAC2125","1961","09","29","Southern America","Brasil","Ceará","Fortaleza","Campo da Escola de Agronomia do Ceará","-38.543098449707","-3.71722006797791",NA,"Erva;&nf;Flores amareladas.","EAC0002125","EAC0002125","(L.) Less.",NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-21 19:32:52-03","UFC","EAC","29536","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Santos, J.U.","Silveira, E.R.","s.n.","2000","06","26","Southern America","Brasil","Ceará","Fortaleza","Escola de Agronomia - UFC","-38.543098449707","-3.71722006797791",NA,"Flor branca com miolo amarelo; Jardim","EAC0029536","EAC0029536","(L.) Less.",NA,NA,"19924","auto",NA,NA,NA,"2000","08","31",NA,NA,NA,NA,NA,NA
"134","2021-03-21 19:32:52-03","UFC","EAC","29534","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Santos, J.U.","Silveira, E.R.","s.n.","2000","06","26","Southern America","Brasil","Ceará","Fortaleza","Escola de Agronomia - UFC","-38.543098449707","-3.71722006797791",NA,"Flor com miolo amarelo-branco; Jardim","EAC0029534",NA,"(L.) Less.",NA,NA,"19924","auto",NA,NA,NA,"2000","08","31",NA,NA,NA,NA,NA,NA
"135","2021-03-21 19:32:52-03","UFC","EAC","15676","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Matos, F.J.A.","Fernandes, A.; Matos, F.J.A.","EAC15676","1988","11","05","Southern America","Brasil","Ceará","Itapiúna","Terreno próximo à Lagoa","-38.9221992492676","-4.56443977355957",NA,"Sertão","EAC0015676","EAC0015676","(L.) Less.",NA,NA,"24092","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-21 19:32:52-03","UFC","EAC","110","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Barroso, G.","Bezerra, P.","110","1939","12","27","Southern America","Brasil","Ceará","Lavras da Mangabeira","à margem de um riacho-Sítio Melância","-38.9644012451172","-6.75333023071289",NA,NA,"EAC0000110","EAC0000110","(L.) Less.",NA,NA,"29929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-21 19:32:52-03","UFC","EAC","30147","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Castro, A.S.F.","Castro, A.S.F.","888","2000","10","14","Southern America","Brasil","Ceará","Madalena","Distrito de São José da Macaoca-Várzea","-39.5766983032227","-4.85722017288208",NA,"Erva.; Várzea","EAC0030147","EAC0030147","(L.) Less.",NA,NA,"34590","auto",NA,NA,NA,"2000","10","19",NA,NA,NA,NA,NA,NA
"138","2021-03-21 19:32:52-03","UFC","EAC","1581","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Fernandes, A.; Bezerra, P.","Fernandes, A.","EAC1581","1956","01","03","Southern America","Brasil","Ceará","Meruoca","Serra da Meruoca","-40.4550018310547","-3.54167008399963",NA,"Baixio/Floresta","EAC0001581","EAC0001581","(L.) Less.",NA,NA,"14054","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-21 19:32:52-03","UFC","EAC","34742","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Nunes, E.","Silveira, E.R.","s.n.","2005","01","20","Southern America","Brasil","Ceará","Mombaça","Zorra","-39.627498626709","-5.74306011199951",NA,"Erva;&nf;Flor branca com botões amarelos.","EAC0034742","EAC0034742","(L.) Less.",NA,NA,"53208","auto",NA,NA,NA,"2005","02","18",NA,NA,NA,NA,NA,NA
"140","2021-03-21 19:32:52-03","UFC","EAC","16327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Fernandes, A.","Fernandes, A.; Matos, F.J.A.; Vial, C.","EAC16327","1990","04","21","Southern America","Brasil","Ceará","Pentecoste","Várzea fluvial","-39.2703018188477","-3.79277992248535",NA,"Subarbusto, flor alva; Caatinga","EAC0016327","EAC0016327","(L.) Less.",NA,NA,"40139","auto",NA,NA,NA,"1990","04","21",NA,NA,NA,NA,NA,NA
"141","2021-03-21 19:32:52-03","UFC","EAC","34579","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Castro, A.S.F.","Castro, A.S.F.","1511","2004","07","26","Southern America","Brasil","Ceará","Santana do Cariri","Mamão","-39.7369003295898","-7.18833017349243",NA,"Erva.; Caatinga","EAC0034579","EAC0034579","(L.) Less.",NA,NA,"25041","auto",NA,NA,NA,"2004","04","26",NA,NA,NA,NA,NA,NA
"142","2021-03-21 19:32:52-03","UFC","EAC","34798","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Nunes, E.","Silveira, E.R.","s.n.","2005","02","15","Southern America","Brasil","Ceará","São Gonçalo do Amarante","Lagoa do Catolé","-38.9682998657227","-3.6072199344635",NA,"Erva;&nf;Flor branca com miolo amarelo.","EAC0034798","EAC0034798","(L.) Less.",NA,NA,"39107","auto",NA,NA,NA,"2005","02","25",NA,NA,NA,NA,NA,NA
"143","2021-03-21 19:32:52-03","UFC","EAC","24475","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Fernandes, A.; Nunes, E.","Silveira, E.R.","s.n.","1996","11","12","Southern America","Brasil","Ceará","São Gonçalo do Amarante","margem do Rio São Gonçalo","-38.9682998657227","-3.6072199344635",NA,"Erva;&nf;Flor amarela.","EAC0024475","EAC0024475","(L.) Less.",NA,NA,"39107","auto",NA,NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA
"144","2021-03-21 19:32:52-03","UFC","EAC","34744","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Nunes, E.","Silveira, E.R.","s.n.","2005","01","20","Southern America","Brasil","Ceará","Várzea Alegre",NA,"-39.2957992553711","-6.78888988494873",NA,"Erva; flor branca e botões amarelos.","EAC0034744","EAC0034744","(L.) Less.",NA,NA,"24995","auto",NA,NA,NA,"2005","02","18",NA,NA,NA,NA,NA,NA
"145","2021-03-21 19:32:52-03","UFC","EAC","24481","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Fernandes, A.; Nunes, E.","Silveira, E.R.","s.n.","1996","11","11","Southern America","Brasil","Ceará",NA,"Água Verde, margem do Riacho",NA,NA,NA,"Erva;&nf;Flor amarela.","EAC0024481","EAC0024481","(L.) Less.",NA,NA,NA,NA,NA,NA,NA,"1996","11","19",NA,NA,NA,NA,NA,NA
"146","2021-03-21 19:32:52-03","UFC","EAC","34740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Nunes, E.","Silveira, E.R.","s.n.","2005","01","10","Southern America","Brasil","Ceará",NA,"Água Verde, Fazenda Água Verde",NA,NA,NA,"Erva;&nf;Flor branca e botões amarelos.","EAC0034740","EAC0034740","(L.) Less.",NA,NA,NA,NA,NA,NA,NA,"2005","02","18",NA,NA,NA,NA,NA,NA
"147","2021-03-21 19:32:52-03","UFC","EAC","61504","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Souza, A.S.Q.","s.n.","2018","08","09","Southern America","Brasil","Ceará","Cascavel","Vazante Zé Wilson, Choró Serrote.","-38.5335","-4.369",NA,"Erva, folha maior.","EAC0061504","EAC0061504","(L.) Less.","12","12",NA,NA,NA,"-38.5335","-4.369",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-21 19:32:52-03","UFC","EAC","61503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa",NA,"Souza, A.S.Q.","s.n.","2018","08","09","Southern America","Brasil","Ceará","Cascavel","Vazante Zé Wilson, Choró Serrote.","-38.5335","-4.369",NA,"Erva, folha menor.","EAC0061503","EAC0061503","(L.) Less.","12","12",NA,NA,NA,"-38.5335","-4.369",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-21 19:32:52-03","UFC","EAC","37802","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Egletes","viscosa","Egletes viscosa","Andrade, I.M.","Barros, E.O.; Souza, M.M.A.","226","1998","03","03","Southern America","Brasil","Ceará","Aiuaba","Estação Ecológica de Aiuaba.","-40.22","-6.620556",NA,"Subarbusto; flor branca.; Caatinga arbustiva arbórea","EAC0037802","EAC0037802","(L.) Less.","450","450",NA,NA,NA,"-40.22","-6.620556","1998","03",NA,NA,NA,NA,NA,NA,NA
