"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","typeStatus","relatedCatalogItem","previousCatalogNumber"
"106","2021-04-08 17:41:33-03","EAO","IAN","167798","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Dioclea","glabra","Dioclea glabra","Mart. ex Benth.","Ribeiro, BGS","Nitta, A","17808","1997","05","02","Southern America","Brasil","Pará","Tomé-Açu","Jardim do Sr. Sakaguchi.","-48.1521987915039","-2.41888999938965",NA,NA,NA,NA,"IAN167798",NA,NA,NA,"97524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-04-08 17:41:33-03","EAO","IAN","74238","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Dioclea","glabra","Dioclea glabra","Mart. ex Benth.","Maxwell, RH","Black, GA; Cordeiro, E","14512","1952","05","26","Southern America","Brasil","Rondônia","Porto Velho","Fazenda Milagre, várzea de campo artificial.","-63.9039001464844","-8.76194000244141",NA,NA,NA,NA,"IAN074238",NA,NA,NA,"333357","auto","1971","06",NA,NA,NA,NA,NA,NA,NA
"108","2021-04-08 17:41:33-03","EAO","IAN","1585","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Dioclea","leiophylla","Dioclea leiophylla","Ducke",NA,"Ducke, A","17269",NA,NA,NA,"Southern America","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"IAN001585","IAN001585_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-08 17:41:33-03","EAO","IAN","83883","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Dioclea","leiophylla","Dioclea leiophylla","Ducke","Maxwell, RH","Black, GA; Pires, JM","16485","1954","07","08","Southern America","Brasil","Maranhão","Caxias to Barra do Corda","Campo.",NA,NA,NA,NA,NA,NA,"IAN083883",NA,NA,NA,NA,NA,"1968","01",NA,NA,NA,NA,NA,NA,NA
"110","2021-04-08 17:41:33-03","EAO","IAN","80656","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Pap.","Dioclea","leiophylla","Dioclea leiophylla","Ducke","Maxwell, RH","Fróes, RL","30514","1953","10","02","Southern America","Brasil","Pará","Monte Alegre","Região do igarapé da Mulata, terra firme, baixa.","-54.0691986083984","-2.00778007507324",NA,NA,NA,NA,"IAN080656",NA,NA,NA,"279177","auto","1968","01",NA,NA,NA,NA,NA,NA,NA
"111","2020-11-26 18:08:13-03","CPAN-UFMS","COR","4081","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra",NA,NA,"Damasceno Jr, G.A.; Semir, J.N.","781","1995","04","30",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro do Urucum.","-57.608889","-19.194444","550","550",NA,"Com Flor: roxa Habito: Liana",NA,NA,"57º36'32''W","19º11'40''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-02 16:28:55-03","CPAN-UFMS","COR","7670","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Macropsychanthus","glaber","Macropsychanthus glaber","L.P.Queiroz & Snak","Silva, R. R.","Edima Ramos","33","2001","04","05",NA,"Brasil","Mato Grosso do Sul","Corumbá","Mata ciliar do Rabicho","-57.434167","-19.015556","90","90",NA,"Liana; flor roxa; fruto marrom Habito: Liana",NA,NA,"57º26'3''W","19º0'56''S",NA,NA,"2001","11","18",NA,NA,NA,NA,NA,NA
"113","2021-02-12 16:06:15-03","CPAN-UFMS","COR","4924","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Macropsychanthus","glaber","Macropsychanthus glaber","L.P.Queiroz & Snak",NA,"Damasceno-Júnior, G. A.","752","1994","05","31",NA,"Brasil","Mato Grosso do Sul","Ladário","Mata ciliar do rio Paraguai; próximo ao Polder","-57.5125","-19.020556","90","90",NA,"Trepadeira; flor lilás Habito: Trepadeira",NA,NA,"57º30'45''W","19º1'14''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-10-09 11:15:59-03","UFBA","ALCB","10520","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","Lima, HC","Carvalho, AM de; Mayo, S","506","1981","01","28","Southern America","Brasil","Maranhão","Timon","Arredores da cidade, a 3 km W do rio Parnaíba","-42.8367004394531","-5.09417009353638",NA,NA,NA,"Folhas discolor com face ventral mais escura. Flores com pétalas rosa-arroxeadas, magenta. Frutos imaturos verdes, acastanhados.; Vegetação perturbada.","ALCB030652","ALCB030652",NA,NA,"44730","auto","1981","02",NA,NA,NA,NA,NA,NA,NA
"115","2020-02-08 09:12:37-03","NBC","NL-BOTANY","U.1248298","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dioclea","glabra","Dioclea glabra","Benth.",NA,"Prance GT; Silva NT",NA,"1964","08","09","Southern America","Brazil",NA,NA,"Maranhao. Road Carolina to Estreita, 2-15 km from Estreita. Low forest; transition from Cerrado to Amazonia.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248298 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248298","NL-U1248298",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"116","2020-02-08 09:12:37-03","NBC","NL-BOTANY","U.1248299","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dioclea","glabra","Dioclea glabra","Benth.",NA,"Krukoff BA",NA,"1931","09","01","Southern America","Brazil",NA,NA,"Brazil. ''Mucuna-assu,'' '' Olha de Boi.'' Woody vinde in secondary forest at border of high forest. State of Para: upper Cupary River, plateau between the Xingu and Tapajos Rivers.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248299 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248299","NL-U1248299",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"117","2020-02-08 09:12:37-03","NBC","NL-BOTANY","U.1248300","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Dioclea","glabra","Dioclea glabra","Benth.",NA,"Prance GT; et al.",NA,"1968","06","25","Southern America","Brazil",NA,NA,"Brazilian Amazonia. Territory of Rondonia. Basin of Rio Madeira. Cerrado between Jaciparana and Rio Madeira, Woody.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1248300 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1248300","NL-U1248300",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"118","2020-11-04 11:09:20-03","ESALQ","ESA","62743","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Mart.ex Benth",NA,"Kozera, C.","895.0","1999","01","13",NA,"Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA062743","ESA062743",NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-11-04 11:09:20-03","ESALQ","ESA","38334","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","2017.0","1994","02","17",NA,"Brasil","São Paulo","Piracicaba","Campus da ESALQ. Lado esquerdo da ponte. Mata ciliar.","-47.6399993896484","-22.7199993133545",NA,NA,NA,"Erva, 50 cm alt.; flores vermelhas.","ESA038334","ESA038334",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-11-04 11:09:20-03","ESALQ","ESA","40980","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Mart.exBenth.",NA,"Nave, A.G.; Dário, F.R. Lopes, R.F.; Bertani, D.F.","1389.0","1997","05","04",NA,"Brasil","Mato Grosso","Nova Ubiratã","Beira do rio Teles Pires. Floresta Aluvial (mata ciliar). Beira de estrada, antropizada","-55.2546997070312","-12.9905996322632",NA,NA,NA,"Liana. Altura de 30, 0 m. e com inflorescência roxa.","ESA040980","ESA040980","-55,339,167",NA,"183956","auto","1997","12","27",NA,NA,NA,NA,NA,NA
"121","2021-04-02 02:00:43-03","UFPI","TEPB","13265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","FERNANDES, A.","Abreu, J.R","9","1999","05","26",NA,"Brasil","Piauí","Amarante","Comunidade Mimbó","-42.786944","-6.357222","90","90",NA,"Arbusto escandente, ca. 3m, com gavinhas, flores roxas, fruto vagem verde, imaturo, aveludado Ambiente: Cerrado",NA,NA,"42°47'13W","06°21'26S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-04-02 02:00:43-03","UFPI","TEPB","9508","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"FERNANDES, A.",NA,"1996","08","21",NA,"Brasil","Maranhão","Alto Parnaíba","próximo a sede da fazenda cochilha da Serra(Tiririca)","-45.9296989440918","-9.11083030700684",NA,NA,NA,"Subarbusto Ambiente: Cerrado",NA,NA,NA,NA,"127504","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-04-02 02:00:43-03","UFPI","TEPB","9508","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"FERNANDES, A.",NA,"1996","08","21",NA,"Brasil","Maranhão","Alto Parnaíba","próximo a sede da fazenda cochilha da Serra(Tiririca)","-45.9296989440918","-9.11083030700684",NA,NA,NA,"Subarbusto Ambiente: Cerrado",NA,NA,NA,NA,"127504","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-18 21:59:29-03","UFPI","TEPB","9508","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","P.P. Martins","A.S.Lopes",NA,"1996","08","21",NA,"Brasil","Maranhão","Alto Parnaíba","próximo a sede da fazenda cochilha da Serra(Tiririca) Alto Parnaíba","-45.9296989440918","-9.11083030700684",NA,NA,NA,"Subarbusto Ambiente: Cerrado",NA,NA,NA,NA,"127504","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-04-02 02:00:43-03","UFPI","TEPB","1462","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","M.M.S.Mendes","CARVALHO, A. M.",NA,"1981","01","28",NA,"Brasil","Maranhão","Timon","Arredores da cidade","-42.8367004394531","-5.09417009353638",NA,NA,NA,"Cipó, flor róseo-arroxeada Ambiente: Chapada <ll>dwc_commonname:</ll> capim-rabo-de-raposa",NA,NA,NA,NA,"44730","auto","2003","05","15",NA,NA,NA,NA,NA,NA
"126","2020-06-12 12:04:48-03","UFPI","TEPB","9457","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","Lima, J.B.G","A.S.Lopes",NA,"1996","08","17",NA,"Brasil","Piauí","Corrente","3Km da estrada de Gilbués e Corrente","-45.1622009277344","-10.4433002471924",NA,NA,NA,"Trepadeira Ambiente: Cerradão",NA,NA,NA,NA,"42179","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-04-02 02:00:43-03","UFPI","TEPB","27580","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","Miranda, A.M","Miranda, A.M","6020","2009","05","15",NA,"Brasil","Piauí","Guadalupe","Margem do rio, próximo a um lajedo","-43.5691986083984","-6.78694009780884",NA,NA,NA,"Volúvel; caule verde; folhas membranáceas; flores com cálice verde, corola roxa, vexilio com base branca Ambiente: Cerrado <ll>dwc_commonname:</ll> Castanhola",NA,NA,NA,NA,"42640","auto","2009","05","01",NA,NA,NA,NA,NA,NA
"128","2020-11-19 10:23:43-03","CPAP","CPAP","17813","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"Damasceno Jr., G. A.","752","1994","05","31",NA,"Brasil","MS","Ladário","Logradouro - próximo ao Polder","-57.6016998291016","-19.0046997070312",NA,NA,NA,"Trepadeira. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata ciliar do rio Paraguai. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"23141","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-11-19 10:23:43-03","CPAP","CPAP","15075","PreserverdSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","L. P. Queiroz","Hatschbach, G.","62737","1995","05","14",NA,"Brasil","MT","Barra do Bugres","Rodovia BR-246, rio Dos Bugres","-57.1810989379883","-15.0725002288818",NA,NA,NA,"Trepadeira lenhosa. FLOR: lilás. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margem do rio. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,"173387","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-07-02 14:01:58-03","JBP","HPL","7938","S","Plantae",NA,NA,"Fabaceae-Faboideae","Dioclea","glabra","Dioclea glabra",NA,"A. Amaral Jr.","A. Amaral Jr., J.O. Mendonça et al.","345","1999","04","09",NA,"Brasil","SP","Castilho","Coletado na margem esquerda do Rio Paraná. S 20° 49' 04,6; W 51° 37' 43,1.","-51.48","-20.87",NA,NA,NA,NA,NA,NA,NA,NA,"37464","auto","1999","04","09",NA,NA,NA,NA,NA,NA
"131","2019-02-22 11:46:34-03","IPA","IPA","7599","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Dioclea","glabra","Dioclea glabra","Benth.","Queiroz, L.P. de","Black, G.A.; Pires, J.M.; Andrade-Lima; Pires, J.M.; Andrade-Lima","16485","1954","07","08","Southern America","Brasil","Maranhão","Caxias","Campo","-43.3560981750488","-4.85889005661011",NA,NA,NA,"Cipó, flor roxa","IPA0007599",NA,NA,NA,"72086","auto","1994","04","15",NA,NA,NA,NA,NA,NA
"132","2019-02-22 11:46:34-03","IPA","IPA","15606","S","Plantae","Plantae",NA,"Leguminosae-Pap.","Dioclea","glabra","Dioclea glabra","Benth.","Queiroz, L.P. de","Pires, J.M.; N.T.Silva, RSouza; Souza, R.; N.T.Silva, RSouza; Souza, R.","9021","1963","03","12","Southern America","Brasil","Distrito Federal","Brasília","Catetinho, mata","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cipó muito grande com 30cm de diâmetro na base, subindo até a copa da árvore de 15m; cálice marrom-violáceo, pétalas violáceas","IPA0015606",NA,NA,NA,"70570","auto","1994","04","15",NA,NA,NA,NA,NA,NA
"133","2020-12-20 21:17:22-03","UFV","VIC","2244","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","Cowan, R.S.","Kuhlmann, J.G.","s.n.","1935","09","02",NA,"Brasil","Minas Gerais","Viçosa","Escola superior de agricultura","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC002244","VIC002244",NA,NA,"13937","auto","1959",NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-10-20 14:17:25-03","UFOPA","HSTM","1408","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","Holanda, A.S.S.","Holanda, A.S.S.","202","2007","12","10",NA,"Brasil","Pará","Santarém","Savana do Juá.","-54.777778","-2.426667","51","51",NA,NA,"HSTM001408",NA,"54º46'40''W","2º25'36''S",NA,NA,"1905","07","01",NA,NA,NA,NA,NA,NA
"135","2020-10-20 14:17:25-03","UFOPA","HSTM","5515","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"Knowles; s.c.","1074",NA,NA,NA,NA,"Brasil","Pará","Oriximiná","Viveiro da Mineração Rio do Norte. Trabalho de Identificação de plântulas de Viveiro.","-56.45","-1.7",NA,NA,NA,NA,"HSTM005515","HSTM005515","56º27'0''W","1º42'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-21 14:36:30-03","UFJF","CESJ","28199","PreservedSpecimen","Plantae","Angiosperma",NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","H.F. Leitão Filho","H.F. Leitão Filho","373","1968","05","02","América do Sul","Brasil","São Paulo","Campinas","Cultivada no Parque do IAC","-47.060001373291","-22.8999996185303",NA,NA,NA,"Trepadeira. Flores purpura-lilas. Toda planta glabra, exceto a face interna do cálice que é pilosa.","CESJ028199",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-04-07 11:44:09-03","UFMS","CGMS","7458","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"M.P. Manara; J.B. de F. Santos; V.B. de Lima","14","1998","06","19",NA,"Brasil","São Paulo","Teodoro Sampaio","Fazenda São Donato. Córrego Água Sumida. Floresta de galeria.","-52.1675","-22.5325","321","321",NA,"Papilionoideae. Flores roxas, Caule liso. No sol. Habitat: Floresta de galeria. Habito: Liana.","CGMS1015064",NA,"-52,1675","-22,5325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-04-07 11:44:09-03","UFMS","CGMS","56485","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","R.R. Silva","A. Pott; V.J. Pott; L.C.P. Lima; C.N. da Cunha; E.A. Silveira; H. Ferreira; E.C. Arruda","9478","2001","09","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Reserva Acurizal (Ecotropica), Serra do Amolar, borda oeste do Pantanal.","-57.56","-17.8413889",NA,NA,NA,"Papilionoideae. Flor ausente. Fruto castanho. Ponto RCCI, córrego retiro,Flor visitada por mamangaba. Habitat: Campo úmido. Solo siltoso. Relevo vale plano. Esparsa. Habito: Trepadeira.","CGMS1086443",NA,"-57,56","-17,8413889",NA,NA,"2006","04","10",NA,NA,NA,NA,NA,NA
"139","2021-04-07 11:44:09-03","UFMS","CGMS","56486","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","A. Pott","V.J. Pott; A. Pott","9254","2007","05","20",NA,"Brasil","Mato Grosso do Sul","Corumbá","Estância Ecológica Nhumirim (Reserva da Embrapa Pantanal), Nhecolândia, Pantanal.","-56.6263889","-18.9702778","105","105",NA,"Papilionoideae. Flor lilás. Fruto verde, imaturo. Habitat: Transição cerradão/campo. Solo arenoso. Relevo plano. Ocasional. Habito: Trepadeira.","CGMS1086444",NA,"-56,6263889","-18,9702778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-04-07 11:44:09-03","UFMS","CGMS","38791","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","R.H.Silva","J.P.Souza; E.L. Siqueira; G. Guimarães","11732","2013","03","07",NA,"Brasil","Mato Grosso do Sul","Corumbá","Morro Urucum.","-57.6","-19.1783334","852","852",NA,"Papilionoideae. Flor roxa. Fruto ausente. Habitat: Cerrado de altitude. Litólico e rico em Fe. Habito: Erva. 0,60m de altura","CGMS1068182",NA,"-57,6","-19,1783334",NA,NA,"2013","05","20",NA,NA,NA,NA,NA,NA
"141","2021-04-07 11:44:09-03","UFMS","CGMS","8420","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","345","1999","04","09",NA,"Brasil","São Paulo","Castilho","Margem esquerda do Rio Paraná.","-51.6286111","-20.8180556",NA,NA,NA,"Papilionoideae. Flores roxas. Frutos verdes.","CGMS1015063",NA,"-51,6286111","-20,8180556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:44:09-03","UFMS","CGMS","1691","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"Dionísio",NA,"1955","08","10",NA,"Brasil","Amazonas","Manaus","Igarapé do Beirão. Mata do Igarapé do Beirão. Terra úmida, arenoso, capoeira grossa.","-60.025","-3.1019444","92","92",NA,"Papilionoideae. Flores roxas esbranquiçadas. Habitat: Terra úmida, arenoso, capoeira grossa. Habito: Arbusto escandente.","CGMS1015066",NA,"-60,025","-3,1019444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:44:09-03","UFMS","CGMS","8422","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","285","1999","04","07",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Bairro Jupiá. Margem direita do Rio Paraná.","-51.6394444","-20.8155556",NA,NA,NA,"Papilionoideae. Flores roxas.","CGMS1015061",NA,"-51,6394444","-20,8155556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:44:09-03","UFMS","CGMS","8421","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","304","1999","04","09",NA,"Brasil","São Paulo","Castilho","Margem esquerda do Rio Paraná. Margem direita do Rio Aguapeí.","-51.7458333","-21.0638889",NA,NA,NA,"Papilionoideae. Flor roxa-lilás com o centro branco.","CGMS1015062",NA,"-51,7458333","-21,0638889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:44:09-03","UFMS","CGMS","30947","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.",NA,"T.H. Stefanello; V.S. Santos; A.C.S. Brito","216","2010","11","24",NA,"Brasil","Mato Grosso do Sul","Corumbá","Sub-região Pantanal do Paraguai, RPPN Eliezer Batista.","-57.4833333","-18.0944444","95","95",NA,"Papilionoideae. Habitat: Floresta estacional semidecídua e Cerradão. Habito: Liana.","CGMS1060358",NA,"-57,4833333","-18,0944444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:44:09-03","UFMS","CGMS","34275","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","A. Pott","A.C. Araújo; R.S. Arruda","1","1999","05","02",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Xaraés, Pantanal.","-57.0333333","-19.48",NA,NA,NA,"Papilionoideae. Flor lilás. Capão 1 - interior. Habitat: Capão. Habito: Liana.","CGMS1063671",NA,"-57,0333333","-19,48",NA,NA,"2011","10","15",NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:44:09-03","UFMS","CGMS","67891","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","D.N.S. Machado","G. Martinelli; E. Fernandez; C. Baez; T. Lima","18703","2015","05","30",NA,"Brasil","Mato Grosso","Barão de Melgaço","RPPN SESC Pantanal. Entre a margem do Rio Cuiabá e Posto Espírito Santo.","-56.2805556","-16.5886111","130","130",NA,"Papilionoideae. Flores com cálice atropurpúreo, corola roxa.Botões florais atrovioláceos. Heliófila. Folhas de cor verde, discolores. Habitat: Campos arbustivos alagados e matas secas. Habito: Arbusto. 3,20 m de altura.","CGMS1100850",NA,"-56,2805556","-16,5886111",NA,NA,"2015","08","05",NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:44:09-03","UFMS","CGMS","66547","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","V.F. Mansano","R. Borges; N. Pougy; T. Serrano","1012","2010","11","28",NA,"Brasil","Mato Grosso do Sul","Corumbá","Povoado do Amolar. RPPN Eliezér Batista - estrada da sede da fazenda.","-57.4786111","-18.0933333",NA,NA,NA,"Papilionoideae. Frutos e sementes castanhos. Folhas levemente discolores. Habitat: Floresta estacional semidecídua em regeneração. Predomínio de lianas, arbustos espinescentes e grande população de Acrocomia aculeata. Solo pedregoso,","CGMS1099508",NA,"-57,4786111","-18,0933333",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:44:09-03","UFMS","CGMS","14589","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","A. Sartori","A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12345","2004","11","15",NA,"Brasil","Goiás","Lagoa Santa","Rio Aporé, Fazenda São Francisco.","-51.1116667","-19.3052778","330","330",NA,"Papilionoideae. Flor ausente. Fruto castanho. Habitat: Floresta semidecidual com Anadenanthera colubrina. Solo argiloso vermelho. Relevo encosta inferior em ondulado. Habito: Liana. Esparsa.","CGMS1044071",NA,"-51,1116667","-19,3052778",NA,NA,"2018","06","06",NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:44:09-03","UFMS","CGMS","7448","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","A.L.B. Sartori","J. do L.G. Salvador; C. Machado; J.A. Silva; D.V. da Silva","71","1998","06","19",NA,"Brasil","Mato Grosso do Sul","Anaurilândia","Fazenda Beira Rio. Fazenda Paraná e Fazenda Bacuri. Floresta de 'coroa' na borda da mata.","-52.7080556","-22.1875","312","312",NA,"Papilionoideae. Flor roxa. Habitat: Floresta de 'coroa' na borda da mata. Habito: Liana.","CGMS1015065",NA,"-52,7080556","-22,1875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:44:09-03","UFMS","CGMS","34273","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","A. Pott","A.C. Araújo; R.S. Arruda","95","1999","07","10",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Xaraés, Pantanal.","-57.0333333","-19.4816667",NA,NA,NA,"Papilionoideae. Flor lilás. Capão 11 clareira interior. Habitat: Capão. Habito: Liana.","CGMS1063669",NA,"-57,0333333","-19,4816667",NA,NA,"2009","10","15",NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:44:09-03","UFMS","CGMS","34274","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Dioclea","glabra","Dioclea glabra","Benth.","A. Pott","A.C. Araújo; R.S. Arruda","1159","2000","03","21",NA,"Brasil","Mato Grosso do Sul","Corumbá","Fazenda Sagrado, Pantanal.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Papilionoideae. Flor roxa. Capão 48 - interior.21K 0496697 e UTM 7850824 Habitat: Capão. Habito: Liana.","CGMS1063670",NA,NA,NA,"295160","auto","2010","10","15",NA,NA,NA,NA,NA,NA
