"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","county","identifiedBy","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"90","2021-04-07 11:49:22-03","UFMS","CGMS","24475","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","H.C. Vinci-Carlos; M.L. Bueno; V.A. Assunção","120","2007","12","29",NA,"Brasil","Mato Grosso do Sul",NA,"Flor amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,30 m de altura.","CGMS1053905",NA,NA,"Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","554","554","Malme","Campo Grande",NA,"-54.3966666","-20.5847222","-54,3966666","-20,5847222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-04-07 11:49:22-03","UFMS","CGMS","13543","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6877","2004","04","01",NA,"Brasil","Mato Grosso do Sul",NA,"Flor amarela. Escapo reto. Base daPlanta, marrom brilhante. Habitat: Campo úmido estacional entre murunduns ao longo de mata de galeria. Solo arenoso, hidromórfico estacional. Relevo plano. Esparso. Habito: Erva aquática anfíbia, 80-","CGMS1042982",NA,NA,"Fazenda Santo Antônio do Pontal, próximo ao córrego.","830","830","Malme","Costa Rica","V.J. Pott","-53.0033333","-18.37","-53,0033333","-18,37",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-04-07 11:49:22-03","UFMS","CGMS","24469","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","H.C. Vinci-Carlos; M.L. Bueno; V.A. Assunção","114","2007","12","29",NA,"Brasil","Mato Grosso do Sul",NA,"Flor amarela. Vereda preservada. Habitat: Cerrado. Campo graminoso úmido (Vereda). Solo arenoso hidromórfico. Relevo plano-ondulado. Abundante. Habito: Erva. 0,65 m de altura.","CGMS1053860",NA,NA,"Área de Proteção Ambiental dos Mananciais do Córrego Guariroba (APA do Guariroba), Fazenda Estância D#?#Casa, margem do Córrego do Açude.","554","554","Malme","Campo Grande",NA,"-54.3966666","-20.5847222","-54,3966666","-20,5847222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-04-07 11:49:22-03","UFMS","CGMS","55485","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","V.J. Pott; A. Pott","10416","2008","10","23",NA,"Brasil","Mato Grosso",NA,"Flor amarela. Habitat: Ilha de vegetação flutuante (batume) em reservatório. Solo orgânico. Relevo plano. Ocasional. Habito: Erva aquática epífita em baceiro.","CGMS1085455",NA,NA,"Usina Hidroelétrica, PCH Garganta de Jararaca, Rio do Sangue, Atiaia Energia S/A.","413","413","Malme","Campo Novo dos Parecis","V.J. Pott","-57.6186111","-13.3988889","-57,6186111","-13,3988889","2014","09","02",NA,NA,NA,NA,NA,NA
"94","2021-04-07 11:49:22-03","UFMS","CGMS","13633","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","V.J. Pott; A. Pott; A.C.M. Cristaldo; S. Aragaki; D.R. Espírito Santo","6974","2004","04","05",NA,"Brasil","Mato Grosso do Sul",NA,"Flor amarela. Habitat: Campo graminoso úmido em vereda de terreno inclinado com veios d#?#água 10-20 cm de profundidade, levemente corrente. Solo hidromórfico argiloso. Relevo inclinado. Frequente. Habito: Erva aquática anfíbia, 70-90","CGMS1043083",NA,NA,"Fazenda Potreiro do Sucuriú, próx. à ponte da cachoeira, lado esquerdo do Rio Sucuriú.","495","495","Malme","Costa Rica","M.G.L. Wanderley","-53.1647222","-18.9819445","-53,1647222","-18,9819445",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-27 13:53:23-03","UFS","ASE","14650","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Santos, LAS; Melo, DS; Menezes, IRN","55","2010","01","13","Southern America","Brasil","Sergipe",NA,"Flor amarela.; Flor amarela.; Margem de riacho.","ASE0009054",NA,NA,"Parque Nacional da Serra de Itabaiana",NA,NA,"Malme","Areia Branca","Wanderley, MGL","-37.317469","-10.760733","-37.317469","-10.760733","2013","05","28",NA,NA,NA,NA,NA,NA
"96","2019-11-27 13:53:23-03","UFS","ASE","5148","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Santos, ML","70","1991","04","16","Southern America","Brasil","Sergipe",NA,"erva. cor amarela, crescimento em touceiras.; erva. cor amarela, crescimento em touceiras.; Mata de galeria ou ciliar","ASE0009035",NA,NA,"Serra de Itabaiana, Riacho Água Fria",NA,NA,"Malme","Areia Branca","Wanderley, MGL","-37.317469","-10.760733","-37.317469","-10.760733","2010","06","30",NA,NA,NA,NA,NA,NA
"97","2019-11-27 13:53:23-03","UFS","ASE","5227","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Santos, ML","149","1991","04","17","Southern America","Brasil","Sergipe",NA,"Erva. ca. 40 cm; flor amarela.; Erva. ca. 40 cm; flor amarela.; Mata de galeria ou ciliar","ASE0009036",NA,NA,"Serra de Itabaiana, Riacho dos Negros",NA,NA,"Malme","Areia Branca","Wanderley, MGL","-37.317469","-10.760733","-37.317469","-10.760733","2010","06","30",NA,NA,NA,NA,NA,NA
"98","2019-11-27 13:53:23-03","UFS","ASE","11248","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Nascimento - Júnior, JE; Matos, ECA; Amaral, L; Costa, SM","227","2008","02","03","Southern America","Brasil","Sergipe",NA,"Herbácea. Flores amarelas.; Herbácea. Flores amarelas.; Campo em encosta e topo de Serra.","ASE0009049",NA,NA,"Parque Nacional da Serra de Itabaiana, Serra Comprida.",NA,NA,"Malme","Areia Branca","Wanderley, MGL","-37.1854","-10.4529","-37.1854","-10.4529","2010","06","30",NA,NA,NA,NA,NA,NA
"99","2019-11-27 13:53:23-03","UFS","ASE","38521","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Lopes, MT; Fabricante, JR","33","2016","11","18","Southern America","Brasil","Sergipe",NA,"Anfíbia. Flores amarelas e botões florais marrons. Folhas verdes. Haste verde.&nf;; Mata Atlântica","ASE0039916",NA,NA,"Riacho Água Fria, Parque Nacional Serra de Itabaia, Ambiente ripário, aberto e rupículo, com presença de serra pilheira.",NA,NA,"Malme","Areia Branca","Lopes, MT","-37.2111","-10.4516","-37.2111","-10.4516","2016","12","10",NA,NA,NA,NA,NA,NA
"100","2019-11-27 13:53:23-03","UFS","ASE","2269","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Viana, G","418","1982","04","16","Southern America","Brasil","Sergipe",NA,"erva. flores amarelas.; erva. flores amarelas.; margem de riacho","ASE0009034",NA,NA,"Serra de Itabaiana, margem de riacho",NA,NA,"Malme","Areia Branca","Wanderley, MGL","-37.253","-10.4107","-37.253","-10.4107","2010","06","30",NA,NA,NA,NA,NA,NA
"101","2019-11-27 13:53:23-03","UFS","ASE","10657","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Nascimento - Júnior, JE; Dantas, TVP","91","2007","10","10","Southern America","Brasil","Sergipe",NA,"Herbácea. Flores amarelas.; Herbácea. Flores amarelas.; Turfeira (área periodicamente alagada).","ASE0009048",NA,NA,"Parque Nacional da Serra de Itabaiana, ao lado direito da estrada para a sede do IBAMA.",NA,NA,"Malme","Itabaiana","Wanderley, MGL","-37.253","-10.4107","-37.253","-10.4107","2010","06","30",NA,NA,NA,NA,NA,NA
"102","2019-11-27 13:53:23-03","UFS","ASE","803","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Fonseca, MR","404","1980","11","18","Southern America","Brasil","Sergipe",NA,"erva. acaule com folhas imbricadas lanceoladas, flores amarelas numa inflorescência com lomgo pedúnculo globóide.; erva. acaule com folhas imbricadas lanceoladas, flores amarelas numa inflorescência com lomgo pedúnculo globóide.; sobr","ASE0009030",NA,NA,"Povoado Ribeira, canyon do rio das Pedras",NA,NA,"Malme","Itabaiana","Wanderley, MGL","-37.253","-10.4107","-37.253","-10.4107","2013","05","28",NA,NA,NA,NA,NA,NA
"103","2019-11-27 13:53:23-03","UFS","ASE","13834","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Mendes, K; Gomes, P; Alves, M; Heald, S; Amorim, BS","114","2007","10","12","Southern America","Brasil","Sergipe",NA,"Erva perene. Flores amarelas.; Erva perene. Flores amarelas.; Solo arenoso. Arbustiva-arbórea.","ASE0009051",NA,NA,"Trilha para a cachoeira.","196","196","Malme","Itabaiana","Wanderley, MGL","-37.355833","-10.773056","-37.355833","-10.773056","2013","05","28",NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:20:52-03","UNICAMP","UEC","27486","S","Plantae","Liliopsida",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Harley, RM; Mayo, SJ; Storr, RM; Santos, TS; Pinheiro, RS","18555","1977","02","03",NA,"Brazil","Bahia",NA,"Tufted herb to 50cm. Leaves rather rigid purple-tinged at base, with many spreading stems arising from a single rootstock. Stems terete, twisted. Bracts with narrow central green keel and broad brown margin. Petals yellow.; , disturbed","UEC060941","UEC060941",NA,"Near Maraú 15km North from road junction from Maraú towards Ponta do Mutá.",NA,NA,"Malme",NA,"Kral, R","-38.95","-14","-38.95","-14","1979",NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:20:52-03","UNICAMP","UEC","154171","S","Plantae","Liliopsida",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Costa, SM; Barbosa, TDM; Azambuja, CAP; Cangani, KG","741","2010","09","15",NA,"Brazil","Roraima",NA,"erva paluatre, ca. 60 cm. Flor trímera amarela; Mancha pequena de campina","UEC025019","UEC025019",NA,"PARNA Viruá, Grade do PPBio, entre L1-L2/N2-N3",NA,NA,"Malme","Caracaraí",NA,"-61.128101348877","1.81611001491547",NA,NA,NA,NA,NA,"365858","auto",NA,NA,NA,NA
"106","2021-03-01 16:20:52-03","UNICAMP","UEC","162361","S","Plantae","Liliopsida",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Shimizu, GH; Gonçalves, DJP; Santos, VS; Zartman, CE; Dávila, N; Komura, DL","563","2011","10","17",NA,"Brazil","Roraima",NA,"Erva, ca. 1 m altura. Flores amarelas.; Campina alagada.","UEC024062","UEC024062",NA,"Parque Nacional do Viruá, Grade do PPBio. L3 500.",NA,NA,"Malme","Caracaraí","Lozano, ED","-61.128101348877","1.81611001491547",NA,NA,"2014",NA,NA,"365858","auto",NA,NA,NA,NA
"107","2020-04-22 16:26:59-03","UFPB","JPB","15651","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Xyridaceae","Xyris","fallax","Xyris fallax","Felix, LP","2960","1990","04","27","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,"35","35","Malme.","Mamanguape",NA,"-35.125833","-6.838889","-35.125833","-6.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-04-22 16:26:59-03","UFPB","JPB","18473-1","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Xyridaceae","Xyris","fallax","Xyris fallax","Felix, LP; Santana, ES","2978","1990","05","22","Southern America","Brasil","Paraíba",NA,"; HABITAT: Associados com esfágno. Terrenos úmidos de fontainha.; DESC: Flor amarela. Herbáceo. Erva c. 30-60 cm de alt.",NA,NA,NA,"Capim Azul, SEMA I","35","35","Malme.","Mamanguape","Wanderey, MGL","-35.125833","-6.838889","-35.125833","-6.838889","1994","04","15",NA,NA,NA,NA,NA,NA
"109","2020-04-22 16:26:59-03","UFPB","JPB","8105","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Xyridaceae","Xyris","fallax","Xyris fallax","Felix, LP","JPB8105","1989","02","01","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,"35","35","Malme.","Mamanguape",NA,"-35.125833","-6.838889","-35.125833","-6.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-04-22 16:26:59-03","UFPB","JPB","8113","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Xyridaceae","Xyris","fallax","Xyris fallax","Felix, LP","JPB8113","1989","04","05","Southern America","Brasil","Paraíba",NA,NA,NA,NA,NA,NA,"35","35","Malme.","Mamanguape",NA,"-35.125833","-6.838889","-35.125833","-6.838889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-04-23 11:53:59-03","UNEMAT","HERBAM","14129","S","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Fonseca, M.","404","1980","06","30",NA,"Brasil","Sergipe",NA,NA,"HERBAM014129",NA,NA,NA,NA,NA,"Malme","Itabaiana",NA,"-37.4253005981445","-10.6850004196167",NA,NA,NA,NA,NA,"16069","auto",NA,NA,NA,NA
"112","2020-12-21 16:47:46-03","MBM","MBM","401985","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","falax","Xyris falax","Ariati, V.; Santos, P.M.; Sampaio, A.C.F.; Santos, P.M.; Sampaio, A.C.F.","719","2013","05","14","Southern America","Brazil","Piauí",NA,"Terrícola. Indivíduos isolados.; Em campo úmido na transição entre Cerrado e Floresta de Galeria.","MBM401985","MBM401985",NA,NA,NA,NA,"Malme","Santa Filomena","Lozano, E.D.","-45.9221992492676","-9.11221981048584",NA,NA,"2015",NA,NA,"83422","auto",NA,NA,NA,NA
"113","2020-12-21 16:47:46-03","MBM","MBM","101075","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Kral, R.; Gonzales, A.C.; Gonzales, A.C.","70391","1983","07","24","Southern America","Venezuela",NA,NA,NA,"MBM101075","MBM101075",NA,NA,NA,NA,"Malme",NA,"Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:47:46-03","MBM","MBM","101082","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Kral, R.; Gonzales, A.C.; Gonzales, A.C.","70444","1983","07","26","Southern America","Venezuela",NA,NA,NA,"MBM101082","MBM101082",NA,NA,NA,NA,"Malme",NA,"Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:47:46-03","MBM","MBM","101088","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Kral, R.; Gonzales, A.C.; Gonzales, A.C.","70594","1983","07","29","Southern America","Venezuela",NA,NA,NA,"MBM101088","MBM101088",NA,NA,NA,NA,"Malme",NA,"Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:47:46-03","MBM","MBM","101090","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Kral, R.; Gonzales, A.C.; Gonzales, A.C.","70592","1983","07","29","Southern America","Venezuela",NA,NA,NA,"MBM101090","MBM101090",NA,NA,NA,NA,"Malme",NA,"Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:47:46-03","MBM","MBM","179711","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Wanderley, M.G.L.; Sano, P.T.; Scatena, V.; Echternacht, L.; Sano, P.T.; Scatena, V.; Echternacht, L.","2833","2009","10","26","Southern America","Brazil","Tocantins",NA,"Cespitosas. Bainha castanho-avermelhadas. Com lígula. Folhas verdes, espigas com mácula verde, poucas flores.; Vereda. Beira da lagoa.","MBM179711","MBM179711",NA,"Comunidade da Prata, propriedade do Sr. David, Veredão (Sr. David)","467","467","Malme","Mateiros","Wanderley, M.G.L.","-46.459056","-10.441778","-46.459056","-10.441778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:47:46-03","MBM","MBM","415965","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2952","2018","11","09","Southern America","Brazil","Bahia",NA,"Erva; flor amarela.; Campo rupestre, solo úmido.","MBM415965",NA,NA,"Pico das Almas, trilha para o pico","1510","1510","Malme","Rio de Contas","Lozano, E.D.","-41.949167","-13.515278","-41.949167","-13.515278","2019","02","05",NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:47:46-03","MBM","MBM","429474","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Lozano, E.D.; Canestraro, B.K.; Canestraro, B.K.","4594","2019","12","09","Southern America","Brazil","São Paulo",NA,"Herbácea, solitária, 60 cm, espiga passada, em fragmento de campo úmido, na beira da trilha.; Campo de Altitude.","MBM429474",NA,NA,"Estrada Velha de Santos",NA,NA,"Malme","São Bernardo do Campo","Lozano, E.D.","-46.469833","-23.848833","-46.469833","-23.848833","2019",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:47:46-03","MBM","MBM","101079","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Kral, R.; Gonzales, A.C.; Gonzales, A.C.","70556","1983","07","28","Southern America","Venezuela",NA,NA,NA,"MBM101079","MBM101079",NA,NA,NA,NA,"Malme",NA,"Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:47:46-03","MBM","MBM","101080","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Kral, R.; Gonzales, A.C.; Gonzales, A.C.","70547","1983","07","28","Southern America","Venezuela",NA,NA,NA,"MBM101080","MBM101080",NA,NA,NA,NA,"Malme",NA,"Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:47:46-03","MBM","MBM","101087","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Kral, R.; Gonzales, A.C.; Gonzales, A.C.","70616","1983","07","29","Southern America","Venezuela",NA,NA,NA,"MBM101087","MBM101087",NA,NA,NA,NA,"Malme",NA,"Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:47:46-03","MBM","MBM","105807","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Pirani, J.R.; et al.; et al.","1404","1986","02","20","Southern America","Brazil","Distrito Federal",NA,NA,"MBM105807","MBM105807",NA,"Rodovia Planaltina - São João da Aliança",NA,NA,"Malme",NA,"Wanderley, M.G.L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-12-21 16:47:46-03","MBM","MBM","133402","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53930","1990","02","13","Southern America","Brazil","Goiás",NA,NA,"MBM133402","MBM133402",NA,"Rod. GO-118, 5-10km N de Alto Paraíso",NA,NA,"Malme","Alto Paraíso","Kral, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:47:46-03","MBM","MBM","171072","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Carvalho, A.M. de; et al.; et al.","3059","1990","04","14","Southern America","Brazil","Bahia",NA,NA,"MBM171072","MBM171072",NA,"3km de S de Mucugê",NA,NA,"Malme","Mucugê","Kral, R.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA
"126","2020-12-21 16:47:46-03","MBM","MBM","396292","PreservedSpecimen","Plantae",NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Krieger, L.; Brügger, M.C.; Brügger, M.C.","14032A","1976","01","28","Southern America","Brazil","Minas Gerais",NA,"Tamanho variável. Flores amarelo ouro.; No brejo.","MBM396292","MBM396292",NA,NA,NA,NA,"Malme","Diamantina","Mota, N.F.O.","-43.6002998352051","-18.2493991851807",NA,NA,"2015","03","26","101169","auto",NA,NA,NA,NA
"127","2020-12-23 12:03:54-03","MNHN","RECOLNAT_MNHN_P","P00752377","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","erythema","Xyris erythema","Tillett, S.S.|Tillett, C.L.|Boyan, R.",NA,"1960","7","3",NA,"British Guiana",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00752377' target='other'> <mi>dwc_moreinfo</mi></a>","P00752377","P00752377_01 P00752377_02","paratype","Partang river, Merume Mountains",NA,NA,"Maguire & L.B.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43974",NA
"128","2015-09-03 21:07:04-03","MNHN","RECOLNAT_MNHN_P","P01679924","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Cremers, G.|Hoff, M.",NA,"1989","6","9",NA,"Guyane française",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679924' target='other'> <mi>dwc_moreinfo</mi></a>","P01679924","P01679924_01",NA,"Savane Aubanèle, Bassin du Kourou, S.SW kourou. Guiana Francesa","20",NA,"Malme",NA,NA,"-52.68333","5.11667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10723",NA
"129","2015-09-03 21:07:04-03","MNHN","RECOLNAT_MNHN_P","P01679925","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Hoock, J.",NA,"1957","6","2",NA,"Guyane française",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679925' target='other'> <mi>dwc_moreinfo</mi></a>","P01679925","P01679925_01",NA,"Guyane Française. Route de Sinnamary. Environs du 8e km. Guiana Francesa",NA,NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1135",NA
"130","2015-09-03 21:07:04-03","MNHN","RECOLNAT_MNHN_P","P01679926","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Sastre, C.",NA,"1972","8","17",NA,"Guyane française",NA,"hb","Mission pluridisciplinaire Muséum / ORSTOM dans la région des Tumuc-Humac (frontière Brésil-Guyane Française-Suriname). . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679926' target='other'> <mi>dwc_moreinfo</mi></a>","P01679926","P01679926_01",NA,"Guyane Française. Massif du Mitaraka, Mitaraka S, versant S. Guiana Francesa","550",NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1715",NA
"131","2015-09-03 21:07:04-03","MNHN","RECOLNAT_MNHN_P","P01679927","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Humbert, H.|Schultes, R.E.",NA,"1952","10","9",NA,"Colômbia",NA,"hb","Plante de l' Amérique du Sud. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679927' target='other'> <mi>dwc_moreinfo</mi></a>","P01679927","P01679927_01",NA,"Colombie, Bassin de L´ Amazone, rio Cubiyu, affluent du rio Vaupes Comisaria del Vaupes. Colômbia, América do Sul","350",NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-03 21:07:04-03","MNHN","RECOLNAT_MNHN_P","P01679928","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Humbert, H.|Schultes, R.E.",NA,"1952","11","9",NA,"Colômbia",NA,"hb","H. Humbert - Plantes de l'Amérique du Sud: Colombie - 1952. . Reçu en 1953 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679928' target='other'> <mi>dwc_moreinfo</mi></a>","P01679928","P01679928_01",NA,"Colombie. Bassin de l´Amazone: Rio Cubiyu, affluent du Rio Vaupes. Comisario del Vaupes. Colômbia, América do Sul","350",NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27356",NA
"133","2015-09-03 21:11:12-03","MNHN","RECOLNAT_MNHN_P","P01679929","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Pinto, P.|Sastre, C.",NA,"1971","3","21",NA,"Colômbia",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679929' target='other'> <mi>dwc_moreinfo</mi></a>","P01679929","P01679929_01",NA,"Comissaria del Vichada, carretera entre Pto Carreño y Pto Gaitán, Carro Quemado, 70k adelante de Monserrate. Colômbia, América do Sul","180",NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1438",NA
"134","2015-09-03 21:11:12-03","MNHN","RECOLNAT_MNHN_P","P01679930","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Maguire, B.|Maguire, C.K.|Wilson-Browne, G.",NA,"1961","9","5",NA,"Guiana",NA,"hb",". . Supported in part from funds provided by The National Science Foundation <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679930' target='other'> <mi>dwc_moreinfo</mi></a>","P01679930","P01679930_01",NA,"British Guiana. Southern Pakaraima mountains, Kopinang Savanna. Guiana, América do Sul","2750",NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46120",NA
"135","2015-09-03 21:11:12-03","MNHN","RECOLNAT_MNHN_P","P01679931","PreservedSpecimen",NA,NA,NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Maguire, B.|Fanshawe, D.B.",NA,"1944","5","5",NA,"Guiana",NA,"hb",". . British Guiana Forest Department. Expedition financed in part by aid from the American Philosophical Society, the John Simon Guggenheim Memorial Foundation and Mr. Pierre Jay <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01679931' target='other'> <mi>dwc_moreinfo</mi></a>","P01679931","P01679931_01",NA,"British Guiana. Kaieteur Plateau. Guiana, América do Sul",NA,NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23234",NA
