"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"92","2020-11-19 10:22:27-03","CPAP","CPAP","8584","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Salis, S. M.","377","1991","04","12",NA,"Brasil","MS","Fazenda Fazendinha, Pantanal - baía do capão simpático, invernada Fartura","-56.383333","-19.483333",NA,". FLOR: branca. FRUTO: não visto. INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Beira de baía. SUBSTRATO: . RELEVO: plano. <ll>dwc_commonname:</ll> Chapeu-de-couro",NA,NA,"Aquidauana",NA,"90","90",NA,NA,NA,NA,NA,NA,NA,"56°23' W","19°29' S",NA,NA,NA,NA,NA,NA
"93","2020-11-19 10:22:27-03","CPAP","CPAP","8981","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Salis, S. M.","524","1991","09","12",NA,"Brasil","MT","Fazenda Baía de Dom Bosco, Pantanal - próximo a sede","-56.633333","-16.4",NA,"Erva cespitosa. FLOR: branca. FRUTO: verde. INTERESSE: Medicinal, forrageira.. FREQUÊNCIA: Frequente. AMBIENTE: Lagoa pequena em campo de mimoso. SUBSTRATO: solo argiloso úmido. RELEVO: plano. <ll>dwc_commonname:</ll> Chapéu-de-couro",NA,NA,"Poconé","V. J. Pott","105","105",NA,NA,NA,NA,"1993","12",NA,"56°38' W","16°24' S",NA,NA,NA,NA,NA,NA
"94","2020-11-19 10:22:27-03","CPAP","CPAP","9853","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","1728","1992","08","08",NA,"Brasil","MS","Km 467,5 - BR-163 - 11km Norte de Jaraguari","-54.416667","-20.116667",NA,"Erva aquática emergente. FLOR: não vista. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Brejo de buriti, em área de cerrado. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Jaráguari","R. R. Haynes","600","600",NA,NA,NA,NA,"1996",NA,NA,"54°25' W","20°07' S",NA,NA,NA,NA,NA,NA
"95","2020-11-19 10:22:27-03","CPAP","CPAP","9887","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","1762","1992","05","05",NA,"Brasil","MS","Baía do Tuiuiú - beira do rio Paraguai, Pantanal","-57.666667","-18.833333",NA,"Erva ereta, aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Muito frequente. AMBIENTE: Lagoa com ligação ao rio na enchente. SUBSTRATO: solo argiloso, vértico. RELEVO: plano. <ll>dwc_commonname:</ll> Chapeu-De-",NA,NA,"Corumbá",NA,"84","84",NA,NA,NA,NA,NA,NA,NA,"57°40' W","18°50' S",NA,NA,NA,NA,NA,NA
"96","2020-11-19 10:22:27-03","CPAP","CPAP","2360","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Rego, S. C. A.","569","1986","07","23",NA,"Brasil","MS","Baía do Tuiuiú, rio Paraguai, 15km da didade de Corumbá","-57.6533012390137","-19.0091991424561",NA,"FLOR: com flor. FRUTO: com frutos. AMBIENTE: Aquático. RELEVO: plano.",NA,NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-11-19 10:22:27-03","CPAP","CPAP","5569","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Ferreira, C. J. A.","25","1989","05","02",NA,"Brasil","MS","Base de Pesquisa da UFMS - beira do rio Paraguai (Passo da Lontra)","-57.6533012390137","-19.0091991424561",NA,"Erva rosulada, 50cm de altura. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Beira de rio. SUBSTRATO: solo argiloso. RELEVO: .",NA,NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-11-19 10:22:27-03","CPAP","CPAP","9995","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Cervi, A. C.","3258","1991","08","21",NA,"Brasil","MS","Estrada do carandazal, área de influência chaquenha","-57.6533012390137","-19.0091991424561",NA,"Erva aquática com flores alvas, estames amarelos. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: . <ll>dwc_commonname:</ll> Chapeu-De-Couro",NA,NA,"Corumbá","A. Pott; V. J. Pott",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-11-19 10:22:27-03","CPAP","CPAP","5322","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","600","1988","09","12",NA,"Brasil","MS","Estrada do Leque.","-57.6533012390137","-19.0091991424561",NA,"Erva rosulada 80cm de altura. Pecíolo triangular. FLOR: branca. FRUTO: marrom. INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Beira de vazante. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Chapeu-De-Couro",NA,NA,"Corumbá",NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-11-19 10:22:24-03","CPAP","CPAP","11570","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pinder, L.","72","1991","01","01",NA,"Brasil","MS","Fazenda Pousada Caiman, Pantanal","-56.3782997131348","-20.2406005859375",NA,NA,NA,NA,"Miranda","A. Pott",NA,NA,NA,NA,"92112","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-11-19 10:22:27-03","CPAP","CPAP","1485","PreserverdSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pott, V. J.","205","1985","09","11",NA,"Brasil","MS","Fim do Polder","-57.6016998291016","-19.0046997070312",NA,"Erva 90cm de altura. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Planécie de inundação.. SUBSTRATO: solo arenoso úmido. RELEVO: .",NA,NA,"Ladário","R. R. Haynes",NA,NA,NA,NA,"23141","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2014-09-25 12:30:40-03","FEMACT","MIRR","1297","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Rataj","Stannard, B.L.; Arrais, M.G.M.","697","1987","03","12",NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação., Campo ao lado do brejo, solo areno-argiloso.","-61.333333","3.366667",NA,"Erva de +- 80cm, erecta, em touceiras, flores brancas.",NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA
"103","2014-09-25 12:30:40-03","FEMACT","MIRR","3356","S","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Rataj","Edwards, P.J.","2663","1987","01","01",NA,"Brasil","Roraima","Ilha de Maracá, SEMA Estação.","-61.333333","3.366667",NA,NA,NA,NA,"Alto Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA
"104","2019-02-15 11:32:19-02","IPA","IPA","8825","S","Plantae","Plantae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pickel, B.","5110","1940","12","19","Southern America","Brasil","São Paulo","Chácara dos Morrinhos, perto de uma fonte de pastagem.","-46.6300010681152","-23.5400009155273",NA,"Flores brancas.","IPA0008825",NA,"São Paulo","Karel Rataj",NA,NA,NA,NA,"53584","auto","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-02-15 11:32:19-02","IPA","IPA","21548","S","Plantae","Plantae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Academia Brasileira de Ciências","1211","1971","12","08","Southern America","Brasil","Bahia","margem baixa do Rio Salitre, campo dos cavalos, próximo à ponte.","-40.4986000061035","-9.41166973114014",NA,NA,"IPA0021548",NA,"Juazeiro","Matias, L.Q.",NA,NA,NA,NA,"76509","auto","2004","02","16",NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-02-15 11:32:19-02","IPA","IPA","16747","S","Plantae","Plantae",NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Pontual, I.","729","1968","02","22","Southern America","Brasil","Bahia","margem do rio Salitre.","-40.4986000061035","-9.41166973114014",NA,"Planta até 1,05m de altura; flores alvas.","IPA0016747",NA,"Juazeiro","Matias, L.Q.",NA,NA,NA,NA,"76509","auto","2004","02","16",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-20 21:15:14-03","UFV","VIC","003440","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","Drumond, J.G.","s.n.","1937","01","08",NA,"Brasil","Minas Gerais","lagoa da Tóta","-44.9418983459473","-17.3449993133545",NA,"Planta aguática, abundante na lagoa, material novo, folhas pequenas etc.","VIC003440","VIC003440","Pirapóra",NA,NA,NA,NA,NA,"25004","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0003398","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A. Schinini","27632","1993","3","1",NA,"Argentina","Chaco","Dep. Bermejo. Rio Parana, Isla del Cerrito.","-58.666667","-27.316667",NA,"Hojas casi erectas de 1,5-2 m long, verde-olivaceas, base rojizo-violacea; inflorescencia erecta; petalos blancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0003397","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A. Schinini","27632","1993","3","1",NA,"Argentina","Chaco","Dep. Bermejo. Rio Parana, Isla del Cerrito.","-58.666667","-27.316667",NA,"Hojas casi erectas de 1,5-2 m long, verde-olivaceas, base rojizo-violacea, inflorescencia erecta, petalos blancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0003399","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","L. R. Landrum; S. Landrum, M. Vera","8759","1995","11","2",NA,"Paraguay","Central","Tavarory, Rio Paraguay","-57.5586","-25.5239",NA,"Collection made possible with a Fulbright American Republics Grant.; Rosette herb growing near water`s edge stems and leaves triangular",NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-04-07 11:40:32-03","UFMS","CGMS","73828","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A.L. Sanches; M.D. Oliveira","62","1995","08","28",NA,"Brasil","Mato Grosso do Sul","Perto da placa de sinalização (nº 15236).","-57.65","-19.0166667",NA,"Doação do CPAP - 13150. Habitat: Área inundável (período após cheia). Solo argiloso. Relevo plano. Habito: Erva ereta. Freqüente.","CGMS1106635",NA,"Corumbá","V.J. Pott","89","89",NA,NA,NA,NA,"2012","09","06","-57,65","-19,0166667",NA,NA,NA,NA,NA,NA
"112","2021-04-07 11:40:32-03","UFMS","CGMS","58722","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.J. Pott; A. Pott","5763","2002","09","13",NA,"Brasil","Mato Grosso do Sul","Colônia Bracinho, corixo Carro Quebrado, próximo ao corixo São Domingos, sub-região de Paiaguás, Pantanal.","-56.8541667","-18.9275",NA,"Flor branca. Fruto verde, imaturo. Habitat: Campo de vazante, úmido, no início das chuvas. Solo arenoso com matértia orgânica. Relevo plano. Habito: Erva aquática emergente. Ocasional.","CGMS000560",NA,"Corumbá","V.J. Pott","100","100",NA,NA,NA,NA,NA,NA,NA,"-56,8541667","-18,9275",NA,NA,NA,NA,NA,NA
"113","2021-04-07 11:40:31-03","UFMS","CGMS","11861","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","M.O.D. Pivari; L.C. Mancino; S. Rodrigues; V.J. Pott","289","2004","11","02",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal (BEP - UFMS).","-57.0138889","-19.575",NA,"Flor branca. Fruto marrom.Cálice verde. Estames e gineceu amarelos. Habitat: Lagoa temporária. Relevo plano mal drenado. Habito: Erva ereta (macrófita anfíbia). 0,80m de altura.","CGMS1041194",NA,"Corumbá","V.J. Pott","105","105",NA,NA,NA,NA,NA,NA,NA,"-57,0138889","-19,575",NA,NA,NA,NA,NA,NA
"114","2021-04-07 11:40:32-03","UFMS","CGMS","54572","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","G. Catian","99","2014","12","15",NA,"Brasil","Mato Grosso do Sul","Fazenda São João - Estrada Parque Sub-região Abobral.","-57.0427777","-19.3983333",NA,"Flor branca. Fruto ausente. Habitat: Campo alagado. Solo arenoso. Habito: Erva aquática emergente.","CGMS000561",NA,"Corumbá","G. Catian","89","89",NA,NA,NA,NA,"2014","12","15","-57,0427777","-19,3983333",NA,NA,NA,NA,NA,NA
"115","2021-04-07 11:40:31-03","UFMS","CGMS","34917","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","G.A. Damasceno-Junior; C.A. Carolo; L. Marques; E. Anjos-dos-Santos; D.R. Espirito-Santo","5176","2012","03","10",NA,"Brasil","Mato Grosso do Sul","Ao lado da sede da Base de Estudos do Pantanal (BEP - UFMS), Passo do Lontra.","-57.0166667","-19.5772223",NA,"Flor branca. Habitat: Campo inundável. Solo argiloso. Relevo plano. Habito: Erva aquática emergente. 1,00m de altura.","CGMS1064312",NA,"Corumbá","G.A. Damasceno-Junior; A. Pott","100","100",NA,NA,NA,NA,"2012","03","09","-57,0166667","-19,5772223",NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:40:32-03","UFMS","CGMS","74644","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","G. Catian","158","2014","12","15",NA,"Brasil","Mato Grosso do Sul","Fazenda São João - Estrada Parque. Sub-região Abobral.","-57.0427777","-19.3983333",NA,"Flor presente. Habitat: Campo inundado. Solo arenoso. Habito: Erva aquática anfíbia.","CGMS1107510",NA,"Corumbá","G. Catian","89","89",NA,NA,NA,NA,"2014","12","15","-57,0427777","-19,3983333",NA,NA,NA,NA,NA,NA
"117","2021-04-07 11:40:31-03","UFMS","CGMS","36375","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.J. Pott; A.L.B. Sartori","4429","2001","03","25",NA,"Brasil","Mato Grosso","Sede do Parque Nacional do Pantanal Matogrossense.","-57.4","-17.8333333",NA,"Flor branca. Duplicata CEN. Coordenadas originais: 17°50#?#71,00' S 57°24#?#23,00' W Habitat: Vegetação emergente de plantas aquáticas. Solo arenoso. Relevo plano. Habito: Erva aquática, anfíbia. Rara.","CGMS1065780",NA,"Poconé","V.J. Pott",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,4","-17,8333333",NA,NA,NA,NA,NA,NA
"118","2021-04-07 11:40:31-03","UFMS","CGMS","29027","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","F.S. Carvalho; A.F.N. Gonzaga; G. Catian; V.S. Galleti; F.M. Leme","337","2009","06","03",NA,"Brasil","Mato Grosso do Sul","Rio Paraguai-mirim.","-57.325","-18.495",NA,"Flor branca. Pecíolo grosso. Habitat: Campo alagado, sob influência do Rio Taquari. Habito: 1,80m de altura.","CGMS1058486",NA,"Corumbá","A. Pott; V.J. Pott",NA,NA,NA,NA,NA,NA,"2009","06","03","-57,325","-18,495",NA,NA,NA,NA,NA,NA
"119","2021-04-07 11:40:31-03","UFMS","CGMS","28366","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","R.H. Silva; R.H. Silva","70","2009","09","22",NA,"Brasil","Mato Grosso do Sul","Campo inundável próximo à margem do Rio Paraguai.","-57.6233334","-18.9727778",NA,"Flor quase todo o ano.","CGMS1057815",NA,"Corumbá","R.H. Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,6233334","-18,9727778",NA,NA,NA,NA,NA,NA
"120","2021-04-07 11:40:32-03","UFMS","CGMS","73840","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.J. Pott; A. Pott, A. da L. Sanches & J.V. da Silva","2909","1995","11","19",NA,"Brasil","Mato Grosso do Sul","Fazenda São Sebastião, sub-regiao de Aquidauana, Pantanal.","-56.0327778","-19.7744445",NA,"Flor branca. CPAP - 14844. Habitat: Borda de vazante (canal natural). Solo argiloso. Relevo plano. Habito: Erva aquática emergente. Freqüente.","CGMS1106647",NA,"Aquidauana","V. J. Pott","100","100",NA,NA,NA,NA,NA,NA,NA,"-56,0327778","-19,7744445",NA,NA,NA,NA,NA,NA
"121","2021-04-07 11:40:31-03","UFMS","CGMS","22255","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","D.C.L. Kufner; E. Scremin-Dias; E.C. Bertazzoni","56","2007","11","28",NA,"Brasil","Mato Grosso do Sul","Lagoa de meandro.","-57.0922222","-19.4875",NA,"Flor branca. Habitat: Pantanal de Miranda. Habito: Erva emergente.","CGMS000553",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,0922222","-19,4875",NA,NA,NA,NA,NA,NA
"122","2021-04-07 11:40:31-03","UFMS","CGMS","28464","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","R.B. Rodrigues; N.L. Cunha; F. Gonçalves; M.D. Nunes; C. Vidotto","32","2009","06","03",NA,"Brasil","Mato Grosso do Sul","Região do Paraguai-mirim, Pantanal do Rio Paraguai, Baía do Cervo.","-57.2977777","-18.495",NA,"Flor branca. Habitat: Margem do rio. Habito: Erva aquática emergente.","CGMS1057914",NA,"Corumbá","V.J. Pott",NA,NA,NA,NA,NA,NA,"2009","05","05","-57,2977777","-18,495",NA,NA,NA,NA,NA,NA
"123","2021-04-07 11:40:31-03","UFMS","CGMS","1770","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A. Oliveira",NA,"1982","09","25",NA,"Brasil","Mato Grosso do Sul","Nhecolândia. Entroncamento da Nhecolândia e Porto da Manga, Pantanal.",NA,NA,NA,"Flor branca com leve tonalidade em amarelo. Habitat: Palustre. Habito: Erva.","CGMS000550",NA,"Mato Grosso do Sul","V.J. Pott",NA,NA,NA,NA,NA,NA,"2000","04","27",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-04-07 11:40:32-03","UFMS","CGMS","37174","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","G. Catian","12","2012","09","12",NA,"Brasil","Mato Grosso do Sul","Nhecolândia, Fazenda Arara azul.","-57.05","-19.3211111",NA,"Flor branca. Fruto preto. Borda da lagoa. Habitat: Pantanal. Lagoa temporária. Solo arenoso. Habito: Erva aquática emergente. 0,01m de altura.","CGMS1066587",NA,"Miranda","V.J. Pott","86","86",NA,NA,NA,NA,"2012","09","15","-57,05","-19,3211111",NA,NA,NA,NA,NA,NA
"125","2021-04-07 11:40:31-03","UFMS","CGMS","21461","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","S.V. Boff","87","2007","02","01",NA,"Brasil","Mato Grosso do Sul","Fazenda São Bento.","-57.0188889","-19.5766667",NA,"Flor branca. Habitat: Borda de capão. Solo calcimórfico. Habito: Aquática.","CGMS1050868",NA,"Corumbá","S.V. Boff",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,0188889","-19,5766667",NA,NA,NA,NA,NA,NA
"126","2021-04-07 11:40:31-03","UFMS","CGMS","36374","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.J. Pott; A. Pott; V.C. Souza; R. Tsuji","7526","2005","03","11",NA,"Brasil","Mato Grosso do Sul","Pousada Santa Clara, 2 Km Sul da Estrada Parque, Sub-região do Abobral, Pantanal.","-57.0666667","-19.4463889",NA,"Flor branca.","CGMS1065779",NA,"Corumbá",NA,"90","90",NA,NA,NA,NA,NA,NA,NA,"-57,0666667","-19,4463889",NA,NA,NA,NA,NA,NA
"127","2021-04-07 11:40:32-03","UFMS","CGMS","4926","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","U.M. Resende","945",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"CGMS1018169",NA,"Brasil","V.J. Pott",NA,NA,NA,NA,NA,NA,"2000","04","27",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:40:31-03","UFMS","CGMS","33726","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.C. Soares; F.J. Kochanovski; M.M. Garcia; N.V. Alcântara","48","2011","06","29",NA,"Brasil","Mato Grosso do Sul","Base de Estudos do Pantanal-BEP.","-57.1636111","-19.8047222",NA,"Flor branca. Fruto verde. Escapo com 50 cm de altura, gineceu amarelo esverdeado, androceu triangular,Inflorescência em panícula. Habitat: Margem da estrada próximo a estação Carandazal. Nabileque. Solo argiloso. Lagoa de empréstimo","CGMS1063125",NA,"Corumbá","V.J. Pott","90","90",NA,NA,NA,NA,"2011","06","29","-57,1636111","-19,8047222",NA,NA,NA,NA,NA,NA
"129","2021-04-07 11:40:31-03","UFMS","CGMS","15533","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","L.E.A. Lescano; G.P. Nunes; D.K. Noguchi","282","2005","04","17",NA,"Brasil","Mato Grosso do Sul","Estrada Bocaiuval 1 (Ponte do rio Mongujá).","-57.8244445","-21.65",NA,"Flor branca. Fruto ausente. Com inflorescência. Habitat: Interior de mata. Habito: Erva.","CGMS1045019",NA,"Porto Murtinho","V.J. Pott",NA,NA,NA,NA,NA,NA,"2011","03","21","-57,8244445","-21,65",NA,NA,NA,NA,NA,NA
"130","2021-04-07 11:40:31-03","UFMS","CGMS","34028","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","M. Rocha; C.C.S. Júnior; L.C.S. Magalhães","145","2011","02","28",NA,"Brasil","Mato Grosso do Sul","Próximo a BR-262.","-56.9533333","-19.7755556",NA,"Flor branca. Profundidade da água no local com aproximadamente 28,5 cm. Habitat: Campo inundável, solo com alto teor de matéria orgânica. Habito: Erva.","CGMS1063427",NA,"Miranda","V.J. Pott","95","95",NA,NA,NA,NA,"2011","04","28","-56,9533333","-19,7755556",NA,NA,NA,NA,NA,NA
"131","2021-04-07 11:40:31-03","UFMS","CGMS","32915","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","E.S. Guimarães; E. Scremin-Dias; A.C. Rodrigues; C. Bona","35","1997","09","11",NA,"Brasil","Mato Grosso do Sul","Pantanal do Miranda-Abobral. Passo do Lontra. Rodovia MS-184, próximo à 8ª ponte, no sentido Rio Miranda-Corumbá, à esquerda da entrada da Fazenda São Bento, em uma caixa de empréstimo.","-57.0333333","-19.5130556",NA,"Flores brancas. Folhas emersas.","CGMS1062305",NA,"Corumbá","E.S. Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,0333333","-19,5130556",NA,NA,NA,NA,NA,NA
"132","2021-04-07 11:40:32-03","UFMS","CGMS","73829","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","A. Pott; V.J. Pott, A. Boock, M.R. Araujo, O. Souza & M. Pereira","3941","1987","12","09",NA,"Brasil","Mato Grosso do Sul","Fazenda Acurizal, Nabileque, Pantanal.","-57.1666667","-19.6333333",NA,"Ponto 99. Sem gado há 12 anos. CPAP - 4427. Habitat: Vazante (canal de drenagem) alagável 1,5 m com Thalia (Caetezal). Solo aluvião vértico, orgânico na superfície. Relevo plano deprimido. Habito: Erva. Abundante.","CGMS1106636",NA,"Corumbá","Robert R. Haynes","90","90",NA,NA,NA,NA,"1996",NA,NA,"-57,1666667","-19,6333333",NA,NA,NA,NA,NA,NA
"133","2021-04-07 11:40:31-03","UFMS","CGMS","16929","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","J.S. Garcia; A.C.M. Cristaldo; R.G. Adamowicz","20","2006","07","25",NA,"Brasil","Mato Grosso do Sul","Beira da Estrada Parque.","-57.0425","-19.4897222",NA,"Flor branca. Habitat: Caixa de empréstimo. Solo hidromórfico. Habito: Erva aquática anfíbia. 0,30-0,60m de altura.","CGMS1046227",NA,"Corumbá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-57,0425","-19,4897222",NA,NA,NA,NA,NA,NA
"134","2021-04-07 11:40:32-03","UFMS","CGMS","6765","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Echinodorus","paniculatus","Echinodorus paniculatus","Micheli","V.J. Pott; R. Foster","3643","1998","08","29",NA,"Brasil","Mato Grosso do Sul","Fazenda Taboco. Rio Taboco. Próximo à ponte da sede. Sub-região de Aquidauana. Pantanal.","-55.5127778","-20.0727778",NA,"Flor branca. Habitat: Meandro abandonado de rio. Mata ciliar. Solo arenoso. Relevo plano. Ocasional. Habito: Erva rosulada. 1,00-1,70m de altura.","CGMS000573",NA,"Aquidauana","V.J. Pott",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-55,5127778","-20,0727778",NA,NA,NA,NA,NA,NA
