X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,locality,identifiedBy,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.5299987792969,-23.6599998474121,"991",2019-11-21 10:20:01-03,IBt,SP,"277373",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Sugiyama, M; et al.","1995","03","14",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,E.B. do Alto da Serra de Paranapiacaba,"Kirizawa, M","1287","1995","05","15","Herbácea ca. 1,0m alt., flores brancas perfumadas, fruto capsula alaranjadas, sementes vermelhas, na estrada para a casa do Naturalista, muito frequente e, barrancos úmidos e abertos","27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"992",2020-08-13 18:03:04-03,IBt,SP,"303584",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Lemos, C","1934","02","14",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,E.B. do Alto da Serra de Paranapiacaba,NA,s.n.,NA,NA,NA,Folhas alvas,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"993",2019-11-21 10:20:01-03,IBt,SP,"31507",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Lemos, C","1934","02","14",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,E.B. do Alto da Serra de Paranapiacaba,NA,s.n.,NA,NA,NA,Folhas alvas,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"994",2020-12-23 08:49:04-03,IBt,SP,"425912",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Pastore, M","2010","02","24",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,E.B. do Alto da Serra de Paranapiacaba,NA,"116",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.560001373291,-23.6900005340576,"995",2020-06-04 11:03:58-03,IBt,SP,"271140",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Ferreira, S","1990","04","10",Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,Parque Caminhos do Mar,NA,s.n.,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"996",2021-02-18 08:31:32-03,IBt,SP,"3615",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Soares, EC","1919","12",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"997",2020-10-15 10:09:39-03,IBt,SP,"342889",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Groppo Jr, M","1995","03","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"998",2021-02-18 08:31:32-03,IBt,SP,"10990",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Luederwaldt, H","1916","03",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"999",2021-02-18 08:31:32-03,IBt,SP,"10989",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Luederwaldt, H","1916","03",NA,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1000",2021-02-18 08:31:32-03,IBt,SP,"10988",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Usteri, A","1906","05","27",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1001",2019-11-21 10:20:01-03,IBt,SP,"210019",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Gonçalves, AL","1986","02","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,Instituto de Botânica,"Maas, PJM; Maas, H","4","2003",NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1002",2019-11-21 10:20:01-03,IBt,SP,"209672",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Macedo, ICC; Romaniuc Neto, S; Guerra, TP; Toledo, CB","1984","10","24",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,Parque Estadual das Fontes do Ipiranga,"Romaniuc Neto, S; Toledo, CB","49","1986","09","10",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1003",2019-11-21 10:20:01-03,IBt,SP,"216317",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Toledo, CB; Santiago, J","1987","04","13",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,Parque Estadual das Fontes do Ipiranga,NA,"302",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1004",2019-11-21 10:20:01-03,IBt,SP,"203079",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Abreu, LC; Lopes, GG; Saltini, O","1981","04","18",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"Parque Estadual das Fontes do Ipiranga, Área 26","Abreu, LC","385","1981","06",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.4199981689453,-23.8899993896484,"1007",2019-11-21 10:20:01-03,IBt,SP,"10987",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium maximum,Eichler,"Loefgren, A","1894","05","19",Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,SP009736,SP009736,"Brejo, sítio Piassaguera.",NA,CGG2499,NA,NA,NA,"Herbacea alta, fl. branca, odorífera.","15123",auto,NA,NA,NA,NA,NA,NA,NA,maximum,NA,NA,CUBATÃO,"3513504"
