"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","scientificNameAuthorship","stateProvince","minimumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","county","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"293","2021-03-31 13:40:25-03","MN","R","232486","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Donza, A. 145; Benedito, V. & Donza, L.F.",NA,"2012","02","10",NA,"Brasil",NA,NA,NA,NA,NA,"PARNA Serra do Cipó",NA,NA,"L.","Minas Gerais",NA,"-43.589361","-19.287139","Donza, A.","Santana do Riacho",NA,NA,"2012","02","10",NA,NA,"43º35'21,7W","19º17'13,7S",NA,NA,NA,NA,NA,NA
"294","2021-03-31 13:40:25-03","MN","R","232491","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Donza, A. 153; Benedito, V. & Donza, L.F.",NA,"2012","02","11",NA,"Brasil",NA,NA,NA,NA,NA,"PARNA Serra do Cipó",NA,NA,"L.","Minas Gerais",NA,"-43.550667","-19.25625","Donza, A.","Santana do Riacho",NA,NA,"2012","02","11",NA,NA,"43º33'02,4W","19º15'22,5S",NA,NA,NA,NA,NA,NA
"295","2021-03-31 13:40:25-03","MN","R","232494","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Donza, A. 156; Benedito, V. & Donza, L.F.",NA,"2012","02","11",NA,"Brasil",NA,NA,NA,NA,NA,"PARNA Serra do Cipó",NA,NA,"L.","Minas Gerais",NA,"-43.528889","-19.259222","Donza, A.","Santana do Riacho",NA,NA,"2012","02","11",NA,NA,"43º31'44,0W","19º15'33,2S",NA,NA,NA,NA,NA,NA
"296","2021-01-14 15:31:25-03","MN","R","3568","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Freire Allemão, F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"R010047738",NA,NA,NA,NA,"L.","Ceará",NA,NA,NA,"Taylor, P.",NA,NA,"R010047738_001","1978","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-03-31 13:40:25-03","MN","R","232499","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Donza, A. 168; Bove, C.P.; Philbrick, C.T. & Philbrick, P.",NA,"2012","06","28",NA,"Brasil",NA,NA,NA,NA,NA,"PARNA Chapada Diamantina",NA,NA,"L.","Bahia",NA,NA,"-13.494","Donza, A.","Rio de Contas",NA,NA,"2012","06","28",NA,NA,"41º52'10,7W","13º29'38,4S",NA,NA,NA,NA,NA,NA
"298","2021-01-14 15:31:25-03","MN","R","217611","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Carregosa-Silva, T. 223; Santos, L.A.S.; Prata, A.P.N. & Santos, E.",NA,"2011","08","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"L.","Sergipe",NA,"-37.5116996765137","-11.5192003250122","Carregosa-Silva, T.","Indiaroba",NA,NA,"2011","08",NA,"17052","auto",NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-31 13:40:25-03","MN","R","232479","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Anndré, T. 3; Suemitsu, C.",NA,"2015","05","14",NA,"Brasil",NA,NA,NA,NA,NA,"Ponta das Pedras",NA,NA,"Spruce ex Oliv.","Pará",NA,"-54.91","-2.47067","Donza, A.","Santarem",NA,NA,"2015","08",NA,NA,NA,"-54.91000","-2.47067",NA,NA,NA,NA,NA,NA
"300","2021-03-31 13:40:25-03","MN","R","232544","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Fernandes, D.S. 88; Nunes, E.M.B.; Souza, E.A. & Athayde, R.",NA,"2013","09","05",NA,"Brasil",NA,NA,NA,NA,NA,"Área proposta do PARNA Boqueirão da Onça",NA,NA,"Spruce ex Oliv.","Bahia",NA,"-41.468122","-10.359811","Donza, A.","Sento Sé",NA,NA,"2015","02","25",NA,NA,"41º28'05,24W","10º21'35,32S",NA,NA,NA,NA,NA,NA
"301","2021-03-31 13:40:25-03","MN","R","232475","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Donza, A. 233; Suemitsu, C.",NA,"2014","05","28",NA,"Brasil",NA,NA,NA,NA,NA,"Ponta das Pedras",NA,NA,"Spruce ex Oliv.","Pará",NA,"-54.7083015441895","-2.44305992126465","Donza, A.","Santarem",NA,NA,"2014","05","28","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-31 13:40:25-03","MN","R","232498","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Donza, A. 167; Bove, C.P.; Philbrick, C.T. & Philbrick, P.",NA,"2012","06","28",NA,"Brasil",NA,NA,NA,NA,NA,"PARNA Chapada Diamantina",NA,NA,"Benj.","Bahia",NA,NA,"-13.494","Donza, A.","Rio de Contas",NA,NA,"2012","06","28",NA,NA,"41º52'10,7W","13º29'38,4S",NA,NA,NA,NA,NA,NA
"303","2021-03-31 13:40:25-03","MN","R","232471","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Donza, A. 229; Suemitsu, C.",NA,"2014","05","28",NA,"Brasil",NA,NA,NA,NA,NA,"Ponta das Pedras",NA,NA,"Benj.","Pará",NA,"-54.7083015441895","-2.44305992126465","Donza, A.","Santarem",NA,NA,"2014","05","28","205258","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-04-04 23:42:49-03","UFPI","TEPB","25810","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Mendes,M.R.A","167","2007","07","21",NA,"Brasil",NA,NA,"Erva; flores amarelas; frutos maduros Ambiente: Campo limpo úmido",NA,NA,"Parque Nacional de Sete Cidades, área 3 do levantamento fitossociológico",NA,NA,"L.","Piauí",NA,"-41.719528","-4.117056","Souza, E.B","Piracuruca",NA,NA,"2009","07","01",NA,NA,"41°43'10,3W","04°07'1,4S",NA,NA,NA,NA,NA,NA
"305","2021-03-31 10:26:29-03","UFPI","TEPB","28124","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","MENDES, M. R. A.","471","2009","07","06",NA,"Brasil",NA,NA,"erva, flores amarelas Ambiente: Campo limpo Úmido",NA,NA,"Parque Nacional de Sete Cidades",NA,NA,"L.","Piauí",NA,"-41.7092018127441","-3.92806005477905",NA,"Piracuruca",NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-04-04 23:42:49-03","UFPI","TEPB","26598","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Mendes, M. R. A.","573","2009","07","25",NA,"Brasil",NA,NA,"erva, flores amarelas Ambiente: Campo limpo úmido",NA,NA,"Parque Nacional de Sete Cidades, área das linhas 9, 10 e 11 do levantamento fitossociológico",NA,NA,"L.","Piauí",NA,"-41.7092018127441","-3.92806005477905","V. F. O. Miranda","Piracuruca",NA,NA,"2011","05","01","41625","auto",NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-11-19 10:24:02-03","CPAP","CPAP","22041","PreserverdSpecimen","Plantae","Lentibulariaceae","Utricularia","trichophylla","Utricularia trichophylla","Pott, V. J.","4968","2001","09","21",NA,"Brasil",NA,NA,"Erva aquática submersa fixa. Raro. Córrego rochoso. Solo: com matéria orgânica. Relevo: fortemente inclinado.",NA,NA,"Pousada Recanto da Cachoeira. Beira do rio Paráguai próximo a polícia Florestal..",NA,NA,"Spruce ex Oliv.","MS",NA,"-57.53425","-17.855611","V. J. Pott","Corumbá",NA,NA,"2001","09",NA,NA,NA,"57°32'03,3W","17°51'20,2 S",NA,NA,NA,NA,NA,NA
"308","2019-02-15 11:44:23-02","IPA","IPA","11748","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Andrade-Lima","58-3166","1958","05","15","Southern America","Brasil",NA,NA,NA,"IPA0011748",NA,"varjão à margem direita do Rio Tuatuari, frente ao Posto Indígena Capitão Vasconcelos.","Plantae",NA,"L.","Mato Grosso",NA,NA,NA,"Taylor, P.",NA,NA,NA,"1975","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-02-15 11:44:23-02","IPA","IPA","2075","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Andrade-Lima","51-825","1951","01","16","Southern America","Brasil",NA,NA,"Erva pequena; flor amarela.","IPA0002075",NA,"Serra do Cipó, campos alpinos, lugar encharcado.","Plantae",NA,"L.","Minas Gerais",NA,NA,NA,"Taylor, P.",NA,NA,NA,"1975","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-02-15 11:44:23-02","IPA","IPA","5672","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Andrade-Lima","53-1268","1953","04","29","Southern America","Brasil",NA,NA,"Erva mínima, muito comum; flor amarela.","IPA0005672",NA,"estrada do vigia. Campina do Palha.","Plantae",NA,"L.","Pará",NA,NA,NA,"Taylor, P.",NA,NA,NA,"1957","02","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-02-15 11:44:23-02","IPA","IPA","82418","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Cano, O.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.; Alcina Viana; Rita, M.; Irapuan, J.; Ferreira, L.C.; et al.","762","2007","07","18","Southern America","Brasil",NA,NA,"Erva delicada, ca. de 10 cm de altura, fores amarelas também delicadas,","IPA0082418",NA,"Vale do Catimbau, No alto do lajeiro, próximo à nascente","Plantae",NA,"L.","Pernambuco","903","-37.238611","-8.581389","Guedes, F.M.","Buíque","903",NA,"2017","09","14",NA,NA,"-37.238611","-8.581389",NA,NA,NA,NA,NA,NA
"312","2019-02-15 11:44:23-02","IPA","IPA","5872","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Andrade-Lima","53-1457","1953","05","09","Southern America","Brasil",NA,NA,"Erva mínima; flor amarela.","IPA0005872",NA,"campo Km 11, estrada C.A.N.P., beira úmida de pequeno córrego.","Plantae",NA,"L.","Pará",NA,"-54.0691986083984","-2.00778007507324","Taylor, P.","Monte Alegre",NA,NA,"1957","02","12","279177","auto",NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-02-15 11:44:23-02","IPA","IPA","84781","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Almeida, E.B.; Lima, P.B.; Lima, P.B.","729","2005","09","06","Southern America","Brasil",NA,NA,"Erva terrestre ca. 10cm de altura; flores amarelas, áfilas, populações espalhadas nas áreas encharcadas.; Restinga, fisionomia campo inundável.","IPA0084781",NA,"RPPN - Nossa Senhora do Outeiro de Maracaípe","Plantae",NA,"L.","Pernambuco",NA,"-35.0638999938965","-8.39888954162598","Guedes, F.M.","Ipojuca",NA,NA,"2017","04","17","22847","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-02-15 11:44:23-02","IPA","IPA","7083","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Pickel, B.","806","1924","09","07","Southern America","Brasil",NA,NA,"Litoral, terrrenos arenosos e úmidos.","IPA0007083",NA,"Prazeres","Plantae",NA,"L.","Pernambuco",NA,"-35.0147018432617","-8.11277961730957","Taylor, P.","Jaboatão dos Guararapes",NA,NA,"1975","08",NA,"16392","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-02-15 11:44:23-02","IPA","IPA","75219","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Tavares, S.","322","1953","09","08","Southern America","Brasil",NA,NA,"Ervinha flores amarelas. caule escuro, no paul.","IPA0075219",NA,"Pirangi do Sul, Riacho dos dendezeiros.","Plantae",NA,"L.","Rio Grande do Norte",NA,"-35.2085990905762","-6.09111022949219","Smith, L.B.","Nísia Floresta",NA,NA,"1961","12",NA,"17449","auto",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-02-15 11:44:23-02","IPA","IPA","21817","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","Pickel, B.","s.n.","1924","09","07","Southern America","Brasil",NA,NA,"Terrenos arenosos e úmidos.","IPA0021817",NA,"Prazeres","Plantae",NA,"Benj.","Pernambuco",NA,"-35.0147018432617","-8.11277961730957","Taylor, P.","Jaboatão dos Guararapes",NA,NA,"1975","08",NA,"16392","auto",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-20 21:18:06-03","UFV","VIC","24552","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Vicentini, A.; et al.","1302","1998","08","28",NA,"Brasil",NA,NA,"Erva ereta, planta áfila, com raiz de rizoma de uma Poaceae comum em campo aberto.","VIC024552",NA,"Parque Nacional do Jaú",NA,NA,"L.","Amazonas",NA,NA,NA,NA,"Campina do Patauá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-20 21:18:06-03","UFV","VIC","30752","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Araújo, R.S.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Flores amrelas vistosas, próximo acorredeira de água.","VIC030752",NA,"Parque Estadual do Rio Preto",NA,NA,"L.","Minas Gerais",NA,"-43.6002998352051","-18.2493991851807",NA,"Diamantina",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-20 21:18:06-03","UFV","VIC","9994","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","Vieira, M.F.; Reis, H.S.","567","1987","03","03",NA,"Brasil",NA,NA,"Erva sobre pedra, próximo as águas corrente,flores amarelas.","VIC009994",NA,"São José da Serra",NA,NA,"L.","Minas Gerais",NA,"-43.7449989318848","-19.513599395752",NA,"Jaboticatubas",NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-10-25 11:39:14-03","IECOS","HBRA","1409","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L. O. Santos","328","2007","06","05","América do Sul","Brasil","exsicata",NA,"Erva. Corola amarela","HBRA0002236",NA,"Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Campo oeste da porção central do 3º cordão de dunas",NA,NA,"L.","Pará",NA,"-46.61833333","-0.83777778","U. Mehlig","Bragança",NA,"HBRA0002236","2007","09","22",NA,NA,"-46.61833333","-0.83777778",NA,NA,NA,NA,NA,NA
"321","2019-10-25 11:39:14-03","IECOS","HBRA","1321","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","339","2007","05","10","América do Sul","Brasil","material em líquido",NA,"Corola amarela",NA,NA,"Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Margem de duna rasa com vegetação arbustiva-arbórea no campo 0,5 km oeste do 1º cordão de dunas",NA,NA,"L.","Pará",NA,"-46.62588889","-0.83844444","U. Mehlig","Bragança",NA,NA,"2007","09","22",NA,NA,"-46.62588889","-0.83844444",NA,NA,NA,NA,NA,NA
"322","2019-10-25 11:39:14-03","IECOS","HBRA","686","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","117","2005","04","23","América do Sul","Brasil","exsicata, material em líquido",NA,"2 tipos (1: corola uniforme amarela; 2: corola na parte curvado do lábio inferior e no calcanhar amarela, lobos laterais do lábio inferior e no lábio superior amarelo-pálido); com poucas ou sem folhas, todas próximo ao chão","HBRA0002247",NA,"Península de Ajuruteua, Salinas dos Roques/Jabuti, campo ao sul da 4ª ilha de terra firme. Em pequenas manchas livre de outra vegetação, solo úmido. Ao redor Poaceae, Cyperaceae jovens",NA,NA,"L.","Pará",NA,"-46.67052778","-0.92916667","U. Mehlig","Bragança",NA,"HBRA0002247 HBRA0002247_v01 HBRA0002247_v02","2005","09","19",NA,NA,"-46.67052778","-0.92916667",NA,NA,NA,NA,NA,NA
"323","2019-10-25 11:39:14-03","IECOS","HBRA","4943","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L. Oliveira","381","2011","06","02","América do Sul","Brasil","exsicata",NA,"Flor amarela","HBRA0002222",NA,"Península de Ajuruteua, praia de Ajuruteua",NA,NA,"L.","Pará",NA,"-46.60944444","-0.82222222","U. Mehlig","Bragança",NA,"HBRA0002222","2011","11","19",NA,NA,"-46.60944444","-0.82222222",NA,NA,NA,NA,NA,NA
"324","2019-10-25 11:39:14-03","IECOS","HBRA","1441","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L. O. Santos","367","2007","06","05","América do Sul","Brasil","material em líquido",NA,"Erva. Corola amarela",NA,NA,"Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. 3º cordão de dunas",NA,NA,"L.","Pará",NA,"-46.61833333","-0.83777778","U. Mehlig","Bragança",NA,NA,"2007","09","22",NA,NA,"-46.61833333","-0.83777778",NA,NA,NA,NA,NA,NA
"325","2019-10-25 11:39:14-03","IECOS","HBRA","4894","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","998","2011","05","15","América do Sul","Brasil","material em líquido",NA,"Corola amarela",NA,NA,"Praia do Buraco, dunas rasas e apicum próximo à beira mar",NA,NA,"L.","Pará",NA,"-47.11322222","-0.68172222","U. Mehlig","São João de Pirabas",NA,NA,"2011","11","19",NA,NA,"-47.11322222","-0.68172222",NA,NA,NA,NA,NA,NA
"326","2019-10-25 11:39:14-03","IECOS","HBRA","9609","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L. Oliveira","537","2015","06","10","América do Sul","Brasil","exsicata",NA,"Herbácea. Flor de cor amarela",NA,NA,"Península de Ajuruteua, praia de Ajuruteua",NA,NA,NA,"Pará",NA,"-46.61","-0.77944444",NA,"Bragança",NA,NA,NA,NA,NA,NA,NA,"-46.61000000","-0.77944444",NA,NA,NA,NA,NA,NA
"327","2019-10-25 11:39:14-03","IECOS","HBRA","705","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","138","2005","04","28","América do Sul","Brasil","material em líquido",NA,"Flor amarela-amarelo claro",NA,NA,"Península de Ajuruteua, Salinas dos Roques/Jabuti, campo ao sul da 1ª ilha de terra firme",NA,NA,"L.","Pará",NA,"-46.67575","-0.91491667","U. Mehlig","Bragança",NA,NA,"2007","09","19",NA,NA,"-46.67575000","-0.91491667",NA,NA,NA,NA,NA,NA
"328","2019-10-25 11:39:14-03","IECOS","HBRA","1354","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","350","2007","05","13","América do Sul","Brasil","material em líquido",NA,"Erva pequena. Bráctea peltada. Comprimento do calcanhar igual ao comprimento do lábio inferior",NA,NA,"Península de Ajuruteua, Salinas dos Roques/Jabuti, campo ao sul do bosque na 4ª ilha de terra firme, na transição entre campo não inundado e campo dominado por Sporobolus (Poaceae), exposto à inundação da maré",NA,NA,"L.","Pará",NA,"-46.67161111","-0.92863889","U. Mehlig","Bragança",NA,NA,"2007","09","22",NA,NA,"-46.67161111","-0.92863889",NA,NA,NA,NA,NA,NA
"329","2019-10-25 11:39:14-03","IECOS","HBRA","4592","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","854","2010","08","07","América do Sul","Brasil","exsicata",NA,"Corola amarela","HBRA0002243",NA,"Jiquiri, área de retirada de areia, aprox. 4,5 km ao sudeste da cidade de Bragança. Nos arredores de um lago temporário",NA,NA,"L.","Pará",NA,"-46.72502778","-1.06625","U. Mehlig","Bragança",NA,"HBRA0002243","2011","11","19",NA,NA,"-46.72502778","-1.06625000",NA,NA,NA,NA,NA,NA
"330","2019-10-25 11:39:14-03","IECOS","HBRA","1359","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","355","2007","05","13","América do Sul","Brasil","material em líquido",NA,"Caules verde claro; folhas lineares formando um #?#gramado#?#. Alguns exemplares com lábio superior amarelo pálido-esbranquiçado, outras com ambos lábios amarelos",NA,NA,"Península de Ajuruteua, Salinas dos Roques/Jabuti, campo ao nordeste da 5ª ilha de terra firme",NA,NA,"L.","Pará",NA,"-46.66844444","-0.93166667","U. Mehlig","Bragança",NA,NA,"2007","09","22",NA,NA,"-46.66844444","-0.93166667",NA,NA,NA,NA,NA,NA
"331","2019-10-25 11:39:14-03","IECOS","HBRA","4591","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","853","2010","08","07","América do Sul","Brasil","exsicata",NA,"Em parte crescendo na água rasa, em parte em areia úmida na margem do lago. Caule vermelho-escuro a verde. Quantidade de folhas variável (maior número nas plantas na água). Corola amarela, em um indivíduo amarelo-esbranquiçado","HBRA0002235",NA,"Jiquiri, área de retirada de areia, aprox. 4,5 km ao sudeste da cidade de Bragança. Nos arredores de um lago temporário",NA,NA,"L.","Pará",NA,"-46.72502778","-1.06625","U. Mehlig","Bragança",NA,"HBRA0002235","2011","11","19",NA,NA,"-46.72502778","-1.06625000",NA,NA,NA,NA,NA,NA
"332","2019-10-25 11:39:14-03","IECOS","HBRA","2786","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","794","2009","05","23","América do Sul","Brasil","material em líquido",NA,"Erva terrestre, em solo arenoso úmido. Flor amarela",NA,NA,"Ilha da Romana, campo de restinga na Ponta de Maruinteua",NA,NA,"L.","Pará",NA,"-47.85861111","-0.57472222","U. Mehlig","Curuçá",NA,NA,"2011","11","19",NA,NA,"-47.85861111","-0.57472222",NA,NA,NA,NA,NA,NA
"333","2019-10-25 11:39:14-03","IECOS","HBRA","813","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","R. M. Silva","175","2005","07","17","América do Sul","Brasil","material em líquido",NA,"Corola amarela",NA,NA,"Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio; campo de solo arenoso com vegetação escassa",NA,NA,"L.","Pará",NA,"-46.61944444","-0.83555556","U. Mehlig","Bragança",NA,NA,"2011","11","19",NA,NA,"-46.61944444","-0.83555556",NA,NA,NA,NA,NA,NA
"334","2019-10-25 11:39:14-03","IECOS","HBRA","1437","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L. O. Santos","365","2007","06","05","América do Sul","Brasil","material em líquido",NA,"Erva. Corola amarela",NA,NA,"Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Margem noroeste do 3º cordão de dunas",NA,NA,"L.","Pará",NA,"-46.62466667","-0.83133333","U. Mehlig","Bragança",NA,NA,"2007","09","22",NA,NA,"-46.62466667","-0.83133333",NA,NA,NA,NA,NA,NA
"335","2019-10-25 11:39:14-03","IECOS","HBRA","5135","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","1058","2011","08","13","América do Sul","Brasil","exsicata, material em líquido",NA,"Pedúnculo reto, esverdeado. Corola amarela. Nervuras das sépalas menos distintas do que em U. Mehlig 1057, do mesmo local","HBRA0002255",NA,"Jiquiri, área de retirada de areia, aprox. 4,5 km ao sudeste da cidade de Bragança. Nas margens de uma poça de água",NA,NA,"L.","Pará",NA,"-46.72444444","-1.06611111","U. Mehlig","Bragança",NA,"HBRA0002255","2011","11","19",NA,NA,"-46.72444444","-1.06611111",NA,NA,NA,NA,NA,NA
"336","2019-10-25 11:39:14-03","IECOS","HBRA","5134","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","U. Mehlig","1057","2011","08","13","América do Sul","Brasil","exsicata, material em líquido",NA,"Pedúnculo avermelhado, ramificado, flexuoso. Corola amarela, esporão ligeiramente avermelhado. Crescendo junto com U. Mehlig 1058","HBRA0002239",NA,"Jiquiri, área de retirada de areia, aprox. 4,5 km ao sudeste da cidade de Bragança. Nas margens de uma poça de água",NA,NA,"L.","Pará",NA,"-46.72444444","-1.06611111","U. Mehlig","Bragança",NA,"HBRA0002239","2011","11","19",NA,NA,"-46.72444444","-1.06611111",NA,NA,NA,NA,NA,NA
"337","2019-10-25 11:39:14-03","IECOS","HBRA","1442","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L. O. Santos","368","2007","06","05","América do Sul","Brasil","material em líquido",NA,"Erva. Corola amarela",NA,NA,"Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. 3º cordão de dunas",NA,NA,"L.","Pará",NA,"-46.61833333","-0.83777778","U. Mehlig","Bragança",NA,NA,"2007","09","22",NA,NA,"-46.61833333","-0.83777778",NA,NA,NA,NA,NA,NA
"338","2019-10-25 11:39:14-03","IECOS","HBRA","1443","S","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","L. O. Santos","369","2007","06","05","América do Sul","Brasil","material em líquido",NA,"Erva. Corola amarela",NA,NA,"Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. 3º cordão de dunas",NA,NA,"L.","Pará",NA,"-46.61833333","-0.83777778","U. Mehlig","Bragança",NA,NA,"2007","09","22",NA,NA,"-46.61833333","-0.83777778",NA,NA,NA,NA,NA,NA
"339","2019-10-25 11:39:14-03","IECOS","HBRA","5098","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","U. Mehlig","1022","2011","07","30","América do Sul","Brasil","exsicata, material em líquido",NA,"Corola amarela","HBRA0002172",NA,"Engenho, área de retirada de areia ao norte da estrada Bragança-Augusto Corrêa (PA-454), aprox. 8 km de rua de Bragança. Solo de areia branca, com poças de água",NA,NA,"Benj.","Pará",NA,"-46.69583333","-1.04944444","U. Mehlig","Bragança",NA,"HBRA0002172","2011","11","19",NA,NA,"-46.69583333","-1.04944444",NA,NA,NA,NA,NA,NA
"340","2019-10-25 11:39:14-03","IECOS","HBRA","4547","S","Plantae","Lentibulariaceae","Utricularia","triloba","Utricularia triloba","M. J. Silva","89","2010","08","03","América do Sul","Brasil","exsicata",NA,"Corola amarela","HBRA0002288",NA,"Ilha do Rodrigues, terreno elevado com solo arenoso, circundado por manguezais, aprox. 14 km ao leste de Augusto Corrêa. Bosque na porção central da ilha",NA,NA,"Benj.","Pará",NA,"-46.51222222","-1.03333333","U. Mehlig","Augusto Corrêa",NA,"HBRA0002288","2011","11","19",NA,NA,"-46.51222222","-1.03333333",NA,NA,NA,NA,NA,NA
"341","2019-11-21 14:38:12-03","UFJF","CESJ","48698","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","subulata","Utricularia subulata","N.L. Abreu; L. Menini Neto; E.A. Feliciano","164","2007","03","17","América do Sul","Brasil",NA,NA,"Erva saxícola, entre musgos, beira do curso d#?#água. Flores amarelas.","CESJ048698",NA,"Serra Negra, Trilha para a cachoeira da Água Amarela.","Angiosperma",NA,"L.","Minas Gerais",NA,"-43.8278007507324","-22.0891990661621",NA,"Rio Preto",NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA,NA,NA,NA,NA
