"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","typeStatus","individualCount","relatedCatalogItem","fieldNumber","sex"
"44","2021-01-29 12:45:36-03","UNICAMP","UEC","38616","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","Baker","Martins, FR; Leitão Filho, HF; Semir, J; Tamashiro, JY","17165","1985","06","03",NA,"Brazil","Minas Gerais","Gouveia","Campo rupestre, R.P.03","-48.9","-18.6",NA,NA,NA,"Arbusto até 1,5m, capitulos e flores lilases ou brancas.","UEC069266","UEC069266",NA,NA,NA,NA,"-48.9","-18.6",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-01-29 12:45:36-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","Baker","Martins, FR; Leitão Filho, HF; Semir, J; Tamashiro, JY","17165","1985","06","03",NA,"Brazil","Minas Gerais","Gouveia","Campo rupestre, R.P.03","-48.9","-18.6",NA,NA,NA,"Arbusto até 1,5m, capitulos e flores lilases ou brancas.",NA,NA,NA,NA,NA,NA,"-48.9","-18.6",NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-08-20 10:05:32-03","UNICAMP","UEC","3033","S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","Baker","Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH","9662","1978","12","13",NA,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça, Nativo em matas e campos da Serra","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arvoreta até 2m, frutos maduros. F.F.O.R.P.","UEC069355","UEC069355",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-08-20 10:05:32-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","Baker","Leitão Filho, HF; Shepherd, GJ; Stubblebine, WH","9662","1978","12","13",NA,"Brazil","Minas Gerais","Santa Bárbara","Serra do Caraça, Nativo em matas e campos da Serra","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arvoreta até 2m, frutos maduros. F.F.O.R.P.",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-02-10 17:50:40-03","UNICAMP","UEC","169525","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Verola, CF; Costa, IR","342007","2007","04","17",NA,"Brazil","Bahia","Pico das Almas","Trilha da subida para o Campo do Queiroz, início.","-41.951889","-13.522694","4845","4845",NA,NA,"UEC011000","UEC011000","Semir, J",NA,NA,NA,"-41.951889","-13.522694","2007",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:24:55-03","UNICAMP","UEC","115144","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Aona, LYS; Belinello, R","743","2000","08","21",NA,"Brazil","Bahia","Seabra","BA 242, 21,5 km da cidade em direção a Ibotirama.","-41.993333","-12.431111","1140","1190",NA,"2,5m alt.; Afloramento rochoso.","UEC128866","UEC128866","Semir, J",NA,NA,NA,"-41.993333","-12.431111",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-02-10 17:50:40-03","UNICAMP","UEC","120398","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Semir, J; Mansanares, ME; Belinello, R","01124","2001","06","20",NA,"Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata, km 188-189.","-43.71275","-18.292611","1434","1434",NA,NA,"UEC128980","UEC128980","Semir, J; Monge, M",NA,NA,NA,"-43.71275","-18.292611","2012","05",NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:24:55-03","UNICAMP","UEC","120723","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Harley, RM; et al.","25372","1988","10","24",NA,"Brazil","Bahia","Rio de Contas","Povoado de Mato Grosso, arredores.","-41.833333","-13.466667","1260","1260",NA,"Árvore até 2,5m de altura. Folhas discolores. Brácteas involucrais verdes. Lobos da corola lilás, tubo branco. Ramas dos estiletes lilás-claro. Porção estéril do cilindro estaminal lilás.; Campo rupestre. Entre pedras.","UEC128860","UEC128860","Loeuille, BFP",NA,NA,NA,"-41.833333","-13.466667","2007","03",NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:24:55-03","UNICAMP","UEC","126513","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Mansanares, ME; Verola, CF; Azevedo, MT; Meireles, LD","260","2002","07","24",NA,"Brazil","Minas Gerais",NA,"Estrada para Itacambira, 84 km do trevo de Montes Claros.","-43.337861","-17.003083","1270","1270",NA,"Arbustos até 1,80m, muitos frutos, flores esbranquiçadas.","UEC128984","UEC128984","Semir, J",NA,NA,NA,"-43.337861","-17.003083",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:24:55-03","UNICAMP","UEC","126514","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Mansanares, ME; Verola, CF; Azevedo, MT; Meireles, LD","259","2002","07","24",NA,"Brazil","Minas Gerais",NA,"Estrada para Itacambira, 81,9 km do trevo de Montes Claros.","-43.338167","-17.003806",NA,NA,NA,"Arbustos até 1,60m.; Entre pedras.","UEC128859","UEC128859","Semir, J",NA,NA,NA,"-43.338167","-17.003806",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:24:55-03","UNICAMP","UEC","133275","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Vichnewski, W","452","1998","07","10",NA,"Brazil","Minas Gerais",NA,"Na estrada de terra para Conselheiro Mata após 4 km do trevinho (km 596) da BR259 da entrada para Conselheiro Mata.",NA,NA,NA,NA,NA,"Arbusto 2m, flores jovens lilazes e flores adultas cremes.","UEC128979","UEC128979","Semir, J; Monge, M",NA,NA,NA,NA,NA,"2012","05",NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:24:55-03","UNICAMP","UEC","137841","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Mansanares, ME; Verola, CF","357","2003","08","16",NA,"Brazil","Minas Gerais",NA,"Estrada Gouveia-Curvelo, afloramento próximo ao km 499.","-43.88075","-18.425694",NA,NA,NA,"Arbusto até 2m, inflorescências glomerulares.; Crescendo entre os vãos das pedras.","UEC128985","UEC128985","Mansanares, ME",NA,NA,NA,"-43.88075","-18.425694",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:24:55-03","UNICAMP","UEC","140376","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Moraes, MD","731","2005","07","11",NA,"Brazil","Bahia",NA,"Estrada Piatã - Boninal, 2 km a direita em local denominado Tijuco.",NA,NA,NA,NA,NA,"Arvoreta 3m, folhas jovens de cor ferrugem.; Entre pedras, campo rupestre com arvoretas.","UEC128863","UEC128863","Loeuille, BFP",NA,NA,NA,NA,NA,"2007","03",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:24:55-03","UNICAMP","UEC","203457","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Pirani, JR; et al.","s.n.","1990","06","15",NA,"Brazil","Minas Gerais","Grão Mogol","Descida do Morro Papo da Ema, para Jambeiro. cerca de 1000 m de altura da Serra.","-42.9","-16.55",NA,NA,NA,"Arvoreta 4m de altura, entre grandes rochas no alto da serra. Flores alvas, a fim da floresta, maioria com papus seco paleaceo.","UEC026152","UEC026152","Semir, J",NA,NA,NA,"-42.9","-16.55",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:24:55-03","UNICAMP","UEC","3034","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Irwin, HS; Onishi, E; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","25887a","1970","02","03",NA,"Brazil","Minas Gerais",NA,"Summit of chapada, ca. 10 km N.W. of Paracatú.",NA,NA,NA,NA,NA,"Cerrado.","UEC128983","UEC128983","Loeuille, BFP",NA,NA,NA,NA,NA,"2007","03",NA,NA,NA,NA,NA,NA
"59","2020-02-10 17:50:40-03","UNICAMP","UEC","32301","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Schumacher, H","1069","1981","09","03",NA,"Brazil","Bahia",NA,"Feira de Santana Richtung Ibotirama, bei Seabra, 4 km nach Tankstelle Pai Inácio, links.",NA,NA,"1000","1000",NA,NA,"UEC128861","UEC128861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:24:55-03","UNICAMP","UEC","196031","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Harley, R; et al.","20809","1980","03","23",NA,"Brazil","Bahia","Serra do Sincorá","3-13km W. of Barra da Estiva on the road to Jussiape. Low gassland with scattered woodland & small streams on white quartzite soils, with occasional sandstone ridges.","-41.416667","-13.666667",NA,NA,NA,"Tree to 4m. Leaves leathery, mid-green slightly glossy above, pale creamy-beige beneath. Flower-heads over. This plant growing on slopes of sandstone ridge.","UEC134267","UEC134267","Semir, J; Volet, DP",NA,NA,NA,"-41.416667","-13.666667","2017","03",NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:24:55-03","UNICAMP","UEC","48305","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Queiroz, LP; et al.","1838","1987","10","10",NA,"Brazil","Bahia","Mucugê","1 km N de Mucugê.","-41.385278","-13","1000","1000",NA,"Arbusto de ca. 2,0m com folhas semicoreáceas, discolores, a face abaxial fortemente cinérea. Capítulo robusto, acizentado.; Campo rupestre.","UEC128981","UEC128981","Queiróz, LP",NA,NA,NA,"-41.385278","-13","1988","01","12",NA,NA,NA,NA,NA
"62","2021-03-01 16:24:55-03","UNICAMP","UEC","60195","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Arbo, MM; et al.","4353","1990","05","18",NA,"Brazil","Minas Gerais","Diamantina","20-26 km WSW de Diamantina, camino a Conselheiro Mata, MG-220.","-43.816667","-18.283333","1270","1300",NA,"Arbolito 3m, hojas agrupadas en el extremo de las ramas, flores blancas.; Campo rupestre con importantes afloramientos rocosos cuarticiticos (inselbergs).","UEC128865","UEC128865","Loeuille, BFP",NA,NA,NA,"-43.816667","-18.283333","2007","03",NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:24:55-03","UNICAMP","UEC","60213","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Harley, RM; et al.","25372","1988","10","24",NA,"Brazil","Bahia","Rio de Contas","Povoado de Mato Grosso, arredores.","-41.833333","-13.466667","1260","1260",NA,"Árvore até 2,5m de altura. Folhas discolores. Brácteas involucrais verdes. Lobos da corola lilás, tubo branco. Ramas dos estiletes lilás-claro. Porção estéril do cilindro estaminal lilás.; Campo rupestre. Entre pedras.","UEC128987","UEC128987","Loeuille, BFP",NA,NA,NA,"-41.833333","-13.466667","2007","03",NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:24:55-03","UNICAMP","UEC","51319","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Zickel, CS; Queiroz, LP; Meira, RMSA; Meira Neto, JAA; et al.","21684","1989","07","03",NA,"Brazil","Minas Gerais","Diamantina","17 km da entrada da rodovia para Conselheiro Mota.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto ca. 2m, flores róseas, involucro vinoso.; Campo rupestre.","UEC128986","UEC128986",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:55-03","UNICAMP","UEC","137877","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Mansanares, ME; Forni-Martins, ER; Costa, JY; Belinello, R","404","2004","07","07",NA,"Brazil","Minas Gerais","Diamantina","Cruzeiro.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto até 2,50m. Inflorescências em glomérulos.; Crescendo entre fendas de pedras.","UEC128858","UEC128858","Mansanares, ME",NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:24:55-03","UNICAMP","UEC","35001","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Menezes, NL; et al.","SPF17915","1980","07","18",NA,"Brazil","Minas Gerais","Diamantina","Estrada para Conselheiro Mata. km 190.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto 1,50m. Capítulos creme, odorífero.","UEC128862","UEC128862","Loeuille, BFP",NA,"101169","auto",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:24:55-03","UNICAMP","UEC","35000","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(A.DC.) MacLeish","Giulietti, AM; et al.","SPF21561","1981","08","30",NA,"Brazil","Minas Gerais","Diamantina","Margem da estrada Diamantina - Conselheiro Mata. 5 km de Diamantina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto +/- 1,5m alt, capítulos cremes.","UEC128864","UEC128864","Loeuille, BFP",NA,"101169","auto",NA,NA,"2007","03",NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:24:56-03","UNICAMP","UEC","126798","S","Plantae","Magnoliopsida",NA,"Asteraceae","Paralychnophora","santosii","Paralychnophora santosii","(H.Rob.) D.J.N.Hind","Ganev, W","3316","1994","06","06",NA,"Brazil","Bahia","Abaíra","Encosta Serra do rei.","-41.9","-13.3","1600","1600",NA,"Arbusto de ca. 2,2m, média ramificação. Folhas coriácea, verdes com face inferior creme. Flores com sépalas creme-esverdeadas, pétalas rosa-claras. Planta em início de floração, comum.; Campo rupestre com solo arenoso, com muitas roc","UEC128993","UEC128993","Hind, DJN; Bautista, HP",NA,NA,NA,"-41.9","-13.3","2000","09",NA,NA,NA,NA,NA,NA
"69","2020-04-22 16:17:47-03","UFPB","JPB","61718","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Pontes Pires, AF; Soares Neto, RL","7","2015","08","17","Southern America","Brasil","Bahia","Morro do Chapéu","Fazenda Agreste, Rio Joaquipe, afloramento rochoso no alto, acima do rio","-41.041944","-11.498278","812","812",NA,"; DESC: Arvoreta ca. De 2,5 m. Folhas simples, alternas. Inflorescência capítulo. Flores com corola branca.","JPB00061718",NA,NA,NA,NA,NA,"-41.041944","-11.498278",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-16 17:50:49-03","UCS","HUCS","03203","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Eremanthus","bicolor","Eremanthus bicolor","(DC.) Baker","Santana, W.","s.n.","1979","10","14",NA,"Brasil","Bahia","Lençóis","Vale de Mangezinho","-41.3899993896484","-12.563099861145",NA,NA,NA,"ALCB - 10480",NA,NA,"Campos, M.",NA,"47385","auto",NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA
"71","2014-10-14 15:56:23-03","BS","M","M-0029459","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in altis Provinciae Minarum.",NA,NA,NA,NA,NA,NA,"M0029459",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"72","2014-10-14 15:56:23-03","BS","M","M-0029460","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in altis; Provinciae Minarum.",NA,NA,NA,NA,NA,NA,"M0029460",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,"NOTATYPE",NA,NA,NA,NA
"73","2020-12-21 16:16:50-03","MBM","MBM","172031","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Carvalho, A.M. de; et al.; et al.","4177","1993","02","20","Southern America","Brazil","Bahia","Jacobina","Serra do Tombador","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"MBM172031","MBM172031","Robinson, H.",NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:16:50-03","MBM","MBM","146303","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Queiróz, L.P. de; et al.; et al.","1838","1987","10","10","Southern America","Brazil","Bahia","Mucugê","1km N de Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM146303","MBM146303","Queiróz, L.P. de",NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-12-21 16:16:50-03","MBM","MBM","272627","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Hind, D.J.N.; et al.; et al.","3964","1996","11",NA,"Southern America","Brazil","Bahia","Piatã","Serra de Santana","-41.7728004455566","-13.1519002914429",NA,NA,NA,NA,"MBM272627","MBM272627","Hind, D.J.N.",NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:16:50-03","MBM","MBM","151374","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Harley, R.M.; et al.; et al.","27255","1988","12","16","Southern America","Brazil","Bahia","Rio de Contas","Pico das Almas","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM151374","MBM151374","Hind, D.J.N.",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:16:50-03","MBM","MBM","227243","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68170","1998","07","24","Southern America","Brazil","Minas Gerais","Gouveia","Estrada para Barão do Guaçuí, próximo a descida da serra","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"MBM227243","MBM227243","Robinson, H.",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:16:50-03","MBM","MBM","57044","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Hatschbach, G.","41421","1978","04","23","Southern America","Brazil","Minas Gerais","Grão Mogol","Ribeirão","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"MBM057044","MBM057044","Zardini, E.M.",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:16:50-03","MBM","MBM","423948","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Bautista, H.P.; Rodríguez-Oubiña, J.; Rodríguez-Oubiña, J.","2627","1998","09","01","Southern America","Brazil","Bahia","Piatã","Serra do Gentio, Fazenda Poteiras, próximo de Três Morros","-41.878056","-13.048611",NA,NA,NA,"Árvore 2m, capítulos em fruto. Frequente.; Campo rupestre.","MBM423948",NA,"Bautista, H.P.",NA,NA,NA,"-41.878056","-13.048611","1998","09",NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:16:50-03","MBM","MBM","82367","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Hatschbach, G.","46552","1983","05","17","Southern America","Brazil","Bahia","Rio de Contas","Rio de Contas, arredores","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"MBM082367","MBM082367","Robinson, H.",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:16:50-03","MBM","MBM","121634","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Hatschbach, G.; et al.; et al.","52102","1988","05","17","Southern America","Brazil","Minas Gerais","Grão Mogol","Grão Mogol, subida para Pasto","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"MBM121634","MBM121634","Robinson, H.",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:16:50-03","MBM","MBM","87560","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Hatschbach, G.","47486","1984","01","22","Southern America","Brazil","Bahia","Mucugê","Mucugê, 5km ao S","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM087560","MBM087560","Robinson, H.",NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:16:50-03","MBM","MBM","216958","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Bautista, H.P.; et al.; et al.","106","1997","01","04","Southern America","Brazil","Bahia","Mucugê","Unidade de Manejo Sustentável","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"MBM216958","MBM216958","Bautista, H.P.",NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:16:50-03","MBM","MBM","344441","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) Macleish","Loeuille, B.; et al.; et al.","94","2007","01","22","Southern America","Brazil","Minas Gerais","Diamantina","Estrada Diamantina-Conselheiro Mata, km 190","-43.6002998352051","-18.2493991851807","1280","1280",NA,"Arbusto até 1m. capítulos velhos. Afloramentos rochosos (inselbergs) e campos rupestre","MBM344441","MBM344441","Loeuille, B.",NA,"101169","auto",NA,NA,"2007","01",NA,NA,NA,NA,NA,NA
"85","2019-10-11 15:59:17-03","UESC","UESC","8931","S","Plantae","Angiospermae","Florideophycidae","Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor",NA,"Roque, N.","526","2001","07","02",NA,"Brasil","Bahia","Lençóis",NA,"-41.408333","-12.464444","723","723",NA,"Campo rupestre.; Árvore ca. 2,5 m de altura.","UESC0008931",NA,NA,"Dicotyledoneae",NA,NA,"41W24'30''","12S27'52''",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-11 15:59:17-03","UESC","UESC","1785","S","Plantae","Angiospermae","Florideophycidae","Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(Mart. ex DC.) MacLeish","Guedes, M.L.","5158","1997","06","28",NA,"Brasil","Bahia","Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,"Campo rupestre. Solo arenoso com afloramentos rochosos.; Árvore de ca. 3 m.; Frequente.","UESC0001785",NA,NA,"Dicotyledoneae","20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2015-09-04 05:19:02-03","MNHN","RECOLNAT_MNHN_P","P02511098","PreservedSpecimen",NA,NA,NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(DC.) MacLeish","Martius, C.F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia in altis prov. minarum",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02511098' target='other'> <mi>dwc_moreinfo</mi></a>","P02511098","P02511098_01 P02511098_02","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-11 11:33:21-03","UFMG","BHCB","161951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(Mart. ex DC.) MacLeish","Fernandes, AC; Mendes, FH; Massensini Júnior, A","114","2010","07","21","Southern America","Brasil","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido, na margem da BA-052.","-40.999972","-11.627667","898","898",NA,"Árvore, 3m alt. Capítulos róseos ou esbranquiçados.; Campo rupestre.","BHCB032568",NA,NA,NA,NA,NA,"-40.999972","-11.627667","2016","01",NA,NA,NA,NA,NA,NA
"89","2020-12-11 11:33:21-03","UFMG","BHCB","178241","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(Mart. ex DC.) MacLeish","Augsten, M; Mota, NFO; Souza, PG; Martins, LC; Astigarraga, RG; Jorge, TB","601","2010","07","16","Southern America","Brasil","Minas Gerais","Serro","Monumento Natural Estadual Várzea do Lajeado, Lajeado de Milho Verde","-43.4899","-18.469842","1078","1078",NA,"Flores roxas.","BHCB031367",NA,NA,NA,NA,NA,"-43.4899","-18.469842",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-11 11:33:21-03","UFMG","BHCB","180266","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(Mart. ex DC.) MacLeish","Fernandes, AC; Viana, PL; Mota, NFO; Paula, LFA; Jorge, TB","219","2010","10","13","Southern America","Brasil","Bahia","Rio de Contas","Pico das Almas, Trilha subida para o pico.","-41.935556","-13.54975","1519","1519",NA,"Campo rupestre.","BHCB032637",NA,NA,NA,NA,NA,"-41.935556","-13.54975","2016","01",NA,NA,NA,NA,NA,NA
"91","2020-12-11 11:33:21-03","UFMG","BHCB","186118","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Paralychnophora","bicolor","Paralychnophora bicolor","(Mart. ex DC.) MacLeish","Gontijo, FD","501","2014","11","05","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro",NA,"-43.304944","-19.371211","750","750",NA,"Arbóreo, 1,80m. Floração.; Campo rupestre sobre formação quartzítica.","BHCB186118",NA,NA,NA,NA,NA,"-43.304944","-19.371211",NA,NA,NA,NA,NA,NA,NA,NA
