"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","county","decimalLongitude","decimalLatitude","identifiedBy","imagecode","class","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","sex"
"50","2013-08-23 04:12:00-03","MO","MOBOT","3432752","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares","Manzanares Vilaplana 7819","2005","11","22","South America","Ecuador","El Oro","Carretera Girón-Pasaje, al lado del Río Jubones.","400.00000000",NA,NA,NA,NA,"Pasaje","-79.6247223","-3.3091667","J. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36","1",NA
"51","2020-05-25 12:14:00-03","MO","MOBOT","2362878","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","John L. Clark","Clark 7946","2003","5","12","South America","Ecuador","El Oro","Parroquia: Moromoro. Reserva Ecologica Buenaventura. Remnant patch of forest south of Entrada la Virgin Premontane wet forest","900.00000000","1000.00000000",NA,NA,NA,"Piñas","-79","-3.2833333","Manzanares, J.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"52","2012-02-25 11:59:00-02","MO","MOBOT","100452139","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Benkt Sparre","Sparre 15368","1967","4","10","South America","Ecuador","Esmeraldas","Hacienda Timbre, hacienda Guayas, 20 km S Esmeraldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"53","2015-08-07 12:01:00-03","MO","MOBOT","100837675","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Ángel Fernández","Fernández 34356","2014","6","22","South America","Venezuela","Miranda","Instituto Venezolano de Investigaciones Científicas (IVIC). Carretera Panamericana, km 11. Altos de Pipe. Laderas boscosas, a 300 m bajando desde el comando de la Guardia Nacional.","1630.00000000",NA,NA,NA,NA,"Los Salias","-66.9766667","10.3983333","A. Fernández",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2008-05-27 22:02:00-03","MO","MOBOT","1062795","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Tamara Núñez|Sandoval, Sonya|J. Machuca","Núñez 393","1995","11","11","South America","Ecuador","Manabí","Cerro Montecristi. Carretera Manta - Jipijapa, entrada por Montecristi o El Chorrillo. Bosque seco Pre-Montano. Bosque secundario.","300.00000000","600.00000000",NA,NA,NA,"Montecristi","-80.68333","-1.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2008-05-27 22:02:00-03","MO","MOBOT","1064511","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares|Broeke, Karine","Manzanares Vilaplana 5389","1991","7","26","South America","Ecuador","Manabí","Parque Nacional Machalilla.",NA,NA,NA,NA,NA,"Jipijapa","-80.73333","-1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-09-03 04:36:00-03","MO","MOBOT","1066773","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Homero Vargas|Tamara Núñez","Vargas López 504","1995","5","11","South America","Ecuador","Pichincha","Hostería Valle Hermoso. Vía Santo Domingo-Esmeraldas. Bosque húmedo Tropical. Extensos potreros con relictos de bosque primario en los bordes de las quebradas.","400.00000000","500.00000000",NA,NA,NA,"Santo Domingo de Los Colorados","-79.31666","-0.2","H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2014-12-08 15:51:00-02","MO","MOBOT","1101156","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Vlastimil Zak|E. Guerrón|Esteban Terneus","Zak 5468","1990","6","3","South America","Ecuador","Pichincha","Bosque Protector La Perla, km 41 de la carretera Santo Domingo-Quinindé.","220.00000000",NA,NA,NA,NA,NA,"-79.37555","-0.03555","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","1101162","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Bradley C. Bennett|Patricia Gómez A.","Bennett 3541","1988","11","6","South America","Ecuador","Morona-Santiago","Centro Shuar Yukutais. East side of Río Yukutais. Old secondary forest.","950.00000000","1020.00000000",NA,NA,NA,NA,"-78.16666","-2.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2011-09-17 22:04:00-03","MO","MOBOT","1101182","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Laurence J. Dorr|Iván A. Valdespino","Dorr 6671","1989","7","16","South America","Ecuador","Azuay","Sw of Santa Isabel.","800.00000000",NA,NA,NA,NA,"Santa Isabel","-79.25","-3.25","H.E. Luther",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2008-05-27 22:02:00-03","MO","MOBOT","1101190","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Grady L. Webster","Webster 29978","1993","8","30","South America","Ecuador","Pichincha","Bosque Protector Maquipucuna. 5 km airline SE of Nanegal, disturbed rain forest along Río Umachaca.","1200.00000000","1250.00000000",NA,NA,NA,"Quito","-78.63333","-0.11666","G.L. Webster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2013-05-01 05:57:00-03","MO","MOBOT","1101210","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Xavier Cornejo S.","Cornejo Sotomayor 45","1993","6",NA,"South America","Ecuador","Pichincha","Vía Santo Domingo-Quevedo, km 18.",NA,NA,NA,NA,NA,"Santo Domingo de Los Colorados","-79.25","-0.31666","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","1109537","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","John L. Clark|et al.","Clark 2853","1996","7","10","South America","Ecuador","Esmeraldas","Community San Salvador, 10 km E of Puerto Nuevo, along the Sucio River. Premontane Wet Forest.","100.00000000","300.00000000",NA,NA,NA,"Muisne","-79.83333","0.5","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","1109538","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","John L. Clark|et al.","Clark 2855","1996","7","10","South America","Ecuador","Esmeraldas","Community San Salvador, 10 km East of Puerto Nuevo, on the River Sucio. Premontane Wet Forest.","200.00000000",NA,NA,NA,NA,"Muisne","-79.83333","0.5","J. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","1128479","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","John L. Clark","Clark 2775","1997","7","6","South America","Ecuador","Esmeraldas","Fundacion Paraiso de Papagayos. Centro de Rescate de Aves y Mamiferos. Km 2 via Esmeraldas. Tropical Wet Forest.","200.00000000",NA,NA,NA,NA,"Quinindé","-79.46666","0.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"65","2016-10-13 05:58:00-03","MO","MOBOT","1296774","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","David A. Neill|QCNE Botany Interns","Neill 11321","1998","8","26","South America","Ecuador","Manabí","Bosque Protector Cerro Pata de Pájaro. 15 km southeast of Pedernales. Northwest ridge of mountain, moist forest.","500.00000000",NA,NA,NA,NA,"Pedernales","-79.95","0.03333","H.Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18",NA,NA
"66","2009-12-15 10:02:00-02","MO","MOBOT","2384292","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Eliana Ramírez","Ramírez 35","1999","11","27","South America","Ecuador","Pichincha","km 11 y 1/2 vía Quevedo. Estación Biológica Gustavo Orcés. Bosque húmedo Tropicaldisturbado el 60%","600.00000000",NA,NA,NA,NA,"Santo Domingo de Los Colorados","-79.21666","-0.33194","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-10-13 05:58:00-03","MO","MOBOT","1297557","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","David A. Neill|QCNE Botany Interns","Neill 11652","1998","12","18","South America","Ecuador","Manabí","Hacienda Don Juan, 10 km northeast of Jama, slopes north of Río Don Juan. Tropical moist forest along ridge, with frequent fogs and high humidity.","400.00000000",NA,NA,NA,NA,"Jama","-80.1833333","-0.15","H. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33","1",NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","1336508","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","John L. Clark|et al.","Clark 4217","1997","4","6","South America","Ecuador","Manabí","Reserva Ecologica Mache-Chindul. Comunidad Ambache (vía marginal de la costa-Chindul). Premontane Wet Forest.","250.00000000",NA,NA,NA,NA,"Pedernales","-79.8","0.25","John L. Clark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32","2",NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","1339962","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry|Calaway H. Dodson","Gentry 12041","1974","10","25","South America","Ecuador","Los Ríos","Río Palenque Biological Station, ca. halfway between Quevedo and Santo Domingo de los Colorados, tropical wet forest.","200.00000000",NA,NA,NA,NA,NA,"-79.36666","-0.58333","A.H. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3658","3",NA
"70","2017-06-22 14:10:00-03","MO","MOBOT","1340466","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Ronald L. Liesner|Ángel C. González","Liesner 10772","1981","3","19","South America","Venezuela","Táchira","La Buenana, 6-12 km W of Quebrada Colorado, ca. 35 km SSE of San Cristóbal; primary forest.","600.00000000","1000.00000000",NA,NA,NA,NA,"-72.15","7.4666667","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","1",NA
"71","2017-06-22 14:12:00-03","MO","MOBOT","1341219","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Ronald L. Liesner|Ángel C. González","Liesner 9173","1980","3","5","South America","Venezuela","Miranda","Along Quebrada Chaguarama. Intermittent running water in dry season. Deciduous forest. 0-4 km SW of Palo Quemado, 6 km SE of Cúpira.","50.00000000","150.00000000",NA,NA,NA,NA,"-65.6833333","10.1333333","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125","1",NA
"72","2013-06-02 05:37:00-03","MO","MOBOT","1352186","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Efraín Freire","Freire Mayorga 3818","1999","1","28","South America","Ecuador","Esmeraldas","Parroqui Cupa. Colecciones a 500 m noroeste de Cupa. Oleoducto Transecuatoriano. Potreros, suelo plano.","350.00000000",NA,NA,NA,NA,"Quinindé","-79.5","0.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","1352359","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","M. Cuascota|Grupo Post-Grado MO-QCNE","Cuascota 76","1999","4","10","South America","Ecuador","Pichincha","Estación Biológica Gustavo Orcés. Km 11,5, vía Sto. Domingo-Quevedo. Proyecto de Composición Florística, Escuela de Bilogía, Universidad Central del Ecuador. Bosque húmedo tropical. Area disturbada. Suelo arcilloso.","600.00000000",NA,NA,NA,NA,"Santo Domingo de Los Colorados","-79.21666","-0.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","1425840","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Tatiana Dávila","Dávila 113","1999","5","7","South America","Ecuador","Manabí","Sector Pacoche. Bosque seco-alterado. Plantaciones de cítricos y poaceas.","150.00000000",NA,NA,NA,NA,"Manta","-80.88333","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2012-08-16 05:10:00-03","MO","MOBOT","1427528","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Carlos Espinoza|et al.","Espinoza 57","1999","12","11","South America","Ecuador","Manabí","Bosque seco Tropical, área de bosque comunal.","50.00000000",NA,NA,NA,NA,"Manta","-80.88444","-1.06472","J.Manzanares (QCNE), May",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2012-08-16 05:10:00-03","MO","MOBOT","1427531","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Carlos Espinoza|et al.","Espinoza 60","1999","12","11","South America","Ecuador","Manabí","Bosque seco Tropical, área de bosque comunal.","50.00000000",NA,NA,NA,NA,"Manta",NA,NA,"J.Manzanares (QCNE), May",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1428346","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Fernando Nicolalde-Morejón|Grupo Post-Grado MO-QCNE","Nicolalde-Morejón 403","1999","12","12","South America","Ecuador","Manabí","San Lorenzo de Manta. Bosque seco tropical con influencia de garua. Colecciones realizadas al margen de la carretera Manta-San Lorenzo.","18.00000000",NA,NA,NA,NA,"Manta","-80.88333","-1.05","H.Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2008-05-27 22:02:00-03","MO","MOBOT","1450477","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry|Eugene Schupp","Gentry 26610","1979","9","26","South America","Ecuador","Carchi","Trail from Chical to Maldonado, along Río San Juan.","1250.00000000","1450.00000000",NA,NA,NA,NA,"-78.15","0.93333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1803","3",NA
"79","2008-05-27 22:02:00-03","MO","MOBOT","1485925","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares","Manzanares Vilaplana 5885","1996","3",NA,"South America","Ecuador","Esmeraldas","Carretera de Alto Tambo-La Punta Km 36. Junto a la ribera del río Bogota.","450.00000000",NA,NA,NA,NA,"San Lorenzo","-78.73333","1.21666","J. M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","1485926","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares","Manzanares Vilaplana 5886","1996","3",NA,"South America","Ecuador","Esmeraldas","Carretera de Alto Tambo-La Punta Km 36. Junto a la ribera del río Bogota.","450.00000000",NA,NA,NA,NA,"San Lorenzo","-78.73333","1.21666","J. M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2014-01-18 11:44:00-02","MO","MOBOT","1518400","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares|H. van Durme|Pablo Manzanares","Manzanares Vilaplana 6183","1996","8","31","South America","Ecuador","Bolívar","Carretera de Echeandia a Salinas Km 31.9","550.00000000",NA,NA,NA,NA,NA,"-79.28333","-1.43333","J.M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2014-11-17 11:57:00-02","MO","MOBOT","1566593","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Tom Delinks","Delinks 505","1999","11","28","South America","Ecuador","Manabí","28 km south of Pedernales (as the crow flies); 3.5 km SW of the town Camarones; remnant tropical fog forest; off trail northwest of Pertextaxto Gutierrez's house.","450.00000000","500.00000000",NA,NA,NA,"Jaramijó","-80.15638","-0.1375","E. J. Gouda (U)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"83","2012-05-31 17:53:00-03","MO","MOBOT","1706297","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares|H. van Durme|Pablo Manzanares","Manzanares Vilaplana 6106","1996","8","23","South America","Ecuador","Esmeraldas","Carretera de Lita hacia San Lorenzo. Tramo entre Alto Tambo y el puente sobre el Río Bogotá.","700.00000000",NA,NA,NA,NA,"San Lorenzo","-78.71666","1","J. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2013-12-29 15:20:00-02","MO","MOBOT","1737198","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Carlos E. Cerón|Consuelo Montalvo A.|Raúl Pozo|Nancy Torres","Cerón Martínez 16561","1991","9","24","South America","Ecuador","Manabí","Parroquia Machalilla. Parque Nacional Machalilla. San Sebastian, entre la Guacharaca y Quimise. Bosque seco Premontano. Informante: N. Merchan (nativo). Transectos de 50 x 2 m (0.1 Ha.)","500.00000000","550.00000000",NA,NA,NA,"Jipijapa","-80.56666","-1.5","José M. Manzanares (QCNE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","2",NA
"85","2016-06-16 08:44:00-03","MO","MOBOT","1758990","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Carlos E. Cerón","Cerón Martínez 18478","1992","3","2","South America","Ecuador","Guayas","Reserva Ecológica Manglares - Churute. Borde las camaroneras y limite del Bosque de Manglar. Topografía plana, suelo parcíal inundable.","5.00000000",NA,NA,NA,NA,"Naranjal","-79.7333333","-2.4166667","C. Cerón (QAP)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"175","1",NA
"86","2009-01-19 11:57:00-02","MO","MOBOT","1800863","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry","Gentry 12282","1974","10","31","South America","Ecuador","Guayas","2-4 km W [E] of Bucay, disturbed wet forest.","170.00000000",NA,NA,NA,NA,NA,"-79.5694445","-2.6908333","J. Utley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3688","1",NA
"87","2008-08-27 09:15:00-03","MO","MOBOT","1844367","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Alwyn H. Gentry","Gentry 17984","1976","10","4","South America","Ecuador","Los Ríos","Río Palenque Biological Center. Halfway between Quevedo and Santo Domingo, wet forest.","200.00000000",NA,NA,NA,NA,NA,"-79.3666667","-0.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4153","1",NA
"88","2017-06-22 14:13:00-03","MO","MOBOT","1871800","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Gerrit Davidse|Ángel C. González","Davidse 20940","1982","10","24","South America","Venezuela","Lara","Parque Nacional Yacambú, Quebrada Negra from the base of the tunnel to the junction with the Río Yacambú, future basin of Embalse Río Yacambú. On river bank and steep bluffs.","620.00000000","740.00000000",NA,NA,NA,"Jiménez","-69.5","9.6833333","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1505","1",NA
"89","2017-06-22 14:10:00-03","MO","MOBOT","1873936","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Gerrit Davidse|Ángel C. González","Davidse 22457","1982","11","16","South America","Venezuela","Táchira","Distrito Córdoba: Fila de Paramito just N of Mesa de Tigre, 6 airline km SW of Santa Ana.","1200.00000000","1300.00000000",NA,NA,NA,NA,"-72.3166667","7.6166667","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1533","1",NA
"90","2017-06-22 14:10:00-03","MO","MOBOT","2076066","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Ronald L. Liesner|Vilealdo Medina","Liesner 13630","1982","4","14","South America","Venezuela","Carabobo","Ca. 15 km S of Puerto Cabello. Ca. 6 km S of San Estaban on old trail to Valencia. South of dam for drinking water for San Estaban.","150.00000000",NA,NA,NA,NA,NA,"-68.0666667","10.4","Yuribia Vivas, B.Holst,H.Luther(SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43","1",NA
"91","2011-03-16 16:09:00-03","MO","MOBOT","2112812","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Bruce MacBryde","MacBryde 417","1971","6","9","South America","Ecuador","Los Ríos","41.5 km S of Quevedo, Nuevo Zapotal.",NA,NA,NA,NA,NA,"Quevedo","-79.45","-1.35","H.E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2009-09-02 12:24:00-03","MO","MOBOT","2112838","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Calaway H. Dodson|Alwyn H. Gentry|Eugene Schupp","Dodson 8913","1979","10","7","South America","Ecuador","El Oro","Road from Piñas to Sta. Rosa, Km 19.","460.00000000",NA,NA,NA,NA,NA,"-79.8","-3.66666","H.E. Luther (SEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2009-10-17 20:59:00-03","MO","MOBOT","2112895","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Elizabeth L. Besse|A. Besse|Joseph S. Halton|Harry E. Luther","Besse 2226","1985","11","23","South America","Ecuador","Carchi","Vicinity Chical, wet montane forest.","1200.00000000",NA,NA,NA,NA,NA,"-78.18333","0.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2009-08-25 05:42:00-03","MO","MOBOT","2112897","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Calaway H. Dodson|P.M. Dodson","Dodson 11533","1981","9","25","South America","Ecuador","Guayas","Summit of Cerro Azul above Casas Viejas, 22 km NW of Guayaquil on road to Salinas. Cloud forest.","400.00000000",NA,NA,NA,NA,NA,"-79.98333","-2.15","H.E. Luther",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144",NA,NA
"95","2009-08-23 08:16:00-03","MO","MOBOT","2112916","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Calaway H. Dodson|Alwyn H. Gentry","Dodson 12779","1982","2","21","South America","Ecuador","Cotopaxi","Tenefuerste. Río Pilalo, km 52-53, Quevedo, Latacunga.","750.00000000","1300.00000000",NA,NA,NA,"Latacunga","-79.06666","-0.9","H.E. Luther",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2011-02-28 13:11:00-03","MO","MOBOT","2380615","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares","Manzanares Vilaplana 6923","1999","6","17","South America","Ecuador","Bolívar","Chilanes y Febres Cordero","1200.00000000",NA,NA,NA,NA,"Chillanes","-79.15638","-1.92138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2014-01-18 11:38:00-02","MO","MOBOT","2382915","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","José M. Manzanares|B. Patterson|Rebeca Manzanares","Manzanares Vilaplana 7647","2004","4","12","South America","Ecuador","Chimborazo","Pallatanga - Gral. Elizalde.","1435.00000000",NA,NA,NA,NA,"Pallatanga","-78.97805","-2.03083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2009-12-15 10:02:00-02","MO","MOBOT","2384301","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Guzmania","monostachia","Guzmania monostachia","(L.) Rusby ex Mez","Eliana Ramírez","Ramírez 31","1999","11","27","South America","Ecuador","Pichincha","km 11 y 1/2 vía Quevedo. Estación Biológica Gustavo Orcés. Bosque húmedo Tropicaldisturbado el 60%","600.00000000",NA,NA,NA,NA,"Santo Domingo de Los Colorados","-79.21666","-0.33194","J.M. Manzanares (QCNE), 31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
