"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"51","2020-05-20 11:45:00-03","MO","MOBOT","100360791","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (LPB)","I. Loza|A. Escalante|L. Machaca","Loza Rivera 1605","2010","4","17","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Kazu, cruzando el río Silliaca, 30 minutos, bajando por el río Silliaca, al frente de la loma Wakelli.","-68.8856944","-15.1313889","2788.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-11","6",NA,NA
"52","2020-05-20 11:45:00-03","MO","MOBOT","100360875","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (LPB)","I. Loza|A. Escalante|M. Poaya","Loza Rivera 1695","2010","4","20","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Pajan, río Silliaca, sector Kumamita.","-68.9178056","-15.1129444","2659.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-15","5",NA,NA
"53","2020-05-15 19:33:00-03","MO","MOBOT","100366707","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (LPB)","Alfredo F. Fuentes|R. Rodas","Fuentes Claros 16102","2010","4","17","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Chulina, al frente de estancia Wikjelani, pasando el río Sillaca.","-68.8809445","-15.1308611","2836.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-27","4",NA,NA
"54","2014-01-02 05:36:00-02","MO","MOBOT","100367769","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","M. Nee (NY)","Michael H. Nee|Jun Wen|D. Villarroel","Nee 53917","2006","1","23","South America","Bolivia","Cochabamba","Chapare","Along road to Tablas Monte, 2.1 km W of turnoff from Cochabamba-Villa Tunari highway.","-65.8977777","-17.1658333","2675.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"55","2011-06-21 14:57:00-03","MO","MOBOT","100383502","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A.Lombardi (HRCB)","Winfried Meier","Meier 1377","1992","1","18","South America","Venezuela","Distrito Federal",NA,"Selva nublada en los alrededores del Alto de Pozo Negro, 2 km distancia area al oeste de El Junquito.","-67.1","10.4666667","2050.00000000","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"56","2019-01-25 04:36:00-02","MO","MOBOT","100403446","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Rodolfo Vásquez|Luis Valenzuela G.|Antonio Peña|J. Mateo M.","Vásquez Martínez 35961","2009","6","19","South America","Peru","Pasco","Oxapampa","Distrito Villa Rica. Sector Ubiriqui.","-75.0519444","-10.6675","1459.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"625","6",NA,NA
"57","2015-03-21 17:50:00-03","MO","MOBOT","100407522","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Rodolfo Vásquez|Antonio Peña|R. Rivera|J. Böttger","Vásquez Martínez 36237","2009","8","5","South America","Peru","Pasco","Oxapampa","Distrito Chontabamba. Camino a la Suiza.","-75.3416666","-10.6055556","1870.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"632","7",NA,NA
"58","2020-01-15 04:34:00-03","MO","MOBOT","100510146","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Eric Feltz (MO)","Jehizon Terán|D. Soux|M. Aliaga|E. Rodríguez","Terán Aguilar 4066","2009","9","10","South America","Bolivia","Cochabamba","Chapare","Incachaca 2.","-65.8366666","-17.2183334","2312.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INCA 4058","1",NA,NA
"59","2013-01-31 16:30:00-02","MO","MOBOT","100564688","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R. de Michel (LPB)","Stephan G. Beck","Beck 28936","2003","8","7","South America","Bolivia","La Paz","Nor Yungas","Hornuni Alto, 15 m. al costado de la 3° estación meterologica.","-66.9","-16.1833333","3140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"60","2013-01-31 16:58:00-02","MO","MOBOT","100564711","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R. Hurtado","Stephan G. Beck","Beck 29854","2007","4","8","South America","Bolivia","La Paz","Sud Yungas","Chulumani subiendo unos 6 kms hacia El Paraiso con movilidad.","-67.5633333","-16.3944444","2470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"61","2016-08-03 05:22:00-03","MO","MOBOT","100864769","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (LPB)","Alfredo F. Fuentes|R. Villegas|S. Mamani|C. Mañueco|O. Vargas|D. Carrión|C. Mamani","Fuentes Claros 19463","2015","7","13","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Chullina sector Titirwaya.","-68.8796667","-15.1323889","2859.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-09","2",NA,NA
"62","2016-08-03 05:22:00-03","MO","MOBOT","100864795","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (LPB)","Alfredo F. Fuentes|R. Villegas|S. Mamani|C. Mañueco|O. Vargas|D. Carrión|C. Mamani","Fuentes Claros 19465","2015","7","13","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Chullina sector Titirwaya.","-68.8796667","-15.1323889","2859.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15-09","3",NA,NA
"63","2019-01-29 07:27:00-02","MO","MOBOT","101096707","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A. Fuentes (LPB)","L. Cayola|S. Achá|A.L. Moya","Cayola Pérez 4683","2013","11","24","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, Pelechuco, Puente de Coranara.","-68.9965277","-14.7713056","2340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-03","3",NA,NA
"64","2011-07-12 14:37:00-03","MO","MOBOT","1098353","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A Lombardi (HRCB)","N. Skinner|Jason C. Bradford|J. Tassin|A.K. Sparks","Skinner 46","1995","7","27","South America","Bolivia","La Paz","Nor Yungas","Disturbed cloud forest above road from La Paz to Coroico at Chuspipata.","-67.85","-16.2666667","3170.00000000","3240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"65","2011-07-12 09:22:00-03","MO","MOBOT","1153168","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","J. Richard Abbott|Antony Jardim","Abbott 17204","1995","6","23","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Just south of Amboró National Park, Cerro Bravo area; 4-10 map km N of Comarapa.","-64.5333333","-17.85","2300.00000000","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","1192815","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi","Philip A. Silverstone-Sopkin|et al.","Silverstone-Sopkin 2790","1986","12","30","South America","Colombia","Valle del Cauca","El Cairo","Cordillera occidental, Serranía de Los Paraguas, a 1 hora en jeep de El Cairo, bosque nublado primario, filo del cerro.",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2009-01-22 12:21:00-02","MO","MOBOT","1206842","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi","Robert F. Smith","Smith V7088","1972","6","15","South America","Venezuela",NA,NA,"Dto. Jimenez. Parque Nacional Yacambú.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","1226243","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (BHCB)","Erik Asplund","Asplund 19718","1956","3","12","South America","Ecuador","Pastaza","Mera","Mera, Río Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","1243093","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (BHCB)","Camilo Díaz S.|Antonio Peña","Díaz Santibáñez 8814","1996","12","4","South America","Peru","Amazonas","Luya","Camporedondo, Tullanya, Pascana Pajaro Tigre.","-78.35","-6.11666","2250.00000000","2360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294","6",NA,NA
"70","2017-02-03 05:18:00-02","MO","MOBOT","1333152","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","M. Merello (MO)","Dairon Cárdenas L.|et al.","Cárdenas López 3204","1992","4","1","South America","Colombia","Antioquia","Urrao","Parque Nacional Natural Las Orquideas. Sector cabaña de Calles. Quebrada La Agudelo. Parcela permanente. bp-PM.","-76.31666","6.51666","1300.00000000","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2013-10-05 06:32:00-03","MO","MOBOT","1342837","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R.L. Liesner (MO)","Gerrit Davidse|Ángel C. González","Davidse 22256","1982","11","13","South America","Venezuela","Táchira",NA,"Distrito Junín, southern slopes of Cerro San Isidro, directly N of El Reposa, above Hacienda Bella Vista, Quebrada Agua Caliente and tributaries. Montane evergreen forest along upper slope and ridges.","-72.41666","7.56666","2300.00000000","2650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1528",NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","1342895","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R.L. Liesner (MO)","Stephan G. Beck","Beck 3112","1980","3","9","South America","Bolivia","La Paz","Sud Yungas","Huancané 7.5 km hacia el sud sobre el camino nuevo. Bosque montañoso con poca influencia humana.",NA,NA,"2410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2011-06-08 17:15:00-03","MO","MOBOT","1342902","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R.L. Liesner (MO)","José Steinbach","Steinbach G. 8940","1929","1","24","South America","Bolivia","Cochabamba","Chapare","Wald bei Yncachaca","-65.8166667","-17.2333333","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","1342907","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.",NA,"Julian A. Steyermark","Steyermark 62325","1945","4","23","South America","Venezuela","Monagas",NA,"Cerro Guácharo Cave, near Guácharo.",NA,NA,"1500.00000000","1620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","1342934","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.",NA,"Julian A. Steyermark","Steyermark 61535","1945","3","19","South America","Venezuela","Anzoátegui",NA,"Fila Grande, headwaters of Quebrada La Tigra Cerro San José, between Bergantin and Cerro Peonia (Cerro Los Pajaritos)",NA,NA,"1500.00000000","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2008-05-27 22:02:00-03","MO","MOBOT","1342950","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.",NA,"José J. Triana","Triana s.n.",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2008-05-27 22:02:00-03","MO","MOBOT","1342964","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R.L. Liesner (MO)","Stephan G. Beck","Beck 1856","1979","7","28","South America","Bolivia","La Paz","Nor Yungas","La Paz, 72 km hacia Coroico. (500 m depues de la cumbre), ladera. Ceja de la montan|5a, bosque coriaceo en zona fuertemente nebulosa de nubes.",NA,NA,"3050.00000000","3150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2009-07-15 23:35:00-03","MO","MOBOT","1342971","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","R.L. Liesner (MO)","Bernie Peyton|S.Tilney Peyton","Peyton 829","1982","7","30","South America","Peru","Cusco","La Convención","Huayopata, 3 km from the village of Incatambo; south side of the Lucumay River.",NA,NA,"2325.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43",NA,NA,NA
"79","2013-10-05 06:32:00-03","MO","MOBOT","1345074","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner (MO)","Ronald L. Liesner|Ángel C. González","Liesner 9914","1980","4","1","South America","Venezuela","Yaracuy",NA,"Sierra de Aroa. Cerro Negro. Primary forest 8 km SW of San Felipe.","-69.0166667","10.2833333","1200.00000000","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"137","1",NA,NA
"80","2008-05-27 22:02:00-03","MO","MOBOT","1366873","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi","Stephan G. Beck","Beck 3112","1980","3","9","South America","Bolivia","La Paz","Sud Yungas","Huancané, 7.5 km hacia el sur, sobre el camino nuevo. Bosque montañoso con poca influencia humana.",NA,NA,"2410.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","1366874","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","A.L. Lombardi","Stephan G. Beck","Beck 1856","1979","7","28","South America","Bolivia","La Paz","Nor Yungas","La Paz 72 Km hacia coroico 500 m despues de la cumbre, ladera Ceja de monte, bosque coriaceo en zona fuertemente nebulosa de nubes",NA,NA,"3050.00000000","3150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2008-05-27 22:02:00-03","MO","MOBOT","1366875","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi","Stephan G. Beck","Beck 7584","1982","4","2","South America","Bolivia","La Paz","Nor Yungas","Chuspipata, 5 Km via Unduavi Ceja de monte Bosque con muchos musgos y epífitos","-67.8","-16.3","3150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-09-03 04:36:00-03","MO","MOBOT","1426221","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Homero Vargas|Edwin Narváez|F. Mamallacta","Vargas López 3293","1999","1","3","South America","Ecuador","Napo","Quijos","Reserva Ecológica Antisana. Coordillera de los Guacamayos, cruce del oleoducto de la compañía ARCO. Colecciones entre Río Vinillos y El Mirador. Bosque pluvial montano bajo, vegetación primaria, suelo colinado bien drenado.","-77.85","-0.63333","2280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","1445089","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","S. Matezki","Matezki 264","2000","5","7","South America","Ecuador","Zamora-Chinchipe","Zamora","Estación Biológica San Francisco. 30 km east of Loja on road to Zamora. Montane tropical forest.","-79.07888","-3.97166","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2011-07-12 11:28:00-03","MO","MOBOT","1521192","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Michael H. Nee","Nee 40649","1991","6","2","South America","Bolivia","Santa Cruz","Florida","7 km (by air) NE of Mairana.","-63.9166667","-18.0666667","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"86","2010-11-30 14:28:00-02","MO","MOBOT","1544608","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi","José J. Triana","Triana s.n.","1856","11",NA,"South America","Colombia","Cundinamarca",NA,"El Arracachal, Andes of Bogota.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Holotype",NA
"87","2008-05-27 22:02:00-03","MO","MOBOT","1544612","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Lombardi, Fl.Neotrop. 80:185","Bro. A. Tomás","Tomas 2248","1939","11",NA,"South America","Colombia","Antioquia","San Pedro","San Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2008-05-27 22:02:00-03","MO","MOBOT","1544614","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Lombardi, Fl.Neotrop. 80:185","José Cuatrecasas","Cuatrecasas 8711","1940","3","26","South America","Colombia","Caquetá",NA,"Cordillera Oriental, vertiente oriental, Quebrada del Rio Hacha, Ruidosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2008-05-27 22:02:00-03","MO","MOBOT","1544618","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Lombardi, Fl.Neotrop. 80:185","Henry H. Rusby|Francis W. Pennell","Rusby 258","1917","8","3","South America","Colombia","Huila",NA,"Balsillas en el Rio Balsillas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2013-08-23 04:12:00-03","MO","MOBOT","1544621","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Lombardi, Fl.Neotrop. 80:185","G. Lozano C.|et al.","Lozano Contreras 2402","1978","5","12","South America","Colombia","Santander",NA,"Limite entre los Departamentos Santander y Boyaca, correg. Virolin, Finca La Sierra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2012-04-12 05:10:00-03","MO","MOBOT","1755539","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (BHCB)","Alfredo F. Fuentes|Alejandro Araujo M.|F. Bascopé|Remberto Alvares|Marcelino Villanueva","Fuentes Claros 4880","2002","7","5","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Piñalito (Parcela Permanente), 30 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas; trayecto de 1.8 km entre la Parcela Permanente y campamento Jatun Chiriuno. Bosque yungueño termo-mesotropical pluviestacional húmedo, con Podocarpus oleifolius, Alchornea spp, Melastomataceae spp y Lauraceae spp; en partes matorrales, pajonales y arbustedas secundarios, producto de quemas, con Chusquea, Melastomataceae, Asteraceae, Pteridium arachnoideum y Ericaceae. Terreno montañoso, suelos con capa orgánica de 30 cm","-68.24916","-14.4975","1850.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-28","4",NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","176591","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","James C. Solomon","Solomon 17832","1988","2","14","South America","Bolivia","La Paz","Murillo","Valle del Río Zongo. 32.1 km al N de la cumbre. Cerca de la boca del Río Jachcha Cruz. Bosque muy húmedo.","-68.06666","-16.11666","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-43","10",NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","176619","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","James C. Solomon|Michael H. Nee","Solomon 17924","1988","3","5","South America","Bolivia","Cochabamba","Carrasco","11 km al E del pueblo de Siberia (Churo, al comienzo del camino a Locotal). Bosque nuboso, 10-15 m.","-64.7","-17.81666","2600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-53","4",NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","176764","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","Alwyn H. Gentry|Phillip Keating","Gentry 59704","1987","12","22","South America","Colombia","Nariño","Ricaurte","La Planada Reserve, 7 km from Chucunes. Cloud forest.","-78.01666","1.08333","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-291","4",NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","176800","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","M. Merello (MO)","John James Pipoly, III|W. Rodriguez|et al.","Pipoly 17862","1993","12","7","South America","Colombia","Antioquia","Urrao","Parque Nacional Natural Las Orquídeas. Vereda Calles. Inventario Permanente. Bosque pluvial premontano. Margen derecha del Río Calles.","-76.31666","6.53333","1350.00000000","1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","4",NA,NA
"96","2017-02-03 05:18:00-02","MO","MOBOT","176906","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.",NA,"James L. Zarucchi|Dairon Cárdenas L.","Zarucchi 4340","1986","11","29","South America","Colombia","Antioquia",NA,"Mpio. de Yarumal; N of Yarumal on road to Cerro Marconi (tele- communication towers for town), south slope near peak, Lat. 6º58'N, Long. 75º24'W, alt 2670 m; low forest dominated by Ericaceae.","-75.4","6.96666","2670.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-15","11",NA,NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","176939","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner (MO)","Alwyn H. Gentry|James C. Solomon","Gentry 44693","1984","1","27","South America","Bolivia","La Paz","Nor Yungas","Valley of Río Coroico, Sacramento, 10 km NE of Chuspipata on Coroico road. dense ridge top cloud forest. Transect # 1","-67.8","-16.3","2450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-30","2",NA,NA
"98","2019-01-01 04:34:00-02","MO","MOBOT","176945","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","J.A. Lombardi (HRCB)","Alwyn H. Gentry|Elsa M. Zardini|Miryam Monsalve B.|Jorge Giraldo G.","Gentry 53527","1986","3","24","South America","Colombia","Valle del Cauca",NA,"Finca Zungara, corregimiento La Divisora, crest of Cordillera Occidental 6 km N of Cali-Buenaventura highway, W of Cali. Transect 5","-76.58333","3.53333","1960.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-18","2",NA,NA
"99","2008-05-27 22:02:00-03","MO","MOBOT","177048","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","James C. Solomon","Solomon 9739","1983","3","5","South America","Bolivia","La Paz","Murillo","30.5 km N of (below) dam at Lago Zongo. Trail up to Río Jachcha Cruz. Secondary forest along lower part of trail.","-68.08333","-16.11666","2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-42","3",NA,NA
"100","2008-05-27 22:02:00-03","MO","MOBOT","177085","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","James C. Solomon","Solomon 9301","1983","1","23","South America","Bolivia","La Paz","Nor Yungas","8.7 km below Chuspipata on road to Yolosa. Cloud forest with little disturbance.","-67.78333","-16.26666","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-11","9",NA,NA
"101","2008-05-27 22:02:00-03","MO","MOBOT","177086","PreservedSpecimen","Plantae",NA,NA,"Vitaceae","Cissus","trianae","Cissus trianae","Planch.","Ronald Liesner","James C. Solomon","Solomon 9654","1983","3","3","South America","Bolivia","La Paz","Nor Yungas","0.9 km W of Chuspipata. Low cloud forest, with some disturbance.","-67.81666","-16.3","3100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-32","3",NA,NA
