"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"843","2019-02-15 11:51:03-02","IPA","IPA","75553","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Monteiro, M.T.","23069","1968","12","11","Southern America","Brasil",NA,NA,NA,"IPA0075553",NA,"Plantae",NA,"Lam.","Tavares, S.","Alagoas",NA,"-36.0936012268066","-9.78110980987549",NA,NA,NA,"São Miguel dos Campos",NA,"30539","auto",NA,NA,"1969","05","13",NA,NA,NA,NA,NA
"844","2019-02-15 11:51:03-02","IPA","IPA","50456","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Pereira, J.B.S.; et al.; et al.","6","1986","12","06","Southern America","Brasil",NA,NA,"Arbórea com 8m de altura (fanerófito). Folha alterna (serrilhada). Frequência média/densa.; Vegetação secundária (capoeira). Solo/textura: areno-argiloso. Relevo: plano, levemente ondulado.","IPA0050456",NA,"Plantae",NA,"Lam.","Pinto, G.C.P.","Pará","Fazenda Cedrinho, próximo ao Rio Vermelho.","-49.1178016662598","-5.36860990524292",NA,NA,NA,"Marabá",NA,"262883","auto",NA,NA,"1987","02","16",NA,NA,NA,NA,NA
"845","2019-02-15 11:51:03-02","IPA","IPA","75018","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Carvalho, G.H.","120","1969","03","04","Southern America","Brasil",NA,NA,"Árvore com mais ou menos 8m. de altura, flores amarelas, perfume leve, folhas serrilhadas, sem látex.","IPA0075018",NA,"Plantae",NA,"Lam.","Tavares, S.","Paraíba","Fazenda Santa Catarina.","-38.5553016662598","-6.89027976989746",NA,NA,NA,"Cajazeiras",NA,"20201","auto",NA,NA,"1969","07","03",NA,NA,NA,NA,NA
"846","2019-02-15 11:51:03-02","IPA","IPA","83133","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Lima, M de SC","20","2007","04","19","Southern America","Brasil",NA,NA,"Árvore de porte médio. Alimentícia; medicinal; alisa cabelo; fortificante capilar.","IPA0083133",NA,"Plantae",NA,"Lam.","Cano, O.","Pernambuco","Assentamento Pitanga, área de preservação permanente.","-34.9028015136719","-7.91167020797729",NA,NA,NA,"Abreu e Lima",NA,"28660","auto",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"847","2019-02-15 11:51:03-02","IPA","IPA","22422","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Medeiros-Costa; Andrade-Lima; Andrade-Lima","143","1978","01","04","Southern America","Brasil",NA,NA,"Arbusto de 3m, flores esverdeadas.","IPA0022422",NA,"Plantae",NA,"Lam.","Andrade-Lima","Pernambuco","Suape, área do Projeto Suape, parte anterior (Estação D).","-35.0349998474121","-8.28666973114014",NA,NA,NA,"Cabo de Santo Agostinho",NA,"25282","auto",NA,NA,"1978","03","30",NA,NA,NA,NA,NA
"848","2019-02-15 11:51:03-02","IPA","IPA","88731","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Miranda, A.M.","3285","1999","04","14","Southern America","Brasil",NA,NA,"Arvoreta ca. 3 m de altura; flores cremes.","IPA0088731",NA,"Plantae",NA,"Lam.","Miranda, A.M.","Pernambuco","Próximo a Casa do Conselho.","-32.4108009338379","-3.84028005599976",NA,NA,NA,"Fernando de Noronha",NA,"8269","auto",NA,NA,"1999","04","14",NA,NA,NA,NA,NA
"849","2019-03-22 12:20:58-03","IPA","IPA","83126","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Connolly-Gomes, L.","808","2008","02","18","Southern America","Brasil",NA,NA,"Porte lenhoso.","IPA0083126",NA,"Plantae",NA,"Lam.","Cano, O.","Pernambuco","Nova Cruz, tabuleiro transição de restinga.","-34.9063987731934","-7.83416986465454",NA,NA,NA,"Igarassu",NA,"24709","auto",NA,NA,"2009","03","24",NA,NA,NA,NA,NA
"850","2019-02-15 11:51:03-02","IPA","IPA","61622","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Silva, A.","42","2000","10","27","Southern America","Brasil",NA,NA,"Árvore.","IPA0061622",NA,"Plantae",NA,"Lam.","Silva, A.","Pernambuco","Usina São José., córrego do urubu. Mata.","-34.9063987731934","-7.83416986465454",NA,NA,NA,"Igarassu",NA,"24709","auto",NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA
"851","2019-02-15 11:51:03-02","IPA","IPA","90096","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Brito, Mª do R; L; L","s.n.","2015","04","04","Southern America","Brasil",NA,NA,"Material botânico em estudo para fins de Tese de Doutorado na UFPE, Curso de Ciências Farmacêuticas, sob orientação do Prof. Luiz Alberto Lira Soares.; Árvore; botões amarelos; frutos globosos marrom-escuro.","IPA0090096",NA,"Plantae",NA,"Lam.","Cano, O.","Pernambuco","Sítio Caramuru","-35.3196983337402","-7.84471988677979",NA,NA,NA,"Lagoa do Carro",NA,"9447","auto",NA,NA,"2015","04","15",NA,NA,NA,NA,NA
"852","2019-02-15 11:51:03-02","IPA","IPA","69784","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Costa; Silva, M.B.; Valdivino, J...; Valdivino, J...","2849","2002","03","15","Southern America","Brasil",NA,NA,NA,"IPA0069784",NA,"Plantae",NA,"Lam.","Costa; Silva, M.B.","Pernambuco","Mata de Alcaparra","-35.2277984619141","-7.74167013168335",NA,NA,NA,"Nazaré da Mata",NA,"9456","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"853","2019-07-26 11:41:21-03","IPA","IPA","65661","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Ferreira, C.","65661","2004","07","06","Southern America","Brasil",NA,NA,"Árvore. Uso das cascas por populares.","IPA0065661",NA,"Plantae",NA,"Lam.","Costa; Silva, M.B.","Pernambuco",NA,"-34.8731002807617","-7.94083023071289",NA,NA,NA,"Paulista",NA,"17375","auto",NA,NA,"2004","07","07",NA,NA,NA,NA,NA
"854","2019-07-26 11:41:21-03","IPA","IPA","58872","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Silva, A.","58872","1999","12","20","Southern America","Brasil",NA,NA,"Árvore até 5m de altura. Flores esverdeadas. Coméstica e veterinária.","IPA0058872",NA,"Plantae",NA,"Lam.","Silva, A.","Pernambuco","Uruba, capoeira.","-34.8731002807617","-7.94083023071289",NA,NA,NA,"Paulista",NA,"17375","auto",NA,NA,"1999","12","20",NA,NA,NA,NA,NA
"855","2019-02-15 11:51:03-02","IPA","IPA","65070","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Miranda, A.M.","1165","1994","01","12","Southern America","Brasil",NA,NA,"Arbusto ca. 2m de altura; flores inconspícuas esverdeadas.","IPA0065070",NA,"Plantae",NA,"Lam.","Miranda, A.M.","Pernambuco","entrada da Usina Água Branca.","-36.0116996765137","-8.82777976989746",NA,NA,NA,"Quipapá",NA,"11788","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"856","2019-02-15 11:51:03-02","IPA","IPA","83164","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Silva, L.R.","154","2006","05","12","Southern America","Brasil",NA,NA,"Árvore ca. 8m de altura; CAP 0,55 cm.","IPA0083164",NA,"Plantae",NA,"Lam.","Silva, L.R.","Pernambuco","Parque Arraial Velho do Bom Jesus (Sítio da Trindade).","-34.8810997009277","-8.05389022827148",NA,NA,NA,"Recife",NA,"18865","auto",NA,NA,"2006","05","12",NA,NA,NA,NA,NA
"857","2019-02-15 11:51:03-02","IPA","IPA","1626","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Andrade-Lima","50-466","1950","03","12","Southern America","Brasil",NA,NA,"Arbusto. Flor amarelo-claro.","IPA0001626",NA,"Plantae",NA,"Lam.","Andrade-Lima","Pernambuco","Engenho Santa Rosa","-35.0182991027832","-8.00222015380859",NA,NA,NA,"São Lourenço da Mata",NA,"21764","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2019-02-15 11:51:03-02","IPA","IPA","31393","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Lima, V.C.; Barreto, R.; Cavalcanti, G.; Barreto, R.; Cavalcanti, G.","89","1982","04","01","Southern America","Brasil",NA,NA,"Árvore 5-6m de altura, flores amarelo-esverdeadas. Sua casca serve para lavar cabelo. A garrafada serve como expectorante para o gado.","IPA0031393",NA,"Plantae",NA,"Lam.","Barreto, R.","Pernambuco","Oiteira do Pedro (Tapacurá), próxima a uma casa.","-35.0182991027832","-8.00222015380859",NA,NA,NA,"São Lourenço da Mata",NA,"21764","auto",NA,NA,"1982","04","01",NA,NA,NA,NA,NA
"859","2019-02-15 11:51:03-02","IPA","IPA","75575","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Teixeira, G.","2649","1965","03","25","Southern America","Brasil",NA,NA,"Arvoreta de flores permudas de cor amarelo pálido.","IPA0075575",NA,"Plantae",NA,"Lam.","Tavares, S.","Pernambuco","Engenho Canavieiras, córrego do Borrão.","-35.3266983032227","-7.65693998336792",NA,NA,NA,"Vicência",NA,"21084","auto",NA,NA,"1966","05","09",NA,NA,NA,NA,NA
"860","2019-02-15 11:51:03-02","IPA","IPA","64591","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Almeida, E.B.","2","1999","08","05","Southern America","Brasil",NA,NA,"Arbusto, frutos escuros.","IPA0064591",NA,"Plantae",NA,"Lam.",NA,"Rio Grande do Norte","Santuário Ecológico de Pipa","-35.0918998718262","-6.18666982650757",NA,NA,NA,"Tibau do Sul",NA,"13790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2019-07-26 11:41:21-03","IPA","IPA","63984","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Hoehne, F.C.","63984","1932","06","09","Southern America","Brasil",NA,NA,NA,"IPA0063984",NA,"Plantae",NA,"Lam.",NA,"São Paulo",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,"Moji Mirim",NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2019-02-15 11:51:03-02","IPA","IPA","63978","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Catharino, E.L.M.","200","1984","09","08","Southern America","Brasil",NA,NA,"Arvoreta ca. 3m de altura. Subosque.","IPA0063978",NA,"Plantae",NA,"Lam.","Catharino, E.L.M.","São Paulo","resíduo de mata atrás do Colégio Mello Moraes. matão","-47.6399993896484","-22.7199993133545",NA,NA,NA,"Piracicaba",NA,"44778","auto",NA,NA,"1984","09",NA,NA,NA,NA,NA,NA
"863","2019-07-26 11:41:21-03","IPA","IPA","63983","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","S/C","63983",NA,NA,NA,"Southern America","Brasil",NA,NA,"Cultivado.","IPA0063983",NA,"Plantae",NA,"Lam.",NA,"São Paulo","Bom Retiro","-46.6300010681152","-23.5400009155273",NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2019-07-26 11:41:21-03","IPA","IPA","9813","S","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Koscinski, M.","9813","1936",NA,NA,"Southern America","Brasil",NA,NA,"Fruto em outubro.","IPA0009813",NA,"Plantae",NA,"Lam.",NA,"São Paulo","Horto Florestal, Herb. Mus. Flor. 121.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"São Paulo",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2019-08-27 13:34:20-03","IAP","PACA-AGP","69318.1","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Hatschbach, G.","51908","1987","11","24",NA,"Brasil",NA,NA,"flor creme; árvore com 8 m; mata degradada. Habitat: mata degradada Fenofase: Flor creme Hábito: árvore Ecossistema: MATA","PACA069318-1",NA,"Magnoliophyta","Malvales","Lam.","G. Hatschbach","PR",NA,"-49.9496994018555","-23.778299331665",NA,NA,NA,"Tomazina",NA,"29630","auto",NA,NA,"1988",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"866","2019-08-27 13:34:20-03","IAP","PACA-AGP","50441","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Sehnem, A.","4206","1950","01","12",NA,"Brasil",NA,NA,"Habitat: in silva campestri Fenofase: flor","PACA050441",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS","ad montem Itacolumí","-50.9919013977051","-29.9444007873535",NA,"200","200","Gravataí",NA,"25424","auto",NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"867","2019-08-27 13:34:20-03","IAP","PACA-AGP","96121","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Ohlweiler, A. A.",NA,"1997","06",NA,NA,"Brasil",NA,NA,"HASU 6483&nf;De 10m de altura, com flores e frutos Habitat: beira de mata Fenofase: flor Hábito: árvore","PACA096121",NA,"Magnoliophyta","Malvales","Lam.","A. C. Araújo","RS","Morro do Paula","-51.1472015380859","-29.7602996826172",NA,NA,NA,"São Leopoldo",NA,"10287","auto",NA,NA,"1997",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"868","2019-08-27 13:34:20-03","IAP","PACA-AGP","29547","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rambo, B.",NA,"1945","09","05",NA,"Brasil",NA,NA,"fr. semievoluto. Habitat: in silva campestri Fenofase: fruto semievoluto","PACA029547",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS",NA,"-51.1483001708984","-29.8246994018555",NA,NA,NA,"Sapucaia do Sul",NA,"7291","auto",NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"869","2019-08-27 13:34:20-03","IAP","PACA-AGP","194","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rambo, B.",NA,"1933","10","21",NA,"Brasil",NA,NA,"fr. submaturo. Habitat: in silvula campestri Fenofase: fruto submaturo","PACA000194",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS",NA,NA,NA,NA,NA,NA,"ad montem Itacolumí",NA,NA,NA,NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"870","2019-08-27 13:34:20-03","IAP","PACA-AGP","37365.1","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rambo, B.",NA,"1948","07","08",NA,"Brasil",NA,NA,"fruto novo. Habitat: in silva campestri Fenofase: fruto novo","PACA037365-1",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS",NA,NA,NA,NA,NA,NA,"ad montem Sapucaia",NA,NA,NA,NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"871","2019-08-27 13:34:20-03","IAP","PACA-AGP","38354","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rambo, B.",NA,"1948","11","29",NA,"Brasil",NA,NA,"fl. Habitat: in silva campestri Fenofase: flor","PACA038354",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS",NA,NA,NA,NA,NA,NA,"ad montem Sapucaia",NA,NA,NA,NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"872","2019-08-27 13:34:20-03","IAP","PACA-AGP","39070","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rambo, B.",NA,"1948","12","20",NA,"Brasil",NA,NA,"fl. Habitat: in silva campestri Fenofase: flor","PACA039070",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS",NA,NA,NA,NA,NA,NA,"ad montem Steinkopf",NA,NA,NA,NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"873","2019-08-27 13:34:20-03","IAP","PACA-AGP","40918","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rambo, B.",NA,"1949","04","08",NA,"Brasil",NA,NA,"fl. Habitat: in silva campestri Fenofase: flor","PACA040918",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS",NA,NA,NA,NA,NA,NA,"ad montem das Cabras",NA,NA,NA,NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"874","2019-08-27 13:34:20-03","IAP","PACA-AGP","45266","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Rambo, B.",NA,"1950","01","11",NA,"Brasil",NA,NA,"fl. Habitat: in silva campestri Fenofase: flor","PACA045266",NA,"Magnoliophyta","Malvales","Lam.","Emrich-Rambo","RS",NA,NA,NA,NA,NA,NA,"ad montem Itacolumí",NA,NA,NA,NA,NA,"1954","09","22","Magnoliopsida",NA,NA,NA,NA
"875","2019-08-27 13:34:20-03","IAP","PACA-AGP","87316","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Hatschbach, G.","73864","2002","11","08",NA,"Brasil",NA,NA,"flor creme; árvore com 5 m. Habitat: margem do rio Fenofase: Flor creme Hábito: árvore","PACA087316",NA,"Magnoliophyta","Malvales","Lam.","G. Hatschbach","MS","Rod. Bonito-Campo dos Índios, Córrego Seco","-56.4818992614746","-21.1210994720459",NA,NA,NA,"Bonito",NA,"71352","auto",NA,NA,"2003",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"876","2019-08-27 13:34:20-03","IAP","PACA-AGP","109094","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","M. Grings","812","2008","11",NA,NA,"Brasil",NA,NA,"ICN 162990 Habitat: no pátio em frente ao bar da FACED Fenofase: fl. Hábito: árvore","PACA109094",NA,"Magnoliophyta","Malvales","Lam.","M. Grings","RS","Campus do Centro - UFRGS.","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Porto Alegre",NA,"29946","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"877","2020-12-20 21:19:33-03","UFV","VIC","027550","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","França, F.; Silva, B.M.","3190","1999","06","26",NA,"Brasil",NA,NA,"Arvoreta com ramos inclinados, folha menbranácea concolor, fruto imaturo verde, fruto maduro enegrecido.","VIC027550",NA,NA,NA,"Lam.",NA,"Bahia","Arredores de Itaitu","-40.5182991027832","-11.1806001663208",NA,NA,NA,"Jacobina",NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2020-12-20 21:19:33-03","UFV","VIC","021523","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Lima-Júnior, G.A.; et al.","s.n.","2004","09","13",NA,"Brasil",NA,NA,"Árvore de 6 m de altura, frutos negros, totalmente desprovida de folhas, n° coleta 429.","VIC021523",NA,NA,NA,"Lam.",NA,"Mato Grosso","RPPN SESC Pantanal","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Poconé",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2020-12-20 21:19:33-03","UFV","VIC","020020","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Frigo, P.","s.n.","1994","05","31",NA,"Brasil",NA,NA,"Árvore de cerca de 8 m de altura.","VIC020020",NA,NA,NA,"Lam.",NA,"Minas Gerais","Fazenda Triângulo - à 55 km de Uberaba - BR 050","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Uberaba",NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2020-12-20 21:19:33-03","UFV","VIC","022420","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Frigo, P.","s.n.","1993","11",NA,NA,"Brasil",NA,NA,"Planta pioneira de facil dispersão e bom desenvolvimento em substrato pedregoso principalmente em pilhas de regeito de minério( Calcário dolomítico.) Árvore de cerca de 12 m.","VIC022420",NA,NA,NA,"Lam.",NA,"Minas Gerais",NA,"-46.9077987670898","-17.9869003295898",NA,NA,NA,"Vazante",NA,"62440","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2020-12-20 21:19:33-03","UFV","VIC","014929","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014929",NA,NA,NA,"Lam.",NA,"Minas Gerais","Flora do Vale do Araguari","-48.187198638916","-18.6471996307373","VIC014929",NA,NA,"Araguari",NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2020-12-20 21:19:33-03","UFV","VIC","48548","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Filardi, F.L.R.; et al.","313","2003","09","28",NA,"Brasil",NA,NA,"Flores e Frutos; Árvore; Cerrado","VIC048548",NA,NA,NA,"Lam.",NA,"Minas Gerais","Vila","-42.5388984680176","-21.7705993652344","VIC048548",NA,NA,"Volta Grande",NA,"11543","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2020-12-20 21:19:33-03","UFV","VIC","48547","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Filardi, F.L.R.; et al.","267","2003","02","27",NA,"Brasil",NA,NA,"Flores; Árvore; Cerrado","VIC048547",NA,NA,NA,"Lam.",NA,"Minas Gerais","Trilha da Dalbergia","-48","-20","VIC048547",NA,NA,"Volta Grande",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"884","2020-12-20 21:19:33-03","UFV","VIC","022419","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Frigo, P.","4","1993","09","30",NA,"Brasil",NA,NA,"Mata de encosta-cerradão, pequena árvore de cerca de 3,6 m de altura.","VIC022419",NA,NA,NA,"Lam.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"Barra de Salinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2020-12-20 21:19:33-03","UFV","VIC","023947","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Mota, A L P","556","1991","08","26",NA,"Brasil",NA,NA,"Árvore de até 7 m de flores amarelas, frutos secos marrons.","VIC023947",NA,NA,NA,"Lam.",NA,"Mato Grosso","Cerrado Jacó",NA,NA,NA,NA,NA,"Uberlândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2020-12-20 21:19:33-03","UFV","VIC","029825","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Lopes, M.M.M.","50","2002","01","05",NA,"Brasil",NA,NA,"Árvore cultivada, folha menbranácea, flor amarelo esverdeada.","VIC029825",NA,NA,NA,"Lam.",NA,"Bahia","Jardim Zoológico, Área de Hipopotamo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2020-12-20 21:19:33-03","UFV","VIC","041045","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Duarte, T.","57","2005","10","12",NA,"Brasil",NA,NA,"Cerrado, arbórea, 5,5 m, flores de cálice verde claro e corola de base avermelhada, borda de cerradão.","VIC041045",NA,NA,NA,"Lam.",NA,"Mato Grosso","RPPN SESC Pantanal",NA,NA,NA,NA,NA,"B. Melgaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2020-12-20 21:19:33-03","UFV","VIC","16955","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Proj Jaíba; et al.","51","1996","10","15",NA,"Brasil",NA,NA,"Árvore de 8 m de altura, de flores amarelas, frutos velhos.","VIC016955",NA,NA,NA,"Lam.",NA,"Minas Gerais","projeto jaíba",NA,NA,"VIC016955",NA,NA,"Mocambinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2020-12-20 21:19:33-03","UFV","VIC","17153","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Proj Jaíba; et al.","s.n.","1997","02","20",NA,"Brasil",NA,NA,"Flor amarelo verde de um arbusto de 1,5 m de altura.","VIC017153",NA,NA,NA,"Lam.",NA,"Minas Gerais","projeto jaíba",NA,NA,"VIC017153",NA,NA,"Mocambinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2020-12-20 21:19:33-03","UFV","VIC","40988","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Duarte, T.","12","2005","07","12",NA,"Brasil",NA,NA,"frutos imaturos verrucosos de cor verde, Arbóreo de 12 m.","VIC040988",NA,NA,NA,"Lam.",NA,"Mato Grosso","RPPN SESC Pantanal",NA,NA,NA,NA,NA,"B. Melgaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2020-12-20 21:19:33-03","UFV","VIC","41017","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Duarte, T.","5","2005","07","10",NA,"Brasil",NA,NA,"Arbóreo de 1,8 m.","VIC041017",NA,NA,NA,"Lam.",NA,"Mato Grosso","RPPN SESC Pantanal",NA,NA,NA,NA,NA,"B. Melgaço",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2020-12-20 21:19:33-03","UFV","VIC","48549","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Filardi, F.L.R.; et al.","387","2003","12","08",NA,"Brasil",NA,NA,"Frutos; Árvore; Cerrado","VIC048549",NA,NA,NA,"Lam.",NA,"Minas Gerais","Vila-Clube","-48","-20","VIC048549",NA,NA,"Volta Grande",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
"893","2020-12-20 21:19:33-03","UFV","VIC","48550","PreservedSpecimen","Plantae","Sterculiaceae","Guazuma","ulmifolia","Guazuma ulmifolia","Filardi, F.L.R.; et al.","418","2003","12","10",NA,"Brasil",NA,NA,"Frutos; Árvore; Cerrado","VIC048550",NA,NA,NA,"Lam.",NA,"Minas Gerais","Vila-Recepção","-48","-20","VIC048550",NA,NA,"Volta Grande",NA,NA,NA,"-48","-20",NA,NA,NA,NA,NA,NA,NA,NA
