"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","dayIdentified","typeStatus"
"47","2020-11-04 12:18:12-03","ESALQ","ESA","45638","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Assis, M.C.; Árbocz, G.F.; Silva, M.R.; Zanella, J.","468.0","1997","07",NA,"Brasil","Mato Grosso","Aripuanã","Margem da MT-420 a 42,4km da cidade em direção a Juruena. Floresta Ombrófila alterada pela retirada de madeira. Relevo plano. Solo tipo latossolo.","-59.459400177002","-10.1667003631592",NA,"Arbusto de 1m. Inflorescências imaturas creme-esverdeadas.","ESA045638","ESA045638",NA,"04",NA,NA,"-59,249,167","-10,266,111",NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA
"48","2020-11-04 12:15:41-03","ESALQ","ESA","135543","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","V.S. Moreno",NA,"2013","01",NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,"ESA135543",NA,"V.S. Moreno","08",NA,NA,NA,NA,"2014",NA,"23696","auto",NA,NA,NA,NA,NA,NA
"49","2020-11-04 12:18:12-03","ESALQ","ESA","45639","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18575.0","1997","07",NA,"Brasil","Mato Grosso","Aripuanã","Beira da estrada Juruena-Aripuanã. Floresta Estacional Semidecidual, com roça de cacau abandonada em seu interior","-59.459400177002","-10.1667003631592",NA,"Arbusto, ca 1,5m alt.; espigas verdes","ESA045639","ESA045639",NA,"09",NA,NA,"-58,691,389","-10,362,778",NA,NA,"273871","auto",NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:37:57-03","UNICAMP","UEC","106942","S","Plantae","Magnoliopsida",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz et Pav.","Leitão Filho, HF; Rodrigues, RR; Cardoso-Leite, E; Lisboa, MLG; Goldenberg, R; et al.","34511","1996","01",NA,"Brazil","São Paulo","Ubatuba","Estrada da casa da Farinha","-44.852789","-23.3525",NA,"Mata de planície, beira de estrada. Arbusto de 2 m, infrutescência verde e pendente, inflorescência branca.","UEC149926","UEC149926",NA,"30",NA,NA,"-44.852789","-23.3525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:37:57-03","UNICAMP","UEC","179875","S","Plantae","Magnoliopsida",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz et Pav.","Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Rodrigues, RR; Souza, VC;","810","2013","03",NA,"Brazil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.","-47.533472","-24.033917",NA,"Arbusto, ca. 1,5m alt.; espigas verdes.; Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","UEC031474","UEC031474","Colletta, GD","26","480","480","-47.533472","-24.033917","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:37:57-03","UNICAMP","UEC","67461","S","Plantae","Magnoliopsida",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz et Pav.","Koschnitzke, C; et al.","29163","1993","11",NA,"Brazil","São Paulo","Ubatuba","Núcleo de Picinguaba, Trilha da Farinha. Planície.","-44.846667","-23.356944",NA,"Arbusto ca. 0,80 m altura, inflorescência imaturas.","UEC149927","UEC149927",NA,"09",NA,NA,"-44.846667","-23.356944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-08-16 08:40:33-03","UTFPR","HCF","10643","S","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","M.G. Caxambu","4072","2012","04",NA,"Brasil","SP","Pariquera-Açu","Propriedade do Sr. Flávio","-47.847667","-24.807389",NA,"arbusto ca. 0,80 m. Espigas de cor verde clara.",NA,NA,"J. Cordeiro","29","30","30","47°50'51,6 W","24°48'26,6 S","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-06-29 09:31:47-03","UFRRJ","RBR","16141","S","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","H. Monteiro","4208","1953","09",NA,"Brasil","Minas Gerais","Viçosa","Escola Superior de Agricultura.","-42.8819007873535","-20.7539005279541",NA,NA,"RBR00016141",NA,"D.M. Ferreira","09",NA,NA,NA,NA,"2006",NA,"13937","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:39:44-03","MBM","MBM","391143","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Delfini, C.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Rodrigues, R.R.; Souza, V.C.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Rodrigues, R.R.; Souza, V.C.","810","2013","03","Southern America","Brazil","São Paulo","Tapiraí","Reserva Natural de Votorantim (CBA), UHE Barra Trilha da Vila dos Moradores em direção à caixa d-água (aprox. 2Km)","-47.316111","-24.020278",NA,"Arbusto, ca. 1,5m alt., espigas verdes.; Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","MBM391143","MBM391143","Colleta, G.D.","26","480","480","-47.316111","-24.020278","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2015-09-03 18:46:37-03","MNHN","RECOLNAT_MNHN_P","P01984109","PreservedSpecimen",NA,NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Miers, J.",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Org. Mts.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01984109' target='other'> <mi>dwc_moreinfo</mi></a>","P01984109","P01984109_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4467",NA,NA,NA
"57","2015-09-03 18:46:37-03","MNHN","RECOLNAT_MNHN_P","P01984108","PreservedSpecimen",NA,NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","dans le bois virge.","-44.5633010864258","-22.4960994720459","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01984108' target='other'> <mi>dwc_moreinfo</mi></a>","P01984108","P01984108_01",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,"7845",NA,NA,NA
"58","2020-12-11 11:40:13-03","UFMG","BHCB","171310","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Souza, VC de; Rodrigues, RR; Tamashiro, JY; I","810","2013","03","Southern America","Brasil","São Paulo","Tapiraí","Reserva particular da Votorantim., UHE da Barra, trilha da caixa d'água para a vila de moradores. Floresta ombrófila densa com perturbação antrópica.","-47.533472","-24.033917",NA,"Arbusto, ca. 1,5m alt. espigas verdes.","BHCB015866",NA,NA,"26",NA,NA,"-47.533472","-24.033917","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","686860","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","David N. Smith|Manuel Palacios","Smith 2627","1982","10","South America","Peru","Junín","Chanchamayo","Chilpez ca. 26 km S of San Ramón. Primary high montane forest dominated by Podocarpus, (Ulcumano), Cedrela and Juglans neotropica.","-75.36666","-10.26666",NA,NA,NA,NA,"R. Callejas (HUA)","19","1720.00000000","1850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"82-190","6",NA,NA
"60","2014-04-04 05:46:00-03","MO","MOBOT","694985","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rodolfo Vásquez","Vásquez Martínez 3864","1983","3","South America","Peru","Ucayali","Coronel Portillo","Bosque Nacional A. V. Humboldt. Bosque primario.","-74.75","-8.66666",NA,NA,NA,NA,"Ricardo Callejas","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-7","3",NA,NA
"61","2019-09-03 04:36:00-03","MO","MOBOT","1427182","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Homero Vargas|Efraín Freire|J.C. Valenzuela|Carlos Morales|H. Ricachi","Vargas López 3986","1999","8","South America","Ecuador","Sucumbíos","Gonzalo Pizarro","Reserva Ecológica Cayambe-Coca. Colecciones en la parte baja del sendero a El Reventador. Bosque húmedo premontano, vegetación secundaria, suelo colinado bien drenado.","-77.6","-0.1",NA,NA,NA,NA,NA,"12","1530.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"62","2019-09-03 04:36:00-03","MO","MOBOT","1427071","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Homero Vargas|Efraín Freire|J.C. Valenzuela|Carlos Morales|H. Ricachi","Vargas López 3891","1999","8","South America","Ecuador","Sucumbíos","Gonzalo Pizarro","Reserva Ecológica Cayambe-Coca, sendero a El Reventador, colecciones en la ruta del nuevo oleoducto de crudos pesados. Bosque húmedo premontano, vegetación primaria, suelo colinado bien drenado.","-77.6","-0.1",NA,NA,NA,NA,NA,"11","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"63","2015-03-24 12:27:00-03","MO","MOBOT","686188","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","José Schunke V.","Schunke Vigo 9354","1976","6","South America","Peru","Huánuco","Leoncio Prado","Dtto. Hermilio Valdizan; cerca a la Divisoria.","-75.7922222","-9.1663889",NA,NA,NA,NA,"R. Callejas (HUA)",NA,"1500.00000000","1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"14","7",NA,NA
"64","2013-09-12 13:20:00-03","MO","MOBOT","100169840","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|H. Huaylla","Fuentes Claros 13013","2008","6","South America","Bolivia","La Paz","Franz Tamayo","Madidi, Apolobamba, Pelechuco-Apolo, Selumacan-puente Corapara","-69.0002778","-14.7719445",NA,NA,NA,NA,"A. Fuentes (LPB)","14","2420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-95","3",NA,NA
"65","2020-07-23 15:25:00-03","MO","MOBOT","100186702","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Vania Torrez|Javier Quisbert|M. Villalobos|A. Cerezo","Torrez Flores 357","2008","10","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Apolobamba, Pelechuco-río abajo, Coranara Ladera con exposición Suroeste.","-68.9880555","-14.7663889",NA,NA,NA,NA,"D. Salazar","13","2573.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-02","1",NA,NA
"66","2017-01-15 11:29:00-02","MO","MOBOT","100189990","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","I. Loza|A.L. Moya|M.P. Paco|L.F. Sanchez|F. Delgado","Loza Rivera 500","2008","10","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Pelechuco, ex aduana Coronara.","-68.9874722","-14.7663056",NA,NA,NA,NA,"V. Torrez (LPB), 2009","14","2766.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"08-01","1",NA,NA
"67","2020-09-10 12:18:00-03","MO","MOBOT","100234458","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","L. Cayola|M. Reguerin|Pablo Solíz|J. Salas|J. Delgado|Alvaro Ochoa","Cayola Pérez 3036","2009","5","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Pelechuco, Rio Santa Ana.","-68.9706389","-14.7755278",NA,NA,NA,NA,"R. Hurtado","11","2469.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-02","4",NA,NA
"68","2020-09-09 16:39:00-03","MO","MOBOT","100246860","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","D. Alanes|Alfredo F. Fuentes|D. Salazar|Saul Cusi|Modesto Chambi","Alanes 228","2009","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Fuertecillo, por el camino a keara, parcela permanente Nº 27 (1 ha).","-68.9323889","-14.5986111",NA,NA,NA,NA,"R. Hurtado","29","1859.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-14","4",NA,NA
"69","2020-09-09 16:36:00-03","MO","MOBOT","100267476","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|J. Salas|R. Huasurco","Fuentes Claros 14358","2009","6","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Sector Tanhuara pasando el río Pelechuco, por el camino Pelechuco-Apolo.","-68.9468055","-14.7459166",NA,NA,NA,NA,"R. Hurtado","17","1834.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-81","5",NA,NA
"70","2020-09-10 12:14:00-03","MO","MOBOT","100301841","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|D. Salazar|D. Alanes|Saul Cusi","Fuentes Claros 15206","2009","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tocoaque, entre Keara y Mojos.","-68.9517778","-14.6180556",NA,NA,NA,NA,"R. Hurtado","20","2349.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-136","6",NA,NA
"71","2020-09-10 12:14:00-03","MO","MOBOT","100301842","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|D. Salazar|D. Alanes|Saul Cusi","Fuentes Claros 15207","2009","9","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Tocoaque, entre Keara y Mojos.","-68.9517778","-14.6180556",NA,NA,NA,NA,"R. Hurtado","20","2349.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-136","2",NA,NA
"72","2015-07-16 12:00:00-03","MO","MOBOT","100326301","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|Modesto Chambi|Saul Cusi","Fuentes Claros 15467","2009","10","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Lagunillas (entre Mojos y Keara).","-68.9430555","-14.6091667",NA,NA,NA,NA,"Allan Bornstein (SEMO)","1","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-162","4",NA,NA
"73","2013-05-07 14:23:00-03","MO","MOBOT","100326318","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|D. Alanes|Modesto Chambi","Fuentes Claros 15486","2009","10","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, sector Tocoaque (entre Keara y Mojos), parcela permanente 2 y campamento.","-68.9527778","-14.6175",NA,NA,NA,NA,"A. Fuentes (LPB)","2","2380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"09-164","5",NA,NA
"74","2020-09-09 16:40:00-03","MO","MOBOT","100355216","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","L. Cayola|L. Samo|A. Rojas|R. Delgado","Cayola Pérez 4088A","2010","7","South America","Bolivia","La Paz","Franz Tamayo","Collpamayu, cabecera del arroyo Santa Rosa.","-68.7123056","-14.6698611",NA,NA,NA,NA,"R. Hurtado","21","1212.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-19","6",NA,NA
"75","2020-09-10 12:17:00-03","MO","MOBOT","100355392","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","L. Cayola|I. Loza|L. Samo|R. Villanueva|M. Cruz|A. Cruz|R. Delgado","Cayola Pérez 4269A","2010","8","South America","Bolivia","La Paz","Franz Tamayo","Senda Santa Rosa-río Amantala, cerca al encuentro entre Río Pelechuco y Amantala, frente al sector conocido como Charopampa.","-68.7289417","-14.7619111",NA,NA,NA,NA,"R. Hurtado","4","1451.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-25","3",NA,NA
"76","2020-09-09 16:37:00-03","MO","MOBOT","100356112","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|P. Calvi|I. Justo|P. Miranda|L. Vaquiata","Fuentes Claros 17032","2010","8","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, antes de la unión de los ríos Turiapo y Siripita.","-68.6298056","-14.7803611",NA,NA,NA,NA,"R. Hurtado","18","1447.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-76","5",NA,NA
"77","2020-09-10 12:15:00-03","MO","MOBOT","100356222","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes","Fuentes Claros 17058","2010","8","South America","Bolivia","La Paz","Franz Tamayo","Región Madidi, Santo Domingo, sector Lechemayu camino a parcela permanente 49.","-68.6191667","-14.7741667",NA,NA,NA,NA,"R. Hurtado","19","1510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-78","6",NA,NA
"78","2020-09-09 16:38:00-03","MO","MOBOT","100360096","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alfredo F. Fuentes|P. Machaca","Fuentes Claros 16153","2010","4","South America","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Chulina, sector Teterhuaya.","-68.8770556","-15.1348055",NA,NA,NA,NA,"R. Hurtado","18","2805.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-30","6",NA,NA
"79","2020-09-09 16:39:00-03","MO","MOBOT","100384004","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","I. Loza|L. Samo|R. Villegas|F. Cruz|A. Cruz","Loza Rivera 2006","2010","7","South America","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, localidad Santa Rosa a orillas del río Amantala.","-68.7184861","-14.7763278",NA,NA,NA,NA,"R. Hurtado","28","1197.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-25","7",NA,NA
"80","2020-09-10 12:17:00-03","MO","MOBOT","100384051","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","I. Loza|L. Cayola|L. Samo|R. Villegas|R. Villanueva|A. Rojas|F. Cruz|M. Cruz|R. Delgado","Loza Rivera 2050","2010","8","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, localidad Santa Rosa, por la senda Santa Rosa y río Amantala.","-68.7264223","-14.7601583",NA,NA,NA,NA,"R. Hurtado","3","1232.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-26","3",NA,NA
"81","2020-01-15 04:34:00-03","MO","MOBOT","100498615","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Jehizon Terán|D. Soux|M. Aliaga|E. Rodríguez|Eric Feltz|Huber Villca","Terán Aguilar 4251","2009","10","South America","Bolivia","Cochabamba","Carrasco","Chasqui porvenir.","-64.8033333","-16.895",NA,NA,NA,NA,"R. Callejas (HUA)","23","205.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chasqui 4213","1",NA,NA
"82","2014-04-04 05:49:00-03","MO","MOBOT","1073632","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rodolfo Vásquez|et al.","Vásquez Martínez 18237","1992","4","South America","Peru","Loreto","Maynas","Indiana, Explorama Reserve (Yanamono). Bosque primario.","-72.86666","-3.46666",NA,NA,NA,NA,"R. Callejas (HUA)","15","106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"547","4",NA,NA
"83","2014-04-04 05:49:00-03","MO","MOBOT","1159845","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rodolfo Vásquez|et al.","Vásquez Martínez 21741","1996","11","South America","Peru","Amazonas","Bagua","Distrito Imaza, Yamayakat. Bosque primario, colinas con pendientes 20-30 %, transecto 2 x 500 m.","-78.33972","-5.05555",NA,NA,NA,NA,"R. Callejas (HUA)","9","480.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"84","2013-06-02 05:37:00-03","MO","MOBOT","1230978","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Efraín Freire|et al.","Freire Mayorga 2441","1997","8","South America","Ecuador","Napo",NA,"Cantón Loreto. Parroquia San Vicente de Huaticocha, Comunidad Santa Rosa de Arapino, Bloque #19 Triton, Pozo Santa Rosa. Bosque primario, intervenido. Parcela temporal de inventario de bosque 0.25 ha.","-77.6666667","-0.9666667",NA,NA,NA,NA,NA,"17","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","1",NA,NA
"85","2012-04-20 05:09:00-03","MO","MOBOT","1238913","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rocío Rojas|et al.","Rojas Gonzáles 598","1997","11","South America","Peru","Loreto","Alto Amazonas","Dtto. Manseriche, Pongo de Manseriche. Bosque primario.","-77.54166","-4.47083",NA,NA,NA,NA,"R. Callejas (HUA)","21","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9",NA,NA
"86","2012-04-20 05:09:00-03","MO","MOBOT","1251484","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rocío Rojas|et al.","Rojas Gonzáles 3","1997","7","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque. Bosque de ribera, Río Cenepa.","-78.20722","-4.61916",NA,NA,NA,NA,"R. Callejas (HUA)","16","289.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,NA
"87","2012-04-20 05:09:00-03","MO","MOBOT","1251767","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rocío Rojas|et al.","Rojas Gonzáles 0286","1997","8","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Mamayaque. Bosque primario.","-78.23361","-4.58027",NA,NA,NA,NA,"R. Callejas (HUA)","11","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"88","2014-04-04 05:50:00-03","MO","MOBOT","1252011","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rodolfo Vásquez|et al.","Vásquez Martínez 22220","1997","1","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad Aguaruna Pagki-Suwa, Río Cenepa. Bosque primario, sobre colinas.","-78.17611","-4.52638",NA,NA,NA,NA,"R. Callejas (HUA)","24","289.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"89","2014-04-04 05:50:00-03","MO","MOBOT","1253894","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rodolfo Vásquez|et al.","Vásquez Martínez 24102","1997","6","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de San Antonio. Bosque de ribera, Río Cenepa.","-78.175","-4.49166",NA,NA,NA,NA,"R. Callejas (HUA)","20","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"90","2014-04-04 05:50:00-03","MO","MOBOT","1254074","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rodolfo Vásquez|et al.","Vásquez Martínez 24283","1997","6","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino, Pumpu-entsa. Bosque primario, suelo arcillo-arenoso.","-78.19805","-4.56805",NA,NA,NA,NA,"R. Callejas (HUA)","28","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"91","2014-04-04 05:50:00-03","MO","MOBOT","1254279","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Rodolfo Vásquez|et al.","Vásquez Martínez 24487","1997","7","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa, Comunidad de Tutino. Bosque primario.","-78.215","-4.55138",NA,NA,NA,NA,"R. Callejas (HUA)","28","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"92","2008-05-27 22:02:00-03","MO","MOBOT","1356483","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Alwyn H. Gentry|Camilo Díaz S.|Juan Celedonia Ruiz M.","Gentry 22363","1978","5","South America","Peru","Loreto","Maynas","Mishana, Río Nanay halfway between Iquitos and Santa Maria de Nanay. Non-inundated lowland forest on trail to Campamento 1.",NA,NA,NA,NA,NA,NA,NA,"31","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1426","3",NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","1481827","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Pablo A. Palacios|et al.","Palacios 2664","1992","8","South America","Colombia","Caquetá",NA,"Bosque en la base de la Mesa Norte.","-72.66666","1.08333",NA,NA,NA,NA,"R. Callejas (HUA)","26","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
