"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","sex"
"98","2021-03-15 16:37:00-03","NY","NYBG","01201656","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"N. T. da Silva","2520","1969","07","28","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453396' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201656","NY01201656_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-15 16:37:00-03","NY","NYBG","00939573","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C.Presl",NA,NA,NA,NA,"H. S. Irwin","26255","1970","02","07","Brazil","Minas Gerais","Paracatu","Serra da Anta, summit of chapada, ca. 10 km S.E. of Paracatu","-46.80175","-17.2787",NA,NA,"675","675","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994805' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939573","NY00939573_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-15 16:37:00-03","NY","NYBG","01201644","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"A. Loureiro","s.n.","1973","05","10","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453375' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201644","NY01201644_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-15 16:37:00-03","NY","NYBG","01201637","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"B. Maguire","60322","1965","12","03","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453366' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201637","NY01201637_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-15 16:37:00-03","NY","NYBG","01201648","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"D. G. Campbell","22096","1974","04","22","Brazil","Amazonas","Maués","São João, farm of Sr. Taiyo.","-57.7186","-3.38361",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453384' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201648","NY01201648_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-15 16:37:00-03","NY","NYBG","00939578","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C.Presl",NA,NA,NA,NA,"G. Davidse","10643","1976","02","26","Brazil","Minas Gerais","São Gonçalo do Sapucaí","21 km SW of the intersection of Highways 381 and 267 near Campanha (7 km W of).","-45.5953","-21.8922",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939578","NY00939578_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-15 16:37:00-03","NY","NYBG","01201655","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","N. T. da Silva",NA,NA,NA,"M. L. S. Ramos","12","1979","04","23","Brazil","Pará","Belém","Terreno da EMBRAPA, estrada do Mocambo.","-48.417263","-1.4402643",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453395' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201655","NY01201655_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-15 16:37:00-03","NY","NYBG","00939579","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C.Presl","T. M. Koyama",NA,NA,NA,"J. A. Ratter","R.1389","1968","05","11","Brazil","Mato Grosso",NA,"1/2 km N of the Rio Suia - Missu Ferry (approx. 290 km N of Xavantina). Growing at the edge of the road.","-52.35239","-12.356739",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939579","NY00939579_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-15 16:37:00-03","NY","NYBG","01201658","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley",NA,NA,NA,NA,"T. C. Plowman","12596","1982","12","13","Brazil","Amazonas","Tefé","Lago Tefé. Mouth of Rio Bauana.","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453399' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201658","NY01201658_01","Magnoliophyta","Poales","South America","sheet",NA,"340205","auto",NA,NA,NA,NA,NA,NA
"107","2021-03-15 16:37:00-03","NY","NYBG","01201636","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"T. C. Plowman","12596","1982","12","13","Brazil","Amazonas","Tefé","Lago Tefé. Mouth of Rio Bauana.","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453365' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201636","NY01201636_01","Magnoliophyta","Poales","South America","sheet",NA,"340205","auto",NA,NA,NA,NA,NA,NA
"108","2021-03-15 16:37:00-03","NY","NYBG","01201638","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","G. Davidse",NA,NA,NA,"T. C. Plowman","8500","1980","02","08","Brazil","Pará","Conceição do Araguaia","Range of low hills ca. 20 km west of Redenção, near Corrego São João and Troncamento Santa Teresa.","-50.17","-8.05",NA,NA,"350","620","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453367' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201638","NY01201638_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-15 16:37:00-03","NY","NYBG","01201660","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"M. G. da Silva","220","1964","03","23","Brazil","Roraima",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453401' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201660","NY01201660_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-15 16:37:00-03","NY","NYBG","01201659","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"B. Maguire","60322","1965","12","03","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453400' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201659","NY01201659_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-15 16:37:00-03","NY","NYBG","02618999","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C.Presl",NA,NA,NA,NA,"S. F. Athayde","244","1995","01","20","Brazil","Paraná","Guaraqueçaba","Morro do Quitumbê","-48.3218622","-25.2883181",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944910' target='other'> <mi>dwc_moreinfo</mi></a>","NY02618999","NY02618999_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-15 16:37:00-03","NY","NYBG","01201654","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"B. G. S. Ribeiro","1535","1976","10","18","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453394' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201654","NY01201654_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-15 16:37:00-03","NY","NYBG","01201645","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","T. M. Koyama",NA,NA,NA,"W. R. Anderson","10706","1974","02","09","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453377' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201645","NY01201645_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-15 16:37:00-03","NY","NYBG","01201639","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presley","N. T. da Silva",NA,NA,NA,"M. J. P. Pires-O'Brien","1255","1986","06","19","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453368' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201639","NY01201639_01 NY01201639_02","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-15 16:37:00-03","NY","NYBG","00939580","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C.Presl","T. M. Koyama",NA,NA,NA,"G. Schaller","314","1979","04","05","Brazil","Mato Grosso do Sul",NA,"Pantanal. Miranda Fazenda.","-56.42","-16.95",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994836' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939580","NY00939580_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-15 16:37:00-03","NY","NYBG","02282621","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C.Presl","C. F. S. Muniz",NA,NA,NA,"W. R. Anderson","6874","1973","03","12","Brazil","Goiás","Monte Alegre de Goiás","Serra da Atalaia, ca. 25 km by road SW of Monte Alegre de Goiás","-47.23","-13.47",NA,NA,"600","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2267172' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282621","NY02282621_01","Magnoliophyta","Poales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-15 16:37:00-03","NY","NYBG","01201647","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota melaleuca","(Rchb. ex Schltdl. & Cham.) Uittien","M. T. Strong",NA,NA,NA,"F. R. Fosberg","29234","1947","12","01","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453383' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201647","NY01201647_01","Magnoliophyta","Poales","South America","sheet","melaleuca",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-08 11:08:01-03","UNESP-IBB","BOTU","29967","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.",NA,NA,NA,NA,"Galhego, A.A.","F 16","1994","06","29","Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222","48°26'3w","22°52'20s",NA,NA,"Erva; Coleção: Jardim Botânico UNESP Botucatu","BOTU029967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","10021","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pratensis","Scleria pratensis","Lindl. ex Nees",NA,NA,NA,NA,"Janssen, A.","146","1980","01","10","Brasil","Amazonas","Humaitá",NA,NA,NA,"9999","9999",NA,NA,"Árvores esparsas,","BOTU010021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-06-29 11:30:03-03","UFRJ","RFA","24195","PreservedSpecimen","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","M. Alves","2000","09","06","F. M. de B. Pereira","229","2000","04","10","Brasil","Rio de Janeiro","Macaé","5º distrito, Fazenda das Pedrinhas","-41.7868995666504","-22.3708000183105","41º54'79''W","22º20'61''S","37","37","Erva rasteira, comum no local.","RFA37108",NA,NA,NA,NA,NA,NA,"47209","auto",NA,NA,NA,NA,NA,NA
"121","2020-11-13 09:19:32-03","UFRJ","RFA","42906","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C. Presl","M.S. Wängler","2013",NA,NA,"M.S. Wängler","1331","2013","04","07","Brasil","Rio de Janeiro","Paty do Alferes","APA Palmares","-43.373611","-22.446667","43º22'25''W","22º26'48''S",NA,NA,NA,"RFA38912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-06-29 11:30:03-03","UFRJ","RFA","20986","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","C. Presl","M. Sobral",NA,NA,NA,"M. Sobral; J. Jarenkow; J. Stehmann; N. Paiva; S. Bonato","1983","1983","04","15","Brasil","Rio Grande do Sul","Tenente Portela","Parque Estadual do Turvo","-53.75830078125","-27.3710994720459",NA,NA,NA,NA,"Erva ca. 1 m de altura","RFA52973",NA,NA,NA,NA,NA,NA,"14404","auto",NA,NA,NA,NA,NA,NA
"123","2020-11-24 17:10:38-03","UTFPR","DVPR","6579","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Lima, LCP","2018","05","28","Lima, LCP; Oliveira, A; Paredes, A; Bogado, DM; González, Y","1044","2018","04","13","Brasil","Paraná","Foz do Iguaçú","Refúgio Biológico, Banhado","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"Erva, fruto branco; Campo úmido","DVPR006579",NA,"Magnoliophyta",NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA
"124","2020-11-24 17:10:36-03","UTFPR","DVPR","6574","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Jesus, CS","2017","09","11","Buttura, E","613","1980","12","17","Brasil","Paraná","Guaíra","Parque Nacional das Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,"Porte ereto 0,4m-0,6m; Mata alta","DVPR006574",NA,"Magnoliophyta",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"125","2019-09-10 21:42:40-03","UNEMAT","TANG","2007","S","Plantae","Cyperaceae","Scleria","melaleuca","Scleria melaleuca","Rchb. ex Schltdl. & Cham.","Abdo, MSA","2012","10","10","Abdo, MSA","146","2012","09","27","Brasil","Mato Grosso","VBS Trindade","Rio Guaporé, Margem direita do rio, coletado sobre galhos de arvores no barranco.","-59.9833","-14.868228","-59.9833","-14.868228","201","201",NA,"TANG000002007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-11-19 15:45:23-03","UNEB","HUNEB","4158","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presl",NA,NA,NA,NA,"Saar, E.","32","2000","05","09","Brasil","Bahia","Esplanada","Fazenda Chapada, caminho para Sítio do Conde.","-37.854444","-11.7625","37W51'16''","11S45'45''",NA,NA,"e mata. -526","HUNEB0004158",NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"127","2019-11-19 15:45:23-03","UNEB","HUNEB","13000","PreservedSpecimen","Plantae","Cyperaceae","Scleria","pterota","Scleria pterota","Presl",NA,NA,NA,NA,"Carvalho, I.M.O.","109","2010","07","05","Brasil","Bahia","Aramari","Repersa do Rio Aramari","-38.4991989135742","-12.0817003250122",NA,NA,NA,NA,NA,"HUNEB0013000",NA,"Angiospermae","Florideophycidae",NA,NA,NA,"17170","auto","Monocotyledoneae",NA,NA,NA,NA,NA
"128","2021-03-30 12:52:17-03","EAO","IAN","100425","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Vogl, CV; Pater","1103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN100425",NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-30 12:52:17-03","EAO","IAN","11451","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Archer, WA","7782","1942","11","06","Brasil","Pará",NA,"Northeast woods of the I. A. N., Belém.",NA,NA,NA,NA,NA,NA,"Open places, In clumps.","IAN011451","IAN011451 IAN011451_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-30 12:52:17-03","EAO","IAN","49607","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"sc","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN049607",NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-30 12:52:17-03","EAO","IAN","116517","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Morley, T","765","1946","08","07",NA,"Costa Rica",NA,"Near old road from Pena Blanca to La Cruz 13.5 miles south of Nicaraguan border (not inter - American Highway).",NA,NA,NA,NA,"150","150",NA,"IAN116517",NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-30 12:52:17-03","EAO","IAN","123399","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Oliveira, E","3398","1965","09","27","Brasil","Pará",NA,"Marajó. Rio Genipapo, Retiro Ilha Nova. Campo.",NA,NA,NA,NA,NA,NA,"Sementes.","IAN123399",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-30 12:52:17-03","EAO","IAN","12580","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Baldwin Jr., JT","3362","1944","02","06","Brasil",NA,NA,"Moura, Rio Negro.",NA,NA,NA,NA,NA,NA,NA,"IAN012580","IAN012580 IAN012580_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-30 12:52:17-03","EAO","IAN","12586","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Baldwin Jr., JT","3331","1944","02","09","Brasil","Amazonas",NA,"Barcelos;, Rio Negro.",NA,NA,NA,NA,NA,NA,NA,"IAN012586","IAN012586 IAN012586_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-30 12:52:17-03","EAO","IAN","127896","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Silva, FJ","1520","1968","12","11","Brasil",NA,NA,"Rio Jari; Monte Dourado, terra firme, capoeira.",NA,NA,NA,NA,NA,NA,NA,"IAN127896",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-30 12:52:17-03","EAO","IAN","12867","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Silva, A da","184","1944","04","28","Brasil","Pará",NA,"On lands Instituto Agronomico do Norte, 5.",NA,NA,NA,NA,NA,NA,NA,"IAN012867","IAN012867 IAN012867_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-30 12:52:17-03","EAO","IAN","134345","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Silva, FJ","2520","1969","07","28","Brasil",NA,NA,"Água branca km,03 campo cerrado terra firme.",NA,NA,NA,NA,"30","30",NA,"IAN134345",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-30 12:52:17-03","EAO","IAN","139731","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Burger, WC; Liesner, RL","6612","1969","12","17","Costa Rica",NA,NA,"Along wet partly shaded slope in open tall forest;",NA,NA,NA,NA,NA,NA,"Fruit white, bracts marked with puple.","IAN139731",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-30 12:52:17-03","EAO","IAN","139731a","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Burger, WC; Liesner, RL","6612","1969","12","17","Costa Rica",NA,NA,"Along wet partly shaded slope in open tall forest;",NA,NA,NA,NA,NA,NA,"Fruit white, bracts marked with puple.","IAN139731a",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-30 12:52:17-03","EAO","IAN","147116","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Anderson, WR","10706","1974","02","09","Brasil","Pará",NA,"Missão Cururú, at Maloca duas casas .",NA,NA,NA,NA,"150","150","Forest and shrubby campo.","IAN147116",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-30 12:52:17-03","EAO","IAN","154245","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09","25","Bouças, PRP; Pinheiro, SG","232","1977","07",NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"Levantamento de ervas invasoras na várzea do R. Guamá, irrigação.","IAN154245",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-30 12:52:17-03","EAO","IAN","197684","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Nunes, CS","2018","09","25","Figueiredo, JB","12","2018","05","12","Brasil","Maranhão","Bom lugar","Solo seco, próximo a varzea, predominância de vegetação herbácea.&nf;Conglomerado MA-298, levantamento de herbáceas, subunidade 4, subparcela 2, individuo 1.","-45.677733","-4.244006","-45.677733","-4.244006",NA,NA,"Herbácea, com 0,6m de altura, fruto maduro com dimensões de 0,2cm, na forma redondo, cores externas marrom esverdeado e interna branco, consistência externa seco e presença de arilo internamente.","IAN197684",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-30 12:52:17-03","EAO","IAN","17215","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Pires, JM","274","1945","09","25","Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN017215","IAN017215 IAN017215_1 IAN017215_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-30 12:52:17-03","EAO","IAN","17392","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Pires, JM; Black, GA","725","1945","09","27","Brasil","Pará",NA,"Belem; capoeira.",NA,NA,NA,NA,NA,NA,NA,"IAN017392","IAN017392 IAN017392_1 IAN017392_e IAN017392_e1 IAN017392_e2","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-30 12:52:17-03","EAO","IAN","196916","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Braga, DPP","480","2017","01","26","Brasil","Pará","Senador José Porfírio","Propriedade de Severino Miúdo, pasto, terra firme","-51.692417","-3.027778","-51.692417","-3.027778","71","71",NA,"IAN196916",NA,"Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-30 12:52:17-03","EAO","IAN","32090","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09","25","Baldwin Jr., JT","4539","1944","06","30","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN032090","IAN032090 IAN032090_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-30 12:52:17-03","EAO","IAN","33004","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09","25","Black, GA","2243","1948","01","02","Brasil","Pará",NA,"Rio Cupari, curucá, igapó.",NA,NA,NA,NA,NA,NA,"Infl. Castanha, espícula presta.","IAN033004","IAN033004 IAN033004_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-30 12:52:17-03","EAO","IAN","33050","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Black, GA","2291","1948","01","05","Brasil","Pará",NA,"Fordlandia, capoeira.",NA,NA,NA,NA,NA,NA,"Herbáceo, fruto preto e pequeno.","IAN033050","IAN033050 IAN033050_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-30 12:52:17-03","EAO","IAN","33061","PreservedSpecimen","Plantae","Cyperaceae","Scleria","gaertneri","Scleria gaertneri","Raddi","Schneider, L","2018","09",NA,"Black, GA","2304","1948","01","05","Brasil","Pará",NA,"Fordilandia., estrada Pereira, Capoeira.",NA,NA,NA,NA,NA,NA,"Fruto branco.","IAN033061","IAN033061 IAN033061_e","Monocotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
