"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","imagecode","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"44","2021-02-11 17:21:12-03","UFPR","UPCB","32130","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Silva, S.M. | Britez, R.M.",NA,"1995","04",NA,"Brasil","Ilha do Mel, Estação Ecológica",NA,NA,"Erva terrícola com pecíolo e caule avermelhados. Em floresta da planície litorânea. Pouco frequente..",NA,"Silva, T.M.","08","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"2016","08",NA,"24916","auto",NA,NA,NA
"45","2020-07-04 03:31:00-03","MO","MOBOT","2208846","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Abel Monteagudo|Gregorio Ortiz","Monteagudo Mendoza 5554","2003",NA,"South America","Peru","Distrito Palcazu. Bosque de Proteccion San Matias-San Carlos. Bosque primario sobre roca caliza con materia organica","1350.00000000",NA,NA,NA,"A. Peña",NA,"Pasco","Oxapampa","-74.91666","-10.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"46","2016-09-11 05:19:00-03","MO","MOBOT","1262793","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Luis Carlos García|et al.","García 304","1990","8","South America","Colombia","Mpio. Santa Marta, km 27 via Mocoa-Pitalito. Estribaciones cordillera oriental, cabecera de la quebrada El Barniz; inspeccion de policia Santa Marta, Bota caucana.","1240.00000000",NA,NA,NA,"R. Callejas (HUA)","30","Cauca",NA,"-76.48638","1.25916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2008-05-27 22:02:00-03","MO","MOBOT","1555828","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","H. van der Werff|et al.","van der Werff 16224","2001","3","South America","Peru","Cerro Tayu, ca. 1 hr. from Chiriaco.","800.00000000",NA,NA,NA,"A.M. Patiño (HUA)","19","Amazonas","Bagua","-78.36861","-5.26555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"268","4",NA
"48","2014-04-04 05:52:00-03","MO","MOBOT","1914454","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","H. van der Werff|Rodolfo Vásquez|Bruce Gray|Rosa Ortiz|Nállarett Dávila","van der Werff 18181","2003","7","South America","Peru","Along road Chatarra-Pto. Bermudez. Heavily logged forest.","880.00000000",NA,NA,NA,"R. Callejas (HUA)","9","Pasco","Oxapampa","-75.05","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"336","9",NA
"49","2009-07-09 17:05:00-03","MO","MOBOT","2479008","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Gert G. Hatschbach","Hatschbach 6626","1960","1","South America","Brazil","Paranaguá. Rio Guaraguaçu",NA,NA,NA,NA,NA,"3","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-02-07 12:28:00-02","MO","MOBOT","2566315","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Thomas B. Croat|Christopher Davidson|Sharon R. Christoph","Croat 95118","2005","2","South America","Ecuador","Along road from Lita to San Lorenzo, vicinity of Alto Tambo, 17.8 km NW of Lita, vicinity of abandoned white house, 2.3 km E of RR track crossing in Alto Tambo.","841.00000000",NA,NA,NA,"A.M. Patiño (HUA)","21","Esmeraldas",NA,"-78.54333","0.56472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1869","3",NA
"51","2020-07-04 03:31:00-03","MO","MOBOT","2737812","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Rodolfo Vásquez|Abel Monteagudo|Antonio Peña|Rolando Francis|J.L. Mateo","Vásquez Martínez 29639","2004","2","South America","Peru","Dist. Palcazú. Reserva Comunal Yanesha-Sector Azulis. Bosque primario.","670.00000000",NA,NA,NA,"A. Peña","24","Pasco","Oxapampa","-75.11277","-10.48583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"52","2020-07-04 03:32:00-03","MO","MOBOT","2748859","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Rocío Rojas","Rojas Gonzáles 2860","2004","6","South America","Peru","Dist. Palcazú, San Pedro de Pichanaz - Mirador Pichis, Remanente de bosque.","700.00000000",NA,NA,NA,"A. Peña","10","Pasco","Oxapampa","-75.06694","-10.50416","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"53","2020-07-04 03:32:00-03","MO","MOBOT","2748946","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Rocío Rojas","Rojas Gonzáles 2903","2004","6","South America","Peru","Dist. Palcazú, San Pedro de Pichanaz - Mirador Pichis, Remanente de bosque.","700.00000000",NA,NA,NA,"A. Peña","10","Pasco","Oxapampa","-75.06694","-10.50416","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"54","2013-01-14 10:26:00-02","MO","MOBOT","2851004","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Philip A. Silverstone-Sopkin","Silverstone-Sopkin 1331","1982","8","South America","Colombia","Cerro del Torrá, vertiente nordeste, bosque de neblina.","1850.00000000",NA,NA,NA,"R. Callejas (HUA)","13","Chocó",NA,"-76.51371","4.772988","1930.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2014-02-25 05:40:00-03","MO","MOBOT","2859717","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ángel Fernández","Fernández 3385","1986","9","South America","Venezuela","Mpio. Raul Leoni 78 Km por aire Sur de Uriman Tepuy. Bosques en alrededores de pequena cima de arenisca.","450.00000000",NA,NA,NA,"Steyermark",NA,"Bolívar",NA,"-62.6","4.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2014-02-25 05:40:00-03","MO","MOBOT","2859786","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ángel Fernández","Fernández 3362","1986","9","South America","Venezuela","Mpio. Raul Leoni 78 Km por aire Sur de Uriman Tepuy. Bosques en alrededores de pequena cima de arenisca.","450.00000000",NA,NA,NA,"Steyermark",NA,"Bolívar",NA,"-62.6","4.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2014-02-25 05:40:00-03","MO","MOBOT","2861222","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ángel Fernández","Fernández 5330","1989","4","South America","Venezuela","Mpio Cedeno. Serranía de Maigualida. Montañas graníticas, 20km al E de San José de Kayamá, 45 km al N de Cerro Impacto.","1250.00000000",NA,NA,NA,"R. Callejas",NA,"Bolívar",NA,"-65.2","6.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2013-02-14 05:40:00-02","MO","MOBOT","2861513","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","L. Sodiro","Sodiro s.n.",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"A. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2013-02-14 05:40:00-02","MO","MOBOT","2861555","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","L. Sodiro","Sodiro s.n.",NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,"A. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2010-05-04 14:32:00-03","MO","MOBOT","2861701","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Julian A. Steyermark|Bruce K. Holst","Steyermark 130442","1985","2","South America","Venezuela","Dpto. Atabapo: Cerro Marahuaca: ''Sima Camp'', south-central portion of forested slopes eastern branch of Caño Negro.","1140.00000000",NA,NA,NA,"Steyermark","21","Amazonas",NA,"-65.5166667","3.7166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2012-04-19 05:08:00-03","MO","MOBOT","3585216","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","J. C. Marrugo","Marrugo 939",NA,NA,"South America","Colombia",NA,"2000.00000000",NA,NA,NA,"R. Callejas (HUA)",NA,"Antioquia","Betania",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","680495","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner","Liesner 25829","1988","11","South America","Venezuela","ATABAPO Cerro Huachamacarí, base of main wall and slope below it, E. side. Forest.","800.00000000",NA,NA,NA,NA,"5","Amazonas",NA,"-65.71666","3.81666","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-70","3",NA
"63","2008-05-27 22:02:00-03","MO","MOBOT","681260","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner|Germán Carnevali","Liesner 22695","1987","10","South America","Venezuela","RIO NEGRO: Cerro Aracamuni, summit. Proa Camp. Savanna with small to large patches of forest, especially along streams, in ravines and near edge of tepui.","1400.00000000",NA,NA,NA,"J.Steyermark & R.Callejas (FVG 2003)","31","Amazonas",NA,"-65.81666","1.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-53","3",NA
"64","2008-05-27 22:02:00-03","MO","MOBOT","682097","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner","Liesner 17715","1985","2","South America","Venezuela","Atabapo. Slope of Cerro de Marahuaca, Río Yameduaka arriba.","1225.00000000",NA,NA,NA,"Julian A. Steyermark","19","Amazonas",NA,"-65.46666","3.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-5","4",NA
"65","2011-10-28 04:58:00-02","MO","MOBOT","682480","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Olga Salazar de Benavides","Benavides 11267","1990","1","South America","Colombia","Reserva Natural La Planada.",NA,NA,NA,NA,NA,"17","Nariño",NA,"-77.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","1",NA
"66","2011-10-28 04:58:00-02","MO","MOBOT","682530","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Olga Salazar de Benavides","Benavides 10884","1989","9","South America","Colombia","Reserva Natural La Planada: A 7 km de Chucunés.","1800.00000000",NA,NA,NA,NA,"26","Nariño",NA,"-77.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17","1",NA
"67","2011-10-28 04:58:00-02","MO","MOBOT","683088","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Olga Salazar de Benavides","Benavides 11131","1990","1","South America","Colombia","Reserva Natural La Planada.",NA,NA,NA,NA,NA,"16","Nariño",NA,"-77.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20","1",NA
"68","2008-05-27 22:02:00-03","MO","MOBOT","683306","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner","Liesner 19178","1985","10","South America","Venezuela","17 km E of El Pauji by road and 64 km W of Santa Elena by road. 4 km N of highway. Río Las Ahallas. Elev. 850 m, ca. 4º30'N, 61º30'W.","850.00000000",NA,NA,NA,"Julian A. Steyermark","30","Bolívar",NA,"-61.5","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-43","4",NA
"69","2008-05-27 22:02:00-03","MO","MOBOT","683685","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner","Liesner 18258","1985","3","South America","Venezuela","Atabapo. Base of cliff and forest below it on slope of Huachamacari. 3º39'N, 65º43'W, elev. 1000 m. to 1300 m.","1000.00000000",NA,NA,NA,"Julian A. Steyermark","5","Amazonas",NA,"-65.71666","3.65","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-21","2",NA
"70","2008-05-27 22:02:00-03","MO","MOBOT","683941","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner|Bruce K. Holst","Liesner 20412","1986","4","South America","Venezuela","Dist. Piar, Amaruay-tepui. South side, near and along wall with water dripping from above in many places. 0.2 to 1 km from SW corner of tepui. Alt. 700-810 m.","700.00000000",NA,NA,NA,"Julian A. Steyermark","27","Bolívar",NA,"-62.25","5.9","810.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-10","2",NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","683976","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner|Germán Carnevali","Liesner 22518","1987","10","South America","Venezuela","RIO NEGRO: Cerro Aracamuni, summit. Proa camp. Medium height, semi-open forest.","1400.00000000",NA,NA,NA,"Julian A. Steyermark","27","Amazonas",NA,"-65.81666","1.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-49","2",NA
"72","2011-10-28 04:58:00-02","MO","MOBOT","690974","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Alwyn H. Gentry|Olga Salazar de Benavides|G. Castillo|Bernardo R. Ramírez Padilla","Gentry 55188","1986","7","South America","Colombia","La Planada, S of Ricaurte, 7 km from Tumaco-Pasto road. Cloud forest.","1800.00000000",NA,NA,NA,NA,"25","Nariño","Ricaurte","-77.96666","1.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-98","1",NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","691892","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Alwyn H. Gentry|Bruce A. Stein","Gentry 46572","1984","4","South America","Venezuela","Trail S from Cerro Neblina, Camp # 5, Wet forest dominated by Iriartea and Burseraceae.","1200.00000000",NA,NA,NA,"Julian A. Steyermark","12","Amazonas",NA,"-66.16666","0.81666","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-70","3",NA
"74","2008-05-27 22:02:00-03","MO","MOBOT","695843","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","Ronald L. Liesner","Liesner 25343","1988","10","South America","Venezuela","ATABAPO In saddle between Duida and Marahuaca near base of Duida. Medium height forest.","1000.00000000",NA,NA,NA,"R. Callejas","25","Amazonas",NA,"-65.53333","3.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-60","4",NA
"75","2020-08-31 09:13:47-03","INPA","INPA","223526","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Carvalho, FA de","281","2004","12","Southern America","Brasil","Parque Nacional do Pico da Neblina, Trilha para a cachoeira do Anta, entre o acampamento e Cuiabixi e Mao ao ao. Subindo a Serra da Neblina.","1250",NA,NA,"INPA0223526","Carvalho-Silva, M","28","Amazonas","São Gabriel da Cachoeira","-65",NA,"1250","INPA0223526 INPA0223526_e INPA0223526_nd INPA0223526_num",NA,"-65",NA,NA,"2011","04",NA,NA,NA,NA,NA,NA
"76","2020-08-31 09:13:47-03","INPA","INPA","132844","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Prance, GT","29203","1984","02","Southern America","Brasil","Serra do Aracá, Plateau of northern massif of Serra Araca. North part of North Slope, 1400 m","1400",NA,NA,"INPA0132844","Carvalho-Silva, M","21","Amazonas","Barcelos","-63.356111","0.865833","1400","INPA0132844 INPA0132844_e INPA0132844_e1",NA,"-63.356111","0.865833",NA,"2006",NA,NA,NA,NA,NA,NA,NA
"77","2020-08-31 09:13:47-03","INPA","INPA","203898","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Fernandez, A","3385","1986","09","Southern America","Venezuela","78 km por aire Sur de uriman Tepuy","450",NA,NA,"INPA0203898","Carvalho-Silva, M",NA,"Bolívar","Raul Leoni","-62.6","4.65","450","INPA0203898 INPA0203898_e",NA,"-62.6","4.65",NA,"2006",NA,NA,NA,NA,NA,NA,NA
"78","2020-08-31 09:13:47-03","INPA","INPA","26778","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Prance, GT","9642","1969","02","Southern America","Brasil","Auaris, Vicinity of Auaris","760",NA,NA,"INPA0026778","Carvalho-Silva, M","06","Roraima","Amajari","-64.366667","4.05","800","INPA0026778 INPA0026778_e INPA0026778_e1",NA,"-64.366667","4.05",NA,"2006",NA,NA,NA,NA,NA,NA,NA
"79","2020-08-31 09:13:47-03","INPA","INPA","27313","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Prance, GT","10182","1969","02","Southern America","Brasil","Serra dos Surucucus, Serra dos Surucucus, Northwest of Mission Station",NA,NA,NA,"INPA0027313","Carvalho-Silva, M","22","Roraima","Alto Alegre","-63.55","2.7",NA,"INPA0027313 INPA0027313_e INPA0027313_e1",NA,"-63.55","2.7",NA,"2006",NA,NA,NA,NA,NA,NA,NA
"80","2021-01-10 20:49:33-03","INPA","INPA","273352","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A.Dietr.","Terra-Araujo, MH","1270","2016","02","Southern America","Brasil","Serra da Mocidade","1368",NA,NA,"INPA0273352","Assunção, PACL","01","Roraima","Caracaraí","-61.7648","1.72119","1368",NA,NA,"-61.7648","1.72119",NA,"2016","08","09",NA,NA,NA,NA,NA
"81","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","39774",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","A.Dietr.","L. Kollmann; E. Leme & A. Souza","11878","2010","03",NA,"Brasil","Talismã, Fazenda Duas Barras, propr. L. Aleixo","850",NA,"Erva terrestre na sombra, folhas verde escuro com as nervuras mais claras, espiga rosa claro.","MBML039774","V.B. Sarnaglia Jr./2013","23","Minas Gerais","Santa Maria do Salto","-40.066667","-16.42","850",NA,NA,"40W3'60","16S25'12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-07-10 09:48:47-03","MBML","MBML-HERBARIO","40405",NA,"Plantae",NA,NA,"Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","A.Dietr.","A. P. Fontana; J.Paixão, R.Borges, R.Perdiz & L.C.J.Gomes.","2612","2007","01",NA,"Brasil","Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela faz. São Miguel em direção à serra. Floresta Ombrófila Densa Montana. Mata de encosta","556",NA,"Herbácea, epífita sobre jaqueira a 6m do solo, folhas verdes. Em cultivo","MBML040405","V.B. Sarnaglia Jr./2013","16","Bahia","Barro Preto","-39.5425","-14.771944","556",NA,NA,"39W32'33","14S46'19",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-09-12 05:00:02-03","US","US","3437945","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","P. Mutchnick, T. Henkel & R. Williams","257","1994","10","South America - Neotropics","Guyana","Pakaraima Mtns; Ireng River; 4 km upstream from Kurutuik Falls along Topaima stream","685",NA,NA,"US00741538","Görts-van Rijn, A. R. A.","27","Potaro-Siparuni",NA,"-60.0167","5.09583",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"84","2020-09-12 05:00:02-03","US","US","3711701","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","H. D. Clarke, R. Williams, C. Perry, E. Tripp, J. Kelly, D. Gittens & S. R. Stern","10192","2003","6","South America - Neotropics","Guyana","Mt. Wokomung, plateau above first of four escarpments","1135",NA,NA,"US01896003","Lim, Jun Ying","28","Potaro-Siparuni",NA,"-59.8206","5.11008",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"85","2020-09-12 05:00:02-03","US","US","3494811","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","K. M. Redden, C. Perry & R. Williams","1538","2004","1","South America - Neotropics","Guyana","Pakaraima Mts., Imbaimadai. Karowrieng River","605",NA,NA,"US00892175","Mathieu, G.","25","Cuyuni-Mazaruni",NA,"-60.2098","5.68917",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","3438028","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","H. D. Clarke, K. David, C. Chin & C. Perry","5592","1997","7","South America - Neotropics","Guyana","Paruima, 15 km W; eastern edge of Waukauyengtipu","1570",NA,NA,"US00723617","Callejas, R.","12","Cuyuni-Mazaruni",NA,"-61.1953","5.82889",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","3494808","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","K. M. Redden, R. Williams, C. Perry & C. Paul","1935","2004","2","South America - Neotropics","Guyana","Pakaraima Mts., Western base of Ayangaik Mountain. 3.7 miles E of Base Camp 6, Mazaruni River","1149",NA,NA,"US00892172","Mathieu, G.","17","Cuyuni-Mazaruni",NA,"-60.6062","6.07269",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","3340396","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","W. Hahn & D. Gopaul","5456","1989","2","South America - Neotropics","Guyana","±2-5 km NW of northern prow of Roraima","1500",NA,NA,"US00519111","Görts-van Rijn, A. R. A.","24","Cuyuni-Mazaruni",NA,"-60.7333","5.28333","2000",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","3711709","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","K. M. Redden, K. J. Wurdack, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","7022","2010","7","South America - Neotropics","Guyana","Tulameng Mtn., eastern slope, along line towards summit (1534m, N 5°33'27.1, W 60°59'34.7)","976",NA,NA,"US01909495","Lim, Jun Ying","19","Cuyuni-Mazaruni",NA,"-60.9649","5.55786","990",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","3494782","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","H. D. Clarke, C. Perry, E. Tripp, S. R. Stern & D. Gittens","11574","2004","6","South America - Neotropics","Guyana","Mt. Maringma, southern slopes of summit escarpment, Arabaru River","1360",NA,NA,"US00892146","Mathieu, G.","11","Cuyuni-Mazaruni",NA,"-60.5766","5.20461",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","2838540","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","G. T. Prance, J. R. Steward, J. F. Ramos & L. G. Farias","10162","1969","2","South America - Neotropics","Brazil","Serra dos Surucucus, Northwest of Mission Station.",NA,NA,NA,"US01331458",NA,"22",NA,NA,"-63.55","-2.7",NA,"US01331458_01","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","2895304","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Peperomia","hernandiifolia","Peperomia hernandiifolia","(Vahl) A. Dietr.","-. Couret","78","1957","4","South America - Neotropics","Venezuela","El Dorado","1500",NA,NA,"US00814687","Steyermark, J. A., (VEN)","14","Bolívar",NA,"-61.63","6.73",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
