"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","imagecode","order","fieldNumber","individualCount","class"
"50","2020-06-27 17:04:00-03","MO","MOBOT","100157293","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Alejandro Araujo M.","Araujo Murakami 273A","2007","11","10","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Chuncani, por el camino entre Keara y Mojos. Bosque montano pluvial de yungas. <234-249>","-68.9588889","-14.6386111","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"51","2011-07-26 17:44:00-03","MO","MOBOT","100393281","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Y. Inturias|et al.","Inturias 325","2010","8","12","South America","Bolivia","La Paz","Franz Tamayo","Ilipana Yuyo. A 33 km S de Apolo. <320-334>","-68.4141667","-14.7169445","1442.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"52","2017-04-25 12:46:00-03","MO","MOBOT","100967806","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","A. Schäfer-Verwimp","Nebel, Martin|Alfons Schäfer-Verwimp","Nebel 111535","2011","1","20","South America","Ecuador","Napo",NA,"Tena, Estación Biológica Jatunsascha.","-77.6166667","-1.0833333","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"53","2017-08-31 12:26:00-03","MO","MOBOT","100995395","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","R. Grolle","William R. Buck","Buck 11464","1984","3","10","South America","Venezuela","Amazonas",NA,"Dpto. Río Negro. Along Río Mawarinuma, just outside Canon Grande, vicinity of Neblina base camp.","-66.1666667","0.8333333","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"54","2017-12-16 11:06:00-02","MO","MOBOT","101017358","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","J. Uribe M.","Jaime Aguirre|et al.","Aguirre Ceballos 2796","1982","5","11","South America","Colombia","Santander","Charala","Corregimiento municipial Virolín. Camino de Olival vereda El Reloj.","-73.2666667","6.15","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"55","2017-12-16 11:31:00-02","MO","MOBOT","101017359","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"S.R. Gradstein","Gradstein 8527a","1992","7","27","South America","Colombia","Risaralda",NA,"West side of Cordillera Occidental, trail Jeguadas - Puerto de Oro, west of Mistrato.","-75.9166667","5.3","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"56","2017-12-16 11:40:00-02","MO","MOBOT","101017360","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"S.R. Gradstein","Gradstein 8920","1992","8","8","South America","Colombia","Chocó",NA,"Carretera Tutunendó - El Carmen, un poco al occidente de punto 20.","-76.3166667","5.7","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"57","2019-11-24 04:36:00-03","MO","MOBOT","101017367","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Jaime Uribe-M.","Uribe-Meléndez 3564","1998","12","16","South America","Colombia","Chocó","Nuquí","Corregimiento de Arusi, Estacion Biologica El Amargal, Quebrada El Amargal.","-77.5","5.5666667","30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"58","2019-11-24 04:36:00-03","MO","MOBOT","101017371","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Jaime Uribe-M.|Edgar L. Linares|Angélica M. Aponte","Uribe-Meléndez 3947","2001","8","2","South America","Colombia","Santander","Suratá","Inspección de Policía de San José de Suaita, La Meseta.","-73.4333333","6.1666667","1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"59","2019-11-24 04:36:00-03","MO","MOBOT","101017377","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","L. Campos S. & J. Uribe M.","Jaime Uribe-M.","Uribe-Meléndez 4075","2003","10","3","South America","Colombia","Boyacá","Santa María","Vereda Caño Negro. Camino de la finca Santa Rosa a cuchilla Palo Negro por el bosque.","-73.2833333","4.85","1520.00000000",NA,NA,NA,"1910.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"60","2018-10-26 16:38:00-03","MO","MOBOT","101078197","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"S.R. Gradstein|Jaime Aguirre","Gradstein 8884","1992","8","5","South America","Colombia","Chocó","Nuquí","El Amargal at Pacific coast, 5 km SW of Arusi.","-77.5","5.5833333","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"61","2018-10-26 16:54:00-03","MO","MOBOT","101078198","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","M. Pinzon","Mauricio Sánchez S.","Sánchez S. 2016b","1988","6","18","South America","Colombia","Amazonas",NA,"Río Caquetá, isla Morrocoy, arriba punta extremo occidental, Tra 89.","-71.2666667","-1.1333333","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"62","2010-02-16 19:54:00-02","MO","MOBOT","90054907","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","A.T.Whittemore","Charlotte M. Taylor|Roy E. Gereau|Wilson Devia A.","Taylor 12178","1997","9","28","South America","Colombia","Valle del Cauca","Buenaventura","Corregimiento Córdoba, vereda San Cipriano, Reserva Natural Río Escalerete desde la planta de Acuavalle a la Parcela Permanente. Año del Niño.","-76.86666","3.83333","110.00000000",NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"259",NA,NA
"63","2015-08-12 05:58:00-03","MO","MOBOT","90098412","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","W. C. Steere","H. Balslev","Balslev 1838","1981","2","1","South America","Ecuador","Pichincha",NA,"North slopes of Mt. Pasochoa, south of Quito.","-78.48333","-0.4","3000.00000000",NA,NA,NA,"3500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2012-05-16 14:38:00-03","MO","MOBOT","90099622","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","A. T. Whittemore","Bernardo R. Ramírez Padilla","Ramírez Padilla 4540","1992","1","18","South America","Colombia","Nariño","Pasto","Km 1 ca. norte del Páramo de la Pastora.","-77.2","1.1666667","3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"65","2011-02-27 13:03:00-03","MO","MOBOT","90099625","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","A. T. Whittemore","Bernardo R. Ramírez Padilla","Ramírez Padilla 7699","1995","6","11","South America","Colombia","Nariño","Pasto","La Cocha Negra. Faldas del volcán Galeras.","-77.33333","1.16666","3400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2017-12-16 12:31:00-02","MO","MOBOT","90149358","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","S. P. Churchill|Luzmila Arroyo P.","Churchill 21646","2002","4","26","South America","Bolivia","Cochabamba","Carrasco","Municipio Pojo. Estación Experimental Sacta. Sandero que va a la parcela permanente de Fomabo. Bosqse amazónico. <21571-21663>","-64.7666667","-17.0833333","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2011-04-14 06:06:00-03","MO","MOBOT","90153550","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Luzmila Arroyo P.|et al.","Arroyo Padilla 170","1993","3","28","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempfff Mercado. Campamento Las Gamas. Bosque de galeria.","-60.39972","-14.80388","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"68","2017-11-18 05:19:00-02","MO","MOBOT","90189475","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill, Ago","H. Huaylla|Iván Jiménez","Huaylla 1287","2004","7","9","South America","Bolivia","La Paz","Abel Iturralde","Campamento Sadiri del Parque Nacional y ANMI Madidi, sendero que sube al cerro Sadiri, ladera. Bosque siempre verde con arboles medianos y arboles caidos.","-67.9","-14.16666","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2011-03-28 15:36:00-03","MO","MOBOT","90194777","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","H. Huaylla","Huaylla 1470","2004","9","21","South America","Bolivia","Cochabamba","Ayopaya","Serranía Mosetenes. Cruzando el río Ipiri, área protegida TCO-Mosetenes. Bosque pie de monte siempre verde, suelo arenoso.","-66.69611","-16.05805","1112.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"70","2016-03-21 16:21:00-03","MO","MOBOT","90208925","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Alfredo F. Fuentes|Marcelino Villanueva|B. Guili","Fuentes Claros 4064","2002","3","25","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, arroyo Negro, pica hacia la serranía de Toregua.","-67.8116667","-14.66","340.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-13","1",NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","90211554","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","S. P. Churchill","Churchill 24141","2005","11","25","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Región de la Cordillera del Cóndor. 14.5 km sur de Guayzimi. Bosque premontano corto y secundario. <24136-24157>","-78.64555","-4.14055","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-19",NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","90211606","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","S. P. Churchill","Churchill 24181","2005","11","27","South America","Ecuador","Zamora-Chinchipe","Nangaritza","Parroquia: Zumi. Región de la Cordillera del Cóndor, 26 km sur de Guayzimi. Bosque premontano. <24173-24202>","-78.66333","-4.23388","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-22",NA,NA
"73","2012-04-12 05:10:00-03","MO","MOBOT","90213368","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Alfredo F. Fuentes","Fuentes Claros 1047","1995","9","27","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, Laguna Cuatro Vientos, 22 km al W Laguna-yomomal con vegetación herbácea flotante y manchas de matorral dispersas, aguas pardas.","-61.38805","-13.73388","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2013-11-26 05:40:00-02","MO","MOBOT","90224412","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Reinaldo Lozano","Lozano 2146","2006","7","16","South America","Bolivia","Cochabamba","Chapare","Villa Fátima. Bosque Amazónico, vegetación ribereña, rió Fátima pedregoso con cantos rodados y rocas areniscas anaranjadas. <2140-2148>","-65.9069444","-16.4769445","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"75","2020-01-15 04:34:00-03","MO","MOBOT","90246035","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","D.P. Costa, Dic","D.P. Costa|S. P. Churchill|Jehizon Terán|E. Rodríguez","Costa 4897","2007","12","9","South America","Bolivia","Cochabamba","Chapare","Parque Nacional de Carrasco, Santuario de Los Guácharos, al lado de Río San Mateo. Bosque Amazonico – premontano. <4882-4902>","-65.51277","-17.10222","615.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"76","2008-08-20 03:32:00-03","MO","MOBOT","90251300","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"William D. Reese","Reese 16117","1983","4","23","South America","Brazil","Pará",NA,"Serra do Cachimbo. Km 777 on Cuiabá-Santarém highway BR 163; 777 km N of Cuiabá.","-54.91666","-9.5","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2012-04-12 05:10:00-03","MO","MOBOT","90253031","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Alfredo F. Fuentes|R. Lipa|R. Machaca","Fuentes Claros 12283","2008","3","2","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, entre Mojos y Queara, Tocoaque y alrededores. Bosque de yungas montano pluvial. Plantas alcoholizadas.","-68.9519444","-14.6183334","2342.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"78","2020-06-20 20:17:00-03","MO","MOBOT","90253788","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","Alejandro Araujo M.","Araujo Murakami 297A","2007","11","13","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, Chuncani Chaqui, por el camino entre Keara y Mojos. Bosque montano superior pluvial de yungas. <275-330>","-68.9583333","-14.6272223","2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"79","2008-08-20 03:32:00-03","MO","MOBOT","90251301","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"William D. Reese","Reese 16462","1983","5","2","South America","Brazil","Pará",NA,"Serra do Cachimbo. Cataracts on Rio Curua and vicinity; 842-889 km N of Cuiaba on Cuiaba-Santarem highway (BR 163).","-54.95","-8.75","350.00000000",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2013-05-07 06:03:00-03","MO","MOBOT","90099629","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","W. C. Steere","Ynés Mexia","Mexia 6107","1931","11","21","South America","Peru","Loreto",NA,"Above Pongo de Manseriche. Mouth of Río Santiago.","-77.61666","-4.45","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2008-05-27 22:02:00-03","MO","MOBOT","90211556","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill","S. P. Churchill","Churchill 24486","2005","12","8","South America","Ecuador","Zamora-Chinchipe",NA,"Región de la Cordillera del Cóndor. Cuenca del Río Wawaime, 7.5 km SE de Campamento de Mirador (EcuaCorriente). Bosque montano bajo. <24476-24514>","-78.4375","-3.585","1380.00000000",NA,NA,NA,"1680.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-42",NA,NA
"82","2015-02-10 05:56:00-02","MO","MOBOT","90168697","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","S. Churchill, Jul","S. P. Churchill|R.N. Ledezma|M. Muñoz","Churchill 22416","2003","4","11","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Serranía de Siberia. Ca. 3.5 km al sur de Locotal (13.5 km norte de El Empalme). Bosque montano húmedo, arriba del Río Chua Khocha. <22404-22435>","-64.72611","-17.78638","2010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03-13","2",NA
"83","2020-08-31 08:50:08-03","INPA","INPA","265085","S","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Vital, DM","10508","1982","06","03","Southern America","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.5623","-25.0059","20",NA,NA,"INPA0265085","20",NA,NA,NA,"-47.5623","-25.0059",NA,NA,NA,"Antoceros",NA,NA,NA
"84","2020-08-31 08:50:08-03","INPA","INPA","101154","S","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Grolle, R","Reese, WD","12906","1978","01","30","Southern America","Bolivia","Beni","Guyaramerin","Guayaramerín, Vicinity od Guayaramerín.",NA,NA,NA,NA,NA,"INPA0101154",NA,"1980",NA,NA,NA,NA,NA,NA,"INPA0101154_e","Antoceros",NA,NA,NA
"85","2020-08-31 08:50:08-03","INPA","INPA","265072","S","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Vital, DM","7858","1978","02","14","Southern America","Brasil","São Paulo","Santo André","Reserva Biológica de Paranapiacaba","-46.3218","-23.395","800",NA,NA,"INPA0265072","800",NA,NA,NA,"-46.3218","-23.395",NA,NA,NA,"Antoceros",NA,NA,NA
"86","2020-08-31 08:50:08-03","INPA","INPA","118527","S","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Reese, WD","16117","1983","04","23","Southern America","Brasil","Pará","Itaituba","Serra do Cachimbo, km 777 on Cuiabá-Santarém highway (BR163); 777 km N of Cuiabá; Just N of Mato Grosso border.","-54.916667","-9.5","400",NA,NA,"INPA0118527","400",NA,NA,NA,"-54.916667","-9.5",NA,NA,"INPA0118527_e","Antoceros",NA,NA,NA
"87","2020-08-31 08:50:08-03","INPA","INPA","118756","S","Plantae","Bryophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray",NA,"Reese, WD","16462","1983","05","02","Southern America","Brasil","Pará","Serra do Cachimbo","BR-163, Cataracts on Rio Curuá and vicinity; 842 -887 km N of Cuiabá on Cuiabá-Santarém highway (BR 163).","-54.95","-8.75","350",NA,NA,"INPA0118756","500",NA,NA,NA,"-54.95","-8.75",NA,NA,"INPA0118756_e","Antoceros",NA,NA,NA
"88","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","17290",NA,"Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","D.F. Peralta/2010","J. Rossini; et al","33","2002","08","27",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Sobre tronco de uma árvore.","MBML017290",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"89","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","17369",NA,"Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","D. P. Costa/16-09-2002","R.R. Vervloet; et al","457","2002","07","11",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Sobre tronco caído em decomposição, folha verde clara de textura tipo alga, cápsula marrom, topo de morro, dossel aproximado 22m.","MBML017369",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"90","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","18771",NA,"Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","O. Yano/2010","J. Rossini; et al","165","2002","12","18",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Sobre tronco em decomposição.","MBML018771",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"91","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","18785",NA,"Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","D. P. Costa/IX-2002","R.R. Vervloet; et al","993","2002","09","17",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Sobre tronco de uma árvore caída.","MBML018785",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"92","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","19589",NA,"Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","D.F. Peralta/2010","J. Rossini; et al","209","2003","01","31",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Tronco em decomposição.","MBML019589",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"93","2020-07-10 09:48:40-03","MBML","MBML-HERBARIO","20434",NA,"Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","D.F. Peralta/2010","J. Rossini; et al","304","2003","04","03",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"Tronco em decomposição.","MBML020434",NA,NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 11:50:17-03","UFPE","UFP","50244","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Valente, EB","Valente, EB","316","2003","12","16",NA,"Brasil","Bahia","Santa Terezinha",NA,"-39.5233001708984","-12.771900177002","800",NA,"Substrato: tronco em decomposição. Floresta atlântica, interior da mata.; Substrato: tronco em decomposição. Floresta atlântica, interior da mata.","UFP050244","800",NA,NA,NA,NA,NA,"25196","auto",NA,NA,NA,NA,NA
"95","2021-03-01 11:50:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Valente, EB","Valente, EB","F61565","2008","06","09",NA,"Brasil","Bahia","Abaíra",NA,"-41.9275","-13.268333","1668",NA,"Substrato: solo. Beira do riacho.; Substrato: solo. Beira do riacho.",NA,"1668","2009",NA,NA,"-41.9275","-13.268333",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 11:50:17-03","UFPE","UFP","64153","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Valente, EB","Valente, EB","E6577","2007","09","02",NA,"Brasil","Bahia","Lençois",NA,"-41.397778","-12.564167","457",NA,"Substrato: rocha. Beira do rio.; Substrato: rocha. Beira do rio.","UFP064153","457","2009",NA,NA,"-41.397778","-12.564167",NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 11:50:17-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Valente, EB","Valente, EB","E6577","2007","09","02",NA,"Brasil","Bahia","Lençois",NA,"-41.397778","-12.564167","457",NA,"Substrato: rocha. Beira do rio.; Substrato: rocha. Beira do rio.",NA,"457","2009",NA,NA,"-41.397778","-12.564167",NA,NA,NA,NA,NA,NA,NA
"98","2021-03-01 11:50:17-03","UFPE","UFP","64119","PreservedSpecimen","Plantae",NA,"Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Gray","Valente, EB","Valente, EB","F61565","2008","06","09",NA,"Brasil","Bahia","Abaíra",NA,"-41.9275","-13.268333","1668",NA,"Substrato: solo. Beira do riacho.; Substrato: solo. Beira do riacho.","UFP064119","1668","2009",NA,NA,"-41.9275","-13.268333",NA,NA,NA,NA,NA,NA,NA
"99","2020-12-16 16:04:23-03","MN","R-BRYOPHYTA","83006","PreservedSpecimen","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) Carruth.",NA,"Lindman, C.A.M.","B 28",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Exped. Imae Regnellian. Musci B 28","R000083006",NA,NA,NA,NA,NA,NA,"57442","auto","R000083006_001","Pallaviciniales",NA,NA,"Jungermanniopsida"
"100","2014-04-04 18:29:09-03","PNFM","IRAI","5647","S","Plantae","Marchantiophyta","Pallaviciniaceae","Pallavicinia","lyellii","Pallavicinia lyellii","(Hook.) S.F.Gray","Peralta, D.F.","Ristow, R.","2243","2012","03","31",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.666528","-24.164028","750",NA,"Rupícola. Junto à Cachoeira","IRAI00005647","750","2013","08",NA,"-49.666528","-24.164028",NA,NA,NA,NA,NA,NA,NA
