"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","month","stateProvince","county","minimumElevationInMeters","day","maximumElevationInMeters","decimalLongitude","decimalLatitude","identifiedBy","imagecode","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount"
"80","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039977","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Steyermark JA; Agostini G",NA,"1962","Southern America","Venezuela","Edo Sucre, Peninsula de Paria. Cero Patao, Norte De Puerto de Hierro, Noreste de Guiria.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039977 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039977","07",NA,NA,NA,"19",NA,NA,NA,NA,"NL-U1039977",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039978","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Steyermark JA",NA,"1966","Southern America","Venezuela","Estado Sucre : Peninsula de Paria: Cerro De Humo. Noroeste de irapa, entre Roma y Santa Isabel, alrededor de 12 kms. al norte del pueblo de rio Grande arriba.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039978 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039978","03",NA,NA,NA,"02",NA,NA,NA,NA,"NL-U1039978",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039979","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Krukoff BA",NA,"1939","Southern America","Bolivia","Department of La Paz: Province of Larecaja: Copacabana (about 10 km south of Maipiri).",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039979 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039979","10",NA,NA,NA,"08",NA,NA,NA,NA,"NL-U1039979",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039981","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Meijer Drees E",NA,"1962","Southern America","Venezuela","La Azulita, Est. de Merida.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039981 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039981","07",NA,NA,NA,"06",NA,NA,NA,NA,"NL-U1039981",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043318","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Cremers GA; Granville J-J de",NA,"1995","Southern America","French Guiana","Camp. Eugène - Bassin du Sinnamary.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043318 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043318","02","Bassin du Sinnamary",NA,NA,"03",NA,"-53.066667","4.85",NA,"NL-U1043318",NA,NA,"Pteropsida",NA,NA,NA,"-53.066667","4.85",NA,NA,NA,NA,NA
"85","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U 0095413","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) Tryon","Cremers GA; Granville J-J de",NA,"1995","Southern America","French Guiana","Camp. Eugène - Bassin du Sinnamary.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200095413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0095413","02","Bassin du Sinnamary",NA,NA,"03",NA,"-53.066667","4.85",NA,NA,NA,NA,"Pteropsida",NA,NA,NA,"-53.066667","4.85",NA,NA,NA,NA,NA
"86","2020-02-08 10:45:35-03","NBC","NL-BOTANY","L.3723534","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Granville J-J de; Roesel C; Brothers L",NA,"1991","Southern America","French Guiana","Guyane Francaise. D.Z. de Crique Jupiter, Bassin du Sinnamary. Sous bois.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3723534 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3723534","04","Cayenne",NA,NA,"24",NA,"-53.161944","4.0675",NA,"NL-L3723534","leprieurii",NA,"Pteropsida",NA,NA,NA,"-53.161944","4.0675",NA,NA,NA,NA,NA
"87","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039570","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Henkel TW",NA,"1993","Southern America","Guyana","Region Potaro-Sipruni, Pakaraima Mts., Mt. Wokomung, Suruwabaru Creek, hills E adjacent creek 1-2 km from Yuarba Creek.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039570 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039570","11",NA,NA,NA,"08",NA,NA,NA,"Lellinger DB","NL-U1039570","leprieurii",NA,"Pteropsida",NA,NA,NA,NA,NA,"U 0027218",NA,NA,NA,NA
"88","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1039980","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Liesner RL",NA,"1988","Southern America","Venezuela","Edo.BOlivar; Gran Sabana. San Ignacio de Yuruani.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1039980 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1039980","05",NA,NA,NA,"06",NA,"-61.166667","5",NA,"NL-U1039980","leprieurii",NA,"Pteropsida",NA,NA,NA,"-61.166667","5.0",NA,NA,NA,NA,NA
"89","2020-02-08 10:45:35-03","NBC","NL-BOTANY","U.1043340","PreservedSpecimen","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii",NA,"Granville J-J de; Roesel C",NA,"1991","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1043340 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1043340","04","Bassin du Sinnamary",NA,NA,"17",NA,"-53.283333","4.466667","Boudrie M","NL-U1043340","leprieurii",NA,"Pteropsida",NA,NA,NA,"-53.283333","4.466667","U 0060144",NA,NA,NA,NA
"90","2016-02-02 14:39:06-02","BGBM","B","B 20 0058284","S","Plantae",NA,NA,"Polypodiaceae","Thelypteris","leprieurii","Thelypteris leprieurii var. incana","A.R.Sm.","E. H. G. Ule","5763","1901","Middle and South America","Brazil","Estado de Amazonas; cop2 gr. t. f. Juruá Miry.",NA,"<a href=http://herbarium.bgbm.org/object/B200058284 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B200058284","08",NA,NA,NA,NA,NA,NA,NA,"Alan R. Smith","B200058284","var. incana","isotype",NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-20 21:19:35-03","UFV","VIC","007942","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii glandifera","(A.R.Sm.) A.R.Sm.","Rosângela; Rosane","s.n.","1977",NA,"Brasil","Belvedere",NA,"Planta verde ede raiz ramificada com pêlos absorventes, de local úmido, freguente na região.","VIC007942","09","Minas Gerais","Viçosa",NA,"11",NA,"-42.8819007873535","-20.7539005279541",NA,"VIC007942","glandifera",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA
"92","2020-12-20 21:19:35-03","UFV","VIC","000091","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii glandifera","(A.R.Sm.) A.R.Sm.","Mexia, Y.","4875","1967",NA,"Brasil","Esa",NA,NA,"VIC000091",NA,"Minas Gerais","Viçosa",NA,NA,NA,"-42.8819007873535","-20.7539005279541",NA,"VIC000091","glandifera",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA
"93","2020-12-20 21:19:35-03","UFV","VIC","000098","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii glandifera","(A.R.Sm.) A.R.Sm.","Mexia, Y.","4894",NA,NA,"Brasil",NA,NA,NA,"VIC000098",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"VIC000098","glandifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-20 21:19:35-03","UFV","VIC","005816","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii glandifera","(A.R.Sm.) A.R.Sm.","Coons, M. .P.","77662","1977",NA,"Brasil","Parque Nacional da Serra do Caparaó, Vale verde.",NA,NA,"VIC005816","09","Minas Gerais",NA,NA,"27",NA,NA,NA,NA,"VIC005816 VIC005816_1","glandifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:54:45-03","UFJF","CESJ","69547","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","V.A.O. Dittrich; A.M. Souza","2103","2015","América do Sul","Brasil","Recanto dos Pássaros, Entre as coordenadas de 14°24'24,78 a 14°24'54,78S e 40°07'14,34 a 40°07'56,34W",NA,"Terrícola em barranco de trilha em Floresta Ombrófila Densa Montana","CESJ069547","04","Bahia","Boa Nova","785","03","1030","-40.2075004577637","-14.3625001907349","A. Salino",NA,NA,NA,NA,"2016","05",NA,NA,NA,NA,"31265","auto",NA,NA
"96","2019-11-21 14:54:45-03","UFJF","CESJ","3267","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","A.C. Brade","s.n.","1936","América do Sul","Brasil","Terrestre, na mata.",NA,"Rizoma ereto.","CESJ003267","12","Goiás","Goiânia",NA,NA,NA,"-49.2538986206055","-16.6786003112793","A. Salino",NA,NA,NA,NA,"2017","08",NA,NA,NA,NA,"25250","auto",NA,NA
"97","2019-11-21 14:54:45-03","UFJF","CESJ","72329","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","R.C. Garcia Jr.","130","2017","América do Sul","Brasil","Reserva Biológica Poço D'Anta",NA,"Terrícola em beira de trilha","CESJ072329","09","Minas Gerais","Juiz de Fora","760","30","760","-43.319722","-21.761111","R.C. Garcia Jr.",NA,NA,NA,NA,"2019","03",NA,"-43.319722","-21.761111",NA,NA,NA,NA,NA
"98","2019-11-21 14:54:45-03","UFJF","CESJ","47852","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","V. Belchior; P.L. Viana; K. Antunes; L. Menini Neto","22","2006","América do Sul","Brasil","Toledos",NA,"Terrestre em interior de mata.","CESJ047852","06","Minas Gerais","Juiz de Fora",NA,"26",NA,"-43.3502998352051","-21.7642002105713","A. Salino",NA,NA,NA,NA,"2017","08",NA,NA,NA,NA,"36144","auto",NA,NA
"99","2019-11-21 14:54:45-03","UFJF","CESJ","47853","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","V. Belchior; P.L. Viana; K. Antunes; L. Menini Neto","23","2006","América do Sul","Brasil","Toledos",NA,"Terrestre em interior de mata.","CESJ047853","06","Minas Gerais","Juiz de Fora",NA,"26",NA,"-43.3502998352051","-21.7642002105713","A. Salino",NA,NA,NA,NA,"2017","08",NA,NA,NA,NA,"36144","auto",NA,NA
"100","2021-04-07 11:49:02-03","UFMS","CGMS","1767","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic.Serm.","R.M. Brandão e Silva",NA,"1987",NA,"Brasil","Reserva Biológica - UFMS.",NA,"Dorso da folha com 'pó branco' Habitat: Sob intenção insolação. As margens do Lago do amor. Habito: Erva.","CGMS1010150","11","Mato Grosso do Sul","Campo Grande",NA,"21",NA,"-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"2020",NA,NA,NA,NA,NA,"161190","auto",NA,NA
"101","2021-03-01 16:44:05-03","UNICAMP","UEC","58306","S","Plantae","Pteridophyta",NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) R.M.Tryon","Salino, A","318","1988",NA,"Brazil","Fazenda Geo-assu",NA,"Terrestre, próximo ao riacho, mata semi decídua.","UEC062897","01","Mato Grosso","Colíder",NA,"15",NA,"-55.4508018493652","-10.8177995681763","Salino, A","UEC062897","leprieurii",NA,NA,"1998","09",NA,NA,NA,NA,"78569","auto",NA,NA
"102","2020-12-21 16:46:20-03","MBM","MBM","420028","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Pietrobom, M.R.; Maciel, S.; Maciel, S.","7768","2008","Southern America","Brazil","Serra do Acari, ESEC do Grão Pará, trilha 2 de 2800m",NA,"terrestre margem do igarapé.; Floresta de terra firme montana.","MBM420028","08","Pará","Oriximiná","407","28","407","-58.693778","1.2675","Pietrobom, M.R.",NA,NA,NA,NA,"2016","05","15","-58.693778","1.2675",NA,NA,NA,NA,NA
"103","2020-12-21 16:46:20-03","MBM","MBM","424902","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Engels, M.E.; Bezerra, A.S.; Bezerra, A.S.","4498","2016","Southern America","Brazil","Resgate da Flora da UHE Colíder, Estrada de acesso ao Lote F de supressão",NA,"Erva terrícola no subosque às margens de riacho, solo úmido.; Floresta do Planalto dos Parecís, região de ecótono entre Floresta Amazônica e Cerrado.","MBM424902","05","Mato Grosso","Itaúba","298","25","298","-55.371111","-11.072778","Salino, A.",NA,NA,NA,NA,"2016","11",NA,"-55.371111","-11.072778",NA,NA,NA,NA,NA
"104","2020-12-21 16:46:23-03","MBM","MBM","385363","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M. Tryon","Michelon, C.","1262","2012",NA,"Brasil","UHE Mauá, Vila Sapé",NA,"Resgate de flora da UHE Mauá; Terrícola em barranco. Caule ereto, frondes com aproximadamente 1m.","MBM385363","01","Paraná","Ortigueira","520","28","750","-50.723333","-24.111389","Michelon, C.","MBM385363",NA,NA,NA,"2012","01","28","-50.723333","-24.111389",NA,NA,NA,NA,NA
"105","2020-12-21 16:46:23-03","MBM","MBM","292308","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M. Tryon","Lopes, M.S.; Pietrobom da Silva, M.R.; Pietrobom da Silva, M.R.","549","2001","Southern America","Brazil","Usina Colônia, Mata do Quengo",NA,NA,"MBM292308","10","Pernambuco","Jaqueira",NA,"19",NA,"-35.7933006286621","-8.72667026519775","Salino, A.","MBM292308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11830","auto",NA,NA
"106","2020-12-21 16:46:23-03","MBM","MBM","292309","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M. Tryon","Lopes, M.S.; Pietrobom da Silva, M.R.; Pietrobom da Silva, M.R.","217","2001","Southern America","Brazil","Usina Colônia, Mata do Quengo",NA,NA,"MBM292309","05","Pernambuco","Jaqueira",NA,"31",NA,"-35.7933006286621","-8.72667026519775","Salino, A.","MBM292309",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11830","auto",NA,NA
"107","2020-12-21 16:46:23-03","MBM","MBM","32049","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) Tryon","Brade, A.C.","8449","1926","Southern America","Brazil","Serra Araribá, Poço Grande",NA,"=19983, 35036","MBM032049","06","São Paulo","Iguape",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Salino, A.","MBM032049","leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA
"108","2020-12-21 16:46:23-03","MBM","MBM","19983","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) Tryon","Brade, A.C.","8449","1926","Southern America","Brazil","Serra Araribá, Poço Grande",NA,"= 32049, 35036","MBM019983","06","São Paulo","Iguape",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Salino, A.","MBM019983 MBM019983_1","leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA
"109","2020-12-21 16:46:23-03","MBM","MBM","292297","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M. Tryon","Lopes, M.S.; Pietrobom da Silva, M.R.; Pietrobom da Silva, M.R.","632","2002","Southern America","Brazil","Usina Colônia, Serra do Quengo",NA,NA,"MBM292297","05","Pernambuco","Jaqueira",NA,"21",NA,"-35.7933006286621","-8.72667026519775","Salino, A.","MBM292297",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11830","auto",NA,NA
"110","2020-12-21 16:46:23-03","MBM","MBM","35036","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii leprieurii","(Hook.) Tryon","Brade, A.C.","8449","1926","Southern America","Brazil","Serra Araribá, Poço Grande",NA,"= 19983, 32049","MBM035036","06","São Paulo","Iguape",NA,NA,NA,"-47.5499992370605","-24.7000007629395","Salino, A.","MBM035036","leprieurii",NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA
"111","2015-09-25 09:33:02-03","MNHN","RECOLNAT_MNHN_P","P00645282","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic.Serm.","Ule, E.",NA,"1901",NA,"Brésil","Amazonas, Puritisal, Juruá Miry, Rio Juruá","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00645282' target='other'> <mi>dwc_moreinfo</mi></a>","P00645282","8",NA,NA,NA,NA,NA,NA,NA,NA,"P00645282_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5763",NA
"112","2015-09-03 17:37:06-03","MNHN","RECOLNAT_MNHN_P","P00167486","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","Smith, L.B.",NA,"1883",NA,"Brésil","Matto Grosso, Cuyaba","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00167486' target='other'> <mi>dwc_moreinfo</mi></a>","P00167486","3",NA,NA,NA,NA,NA,NA,NA,"Salino","P00167486_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14457",NA
"113","2015-09-05 12:46:16-03","MNHN","RECOLNAT_MNHN_P","P00167487","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","Glaziou, A.",NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00167487' target='other'> <mi>dwc_moreinfo</mi></a>","P00167487",NA,NA,NA,NA,NA,NA,NA,NA,"Salino","P00167487_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15766 a",NA
"114","2020-10-01 14:14:58-03","JBB","HEPH","29419","S","Plantae",NA,"Polypodiales","Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","Fernandes, MH; Pereira, JB","144","2012","Southern America","Brasil","Fazenda Santa Cecília, Núcleo Rural Rajadinha II",NA,"Comum no local",NA,"07","Distrito Federal","Planaltina","958","12","958","-47.5625","-15.4375","Fernandes, MH",NA,NA,NA,NA,"2013","01",NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA
"115","2020-09-29 14:53:51-03","UFPR","UPCB","57758","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Labiak, P.H.","4045","2007",NA,"Brasil","BLOQUEADO",NA,"Terrícola no interior da mata, a beira de riacho. Mata Atlântica de encosta..","UPCB0010295","07","Espírito Santo","Santa Teresa","760","12","760",NA,NA,"Matos, F.B & Hoffmann, I.K.","UPCB0010295",NA,NA,NA,"2017","06",NA,"9999","9999",NA,NA,NA,NA,NA
"116","2020-09-29 14:53:51-03","UFPR","UPCB","68911","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Matos, F.B.","1532","2008",NA,"Brasil","Fazenda Serra Bonita, Reserva Serra Bonita, 9,7 km W de Camacan, na estrada para Jacarecí, daí 6 km SW na estrada para RPPN Serra Bonita e Torre da Embratel.",NA,"Terrestre, crescendo em terreno íngrime, ao lado de riacho e no interior da mata. Báculo com aeróforos conspícuos. Floresta Ombrófila Densa.","UPCB0010294","07","Bahia","Camacan","800","29","800","-39.565278","-15.391667","Matos, F.B & Hoffmann, I.K.","UPCB0010294",NA,NA,NA,"2017","06",NA,"-39.565278","-15.391667",NA,NA,NA,NA,NA
"117","2020-09-29 14:53:51-03","UFPR","UPCB","69029","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Matos, F.B.","1026","2006",NA,"Brasil","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 km de Arataca com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.",NA,"Terrestre em barranco à beira da estrada em local sombreado. Base do morro. Floresta Ombrófila Densa Montana.","UPCB0010293","02","Bahia","Arataca","1000","16","1000","-39.341667","-15.173611","Matos, F.B & Hoffmann, I.K.","UPCB0010293",NA,NA,NA,"2017","06",NA,"-39.341667","-15.173611",NA,NA,NA,NA,NA
"118","2020-09-29 14:53:51-03","UFPR","UPCB","69169","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Labiak, P.H.","3693","2006",NA,"Brasil","Serra do Peito de Moça. Estrada que liga Arataca à Una, ramal ca. 22,4 Km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.",NA,"Terrestre no interior da mata. Floresta Ombrófila Densa Montana..","UPCB0010292","08","Bahia","Arataca",NA,"06",NA,"-39.341667","-15.173611","Matos, F.B & Hoffmann, I.K.","UPCB0010292",NA,NA,NA,"2017","06",NA,"-39.341667","-15.173611",NA,NA,NA,NA,NA
"119","2020-09-29 14:53:51-03","UFPR","UPCB","69247","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Amorim, A.M.","6076","2006",NA,"Brasil","RPPN Caminho das Pedras, em trilha de acesso ao Peito-de-Moça. Coletas efetuadas na trilha para a residência do Sr. Mormaço.",NA,"Erva crescendo no solo humoso. Frondes verde-escuras. Floresta Ombrófila Densa Montana..","UPCB0010297","06","Bahia","Arataca",NA,"15",NA,"-39.341667","-15.173611","Matos, F.B & Hoffmann, I.K.","UPCB0010297 UPCB0010297_1",NA,NA,NA,"2017","06",NA,"-39.341667","-15.173611",NA,NA,NA,NA,NA
"120","2020-09-29 14:53:51-03","UFPR","UPCB","4920","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Thelypteridaceae","Thelypteris","leprieurii","Thelypteris leprieurii","(Hook.) R.M.Tryon","Hatschbach, G.","9989","1963",NA,"Brasil","Rodovia do Café, Rio Tibagi",NA,"Terrícola. Capão..",NA,"03","Paraná","Palmeira","780","31","780","-50.0064010620117","-25.4293994903564","Salino, A.",NA,NA,NA,NA,"1997","02",NA,NA,NA,NA,"35166","auto",NA,NA
"121","2020-11-10 04:40:00-03","MO","MOBOT","100908374","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","Pedro L. R. de Moraes|H. van der Werff|Lukas H. Daneu","Moraes 4409","2014","South America","Brazil","APA do Pratigi, Serra da Papuã.",NA,NA,NA,"12","Bahia","Ibirapitanga",NA,"8",NA,"-39.3736000061035","-14.1641998291016","Alan R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33549","auto",NA,"1"
"122","2020-04-28 11:31:00-03","MO","MOBOT","100355234","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","L. Cayola|L. Samo|A. Rojas|R. Delgado","Cayola Pérez 4106A","2010","South America","Bolivia","Collpamayu, cabecera del arroyo Santa Rosa.",NA,NA,NA,"7","La Paz","Franz Tamayo","1212.00000000","21",NA,"-68.7123056","-14.6698611","var. glandiflora A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-19","5"
"123","2020-05-20 11:25:00-03","MO","MOBOT","100383991","PreservedSpecimen","Plantae",NA,NA,"Thelypteridaceae","Steiropteris","leprieurii","Steiropteris leprieurii","(Hook.) Pic. Serm.","I. Loza|L. Cayola|L. Samo|R. Villegas|R. Villanueva|A. Rojas|R. Delgado","Loza Rivera 1993","2010","South America","Bolivia","Área Natural de Manejo Integrado Madidi, localidad Santa Rosa, por la senda a Koipanayo.",NA,NA,NA,"7","La Paz","Franz Tamayo","1324.00000000","21",NA,"-68.7289417","-14.7618889","A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10-24","5"
