"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","00939597","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","W. R. Anderson","7194","1973","03","16","South America","Brazil","Goiás","Teresina de Goiás","Chapada dos Veadeiros, 24 km by road S of Terezina","-47.42163","-13.92979","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996349' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939597","NY00939597_01","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00939595","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","A. C. Araújo","H. S. Irwin","26699","1970","02","27","South America","Brazil","Distrito Federal","Brasília","Ca. 1 km N. of Barragem Paranoá, DF-9.","-47.7843","-15.7977","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939595","NY00939595_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02683204","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"B. Maguire","40284","1954","12","16","South America",NA,NA,NA,"Frontier between territorio do Rio Branco, Brazil and estado Bolivar, Venezuela. 5 km. southeast of Serra Sabang.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2944918' target='other'> <mi>dwc_moreinfo</mi></a>","NY02683204","NY02683204_01","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00939596","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","H. S. Irwin","34507","1972","01","18","South America","Brazil","Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 18 km E. of Pirenópolis","-48.78195","-15.85","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996331' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939596","NY00939596_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","517213","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","A. M. V. de Carvalho","3711","1992","02","18","South America","Brazil","Bahia","Caetité","Ca 3 km a SW de Caetité, na estrada para Brejinho de Ametista.","-42.47","-14.06","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261103' target='other'> <mi>dwc_moreinfo</mi></a>","NY00517213","NY00517213_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:52:18-03","EAO","IAN","73849","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Schneider, L","Black, GA","13848","1951","10","08","Southern America","Brasil","Rio Branco",NA,"Rio Cantá, Campina",NA,NA,NA,NA,"IAN073849",NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:52:18-03","EAO","IAN","118767","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Alves, MV de","Belém, RP; Mendes, MJ","411","1965","01","30","Southern America","Brasil",NA,NA,"52 km de montes claros p/ Pirapora.Cerrado.",NA,NA,NA,"Planta de cm; inflorescencia branco esverdeado.","IAN118767",NA,NA,NA,NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:52:18-03","EAO","IAN","155133","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Alves, MV de","Philcox, D; Ramos, JF","3120","1967","11","18","Southern America","Brasil","Mato Grosso","Xavantina","Cachimbo.",NA,NA,NA,"Dry forest roadside.","IAN155133",NA,NA,NA,NA,NA,NA,"1999","11",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:52:18-03","EAO","IAN","52366","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Gross, L","Lima, RP de","s.n.","1950","03",NA,"Southern America","Brasil","Pará",NA,"Ilha de Marajó; Rio Camará",NA,NA,NA,NA,"IAN052366",NA,NA,NA,NA,NA,NA,"1952",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:52:18-03","EAO","IAN","70529","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Schneider, L","Black, GA","12718","1951","08","18","Southern America","Brasil","Rio Branco",NA,"Campo a 3 km de Boa Vista.",NA,NA,NA,NA,"IAN070529",NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:52:18-03","EAO","IAN","73850","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Schneider, L","Black, GA","13848","1951","10","08","Southern America","Brasil","Rio Branco",NA,"Rio Cantá, Campina",NA,NA,NA,NA,"IAN073850",NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:52:18-03","EAO","IAN","89580","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Barros, M","Black, GA","18651","1955","07","10","Southern America","Brasil","Ceará","Parangaba","Taperaóba.",NA,NA,NA,NA,"IAN089580",NA,NA,NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:52:18-03","EAO","IAN","91977","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Silva, TN","Pires, JM","s.n.","1956","12",NA,"Southern America","Brasil","Pará",NA,"Serra do Cachimbo.",NA,NA,NA,NA,"IAN091977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:52:18-03","EAO","IAN","96669","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Schneider, L","sc","s.n.",NA,NA,NA,"Southern America","Brasil","Amazonas",NA,NA,NA,NA,NA,NA,"IAN096669",NA,NA,NA,NA,NA,NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:52:18-03","EAO","IAN","175308","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"Alves, M; Menezes, N","2181","2001","01","10","Southern America","Brasil","Minas Gerais","Santana do Riacho","APA da Serra do Cipó, estrada para Conceição do Mato Dentro, caminho dos escravos. Cerrado arbustivo.","-43.7144012451172","-19.1688995361328",NA,"Erva com ca. 0,6 m de altura, rizoma bulbiforme; frutos imaturos esverdeados, quando maduros alvacentos. Material fixado em sílica e gluteraldeído.","IAN175308",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-10-09 11:28:05-03","UFBA","ALCB","66047","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Guedes, ML","Xavier, AB; Guedes, ML; Anjos, BA dos","158","2003","11","28","Southern America","Brasil","Bahia","Luis Eduardo Magalhães","Oeste, Fazenda Raul Botelho","-45.572222","-12.088333",NA,"5 cm de altura. Folhas lineares. Inflorescência esverdeada.; Cerrado antropizado.","ALCB012237","ALCB012237","765","765",NA,NA,NA,"2004","01","-45.572222","-12.088333",NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:28:05-03","UFBA","ALCB","36041","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Luceño, M; Alves, M","Pereira, A; Ferreira, MC","PCD1870","1995","04","27","Southern America","Brasil","Bahia","Palmeiras","Chapada Diamantina, Morro do Pai In cio, Cercado, campos gerais indo para a Fazenda Sta. Helena","-41.478333","-12.460278",NA,"ereta, cespitosa. Folhas simples. Ocasional.; Cerrado com estrato herbáceo e predominância de gramíneas, indivíduos lenhosos esparsos, às vezes de porte médio. Afloramentos rochosos de arenito com solos litólicos e hidromórficos.","ALCB012241","ALCB012241","840","840",NA,NA,NA,"1996","06","-41.478333","-12.460278",NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:28:05-03","UFBA","ALCB","58343","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Queiroz, LP de","Queiroz, LP de","2640","1992","02","15","Southern America","Brasil","Bahia","Mucugê","Ca. 16 km NW de Mucugê, na estrada para Boninal.","-41.466667","-12.966667",NA,"de até 80cm de altura.Folhas cartáceas, brácteas paleaceaes.","ALCB012240","ALCB012240","1040","1040",NA,NA,NA,NA,NA,"-41.466667","-12.966667",NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:28:05-03","UFBA","ALCB","61219","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Prata, AP","Stannard, B; Ganev, W; Queiroz, RF","PCD51860","1992","03","10","Southern America","Brasil","Bahia","Piatã","Chapada Diamantina, Gerais da Inúbia, 22-26 km de Catolés","-41.766667","-13.15",NA,"inflorescências verde-claras.; solo brejoso.","ALCB012239","ALCB012239","1400","1400",NA,NA,NA,"2001",NA,"-41.766667","-13.15",NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:28:05-03","UFBA","ALCB","69135","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Guedes, ML","Guedes, ML; Velozo, ES; et al.","11515","2005","03","24","Southern America","Brasil","Bahia","Piatã","Chapada Diamantina, Catolés para Piatã","-41.757778","-13.245278",NA,"de ca. 60cm. Folhas lineares. Espiguetas verdes. freqüênte.","ALCB012236","ALCB012236",NA,NA,NA,NA,NA,"2005","07","-41.757778","-13.245278",NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:28:05-03","UFBA","ALCB","73770","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Guedes, ML","Valadão, RM; R., M; Santos, JS; Guedes, ML; Santana, FA; Nogueira, T; Carvalho, G; Sousa, DC de","57","2006","06","15","Southern America","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Trilha do Vale do Jajai","-40.536111","-11.397222",NA,"Folhas alternas, lineares, margen com bastante silica.","ALCB012238","ALCB012238","918","918",NA,NA,NA,"2006","09","-40.536111","-11.397222",NA,NA,NA,NA,NA,NA
"66","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286457","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"Henkel TW; Chin M; Williams L",NA,"1994","07","22","Southern America","Guyana",NA,NA,"Region: Potaro-Siparuni. Pakaraima Mts.; Upper Ireng watershed; along Upper Kaatnang R., W slope of Achiknang.","-60.1","4.983333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286457","NL-U1286457",NA,NA,NA,NA,NA,NA,NA,"-60.1","4.983333","Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286458","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"Oldenburger FHF; Norde R; Schulz JP",NA,"1969","01","11","Southern America","Surinam",NA,NA,"Sipaliwini savanna area on Brazilian frontier.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286458","NL-U1286458",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286459","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"Jansen-Jacobs MJ; Nic Lughadha EM; Welle BJH ter; Gopaul D",NA,"1989","09","26","Southern America","Guyana",NA,NA,"Gunn's Essequibo River.","-58.633333","1.65",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286459 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286459","NL-U1286459",NA,NA,NA,NA,NA,NA,NA,"-58.633333","1.65","Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:15:03-03","NBC","NL-BOTANY","U.1286491","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"Harley RM; et al.",NA,"1974","03","08","Southern America","Brazil",NA,NA,"Estado de Bahia. Serra do Curral Feio. 16km N.W. of Bagoinha (which is 5.5km S.W. of Dalfino) on side road to Minas do Nimosé.","-41.333333","-10.366667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286491","NL-U1286491",NA,NA,NA,NA,NA,NA,NA,"-41.333333","-10.366667","Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-11-04 11:05:57-03","ESALQ","ESA","26223","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Prata, A.P.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3354.0","1994","12","07",NA,"Brasil","São Paulo","Itirapina","Próximo ao Pedágio (Represa do Broa). Cerrado.","-475.248","-221.052",NA,"Erva, 50 cm alt.; flores creme.","ESA026223","ESA026223",NA,NA,NA,NA,NA,NA,NA,"-475,248","-221,052",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:05:57-03","ESALQ","ESA","43258","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra",NA,"Muniz, C.F.S.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20632.0","1997","10","10",NA,"Brasil","Mato Grosso","Nova Brasilândia","Estrada velha Nova Brasilândia - Planalto da Serra, ca 17km ENE (em linha reta) de Nova Brasilândia. Contato floresta aluvial - savana","-54.51","-14.53",NA,"Erva, ca. 80 cm alt.; espiguetas castanhas; frutos alvos.","ESA043258","ESA043258",NA,NA,NA,NA,NA,NA,NA,"-54.51","-14.53",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:05:57-03","ESALQ","ESA","23911","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Prata, A.P.","Atkins, S. et al.",NA,"1994","03","03",NA,"Brasil","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"ESA023911","ESA023911",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:05:57-03","ESALQ","ESA","26767","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Prata, A.P.","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9384.0","1995","11","10",NA,"Brasil","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818",NA,"Erva subereta; espiguetas verde-claras.","ESA026767","ESA026767",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:05:57-03","ESALQ","ESA","43257","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra",NA,"Muniz, C.F.S.","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20783.0","1997","10","11",NA,"Brasil","Mato Grosso","Rosário Oeste","Estrada Marzagão - Nova Brasilândia, ca. 15km ESE (em linha reta) de Marzagão. Floresta estacional com elementos de savana","-55.3","-14.4",NA,"Erva, ca. 1 m alt.; espiguetas castanhas.","ESA043257","ESA043257",NA,NA,NA,NA,NA,NA,NA,"-55.3","-14.4",NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:55:25-03","ESALQ","ESA","143372","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Souza, V.C.","Souza, V.C. & Colletta, G.D.","42307.0","2017","10","15",NA,"Brasil","Bahia","Rio de Contas","10 km de Rio de Contas em direção ao Distrito de Mato Grosso. Cerrado com campo rupestre adjacente.","-41.8114013671875","-13.5789003372192",NA,"Erva, ca. 1 m alt.; espiguetas verdes, frutos castanhos.","ESA143372",NA,"1180","1180",NA,"49773","auto","2017","10","-41,867,000","-13,526,556",NA,"20",NA,NA,NA,NA
"76","2020-11-04 11:05:57-03","ESALQ","ESA","15614","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Muniz, C.F.S.","Souza, V.C. et al.","5820.0","1994","04","17",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA015614","ESA015614",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:05:57-03","ESALQ","ESA","27223","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Prata, A.P.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","9940.0","1996","01","09",NA,"Brasil","Minas Gerais","Delfinópolis","Serra da Gurita, próximo à estrada Delfinópolis - Sacramento. Campo rupestre.","-46.8539009094238","-20.343900680542",NA,"Erva, até 50 cm alt.; espiguetas verdes.","ESA027223","ESA027223","900","900",NA,"41380","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:05:57-03","ESALQ","ESA","43269","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra",NA,"Muniz, C.F.S.","Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15537.0","1997","04","24",NA,"Brasil","Mato Grosso","Marcelândia","BR-080. Cerca de 100 Km de Matupá em direção ao Rio Xingu. Savana arborizada (cerrado), parcialmente utilizada como pasto.",NA,"-10.45",NA,"Erva, até 1 m alt.; espiguetas castanho-vináceas.","ESA043269","ESA043269",NA,NA,NA,NA,NA,NA,NA,NA,"-10.45",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:05:57-03","ESALQ","ESA","37800","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Prata, A.P.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16954.0","1997","05","23",NA,"Brasil","Mato Grosso","Diamantino","Fazenda Caeté (Parte da Fazenda Baronesa), 15 Km ESE (em linha reta) de Diamantino. Savana arborizada (Cerrado) sobre solo pedregoso, com trechos de canga.","-56.4460983276367","-14.4085998535156",NA,"Erva, ca. 50 cm alt.; espiguetas verdes.","ESA037800","ESA037800",NA,NA,NA,"134442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2014-09-25 12:31:18-03","FEMACT","MIRR","1725","S","Plantae",NA,NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"Prance, G.T.; Silva, J.A.C. da; Mota, C.D.; Pires, J.M.; Silva, E.L.S. da","29482","1985","07","12",NA,"Brasil","Amazonas","Barcelos","Serra de Aracá, Foothills of central massif of Serra Aracá. White sand campina.","-63.333333","0.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.333333","0.816667",NA,NA,NA,NA,NA,NA
"81","2014-09-01 10:19:45-03","FEMACT","MIRR","5550","S","Plantae",NA,NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"Pessoni, L.A.","129","1997","10","22",NA,"Brasil","Roraima","Cantá","Margens do Igarapé sazonal a 13 Km a partir da rodovia BVB-Bonfim, rodovia para o cantá","-60.601852","2.610506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-60.601852","2.610506",NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:38:54-02","IPA","IPA","11464","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Araújo, A.C.","Andrade-Lima","58-2901","1958","03","06","Southern America","Brasil","Bahia",NA,"margem da estrada entre Inhambupe e Alagoinhas, entre ervas e pequeno arbusto.",NA,NA,NA,"Subarbusto; inflorescência creme-esverdeada.","IPA0011464",NA,NA,NA,NA,NA,NA,"2007","03",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:38:54-02","IPA","IPA","57359","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Luceño, M.","Bona-Nascimento, M.S.; Carvalho, J.H.; Carvalho, J.H.","632","1994","03","24","Southern America","Brasil","Maranhão","Balsas","Lagoa Grande. Local de coleta encontra-se numa situação de baixada. Solo arenoso, apresentando boa drenagem.","-46.035556","-7.5325",NA,"Herbáceo: Erva ereta. Folhas simples. O uso atual da área é pastagem natural. A planta, quando a associatividade encontra-se em equilíbrio. Está disponível nas estações seca e chuvosa.","IPA0057359",NA,"247","247",NA,NA,NA,"1995","07","-46.035556","-7.5325",NA,NA,NA,NA,NA,NA
"84","2019-02-15 11:38:54-02","IPA","IPA","55716","S","Plantae","Plantae",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Luceño, M.","Luceño, M.;; et al.; et al.","282","1995","04","23","Southern America","Brasil","Pernambuco","Jaboatão dos Guararapes","Prazeres","-35.0147018432617","-8.11277961730957",NA,NA,"IPA0055716",NA,NA,NA,NA,"16392","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-07 11:42:58-03","UFMS","CGMS","18568","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4672","2006","12","12",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.2838889","-20.6272223",NA,"scleria nova mais cortante. Habitat: Cerradão, interior. Solo arenoso. Relevo plano ondulado. Habito: Erva.","CGMS1047870",NA,"562","562",NA,NA,NA,"2015","05","-54,2838889","-20,6272223",NA,"14",NA,NA,NA,NA
"86","2021-04-07 11:42:58-03","UFMS","CGMS","18651","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; T.H.D. Leandro","4757","2006","12","22",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.2266667","-20.5225",NA,NA,"CGMS1047951",NA,"554","554",NA,NA,NA,"2015","05","-54,2266667","-20,5225",NA,"14",NA,NA,NA,NA
"87","2021-04-07 11:42:58-03","UFMS","CGMS","18438","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F. Macedo-Alves; E.C. Bertazzoni","4528","2006","12","10",NA,"Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.3647222","-20.5941666",NA,"scleria da mata, 0,60 altura. Habitat: Cerrado. Mata mais fechada. Solo arenoso. Relevo plano ondulado. Habito: Erva.","CGMS1047737",NA,"625","625",NA,NA,NA,"2015","05","-54,3647222","-20,5941666",NA,"14",NA,NA,NA,NA
"88","2021-04-07 11:42:58-03","UFMS","CGMS","49075","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","A.P. Prata","G. Hatschbach","31900","1973","05","14",NA,"Brasil","Mato Grosso do Sul","Camapuã","Rodovia Campo Grande- Cuiabá.","-54.0438995361328","-19.531400680542",NA,NA,"CGMS1077313",NA,NA,NA,NA,"123887","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-11-27 13:47:51-03","UFS","ASE","13329","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Menezes, IRN","Viollati, LG; Machado, JWB; Eira, MTS","235","1991","03","03","Southern America","Brasil","Bahia","Correntina","Fazenda Jatobá, Estrada da vila da reserva, próximo a área de plantio.","-44.643031","-13.340367",NA,"Planta com inflorescências brancas esverdeadas, com cerca de 80 cm.; Planta com inflorescências brancas esverdeadas, com cerca de 80 cm.; cerrado-ss","ASE0011713","ASE0011713",NA,NA,NA,NA,NA,"2009","08","-44.643031","-13.340367",NA,"27",NA,NA,NA,NA
"90","2019-11-27 13:47:51-03","UFS","ASE","22162","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Menezes, IRN","França, F; Santos, SK; Barreto, VC","5418","2006","02","17","Southern America","Brasil","Bahia","Campo Formoso","Tuiutiba (Socotó)","-40.263889","-10.405556",NA,"Erva até 1m. Folha cartáceae concolor. Espigueteas amareladas.; Erva até 1m. Folha cartáceae concolor. Espigueteas amareladas.","ASE0011736","ASE0011736",NA,NA,NA,NA,NA,"2010","03","-40.263889","-10.405556",NA,NA,NA,NA,NA,NA
"91","2019-11-27 13:47:51-03","UFS","ASE","23578","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","Alves, M","Maciel, JR; Ramos, R; Coelho, M; Viviane, J; Fontana, A; Araújo, D; Oliveira, M; Basso, F;","1405","2010","01","29","Southern America","Brasil","Bahia","Sento Sé","Serra do Campo Largo","-41.2153","-10.2653",NA,"Áreas de Tensão Ecológica. Erva apoiante, lâminas foliares eretas, contra-lígula foliácea.; Caatinga. Coordenadas UTM: 1026.5300000000 S; 412.1530000000 W.","ASE0011737","ASE0011737",NA,NA,NA,NA,NA,"2010","04","-41.2153","-10.2653",NA,"14",NA,NA,NA,NA
